date,WDC,WDC_EPS,PE Ratio
2000-05-10,6.88,,
2000-05-11,5.88,,
2000-05-12,5.75,,
2000-05-15,5.94,,
2000-05-16,5.63,,
2000-05-17,5.19,,
2000-05-18,5.25,,
2000-05-19,5.19,,
2000-05-22,5.0,,
2000-05-23,5.0,,
2000-05-24,4.69,,
2000-05-25,4.31,,
2000-05-26,4.63,,
2000-05-30,4.75,,
2000-05-31,4.69,,
2000-06-01,4.31,,
2000-06-02,4.5,,
2000-06-05,4.56,,
2000-06-06,4.5,,
2000-06-07,4.38,,
2000-06-08,4.31,,
2000-06-09,4.31,,
2000-06-12,4.31,,
2000-06-13,4.31,,
2000-06-14,4.25,,
2000-06-15,4.06,,
2000-06-16,4.13,,
2000-06-19,4.75,,
2000-06-20,4.88,,
2000-06-21,5.19,,
2000-06-22,5.06,,
2000-06-23,4.75,,
2000-06-26,4.81,,
2000-06-27,4.94,,
2000-06-28,4.81,,
2000-06-29,4.75,,
2000-06-30,5.0,,
2000-07-03,4.94,,
2000-07-05,4.69,,
2000-07-06,4.56,,
2000-07-07,4.5,,
2000-07-10,4.38,,
2000-07-11,4.88,,
2000-07-12,5.38,,
2000-07-13,5.63,,
2000-07-14,5.25,,
2000-07-17,5.06,,
2000-07-18,5.0,,
2000-07-19,4.81,,
2000-07-20,4.69,,
2000-07-21,4.75,,
2000-07-24,4.69,,
2000-07-25,4.5,,
2000-07-26,4.31,,
2000-07-27,4.0,,
2000-07-28,3.94,,
2000-07-31,4.13,,
2000-08-01,4.06,,
2000-08-02,4.0,,
2000-08-03,3.75,,
2000-08-04,3.81,,
2000-08-07,3.94,,
2000-08-08,3.75,,
2000-08-09,3.56,,
2000-08-10,3.63,,
2000-08-11,3.69,,
2000-08-14,3.75,,
2000-08-15,4.13,,
2000-08-16,4.31,,
2000-08-17,4.38,,
2000-08-18,5.63,,
2000-08-21,5.44,,
2000-08-22,5.25,,
2000-08-23,4.94,,
2000-08-24,5.5,,
2000-08-25,5.44,,
2000-08-28,6.06,,
2000-08-29,6.0,,
2000-08-30,5.81,,
2000-08-31,5.88,,
2000-09-01,5.75,,
2000-09-05,6.0,,
2000-09-06,5.88,,
2000-09-07,5.81,,
2000-09-08,5.81,,
2000-09-11,5.69,,
2000-09-12,5.31,,
2000-09-13,5.06,,
2000-09-14,5.25,,
2000-09-15,5.38,,
2000-09-18,5.5,,
2000-09-19,5.56,,
2000-09-20,6.0,,
2000-09-21,6.0,,
2000-09-22,5.63,,
2000-09-25,5.56,,
2000-09-26,5.13,,
2000-09-27,5.06,,
2000-09-28,5.44,,
2000-09-29,5.88,,
2000-10-02,5.81,,
2000-10-03,5.56,,
2000-10-04,6.13,,
2000-10-05,6.63,,
2000-10-06,6.13,,
2000-10-09,6.19,,
2000-10-10,6.0,,
2000-10-11,5.5,,
2000-10-12,5.25,,
2000-10-13,5.56,,
2000-10-16,5.63,,
2000-10-17,5.31,,
2000-10-18,5.0,,
2000-10-19,5.19,,
2000-10-20,5.25,,
2000-10-23,5.56,,
2000-10-24,5.69,,
2000-10-25,6.13,,
2000-10-26,6.0,,
2000-10-27,6.0,,
2000-10-30,5.88,,
2000-10-31,6.0,,
2000-11-01,5.75,,
2000-11-02,6.06,,
2000-11-03,5.94,,
2000-11-06,5.94,,
2000-11-07,5.81,,
2000-11-08,6.0,,
2000-11-09,5.75,,
2000-11-10,5.56,,
2000-11-13,5.19,,
2000-11-14,5.38,,
2000-11-15,5.63,,
2000-11-16,5.56,,
2000-11-17,5.56,,
2000-11-20,5.69,,
2000-11-21,5.56,,
2000-11-22,5.38,,
2000-11-24,5.38,,
2000-11-27,5.06,,
2000-11-28,4.25,,
2000-11-29,3.5,,
2000-11-30,3.25,,
2000-12-01,3.31,,
2000-12-04,2.25,,
2000-12-05,2.5,,
2000-12-06,2.44,,
2000-12-07,2.44,,
2000-12-08,2.56,,
2000-12-11,3.25,,
2000-12-12,3.44,,
2000-12-13,2.94,,
2000-12-14,2.81,,
2000-12-15,2.75,,
2000-12-18,2.63,,
2000-12-19,2.44,,
2000-12-20,2.31,,
2000-12-21,2.63,,
2000-12-22,2.81,,
2000-12-26,2.5,,
2000-12-27,2.38,,
2000-12-28,2.5,,
2000-12-29,2.44,,
2001-01-02,2.31,,
2001-01-03,2.81,,
2001-01-04,3.25,,
2001-01-05,3.25,,
2001-01-08,3.25,,
2001-01-09,3.56,,
2001-01-10,3.81,,
2001-01-11,3.94,,
2001-01-12,3.81,,
2001-01-16,3.81,,
2001-01-17,3.81,,
2001-01-18,3.88,,
2001-01-19,3.69,,
2001-01-22,4.38,,
2001-01-23,4.88,,
2001-01-24,5.19,,
2001-01-25,4.81,,
2001-01-26,4.13,,
2001-01-29,4.5,,
2001-01-30,4.78,,
2001-01-31,5.28,,
2001-02-01,5.09,,
2001-02-02,4.7,,
2001-02-05,4.8,,
2001-02-06,4.58,,
2001-02-07,4.36,,
2001-02-08,4.29,,
2001-02-09,4.2,,
2001-02-12,4.86,,
2001-02-13,5.02,,
2001-02-14,4.9,,
2001-02-15,5.23,,
2001-02-16,4.98,,
2001-02-20,4.5,,
2001-02-21,4.31,,
2001-02-22,4.35,,
2001-02-23,4.3,,
2001-02-26,4.48,,
2001-02-27,4.29,,
2001-02-28,4.12,,
2001-03-01,3.85,,
2001-03-02,3.9,,
2001-03-05,3.8,,
2001-03-06,4.14,,
2001-03-07,4.42,,
2001-03-08,4.4,,
2001-03-09,4.2,,
2001-03-12,4.1,,
2001-03-13,3.8,,
2001-03-14,3.85,,
2001-03-15,4.13,,
2001-03-16,4.02,,
2001-03-19,4.25,,
2001-03-20,3.9,,
2001-03-21,3.97,,
2001-03-22,4.0,,
2001-03-23,4.22,,
2001-03-26,4.2,,
2001-03-27,4.39,,
2001-03-28,4.33,,
2001-03-29,4.56,,
2001-03-30,4.76,,
2001-04-02,4.8,,
2001-04-03,4.24,,
2001-04-04,3.85,,
2001-04-05,4.12,,
2001-04-06,4.0,,
2001-04-09,4.04,,
2001-04-10,4.67,,
2001-04-11,4.79,,
2001-04-12,5.01,,
2001-04-16,5.24,,
2001-04-17,5.05,,
2001-04-18,5.34,,
2001-04-19,5.37,,
2001-04-20,5.12,,
2001-04-23,5.03,,
2001-04-24,5.1,,
2001-04-25,5.22,,
2001-04-26,5.06,,
2001-04-27,5.05,,
2001-04-30,5.32,,
2001-05-01,5.49,,
2001-05-02,5.36,,
2001-05-03,5.39,,
2001-05-04,5.33,,
2001-05-07,5.33,,
2001-05-08,5.24,,
2001-05-09,5.11,,
2001-05-10,5.05,,
2001-05-11,4.97,,
2001-05-14,4.95,,
2001-05-15,4.99,,
2001-05-16,5.25,,
2001-05-17,5.09,,
2001-05-18,5.02,,
2001-05-21,5.1,,
2001-05-22,4.92,,
2001-05-23,4.87,,
2001-05-24,4.9,,
2001-05-25,4.87,,
2001-05-29,4.5,,
2001-05-30,4.22,,
2001-05-31,4.31,,
2001-06-01,4.44,,
2001-06-04,4.37,,
2001-06-05,4.39,,
2001-06-06,4.05,,
2001-06-07,4.0,,
2001-06-08,3.98,,
2001-06-11,3.61,,
2001-06-12,3.5,,
2001-06-13,3.29,,
2001-06-14,3.22,,
2001-06-15,3.47,,
2001-06-18,3.1,,
2001-06-19,3.1,,
2001-06-20,3.21,,
2001-06-21,3.43,,
2001-06-22,3.38,,
2001-06-25,3.2,,
2001-06-26,3.4,,
2001-06-27,3.45,,
2001-06-28,3.65,,
2001-06-29,3.95,,
2001-07-02,3.47,,
2001-07-03,3.53,,
2001-07-05,3.54,,
2001-07-06,3.27,,
2001-07-09,3.35,,
2001-07-10,3.12,,
2001-07-11,3.14,,
2001-07-12,3.19,,
2001-07-13,3.19,,
2001-07-16,3.16,,
2001-07-17,3.13,,
2001-07-18,3.13,,
2001-07-19,3.17,,
2001-07-20,3.2,,
2001-07-23,3.1,,
2001-07-24,2.95,,
2001-07-25,3.0,,
2001-07-26,3.35,,
2001-07-27,3.43,,
2001-07-30,3.36,,
2001-07-31,3.51,,
2001-08-01,3.76,,
2001-08-02,3.69,,
2001-08-03,3.79,,
2001-08-06,4.01,,
2001-08-07,3.93,,
2001-08-08,3.72,,
2001-08-09,3.79,,
2001-08-10,3.69,,
2001-08-13,3.72,,
2001-08-14,3.7,,
2001-08-15,3.56,,
2001-08-16,3.65,,
2001-08-17,3.64,,
2001-08-20,3.62,,
2001-08-21,3.5,,
2001-08-22,3.69,,
2001-08-23,3.59,,
2001-08-24,3.63,,
2001-08-27,3.53,,
2001-08-28,3.49,,
2001-08-29,3.37,,
2001-08-30,3.21,,
2001-08-31,3.18,,
2001-09-04,3.06,,
2001-09-05,3.57,,
2001-09-06,3.2,,
2001-09-07,3.27,,
2001-09-10,3.27,,
2001-09-17,2.87,,
2001-09-18,2.75,,
2001-09-19,2.8,,
2001-09-20,2.54,,
2001-09-21,2.21,,
2001-09-24,2.35,,
2001-09-25,2.37,,
2001-09-26,2.1,,
2001-09-27,2.05,,
2001-09-28,2.17,,
2001-10-01,2.44,,
2001-10-02,2.38,,
2001-10-03,2.8,,
2001-10-04,2.7,,
2001-10-05,2.65,,
2001-10-08,2.59,,
2001-10-09,2.48,,
2001-10-10,2.5,,
2001-10-11,2.7,,
2001-10-12,2.6,,
2001-10-15,2.54,,
2001-10-16,2.55,,
2001-10-17,2.65,,
2001-10-18,2.75,,
2001-10-19,3.1,,
2001-10-22,3.13,,
2001-10-23,3.24,,
2001-10-24,3.5,,
2001-10-25,3.33,,
2001-10-26,3.49,,
2001-10-29,3.27,,
2001-10-30,3.4,,
2001-10-31,3.35,,
2001-11-01,3.4,,
2001-11-02,3.99,,
2001-11-05,3.83,,
2001-11-06,4.0,,
2001-11-07,3.95,,
2001-11-08,4.25,,
2001-11-09,4.07,,
2001-11-12,4.23,,
2001-11-13,4.27,,
2001-11-14,4.38,,
2001-11-15,4.24,,
2001-11-16,4.17,,
2001-11-19,4.35,,
2001-11-20,3.92,,
2001-11-21,4.31,,
2001-11-23,4.55,,
2001-11-26,4.94,,
2001-11-27,4.64,,
2001-11-28,4.42,,
2001-11-29,4.53,,
2001-11-30,4.71,,
2001-12-03,4.64,,
2001-12-04,4.73,,
2001-12-05,4.86,,
2001-12-06,5.25,,
2001-12-07,5.62,,
2001-12-10,5.41,,
2001-12-11,6.0,,
2001-12-12,6.14,,
2001-12-13,6.05,,
2001-12-14,5.72,,
2001-12-17,5.99,,
2001-12-18,6.24,,
2001-12-19,5.92,,
2001-12-20,5.52,,
2001-12-21,6.1,,
2001-12-24,6.1,,
2001-12-26,6.45,,
2001-12-27,6.78,,
2001-12-28,6.5,,
2001-12-31,6.27,,
2002-01-02,6.14,,
2002-01-03,6.14,,
2002-01-04,6.45,,
2002-01-07,6.86,,
2002-01-08,7.0,,
2002-01-09,7.5,,
2002-01-10,7.35,,
2002-01-11,7.4,,
2002-01-14,6.83,,
2002-01-15,6.98,,
2002-01-16,7.01,,
2002-01-17,6.95,,
2002-01-18,6.46,,
2002-01-22,6.99,,
2002-01-23,7.05,,
2002-01-24,7.11,,
2002-01-25,6.89,,
2002-01-28,6.79,,
2002-01-29,6.85,,
2002-01-30,6.49,,
2002-01-31,6.25,,
2002-02-01,5.72,,
2002-02-04,5.53,,
2002-02-05,5.62,,
2002-02-06,5.85,,
2002-02-07,5.94,,
2002-02-08,5.74,0.05,114.8
2002-02-11,6.25,0.05,125.0
2002-02-12,6.2,0.05,124.0
2002-02-13,6.0,0.05,120.0
2002-02-14,6.13,0.05,122.6
2002-02-15,5.98,0.05,119.60000000000001
2002-02-19,5.35,0.05,106.99999999999999
2002-02-20,6.25,0.05,125.0
2002-02-21,5.81,0.05,116.19999999999999
2002-02-22,5.7,0.05,114.0
2002-02-25,5.89,0.05,117.79999999999998
2002-02-26,6.04,0.05,120.8
2002-02-27,6.22,0.05,124.39999999999999
2002-02-28,5.81,0.05,116.19999999999999
2002-03-01,6.15,0.05,123.0
2002-03-04,6.83,0.05,136.6
2002-03-05,6.61,0.05,132.2
2002-03-06,6.95,0.05,139.0
2002-03-07,6.64,0.05,132.79999999999998
2002-03-08,6.58,0.05,131.6
2002-03-11,6.75,0.05,135.0
2002-03-12,6.63,0.05,132.6
2002-03-13,6.21,0.05,124.19999999999999
2002-03-14,6.0,0.05,120.0
2002-03-15,6.01,0.05,120.19999999999999
2002-03-18,6.04,0.05,120.8
2002-03-19,5.94,0.05,118.8
2002-03-20,5.96,0.05,119.19999999999999
2002-03-21,6.02,0.05,120.39999999999999
2002-03-22,6.05,0.05,120.99999999999999
2002-03-25,6.01,0.05,120.19999999999999
2002-03-26,6.2,0.05,124.0
2002-03-27,6.16,0.05,123.2
2002-03-28,6.23,0.05,124.60000000000001
2002-04-01,6.12,0.05,122.39999999999999
2002-04-02,5.99,0.05,119.8
2002-04-03,6.0,0.05,120.0
2002-04-04,6.6,0.05,131.99999999999997
2002-04-05,6.64,0.05,132.79999999999998
2002-04-08,6.76,0.05,135.2
2002-04-09,6.61,0.05,132.2
2002-04-10,6.61,0.05,132.2
2002-04-11,6.45,0.05,129.0
2002-04-12,6.75,0.05,135.0
2002-04-15,7.07,0.05,141.4
2002-04-16,7.2,0.05,144.0
2002-04-17,7.3,0.05,146.0
2002-04-18,7.49,0.05,149.79999999999998
2002-04-19,7.43,0.05,148.6
2002-04-22,7.14,0.05,142.79999999999998
2002-04-23,7.06,0.05,141.2
2002-04-24,6.5,0.05,130.0
2002-04-25,6.65,0.05,133.0
2002-04-26,6.05,0.05,120.99999999999999
2002-04-29,6.19,0.05,123.8
2002-04-30,6.19,0.05,123.8
2002-05-01,6.08,0.05,121.6
2002-05-02,6.09,0.05,121.8
2002-05-03,5.95,0.05,119.0
2002-05-06,5.1,0.15,34.0
2002-05-07,4.18,0.15,27.866666666666667
2002-05-08,4.87,0.15,32.46666666666667
2002-05-09,4.95,0.15,33.0
2002-05-10,4.88,0.15,32.53333333333333
2002-05-13,4.8,0.15,32.0
2002-05-14,5.25,0.15,35.0
2002-05-15,5.38,0.15,35.86666666666667
2002-05-16,5.67,0.15,37.800000000000004
2002-05-17,5.53,0.15,36.86666666666667
2002-05-20,5.28,0.15,35.2
2002-05-21,4.89,0.15,32.6
2002-05-22,4.89,0.15,32.6
2002-05-23,4.83,0.15,32.2
2002-05-24,4.44,0.15,29.600000000000005
2002-05-28,4.75,0.15,31.666666666666668
2002-05-29,4.65,0.15,31.000000000000004
2002-05-30,4.63,0.15,30.866666666666667
2002-05-31,4.6,0.15,30.666666666666664
2002-06-03,4.3,0.15,28.666666666666668
2002-06-04,4.45,0.15,29.666666666666668
2002-06-05,4.5,0.15,30.0
2002-06-06,4.5,0.15,30.0
2002-06-07,4.44,0.15,29.600000000000005
2002-06-10,4.12,0.15,27.46666666666667
2002-06-11,3.86,0.15,25.733333333333334
2002-06-12,3.95,0.15,26.333333333333336
2002-06-13,4.02,0.15,26.799999999999997
2002-06-14,4.09,0.15,27.266666666666666
2002-06-17,4.24,0.15,28.26666666666667
2002-06-18,4.24,0.15,28.26666666666667
2002-06-19,4.1,0.15,27.333333333333332
2002-06-20,3.9,0.15,26.0
2002-06-21,3.53,0.15,23.53333333333333
2002-06-24,3.81,0.15,25.400000000000002
2002-06-25,3.4,0.15,22.666666666666668
2002-06-26,3.16,0.15,21.06666666666667
2002-06-27,3.2,0.15,21.333333333333336
2002-06-28,3.25,0.15,21.666666666666668
2002-07-01,3.5,0.15,23.333333333333336
2002-07-02,3.62,0.15,24.133333333333336
2002-07-03,3.5,0.15,23.333333333333336
2002-07-05,4.07,0.15,27.133333333333336
2002-07-08,3.81,0.15,25.400000000000002
2002-07-09,3.9,0.15,26.0
2002-07-10,4.05,0.15,27.0
2002-07-11,4.1,0.15,27.333333333333332
2002-07-12,4.28,0.15,28.533333333333335
2002-07-15,4.22,0.15,28.133333333333333
2002-07-16,4.24,0.15,28.26666666666667
2002-07-17,4.32,0.15,28.800000000000004
2002-07-18,3.89,0.15,25.933333333333334
2002-07-19,3.92,0.15,26.133333333333333
2002-07-22,3.1,0.15,20.666666666666668
2002-07-23,3.18,0.15,21.200000000000003
2002-07-24,3.05,0.15,20.333333333333332
2002-07-25,3.09,0.15,20.6
2002-07-26,3.64,0.15,24.26666666666667
2002-07-29,4.65,0.15,31.000000000000004
2002-07-30,4.58,0.15,30.533333333333335
2002-07-31,4.44,0.15,29.600000000000005
2002-08-01,4.4,0.15,29.333333333333336
2002-08-02,4.3,0.15,28.666666666666668
2002-08-05,4.15,0.15,27.66666666666667
2002-08-06,4.59,0.15,30.6
2002-08-07,4.68,0.15,31.2
2002-08-08,5.19,0.15,34.6
2002-08-09,4.85,0.15,32.333333333333336
2002-08-12,4.99,0.15,33.26666666666667
2002-08-13,4.8,0.15,32.0
2002-08-14,5.11,0.15,34.06666666666667
2002-08-15,5.2,0.15,34.66666666666667
2002-08-16,5.25,0.15,35.0
2002-08-19,5.44,0.15,36.26666666666667
2002-08-20,5.35,0.15,35.666666666666664
2002-08-21,5.25,0.15,35.0
2002-08-22,5.34,0.15,35.6
2002-08-23,5.1,0.15,34.0
2002-08-26,5.0,0.15,33.333333333333336
2002-08-27,4.43,0.15,29.53333333333333
2002-08-28,3.97,0.15,26.46666666666667
2002-08-29,4.02,0.15,26.799999999999997
2002-08-30,4.05,0.15,27.0
2002-09-03,4.09,0.15,27.266666666666666
2002-09-04,4.14,0.15,27.599999999999998
2002-09-05,4.14,0.15,27.599999999999998
2002-09-06,4.3,0.15,28.666666666666668
2002-09-09,4.44,0.15,29.600000000000005
2002-09-10,4.65,0.15,31.000000000000004
2002-09-11,4.73,0.15,31.53333333333334
2002-09-12,4.52,0.15,30.133333333333333
2002-09-13,4.64,0.15,30.933333333333334
2002-09-16,4.42,0.15,29.46666666666667
2002-09-17,4.54,0.15,30.26666666666667
2002-09-18,4.5,0.15,30.0
2002-09-19,4.32,0.15,28.800000000000004
2002-09-20,4.15,0.15,27.66666666666667
2002-09-23,3.85,0.15,25.666666666666668
2002-09-24,4.0,0.15,26.666666666666668
2002-09-25,4.28,0.28,15.285714285714285
2002-09-26,4.52,0.28,16.14285714285714
2002-09-27,4.33,0.28,15.464285714285714
2002-09-30,4.7,0.28,16.785714285714285
2002-10-01,4.93,0.28,17.607142857142854
2002-10-02,4.93,0.28,17.607142857142854
2002-10-03,4.79,0.28,17.107142857142854
2002-10-04,4.78,0.28,17.07142857142857
2002-10-07,4.75,0.28,16.96428571428571
2002-10-08,4.76,0.28,16.999999999999996
2002-10-09,4.78,0.28,17.07142857142857
2002-10-10,4.95,0.28,17.678571428571427
2002-10-11,5.1,0.28,18.21428571428571
2002-10-14,4.95,0.28,17.678571428571427
2002-10-15,5.1,0.28,18.21428571428571
2002-10-16,4.95,0.28,17.678571428571427
2002-10-17,5.7,0.28,20.357142857142854
2002-10-18,5.99,0.28,21.392857142857142
2002-10-21,6.4,0.28,22.857142857142858
2002-10-22,6.32,0.28,22.57142857142857
2002-10-23,6.38,0.28,22.785714285714285
2002-10-24,6.2,0.28,22.142857142857142
2002-10-25,6.05,0.28,21.607142857142854
2002-10-28,6.38,0.28,22.785714285714285
2002-10-29,6.29,0.28,22.46428571428571
2002-10-30,6.25,0.28,22.32142857142857
2002-10-31,6.19,0.28,22.107142857142858
2002-11-01,7.0,0.28,24.999999999999996
2002-11-04,7.05,0.28,25.178571428571427
2002-11-05,7.0,0.28,24.999999999999996
2002-11-06,7.43,0.28,26.53571428571428
2002-11-07,7.2,0.28,25.71428571428571
2002-11-08,7.45,0.28,26.607142857142854
2002-11-11,7.36,0.28,26.285714285714285
2002-11-12,7.39,0.28,26.39285714285714
2002-11-13,7.72,0.28,27.57142857142857
2002-11-14,7.91,0.28,28.249999999999996
2002-11-15,7.88,0.28,28.14285714285714
2002-11-18,7.86,0.28,28.07142857142857
2002-11-19,7.7,0.28,27.499999999999996
2002-11-20,7.84,0.28,27.999999999999996
2002-11-21,8.08,0.28,28.857142857142854
2002-11-22,8.18,0.28,29.21428571428571
2002-11-25,8.4,0.28,30.0
2002-11-26,8.23,0.28,29.392857142857142
2002-11-27,8.69,0.28,31.03571428571428
2002-11-29,8.45,0.28,30.178571428571423
2002-12-02,8.9,0.28,31.785714285714285
2002-12-03,8.36,0.28,29.85714285714285
2002-12-04,7.77,0.28,27.749999999999996
2002-12-05,7.3,0.28,26.07142857142857
2002-12-06,7.39,0.28,26.39285714285714
2002-12-09,6.62,0.28,23.642857142857142
2002-12-10,7.39,0.28,26.39285714285714
2002-12-11,7.34,0.28,26.21428571428571
2002-12-12,7.19,0.28,25.678571428571427
2002-12-13,6.8,0.28,24.28571428571428
2002-12-16,7.05,0.28,25.178571428571427
2002-12-17,6.93,0.28,24.749999999999996
2002-12-18,6.48,0.28,23.142857142857142
2002-12-19,6.47,0.28,23.107142857142854
2002-12-20,6.74,0.28,24.07142857142857
2002-12-23,6.45,0.28,23.035714285714285
2002-12-24,6.75,0.28,24.107142857142854
2002-12-26,6.63,0.28,23.678571428571427
2002-12-27,6.46,0.28,23.07142857142857
2002-12-30,6.32,0.28,22.57142857142857
2002-12-31,6.39,0.28,22.82142857142857
2003-01-02,6.87,0.28,24.535714285714285
2003-01-03,7.09,0.28,25.32142857142857
2003-01-06,7.77,0.28,27.749999999999996
2003-01-07,8.15,0.28,29.107142857142854
2003-01-08,7.69,0.28,27.46428571428571
2003-01-09,8.14,0.28,29.07142857142857
2003-01-10,7.6,0.28,27.14285714285714
2003-01-13,7.45,0.28,26.607142857142854
2003-01-14,7.7,0.28,27.499999999999996
2003-01-15,7.5,0.28,26.785714285714285
2003-01-16,7.64,0.28,27.28571428571428
2003-01-17,7.02,0.28,25.071428571428566
2003-01-21,7.12,0.28,25.428571428571427
2003-01-22,7.14,0.28,25.499999999999996
2003-01-23,7.4,0.28,26.428571428571427
2003-01-24,8.15,0.28,29.107142857142854
2003-01-27,7.99,0.28,28.535714285714285
2003-01-28,8.32,0.28,29.71428571428571
2003-01-29,8.39,0.28,29.96428571428571
2003-01-30,8.1,0.28,28.928571428571423
2003-01-31,7.95,0.28,28.392857142857142
2003-02-03,7.91,0.28,28.249999999999996
2003-02-04,7.88,0.28,28.14285714285714
2003-02-05,7.83,0.28,27.96428571428571
2003-02-06,7.75,0.28,27.678571428571427
2003-02-07,7.41,0.49,15.122448979591837
2003-02-10,7.4,0.49,15.102040816326532
2003-02-11,7.55,0.49,15.408163265306122
2003-02-12,7.25,0.49,14.795918367346939
2003-02-13,7.02,0.49,14.326530612244897
2003-02-14,7.1,0.49,14.489795918367346
2003-02-18,7.45,0.49,15.204081632653061
2003-02-19,7.3,0.49,14.89795918367347
2003-02-20,7.32,0.49,14.938775510204083
2003-02-21,7.51,0.49,15.326530612244898
2003-02-24,7.68,0.49,15.673469387755102
2003-02-25,7.85,0.49,16.020408163265305
2003-02-26,7.95,0.49,16.22448979591837
2003-02-27,8.01,0.49,16.346938775510203
2003-02-28,8.13,0.49,16.591836734693878
2003-03-03,7.85,0.49,16.020408163265305
2003-03-04,7.65,0.49,15.612244897959185
2003-03-05,7.74,0.49,15.795918367346939
2003-03-06,7.94,0.49,16.20408163265306
2003-03-07,7.79,0.49,15.89795918367347
2003-03-10,7.78,0.49,15.877551020408164
2003-03-11,7.74,0.49,15.795918367346939
2003-03-12,7.16,0.49,14.612244897959185
2003-03-13,7.43,0.49,15.16326530612245
2003-03-14,7.14,0.49,14.571428571428571
2003-03-17,7.61,0.49,15.53061224489796
2003-03-18,7.96,0.49,16.244897959183675
2003-03-19,7.75,0.49,15.816326530612246
2003-03-20,7.76,0.49,15.83673469387755
2003-03-21,8.15,0.49,16.63265306122449
2003-03-24,7.97,0.49,16.26530612244898
2003-03-25,8.3,0.49,16.938775510204085
2003-03-26,8.57,0.49,17.48979591836735
2003-03-27,9.24,0.49,18.857142857142858
2003-03-28,9.18,0.49,18.73469387755102
2003-03-31,9.06,0.49,18.48979591836735
2003-04-01,9.43,0.49,19.244897959183675
2003-04-02,9.93,0.49,20.26530612244898
2003-04-03,9.96,0.49,20.3265306122449
2003-04-04,9.34,0.49,19.06122448979592
2003-04-07,9.01,0.49,18.387755102040817
2003-04-08,8.58,0.49,17.510204081632654
2003-04-09,8.6,0.49,17.551020408163264
2003-04-10,8.73,0.49,17.816326530612248
2003-04-11,8.9,0.49,18.16326530612245
2003-04-14,9.15,0.49,18.6734693877551
2003-04-15,9.27,0.49,18.918367346938776
2003-04-16,9.34,0.49,19.06122448979592
2003-04-17,9.5,0.49,19.387755102040817
2003-04-21,9.66,0.49,19.714285714285715
2003-04-22,9.75,0.49,19.89795918367347
2003-04-23,9.44,0.49,19.26530612244898
2003-04-24,9.24,0.49,18.857142857142858
2003-04-25,9.25,0.49,18.877551020408163
2003-04-28,9.25,0.49,18.877551020408163
2003-04-29,9.3,0.49,18.979591836734695
2003-04-30,9.33,0.49,19.040816326530614
2003-05-01,9.37,0.49,19.122448979591834
2003-05-02,9.56,0.49,19.510204081632654
2003-05-05,9.86,0.49,20.122448979591837
2003-05-06,9.84,0.49,20.081632653061224
2003-05-07,9.68,0.49,19.755102040816325
2003-05-08,9.4,0.49,19.183673469387756
2003-05-09,9.47,0.77,12.2987012987013
2003-05-12,10.48,0.77,13.61038961038961
2003-05-13,11.16,0.77,14.493506493506493
2003-05-14,11.03,0.77,14.324675324675324
2003-05-15,11.29,0.77,14.662337662337661
2003-05-16,11.35,0.77,14.74025974025974
2003-05-19,10.72,0.77,13.922077922077923
2003-05-20,10.51,0.77,13.649350649350648
2003-05-21,10.49,0.77,13.623376623376624
2003-05-22,10.86,0.77,14.103896103896103
2003-05-23,10.7,0.77,13.896103896103895
2003-05-27,11.7,0.77,15.194805194805193
2003-05-28,11.86,0.77,15.4025974025974
2003-05-29,12.43,0.77,16.142857142857142
2003-05-30,12.52,0.77,16.25974025974026
2003-06-02,12.62,0.77,16.38961038961039
2003-06-03,12.65,0.77,16.428571428571427
2003-06-04,12.41,0.77,16.116883116883116
2003-06-05,12.82,0.77,16.649350649350648
2003-06-06,11.86,0.77,15.4025974025974
2003-06-09,11.65,0.77,15.12987012987013
2003-06-10,11.33,0.77,14.714285714285714
2003-06-11,11.45,0.77,14.870129870129869
2003-06-12,11.65,0.77,15.12987012987013
2003-06-13,11.33,0.77,14.714285714285714
2003-06-16,11.89,0.77,15.441558441558442
2003-06-17,12.1,0.77,15.714285714285714
2003-06-18,12.48,0.77,16.20779220779221
2003-06-19,11.79,0.77,15.311688311688311
2003-06-20,11.32,0.77,14.701298701298702
2003-06-23,11.25,0.77,14.61038961038961
2003-06-24,10.75,0.77,13.96103896103896
2003-06-25,10.69,0.77,13.883116883116882
2003-06-26,10.96,0.77,14.233766233766234
2003-06-27,10.68,0.77,13.870129870129869
2003-06-30,10.3,0.77,13.376623376623376
2003-07-01,11.89,0.77,15.441558441558442
2003-07-02,12.83,0.77,16.662337662337663
2003-07-03,12.7,0.77,16.49350649350649
2003-07-07,13.15,0.77,17.07792207792208
2003-07-08,12.78,0.77,16.597402597402596
2003-07-09,12.68,0.77,16.467532467532468
2003-07-10,12.35,0.77,16.038961038961038
2003-07-11,12.35,0.77,16.038961038961038
2003-07-14,12.98,0.77,16.857142857142858
2003-07-15,12.67,0.77,16.454545454545453
2003-07-16,12.44,0.77,16.155844155844154
2003-07-17,12.38,0.77,16.07792207792208
2003-07-18,11.7,0.77,15.194805194805193
2003-07-21,11.07,0.77,14.376623376623376
2003-07-22,11.82,0.77,15.35064935064935
2003-07-23,12.27,0.77,15.935064935064934
2003-07-24,11.7,0.77,15.194805194805193
2003-07-25,9.94,0.77,12.909090909090908
2003-07-28,9.73,0.77,12.636363636363637
2003-07-29,9.52,0.77,12.363636363636363
2003-07-30,9.7,0.77,12.597402597402596
