date,HBAN,HBAN_EPS,PE Ratio
1994-11-28,11.22,,
1994-11-29,11.37,,
1994-11-30,11.53,,
1994-12-01,11.49,,
1994-12-02,11.18,,
1994-12-05,10.94,,
1994-12-06,10.79,,
1994-12-07,10.79,,
1994-12-08,10.56,,
1994-12-09,10.48,,
1994-12-12,10.56,,
1994-12-13,10.98,,
1994-12-14,10.87,,
1994-12-15,10.87,,
1994-12-16,10.63,,
1994-12-19,10.71,,
1994-12-20,10.71,,
1994-12-21,10.71,,
1994-12-22,10.71,,
1994-12-23,10.63,,
1994-12-27,10.63,,
1994-12-28,10.48,,
1994-12-29,10.56,,
1994-12-30,10.71,,
1995-01-03,10.56,,
1995-01-04,10.63,,
1995-01-05,10.71,,
1995-01-06,10.79,,
1995-01-09,10.87,,
1995-01-10,10.87,,
1995-01-11,10.71,,
1995-01-12,10.63,,
1995-01-13,10.94,,
1995-01-16,11.56,,
1995-01-17,11.33,,
1995-01-18,11.02,,
1995-01-19,10.94,,
1995-01-20,11.1,,
1995-01-23,11.02,,
1995-01-24,10.87,,
1995-01-25,11.18,,
1995-01-26,10.87,,
1995-01-27,11.25,,
1995-01-30,11.18,,
1995-01-31,11.33,,
1995-02-01,11.37,,
1995-02-02,11.49,,
1995-02-03,11.49,,
1995-02-06,11.49,,
1995-02-07,11.49,,
1995-02-08,11.33,,
1995-02-09,11.33,,
1995-02-10,11.41,,
1995-02-13,11.41,,
1995-02-14,11.41,,
1995-02-15,11.49,,
1995-02-16,11.49,,
1995-02-17,11.41,,
1995-02-21,11.33,,
1995-02-22,11.33,,
1995-02-23,11.64,,
1995-02-24,11.56,,
1995-02-27,11.49,,
1995-02-28,11.49,,
1995-03-01,11.49,,
1995-03-02,11.37,,
1995-03-03,11.49,,
1995-03-06,11.37,,
1995-03-07,11.25,,
1995-03-08,11.18,,
1995-03-09,11.18,,
1995-03-10,11.25,,
1995-03-13,11.18,,
1995-03-14,11.18,,
1995-03-15,11.02,,
1995-03-16,11.02,,
1995-03-17,11.1,,
1995-03-20,10.94,,
1995-03-21,10.98,,
1995-03-22,11.1,,
1995-03-23,11.02,,
1995-03-24,11.14,,
1995-03-27,11.14,,
1995-03-28,11.33,,
1995-03-29,11.33,,
1995-03-30,11.41,,
1995-03-31,11.33,,
1995-04-03,11.25,,
1995-04-04,11.25,,
1995-04-05,11.25,,
1995-04-06,11.41,,
1995-04-07,11.33,,
1995-04-10,11.33,,
1995-04-11,11.49,,
1995-04-12,11.41,,
1995-04-13,11.41,,
1995-04-17,11.49,,
1995-04-18,11.56,,
1995-04-19,11.53,,
1995-04-20,11.64,,
1995-04-21,11.49,,
1995-04-24,11.41,,
1995-04-25,11.33,,
1995-04-26,11.33,,
1995-04-27,11.25,,
1995-04-28,11.68,,
1995-05-01,11.88,,
1995-05-02,11.95,,
1995-05-03,12.15,,
1995-05-04,11.95,,
1995-05-05,11.88,,
1995-05-08,11.8,,
1995-05-09,11.72,,
1995-05-10,11.49,,
1995-05-11,11.53,,
1995-05-12,11.49,,
1995-05-15,11.64,,
1995-05-16,11.56,,
1995-05-17,11.56,,
1995-05-18,11.72,,
1995-05-19,11.56,,
1995-05-22,11.72,,
1995-05-23,11.64,,
1995-05-24,11.6,,
1995-05-25,11.8,,
1995-05-26,11.88,,
1995-05-30,11.95,,
1995-05-31,12.19,,
1995-06-01,12.19,,
1995-06-02,12.11,,
1995-06-05,12.19,,
1995-06-06,12.19,,
1995-06-07,12.11,,
1995-06-08,12.19,,
1995-06-09,12.15,,
1995-06-12,12.19,,
1995-06-13,12.38,,
1995-06-14,12.26,,
1995-06-15,12.34,,
1995-06-16,12.42,,
1995-06-19,12.57,,
1995-06-20,12.42,,
1995-06-21,12.57,,
1995-06-22,12.65,,
1995-06-23,12.73,,
1995-06-26,12.73,,
1995-06-27,12.61,,
1995-06-28,12.81,,
1995-06-29,13.04,,
1995-06-30,12.88,,
1995-07-03,12.88,,
1995-07-05,12.96,,
1995-07-06,13.04,,
1995-07-07,13.12,,
1995-07-10,13.19,,
1995-07-11,13.12,,
1995-07-12,12.96,,
1995-07-13,13.04,,
1995-07-14,13.27,,
1995-07-17,13.35,,
1995-07-18,13.62,,
1995-07-19,13.58,,
1995-07-20,14.05,,
1995-07-21,14.24,,
1995-07-24,14.51,,
1995-07-25,14.13,,
1995-07-26,13.74,,
1995-07-27,13.43,,
1995-07-28,13.47,,
1995-07-31,13.19,,
1995-08-01,13.19,,
1995-08-02,13.04,,
1995-08-03,13.04,,
1995-08-04,13.04,,
1995-08-07,12.88,,
1995-08-08,12.85,,
1995-08-09,13.04,,
1995-08-10,13.27,,
1995-08-11,13.12,,
1995-08-14,13.35,,
1995-08-15,13.27,,
1995-08-16,13.35,,
1995-08-17,13.43,,
1995-08-18,13.27,,
1995-08-21,13.35,,
1995-08-22,13.35,,
1995-08-23,13.35,,
1995-08-24,13.58,,
1995-08-25,13.43,,
1995-08-28,13.51,,
1995-08-29,13.54,,
1995-08-30,13.58,,
1995-08-31,13.66,,
1995-09-01,13.62,,
1995-09-05,13.62,,
1995-09-06,13.62,,
1995-09-07,13.58,,
1995-09-08,13.74,,
1995-09-11,13.82,,
1995-09-12,13.89,,
1995-09-13,13.82,,
1995-09-14,13.89,,
1995-09-15,13.97,,
1995-09-18,13.58,,
1995-09-19,13.58,,
1995-09-20,13.66,,
1995-09-21,13.74,,
1995-09-22,13.58,,
1995-09-25,13.66,,
1995-09-26,13.97,,
1995-09-27,13.82,,
1995-09-28,13.93,,
1995-09-29,13.97,,
1995-10-02,13.89,,
1995-10-03,13.89,,
1995-10-04,13.93,,
1995-10-05,14.05,,
1995-10-06,14.13,,
1995-10-09,14.05,,
1995-10-10,14.05,,
1995-10-11,14.24,,
1995-10-12,14.28,,
1995-10-13,14.55,,
1995-10-16,14.75,,
1995-10-17,14.79,,
1995-10-18,14.44,,
1995-10-19,14.59,,
1995-10-20,14.51,,
1995-10-23,14.59,,
1995-10-24,14.51,,
1995-10-25,14.44,,
1995-10-26,14.44,,
1995-10-27,14.36,,
1995-10-30,14.79,,
1995-10-31,14.82,,
1995-11-01,14.75,,
1995-11-02,14.82,,
1995-11-03,14.82,,
1995-11-06,14.75,,
1995-11-07,14.9,,
1995-11-08,14.9,,
1995-11-09,14.94,,
1995-11-10,14.75,,
1995-11-13,14.75,,
1995-11-14,14.75,,
1995-11-15,14.75,,
1995-11-16,14.82,,
1995-11-17,14.9,,
1995-11-20,14.82,,
1995-11-21,14.98,,
1995-11-22,14.82,,
1995-11-24,14.98,,
1995-11-27,14.82,,
1995-11-28,14.82,,
1995-11-29,14.86,,
1995-11-30,15.13,,
1995-12-01,15.37,,
1995-12-04,15.6,,
1995-12-05,15.68,,
1995-12-06,15.37,,
1995-12-07,15.06,,
1995-12-08,15.13,,
1995-12-11,15.11,,
1995-12-12,14.9,,
1995-12-13,14.94,,
1995-12-14,14.51,,
1995-12-15,14.44,,
1995-12-18,14.36,,
1995-12-19,14.51,,
1995-12-20,14.71,,
1995-12-21,14.9,,
1995-12-22,14.75,,
1995-12-26,14.9,,
1995-12-27,14.9,,
1995-12-28,14.75,,
1995-12-29,14.9,,
1996-01-02,14.79,,
1996-01-03,14.75,,
1996-01-04,14.94,,
1996-01-05,14.75,,
1996-01-08,14.98,,
1996-01-09,14.75,,
1996-01-10,14.67,,
1996-01-11,14.51,,
1996-01-12,14.28,,
1996-01-15,14.24,,
1996-01-16,14.05,,
1996-01-17,14.16,,
1996-01-18,13.97,,
1996-01-19,14.36,,
1996-01-22,14.32,,
1996-01-23,14.28,,
1996-01-24,14.59,,
1996-01-25,14.75,,
1996-01-26,14.67,,
1996-01-29,14.82,,
1996-01-30,14.82,,
1996-01-31,14.82,,
1996-02-01,14.82,,
1996-02-02,14.9,,
1996-02-05,14.9,,
1996-02-06,14.9,,
1996-02-07,14.82,,
1996-02-08,14.82,,
1996-02-09,14.9,,
1996-02-12,14.82,,
1996-02-13,14.82,,
1996-02-14,14.82,,
1996-02-15,14.9,,
1996-02-16,14.67,,
1996-02-20,14.51,,
1996-02-21,14.51,,
1996-02-22,14.82,,
1996-02-23,14.51,,
1996-02-26,14.51,,
1996-02-27,14.51,,
1996-02-28,14.59,,
1996-02-29,14.51,,
1996-03-01,14.51,,
1996-03-04,14.59,,
1996-03-05,14.67,,
1996-03-06,14.52,,
1996-03-07,14.67,,
1996-03-08,14.51,,
1996-03-11,14.59,,
1996-03-12,14.75,,
1996-03-13,14.75,,
1996-03-14,14.59,,
1996-03-15,15.06,,
1996-03-18,14.9,,
1996-03-19,14.75,,
1996-03-20,14.9,,
1996-03-21,14.9,,
1996-03-22,14.9,,
1996-03-25,14.82,,
1996-03-26,14.9,,
1996-03-27,14.86,,
1996-03-28,14.82,,
1996-03-29,14.82,,
1996-04-01,14.98,,
1996-04-02,14.9,,
1996-04-03,14.9,,
1996-04-04,14.9,,
1996-04-08,14.67,,
1996-04-09,14.9,,
1996-04-10,14.75,,
1996-04-11,14.75,,
1996-04-12,14.82,,
1996-04-15,14.67,,
1996-04-16,14.82,,
1996-04-17,14.75,,
1996-04-18,14.75,,
1996-04-19,14.82,,
1996-04-22,14.98,,
1996-04-23,15.06,,
1996-04-24,14.98,,
1996-04-25,15.06,,
1996-04-26,15.13,,
1996-04-29,14.98,,
1996-04-30,15.06,,
1996-05-01,14.9,,
1996-05-02,14.82,,
1996-05-03,14.86,,
1996-05-06,14.86,,
1996-05-07,14.82,,
1996-05-08,14.82,,
1996-05-09,14.82,,
1996-05-10,14.94,,
1996-05-13,14.82,,
1996-05-14,14.9,,
1996-05-15,15.06,,
1996-05-16,14.9,,
1996-05-17,15.06,,
1996-05-20,15.06,,
1996-05-21,15.13,,
1996-05-22,15.21,,
1996-05-23,15.13,,
1996-05-24,15.06,,
1996-05-28,15.13,,
1996-05-29,15.33,,
1996-05-30,15.45,,
1996-05-31,15.37,,
1996-06-03,15.13,,
1996-06-04,15.13,,
1996-06-05,15.29,,
1996-06-06,15.45,,
1996-06-07,15.29,,
1996-06-10,15.29,,
1996-06-11,15.45,,
1996-06-12,15.33,,
1996-06-13,15.29,,
1996-06-14,15.06,,
1996-06-17,15.13,,
1996-06-18,14.9,,
1996-06-19,15.06,,
1996-06-20,14.86,,
1996-06-21,14.9,,
1996-06-24,14.82,,
1996-06-25,14.82,,
1996-06-26,14.98,,
1996-06-27,14.82,,
1996-06-28,14.82,,
1996-07-01,14.9,,
1996-07-02,14.82,,
1996-07-03,14.82,,
1996-07-05,14.84,,
1996-07-08,14.9,,
1996-07-09,14.82,,
1996-07-10,14.82,,
1996-07-11,14.75,,
1996-07-12,14.94,,
1996-07-15,14.9,,
1996-07-16,14.77,,
1996-07-17,15.45,,
1996-07-18,15.2,,
1996-07-19,15.11,,
1996-07-22,14.86,,
1996-07-23,14.86,,
1996-07-24,14.94,,
1996-07-25,14.94,,
1996-07-26,15.2,,
1996-07-29,14.94,,
1996-07-30,14.94,,
1996-07-31,15.11,,
1996-08-01,15.11,,
1996-08-02,15.37,,
1996-08-05,15.28,,
1996-08-06,15.03,,
1996-08-07,15.0,,
1996-08-08,14.94,,
1996-08-09,15.03,,
1996-08-12,15.03,,
1996-08-13,14.94,,
1996-08-14,15.11,,
1996-08-15,15.2,,
1996-08-16,15.2,,
1996-08-19,15.2,,
1996-08-20,15.28,,
1996-08-21,15.28,,
1996-08-22,15.28,,
1996-08-23,15.28,,
1996-08-26,15.28,,
1996-08-27,15.15,,
1996-08-28,15.28,,
1996-08-29,15.24,,
1996-08-30,15.45,,
1996-09-03,15.37,,
1996-09-04,15.45,,
1996-09-05,15.45,,
1996-09-06,15.54,,
1996-09-09,15.45,,
1996-09-10,15.54,,
1996-09-11,15.62,,
1996-09-12,15.71,,
1996-09-13,15.71,,
1996-09-16,15.79,,
1996-09-17,15.75,,
1996-09-18,15.75,,
1996-09-19,15.62,,
1996-09-20,15.79,,
1996-09-23,15.71,,
1996-09-24,15.71,,
1996-09-25,15.62,,
1996-09-26,15.62,,
1996-09-27,15.75,,
1996-09-30,15.71,,
1996-10-01,15.79,,
1996-10-02,15.79,,
1996-10-03,16.05,,
1996-10-04,16.22,,
1996-10-07,16.14,,
1996-10-08,16.14,,
1996-10-09,16.39,,
1996-10-10,16.39,,
1996-10-11,16.39,,
1996-10-14,16.31,,
1996-10-15,16.31,,
1996-10-16,16.22,,
1996-10-17,16.05,,
1996-10-18,16.05,,
1996-10-21,15.88,,
1996-10-22,16.05,,
1996-10-23,15.88,,
1996-10-24,15.92,,
1996-10-25,15.92,,
1996-10-28,16.05,,
1996-10-29,16.09,,
1996-10-30,16.39,,
1996-10-31,16.39,,
1996-11-01,16.39,,
1996-11-04,16.22,,
1996-11-05,16.22,,
1996-11-06,16.39,,
1996-11-07,16.22,,
1996-11-08,16.39,,
1996-11-11,16.22,,
1996-11-12,16.39,,
1996-11-13,16.39,,
1996-11-14,16.39,,
1996-11-15,16.22,,
1996-11-18,16.39,,
1996-11-19,16.48,,
1996-11-20,16.56,,
1996-11-21,16.99,,
1996-11-22,17.08,,
1996-11-25,17.16,,
1996-11-26,17.08,,
1996-11-27,16.99,,
1996-11-29,16.99,,
1996-12-02,17.12,,
1996-12-03,17.08,,
1996-12-04,17.08,,
1996-12-05,17.08,,
1996-12-06,17.08,,
1996-12-09,17.08,,
1996-12-10,17.08,,
1996-12-11,17.03,,
1996-12-12,16.99,,
1996-12-13,16.99,,
1996-12-16,17.08,,
1996-12-17,17.08,,
1996-12-18,17.25,,
1996-12-19,17.59,,
1996-12-20,18.19,,
1996-12-23,18.44,,
1996-12-24,19.55,,
1996-12-26,18.74,,
1996-12-27,18.36,,
1996-12-30,18.1,,
1996-12-31,18.01,,
1997-01-02,17.93,,
1997-01-03,17.84,,
1997-01-06,17.76,,
1997-01-07,18.14,,
1997-01-08,17.93,,
1997-01-09,17.97,,
1997-01-10,17.93,,
1997-01-13,17.46,,
1997-01-14,17.93,,
1997-01-15,17.76,,
1997-01-16,17.67,,
1997-01-17,17.84,,
1997-01-20,17.84,,
1997-01-21,17.84,,
1997-01-22,18.27,,
1997-01-23,17.76,,
1997-01-24,17.59,,
1997-01-27,17.76,,
1997-01-28,17.93,,
1997-01-29,18.1,,
1997-01-30,18.27,,
1997-01-31,18.19,,
1997-02-03,18.44,,
1997-02-04,18.53,,
1997-02-05,18.27,,
1997-02-06,18.53,,
1997-02-07,18.61,,
1997-02-10,19.42,,
1997-02-11,19.72,,
1997-02-12,19.76,,
1997-02-13,19.81,,
1997-02-14,21.43,,
1997-02-18,20.92,,
1997-02-19,20.66,,
1997-02-20,19.98,,
1997-02-21,19.64,,
1997-02-24,19.55,,
1997-02-25,19.98,,
1997-02-26,20.06,,
1997-02-27,19.98,,
1997-02-28,19.47,,
1997-03-03,19.15,,
1997-03-04,19.21,,
1997-03-05,19.3,,
1997-03-06,19.89,,
1997-03-07,20.06,,
1997-03-10,20.28,,
1997-03-11,20.23,,
1997-03-12,19.98,,
1997-03-13,19.12,,
1997-03-14,19.17,,
1997-03-17,19.21,,
1997-03-18,19.12,,
1997-03-19,19.12,,
1997-03-20,19.04,,
1997-03-21,19.12,,
1997-03-24,19.21,,
1997-03-25,19.12,,
1997-03-26,19.04,,
1997-03-27,18.48,,
1997-03-31,17.93,,
1997-04-01,18.01,,
1997-04-02,17.76,,
1997-04-03,17.93,,
1997-04-04,18.1,,
1997-04-07,18.44,,
1997-04-08,18.95,,
1997-04-09,18.44,,
1997-04-10,18.48,,
1997-04-11,17.93,,
1997-04-14,17.84,,
1997-04-15,18.61,,
1997-04-16,18.19,,
1997-04-17,18.53,,
1997-04-18,18.95,,
1997-04-21,18.87,,
1997-04-22,19.04,,
1997-04-23,18.95,,
1997-04-24,18.89,,
1997-04-25,18.95,,
1997-04-28,18.95,,
1997-04-29,19.21,,
1997-04-30,19.55,,
1997-05-01,19.38,,
1997-05-02,20.49,,
1997-05-05,20.23,,
1997-05-06,20.06,,
1997-05-07,19.89,,
1997-05-08,19.98,,
1997-05-09,19.81,,
1997-05-12,19.89,,
1997-05-13,19.72,,
1997-05-14,19.72,,
1997-05-15,19.81,,
1997-05-16,19.72,,
1997-05-19,19.64,,
1997-05-20,19.55,,
1997-05-21,19.64,,
1997-05-22,19.47,,
1997-05-23,19.55,,
1997-05-27,19.3,,
1997-05-28,19.38,,
1997-05-29,19.17,,
1997-05-30,19.38,,
1997-06-02,19.55,,
1997-06-03,19.64,,
1997-06-04,19.51,,
1997-06-05,19.47,,
1997-06-06,19.47,,
1997-06-09,19.59,,
1997-06-10,19.55,,
1997-06-11,19.98,,
1997-06-12,19.89,,
1997-06-13,19.81,,
1997-06-16,19.64,,
1997-06-17,19.47,,
1997-06-18,19.59,,
1997-06-19,19.55,,
1997-06-20,19.59,,
1997-06-23,19.47,,
1997-06-24,19.81,,
1997-06-25,20.15,,
1997-06-26,20.15,,
1997-06-27,20.23,,
1997-06-30,20.06,,
1997-07-01,20.15,,
1997-07-02,20.23,,
1997-07-03,20.49,,
1997-07-07,20.58,,
1997-07-08,20.53,,
1997-07-09,20.75,,
1997-07-10,20.87,,
1997-07-11,21.41,,
1997-07-14,21.32,,
1997-07-15,20.76,,
1997-07-16,20.94,,
1997-07-17,20.76,,
1997-07-18,20.76,,
1997-07-21,20.85,,
1997-07-22,21.37,,
1997-07-23,21.32,,
1997-07-24,21.04,,
1997-07-25,21.79,,
1997-07-28,21.74,,
1997-07-29,21.6,,
1997-07-30,21.51,,
1997-07-31,21.41,,
1997-08-01,21.32,,
1997-08-04,21.37,,
1997-08-05,25.87,,
1997-08-06,25.54,,
1997-08-07,25.12,,
1997-08-08,25.19,,
1997-08-11,25.26,,
1997-08-12,25.17,,
1997-08-13,24.84,,
1997-08-14,24.61,,
1997-08-15,24.35,,
1997-08-18,24.28,,
1997-08-19,24.61,,
1997-08-20,24.7,,
1997-08-21,24.42,,
1997-08-22,24.32,,
1997-08-25,24.32,,
1997-08-26,24.23,,
1997-08-27,24.42,,
1997-08-28,24.09,,
1997-08-29,24.32,,
1997-09-02,24.68,,
1997-09-03,24.89,,
1997-09-04,24.89,,
1997-09-05,24.75,,
1997-09-08,24.86,,
1997-09-09,25.26,,
1997-09-10,24.79,,
1997-09-11,24.86,,
1997-09-12,24.98,,
1997-09-15,24.75,,
1997-09-16,25.45,,
1997-09-17,25.83,,
1997-09-18,26.2,,
1997-09-19,26.16,,
1997-09-22,26.34,,
1997-09-23,26.39,,
1997-09-24,27.05,,
1997-09-25,26.39,,
1997-09-26,26.72,,
1997-09-29,27.24,,
1997-09-30,27.09,,
1997-10-01,27.7,,
1997-10-02,28.36,,
1997-10-03,28.36,,
1997-10-06,28.93,,
1997-10-07,29.02,,
1997-10-08,28.46,,
1997-10-09,28.55,,
1997-10-10,28.27,,
1997-10-13,28.03,,
1997-10-14,27.7,,
1997-10-15,27.61,,
1997-10-16,27.19,,
1997-10-17,26.86,,
1997-10-20,27.05,,
1997-10-21,27.05,,
1997-10-22,27.09,,
1997-10-23,27.09,,
1997-10-24,26.58,,
1997-10-27,25.54,,
1997-10-28,24.51,,
1997-10-29,25.05,,
1997-10-30,24.28,,
1997-10-31,24.28,,
1997-11-03,25.73,,
1997-11-04,26.01,,
1997-11-05,25.83,,
1997-11-06,25.83,,
1997-11-07,25.08,,
1997-11-10,24.98,,
1997-11-11,24.79,,
1997-11-12,24.7,,
1997-11-13,25.36,,
1997-11-14,24.98,,
1997-11-17,25.22,,
1997-11-18,25.17,,
1997-11-19,25.17,,
1997-11-20,25.97,,
1997-11-21,25.73,,
1997-11-24,25.36,,
1997-11-25,25.5,,
1997-11-26,25.36,,
1997-11-28,25.54,,
1997-12-01,26.72,,
1997-12-02,26.67,,
1997-12-03,27.52,,
1997-12-04,27.94,,
1997-12-05,28.64,,
1997-12-08,28.32,,
1997-12-09,28.13,,
1997-12-10,27.89,,
1997-12-11,27.82,,
1997-12-12,27.56,,
1997-12-15,27.89,,
1997-12-16,28.22,,
1997-12-17,27.89,,
1997-12-18,27.8,,
1997-12-19,27.66,,
1997-12-22,26.67,,
1997-12-23,25.69,,
1997-12-24,25.45,,
1997-12-26,26.06,,
1997-12-29,26.81,,
1997-12-30,27.05,,
1997-12-31,27.05,,
1998-01-02,27.61,,
1998-01-05,28.08,,
1998-01-06,27.75,,
1998-01-07,27.0,,
1998-01-08,26.53,,
1998-01-09,25.08,,
1998-01-12,25.36,,
1998-01-13,25.73,,
1998-01-14,26.11,,
1998-01-15,25.45,,
1998-01-16,25.64,,
1998-01-20,26.2,,
1998-01-21,25.64,,
1998-01-22,24.98,,
1998-01-23,24.51,,
1998-01-26,24.89,,
1998-01-27,24.04,,
1998-01-28,24.7,,
1998-01-29,25.73,,
1998-01-30,25.36,,
1998-02-02,26.2,,
1998-02-03,26.72,,
1998-02-04,26.67,,
1998-02-05,25.69,,
1998-02-06,26.08,,
1998-02-09,26.11,,
1998-02-10,25.73,,
1998-02-11,26.11,,
1998-02-12,26.3,,
1998-02-13,26.01,,
1998-02-17,26.3,,
1998-02-18,26.91,,
1998-02-19,26.81,,
1998-02-20,27.05,,
1998-02-23,27.12,,
1998-02-24,27.14,,
1998-02-25,27.52,,
1998-02-26,27.33,,
1998-02-27,26.95,,
1998-03-02,26.74,,
1998-03-03,26.86,,
1998-03-04,26.86,,
1998-03-05,26.55,,
1998-03-06,27.05,,
1998-03-09,27.14,,
1998-03-10,27.05,,
1998-03-11,26.91,,
1998-03-12,26.91,,
1998-03-13,26.86,,
1998-03-16,27.42,,
1998-03-17,27.61,,
1998-03-18,27.47,,
1998-03-19,27.8,,
1998-03-20,27.78,,
1998-03-23,27.42,,
1998-03-24,27.61,,
1998-03-25,27.8,,
1998-03-26,27.8,,
1998-03-27,27.56,,
1998-03-30,27.14,,
1998-03-31,27.38,,
1998-04-01,27.33,,
1998-04-02,27.75,,
1998-04-03,28.13,,
1998-04-06,27.85,,
1998-04-07,27.52,,
1998-04-08,26.67,,
1998-04-09,27.28,,
1998-04-13,27.24,,
1998-04-14,27.52,,
1998-04-15,27.38,,
1998-04-16,26.86,,
1998-04-17,27.14,,
1998-04-20,27.0,,
1998-04-21,26.91,,
1998-04-22,27.24,,
1998-04-23,27.14,,
1998-04-24,27.14,,
1998-04-27,26.11,,
1998-04-28,26.48,,
1998-04-29,26.3,,
1998-04-30,26.72,,
1998-05-01,26.62,,
1998-05-04,26.11,,
1998-05-05,26.3,,
1998-05-06,25.73,,
1998-05-07,25.03,,
1998-05-08,25.64,,
1998-05-11,25.85,,
1998-05-12,26.16,,
1998-05-13,26.08,,
1998-05-14,26.06,,
1998-05-15,26.11,,
1998-05-18,25.78,,
1998-05-19,26.3,,
1998-05-20,26.67,,
1998-05-21,26.79,,
1998-05-22,26.01,,
1998-05-26,25.4,,
1998-05-27,25.36,,
1998-05-28,25.54,,
1998-05-29,24.61,,
1998-06-01,25.64,,
1998-06-02,25.64,,
1998-06-03,25.03,,
1998-06-04,25.54,,
1998-06-05,25.54,,
1998-06-08,25.36,,
1998-06-09,25.66,,
1998-06-10,25.45,,
1998-06-11,25.08,,
1998-06-12,25.17,,
1998-06-15,25.08,,
1998-06-16,25.08,,
1998-06-17,26.01,,
1998-06-18,25.36,,
1998-06-19,25.08,,
1998-06-22,25.36,,
1998-06-23,25.31,,
1998-06-24,25.87,,
1998-06-25,25.0,,
1998-06-26,25.45,,
1998-06-29,25.36,,
1998-06-30,25.17,,
1998-07-01,25.94,,
1998-07-02,26.3,,
1998-07-06,26.86,,
1998-07-07,26.2,,
1998-07-08,26.67,,
1998-07-09,26.48,,
1998-07-10,26.44,,
1998-07-13,26.65,,
1998-07-14,27.17,,
1998-07-15,26.5,,
1998-07-16,26.14,,
1998-07-17,25.77,,
1998-07-20,27.48,,
1998-07-21,26.27,,
1998-07-22,27.17,,
1998-07-23,26.55,,
1998-07-24,25.93,,
1998-07-27,25.52,,
1998-07-28,24.59,,
1998-07-29,25.31,,
1998-07-30,25.93,,
1998-07-31,25.0,,
1998-08-03,24.79,,
1998-08-04,22.88,,
1998-08-05,23.76,,
1998-08-06,23.3,,
1998-08-07,23.55,,
1998-08-10,22.42,,
1998-08-11,22.47,,
1998-08-12,23.19,,
1998-08-13,22.62,,
1998-08-14,22.31,,
1998-08-17,22.93,,
1998-08-18,23.14,,
1998-08-19,22.93,,
1998-08-20,22.52,,
1998-08-21,22.11,,
1998-08-24,22.31,,
1998-08-25,22.24,,
1998-08-26,21.8,,
1998-08-27,20.25,,
1998-08-28,20.76,,
1998-08-31,18.8,,
1998-09-01,20.97,,
1998-09-02,20.51,,
1998-09-03,20.09,,
1998-09-04,19.73,,
1998-09-08,21.07,,
1998-09-09,20.35,,
1998-09-10,19.06,,
1998-09-11,20.56,,
1998-09-14,21.33,,
1998-09-15,22.06,,
1998-09-16,22.26,,
1998-09-17,20.82,,
1998-09-18,20.71,,
1998-09-21,21.28,,
1998-09-22,21.9,,
1998-09-23,22.62,,
1998-09-24,21.75,,
1998-09-25,22.37,,
1998-09-28,22.31,,
1998-09-29,22.31,,
1998-09-30,20.76,,
1998-10-01,21.02,,
1998-10-02,21.8,,
1998-10-05,21.59,,
1998-10-06,21.07,,
1998-10-07,20.71,,
1998-10-08,20.09,,
1998-10-09,20.45,,
1998-10-12,21.18,,
1998-10-13,21.07,,
1998-10-14,21.23,,
1998-10-15,22.42,,
1998-10-16,22.31,,
1998-10-19,22.16,,
1998-10-20,22.73,,
1998-10-21,23.09,,
1998-10-22,22.96,,
1998-10-23,22.93,,
1998-10-26,22.93,,
1998-10-27,23.14,,
1998-10-28,23.01,,
1998-10-29,23.14,,
1998-10-30,23.76,,
1998-11-02,23.76,,
1998-11-03,23.76,,
1998-11-04,24.48,,
1998-11-05,24.79,,
1998-11-06,25.21,,
1998-11-09,24.95,,
1998-11-10,24.85,,
1998-11-11,24.79,,
1998-11-12,24.74,,
1998-11-13,24.79,,
1998-11-16,24.79,,
1998-11-17,24.69,,
1998-11-18,24.9,,
1998-11-19,25.05,,
1998-11-20,25.52,,
1998-11-23,25.88,,
1998-11-24,25.36,,
1998-11-25,25.62,,
1998-11-27,25.36,,
1998-11-30,24.48,,
1998-12-01,24.64,,
1998-12-02,24.61,,
1998-12-03,24.17,,
1998-12-04,24.74,,
1998-12-07,25.15,,
1998-12-08,24.23,,
1998-12-09,24.59,,
1998-12-10,24.02,,
1998-12-11,24.12,,
1998-12-14,23.66,,
1998-12-15,24.23,,
1998-12-16,23.71,,
1998-12-17,24.69,,
1998-12-18,24.74,,
1998-12-21,24.59,,
1998-12-22,24.48,,
1998-12-23,24.79,,
1998-12-24,24.48,,
1998-12-28,24.23,,
1998-12-29,24.79,,
1998-12-30,24.74,,
1998-12-31,24.85,,
1999-01-04,24.85,,
1999-01-05,25.52,,
1999-01-06,26.03,,
1999-01-07,25.15,,
1999-01-08,25.83,,
1999-01-11,26.08,,
1999-01-12,26.14,,
1999-01-13,25.93,,
1999-01-14,25.67,,
1999-01-15,26.45,,
1999-01-19,26.24,,
1999-01-20,25.72,,
1999-01-21,26.29,,
1999-01-22,26.03,,
1999-01-25,26.11,,
1999-01-26,26.19,,
1999-01-27,25.41,,
1999-01-28,26.27,,
1999-01-29,25.72,,
1999-02-01,27.17,,
1999-02-02,26.14,,
1999-02-03,26.7,,
1999-02-04,25.52,,
1999-02-05,26.11,,
1999-02-08,25.93,,
1999-02-09,26.14,,
1999-02-10,26.03,,
1999-02-11,26.03,,
1999-02-12,26.21,,
1999-02-16,26.55,,
1999-02-17,26.32,,
1999-02-18,26.55,,
1999-02-19,26.34,,
1999-02-22,27.22,,
1999-02-23,26.7,,
1999-02-24,25.98,,
1999-02-25,25.88,,
1999-02-26,26.24,,
1999-03-01,26.24,,
1999-03-02,26.08,,
