date,SLB,SLB_EPS,PE Ratio
2007-09-12,99.82,2.06,48.45631067961165
2007-09-13,100.55,2.06,48.810679611650485
2007-09-14,100.37,2.06,48.72330097087379
2007-09-17,99.63,2.06,48.36407766990291
2007-09-18,104.79,2.06,50.868932038834956
2007-09-19,106.97,2.06,51.92718446601942
2007-09-20,107.27,2.06,52.07281553398058
2007-09-21,106.2,2.06,51.55339805825243
2007-09-24,104.92,2.06,50.932038834951456
2007-09-25,104.62,2.06,50.786407766990294
2007-09-26,103.0,2.06,50.0
2007-09-27,105.03,2.06,50.98543689320388
2007-09-28,105.0,2.06,50.970873786407765
2007-10-01,106.59,2.06,51.74271844660194
2007-10-02,106.47,2.06,51.68446601941747
2007-10-03,105.76,2.06,51.33980582524272
2007-10-04,106.19,2.06,51.54854368932038
2007-10-05,104.93,2.06,50.9368932038835
2007-10-08,103.95,2.06,50.46116504854369
2007-10-09,104.63,2.06,50.791262135922324
2007-10-10,108.26,2.06,52.55339805825243
2007-10-11,108.58,2.06,52.70873786407767
2007-10-12,109.84,2.06,53.320388349514566
2007-10-15,111.39,2.06,54.07281553398058
2007-10-16,112.09,2.06,54.4126213592233
2007-10-17,111.03,2.06,53.898058252427184
2007-10-18,111.62,2.06,54.18446601941748
2007-10-19,99.32,2.06,48.213592233009706
2007-10-22,95.34,2.06,46.28155339805825
2007-10-23,99.92,2.06,48.50485436893204
2007-10-24,100.86,3.2,31.518749999999997
2007-10-25,98.1,3.2,30.656249999999996
2007-10-26,99.51,3.2,31.096875
2007-10-29,99.79,3.2,31.184375
2007-10-30,95.99,3.2,29.996874999999996
2007-10-31,96.57,3.2,30.178124999999998
2007-11-01,96.15,3.2,30.046875
2007-11-02,98.82,3.2,30.881249999999998
2007-11-05,97.68,3.2,30.525000000000002
2007-11-06,98.15,3.2,30.671875
2007-11-07,94.76,3.2,29.6125
2007-11-08,96.33,3.2,30.103125
2007-11-09,94.76,3.2,29.6125
2007-11-12,91.04,3.2,28.45
2007-11-13,92.94,3.2,29.04375
2007-11-14,93.29,3.2,29.153125
2007-11-15,90.84,3.2,28.3875
2007-11-16,93.46,3.2,29.206249999999997
2007-11-19,91.52,3.2,28.599999999999998
2007-11-20,93.26,3.2,29.14375
2007-11-21,91.78,3.2,28.68125
2007-11-23,94.11,3.2,29.409374999999997
2007-11-26,90.56,3.2,28.3
2007-11-27,89.17,3.2,27.865624999999998
2007-11-28,90.63,3.2,28.321875
2007-11-29,92.16,3.2,28.799999999999997
2007-11-30,93.45,3.2,29.203125
2007-12-03,93.84,3.2,29.325
2007-12-04,93.84,3.2,29.325
2007-12-05,95.8,3.2,29.937499999999996
2007-12-06,98.89,3.2,30.903125
2007-12-07,97.19,3.2,30.371875
2007-12-10,98.45,3.2,30.765625
2007-12-11,95.5,3.2,29.84375
2007-12-12,97.65,3.2,30.515625
2007-12-13,96.62,3.2,30.19375
2007-12-14,94.57,3.2,29.553124999999998
2007-12-17,90.28,3.2,28.2125
2007-12-18,90.39,3.2,28.246875
2007-12-19,91.11,3.2,28.471874999999997
2007-12-20,90.78,3.2,28.36875
2007-12-21,94.64,3.2,29.575
2007-12-24,95.83,3.2,29.946875
2007-12-26,98.55,3.2,30.796874999999996
2007-12-27,97.35,3.2,30.421874999999996
2007-12-28,98.8,3.2,30.874999999999996
2007-12-31,98.37,3.2,30.740625
2008-01-02,100.58,3.2,31.43125
2008-01-03,102.31,3.2,31.971875
2008-01-04,98.0,3.2,30.625
2008-01-07,96.81,3.2,30.253125
2008-01-08,96.71,3.2,30.221874999999997
2008-01-09,98.61,3.2,30.815624999999997
2008-01-10,97.09,3.2,30.340625
2008-01-11,94.01,3.2,29.378125
2008-01-14,95.53,3.2,29.853125
2008-01-15,88.93,3.2,27.790625000000002
2008-01-16,85.9,3.2,26.84375
2008-01-17,82.51,3.2,25.784375
2008-01-18,79.52,3.2,24.849999999999998
2008-01-22,77.09,3.2,24.090625
2008-01-23,80.34,3.2,25.10625
2008-01-24,80.32,3.2,25.099999999999998
2008-01-25,77.7,3.2,24.28125
2008-01-28,79.23,3.2,24.759375
2008-01-29,78.69,3.2,24.590625
2008-01-30,75.75,3.2,23.671875
2008-01-31,75.4,3.2,23.5625
2008-02-01,78.28,3.2,24.4625
2008-02-04,79.09,3.2,24.715625
2008-02-05,76.93,3.2,24.040625000000002
2008-02-06,74.86,3.2,23.393749999999997
2008-02-07,75.76,3.2,23.675
2008-02-08,77.37,3.2,24.178125
2008-02-11,80.49,3.2,25.153124999999996
2008-02-12,81.49,3.2,25.465624999999996
2008-02-13,84.89,4.36,19.470183486238533
2008-02-14,84.11,4.36,19.291284403669724
2008-02-15,84.08,4.36,19.284403669724767
2008-02-19,86.72,4.36,19.889908256880734
2008-02-20,86.06,4.36,19.738532110091743
2008-02-21,83.91,4.36,19.245412844036696
2008-02-22,85.45,4.36,19.59862385321101
2008-02-25,87.54,4.36,20.077981651376145
2008-02-26,89.1,4.36,20.435779816513758
2008-02-27,88.25,4.36,20.240825688073393
2008-02-28,89.69,4.36,20.571100917431192
2008-02-29,86.45,4.36,19.827981651376145
2008-03-03,86.98,4.36,19.94954128440367
2008-03-04,84.55,4.36,19.392201834862384
2008-03-05,87.85,4.36,20.149082568807337
2008-03-06,87.66,4.36,20.105504587155963
2008-03-07,85.61,4.36,19.63532110091743
2008-03-10,82.8,4.36,18.990825688073393
2008-03-11,86.61,4.36,19.864678899082566
2008-03-12,84.34,4.36,19.344036697247706
2008-03-13,85.16,4.36,19.532110091743117
2008-03-14,83.9,4.36,19.243119266055047
2008-03-17,81.23,4.36,18.630733944954127
2008-03-18,84.37,4.36,19.35091743119266
2008-03-19,80.17,4.36,18.38761467889908
2008-03-20,80.64,4.36,18.495412844036696
2008-03-24,81.27,4.36,18.63990825688073
2008-03-25,82.64,4.36,18.954128440366972
2008-03-26,86.52,4.36,19.844036697247706
2008-03-27,85.38,4.36,19.58256880733945
2008-03-28,85.66,4.36,19.646788990825687
2008-03-31,87.0,4.36,19.954128440366972
2008-04-01,89.24,4.36,20.46788990825688
2008-04-02,90.8,4.36,20.825688073394492
2008-04-03,91.3,4.36,20.94036697247706
2008-04-04,91.37,4.36,20.956422018348622
2008-04-07,90.58,4.36,20.775229357798164
2008-04-08,89.62,4.36,20.55504587155963
2008-04-09,90.18,4.36,20.68348623853211
2008-04-10,92.6,4.36,21.23853211009174
2008-04-11,90.61,4.36,20.782110091743117
2008-04-14,91.19,4.36,20.915137614678898
2008-04-15,91.13,4.36,20.901376146788987
2008-04-16,94.8,4.36,21.743119266055043
2008-04-17,95.3,4.36,21.857798165137613
2008-04-18,101.85,4.36,23.360091743119263
2008-04-21,106.91,4.36,24.52064220183486
2008-04-22,105.91,4.36,24.29128440366972
2008-04-23,104.87,1.09,96.21100917431193
2008-04-24,101.94,1.09,93.5229357798165
2008-04-25,102.74,1.09,94.25688073394494
2008-04-28,102.36,1.09,93.90825688073394
2008-04-29,99.26,1.09,91.06422018348624
2008-04-30,100.55,1.09,92.24770642201834
2008-05-01,98.35,1.09,90.22935779816513
2008-05-02,99.63,1.09,91.40366972477064
2008-05-05,101.56,1.09,93.1743119266055
2008-05-06,103.58,1.09,95.02752293577981
2008-05-07,102.01,1.09,93.58715596330275
2008-05-08,105.56,1.09,96.8440366972477
2008-05-09,105.01,1.09,96.3394495412844
2008-05-12,103.45,1.09,94.90825688073394
2008-05-13,104.9,1.09,96.23853211009174
2008-05-14,103.06,1.09,94.55045871559632
2008-05-15,103.45,1.09,94.90825688073394
2008-05-16,105.31,1.09,96.61467889908256
2008-05-19,106.63,1.09,97.82568807339449
2008-05-20,105.92,1.09,97.1743119266055
2008-05-21,104.26,1.09,95.65137614678899
2008-05-22,102.47,1.09,94.0091743119266
2008-05-23,100.03,1.09,91.77064220183486
2008-05-27,101.03,1.09,92.6880733944954
2008-05-28,102.89,1.09,94.39449541284404
2008-05-29,100.99,1.09,92.65137614678898
2008-05-30,101.13,1.09,92.77981651376146
2008-06-02,100.26,1.09,91.98165137614679
2008-06-03,98.98,1.09,90.80733944954129
2008-06-04,99.15,1.09,90.96330275229357
2008-06-05,104.99,1.09,96.32110091743118
2008-06-06,101.94,1.09,93.5229357798165
2008-06-09,104.81,1.09,96.15596330275228
2008-06-10,102.34,1.09,93.88990825688073
2008-06-11,101.3,1.09,92.93577981651376
2008-06-12,98.82,1.09,90.66055045871558
2008-06-13,99.69,1.09,91.45871559633026
2008-06-16,100.87,1.09,92.54128440366972
2008-06-17,103.47,1.09,94.92660550458714
2008-06-18,104.92,1.09,96.25688073394495
2008-06-19,104.83,1.09,96.1743119266055
2008-06-20,104.1,1.09,95.50458715596329
2008-06-23,108.42,1.09,99.46788990825688
2008-06-24,106.76,1.09,97.94495412844036
2008-06-25,105.22,1.09,96.5321100917431
2008-06-26,105.01,1.09,96.3394495412844
2008-06-27,105.9,1.09,97.1559633027523
2008-06-30,107.43,1.09,98.55963302752293
2008-07-01,109.86,1.09,100.78899082568806
2008-07-02,103.36,1.09,94.82568807339449
2008-07-03,101.88,1.09,93.46788990825686
2008-07-07,99.51,1.09,91.29357798165137
2008-07-08,96.19,1.09,88.24770642201834
2008-07-09,97.23,1.09,89.20183486238531
2008-07-10,99.23,1.09,91.03669724770641
2008-07-11,99.16,1.09,90.97247706422017
2008-07-14,101.79,1.09,93.38532110091742
2008-07-15,97.31,1.09,89.27522935779817
2008-07-16,95.86,1.09,87.94495412844036
2008-07-17,96.78,1.09,88.78899082568807
2008-07-18,100.55,1.09,92.24770642201834
2008-07-21,106.08,1.09,97.32110091743118
2008-07-22,104.09,1.09,95.4954128440367
2008-07-23,100.54,2.28,44.096491228070185
2008-07-24,99.27,2.28,43.53947368421053
2008-07-25,98.96,2.28,43.40350877192983
2008-07-28,97.64,2.28,42.824561403508774
2008-07-29,96.23,2.28,42.2061403508772
2008-07-30,102.41,2.28,44.91666666666667
2008-07-31,101.6,2.28,44.56140350877193
2008-08-01,100.2,2.28,43.94736842105264
2008-08-04,94.41,2.28,41.40789473684211
2008-08-05,95.91,2.28,42.06578947368421
2008-08-06,97.45,2.28,42.741228070175445
2008-08-07,95.77,2.28,42.00438596491228
2008-08-08,92.28,2.28,40.47368421052632
2008-08-11,92.69,2.28,40.65350877192983
2008-08-12,92.65,2.28,40.635964912280706
2008-08-13,95.91,2.28,42.06578947368421
2008-08-14,94.05,2.28,41.25
2008-08-15,91.47,2.28,40.11842105263158
2008-08-18,89.37,2.28,39.19736842105264
2008-08-19,92.88,2.28,40.73684210526316
2008-08-20,95.62,2.28,41.938596491228076
2008-08-21,98.96,2.28,43.40350877192983
2008-08-22,97.26,2.28,42.65789473684211
2008-08-25,96.18,2.28,42.184210526315795
2008-08-26,98.0,2.28,42.982456140350884
2008-08-27,98.52,2.28,43.21052631578947
2008-08-28,96.68,2.28,42.40350877192983
2008-08-29,94.22,2.28,41.324561403508774
2008-09-02,90.46,2.28,39.675438596491226
2008-09-03,88.65,2.28,38.881578947368425
2008-09-04,86.74,2.28,38.04385964912281
2008-09-05,85.79,2.28,37.627192982456144
2008-09-08,86.01,2.28,37.72368421052632
2008-09-09,80.9,2.28,35.482456140350884
2008-09-10,84.61,2.28,37.10964912280702
2008-09-11,87.03,2.28,38.17105263157895
2008-09-12,88.68,2.28,38.89473684210527
2008-09-15,82.95,2.28,36.381578947368425
2008-09-16,86.85,2.28,38.0921052631579
2008-09-17,82.02,2.28,35.973684210526315
2008-09-18,82.64,2.28,36.24561403508772
2008-09-19,90.71,2.28,39.78508771929825
2008-09-22,89.94,2.28,39.44736842105264
2008-09-23,86.22,2.28,37.81578947368421
2008-09-24,86.23,2.28,37.82017543859649
2008-09-25,88.02,2.28,38.60526315789474
2008-09-26,86.03,2.28,37.732456140350884
2008-09-29,73.75,2.28,32.34649122807018
2008-09-30,78.09,2.28,34.25000000000001
2008-10-01,76.87,2.28,33.71491228070176
2008-10-02,72.06,2.28,31.60526315789474
2008-10-03,72.53,2.28,31.81140350877193
2008-10-06,69.5,2.28,30.48245614035088
2008-10-07,65.49,2.28,28.723684210526315
2008-10-08,66.14,2.28,29.008771929824565
2008-10-09,60.55,2.28,26.55701754385965
2008-10-10,60.5,2.28,26.535087719298247
2008-10-13,65.55,2.28,28.75
2008-10-14,66.67,2.28,29.241228070175442
2008-10-15,54.4,2.28,23.85964912280702
2008-10-16,53.2,2.28,23.333333333333336
2008-10-17,49.99,2.28,21.92543859649123
2008-10-20,55.74,2.28,24.447368421052634
2008-10-21,53.78,2.28,23.587719298245617
2008-10-22,49.74,3.55,14.011267605633805
2008-10-23,52.04,3.55,14.659154929577465
2008-10-24,47.52,3.55,13.385915492957748
2008-10-27,43.28,3.55,12.19154929577465
2008-10-28,48.0,3.55,13.521126760563382
2008-10-29,50.88,3.55,14.332394366197185
2008-10-30,52.75,3.55,14.859154929577466
2008-10-31,51.65,3.55,14.549295774647888
2008-11-03,49.73,3.55,14.008450704225352
2008-11-04,52.08,3.55,14.670422535211268
2008-11-05,50.24,3.55,14.152112676056339
2008-11-06,48.15,3.55,13.563380281690142
2008-11-07,51.38,3.55,14.47323943661972
2008-11-10,51.14,3.55,14.405633802816903
2008-11-11,48.64,3.55,13.701408450704227
2008-11-12,44.99,3.55,12.673239436619719
2008-11-13,51.7,3.55,14.563380281690142
2008-11-14,48.76,3.55,13.735211267605633
2008-11-17,47.95,3.55,13.507042253521128
2008-11-18,50.23,3.55,14.149295774647888
2008-11-19,47.3,3.55,13.32394366197183
2008-11-20,39.6,3.55,11.15492957746479
2008-11-21,45.0,3.55,12.67605633802817
2008-11-24,46.39,3.55,13.067605633802819
2008-11-25,46.7,3.55,13.15492957746479
2008-11-26,50.14,3.55,14.123943661971833
2008-11-28,50.74,3.55,14.292957746478875
2008-12-01,42.08,3.55,11.853521126760564
2008-12-02,43.92,3.55,12.371830985915494
2008-12-03,42.53,3.55,11.980281690140846
2008-12-04,40.0,3.55,11.267605633802818
2008-12-05,39.08,3.55,11.008450704225352
2008-12-08,41.31,3.55,11.636619718309861
2008-12-09,42.01,3.55,11.83380281690141
2008-12-10,43.63,3.55,12.290140845070423
2008-12-11,42.35,3.55,11.929577464788734
2008-12-12,41.1,3.55,11.577464788732396
2008-12-15,42.81,3.55,12.059154929577465
2008-12-16,42.88,3.55,12.078873239436621
2008-12-17,42.54,3.55,11.983098591549297
2008-12-18,39.43,3.55,11.107042253521128
2008-12-19,40.44,3.55,11.391549295774649
2008-12-22,38.91,3.55,10.96056338028169
2008-12-23,37.74,3.55,10.630985915492959
2008-12-24,38.22,3.55,10.766197183098592
2008-12-26,39.47,3.55,11.11830985915493
2008-12-29,40.91,3.55,11.523943661971831
2008-12-30,42.12,3.55,11.864788732394366
2008-12-31,42.33,3.55,11.923943661971832
2009-01-02,45.62,3.55,12.850704225352112
2009-01-05,46.82,3.55,13.188732394366198
2009-01-06,47.6,3.55,13.408450704225354
2009-01-07,45.61,3.55,12.847887323943663
2009-01-08,45.83,3.55,12.909859154929578
2009-01-09,43.0,3.55,12.112676056338028
2009-01-12,41.35,3.55,11.647887323943664
2009-01-13,42.82,3.55,12.061971830985916
2009-01-14,40.43,3.55,11.388732394366198
2009-01-15,40.18,3.55,11.31830985915493
2009-01-16,39.9,3.55,11.23943661971831
2009-01-20,36.83,3.55,10.374647887323944
2009-01-21,38.99,3.55,10.983098591549297
2009-01-22,37.27,3.55,10.498591549295776
2009-01-23,41.09,3.55,11.574647887323945
2009-01-26,42.0,3.55,11.830985915492958
2009-01-27,41.97,3.55,11.822535211267606
2009-01-28,44.16,3.55,12.43943661971831
2009-01-29,41.93,3.55,11.811267605633804
2009-01-30,40.81,3.55,11.495774647887325
2009-02-02,40.79,3.55,11.490140845070423
2009-02-03,40.99,3.55,11.546478873239439
2009-02-04,42.28,3.55,11.909859154929578
2009-02-05,44.55,3.55,12.549295774647888
2009-02-06,45.29,3.55,12.75774647887324
2009-02-09,46.12,3.55,12.991549295774648
2009-02-10,43.36,3.55,12.214084507042253
2009-02-11,42.55,4.51,9.434589800443458
2009-02-12,41.97,4.51,9.3059866962306
2009-02-13,41.52,4.51,9.206208425720622
2009-02-17,38.2,4.51,8.470066518847007
2009-02-18,38.2,4.51,8.470066518847007
2009-02-19,38.54,4.51,8.545454545454545
2009-02-20,36.88,4.51,8.177383592017739
2009-02-23,35.19,4.51,7.802660753880266
2009-02-24,38.05,4.51,8.436807095343681
2009-02-25,37.23,4.51,8.254988913525498
2009-02-26,38.17,4.51,8.463414634146343
2009-02-27,38.06,4.51,8.439024390243903
2009-03-02,35.84,4.51,7.94678492239468
2009-03-03,35.66,4.51,7.906873614190687
2009-03-04,38.83,4.51,8.609756097560975
2009-03-05,36.16,4.51,8.017738359201774
2009-03-06,36.73,4.51,8.144124168514413
2009-03-09,36.67,4.51,8.130820399113082
2009-03-10,39.52,4.51,8.762749445676276
2009-03-11,38.8,4.51,8.60310421286031
2009-03-12,39.96,4.51,8.860310421286032
2009-03-13,39.3,4.51,8.713968957871396
2009-03-16,41.44,4.51,9.188470066518846
2009-03-17,42.11,4.51,9.337028824833704
2009-03-18,42.91,4.51,9.51441241685144
2009-03-19,44.31,4.51,9.824833702882485
2009-03-20,41.52,4.51,9.206208425720622
2009-03-23,46.75,4.51,10.365853658536587
2009-03-24,46.16,4.51,10.235033259423503
2009-03-25,45.34,4.51,10.053215077605323
2009-03-26,45.54,4.51,10.097560975609756
2009-03-27,43.52,4.51,9.649667405764967
2009-03-30,41.12,4.51,9.117516629711751
2009-03-31,40.62,4.51,9.006651884700664
2009-04-01,41.1,4.51,9.113082039911308
2009-04-02,43.79,4.51,9.709534368070953
2009-04-03,45.07,4.51,9.993348115299336
2009-04-06,43.95,4.51,9.745011086474502
2009-04-07,42.99,4.51,9.532150776053216
2009-04-08,43.54,4.51,9.65410199556541
2009-04-09,44.16,4.51,9.791574279379157
2009-04-13,44.25,4.51,9.811529933481154
2009-04-14,44.11,4.51,9.78048780487805
2009-04-15,45.53,4.51,10.095343680709535
2009-04-16,46.0,4.51,10.199556541019955
2009-04-17,46.57,4.51,10.325942350332594
2009-04-20,44.1,4.51,9.778270509977828
2009-04-21,46.63,4.51,10.339246119733925
2009-04-22,46.23,4.51,10.250554323725055
2009-04-23,46.61,4.51,10.334811529933482
2009-04-24,49.73,4.51,11.026607538802661
2009-04-27,48.38,4.51,10.727272727272728
2009-04-28,48.04,4.51,10.651884700665189
2009-04-29,50.03,0.78,64.14102564102564
2009-04-30,48.99,0.78,62.80769230769231
2009-05-01,50.67,0.78,64.96153846153847
2009-05-04,54.08,0.78,69.33333333333333
2009-05-05,54.2,0.78,69.48717948717949
2009-05-06,56.05,0.78,71.85897435897435
2009-05-07,54.1,0.78,69.35897435897436
2009-05-08,56.53,0.78,72.47435897435898
2009-05-11,54.77,0.78,70.21794871794872
2009-05-12,55.75,0.78,71.47435897435898
2009-05-13,53.54,0.78,68.64102564102564
2009-05-14,53.93,0.78,69.14102564102564
2009-05-15,52.05,0.78,66.73076923076923
2009-05-18,54.15,0.78,69.42307692307692
2009-05-19,54.01,0.78,69.24358974358974
2009-05-20,55.04,0.78,70.56410256410255
2009-05-21,51.94,0.78,66.58974358974359
2009-05-22,51.75,0.78,66.34615384615384
2009-05-26,53.92,0.78,69.12820512820512
2009-05-27,53.41,0.78,68.47435897435896
2009-05-28,56.35,0.78,72.24358974358974
2009-05-29,57.23,0.78,73.37179487179486
2009-06-01,59.17,0.78,75.85897435897436
2009-06-02,59.18,0.78,75.87179487179488
2009-06-03,56.89,0.78,72.93589743589743
2009-06-04,58.31,0.78,74.75641025641026
2009-06-05,57.27,0.78,73.42307692307692
2009-06-08,57.33,0.78,73.5
2009-06-09,58.85,0.78,75.44871794871794
2009-06-10,59.27,0.78,75.98717948717949
2009-06-11,62.18,0.78,79.71794871794872
2009-06-12,60.27,0.78,77.26923076923077
2009-06-15,58.59,0.78,75.11538461538461
2009-06-16,56.97,0.78,73.03846153846153
2009-06-17,55.98,0.78,71.76923076923076
2009-06-18,55.75,0.78,71.47435897435898
2009-06-19,55.35,0.78,70.96153846153847
2009-06-22,52.32,0.78,67.07692307692308
2009-06-23,53.3,0.78,68.33333333333333
2009-06-24,53.46,0.78,68.53846153846153
2009-06-25,55.35,0.78,70.96153846153847
2009-06-26,54.48,0.78,69.84615384615384
2009-06-29,54.97,0.78,70.47435897435896
2009-06-30,54.11,0.78,69.37179487179486
2009-07-01,54.28,0.78,69.58974358974359
2009-07-02,52.55,0.78,67.37179487179486
2009-07-06,51.45,0.78,65.96153846153847
2009-07-07,49.2,0.78,63.07692307692308
2009-07-08,49.84,0.78,63.8974358974359
2009-07-09,50.22,0.78,64.38461538461539
2009-07-10,50.51,0.78,64.75641025641025
2009-07-13,50.99,0.78,65.37179487179488
2009-07-14,51.83,0.78,66.44871794871794
2009-07-15,54.56,0.78,69.94871794871796
2009-07-16,55.48,0.78,71.12820512820512
2009-07-17,56.01,0.78,71.8076923076923
2009-07-20,56.88,0.78,72.92307692307692
2009-07-21,57.0,0.78,73.07692307692308
2009-07-22,55.3,0.78,70.8974358974359
2009-07-23,57.77,0.78,74.06410256410257
2009-07-24,57.34,0.78,73.51282051282051
2009-07-27,56.49,0.78,72.42307692307692
2009-07-28,54.6,0.78,70.0
2009-07-29,52.49,1.3,40.37692307692308
2009-07-30,53.43,1.3,41.1
2009-07-31,53.5,1.3,41.15384615384615
2009-08-03,55.95,1.3,43.03846153846154
2009-08-04,55.2,1.3,42.46153846153846
2009-08-05,54.1,1.3,41.61538461538461
2009-08-06,53.7,1.3,41.30769230769231
2009-08-07,53.25,1.3,40.96153846153846
2009-08-10,53.51,1.3,41.161538461538456
2009-08-11,52.88,1.3,40.676923076923075
2009-08-12,53.88,1.3,41.44615384615385
2009-08-13,55.13,1.3,42.40769230769231
2009-08-14,53.38,1.3,41.06153846153846
2009-08-17,51.3,1.3,39.46153846153846
2009-08-18,52.03,1.3,40.02307692307692
2009-08-19,52.87,1.3,40.669230769230765
2009-08-20,53.8,1.3,41.38461538461538
2009-08-21,56.56,1.3,43.50769230769231
2009-08-24,57.34,1.3,44.10769230769231
2009-08-25,56.13,1.3,43.176923076923075
2009-08-26,56.58,1.3,43.52307692307692
2009-08-27,56.9,1.3,43.76923076923077
2009-08-28,57.36,1.3,44.12307692307692
2009-08-31,56.2,1.3,43.23076923076923
2009-09-01,54.91,1.3,42.238461538461536
2009-09-02,54.06,1.3,41.58461538461538
2009-09-03,54.42,1.3,41.86153846153846
2009-09-04,55.87,1.3,42.97692307692307
2009-09-08,58.1,1.3,44.69230769230769
2009-09-09,57.36,1.3,44.12307692307692
2009-09-10,58.43,1.3,44.94615384615384
2009-09-11,60.39,1.3,46.45384615384615
2009-09-14,59.81,1.3,46.00769230769231
2009-09-15,59.83,1.3,46.02307692307692
2009-09-16,62.41,1.3,48.0076923076923
2009-09-17,61.79,1.3,47.53076923076923
2009-09-18,61.85,1.3,47.57692307692307
2009-09-21,60.79,1.3,46.76153846153846
2009-09-22,61.57,1.3,47.36153846153846
2009-09-23,60.26,1.3,46.35384615384615
2009-09-24,59.16,1.3,45.5076923076923
2009-09-25,59.48,1.3,45.75384615384615
2009-09-28,60.53,1.3,46.56153846153846
2009-09-29,60.42,1.3,46.47692307692308
2009-09-30,59.6,1.3,45.84615384615385
2009-10-01,57.13,1.3,43.94615384615385
2009-10-02,56.83,1.3,43.715384615384615
2009-10-05,57.96,1.3,44.58461538461538
2009-10-06,59.24,1.3,45.56923076923077
2009-10-07,61.02,1.3,46.93846153846154
2009-10-08,62.65,1.3,48.192307692307686
2009-10-09,62.89,1.3,48.37692307692308
2009-10-12,64.22,1.3,49.4
2009-10-13,64.15,1.3,49.34615384615385
2009-10-14,66.04,1.3,50.800000000000004
2009-10-15,68.79,1.3,52.91538461538462
2009-10-16,69.08,1.3,53.138461538461534
2009-10-19,70.76,1.3,54.430769230769236
2009-10-20,69.16,1.3,53.199999999999996
2009-10-21,68.01,1.3,52.315384615384616
2009-10-22,68.6,1.3,52.76923076923077
2009-10-23,65.2,1.3,50.15384615384615
2009-10-26,64.3,1.3,49.46153846153846
2009-10-27,64.93,1.3,49.94615384615385
