date,PFG,PFG_EPS,PE Ratio
2016-03-18,41.43,0.87,47.62068965517241
2016-03-21,41.22,0.87,47.37931034482759
2016-03-22,40.68,0.87,46.758620689655174
2016-03-23,39.76,0.87,45.701149425287355
2016-03-24,38.9,0.87,44.712643678160916
2016-03-28,39.3,0.87,45.172413793103445
2016-03-29,39.4,0.87,45.28735632183908
2016-03-30,39.77,0.87,45.71264367816092
2016-03-31,39.45,0.87,45.3448275862069
2016-04-01,39.88,0.87,45.839080459770116
2016-04-04,39.25,0.87,45.11494252873563
2016-04-05,38.6,0.87,44.367816091954026
2016-04-06,39.49,0.87,45.390804597701155
2016-04-07,38.69,0.87,44.47126436781609
2016-04-08,39.03,0.87,44.862068965517246
2016-04-11,39.63,0.87,45.55172413793104
2016-04-12,40.32,0.87,46.3448275862069
2016-04-13,41.62,0.87,47.83908045977011
2016-04-14,41.46,0.87,47.6551724137931
2016-04-15,41.34,0.87,47.51724137931035
2016-04-18,41.74,0.87,47.97701149425288
2016-04-19,42.22,0.87,48.52873563218391
2016-04-20,43.32,0.87,49.793103448275865
2016-04-21,43.3,0.87,49.770114942528735
2016-04-22,44.1,0.87,50.689655172413794
2016-04-25,43.43,0.87,49.91954022988506
2016-04-26,43.91,0.87,50.47126436781609
2016-04-27,44.03,0.87,50.60919540229885
2016-04-28,42.87,0.87,49.275862068965516
2016-04-29,42.68,0.87,49.05747126436781
2016-05-02,43.31,0.87,49.781609195402304
2016-05-03,41.77,0.87,48.01149425287357
2016-05-04,41.98,1.26,33.317460317460316
2016-05-05,42.25,1.26,33.53174603174603
2016-05-06,42.2,1.26,33.492063492063494
2016-05-09,41.91,1.26,33.26190476190476
2016-05-10,42.95,1.26,34.08730158730159
2016-05-11,42.52,1.26,33.74603174603175
2016-05-12,42.45,1.26,33.69047619047619
2016-05-13,41.87,1.26,33.23015873015873
2016-05-16,42.16,1.26,33.460317460317455
2016-05-17,42.08,1.26,33.39682539682539
2016-05-18,43.47,1.26,34.5
2016-05-19,42.36,1.26,33.61904761904762
2016-05-20,43.19,1.26,34.27777777777778
2016-05-23,43.13,1.26,34.230158730158735
2016-05-24,44.13,1.26,35.023809523809526
2016-05-25,44.41,1.26,35.24603174603174
2016-05-26,44.04,1.26,34.95238095238095
2016-05-27,44.41,1.26,35.24603174603174
2016-05-31,44.56,1.26,35.36507936507937
2016-06-01,44.21,1.26,35.08730158730159
2016-06-02,43.93,1.26,34.86507936507937
2016-06-03,42.82,1.26,33.98412698412698
2016-06-06,43.46,1.26,34.492063492063494
2016-06-07,43.53,1.26,34.54761904761905
2016-06-08,43.77,1.26,34.73809523809524
2016-06-09,43.14,1.26,34.23809523809524
2016-06-10,42.48,1.26,33.71428571428571
2016-06-13,41.74,1.26,33.12698412698413
2016-06-14,41.42,1.26,32.87301587301587
2016-06-15,41.63,1.26,33.039682539682545
2016-06-16,42.13,1.26,33.43650793650794
2016-06-17,42.34,1.26,33.60317460317461
2016-06-20,42.89,1.26,34.03968253968254
2016-06-21,43.25,1.26,34.32539682539682
2016-06-22,43.7,1.26,34.682539682539684
2016-06-23,44.52,1.26,35.333333333333336
2016-06-24,39.96,1.26,31.714285714285715
2016-06-27,38.14,1.26,30.26984126984127
2016-06-28,39.06,1.26,31.0
2016-06-29,40.3,1.26,31.98412698412698
2016-06-30,41.11,1.26,32.62698412698413
2016-07-01,41.13,1.26,32.642857142857146
2016-07-05,39.48,1.26,31.333333333333332
2016-07-06,39.89,1.26,31.658730158730158
2016-07-07,40.18,1.26,31.88888888888889
2016-07-08,41.59,1.26,33.00793650793651
2016-07-11,42.11,1.26,33.42063492063492
2016-07-12,43.18,1.26,34.26984126984127
2016-07-13,43.15,1.26,34.24603174603175
2016-07-14,44.08,1.26,34.98412698412698
2016-07-15,44.26,1.26,35.12698412698413
2016-07-18,44.21,1.26,35.08730158730159
2016-07-19,44.23,1.26,35.1031746031746
2016-07-20,44.45,1.26,35.27777777777778
2016-07-21,44.28,1.26,35.142857142857146
2016-07-22,44.67,1.26,35.452380952380956
2016-07-25,44.7,1.26,35.47619047619048
2016-07-26,44.84,1.26,35.58730158730159
2016-07-27,44.66,1.26,35.44444444444444
2016-07-28,44.71,1.26,35.48412698412699
2016-07-29,46.63,1.26,37.00793650793651
2016-08-01,46.23,1.26,36.69047619047619
2016-08-02,45.28,1.26,35.93650793650794
2016-08-03,45.83,1.11,41.288288288288285
2016-08-04,45.88,1.11,41.33333333333333
2016-08-05,47.18,1.11,42.5045045045045
2016-08-08,47.7,1.11,42.97297297297297
2016-08-09,47.7,1.11,42.97297297297297
2016-08-10,46.98,1.11,42.324324324324316
2016-08-11,47.16,1.11,42.48648648648648
2016-08-12,46.78,1.11,42.14414414414414
2016-08-15,47.11,1.11,42.441441441441434
2016-08-16,46.96,1.11,42.306306306306304
2016-08-17,47.46,1.11,42.75675675675675
2016-08-18,47.4,1.11,42.702702702702695
2016-08-19,47.12,1.11,42.45045045045045
2016-08-22,47.17,1.11,42.49549549549549
2016-08-23,47.68,1.11,42.95495495495495
2016-08-24,47.66,1.11,42.93693693693693
2016-08-25,47.99,1.11,43.23423423423423
2016-08-26,48.26,1.11,43.47747747747747
2016-08-29,49.13,1.11,44.26126126126126
2016-08-30,49.5,1.11,44.59459459459459
2016-08-31,49.07,1.11,44.207207207207205
2016-09-01,48.88,1.11,44.03603603603604
2016-09-02,49.05,1.11,44.189189189189186
2016-09-06,49.0,1.11,44.14414414414414
2016-09-07,49.1,1.11,44.23423423423423
2016-09-08,48.96,1.11,44.108108108108105
2016-09-09,48.37,1.11,43.57657657657657
2016-09-12,48.94,1.11,44.09009009009009
2016-09-13,48.45,1.11,43.648648648648646
2016-09-14,48.39,1.11,43.59459459459459
2016-09-15,48.96,1.11,44.108108108108105
2016-09-16,48.37,1.11,43.57657657657657
2016-09-19,48.82,1.11,43.98198198198198
2016-09-20,49.03,1.11,44.17117117117117
2016-09-21,49.77,1.11,44.83783783783784
2016-09-22,49.88,1.11,44.93693693693694
2016-09-23,49.8,1.11,44.864864864864856
2016-09-26,49.42,1.11,44.52252252252252
2016-09-27,50.42,1.11,45.42342342342342
2016-09-28,51.42,1.11,46.32432432432432
2016-09-29,50.5,1.11,45.49549549549549
2016-09-30,51.51,1.11,46.405405405405396
2016-10-03,51.41,1.11,46.31531531531531
2016-10-04,51.17,1.11,46.0990990990991
2016-10-05,52.63,1.11,47.41441441441441
2016-10-06,52.55,1.11,47.342342342342334
2016-10-07,52.26,1.11,47.081081081081074
2016-10-10,52.83,1.11,47.59459459459459
2016-10-11,52.5,1.11,47.29729729729729
2016-10-12,52.71,1.11,47.486486486486484
2016-10-13,52.01,1.11,46.85585585585585
2016-10-14,52.33,1.11,47.144144144144136
2016-10-17,52.26,1.11,47.081081081081074
2016-10-18,52.63,1.11,47.41441441441441
2016-10-19,52.75,1.11,47.52252252252252
2016-10-20,52.8,1.11,47.56756756756756
2016-10-21,52.62,1.11,47.405405405405396
2016-10-24,53.0,1.11,47.747747747747745
2016-10-25,52.96,1.11,47.71171171171171
2016-10-26,53.01,1.11,47.75675675675675
2016-10-27,53.56,1.11,48.25225225225225
2016-10-28,55.27,1.11,49.79279279279279
2016-10-31,54.6,1.11,49.189189189189186
2016-11-01,54.15,1.11,48.783783783783775
2016-11-02,53.46,1.08,49.5
2016-11-03,53.33,1.08,49.379629629629626
2016-11-04,53.13,1.08,49.19444444444444
2016-11-07,54.32,1.08,50.29629629629629
2016-11-08,54.49,1.08,50.4537037037037
2016-11-09,56.1,1.08,51.94444444444444
2016-11-10,57.88,1.08,53.59259259259259
2016-11-11,57.3,1.08,53.05555555555555
2016-11-14,57.31,1.08,53.06481481481482
2016-11-15,57.71,1.08,53.43518518518518
2016-11-16,57.12,1.08,52.888888888888886
2016-11-17,57.79,1.08,53.50925925925925
2016-11-18,57.66,1.08,53.388888888888886
2016-11-21,57.8,1.08,53.51851851851851
2016-11-22,57.68,1.08,53.407407407407405
2016-11-23,58.41,1.08,54.08333333333333
2016-11-25,58.33,1.08,54.00925925925925
2016-11-28,57.06,1.08,52.83333333333333
2016-11-29,57.19,1.08,52.953703703703695
2016-11-30,57.69,1.08,53.416666666666664
2016-12-01,58.31,1.08,53.99074074074074
2016-12-02,57.78,1.08,53.5
2016-12-05,59.47,1.08,55.06481481481481
2016-12-06,59.42,1.08,55.01851851851852
2016-12-07,60.69,1.08,56.194444444444436
2016-12-08,60.86,1.08,56.35185185185185
2016-12-09,60.3,1.08,55.83333333333333
2016-12-12,59.44,1.08,55.03703703703703
2016-12-13,59.52,1.08,55.11111111111111
2016-12-14,58.72,1.08,54.37037037037037
2016-12-15,59.08,1.08,54.703703703703695
2016-12-16,57.8,1.08,53.51851851851851
2016-12-19,57.84,1.08,53.55555555555556
2016-12-20,58.75,1.08,54.398148148148145
2016-12-21,59.11,1.08,54.731481481481474
2016-12-22,58.42,1.08,54.09259259259259
2016-12-23,58.41,1.08,54.08333333333333
2016-12-27,58.73,1.08,54.379629629629626
2016-12-28,58.0,1.08,53.7037037037037
2016-12-29,57.85,1.08,53.56481481481481
2016-12-30,57.86,1.08,53.57407407407407
2017-01-03,58.58,1.08,54.24074074074073
2017-01-04,59.11,1.08,54.731481481481474
2017-01-05,58.51,1.08,54.175925925925924
2017-01-06,58.86,1.08,54.49999999999999
2017-01-09,58.19,1.08,53.879629629629626
2017-01-10,58.65,1.08,54.30555555555555
2017-01-11,58.98,1.08,54.61111111111111
2017-01-12,58.87,1.08,54.50925925925925
2017-01-13,59.03,1.08,54.657407407407405
2017-01-17,58.27,1.08,53.9537037037037
2017-01-18,59.48,1.08,55.07407407407407
2017-01-19,58.3,1.08,53.981481481481474
2017-01-20,58.24,1.08,53.925925925925924
2017-01-23,57.74,1.08,53.46296296296296
2017-01-24,58.58,1.08,54.24074074074073
2017-01-25,59.65,1.08,55.231481481481474
2017-01-26,58.57,1.08,54.23148148148148
2017-01-27,58.0,1.08,53.7037037037037
2017-01-30,57.74,1.08,53.46296296296296
2017-01-31,57.09,1.08,52.861111111111114
2017-02-01,57.2,1.08,52.96296296296296
2017-02-02,57.51,1.08,53.24999999999999
2017-02-03,59.42,1.08,55.01851851851852
2017-02-06,59.47,1.08,55.06481481481481
2017-02-07,59.72,1.08,55.29629629629629
2017-02-08,59.84,1.1,54.4
2017-02-09,60.58,1.1,55.07272727272726
2017-02-10,60.86,1.1,55.32727272727272
2017-02-13,62.09,1.1,56.445454545454545
2017-02-14,62.06,1.1,56.418181818181814
2017-02-15,62.73,1.1,57.02727272727272
2017-02-16,62.6,1.1,56.90909090909091
2017-02-17,62.12,1.1,56.47272727272727
2017-02-21,62.42,1.1,56.74545454545454
2017-02-22,62.83,1.1,57.11818181818181
2017-02-23,62.87,1.1,57.15454545454545
2017-02-24,62.75,1.1,57.04545454545454
2017-02-27,62.78,1.1,57.07272727272727
2017-02-28,62.54,1.1,56.85454545454545
2017-03-01,64.02,1.1,58.19999999999999
2017-03-02,62.71,1.1,57.00909090909091
2017-03-03,63.57,1.1,57.79090909090909
2017-03-06,63.37,1.1,57.6090909090909
2017-03-07,63.04,1.1,57.309090909090905
2017-03-08,63.07,1.1,57.33636363636363
2017-03-09,63.07,1.1,57.33636363636363
2017-03-10,63.54,1.1,57.76363636363636
2017-03-13,63.58,1.1,57.8
2017-03-14,63.01,1.1,57.281818181818174
2017-03-15,63.83,1.1,58.027272727272724
2017-03-16,64.2,1.1,58.36363636363636
2017-03-17,63.44,1.1,57.672727272727265
2017-03-20,63.11,1.1,57.37272727272727
2017-03-21,61.26,1.1,55.69090909090909
2017-03-22,61.9,1.1,56.272727272727266
2017-03-23,62.18,1.1,56.527272727272724
2017-03-24,62.17,1.1,56.518181818181816
2017-03-27,62.11,1.1,56.46363636363636
2017-03-28,63.01,1.1,57.281818181818174
2017-03-29,62.47,1.1,56.79090909090908
2017-03-30,63.11,1.1,57.37272727272727
2017-03-31,63.11,1.1,57.37272727272727
2017-04-03,63.09,1.1,57.35454545454545
2017-04-04,62.85,1.1,57.13636363636363
2017-04-05,62.16,1.1,56.5090909090909
2017-04-06,62.73,1.1,57.02727272727272
2017-04-07,62.57,1.1,56.881818181818176
2017-04-10,62.67,1.1,56.97272727272727
2017-04-11,62.9,1.1,57.18181818181817
2017-04-12,61.93,1.1,56.3
2017-04-13,61.51,1.1,55.918181818181814
2017-04-17,62.63,1.1,56.93636363636364
2017-04-18,62.39,1.1,56.71818181818181
2017-04-19,62.08,1.1,56.43636363636363
2017-04-20,62.92,1.1,57.199999999999996
2017-04-21,62.81,1.1,57.099999999999994
2017-04-24,63.92,1.1,58.10909090909091
2017-04-25,64.35,1.1,58.49999999999999
2017-04-26,64.31,1.1,58.46363636363636
2017-04-27,65.18,1.1,59.25454545454546
2017-04-28,65.13,1.1,59.209090909090904
2017-05-01,64.97,1.1,59.063636363636355
2017-05-02,64.91,1.1,59.0090909090909
2017-05-03,64.9,1.21,53.63636363636364
2017-05-04,64.43,1.21,53.24793388429753
2017-05-05,64.34,1.21,53.17355371900827
2017-05-08,63.95,1.21,52.85123966942149
2017-05-09,63.46,1.21,52.44628099173554
2017-05-10,63.86,1.21,52.77685950413223
2017-05-11,63.54,1.21,52.51239669421488
2017-05-12,63.0,1.21,52.06611570247934
2017-05-15,63.71,1.21,52.65289256198347
2017-05-16,63.98,1.21,52.87603305785124
2017-05-17,61.4,1.21,50.743801652892564
2017-05-18,60.55,1.21,50.04132231404959
2017-05-19,60.83,1.21,50.27272727272727
2017-05-22,61.43,1.21,50.768595041322314
2017-05-23,61.71,1.21,51.0
2017-05-24,61.96,1.21,51.20661157024794
2017-05-25,62.66,1.21,51.785123966942145
2017-05-26,62.75,1.21,51.85950413223141
2017-05-30,62.52,1.21,51.66942148760331
2017-05-31,62.91,1.21,51.99173553719008
2017-06-01,64.08,1.21,52.95867768595041
2017-06-02,63.96,1.21,52.85950413223141
2017-06-05,63.29,1.21,52.30578512396694
2017-06-06,62.07,1.21,51.29752066115703
2017-06-07,62.41,1.21,51.578512396694215
2017-06-08,63.63,1.21,52.586776859504134
2017-06-09,64.91,1.21,53.64462809917355
2017-06-12,64.97,1.21,53.69421487603306
2017-06-13,65.54,1.21,54.165289256198356
2017-06-14,65.36,1.21,54.01652892561984
2017-06-15,65.2,1.21,53.884297520661164
2017-06-16,65.35,1.21,54.00826446280991
2017-06-19,65.88,1.21,54.446280991735534
2017-06-20,65.02,1.21,53.735537190082646
2017-06-21,63.86,1.21,52.77685950413223
2017-06-22,62.69,1.21,51.8099173553719
2017-06-23,62.58,1.21,51.71900826446281
2017-06-26,63.06,1.21,52.11570247933884
2017-06-27,63.4,1.21,52.396694214876035
2017-06-28,64.69,1.21,53.46280991735537
2017-06-29,64.53,1.21,53.3305785123967
2017-06-30,64.07,1.21,52.950413223140494
2017-07-03,64.76,1.21,53.5206611570248
2017-07-05,64.25,1.21,53.09917355371901
2017-07-06,64.12,1.21,52.99173553719009
2017-07-07,64.61,1.21,53.396694214876035
2017-07-10,65.36,1.21,54.01652892561984
2017-07-11,65.16,1.21,53.85123966942149
2017-07-12,65.51,1.21,54.1404958677686
2017-07-13,65.95,1.21,54.50413223140496
2017-07-14,66.1,1.21,54.628099173553714
2017-07-17,66.34,1.21,54.82644628099174
2017-07-18,66.41,1.21,54.88429752066116
2017-07-19,66.7,1.21,55.12396694214876
2017-07-20,65.89,1.21,54.45454545454545
2017-07-21,66.42,1.21,54.892561983471076
2017-07-24,66.38,1.21,54.8595041322314
2017-07-25,67.16,1.21,55.50413223140496
2017-07-26,66.66,1.21,55.090909090909086
2017-07-27,66.63,1.21,55.06611570247934
2017-07-28,67.37,1.21,55.67768595041323
2017-07-31,66.75,1.21,55.16528925619835
2017-08-01,66.72,1.21,55.14049586776859
2017-08-02,66.66,1.07,62.299065420560744
2017-08-03,66.55,1.07,62.196261682242984
2017-08-04,67.04,1.07,62.65420560747664
2017-08-07,66.51,1.07,62.1588785046729
2017-08-08,66.23,1.07,61.89719626168225
2017-08-09,65.99,1.07,61.67289719626167
2017-08-10,64.43,1.07,60.21495327102804
2017-08-11,64.32,1.07,60.11214953271027
2017-08-14,65.01,1.07,60.757009345794394
2017-08-15,65.0,1.07,60.747663551401864
2017-08-16,65.16,1.07,60.89719626168224
2017-08-17,62.93,1.07,58.81308411214953
2017-08-18,62.93,1.07,58.81308411214953
2017-08-21,62.73,1.07,58.62616822429906
2017-08-22,62.87,1.07,58.75700934579439
2017-08-23,62.97,1.07,58.850467289719624
2017-08-24,63.07,1.07,58.943925233644855
2017-08-25,63.33,1.07,59.18691588785046
2017-08-28,63.32,1.07,59.17757009345794
2017-08-29,62.66,1.07,58.560747663551396
2017-08-30,62.56,1.07,58.467289719626166
2017-08-31,62.52,1.07,58.429906542056074
2017-09-01,63.31,1.07,59.16822429906542
2017-09-05,61.82,1.07,57.77570093457943
2017-09-06,61.29,1.07,57.2803738317757
2017-09-07,59.92,1.07,56.0
2017-09-08,60.67,1.07,56.70093457943925
2017-09-11,61.88,1.07,57.83177570093458
2017-09-12,62.47,1.07,58.38317757009345
2017-09-13,62.25,1.07,58.17757009345794
2017-09-14,62.01,1.07,57.95327102803738
2017-09-15,62.51,1.07,58.420560747663544
2017-09-18,62.42,1.07,58.336448598130836
2017-09-19,62.9,1.07,58.785046728971956
2017-09-20,63.12,1.07,58.99065420560747
2017-09-21,62.93,1.07,58.81308411214953
2017-09-22,63.12,1.07,58.99065420560747
2017-09-25,63.38,1.07,59.23364485981308
2017-09-26,63.36,1.07,59.21495327102804
2017-09-27,64.52,1.07,60.29906542056074
2017-09-28,64.0,1.07,59.81308411214953
2017-09-29,64.34,1.07,60.13084112149533
2017-10-02,64.92,1.07,60.67289719626168
2017-10-03,65.34,1.07,61.06542056074766
2017-10-04,65.82,1.07,61.514018691588774
2017-10-05,66.57,1.07,62.21495327102803
2017-10-06,66.65,1.07,62.28971962616823
2017-10-09,66.59,1.07,62.23364485981308
2017-10-10,67.5,1.07,63.08411214953271
2017-10-11,67.3,1.07,62.89719626168224
2017-10-12,67.33,1.07,62.92523364485981
2017-10-13,67.21,1.07,62.813084112149525
2017-10-16,67.32,1.07,62.91588785046728
2017-10-17,67.57,1.07,63.14953271028036
2017-10-18,67.9,1.07,63.45794392523365
2017-10-19,68.17,1.07,63.71028037383177
2017-10-20,67.75,1.07,63.31775700934579
2017-10-23,68.27,1.07,63.803738317757
2017-10-24,68.57,1.07,64.0841121495327
2017-10-25,67.68,1.07,63.252336448598136
2017-10-26,68.2,1.07,63.73831775700935
2017-10-27,68.1,1.07,63.6448598130841
2017-10-30,66.52,1.07,62.168224299065415
2017-10-31,65.85,1.07,61.54205607476634
2017-11-01,67.13,2.8,23.975
2017-11-02,68.89,2.8,24.60357142857143
2017-11-03,68.32,2.8,24.4
2017-11-06,69.22,2.8,24.72142857142857
2017-11-07,69.11,2.8,24.682142857142857
2017-11-08,68.49,2.8,24.460714285714285
2017-11-09,68.42,2.8,24.435714285714287
2017-11-10,68.06,2.8,24.30714285714286
2017-11-13,68.03,2.8,24.296428571428574
2017-11-14,68.33,2.8,24.40357142857143
2017-11-15,68.57,2.8,24.489285714285714
2017-11-16,68.39,2.8,24.425
2017-11-17,68.64,2.8,24.514285714285716
2017-11-20,68.82,2.8,24.57857142857143
2017-11-21,68.55,2.8,24.482142857142858
2017-11-22,68.4,2.8,24.42857142857143
2017-11-24,68.65,2.8,24.517857142857146
2017-11-27,68.68,2.8,24.528571428571432
2017-11-28,70.05,2.8,25.017857142857142
2017-11-29,71.54,2.8,25.550000000000004
2017-11-30,70.79,2.8,25.282142857142862
2017-12-01,70.52,2.8,25.185714285714287
2017-12-04,70.85,2.8,25.303571428571427
2017-12-05,70.68,2.8,25.242857142857147
2017-12-06,70.82,2.8,25.29285714285714
2017-12-07,70.99,2.8,25.353571428571428
2017-12-08,71.76,2.8,25.628571428571433
2017-12-11,71.53,2.8,25.546428571428574
2017-12-12,70.78,2.8,25.278571428571432
2017-12-13,70.25,2.8,25.089285714285715
2017-12-14,69.89,2.8,24.96071428571429
2017-12-15,70.37,2.8,25.13214285714286
2017-12-18,70.37,2.8,25.13214285714286
2017-12-19,70.86,2.8,25.307142857142857
2017-12-20,71.25,2.8,25.446428571428573
2017-12-21,71.24,2.8,25.442857142857143
2017-12-22,71.26,2.8,25.450000000000003
2017-12-26,71.33,2.8,25.475
2017-12-27,71.07,2.8,25.382142857142856
2017-12-28,71.39,2.8,25.496428571428574
2017-12-29,70.56,2.8,25.200000000000003
2018-01-02,70.38,2.8,25.135714285714286
2018-01-03,70.53,2.8,25.189285714285717
2018-01-04,71.45,2.8,25.517857142857146
2018-01-05,72.0,2.8,25.714285714285715
2018-01-08,72.21,2.8,25.789285714285715
2018-01-09,72.97,2.8,26.060714285714287
2018-01-10,73.38,2.8,26.207142857142856
2018-01-11,73.88,2.8,26.385714285714286
2018-01-12,74.21,2.8,26.503571428571426
2018-01-16,72.9,2.8,26.03571428571429
2018-01-17,73.45,2.8,26.23214285714286
2018-01-18,73.48,2.8,26.242857142857147
2018-01-19,74.05,2.8,26.446428571428573
2018-01-22,73.97,2.8,26.417857142857144
2018-01-23,73.56,2.8,26.271428571428572
2018-01-24,74.0,2.8,26.42857142857143
2018-01-25,74.26,2.8,26.521428571428576
2018-01-26,75.04,2.8,26.800000000000004
2018-01-29,74.5,2.8,26.607142857142858
2018-01-30,68.5,2.8,24.464285714285715
2018-01-31,67.6,2.8,24.142857142857142
2018-02-01,68.46,2.8,24.45
2018-02-02,66.35,2.8,23.69642857142857
2018-02-05,63.55,2.8,22.696428571428573
2018-02-06,64.54,2.8,23.050000000000004
2018-02-07,63.92,2.8,22.82857142857143
2018-02-08,60.38,2.8,21.564285714285717
2018-02-09,61.39,2.92,21.023972602739725
2018-02-12,61.84,2.92,21.178082191780824
2018-02-13,61.72,2.92,21.136986301369863
2018-02-14,63.27,2.92,21.667808219178085
2018-02-15,62.87,2.92,21.53082191780822
2018-02-16,63.05,2.92,21.59246575342466
2018-02-20,62.7,2.92,21.472602739726028
2018-02-21,63.3,2.92,21.67808219178082
2018-02-22,62.37,2.92,21.35958904109589
2018-02-23,63.15,2.92,21.626712328767123
2018-02-26,63.98,2.92,21.910958904109588
2018-02-27,63.57,2.92,21.77054794520548
2018-02-28,62.33,2.92,21.345890410958905
2018-03-01,61.19,2.92,20.955479452054796
2018-03-02,61.09,2.92,20.92123287671233
2018-03-05,61.37,2.92,21.017123287671232
2018-03-06,61.59,2.92,21.09246575342466
2018-03-07,61.58,2.92,21.089041095890412
2018-03-08,61.37,2.92,21.017123287671232
2018-03-09,63.05,2.92,21.59246575342466
2018-03-12,63.05,2.92,21.59246575342466
2018-03-13,62.68,2.92,21.465753424657535
2018-03-14,62.05,2.92,21.25
2018-03-15,61.97,2.92,21.222602739726028
2018-03-16,62.11,2.92,21.27054794520548
2018-03-19,61.62,2.92,21.102739726027398
2018-03-20,61.74,2.92,21.143835616438356
2018-03-21,62.2,2.92,21.3013698630137
2018-03-22,59.93,2.92,20.523972602739725
2018-03-23,57.76,2.92,19.78082191780822
2018-03-26,59.23,2.92,20.284246575342465
2018-03-27,58.79,2.92,20.133561643835616
2018-03-28,59.4,2.92,20.34246575342466
2018-03-29,60.91,2.92,20.85958904109589
2018-04-02,59.42,2.92,20.34931506849315
2018-04-03,60.19,2.92,20.613013698630137
2018-04-04,61.04,2.92,20.904109589041095
2018-04-05,61.31,2.92,20.996575342465754
2018-04-06,59.61,2.92,20.414383561643834
2018-04-09,59.63,2.92,20.42123287671233
2018-04-10,61.07,2.92,20.914383561643834
2018-04-11,60.18,2.92,20.60958904109589
2018-04-12,61.05,2.92,20.90753424657534
2018-04-13,60.65,2.92,20.77054794520548
2018-04-16,61.06,2.92,20.91095890410959
2018-04-17,60.25,2.92,20.633561643835616
2018-04-18,60.89,2.92,20.852739726027398
2018-04-19,61.0,2.92,20.89041095890411
2018-04-20,60.89,2.92,20.852739726027398
2018-04-23,61.46,2.92,21.047945205479454
2018-04-24,61.05,2.92,20.90753424657534
2018-04-25,61.08,2.92,20.91780821917808
2018-04-26,61.27,2.92,20.982876712328768
2018-04-27,60.46,2.92,20.705479452054796
2018-04-30,59.22,2.92,20.28082191780822
2018-05-01,58.3,2.92,19.965753424657535
2018-05-02,56.8,1.37,41.459854014598534
2018-05-03,55.84,1.37,40.75912408759124
2018-05-04,57.15,1.37,41.71532846715328
2018-05-07,57.16,1.37,41.72262773722627
2018-05-08,57.43,1.37,41.919708029197075
2018-05-09,57.72,1.37,42.131386861313864
2018-05-10,58.75,1.37,42.88321167883211
2018-05-11,59.03,1.37,43.08759124087591
2018-05-14,59.11,1.37,43.14598540145985
2018-05-15,59.16,1.37,43.18248175182481
2018-05-16,59.43,1.37,43.379562043795616
2018-05-17,59.59,1.37,43.496350364963504
2018-05-18,58.8,1.37,42.919708029197075
2018-05-21,59.18,1.37,43.1970802919708
2018-05-22,59.96,1.37,43.76642335766423
2018-05-23,59.41,1.37,43.364963503649626
2018-05-24,58.57,1.37,42.75182481751825
2018-05-25,58.23,1.37,42.50364963503649
2018-05-29,55.24,1.37,40.32116788321168
2018-05-30,56.36,1.37,41.138686131386855
2018-05-31,55.8,1.37,40.72992700729927
2018-06-01,56.45,1.37,41.2043795620438
2018-06-04,56.19,1.37,41.01459854014598
2018-06-05,55.96,1.37,40.84671532846715
2018-06-06,56.91,1.37,41.54014598540145
2018-06-07,56.64,1.37,41.34306569343065
2018-06-08,56.64,1.37,41.34306569343065
2018-06-11,57.36,1.37,41.86861313868613
2018-06-12,56.76,1.37,41.43065693430656
2018-06-13,56.57,1.37,41.29197080291971
2018-06-14,56.26,1.37,41.06569343065693
2018-06-15,56.4,1.37,41.16788321167883
2018-06-18,56.05,1.37,40.912408759124084
2018-06-19,55.78,1.37,40.715328467153284
2018-06-20,55.93,1.37,40.824817518248175
2018-06-21,55.64,1.37,40.613138686131386
2018-06-22,55.66,1.37,40.62773722627737
2018-06-25,54.85,1.37,40.03649635036496
2018-06-26,54.17,1.37,39.54014598540146
2018-06-27,52.58,1.37,38.379562043795616
2018-06-28,52.97,1.37,38.66423357664233
2018-06-29,52.95,1.37,38.64963503649635
2018-07-02,52.86,1.37,38.583941605839414
2018-07-03,53.23,1.37,38.85401459854014
2018-07-05,53.53,1.37,39.07299270072993
2018-07-06,53.62,1.37,39.138686131386855
2018-07-09,55.19,1.37,40.28467153284671
2018-07-10,54.77,1.37,39.97810218978102
2018-07-11,53.4,1.37,38.97810218978102
2018-07-12,53.24,1.37,38.86131386861314
2018-07-13,53.16,1.37,38.802919708029194
2018-07-16,54.08,1.37,39.47445255474452
2018-07-17,54.86,1.37,40.043795620437955
2018-07-18,55.71,1.37,40.66423357664233
2018-07-19,54.54,1.37,39.810218978102185
2018-07-20,54.03,1.37,39.43795620437956
2018-07-23,54.69,1.37,39.919708029197075
2018-07-24,54.83,1.37,40.021897810218974
2018-07-25,55.02,1.37,40.160583941605836
2018-07-26,55.48,1.37,40.4963503649635
2018-07-27,57.74,1.37,42.14598540145985
2018-07-30,58.27,1.37,42.53284671532847
2018-07-31,58.08,1.37,42.3941605839416
2018-08-01,56.26,1.6,35.162499999999994
2018-08-02,55.65,1.6,34.78125
2018-08-03,55.82,1.6,34.887499999999996
2018-08-06,56.1,1.6,35.0625
2018-08-07,56.37,1.6,35.231249999999996
2018-08-08,56.3,1.6,35.18749999999999
2018-08-09,55.64,1.6,34.775
2018-08-10,53.98,1.6,33.7375
2018-08-13,53.61,1.6,33.506249999999994
2018-08-14,54.41,1.6,34.006249999999994
2018-08-15,54.19,1.6,33.86875
2018-08-16,55.48,1.6,34.675
2018-08-17,55.72,1.6,34.824999999999996
2018-08-20,55.7,1.6,34.8125
