date,COST,COST_EPS,PE Ratio
2009-08-04,49.48,0.48,103.08333333333333
2009-08-05,49.06,0.48,102.20833333333334
2009-08-06,48.75,0.48,101.5625
2009-08-07,50.1,0.48,104.375
2009-08-10,49.4,0.48,102.91666666666667
2009-08-11,48.92,0.48,101.91666666666667
2009-08-12,49.15,0.48,102.39583333333333
2009-08-13,48.88,0.48,101.83333333333334
2009-08-14,48.63,0.48,101.31250000000001
2009-08-17,47.47,0.48,98.89583333333333
2009-08-18,47.4,0.48,98.75
2009-08-19,47.94,0.48,99.875
2009-08-20,47.91,0.48,99.8125
2009-08-21,48.56,0.48,101.16666666666667
2009-08-24,48.12,0.48,100.25
2009-08-25,49.62,0.48,103.375
2009-08-26,50.23,0.48,104.64583333333333
2009-08-27,51.31,0.48,106.89583333333334
2009-08-28,51.77,0.48,107.85416666666667
2009-08-31,50.98,0.48,106.20833333333333
2009-09-01,50.65,0.48,105.52083333333333
2009-09-02,50.65,0.48,105.52083333333333
2009-09-03,54.99,0.48,114.56250000000001
2009-09-04,55.47,0.48,115.5625
2009-09-08,56.73,0.48,118.1875
2009-09-09,57.06,0.48,118.87500000000001
2009-09-10,56.91,0.48,118.5625
2009-09-11,56.81,0.48,118.35416666666667
2009-09-14,56.99,0.48,118.72916666666667
2009-09-15,56.82,0.48,118.375
2009-09-16,57.7,0.48,120.20833333333334
2009-09-17,57.96,0.48,120.75
2009-09-18,57.55,0.48,119.89583333333333
2009-09-21,58.58,0.48,122.04166666666667
2009-09-22,58.4,0.48,121.66666666666667
2009-09-23,57.98,0.48,120.79166666666667
2009-09-24,57.43,0.48,119.64583333333334
2009-09-25,56.28,0.48,117.25
2009-09-28,56.56,0.48,117.83333333333334
2009-09-29,56.49,0.48,117.68750000000001
2009-09-30,56.38,0.48,117.45833333333334
2009-10-01,55.69,0.48,116.02083333333333
2009-10-02,56.47,0.48,117.64583333333333
2009-10-05,56.88,0.48,118.50000000000001
2009-10-06,57.93,0.48,120.6875
2009-10-07,59.0,0.48,122.91666666666667
2009-10-08,58.63,0.48,122.14583333333334
2009-10-09,58.64,0.48,122.16666666666667
2009-10-12,58.03,0.48,120.89583333333334
2009-10-13,58.48,0.48,121.83333333333333
2009-10-14,58.77,0.48,122.43750000000001
2009-10-15,58.97,0.48,122.85416666666667
2009-10-16,58.48,2.5,23.392
2009-10-19,59.23,2.5,23.692
2009-10-20,59.09,2.5,23.636000000000003
2009-10-21,57.71,2.5,23.084
2009-10-22,58.27,2.5,23.308
2009-10-23,57.81,2.5,23.124000000000002
2009-10-26,57.65,2.5,23.06
2009-10-27,57.15,2.5,22.86
2009-10-28,56.72,2.5,22.688
2009-10-29,57.92,2.5,23.168
2009-10-30,56.85,2.5,22.740000000000002
2009-11-02,57.75,2.5,23.1
2009-11-03,57.65,2.5,23.06
2009-11-04,58.81,2.5,23.524
2009-11-05,59.41,2.5,23.764
2009-11-06,59.41,2.5,23.764
2009-11-09,60.44,2.5,24.176
2009-11-10,60.04,2.5,24.016
2009-11-11,60.4,2.5,24.16
2009-11-12,60.12,2.5,24.048
2009-11-13,60.47,2.5,24.188
2009-11-16,61.12,2.5,24.448
2009-11-17,60.62,2.5,24.247999999999998
2009-11-18,60.77,2.5,24.308
2009-11-19,60.48,2.5,24.192
2009-11-20,60.06,2.5,24.024
2009-11-23,60.57,2.5,24.228
2009-11-24,60.51,2.5,24.204
2009-11-25,60.89,2.5,24.356
2009-11-27,60.03,2.5,24.012
2009-11-30,59.91,2.5,23.964
2009-12-01,60.73,2.5,24.291999999999998
2009-12-02,60.87,2.5,24.348
2009-12-03,59.02,2.5,23.608
2009-12-04,59.19,2.5,23.676
2009-12-07,59.35,2.5,23.740000000000002
2009-12-08,58.75,2.5,23.5
2009-12-09,58.66,2.5,23.464
2009-12-10,58.76,2.5,23.503999999999998
2009-12-11,59.32,2.5,23.728
2009-12-14,59.47,2.5,23.788
2009-12-15,58.98,2.5,23.592
2009-12-16,58.77,2.5,23.508000000000003
2009-12-17,57.8,2.5,23.119999999999997
2009-12-18,58.43,0.61,95.78688524590164
2009-12-21,59.27,0.61,97.16393442622952
2009-12-22,59.57,0.61,97.65573770491804
2009-12-23,60.07,0.61,98.47540983606558
2009-12-24,60.4,0.61,99.01639344262296
2009-12-28,60.56,0.61,99.27868852459017
2009-12-29,60.26,0.61,98.78688524590164
2009-12-30,60.05,0.61,98.44262295081967
2009-12-31,59.17,0.61,97.0
2010-01-04,59.41,0.61,97.39344262295081
2010-01-05,59.23,0.61,97.09836065573771
2010-01-06,60.0,0.61,98.36065573770492
2010-01-07,59.71,0.61,97.88524590163935
2010-01-08,59.28,0.61,97.18032786885246
2010-01-11,59.35,0.61,97.29508196721312
2010-01-12,59.03,0.61,96.77049180327869
2010-01-13,59.4,0.61,97.37704918032787
2010-01-14,58.72,0.61,96.26229508196721
2010-01-15,58.79,0.61,96.37704918032787
2010-01-19,58.95,0.61,96.63934426229508
2010-01-20,58.27,0.61,95.52459016393443
2010-01-21,57.52,0.61,94.29508196721312
2010-01-22,57.07,0.61,93.55737704918033
2010-01-25,57.55,0.61,94.34426229508196
2010-01-26,57.93,0.61,94.9672131147541
2010-01-27,57.53,0.61,94.31147540983606
2010-01-28,57.35,0.61,94.01639344262296
2010-01-29,57.43,0.61,94.14754098360656
2010-02-01,57.91,0.61,94.93442622950819
2010-02-02,58.77,0.61,96.34426229508198
2010-02-03,58.42,0.61,95.77049180327869
2010-02-04,58.52,0.61,95.9344262295082
2010-02-05,58.58,0.61,96.0327868852459
2010-02-08,58.14,0.61,95.31147540983606
2010-02-09,58.76,0.61,96.32786885245902
2010-02-10,59.15,0.61,96.9672131147541
2010-02-11,59.67,0.61,97.81967213114754
2010-02-12,59.28,0.61,97.18032786885246
2010-02-16,60.67,0.61,99.45901639344262
2010-02-17,61.05,0.61,100.08196721311475
2010-02-18,60.96,0.61,99.9344262295082
2010-02-19,61.14,0.61,100.22950819672131
2010-02-22,60.79,0.61,99.65573770491804
2010-02-23,60.51,0.61,99.19672131147541
2010-02-24,60.86,0.61,99.77049180327869
2010-02-25,61.4,0.61,100.65573770491804
2010-02-26,60.97,0.61,99.95081967213115
2010-03-01,61.65,0.61,101.06557377049181
2010-03-02,61.38,0.61,100.62295081967214
2010-03-03,60.68,0.61,99.47540983606558
2010-03-04,60.8,0.61,99.67213114754098
2010-03-05,60.68,0.61,99.47540983606558
2010-03-08,60.67,0.61,99.45901639344262
2010-03-09,60.13,0.61,98.57377049180329
2010-03-10,59.84,0.61,98.09836065573771
2010-03-11,59.9,0.61,98.19672131147541
2010-03-12,60.17,0.61,98.63934426229508
2010-03-15,60.55,0.61,99.26229508196721
2010-03-16,60.91,0.61,99.85245901639344
2010-03-17,61.33,-0.14,-438.0714285714285
2010-03-18,61.27,-0.14,-437.6428571428571
2010-03-19,60.72,-0.14,-433.71428571428567
2010-03-22,60.88,-0.14,-434.85714285714283
2010-03-23,60.76,-0.14,-433.99999999999994
2010-03-24,60.07,-0.14,-429.07142857142856
2010-03-25,60.05,-0.14,-428.9285714285714
2010-03-26,60.13,-0.14,-429.5
2010-03-29,60.14,-0.14,-429.57142857142856
2010-03-30,60.17,-0.14,-429.7857142857143
2010-03-31,59.71,-0.14,-426.49999999999994
2010-04-01,60.14,-0.14,-429.57142857142856
2010-04-05,60.82,-0.14,-434.4285714285714
2010-04-06,61.74,-0.14,-441.0
2010-04-07,61.72,-0.14,-440.85714285714283
2010-04-08,60.98,-0.14,-435.5714285714285
2010-04-09,61.21,-0.14,-437.21428571428567
2010-04-12,60.35,-0.14,-431.07142857142856
2010-04-13,59.89,-0.14,-427.7857142857142
2010-04-14,59.62,-0.14,-425.8571428571428
2010-04-15,59.03,-0.14,-421.6428571428571
2010-04-16,59.19,-0.14,-422.7857142857142
2010-04-19,59.47,-0.14,-424.7857142857142
2010-04-20,59.49,-0.14,-424.9285714285714
2010-04-21,59.51,-0.14,-425.0714285714285
2010-04-22,60.22,-0.14,-430.1428571428571
2010-04-23,60.2,-0.14,-430.0
2010-04-26,60.07,-0.14,-429.07142857142856
2010-04-27,59.17,-0.14,-422.6428571428571
2010-04-28,58.85,-0.14,-420.35714285714283
2010-04-29,59.35,-0.14,-423.9285714285714
2010-04-30,59.08,-0.14,-421.99999999999994
2010-05-03,59.31,-0.14,-423.6428571428571
2010-05-04,59.88,-0.14,-427.71428571428567
2010-05-05,60.36,-0.14,-431.1428571428571
2010-05-06,58.03,-0.14,-414.49999999999994
2010-05-07,57.31,-0.14,-409.35714285714283
2010-05-10,57.52,-0.14,-410.85714285714283
2010-05-11,57.94,-0.14,-413.8571428571428
2010-05-12,57.88,-0.14,-413.4285714285714
2010-05-13,57.67,-0.14,-411.9285714285714
2010-05-14,57.74,-0.14,-412.4285714285714
2010-05-17,58.35,-0.14,-416.7857142857143
2010-05-18,57.78,-0.14,-412.71428571428567
2010-05-19,57.77,-0.14,-412.6428571428571
2010-05-20,56.59,-0.14,-404.2142857142857
2010-05-21,57.44,-0.14,-410.2857142857142
2010-05-24,56.76,-0.14,-405.4285714285714
2010-05-25,56.5,-0.14,-403.57142857142856
2010-05-26,55.98,-0.14,-399.8571428571428
2010-05-27,58.74,-0.14,-419.57142857142856
2010-05-28,58.25,-0.14,-416.07142857142856
2010-06-01,57.98,-0.14,-414.14285714285705
2010-06-02,58.95,-0.14,-421.07142857142856
2010-06-03,57.93,-0.14,-413.7857142857142
2010-06-04,56.17,-0.14,-401.21428571428567
2010-06-07,55.85,-0.14,-398.9285714285714
2010-06-08,56.66,-0.14,-404.71428571428567
2010-06-09,57.4,-0.14,-409.99999999999994
2010-06-10,57.65,1.98,29.116161616161616
2010-06-11,57.52,1.98,29.050505050505052
2010-06-14,57.52,1.98,29.050505050505052
2010-06-15,59.16,1.98,29.87878787878788
2010-06-16,58.34,1.98,29.464646464646467
2010-06-17,58.58,1.98,29.585858585858585
2010-06-18,58.21,1.98,29.3989898989899
2010-06-21,57.78,1.98,29.181818181818183
2010-06-22,57.61,1.98,29.095959595959595
2010-06-23,57.44,1.98,29.01010101010101
2010-06-24,56.22,1.98,28.393939393939394
2010-06-25,56.44,1.98,28.505050505050505
2010-06-28,56.65,1.98,28.61111111111111
2010-06-29,55.63,1.98,28.0959595959596
2010-06-30,54.83,1.98,27.69191919191919
2010-07-01,54.9,1.98,27.727272727272727
2010-07-02,54.23,1.98,27.38888888888889
2010-07-06,54.0,1.98,27.272727272727273
2010-07-07,54.29,1.98,27.41919191919192
2010-07-08,55.71,1.98,28.136363636363637
2010-07-09,56.19,1.98,28.37878787878788
2010-07-12,55.93,1.98,28.247474747474747
2010-07-13,56.51,1.98,28.540404040404038
2010-07-14,56.35,1.98,28.459595959595962
2010-07-15,56.55,1.98,28.56060606060606
2010-07-16,54.98,1.98,27.767676767676765
2010-07-19,54.82,1.98,27.68686868686869
2010-07-20,55.09,1.98,27.823232323232325
2010-07-21,53.61,1.98,27.075757575757574
2010-07-22,54.9,1.98,27.727272727272727
2010-07-23,55.95,1.98,28.257575757575758
2010-07-26,55.71,1.98,28.136363636363637
2010-07-27,57.21,1.98,28.893939393939394
2010-07-28,56.51,1.98,28.540404040404038
2010-07-29,56.21,1.98,28.38888888888889
2010-07-30,56.71,1.98,28.641414141414142
2010-08-02,56.84,1.98,28.70707070707071
2010-08-03,56.55,1.98,28.56060606060606
2010-08-04,57.4,1.98,28.98989898989899
2010-08-05,56.46,1.98,28.515151515151516
2010-08-06,56.54,1.98,28.555555555555557
2010-08-09,57.16,1.98,28.86868686868687
2010-08-10,56.98,1.98,28.777777777777775
2010-08-11,55.87,1.98,28.217171717171716
2010-08-12,55.67,1.98,28.116161616161616
2010-08-13,55.31,1.98,27.934343434343436
2010-08-16,55.37,1.98,27.964646464646464
2010-08-17,55.83,1.98,28.196969696969695
2010-08-18,55.68,1.98,28.12121212121212
2010-08-19,55.01,1.98,27.782828282828284
2010-08-20,55.04,1.98,27.7979797979798
2010-08-23,54.9,1.98,27.727272727272727
2010-08-24,55.6,1.98,28.080808080808083
2010-08-25,57.07,1.98,28.823232323232325
2010-08-26,56.28,1.98,28.424242424242426
2010-08-27,56.19,1.98,28.37878787878788
2010-08-30,56.07,1.98,28.31818181818182
2010-08-31,56.5,1.98,28.535353535353536
2010-09-01,57.79,1.98,29.186868686868685
2010-09-02,58.59,1.98,29.590909090909093
2010-09-03,58.57,1.98,29.58080808080808
2010-09-07,58.64,1.98,29.616161616161616
2010-09-08,59.21,1.98,29.904040404040405
2010-09-09,58.94,1.98,29.767676767676768
2010-09-10,59.54,1.98,30.07070707070707
2010-09-13,60.05,1.98,30.328282828282827
2010-09-14,61.04,1.98,30.828282828282827
2010-09-15,61.19,1.98,30.904040404040405
2010-09-16,61.24,1.98,30.92929292929293
2010-09-17,61.29,1.98,30.954545454545453
2010-09-20,61.28,1.98,30.94949494949495
2010-09-21,61.27,1.98,30.944444444444446
2010-09-22,62.33,1.98,31.47979797979798
2010-09-23,62.5,1.98,31.565656565656568
2010-09-24,64.05,1.98,32.348484848484844
2010-09-27,63.73,1.98,32.186868686868685
2010-09-28,65.0,1.98,32.82828282828283
2010-09-29,64.67,1.98,32.661616161616166
2010-09-30,64.49,1.98,32.570707070707066
2010-10-01,65.05,1.98,32.85353535353535
2010-10-04,64.56,1.98,32.60606060606061
2010-10-05,64.66,1.98,32.656565656565654
2010-10-06,65.41,1.98,33.035353535353536
2010-10-07,65.26,1.98,32.959595959595966
2010-10-08,64.29,1.98,32.469696969696976
2010-10-11,64.32,1.98,32.484848484848484
2010-10-12,63.34,1.98,31.989898989898993
2010-10-13,63.36,1.98,32.0
2010-10-14,63.18,1.98,31.90909090909091
2010-10-15,63.7,1.98,32.17171717171718
2010-10-18,63.21,0.99,63.84848484848485
2010-10-19,62.21,0.99,62.83838383838384
2010-10-20,62.61,0.99,63.24242424242424
2010-10-21,63.6,0.99,64.24242424242425
2010-10-22,64.03,0.99,64.67676767676768
2010-10-25,64.11,0.99,64.75757575757575
2010-10-26,63.68,0.99,64.32323232323232
2010-10-27,62.98,0.99,63.61616161616161
2010-10-28,62.8,0.99,63.43434343434343
2010-10-29,62.77,0.99,63.40404040404041
2010-11-01,63.28,0.99,63.919191919191924
2010-11-02,63.72,0.99,64.36363636363636
2010-11-03,63.16,0.99,63.79797979797979
2010-11-04,65.48,0.99,66.14141414141415
2010-11-05,65.4,0.99,66.06060606060606
2010-11-08,64.81,0.99,65.46464646464646
2010-11-09,64.22,0.99,64.86868686868686
2010-11-10,64.45,0.99,65.1010101010101
2010-11-11,65.35,0.99,66.01010101010101
2010-11-12,65.2,0.99,65.85858585858587
2010-11-15,65.48,0.99,66.14141414141415
2010-11-16,65.74,0.99,66.4040404040404
2010-11-17,67.02,0.99,67.69696969696969
2010-11-18,66.41,0.99,67.08080808080808
2010-11-19,66.56,0.99,67.23232323232324
2010-11-22,67.26,0.99,67.93939393939395
2010-11-23,66.9,0.99,67.57575757575758
2010-11-24,67.54,0.99,68.22222222222223
2010-11-26,67.22,0.99,67.8989898989899
2010-11-29,66.97,0.99,67.64646464646465
2010-11-30,67.61,0.99,68.29292929292929
2010-12-01,68.31,0.99,69.0
2010-12-02,69.01,0.99,69.70707070707071
2010-12-03,68.39,0.99,69.08080808080808
2010-12-06,69.19,0.99,69.88888888888889
2010-12-07,69.64,0.99,70.34343434343434
2010-12-08,69.25,0.99,69.94949494949495
2010-12-09,71.02,0.99,71.73737373737373
2010-12-10,71.25,0.99,71.96969696969697
2010-12-13,70.74,0.99,71.45454545454545
2010-12-14,71.21,0.99,71.92929292929293
2010-12-15,71.05,0.99,71.76767676767676
2010-12-16,72.12,0.99,72.84848484848486
2010-12-17,71.84,0.72,99.77777777777779
2010-12-20,72.31,0.72,100.43055555555556
2010-12-21,72.32,0.72,100.44444444444444
2010-12-22,72.27,0.72,100.375
2010-12-23,72.24,0.72,100.33333333333333
2010-12-27,72.08,0.72,100.11111111111111
2010-12-28,72.71,0.72,100.9861111111111
2010-12-29,72.7,0.72,100.97222222222223
2010-12-30,72.85,0.72,101.18055555555556
2010-12-31,72.21,0.72,100.29166666666666
2011-01-03,72.47,0.72,100.65277777777779
2011-01-04,72.33,0.72,100.45833333333333
2011-01-05,70.99,0.72,98.59722222222221
2011-01-06,70.65,0.72,98.12500000000001
2011-01-07,70.65,0.72,98.12500000000001
2011-01-10,70.48,0.72,97.8888888888889
2011-01-11,71.07,0.72,98.70833333333333
2011-01-12,71.49,0.72,99.29166666666666
2011-01-13,71.6,0.72,99.44444444444444
2011-01-14,72.51,0.72,100.70833333333334
2011-01-18,72.6,0.72,100.83333333333333
2011-01-19,72.07,0.72,100.09722222222221
2011-01-20,72.36,0.72,100.5
2011-01-21,72.77,0.72,101.06944444444444
2011-01-24,72.62,0.72,100.86111111111111
2011-01-25,72.46,0.72,100.63888888888889
2011-01-26,72.62,0.72,100.86111111111111
2011-01-27,73.12,0.72,101.55555555555557
2011-01-28,71.93,0.72,99.90277777777779
2011-01-31,71.84,0.72,99.77777777777779
2011-02-01,72.43,0.72,100.59722222222223
2011-02-02,70.85,0.72,98.40277777777777
2011-02-03,74.03,0.72,102.81944444444444
2011-02-04,74.13,0.72,102.95833333333333
2011-02-07,74.25,0.72,103.125
2011-02-08,74.8,0.72,103.88888888888889
2011-02-09,74.67,0.72,103.70833333333334
2011-02-10,74.55,0.72,103.54166666666667
2011-02-11,75.04,0.72,104.22222222222223
2011-02-14,74.66,0.72,103.69444444444444
2011-02-15,74.33,0.72,103.23611111111111
2011-02-16,74.96,0.72,104.1111111111111
2011-02-17,74.84,0.72,103.94444444444446
2011-02-18,75.43,0.72,104.7638888888889
2011-02-22,73.89,0.72,102.625
2011-02-23,72.84,0.72,101.16666666666667
2011-02-24,72.98,0.72,101.36111111111111
2011-02-25,73.57,0.72,102.18055555555554
2011-02-28,74.79,0.72,103.87500000000001
2011-03-01,73.62,0.72,102.25000000000001
2011-03-02,71.76,0.72,99.66666666666667
2011-03-03,72.49,0.72,100.68055555555556
2011-03-04,72.81,0.72,101.125
2011-03-07,72.19,0.72,100.26388888888889
2011-03-08,73.62,0.72,102.25000000000001
2011-03-09,74.16,0.72,103.0
2011-03-10,73.38,0.72,101.91666666666666
2011-03-11,72.55,0.72,100.76388888888889
2011-03-14,71.84,0.72,99.77777777777779
2011-03-15,71.56,0.72,99.3888888888889
2011-03-16,69.76,0.72,96.8888888888889
2011-03-17,70.46,0.8,88.07499999999999
2011-03-18,70.66,0.8,88.32499999999999
2011-03-21,71.04,0.8,88.8
2011-03-22,71.55,0.8,89.43749999999999
2011-03-23,70.92,0.8,88.64999999999999
2011-03-24,72.11,0.8,90.13749999999999
2011-03-25,71.46,0.8,89.32499999999999
2011-03-28,71.26,0.8,89.075
2011-03-29,71.9,0.8,89.875
2011-03-30,72.81,0.8,91.0125
2011-03-31,73.32,0.8,91.64999999999999
2011-04-01,74.25,0.8,92.8125
2011-04-04,74.17,0.8,92.71249999999999
2011-04-05,74.93,0.8,93.66250000000001
2011-04-06,74.99,0.8,93.73749999999998
2011-04-07,77.82,0.8,97.27499999999999
2011-04-08,76.41,0.8,95.51249999999999
2011-04-11,76.2,0.8,95.25
2011-04-12,76.45,0.8,95.5625
2011-04-13,76.41,0.8,95.51249999999999
2011-04-14,76.34,0.8,95.425
2011-04-15,76.97,0.8,96.21249999999999
2011-04-18,76.9,0.8,96.125
2011-04-19,76.71,0.8,95.88749999999999
2011-04-20,78.56,0.8,98.2
2011-04-21,78.87,0.8,98.5875
2011-04-25,78.66,0.8,98.32499999999999
2011-04-26,79.78,0.8,99.725
2011-04-27,81.1,0.8,101.37499999999999
2011-04-28,81.46,0.8,101.82499999999999
2011-04-29,80.89,0.8,101.1125
2011-05-02,81.04,0.8,101.3
2011-05-03,80.51,0.8,100.6375
2011-05-04,80.14,0.8,100.175
2011-05-05,79.61,0.8,99.51249999999999
2011-05-06,80.45,0.8,100.5625
2011-05-09,81.4,0.8,101.75
2011-05-10,82.23,0.8,102.7875
2011-05-11,81.7,0.8,102.125
2011-05-12,83.32,0.8,104.14999999999999
2011-05-13,82.72,0.8,103.39999999999999
2011-05-16,82.31,0.8,102.8875
2011-05-17,82.71,0.8,103.38749999999999
2011-05-18,83.24,0.8,104.04999999999998
2011-05-19,83.86,0.8,104.82499999999999
2011-05-20,83.4,0.8,104.25
2011-05-23,82.64,0.8,103.3
2011-05-24,81.35,0.8,101.68749999999999
2011-05-25,80.32,0.8,100.39999999999999
2011-05-26,80.81,0.8,101.0125
2011-05-27,81.53,0.8,101.9125
2011-05-31,82.48,0.8,103.1
2011-06-01,80.21,0.8,100.26249999999999
2011-06-02,79.0,0.8,98.75
2011-06-03,77.81,0.8,97.2625
2011-06-06,77.69,0.8,97.1125
2011-06-07,78.36,0.8,97.94999999999999
2011-06-08,78.93,0.8,98.66250000000001
2011-06-09,79.03,0.74,106.7972972972973
2011-06-10,78.3,0.74,105.8108108108108
2011-06-13,78.45,0.74,106.01351351351352
2011-06-14,79.24,0.74,107.08108108108108
2011-06-15,77.93,0.74,105.31081081081082
2011-06-16,78.85,0.74,106.55405405405405
2011-06-17,79.63,0.74,107.6081081081081
2011-06-20,81.25,0.74,109.7972972972973
2011-06-21,81.39,0.74,109.98648648648648
2011-06-22,80.52,0.74,108.8108108108108
2011-06-23,80.4,0.74,108.64864864864866
2011-06-24,79.13,0.74,106.93243243243242
2011-06-27,79.85,0.74,107.9054054054054
2011-06-28,79.99,0.74,108.09459459459458
2011-06-29,80.03,0.74,108.14864864864865
2011-06-30,81.24,0.74,109.78378378378378
2011-07-01,81.54,0.74,110.1891891891892
2011-07-05,81.29,0.74,109.85135135135135
2011-07-06,82.64,0.74,111.67567567567568
2011-07-07,82.06,0.74,110.8918918918919
2011-07-08,81.41,0.74,110.01351351351352
2011-07-11,80.68,0.74,109.02702702702703
2011-07-12,80.71,0.74,109.06756756756756
2011-07-13,80.84,0.74,109.24324324324324
2011-07-14,80.33,0.74,108.55405405405405
2011-07-15,79.86,0.74,107.91891891891892
2011-07-18,79.11,0.74,106.9054054054054
2011-07-19,80.81,0.74,109.20270270270271
2011-07-20,80.69,0.74,109.04054054054053
2011-07-21,81.52,0.74,110.16216216216216
2011-07-22,81.67,0.74,110.36486486486487
2011-07-25,81.16,0.74,109.67567567567568
2011-07-26,80.55,0.74,108.85135135135135
2011-07-27,78.39,0.74,105.93243243243244
2011-07-28,78.33,0.74,105.85135135135135
2011-07-29,78.25,0.74,105.74324324324324
2011-08-01,77.71,0.74,105.0135135135135
2011-08-02,75.83,0.74,102.47297297297297
2011-08-03,77.08,0.74,104.16216216216216
2011-08-04,76.51,0.74,103.3918918918919
2011-08-05,76.74,0.74,103.7027027027027
2011-08-08,70.62,0.74,95.43243243243244
2011-08-09,74.66,0.74,100.89189189189189
2011-08-10,70.39,0.74,95.12162162162163
2011-08-11,72.61,0.74,98.12162162162163
2011-08-12,72.79,0.74,98.36486486486487
2011-08-15,74.08,0.74,100.10810810810811
2011-08-16,75.14,0.74,101.54054054054055
2011-08-17,76.12,0.74,102.86486486486487
2011-08-18,74.36,0.74,100.48648648648648
2011-08-19,74.36,0.74,100.48648648648648
2011-08-22,74.42,0.74,100.56756756756756
2011-08-23,76.22,0.74,103.0
2011-08-24,77.49,0.74,104.71621621621621
2011-08-25,75.86,0.74,102.51351351351352
2011-08-26,77.21,0.74,104.33783783783782
2011-08-29,77.79,0.74,105.12162162162163
2011-08-30,78.07,0.74,105.49999999999999
2011-08-31,78.54,0.74,106.13513513513514
2011-09-01,79.48,0.74,107.40540540540542
2011-09-02,78.56,0.74,106.16216216216216
2011-09-06,78.4,0.74,105.94594594594595
2011-09-07,80.61,0.74,108.93243243243244
2011-09-08,80.76,0.74,109.13513513513514
2011-09-09,78.9,0.74,106.62162162162163
2011-09-12,79.72,0.74,107.72972972972973
2011-09-13,80.71,0.74,109.06756756756756
2011-09-14,81.9,0.74,110.67567567567569
2011-09-15,83.01,0.74,112.17567567567568
2011-09-16,84.24,0.74,113.83783783783784
2011-09-19,85.03,0.74,114.9054054054054
2011-09-20,85.07,0.74,114.95945945945945
2011-09-21,84.43,0.74,114.09459459459461
2011-09-22,83.18,0.74,112.40540540540542
2011-09-23,83.37,0.74,112.66216216216218
2011-09-26,84.45,0.74,114.12162162162163
2011-09-27,84.33,0.74,113.95945945945945
2011-09-28,83.79,0.74,113.22972972972974
2011-09-29,82.98,0.74,112.13513513513514
2011-09-30,82.13,0.74,110.98648648648648
2011-10-03,81.63,0.74,110.3108108108108
2011-10-04,81.65,0.74,110.33783783783785
2011-10-05,80.25,0.74,108.44594594594595
2011-10-06,79.2,0.74,107.02702702702703
2011-10-07,79.02,0.74,106.78378378378378
2011-10-10,81.23,0.74,109.77027027027027
2011-10-11,80.9,0.74,109.32432432432434
2011-10-12,81.42,0.74,110.02702702702703
