date,TDY,TDY_EPS,PE Ratio
2008-04-07,47.87,2.82,16.97517730496454
2008-04-08,48.18,2.82,17.085106382978726
2008-04-09,48.0,2.82,17.02127659574468
2008-04-10,48.59,2.82,17.230496453900713
2008-04-11,47.7,2.82,16.914893617021278
2008-04-14,47.25,2.82,16.75531914893617
2008-04-15,47.15,2.82,16.71985815602837
2008-04-16,48.91,2.82,17.343971631205672
2008-04-17,48.19,2.82,17.088652482269502
2008-04-18,49.73,2.82,17.634751773049647
2008-04-21,48.89,2.82,17.336879432624116
2008-04-22,47.83,2.82,16.96099290780142
2008-04-23,57.08,2.82,20.24113475177305
2008-04-24,58.31,2.82,20.677304964539008
2008-04-25,58.39,2.82,20.70567375886525
2008-04-28,58.24,2.82,20.652482269503547
2008-04-29,57.45,2.82,20.372340425531917
2008-04-30,58.73,2.82,20.826241134751772
2008-05-01,59.56,2.82,21.120567375886527
2008-05-02,58.92,0.79,74.58227848101265
2008-05-05,59.05,0.79,74.74683544303797
2008-05-06,58.06,0.79,73.49367088607595
2008-05-07,56.9,0.79,72.0253164556962
2008-05-08,57.85,0.79,73.22784810126582
2008-05-09,57.76,0.79,73.1139240506329
2008-05-12,58.28,0.79,73.77215189873418
2008-05-13,58.37,0.79,73.88607594936708
2008-05-14,58.5,0.79,74.0506329113924
2008-05-15,58.85,0.79,74.49367088607595
2008-05-16,58.17,0.79,73.63291139240506
2008-05-19,57.9,0.79,73.29113924050633
2008-05-20,56.49,0.79,71.50632911392405
2008-05-21,55.62,0.79,70.40506329113923
2008-05-22,55.22,0.79,69.89873417721519
2008-05-23,54.27,0.79,68.69620253164557
2008-05-27,54.55,0.79,69.0506329113924
2008-05-28,54.4,0.79,68.86075949367088
2008-05-29,55.46,0.79,70.20253164556962
2008-05-30,55.68,0.79,70.48101265822784
2008-06-02,54.79,0.79,69.35443037974683
2008-06-03,53.15,0.79,67.27848101265822
2008-06-04,53.6,0.79,67.84810126582278
2008-06-05,54.86,0.79,69.44303797468353
2008-06-06,51.71,0.79,65.45569620253164
2008-06-09,51.65,0.79,65.37974683544303
2008-06-10,51.9,0.79,65.69620253164557
2008-06-11,50.28,0.79,63.64556962025316
2008-06-12,50.87,0.79,64.39240506329114
2008-06-13,51.82,0.79,65.59493670886076
2008-06-16,51.35,0.79,65.0
2008-06-17,52.08,0.79,65.92405063291139
2008-06-18,52.18,0.79,66.0506329113924
2008-06-19,53.89,0.79,68.21518987341771
2008-06-20,53.05,0.79,67.15189873417721
2008-06-23,53.85,0.79,68.16455696202532
2008-06-24,53.49,0.79,67.70886075949367
2008-06-25,52.94,0.79,67.01265822784809
2008-06-26,51.08,0.79,64.65822784810126
2008-06-27,48.94,0.79,61.94936708860759
2008-06-30,48.79,0.79,61.75949367088607
2008-07-01,49.59,0.79,62.77215189873418
2008-07-02,49.15,0.79,62.215189873417714
2008-07-03,49.37,0.79,62.49367088607595
2008-07-07,49.01,0.79,62.0379746835443
2008-07-08,50.71,0.79,64.18987341772151
2008-07-09,49.96,0.79,63.24050632911392
2008-07-10,51.26,0.79,64.88607594936708
2008-07-11,51.27,0.79,64.89873417721519
2008-07-14,51.26,0.79,64.88607594936708
2008-07-15,51.32,0.79,64.9620253164557
2008-07-16,53.2,0.79,67.34177215189874
2008-07-17,54.09,0.79,68.46835443037975
2008-07-18,53.68,0.79,67.94936708860759
2008-07-21,53.0,0.79,67.0886075949367
2008-07-22,55.54,0.79,70.30379746835443
2008-07-23,55.22,0.79,69.89873417721519
2008-07-24,63.44,0.79,80.30379746835442
2008-07-25,65.17,0.79,82.49367088607595
2008-07-28,61.58,0.79,77.94936708860759
2008-07-29,62.71,0.79,79.37974683544303
2008-07-30,63.13,0.79,79.9113924050633
2008-07-31,62.9,0.79,79.62025316455696
2008-08-01,62.93,0.79,79.65822784810126
2008-08-04,63.29,0.79,80.1139240506329
2008-08-05,64.26,0.79,81.34177215189874
2008-08-06,62.08,0.79,78.58227848101265
2008-08-07,62.17,0.79,78.69620253164557
2008-08-08,64.08,1.71,37.473684210526315
2008-08-11,63.5,1.71,37.13450292397661
2008-08-12,63.31,1.71,37.0233918128655
2008-08-13,63.7,1.71,37.251461988304094
2008-08-14,64.06,1.71,37.461988304093566
2008-08-15,64.52,1.71,37.73099415204678
2008-08-18,64.24,1.71,37.5672514619883
2008-08-19,63.01,1.71,36.84795321637427
2008-08-20,63.13,1.71,36.918128654970765
2008-08-21,63.12,1.71,36.91228070175438
2008-08-22,63.18,1.71,36.94736842105263
2008-08-25,61.91,1.71,36.2046783625731
2008-08-26,61.56,1.71,36.0
2008-08-27,61.37,1.71,35.888888888888886
2008-08-28,63.5,1.71,37.13450292397661
2008-08-29,62.33,1.71,36.45029239766082
2008-09-02,62.81,1.71,36.73099415204678
2008-09-03,62.57,1.71,36.590643274853804
2008-09-04,58.79,1.71,34.38011695906433
2008-09-05,58.63,1.71,34.28654970760234
2008-09-08,60.39,1.71,35.31578947368421
2008-09-09,58.25,1.71,34.06432748538012
2008-09-10,58.62,1.71,34.280701754385966
2008-09-11,59.77,1.71,34.95321637426901
2008-09-12,59.91,1.71,35.03508771929825
2008-09-15,58.26,1.71,34.07017543859649
2008-09-16,59.0,1.71,34.50292397660819
2008-09-17,55.55,1.71,32.485380116959064
2008-09-18,58.74,1.71,34.35087719298246
2008-09-19,59.38,1.71,34.72514619883041
2008-09-22,58.2,1.71,34.03508771929825
2008-09-23,57.51,1.71,33.63157894736842
2008-09-24,55.56,1.71,32.49122807017544
2008-09-25,55.45,1.71,32.42690058479533
2008-09-26,56.34,1.71,32.94736842105264
2008-09-29,54.02,1.71,31.590643274853804
2008-09-30,57.16,1.71,33.42690058479532
2008-10-01,56.17,1.71,32.84795321637427
2008-10-02,53.28,1.71,31.157894736842106
2008-10-03,54.12,1.71,31.649122807017545
2008-10-06,51.54,1.71,30.140350877192983
2008-10-07,49.32,1.71,28.842105263157894
2008-10-08,46.27,1.71,27.058479532163744
2008-10-09,42.5,1.71,24.853801169590643
2008-10-10,42.8,1.71,25.02923976608187
2008-10-13,46.69,1.71,27.30409356725146
2008-10-14,46.23,1.71,27.035087719298243
2008-10-15,41.15,1.71,24.064327485380115
2008-10-16,46.52,1.71,27.2046783625731
2008-10-17,44.17,1.71,25.83040935672515
2008-10-20,46.87,1.71,27.409356725146196
2008-10-21,45.25,1.71,26.461988304093566
2008-10-22,43.35,1.71,25.35087719298246
2008-10-23,43.21,1.71,25.269005847953217
2008-10-24,40.43,1.71,23.64327485380117
2008-10-27,36.75,1.71,21.49122807017544
2008-10-28,40.93,1.71,23.935672514619885
2008-10-29,42.59,1.71,24.906432748538013
2008-10-30,43.87,1.71,25.654970760233915
2008-10-31,45.57,2.58,17.662790697674417
2008-11-03,45.03,2.58,17.453488372093023
2008-11-04,44.8,2.58,17.364341085271317
2008-11-05,41.89,2.58,16.23643410852713
2008-11-06,40.65,2.58,15.75581395348837
2008-11-07,40.9,2.58,15.852713178294573
2008-11-10,40.86,2.58,15.837209302325581
2008-11-11,41.43,2.58,16.058139534883722
2008-11-12,41.51,2.58,16.089147286821703
2008-11-13,44.34,2.58,17.186046511627907
2008-11-14,39.98,2.58,15.496124031007751
2008-11-17,40.83,2.58,15.825581395348836
2008-11-18,41.51,2.58,16.089147286821703
2008-11-19,37.68,2.58,14.604651162790697
2008-11-20,35.98,2.58,13.945736434108525
2008-11-21,37.74,2.58,14.627906976744187
2008-11-24,38.23,2.58,14.81782945736434
2008-11-25,38.02,2.58,14.736434108527133
2008-11-26,39.82,2.58,15.434108527131782
2008-11-28,40.62,2.58,15.744186046511626
2008-12-01,36.28,2.58,14.062015503875969
2008-12-02,38.8,2.58,15.038759689922479
2008-12-03,38.73,2.58,15.011627906976743
2008-12-04,36.68,2.58,14.217054263565892
2008-12-05,38.52,2.58,14.930232558139537
2008-12-08,40.31,2.58,15.624031007751938
2008-12-09,39.76,2.58,15.410852713178294
2008-12-10,41.02,2.58,15.899224806201552
2008-12-11,39.4,2.58,15.271317829457363
2008-12-12,39.18,2.58,15.186046511627907
2008-12-15,38.24,2.58,14.821705426356589
2008-12-16,41.99,2.58,16.275193798449614
2008-12-17,41.22,2.58,15.976744186046512
2008-12-18,41.42,2.58,16.054263565891475
2008-12-19,41.53,2.58,16.0968992248062
2008-12-22,40.59,2.58,15.732558139534884
2008-12-23,39.58,2.58,15.341085271317828
2008-12-24,40.02,2.58,15.511627906976745
2008-12-26,40.72,2.58,15.782945736434108
2008-12-29,40.15,2.58,15.562015503875967
2008-12-30,42.21,2.58,16.36046511627907
2008-12-31,44.55,2.58,17.267441860465116
2009-01-02,45.31,2.58,17.56201550387597
2009-01-05,46.12,2.58,17.875968992248062
2009-01-06,46.22,2.58,17.91472868217054
2009-01-07,43.25,2.58,16.76356589147287
2009-01-08,43.42,2.58,16.829457364341085
2009-01-09,41.54,2.58,16.100775193798448
2009-01-12,41.09,2.58,15.926356589147288
2009-01-13,39.65,2.58,15.368217054263566
2009-01-14,37.56,2.58,14.558139534883722
2009-01-15,37.2,2.58,14.418604651162791
2009-01-16,37.38,2.58,14.488372093023257
2009-01-20,35.7,2.58,13.837209302325583
2009-01-21,36.98,2.58,14.333333333333332
2009-01-22,29.99,2.58,11.624031007751936
2009-01-23,29.49,2.58,11.430232558139535
2009-01-26,29.41,2.58,11.39922480620155
2009-01-27,30.15,2.58,11.686046511627906
2009-01-28,29.93,2.58,11.60077519379845
2009-01-29,28.33,2.58,10.980620155038759
2009-01-30,27.87,2.58,10.80232558139535
2009-02-02,27.29,2.58,10.577519379844961
2009-02-03,27.34,2.58,10.5968992248062
2009-02-04,27.25,2.58,10.562015503875969
2009-02-05,27.71,2.58,10.74031007751938
2009-02-06,27.91,2.58,10.817829457364342
2009-02-09,27.82,2.58,10.782945736434108
2009-02-10,26.88,2.58,10.41860465116279
2009-02-11,26.91,2.58,10.430232558139535
2009-02-12,27.09,2.58,10.5
2009-02-13,26.57,2.58,10.2984496124031
2009-02-17,25.82,2.58,10.007751937984496
2009-02-18,25.1,2.58,9.728682170542635
2009-02-19,24.98,2.58,9.682170542635658
2009-02-20,24.27,2.58,9.406976744186046
2009-02-23,22.88,2.58,8.868217054263566
2009-02-24,23.29,2.58,9.027131782945736
2009-02-25,22.8,2.58,8.837209302325581
2009-02-26,23.28,3.14,7.414012738853503
2009-02-27,22.91,3.14,7.296178343949045
2009-03-02,22.77,3.14,7.2515923566878975
2009-03-03,22.72,3.14,7.2356687898089165
2009-03-04,23.66,3.14,7.535031847133758
2009-03-05,22.8,3.14,7.261146496815287
2009-03-06,22.29,3.14,7.098726114649681
2009-03-09,22.05,3.14,7.022292993630574
2009-03-10,23.41,3.14,7.455414012738853
2009-03-11,22.83,3.14,7.270700636942674
2009-03-12,23.32,3.14,7.426751592356688
2009-03-13,23.43,3.14,7.461783439490445
2009-03-16,23.62,3.14,7.522292993630574
2009-03-17,24.77,3.14,7.888535031847133
2009-03-18,26.42,3.14,8.414012738853504
2009-03-19,26.23,3.14,8.353503184713375
2009-03-20,24.76,3.14,7.885350318471338
2009-03-23,26.82,3.14,8.54140127388535
2009-03-24,26.2,3.14,8.343949044585987
2009-03-25,27.11,3.14,8.63375796178344
2009-03-26,28.59,3.14,9.105095541401273
2009-03-27,27.95,3.14,8.901273885350317
2009-03-30,26.82,3.14,8.54140127388535
2009-03-31,26.68,3.14,8.496815286624203
2009-04-01,27.41,3.14,8.729299363057324
2009-04-02,29.36,3.14,9.350318471337578
2009-04-03,29.8,3.14,9.490445859872612
2009-04-06,30.15,3.14,9.601910828025478
2009-04-07,29.42,3.14,9.369426751592357
2009-04-08,29.6,3.14,9.426751592356688
2009-04-09,31.02,3.14,9.878980891719745
2009-04-13,30.69,3.14,9.773885350318471
2009-04-14,30.44,3.14,9.694267515923567
2009-04-15,31.05,3.14,9.888535031847134
2009-04-16,31.44,3.14,10.012738853503185
2009-04-17,31.57,3.14,10.054140127388536
2009-04-20,30.5,3.14,9.713375796178344
2009-04-21,31.05,3.14,9.888535031847134
2009-04-22,32.84,3.14,10.45859872611465
2009-04-23,31.12,3.14,9.910828025477707
2009-04-24,31.66,3.14,10.0828025477707
2009-04-27,31.35,3.14,9.98407643312102
2009-04-28,31.37,3.14,9.990445859872612
2009-04-29,32.37,3.14,10.308917197452228
2009-04-30,31.93,3.14,10.168789808917197
2009-05-01,31.69,3.14,10.09235668789809
2009-05-04,32.33,3.14,10.296178343949043
2009-05-05,32.42,3.14,10.32484076433121
2009-05-06,32.41,3.14,10.321656050955413
2009-05-07,32.0,0.58,55.17241379310345
2009-05-08,34.0,0.58,58.62068965517242
2009-05-11,31.76,0.58,54.75862068965518
2009-05-12,31.54,0.58,54.37931034482759
2009-05-13,30.17,0.58,52.01724137931035
2009-05-14,30.54,0.58,52.6551724137931
2009-05-15,30.39,0.58,52.396551724137936
2009-05-18,31.97,0.58,55.12068965517241
2009-05-19,31.86,0.58,54.931034482758626
2009-05-20,32.59,0.58,56.1896551724138
2009-05-21,32.06,0.58,55.27586206896552
2009-05-22,31.99,0.58,55.1551724137931
2009-05-26,33.61,0.58,57.94827586206897
2009-05-27,32.93,0.58,56.77586206896552
2009-05-28,33.09,0.58,57.051724137931046
2009-05-29,32.87,0.58,56.672413793103445
2009-06-01,34.06,0.58,58.72413793103449
2009-06-02,35.04,0.58,60.41379310344828
2009-06-03,34.68,0.58,59.793103448275865
2009-06-04,35.71,0.58,61.56896551724139
2009-06-05,37.11,0.58,63.98275862068966
2009-06-08,36.97,0.58,63.74137931034483
2009-06-09,36.78,0.58,63.413793103448285
2009-06-10,36.45,0.58,62.844827586206904
2009-06-11,36.19,0.58,62.39655172413793
2009-06-12,36.78,0.58,63.413793103448285
2009-06-15,35.75,0.58,61.63793103448276
2009-06-16,35.73,0.58,61.60344827586207
2009-06-17,35.61,0.58,61.396551724137936
2009-06-18,35.77,0.58,61.67241379310346
2009-06-19,36.0,0.58,62.06896551724138
2009-06-22,33.75,0.58,58.189655172413794
2009-06-23,33.64,0.58,58.00000000000001
2009-06-24,33.08,0.58,57.03448275862069
2009-06-25,33.57,0.58,57.87931034482759
2009-06-26,33.68,0.58,58.06896551724138
2009-06-29,33.28,0.58,57.379310344827594
2009-06-30,32.75,0.58,56.46551724137932
2009-07-01,33.67,0.58,58.05172413793104
2009-07-02,32.0,0.58,55.17241379310345
2009-07-06,32.08,0.58,55.310344827586206
2009-07-07,30.96,0.58,53.379310344827594
2009-07-08,30.98,0.58,53.41379310344828
2009-07-09,30.32,0.58,52.27586206896552
2009-07-10,30.15,0.58,51.98275862068966
2009-07-13,30.86,0.58,53.20689655172414
2009-07-14,31.26,0.58,53.896551724137936
2009-07-15,33.46,0.58,57.6896551724138
2009-07-16,33.85,0.58,58.362068965517246
2009-07-17,33.51,0.58,57.775862068965516
2009-07-20,33.48,0.58,57.724137931034484
2009-07-21,33.57,0.58,57.87931034482759
2009-07-22,33.81,0.58,58.29310344827587
2009-07-23,35.0,0.58,60.344827586206904
2009-07-24,34.41,0.58,59.32758620689655
2009-07-27,33.4,0.58,57.58620689655172
2009-07-28,32.79,0.58,56.53448275862069
2009-07-29,32.55,0.58,56.12068965517241
2009-07-30,33.19,0.58,57.224137931034484
2009-07-31,32.73,0.58,56.43103448275862
2009-08-03,32.76,0.58,56.48275862068966
2009-08-04,32.66,1.28,25.515624999999996
2009-08-05,32.08,1.28,25.062499999999996
2009-08-06,31.73,1.28,24.7890625
2009-08-07,32.31,1.28,25.2421875
2009-08-10,32.5,1.28,25.390625
2009-08-11,31.86,1.28,24.890625
2009-08-12,32.51,1.28,25.398437499999996
2009-08-13,32.68,1.28,25.53125
2009-08-14,32.25,1.28,25.1953125
2009-08-17,32.26,1.28,25.203124999999996
2009-08-18,32.34,1.28,25.265625000000004
2009-08-19,32.7,1.28,25.546875
2009-08-20,33.37,1.28,26.070312499999996
2009-08-21,34.72,1.28,27.125
2009-08-24,34.54,1.28,26.984375
2009-08-25,34.18,1.28,26.703125
2009-08-26,33.79,1.28,26.3984375
2009-08-27,33.84,1.28,26.437500000000004
2009-08-28,34.21,1.28,26.7265625
2009-08-31,33.76,1.28,26.374999999999996
2009-09-01,32.59,1.28,25.460937500000004
2009-09-02,32.21,1.28,25.1640625
2009-09-03,32.5,1.28,25.390625
2009-09-04,32.83,1.28,25.648437499999996
2009-09-08,33.4,1.28,26.09375
2009-09-09,33.39,1.28,26.0859375
2009-09-10,33.25,1.28,25.9765625
2009-09-11,33.67,1.28,26.3046875
2009-09-14,33.72,1.28,26.34375
2009-09-15,34.32,1.28,26.8125
2009-09-16,34.82,1.28,27.203125
2009-09-17,34.94,1.28,27.296874999999996
2009-09-18,36.07,1.28,28.1796875
2009-09-21,34.97,1.28,27.3203125
2009-09-22,35.59,1.28,27.804687500000004
2009-09-23,35.87,1.28,28.023437499999996
2009-09-24,35.49,1.28,27.7265625
2009-09-25,35.15,1.28,27.4609375
2009-09-28,36.28,1.28,28.34375
2009-09-29,36.68,1.28,28.65625
2009-09-30,35.99,1.28,28.1171875
2009-10-01,35.03,1.28,27.3671875
2009-10-02,34.54,1.28,26.984375
2009-10-05,35.27,1.28,27.554687500000004
2009-10-06,35.97,1.28,28.1015625
2009-10-07,36.13,1.28,28.2265625
2009-10-08,36.24,1.28,28.3125
2009-10-09,37.36,1.28,29.1875
2009-10-12,37.77,1.28,29.507812500000004
2009-10-13,37.76,1.28,29.499999999999996
2009-10-14,38.87,1.28,30.367187499999996
2009-10-15,39.3,1.28,30.703124999999996
2009-10-16,37.05,1.28,28.945312499999996
2009-10-19,36.82,1.28,28.765625
2009-10-20,36.3,1.28,28.359374999999996
2009-10-21,35.49,1.28,27.7265625
2009-10-22,36.47,1.28,28.4921875
2009-10-23,36.0,1.28,28.125
2009-10-26,35.51,1.28,27.742187499999996
2009-10-27,35.02,1.28,27.359375000000004
2009-10-28,34.62,1.28,27.046874999999996
2009-10-29,34.99,1.28,27.3359375
2009-10-30,34.16,1.28,26.687499999999996
2009-11-02,33.82,1.28,26.421875
2009-11-03,33.88,1.28,26.46875
2009-11-04,33.74,1.28,26.359375
2009-11-05,35.08,2.25,15.591111111111111
2009-11-06,34.7,2.25,15.422222222222224
2009-11-09,35.24,2.25,15.662222222222223
2009-11-10,34.99,2.25,15.551111111111112
2009-11-11,35.07,2.25,15.586666666666666
2009-11-12,34.52,2.25,15.342222222222224
2009-11-13,34.66,2.25,15.404444444444444
2009-11-16,35.66,2.25,15.848888888888887
2009-11-17,35.12,2.25,15.608888888888888
2009-11-18,34.81,2.25,15.471111111111112
2009-11-19,34.25,2.25,15.222222222222221
2009-11-20,34.21,2.25,15.204444444444444
2009-11-23,34.9,2.25,15.511111111111111
2009-11-24,34.49,2.25,15.32888888888889
2009-11-25,34.38,2.25,15.280000000000001
2009-11-27,33.66,2.25,14.959999999999999
2009-11-30,33.52,2.25,14.89777777777778
2009-12-01,33.89,2.25,15.062222222222223
2009-12-02,34.63,2.25,15.391111111111112
2009-12-03,34.8,2.25,15.466666666666665
2009-12-04,36.1,2.25,16.044444444444444
2009-12-07,36.47,2.25,16.20888888888889
2009-12-08,36.52,2.25,16.23111111111111
2009-12-09,36.52,2.25,16.23111111111111
2009-12-10,36.47,2.25,16.20888888888889
2009-12-11,37.08,2.25,16.48
2009-12-14,37.99,2.25,16.884444444444444
2009-12-15,38.49,2.25,17.10666666666667
2009-12-16,38.32,2.25,17.031111111111112
2009-12-17,37.79,2.25,16.795555555555556
2009-12-18,38.47,2.25,17.09777777777778
2009-12-21,38.66,2.25,17.182222222222222
2009-12-22,38.8,2.25,17.244444444444444
2009-12-23,38.96,2.25,17.315555555555555
2009-12-24,39.28,2.25,17.45777777777778
2009-12-28,39.25,2.25,17.444444444444443
2009-12-29,39.33,2.25,17.48
2009-12-30,39.39,2.25,17.506666666666668
2009-12-31,38.36,2.25,17.04888888888889
2010-01-04,39.5,2.25,17.555555555555557
2010-01-05,39.3,2.25,17.466666666666665
2010-01-06,39.37,2.25,17.497777777777777
2010-01-07,39.88,2.25,17.724444444444444
2010-01-08,40.3,2.25,17.91111111111111
2010-01-11,40.96,2.25,18.204444444444444
2010-01-12,41.09,2.25,18.262222222222224
2010-01-13,42.1,2.25,18.711111111111112
2010-01-14,42.52,2.25,18.89777777777778
2010-01-15,41.47,2.25,18.43111111111111
2010-01-19,42.09,2.25,18.706666666666667
2010-01-20,41.64,2.25,18.506666666666668
2010-01-21,40.12,2.25,17.83111111111111
2010-01-22,39.45,2.25,17.533333333333335
2010-01-25,39.91,2.25,17.737777777777776
2010-01-26,39.24,2.25,17.44
2010-01-27,39.81,2.25,17.693333333333335
2010-01-28,38.51,2.25,17.115555555555556
2010-01-29,37.26,2.25,16.56
2010-02-01,37.48,2.25,16.657777777777778
2010-02-02,37.59,2.25,16.706666666666667
2010-02-03,37.49,2.25,16.662222222222223
2010-02-04,35.98,2.25,15.99111111111111
2010-02-05,36.44,2.25,16.195555555555554
2010-02-08,36.22,2.25,16.09777777777778
2010-02-09,36.7,2.25,16.311111111111114
2010-02-10,36.92,2.25,16.40888888888889
2010-02-11,37.31,2.25,16.582222222222224
2010-02-12,37.48,2.25,16.657777777777778
2010-02-16,37.81,2.25,16.804444444444446
2010-02-17,37.87,2.25,16.83111111111111
2010-02-18,38.47,2.25,17.09777777777778
2010-02-19,38.44,2.25,17.084444444444443
2010-02-22,38.27,2.25,17.00888888888889
2010-02-23,37.67,2.25,16.742222222222225
2010-02-24,38.11,2.25,16.93777777777778
2010-02-25,38.03,2.25,16.90222222222222
2010-02-26,37.67,2.25,16.742222222222225
2010-03-01,38.65,2.25,17.177777777777777
2010-03-02,39.19,3.15,12.441269841269841
2010-03-03,39.55,3.15,12.555555555555555
2010-03-04,40.15,3.15,12.746031746031745
2010-03-05,40.86,3.15,12.971428571428572
2010-03-08,40.65,3.15,12.904761904761905
2010-03-09,40.82,3.15,12.958730158730159
2010-03-10,41.25,3.15,13.095238095238095
2010-03-11,41.42,3.15,13.14920634920635
2010-03-12,41.39,3.15,13.139682539682541
2010-03-15,41.41,3.15,13.146031746031746
2010-03-16,41.72,3.15,13.244444444444444
2010-03-17,41.81,3.15,13.273015873015874
2010-03-18,41.74,3.15,13.250793650793652
2010-03-19,41.92,3.15,13.307936507936509
2010-03-22,41.9,3.15,13.301587301587302
2010-03-23,42.21,3.15,13.4
2010-03-24,41.75,3.15,13.253968253968255
2010-03-25,41.22,3.15,13.085714285714285
2010-03-26,41.26,3.15,13.098412698412698
2010-03-29,41.41,3.15,13.146031746031746
2010-03-30,41.86,3.15,13.28888888888889
2010-03-31,41.27,3.15,13.101587301587303
2010-04-01,41.07,3.15,13.038095238095238
2010-04-05,41.54,3.15,13.187301587301587
2010-04-06,41.4,3.15,13.142857142857142
2010-04-07,41.3,3.15,13.11111111111111
2010-04-08,40.69,3.15,12.917460317460318
2010-04-09,40.97,3.15,13.006349206349206
2010-04-12,41.5,3.15,13.174603174603176
2010-04-13,41.44,3.15,13.155555555555555
2010-04-14,41.95,3.15,13.317460317460318
2010-04-15,41.9,3.15,13.301587301587302
2010-04-16,42.03,3.15,13.342857142857143
2010-04-19,42.34,3.15,13.441269841269843
2010-04-20,42.75,3.15,13.571428571428571
2010-04-21,43.32,3.15,13.752380952380953
2010-04-22,43.37,3.15,13.768253968253967
2010-04-23,43.88,3.15,13.930158730158732
2010-04-26,43.63,3.15,13.850793650793651
2010-04-27,42.56,3.15,13.511111111111113
2010-04-28,42.9,3.15,13.619047619047619
2010-04-29,44.11,3.15,14.003174603174603
2010-04-30,43.6,3.15,13.841269841269842
2010-05-03,44.1,3.15,14.0
2010-05-04,43.29,3.15,13.742857142857144
2010-05-05,43.86,3.15,13.923809523809524
2010-05-06,41.92,3.15,13.307936507936509
2010-05-07,39.77,0.69,57.637681159420296
2010-05-10,42.23,0.69,61.20289855072464
