date,CDNS,CDNS_EPS,PE Ratio
2010-01-22,5.97,-0.59,-10.11864406779661
2010-01-25,5.95,-0.59,-10.084745762711865
2010-01-26,5.93,-0.59,-10.05084745762712
2010-01-27,5.99,-0.59,-10.152542372881356
2010-01-28,5.84,-0.59,-9.898305084745763
2010-01-29,5.81,-0.59,-9.847457627118644
2010-02-01,5.91,-0.59,-10.016949152542374
2010-02-02,6.09,-0.59,-10.322033898305085
2010-02-03,6.08,-0.59,-10.305084745762713
2010-02-04,5.77,-0.59,-9.779661016949152
2010-02-05,5.73,-0.59,-9.711864406779663
2010-02-08,5.6,-0.59,-9.491525423728813
2010-02-09,5.45,-0.59,-9.237288135593221
2010-02-10,5.54,-0.59,-9.389830508474576
2010-02-11,5.64,-0.59,-9.559322033898304
2010-02-12,5.66,-0.59,-9.593220338983052
2010-02-16,5.65,-0.59,-9.576271186440678
2010-02-17,5.77,-0.59,-9.779661016949152
2010-02-18,5.82,-0.59,-9.864406779661017
2010-02-19,5.8,-0.59,-9.830508474576272
2010-02-22,5.7,-0.59,-9.661016949152543
2010-02-23,5.66,-0.59,-9.593220338983052
2010-02-24,5.76,-0.59,-9.76271186440678
2010-02-25,5.74,-0.59,-9.728813559322035
2010-02-26,5.7,-0.58,-9.827586206896553
2010-03-01,5.76,-0.58,-9.931034482758621
2010-03-02,5.95,-0.58,-10.258620689655173
2010-03-03,6.01,-0.58,-10.362068965517242
2010-03-04,6.18,-0.58,-10.655172413793103
2010-03-05,6.22,-0.58,-10.724137931034482
2010-03-08,6.25,-0.58,-10.775862068965518
2010-03-09,6.3,-0.58,-10.862068965517242
2010-03-10,6.4,-0.58,-11.03448275862069
2010-03-11,6.36,-0.58,-10.965517241379311
2010-03-12,6.36,-0.58,-10.965517241379311
2010-03-15,6.32,-0.58,-10.896551724137932
2010-03-16,6.32,-0.58,-10.896551724137932
2010-03-17,6.5,-0.58,-11.206896551724139
2010-03-18,6.68,-0.58,-11.517241379310345
2010-03-19,6.87,-0.58,-11.844827586206897
2010-03-22,6.72,-0.58,-11.586206896551724
2010-03-23,6.72,-0.58,-11.586206896551724
2010-03-24,6.73,-0.58,-11.603448275862071
2010-03-25,6.64,-0.58,-11.448275862068966
2010-03-26,6.62,-0.58,-11.413793103448278
2010-03-29,6.68,-0.58,-11.517241379310345
2010-03-30,6.65,-0.58,-11.465517241379311
2010-03-31,6.67,-0.58,-11.5
2010-04-01,6.77,-0.58,-11.672413793103448
2010-04-05,7.03,-0.58,-12.120689655172415
2010-04-06,6.76,-0.58,-11.655172413793103
2010-04-07,6.82,-0.58,-11.758620689655174
2010-04-08,6.8,-0.58,-11.724137931034484
2010-04-09,6.84,-0.58,-11.793103448275863
2010-04-12,6.9,-0.58,-11.896551724137932
2010-04-13,6.89,-0.58,-11.879310344827587
2010-04-14,6.99,-0.58,-12.051724137931036
2010-04-15,7.01,-0.58,-12.086206896551724
2010-04-16,7.11,-0.58,-12.258620689655174
2010-04-19,7.22,-0.58,-12.448275862068966
2010-04-20,7.18,-0.58,-12.379310344827587
2010-04-21,7.17,-0.58,-12.362068965517242
2010-04-22,7.34,-0.58,-12.655172413793103
2010-04-23,7.35,-0.58,-12.672413793103448
2010-04-26,7.37,-0.58,-12.706896551724139
2010-04-27,7.16,-0.58,-12.344827586206897
2010-04-28,7.15,-0.58,-12.327586206896553
2010-04-29,7.65,-0.58,-13.189655172413795
2010-04-30,7.45,-0.04,-186.25
2010-05-03,7.64,-0.04,-191.0
2010-05-04,7.3,-0.04,-182.5
2010-05-05,7.12,-0.04,-178.0
2010-05-06,6.91,-0.04,-172.75
2010-05-07,6.59,-0.04,-164.75
2010-05-10,6.81,-0.04,-170.25
2010-05-11,6.74,-0.04,-168.5
2010-05-12,6.87,-0.04,-171.75
2010-05-13,6.87,-0.04,-171.75
2010-05-14,6.77,-0.04,-169.25
2010-05-17,6.88,-0.04,-172.0
2010-05-18,6.69,-0.04,-167.25
2010-05-19,6.69,-0.04,-167.25
2010-05-20,6.39,-0.04,-159.75
2010-05-21,6.44,-0.04,-161.0
2010-05-24,6.36,-0.04,-159.0
2010-05-25,6.39,-0.04,-159.75
2010-05-26,6.64,-0.04,-166.0
2010-05-27,6.84,-0.04,-171.0
2010-05-28,6.7,-0.04,-167.5
2010-06-01,6.49,-0.04,-162.25
2010-06-02,6.64,-0.04,-166.0
2010-06-03,6.61,-0.04,-165.25
2010-06-04,6.46,-0.04,-161.5
2010-06-07,6.24,-0.04,-156.0
2010-06-08,6.14,-0.04,-153.5
2010-06-09,6.16,-0.04,-154.0
2010-06-10,6.12,-0.04,-153.0
2010-06-11,6.2,-0.04,-155.0
2010-06-14,6.21,-0.04,-155.25
2010-06-15,6.26,-0.04,-156.5
2010-06-16,6.38,-0.04,-159.5
2010-06-17,6.42,-0.04,-160.5
2010-06-18,6.45,-0.04,-161.25
2010-06-21,6.46,-0.04,-161.5
2010-06-22,6.32,-0.04,-158.0
2010-06-23,6.2,-0.04,-155.0
2010-06-24,6.08,-0.04,-152.0
2010-06-25,6.25,-0.04,-156.25
2010-06-28,6.24,-0.04,-156.0
2010-06-29,5.93,-0.04,-148.25
2010-06-30,5.79,-0.04,-144.75
2010-07-01,5.79,-0.04,-144.75
2010-07-02,5.8,-0.04,-145.0
2010-07-06,5.65,-0.04,-141.25
2010-07-07,5.83,-0.04,-145.75
2010-07-08,5.94,-0.04,-148.5
2010-07-09,6.05,-0.04,-151.25
2010-07-12,6.15,-0.04,-153.75
2010-07-13,6.32,-0.04,-158.0
2010-07-14,6.31,-0.04,-157.75
2010-07-15,6.37,-0.04,-159.25
2010-07-16,6.12,-0.04,-153.0
2010-07-19,6.16,-0.04,-154.0
2010-07-20,6.28,-0.04,-157.0
2010-07-21,6.09,-0.04,-152.25
2010-07-22,6.4,-0.04,-160.0
2010-07-23,6.53,-0.04,-163.25
2010-07-26,6.6,-0.04,-165.0
2010-07-27,6.62,-0.04,-165.5
2010-07-28,6.45,-0.04,-161.25
2010-07-29,6.71,-0.04,-167.75
2010-07-30,6.96,-0.04,-174.0
2010-08-02,7.12,-0.04,-178.0
2010-08-03,6.95,-0.04,-173.75
2010-08-04,7.02,0.05,140.39999999999998
2010-08-05,6.97,0.05,139.39999999999998
2010-08-06,6.98,0.05,139.6
2010-08-09,7.08,0.05,141.6
2010-08-10,6.88,0.05,137.6
2010-08-11,6.64,0.05,132.79999999999998
2010-08-12,6.46,0.05,129.2
2010-08-13,6.38,0.05,127.6
2010-08-16,6.45,0.05,129.0
2010-08-17,6.82,0.05,136.4
2010-08-18,6.91,0.05,138.2
2010-08-19,6.8,0.05,136.0
2010-08-20,7.08,0.05,141.6
2010-08-23,6.88,0.05,137.6
2010-08-24,6.78,0.05,135.6
2010-08-25,6.88,0.05,137.6
2010-08-26,6.82,0.05,136.4
2010-08-27,6.85,0.05,136.99999999999997
2010-08-30,6.8,0.05,136.0
2010-08-31,6.79,0.05,135.79999999999998
2010-09-01,7.01,0.05,140.2
2010-09-02,7.09,0.05,141.79999999999998
2010-09-03,7.18,0.05,143.6
2010-09-07,7.13,0.05,142.6
2010-09-08,7.19,0.05,143.8
2010-09-09,7.34,0.05,146.79999999999998
2010-09-10,7.4,0.05,148.0
2010-09-13,7.45,0.05,149.0
2010-09-14,7.69,0.05,153.8
2010-09-15,7.73,0.05,154.6
2010-09-16,7.68,0.05,153.6
2010-09-17,7.76,0.05,155.2
2010-09-20,7.83,0.05,156.6
2010-09-21,7.7,0.05,154.0
2010-09-22,7.64,0.05,152.79999999999998
2010-09-23,7.51,0.05,150.2
2010-09-24,7.73,0.05,154.6
2010-09-27,7.7,0.05,154.0
2010-09-28,7.59,0.05,151.79999999999998
2010-09-29,7.61,0.05,152.2
2010-09-30,7.63,0.05,152.6
2010-10-01,7.6,0.05,151.99999999999997
2010-10-04,7.5,0.05,150.0
2010-10-05,7.76,0.05,155.2
2010-10-06,7.58,0.05,151.6
2010-10-07,7.64,0.05,152.79999999999998
2010-10-08,7.63,0.05,152.6
2010-10-11,7.67,0.05,153.39999999999998
2010-10-12,7.74,0.05,154.79999999999998
2010-10-13,7.97,0.05,159.39999999999998
2010-10-14,8.17,0.05,163.39999999999998
2010-10-15,7.97,0.05,159.39999999999998
2010-10-18,7.82,0.05,156.4
2010-10-19,7.69,0.05,153.8
2010-10-20,7.73,0.05,154.6
2010-10-21,7.81,0.05,156.2
2010-10-22,7.97,0.05,159.39999999999998
2010-10-25,8.09,0.05,161.79999999999998
2010-10-26,8.2,0.05,163.99999999999997
2010-10-27,8.09,0.05,161.79999999999998
2010-10-28,8.43,0.05,168.6
2010-10-29,8.47,0.63,13.444444444444445
2010-11-01,8.44,0.63,13.396825396825395
2010-11-02,8.5,0.63,13.492063492063492
2010-11-03,8.45,0.63,13.412698412698411
2010-11-04,8.46,0.63,13.42857142857143
2010-11-05,8.61,0.63,13.666666666666666
2010-11-08,8.53,0.63,13.539682539682538
2010-11-09,8.42,0.63,13.365079365079366
2010-11-10,8.48,0.63,13.46031746031746
2010-11-11,8.43,0.63,13.38095238095238
2010-11-12,8.32,0.63,13.206349206349207
2010-11-15,8.24,0.63,13.079365079365079
2010-11-16,8.12,0.63,12.888888888888888
2010-11-17,8.14,0.63,12.920634920634921
2010-11-18,8.35,0.63,13.253968253968253
2010-11-19,8.32,0.63,13.206349206349207
2010-11-22,8.19,0.63,13.0
2010-11-23,8.05,0.63,12.777777777777779
2010-11-24,8.17,0.63,12.968253968253968
2010-11-26,8.09,0.63,12.841269841269842
2010-11-29,7.97,0.63,12.65079365079365
2010-11-30,7.86,0.63,12.476190476190476
2010-12-01,7.95,0.63,12.619047619047619
2010-12-02,8.17,0.63,12.968253968253968
2010-12-03,8.21,0.63,13.031746031746033
2010-12-06,8.15,0.63,12.936507936507937
2010-12-07,8.24,0.63,13.079365079365079
2010-12-08,8.21,0.63,13.031746031746033
2010-12-09,8.4,0.63,13.333333333333334
2010-12-10,8.41,0.63,13.34920634920635
2010-12-13,8.32,0.63,13.206349206349207
2010-12-14,8.22,0.63,13.04761904761905
2010-12-15,8.26,0.63,13.11111111111111
2010-12-16,8.35,0.63,13.253968253968253
2010-12-17,8.28,0.63,13.142857142857142
2010-12-20,8.3,0.63,13.174603174603176
2010-12-21,8.38,0.63,13.301587301587302
2010-12-22,8.42,0.63,13.365079365079366
2010-12-23,8.29,0.63,13.158730158730158
2010-12-27,8.31,0.63,13.190476190476192
2010-12-28,8.26,0.63,13.11111111111111
2010-12-29,8.25,0.63,13.095238095238095
2010-12-30,8.29,0.63,13.158730158730158
2010-12-31,8.26,0.63,13.11111111111111
2011-01-03,8.35,0.63,13.253968253968253
2011-01-04,8.32,0.63,13.206349206349207
2011-01-05,8.32,0.63,13.206349206349207
2011-01-06,8.44,0.63,13.396825396825395
2011-01-07,8.42,0.63,13.365079365079366
2011-01-10,8.48,0.63,13.46031746031746
2011-01-11,8.46,0.63,13.42857142857143
2011-01-12,8.6,0.63,13.65079365079365
2011-01-13,8.58,0.63,13.619047619047619
2011-01-14,8.82,0.63,14.0
2011-01-18,9.17,0.63,14.555555555555555
2011-01-19,8.89,0.63,14.111111111111112
2011-01-20,8.56,0.63,13.587301587301589
2011-01-21,8.51,0.63,13.507936507936508
2011-01-24,8.53,0.63,13.539682539682538
2011-01-25,8.5,0.63,13.492063492063492
2011-01-26,8.56,0.63,13.587301587301589
2011-01-27,8.71,0.63,13.825396825396826
2011-01-28,8.48,0.63,13.46031746031746
2011-01-31,8.68,0.63,13.777777777777777
2011-02-01,8.77,0.63,13.92063492063492
2011-02-02,8.83,0.63,14.015873015873016
2011-02-03,9.45,0.63,14.999999999999998
2011-02-04,9.49,0.63,15.063492063492063
2011-02-07,9.64,0.63,15.301587301587302
2011-02-08,9.66,0.63,15.333333333333334
2011-02-09,9.71,0.63,15.412698412698415
2011-02-10,9.94,0.63,15.777777777777777
2011-02-11,10.03,0.63,15.92063492063492
2011-02-14,10.11,0.63,16.047619047619047
2011-02-15,10.22,0.63,16.22222222222222
2011-02-16,10.26,0.63,16.285714285714285
2011-02-17,10.11,0.63,16.047619047619047
2011-02-18,10.11,0.63,16.047619047619047
2011-02-22,9.76,0.63,15.492063492063492
2011-02-23,9.68,0.63,15.365079365079364
2011-02-24,9.61,0.49,19.612244897959183
2011-02-25,9.88,0.49,20.16326530612245
2011-02-28,9.95,0.49,20.30612244897959
2011-03-01,9.8,0.49,20.000000000000004
2011-03-02,9.92,0.49,20.244897959183675
2011-03-03,9.98,0.49,20.367346938775512
2011-03-04,9.87,0.49,20.142857142857142
2011-03-07,9.44,0.49,19.26530612244898
2011-03-08,9.79,0.49,19.97959183673469
2011-03-09,9.88,0.49,20.16326530612245
2011-03-10,9.58,0.49,19.551020408163264
2011-03-11,9.48,0.49,19.346938775510207
2011-03-14,9.61,0.49,19.612244897959183
2011-03-15,9.44,0.49,19.26530612244898
2011-03-16,9.33,0.49,19.040816326530614
2011-03-17,9.43,0.49,19.244897959183675
2011-03-18,9.56,0.49,19.510204081632654
2011-03-21,9.79,0.49,19.97959183673469
2011-03-22,9.57,0.49,19.53061224489796
2011-03-23,9.59,0.49,19.571428571428573
2011-03-24,9.79,0.49,19.97959183673469
2011-03-25,9.85,0.49,20.10204081632653
2011-03-28,9.81,0.49,20.02040816326531
2011-03-29,9.8,0.49,20.000000000000004
2011-03-30,9.76,0.49,19.918367346938776
2011-03-31,9.75,0.49,19.89795918367347
2011-04-01,10.0,0.49,20.408163265306122
2011-04-04,10.08,0.49,20.571428571428573
2011-04-05,10.14,0.49,20.69387755102041
2011-04-06,10.18,0.49,20.775510204081634
2011-04-07,10.22,0.49,20.857142857142858
2011-04-08,9.86,0.49,20.122448979591837
2011-04-11,9.76,0.49,19.918367346938776
2011-04-12,9.65,0.49,19.69387755102041
2011-04-13,9.83,0.49,20.06122448979592
2011-04-14,9.74,0.49,19.877551020408163
2011-04-15,9.8,0.49,20.000000000000004
2011-04-18,9.53,0.49,19.448979591836732
2011-04-19,9.63,0.49,19.653061224489797
2011-04-20,9.79,0.49,19.97959183673469
2011-04-21,9.91,0.49,20.22448979591837
2011-04-25,9.99,0.49,20.387755102040817
2011-04-26,9.93,0.49,20.26530612244898
2011-04-27,10.29,0.49,21.0
2011-04-28,10.15,0.49,20.714285714285715
2011-04-29,10.38,0.02,519.0
2011-05-02,10.67,0.02,533.5
2011-05-03,10.39,0.02,519.5
2011-05-04,10.24,0.02,512.0
2011-05-05,10.08,0.02,504.0
2011-05-06,10.36,0.02,518.0
2011-05-09,10.61,0.02,530.5
2011-05-10,10.73,0.02,536.5
2011-05-11,10.58,0.02,529.0
2011-05-12,10.77,0.02,538.5
2011-05-13,10.92,0.02,546.0
2011-05-16,10.68,0.02,534.0
2011-05-17,10.55,0.02,527.5
2011-05-18,10.91,0.02,545.5
2011-05-19,10.79,0.02,539.5
2011-05-20,10.62,0.02,531.0
2011-05-23,10.34,0.02,517.0
2011-05-24,10.29,0.02,514.5
2011-05-25,10.69,0.02,534.5
2011-05-26,10.64,0.02,532.0
2011-05-27,10.64,0.02,532.0
2011-05-31,10.69,0.02,534.5
2011-06-01,10.56,0.02,528.0
2011-06-02,10.57,0.02,528.5
2011-06-03,10.55,0.02,527.5
2011-06-06,10.7,0.02,535.0
2011-06-07,10.44,0.02,522.0
2011-06-08,10.22,0.02,511.0
2011-06-09,10.27,0.02,513.5
2011-06-10,10.06,0.02,503.0
2011-06-13,10.08,0.02,504.0
2011-06-14,10.38,0.02,519.0
2011-06-15,10.09,0.02,504.5
2011-06-16,10.16,0.02,508.0
2011-06-17,10.03,0.02,501.49999999999994
2011-06-20,10.0,0.02,500.0
2011-06-21,10.22,0.02,511.0
2011-06-22,10.32,0.02,516.0
2011-06-23,10.35,0.02,517.5
2011-06-24,10.2,0.02,509.99999999999994
2011-06-27,10.24,0.02,512.0
2011-06-28,10.46,0.02,523.0
2011-06-29,10.5,0.02,525.0
2011-06-30,10.56,0.02,528.0
2011-07-01,10.68,0.02,534.0
2011-07-05,10.6,0.02,530.0
2011-07-06,10.64,0.02,532.0
2011-07-07,10.72,0.02,536.0
2011-07-08,10.58,0.02,529.0
2011-07-11,10.33,0.02,516.5
2011-07-12,10.07,0.02,503.5
2011-07-13,10.04,0.02,501.99999999999994
2011-07-14,9.78,0.02,488.99999999999994
2011-07-15,9.88,0.02,494.00000000000006
2011-07-18,9.68,0.02,484.0
2011-07-19,9.85,0.02,492.5
2011-07-20,9.78,0.02,488.99999999999994
2011-07-21,9.84,0.02,492.0
2011-07-22,9.99,0.02,499.5
2011-07-25,9.88,0.02,494.00000000000006
2011-07-26,9.87,0.02,493.49999999999994
2011-07-27,9.51,0.02,475.5
2011-07-28,9.41,0.02,470.5
2011-07-29,10.33,0.13,79.46153846153845
2011-08-01,10.06,0.13,77.38461538461539
2011-08-02,9.69,0.13,74.53846153846153
2011-08-03,9.97,0.13,76.6923076923077
2011-08-04,9.29,0.13,71.46153846153845
2011-08-05,9.14,0.13,70.3076923076923
2011-08-08,8.28,0.13,63.692307692307686
2011-08-09,8.92,0.13,68.61538461538461
2011-08-10,8.64,0.13,66.46153846153847
2011-08-11,9.1,0.13,70.0
2011-08-12,9.07,0.13,69.76923076923077
2011-08-15,9.4,0.13,72.3076923076923
2011-08-16,9.02,0.13,69.38461538461537
2011-08-17,8.95,0.13,68.84615384615384
2011-08-18,8.4,0.13,64.61538461538461
2011-08-19,8.12,0.13,62.46153846153845
2011-08-22,8.3,0.13,63.84615384615385
2011-08-23,8.65,0.13,66.53846153846153
2011-08-24,8.86,0.13,68.15384615384615
2011-08-25,8.61,0.13,66.23076923076923
2011-08-26,8.87,0.13,68.23076923076923
2011-08-29,9.26,0.13,71.23076923076923
2011-08-30,9.2,0.13,70.76923076923076
2011-08-31,9.24,0.13,71.07692307692308
2011-09-01,9.26,0.13,71.23076923076923
2011-09-02,8.88,0.13,68.3076923076923
2011-09-06,8.79,0.13,67.61538461538461
2011-09-07,9.1,0.13,70.0
2011-09-08,9.05,0.13,69.61538461538461
2011-09-09,8.88,0.13,68.3076923076923
2011-09-12,9.03,0.13,69.46153846153845
2011-09-13,9.33,0.13,71.76923076923077
2011-09-14,9.69,0.13,74.53846153846153
2011-09-15,9.84,0.13,75.6923076923077
2011-09-16,9.91,0.13,76.23076923076923
2011-09-19,9.81,0.13,75.46153846153847
2011-09-20,9.57,0.13,73.61538461538461
2011-09-21,9.51,0.13,73.15384615384615
2011-09-22,9.21,0.13,70.84615384615385
2011-09-23,9.39,0.13,72.23076923076923
2011-09-26,9.72,0.13,74.76923076923077
2011-09-27,9.83,0.13,75.61538461538461
2011-09-28,9.46,0.13,72.76923076923077
2011-09-29,9.58,0.13,73.6923076923077
2011-09-30,9.24,0.13,71.07692307692308
2011-10-03,9.0,0.13,69.23076923076923
2011-10-04,9.27,0.13,71.3076923076923
2011-10-05,9.34,0.13,71.84615384615384
2011-10-06,9.52,0.13,73.23076923076923
2011-10-07,9.49,0.13,73.0
2011-10-10,9.84,0.13,75.6923076923077
2011-10-11,9.93,0.13,76.38461538461539
2011-10-12,9.92,0.13,76.3076923076923
2011-10-13,9.99,0.13,76.84615384615384
2011-10-14,10.12,0.13,77.84615384615384
2011-10-17,9.93,0.13,76.38461538461539
2011-10-18,10.07,0.13,77.46153846153847
2011-10-19,9.96,0.13,76.61538461538461
2011-10-20,9.91,0.13,76.23076923076923
2011-10-21,10.16,0.13,78.15384615384615
2011-10-24,10.54,0.13,81.07692307692307
2011-10-25,10.34,0.13,79.53846153846153
2011-10-26,10.3,0.13,79.23076923076924
2011-10-27,11.15,0.13,85.76923076923077
2011-10-28,11.1,0.23,48.26086956521739
2011-10-31,11.07,0.23,48.130434782608695
2011-11-01,10.8,0.23,46.95652173913044
2011-11-02,10.92,0.23,47.47826086956521
2011-11-03,11.12,0.23,48.347826086956516
2011-11-04,11.09,0.23,48.21739130434782
2011-11-07,11.0,0.23,47.826086956521735
2011-11-08,11.3,0.23,49.130434782608695
2011-11-09,11.13,0.23,48.391304347826086
2011-11-10,11.26,0.23,48.95652173913043
2011-11-11,11.49,0.23,49.95652173913043
2011-11-14,11.41,0.23,49.608695652173914
2011-11-15,11.57,0.23,50.30434782608695
2011-11-16,11.31,0.23,49.17391304347826
2011-11-17,11.1,0.23,48.26086956521739
2011-11-18,11.04,0.23,47.99999999999999
2011-11-21,10.71,0.23,46.56521739130435
2011-11-22,10.59,0.23,46.04347826086956
2011-11-23,10.29,0.23,44.7391304347826
2011-11-25,10.18,0.23,44.26086956521739
2011-11-28,10.46,0.23,45.47826086956522
2011-11-29,10.31,0.23,44.82608695652174
2011-11-30,10.94,0.23,47.565217391304344
2011-12-01,10.76,0.23,46.78260869565217
2011-12-02,10.82,0.23,47.04347826086956
2011-12-05,10.99,0.23,47.78260869565217
2011-12-06,10.91,0.23,47.43478260869565
2011-12-07,10.92,0.23,47.47826086956521
2011-12-08,10.68,0.23,46.43478260869565
2011-12-09,10.89,0.23,47.34782608695652
2011-12-12,10.59,0.23,46.04347826086956
2011-12-13,10.33,0.23,44.91304347826087
2011-12-14,10.16,0.23,44.17391304347826
2011-12-15,10.16,0.23,44.17391304347826
2011-12-16,10.36,0.23,45.04347826086956
2011-12-19,10.12,0.23,43.99999999999999
2011-12-20,10.54,0.23,45.826086956521735
2011-12-21,10.35,0.23,45.0
2011-12-22,10.5,0.23,45.65217391304348
2011-12-23,10.52,0.23,45.7391304347826
2011-12-27,10.39,0.23,45.17391304347826
2011-12-28,10.13,0.23,44.04347826086957
2011-12-29,10.34,0.23,44.95652173913043
2011-12-30,10.4,0.23,45.21739130434783
2012-01-03,10.34,0.23,44.95652173913043
2012-01-04,10.06,0.23,43.73913043478261
2012-01-05,10.37,0.23,45.086956521739125
2012-01-06,10.19,0.23,44.30434782608695
2012-01-09,10.05,0.23,43.69565217391305
2012-01-10,10.15,0.23,44.130434782608695
2012-01-11,10.22,0.23,44.434782608695656
2012-01-12,10.17,0.23,44.21739130434782
2012-01-13,9.92,0.23,43.130434782608695
2012-01-17,9.96,0.23,43.30434782608696
2012-01-18,10.37,0.23,45.086956521739125
2012-01-19,10.76,0.23,46.78260869565217
2012-01-20,10.62,0.23,46.17391304347826
2012-01-23,10.53,0.23,45.78260869565217
2012-01-24,10.74,0.23,46.69565217391304
2012-01-25,10.69,0.23,46.47826086956521
2012-01-26,10.7,0.23,46.521739130434774
2012-01-27,10.67,0.23,46.391304347826086
2012-01-30,10.55,0.23,45.869565217391305
2012-01-31,10.56,0.23,45.91304347826087
2012-02-01,10.8,0.23,46.95652173913044
2012-02-02,11.64,0.23,50.608695652173914
2012-02-03,11.73,0.23,51.0
2012-02-06,11.62,0.23,50.521739130434774
2012-02-07,11.74,0.23,51.04347826086956
2012-02-08,11.76,0.23,51.130434782608695
2012-02-09,12.0,0.23,52.17391304347826
2012-02-10,11.77,0.23,51.17391304347826
2012-02-13,11.7,0.23,50.8695652173913
2012-02-14,11.83,0.23,51.43478260869565
2012-02-15,11.94,0.23,51.91304347826087
2012-02-16,12.03,0.23,52.30434782608695
2012-02-17,11.94,0.23,51.91304347826087
2012-02-21,11.98,0.23,52.08695652173913
2012-02-22,11.8,0.23,51.30434782608696
2012-02-23,11.9,0.23,51.73913043478261
2012-02-24,11.81,0.27,43.74074074074074
2012-02-27,11.82,0.27,43.77777777777778
2012-02-28,11.75,0.27,43.51851851851852
2012-02-29,11.77,0.27,43.59259259259259
2012-03-01,11.92,0.27,44.148148148148145
2012-03-02,11.63,0.27,43.074074074074076
2012-03-05,11.51,0.27,42.629629629629626
2012-03-06,11.32,0.27,41.925925925925924
2012-03-07,11.5,0.27,42.59259259259259
2012-03-08,11.96,0.27,44.2962962962963
2012-03-09,12.01,0.27,44.48148148148148
2012-03-12,11.95,0.27,44.25925925925925
2012-03-13,12.28,0.27,45.481481481481474
2012-03-14,12.15,0.27,45.0
2012-03-15,12.4,0.27,45.925925925925924
2012-03-16,12.33,0.27,45.666666666666664
2012-03-19,12.42,0.27,46.0
2012-03-20,12.19,0.27,45.148148148148145
2012-03-21,12.18,0.27,45.11111111111111
2012-03-22,12.12,0.27,44.888888888888886
2012-03-23,12.02,0.27,44.51851851851851
2012-03-26,12.13,0.27,44.925925925925924
2012-03-27,12.14,0.27,44.96296296296296
2012-03-28,12.09,0.27,44.77777777777777
2012-03-29,11.89,0.27,44.03703703703704
2012-03-30,11.84,0.27,43.85185185185185
2012-04-02,11.89,0.27,44.03703703703704
2012-04-03,11.89,0.27,44.03703703703704
2012-04-04,11.76,0.27,43.55555555555555
2012-04-05,11.79,0.27,43.66666666666666
2012-04-09,11.57,0.27,42.85185185185185
2012-04-10,11.24,0.27,41.629629629629626
2012-04-11,11.38,0.27,42.148148148148145
2012-04-12,11.6,0.27,42.96296296296296
2012-04-13,11.51,0.27,42.629629629629626
2012-04-16,11.49,0.27,42.55555555555555
2012-04-17,11.78,0.27,43.629629629629626
2012-04-18,11.75,0.27,43.51851851851852
2012-04-19,11.56,0.27,42.81481481481482
2012-04-20,11.52,0.27,42.666666666666664
2012-04-23,11.35,0.27,42.03703703703703
2012-04-24,11.28,0.27,41.77777777777777
2012-04-25,11.67,0.27,43.22222222222222
2012-04-26,11.88,0.27,44.0
2012-04-27,11.86,0.12,98.83333333333333
2012-04-30,11.67,0.12,97.25
2012-05-01,11.68,0.12,97.33333333333333
2012-05-02,11.61,0.12,96.75
2012-05-03,11.46,0.12,95.50000000000001
2012-05-04,11.2,0.12,93.33333333333333
2012-05-07,11.08,0.12,92.33333333333334
2012-05-08,11.15,0.12,92.91666666666667
2012-05-09,11.13,0.12,92.75000000000001
2012-05-10,10.87,0.12,90.58333333333333
2012-05-11,10.91,0.12,90.91666666666667
2012-05-14,10.8,0.12,90.00000000000001
2012-05-15,10.79,0.12,89.91666666666666
2012-05-16,10.46,0.12,87.16666666666667
2012-05-17,10.11,0.12,84.25
2012-05-18,9.91,0.12,82.58333333333334
2012-05-21,10.24,0.12,85.33333333333334
2012-05-22,10.17,0.12,84.75
2012-05-23,10.33,0.12,86.08333333333334
2012-05-24,10.41,0.12,86.75
2012-05-25,10.29,0.12,85.75
2012-05-29,10.51,0.12,87.58333333333333
2012-05-30,10.25,0.12,85.41666666666667
2012-05-31,10.2,0.12,85.0
2012-06-01,9.79,0.12,81.58333333333333
2012-06-04,9.86,0.12,82.16666666666667
2012-06-05,10.09,0.12,84.08333333333333
2012-06-06,10.54,0.12,87.83333333333333
2012-06-07,10.47,0.12,87.25000000000001
2012-06-08,10.54,0.12,87.83333333333333
2012-06-11,10.41,0.12,86.75
2012-06-12,10.48,0.12,87.33333333333334
2012-06-13,10.33,0.12,86.08333333333334
2012-06-14,10.5,0.12,87.5
2012-06-15,10.83,0.12,90.25
2012-06-18,10.79,0.12,89.91666666666666
2012-06-19,10.91,0.12,90.91666666666667
2012-06-20,10.79,0.12,89.91666666666666
2012-06-21,10.54,0.12,87.83333333333333
2012-06-22,10.68,0.12,89.0
2012-06-25,10.41,0.12,86.75
2012-06-26,10.57,0.12,88.08333333333334
2012-06-27,10.5,0.12,87.5
2012-06-28,10.49,0.12,87.41666666666667
2012-06-29,10.99,0.12,91.58333333333334
