date,MCHP,MCHP_EPS,PE Ratio
2011-11-21,34.01,0.42,80.97619047619047
2011-11-22,33.19,0.42,79.02380952380952
2011-11-23,32.55,0.42,77.5
2011-11-25,32.3,0.42,76.9047619047619
2011-11-28,33.07,0.42,78.73809523809524
2011-11-29,32.97,0.42,78.5
2011-11-30,34.91,0.42,83.11904761904762
2011-12-01,34.86,0.42,83.0
2011-12-02,34.65,0.42,82.5
2011-12-05,34.91,0.42,83.11904761904762
2011-12-06,34.9,0.42,83.0952380952381
2011-12-07,35.11,0.42,83.5952380952381
2011-12-08,34.65,0.42,82.5
2011-12-09,34.81,0.42,82.8809523809524
2011-12-12,34.67,0.42,82.54761904761905
2011-12-13,33.98,0.42,80.9047619047619
2011-12-14,33.69,0.42,80.21428571428571
2011-12-15,33.8,0.42,80.47619047619047
2011-12-16,34.48,0.42,82.09523809523809
2011-12-19,34.01,0.42,80.97619047619047
2011-12-20,35.7,0.42,85.00000000000001
2011-12-21,35.45,0.42,84.40476190476191
2011-12-22,36.29,0.42,86.40476190476191
2011-12-23,36.6,0.42,87.14285714285715
2011-12-27,36.72,0.42,87.42857142857143
2011-12-28,36.29,0.42,86.40476190476191
2011-12-29,36.84,0.42,87.71428571428572
2011-12-30,36.63,0.42,87.21428571428572
2012-01-03,35.76,0.42,85.14285714285714
2012-01-04,35.82,0.42,85.28571428571429
2012-01-05,36.12,0.42,86.0
2012-01-06,35.62,0.42,84.80952380952381
2012-01-09,35.98,0.42,85.66666666666666
2012-01-10,35.99,0.42,85.6904761904762
2012-01-11,35.8,0.42,85.23809523809524
2012-01-12,35.75,0.42,85.11904761904762
2012-01-13,35.61,0.42,84.78571428571429
2012-01-17,36.17,0.42,86.11904761904762
2012-01-18,38.22,0.42,91.0
2012-01-19,37.88,0.42,90.1904761904762
2012-01-20,37.37,0.42,88.97619047619047
2012-01-23,37.17,0.42,88.50000000000001
2012-01-24,37.31,0.42,88.83333333333334
2012-01-25,36.79,0.42,87.5952380952381
2012-01-26,37.13,0.42,88.40476190476191
2012-01-27,36.79,0.42,87.5952380952381
2012-01-30,36.87,0.42,87.78571428571428
2012-01-31,36.9,0.42,87.85714285714286
2012-02-01,37.56,0.42,89.42857142857143
2012-02-02,37.69,0.42,89.73809523809524
2012-02-03,38.42,0.42,91.47619047619048
2012-02-06,38.02,0.4,95.05
2012-02-07,37.3,0.4,93.24999999999999
2012-02-08,37.28,0.4,93.2
2012-02-09,37.33,0.4,93.32499999999999
2012-02-10,36.69,0.4,91.725
2012-02-13,36.65,0.4,91.62499999999999
2012-02-14,36.94,0.4,92.35
2012-02-15,36.7,0.4,91.75
2012-02-16,37.13,0.4,92.825
2012-02-17,37.17,0.4,92.925
2012-02-21,36.63,0.4,91.575
2012-02-22,36.3,0.4,90.74999999999999
2012-02-23,36.32,0.4,90.8
2012-02-24,36.37,0.4,90.92499999999998
2012-02-27,36.34,0.4,90.85000000000001
2012-02-28,36.76,0.4,91.89999999999999
2012-02-29,36.07,0.4,90.175
2012-03-01,36.14,0.4,90.35
2012-03-02,35.7,0.4,89.25
2012-03-05,35.17,0.4,87.925
2012-03-06,35.33,0.4,88.32499999999999
2012-03-07,35.67,0.4,89.175
2012-03-08,35.85,0.4,89.625
2012-03-09,36.13,0.4,90.325
2012-03-12,35.86,0.4,89.64999999999999
2012-03-13,36.59,0.4,91.47500000000001
2012-03-14,36.54,0.4,91.35
2012-03-15,36.89,0.4,92.225
2012-03-16,36.48,0.4,91.19999999999999
2012-03-19,36.74,0.4,91.85
2012-03-20,36.59,0.4,91.47500000000001
2012-03-21,36.81,0.4,92.025
2012-03-22,36.7,0.4,91.75
2012-03-23,36.57,0.4,91.425
2012-03-26,36.97,0.4,92.425
2012-03-27,36.92,0.4,92.3
2012-03-28,36.6,0.4,91.5
2012-03-29,36.74,0.4,91.85
2012-03-30,37.2,0.4,93.0
2012-04-02,37.32,0.4,93.3
2012-04-03,36.71,0.4,91.77499999999999
2012-04-04,36.15,0.4,90.37499999999999
2012-04-05,36.14,0.4,90.35
2012-04-09,35.44,0.4,88.6
2012-04-10,35.07,0.4,87.675
2012-04-11,35.55,0.4,88.87499999999999
2012-04-12,36.18,0.4,90.44999999999999
2012-04-13,35.81,0.4,89.525
2012-04-16,35.7,0.4,89.25
2012-04-17,36.38,0.4,90.95
2012-04-18,36.22,0.4,90.55
2012-04-19,35.76,0.4,89.39999999999999
2012-04-20,35.28,0.4,88.2
2012-04-23,34.7,0.4,86.75
2012-04-24,34.57,0.4,86.425
2012-04-25,34.91,0.4,87.27499999999999
2012-04-26,35.36,0.4,88.39999999999999
2012-04-27,35.41,0.4,88.52499999999999
2012-04-30,35.37,0.4,88.42499999999998
2012-05-01,35.23,0.4,88.07499999999999
2012-05-02,34.92,0.4,87.3
2012-05-03,34.69,0.4,86.725
2012-05-04,33.79,0.4,84.475
2012-05-07,33.46,0.4,83.64999999999999
2012-05-08,32.7,0.4,81.75
2012-05-09,32.0,0.4,80.0
2012-05-10,31.93,0.4,79.82499999999999
2012-05-11,31.9,0.4,79.74999999999999
2012-05-14,31.7,0.4,79.25
2012-05-15,31.34,0.4,78.35
2012-05-16,31.33,0.4,78.32499999999999
2012-05-17,30.99,0.4,77.475
2012-05-18,30.49,0.4,76.225
2012-05-21,30.89,0.4,77.225
2012-05-22,30.95,0.4,77.375
2012-05-23,31.19,0.4,77.975
2012-05-24,30.86,0.4,77.14999999999999
2012-05-25,30.93,0.4,77.32499999999999
2012-05-29,31.35,0.4,78.375
2012-05-30,31.3,0.42,74.52380952380953
2012-05-31,31.02,0.42,73.85714285714286
2012-06-01,30.4,0.42,72.38095238095238
2012-06-04,30.51,0.42,72.64285714285715
2012-06-05,30.79,0.42,73.30952380952381
2012-06-06,31.7,0.42,75.47619047619048
2012-06-07,31.74,0.42,75.57142857142857
2012-06-08,32.01,0.42,76.21428571428571
2012-06-11,31.58,0.42,75.19047619047619
2012-06-12,32.26,0.42,76.80952380952381
2012-06-13,31.86,0.42,75.85714285714286
2012-06-14,31.83,0.42,75.78571428571428
2012-06-15,32.48,0.42,77.33333333333333
2012-06-18,32.86,0.42,78.23809523809524
2012-06-19,33.05,0.42,78.69047619047619
2012-06-20,33.24,0.42,79.14285714285715
2012-06-21,32.52,0.42,77.42857142857144
2012-06-22,33.2,0.42,79.04761904761905
2012-06-25,32.12,0.42,76.47619047619047
2012-06-26,32.37,0.42,77.07142857142857
2012-06-27,32.49,0.42,77.35714285714286
2012-06-28,32.24,0.42,76.76190476190477
2012-06-29,33.08,0.42,78.76190476190476
2012-07-02,32.81,0.42,78.11904761904762
2012-07-03,33.06,0.42,78.71428571428572
2012-07-05,33.1,0.42,78.80952380952381
2012-07-06,32.2,0.42,76.66666666666667
2012-07-09,31.77,0.42,75.64285714285714
2012-07-10,31.42,0.42,74.80952380952381
2012-07-11,31.39,0.42,74.73809523809524
2012-07-12,31.03,0.42,73.88095238095238
2012-07-13,31.63,0.42,75.30952380952381
2012-07-16,31.55,0.42,75.11904761904762
2012-07-17,31.61,0.42,75.26190476190476
2012-07-18,32.57,0.42,77.54761904761905
2012-07-19,32.82,0.42,78.14285714285715
2012-07-20,32.39,0.42,77.11904761904762
2012-07-23,31.8,0.42,75.71428571428572
2012-07-24,31.47,0.42,74.92857142857143
2012-07-25,31.92,0.42,76.0
2012-07-26,32.47,0.42,77.30952380952381
2012-07-27,32.9,0.42,78.33333333333333
2012-07-30,33.36,0.42,79.42857142857143
2012-07-31,33.38,0.42,79.47619047619048
2012-08-01,33.59,0.42,79.97619047619048
2012-08-02,33.4,0.42,79.52380952380952
2012-08-03,34.7,0.42,82.61904761904763
2012-08-06,34.64,0.42,82.47619047619048
2012-08-07,34.89,0.42,83.07142857142857
2012-08-08,34.93,0.42,83.16666666666667
2012-08-09,34.86,0.41,85.02439024390245
2012-08-10,35.06,0.41,85.51219512195124
2012-08-13,35.0,0.41,85.3658536585366
2012-08-14,35.25,0.41,85.97560975609757
2012-08-15,35.35,0.41,86.21951219512196
2012-08-16,35.61,0.41,86.85365853658537
2012-08-17,35.73,0.41,87.14634146341463
2012-08-20,35.07,0.41,85.53658536585367
2012-08-21,35.02,0.41,85.41463414634147
2012-08-22,34.9,0.41,85.1219512195122
2012-08-23,34.52,0.41,84.19512195121952
2012-08-24,34.73,0.41,84.70731707317073
2012-08-27,34.55,0.41,84.26829268292683
2012-08-28,34.76,0.41,84.78048780487805
2012-08-29,34.74,0.41,84.73170731707319
2012-08-30,34.44,0.41,84.0
2012-08-31,34.75,0.41,84.75609756097562
2012-09-04,34.42,0.41,83.95121951219514
2012-09-05,34.08,0.41,83.1219512195122
2012-09-06,34.93,0.41,85.19512195121952
2012-09-07,34.67,0.41,84.56097560975611
2012-09-10,34.14,0.41,83.26829268292684
2012-09-11,34.07,0.41,83.09756097560977
2012-09-12,33.81,0.41,82.46341463414635
2012-09-13,34.35,0.41,83.78048780487806
2012-09-14,34.35,0.41,83.78048780487806
2012-09-17,34.19,0.41,83.39024390243902
2012-09-18,34.32,0.41,83.70731707317074
2012-09-19,34.21,0.41,83.43902439024392
2012-09-20,34.23,0.41,83.48780487804878
2012-09-21,34.07,0.41,83.09756097560977
2012-09-24,33.75,0.41,82.31707317073172
2012-09-25,32.94,0.41,80.34146341463415
2012-09-26,32.72,0.41,79.8048780487805
2012-09-27,32.92,0.41,80.29268292682927
2012-09-28,32.74,0.41,79.85365853658537
2012-10-01,32.9,0.41,80.2439024390244
2012-10-02,33.37,0.41,81.39024390243902
2012-10-03,33.23,0.41,81.04878048780488
2012-10-04,33.16,0.41,80.8780487804878
2012-10-05,33.25,0.41,81.09756097560977
2012-10-08,32.99,0.41,80.46341463414635
2012-10-09,32.46,0.41,79.17073170731707
2012-10-10,32.05,0.41,78.17073170731707
2012-10-11,32.05,0.41,78.17073170731707
2012-10-12,31.71,0.41,77.34146341463415
2012-10-15,32.2,0.41,78.53658536585367
2012-10-16,32.63,0.41,79.58536585365854
2012-10-17,32.52,0.41,79.31707317073172
2012-10-18,31.72,0.41,77.3658536585366
2012-10-19,31.35,0.41,76.46341463414635
2012-10-22,31.29,0.41,76.3170731707317
2012-10-23,31.64,0.41,77.17073170731707
2012-10-24,31.51,0.41,76.85365853658537
2012-10-25,31.41,0.41,76.60975609756098
2012-10-26,31.73,0.41,77.39024390243902
2012-10-31,31.34,0.41,76.4390243902439
2012-11-01,32.5,0.41,79.26829268292684
2012-11-02,32.14,0.41,78.39024390243902
2012-11-05,32.39,0.41,79.0
2012-11-06,33.15,0.41,80.85365853658537
2012-11-07,32.11,0.41,78.31707317073172
2012-11-08,31.91,0.41,77.82926829268293
2012-11-09,30.62,-0.11,-278.3636363636364
2012-11-12,30.35,-0.11,-275.90909090909093
2012-11-13,30.13,-0.11,-273.9090909090909
2012-11-14,29.91,-0.11,-271.90909090909093
2012-11-15,29.61,-0.11,-269.1818181818182
2012-11-16,29.37,-0.11,-267.0
2012-11-19,29.94,-0.11,-272.1818181818182
2012-11-20,29.62,-0.11,-269.27272727272725
2012-11-21,29.41,-0.11,-267.3636363636364
2012-11-23,29.99,-0.11,-272.6363636363636
2012-11-26,29.7,-0.11,-270.0
2012-11-27,29.74,-0.11,-270.3636363636364
2012-11-28,30.26,-0.11,-275.0909090909091
2012-11-29,30.17,-0.11,-274.2727272727273
2012-11-30,30.42,-0.11,-276.54545454545456
2012-12-03,29.91,-0.11,-271.90909090909093
2012-12-04,29.82,-0.11,-271.09090909090907
2012-12-05,29.93,-0.11,-272.09090909090907
2012-12-06,30.51,-0.11,-277.3636363636364
2012-12-07,30.85,-0.11,-280.45454545454544
2012-12-10,30.99,-0.11,-281.7272727272727
2012-12-11,31.47,-0.11,-286.09090909090907
2012-12-12,31.7,-0.11,-288.1818181818182
2012-12-13,31.75,-0.11,-288.6363636363636
2012-12-14,31.64,-0.11,-287.6363636363636
2012-12-17,31.86,-0.11,-289.6363636363636
2012-12-18,32.32,-0.11,-293.8181818181818
2012-12-19,32.46,-0.11,-295.0909090909091
2012-12-20,32.63,-0.11,-296.6363636363637
2012-12-21,32.59,-0.11,-296.2727272727273
2012-12-24,32.56,-0.11,-296.0
2012-12-26,32.56,-0.11,-296.0
2012-12-27,32.32,-0.11,-293.8181818181818
2012-12-28,32.11,-0.11,-291.9090909090909
2012-12-31,32.59,-0.11,-296.2727272727273
2013-01-02,33.75,-0.11,-306.8181818181818
2013-01-03,33.4,-0.11,-303.6363636363636
2013-01-04,33.21,-0.11,-301.90909090909093
2013-01-07,33.17,-0.11,-301.54545454545456
2013-01-08,32.58,-0.11,-296.1818181818182
2013-01-09,32.94,-0.11,-299.45454545454544
2013-01-10,33.55,-0.11,-305.0
2013-01-11,33.59,-0.11,-305.3636363636364
2013-01-14,33.11,-0.11,-301.0
2013-01-15,33.02,-0.11,-300.1818181818182
2013-01-16,33.36,-0.11,-303.27272727272725
2013-01-17,33.61,-0.11,-305.54545454545456
2013-01-18,33.53,-0.11,-304.8181818181818
2013-01-22,33.23,-0.11,-302.09090909090907
2013-01-23,33.15,-0.11,-301.3636363636364
2013-01-24,33.24,-0.11,-302.1818181818182
2013-01-25,33.3,-0.11,-302.7272727272727
2013-01-28,33.72,-0.11,-306.54545454545456
2013-01-29,33.58,-0.11,-305.27272727272725
2013-01-30,33.77,-0.11,-307.0
2013-01-31,33.45,-0.11,-304.0909090909091
2013-02-01,34.52,-0.11,-313.81818181818187
2013-02-04,34.0,-0.11,-309.09090909090907
2013-02-05,34.22,-0.11,-311.09090909090907
2013-02-06,34.45,-0.11,-313.1818181818182
2013-02-07,33.94,-0.11,-308.5454545454545
2013-02-08,36.39,-0.11,-330.8181818181818
2013-02-11,36.44,0.05,728.8
2013-02-12,36.62,0.05,732.3999999999999
2013-02-13,36.77,0.05,735.4
2013-02-14,37.32,0.05,746.4
2013-02-15,37.08,0.05,741.5999999999999
2013-02-19,37.15,0.05,742.9999999999999
2013-02-20,36.45,0.05,729.0
2013-02-21,36.14,0.05,722.8
2013-02-22,36.87,0.05,737.3999999999999
2013-02-25,36.11,0.05,722.1999999999999
2013-02-26,36.44,0.05,728.8
2013-02-27,36.73,0.05,734.5999999999999
2013-02-28,36.47,0.05,729.4
2013-03-01,36.46,0.05,729.1999999999999
2013-03-04,36.34,0.05,726.8000000000001
2013-03-05,36.92,0.05,738.4
2013-03-06,36.78,0.05,735.6
2013-03-07,36.76,0.05,735.1999999999999
2013-03-08,36.85,0.05,737.0
2013-03-11,36.95,0.05,739.0
2013-03-12,36.83,0.05,736.5999999999999
2013-03-13,36.63,0.05,732.6
2013-03-14,36.74,0.05,734.8
2013-03-15,36.28,0.05,725.6
2013-03-18,36.02,0.05,720.4
2013-03-19,36.03,0.05,720.6
2013-03-20,36.36,0.05,727.1999999999999
2013-03-21,35.73,0.05,714.5999999999999
2013-03-22,36.2,0.05,724.0
2013-03-25,36.22,0.05,724.4
2013-03-26,36.71,0.05,734.1999999999999
2013-03-27,36.5,0.05,730.0
2013-03-28,36.77,0.05,735.4
2013-04-01,36.27,0.05,725.4
2013-04-02,36.09,0.05,721.8000000000001
2013-04-03,35.37,0.05,707.3999999999999
2013-04-04,35.66,0.05,713.1999999999999
2013-04-05,35.54,0.05,710.8
2013-04-08,35.7,0.05,714.0
2013-04-09,35.92,0.05,718.4
2013-04-10,36.74,0.05,734.8
2013-04-11,36.7,0.05,734.0
2013-04-12,36.31,0.05,726.2
2013-04-15,35.87,0.05,717.3999999999999
2013-04-16,36.3,0.05,725.9999999999999
2013-04-17,34.93,0.05,698.5999999999999
2013-04-18,34.23,0.05,684.5999999999999
2013-04-19,34.34,0.05,686.8000000000001
2013-04-22,34.71,0.05,694.1999999999999
2013-04-23,35.4,0.05,707.9999999999999
2013-04-24,35.75,0.05,715.0
2013-04-25,36.29,0.05,725.8
2013-04-26,35.6,0.05,712.0
2013-04-29,35.96,0.05,719.1999999999999
2013-04-30,36.42,0.05,728.4
2013-05-01,36.1,0.05,722.0
2013-05-02,36.61,0.05,732.1999999999999
2013-05-03,37.55,0.05,750.9999999999999
2013-05-06,37.41,0.05,748.1999999999999
2013-05-07,37.16,0.05,743.1999999999999
2013-05-08,37.46,0.05,749.1999999999999
2013-05-09,37.1,0.05,742.0
2013-05-10,37.21,0.05,744.1999999999999
2013-05-13,37.16,0.05,743.1999999999999
2013-05-14,37.4,0.05,747.9999999999999
2013-05-15,37.63,0.05,752.6
2013-05-16,37.58,0.05,751.5999999999999
2013-05-17,37.08,0.05,741.5999999999999
2013-05-20,36.68,0.05,733.5999999999999
2013-05-21,36.67,0.05,733.4
2013-05-22,36.32,0.05,726.4
2013-05-23,36.34,0.05,726.8000000000001
2013-05-24,36.32,0.05,726.4
2013-05-28,36.44,0.05,728.8
2013-05-29,36.59,0.05,731.8000000000001
2013-05-30,37.24,0.3,124.13333333333334
2013-05-31,36.48,0.3,121.6
2013-06-03,36.84,0.3,122.80000000000001
2013-06-04,37.09,0.3,123.63333333333335
2013-06-05,36.44,0.3,121.46666666666667
2013-06-06,36.21,0.3,120.7
2013-06-07,36.7,0.3,122.33333333333334
2013-06-10,36.82,0.3,122.73333333333333
2013-06-11,36.77,0.3,122.56666666666668
2013-06-12,36.34,0.3,121.13333333333335
2013-06-13,37.25,0.3,124.16666666666667
2013-06-14,37.04,0.3,123.46666666666667
2013-06-17,37.55,0.3,125.16666666666666
2013-06-18,38.04,0.3,126.8
2013-06-19,37.41,0.3,124.69999999999999
2013-06-20,36.44,0.3,121.46666666666667
2013-06-21,36.75,0.3,122.5
2013-06-24,36.3,0.3,121.0
2013-06-25,36.81,0.3,122.70000000000002
2013-06-26,36.95,0.3,123.16666666666669
2013-06-27,37.09,0.3,123.63333333333335
2013-06-28,37.25,0.3,124.16666666666667
2013-07-01,37.37,0.3,124.56666666666666
2013-07-02,37.45,0.3,124.83333333333334
2013-07-03,37.8,0.3,126.0
2013-07-05,38.23,0.3,127.43333333333332
2013-07-08,37.44,0.3,124.8
2013-07-09,37.8,0.3,126.0
2013-07-10,38.03,0.3,126.76666666666668
2013-07-11,38.92,0.3,129.73333333333335
2013-07-12,39.44,0.3,131.46666666666667
2013-07-15,39.37,0.3,131.23333333333332
2013-07-16,39.61,0.3,132.03333333333333
2013-07-17,39.99,0.3,133.3
2013-07-18,40.03,0.3,133.43333333333334
2013-07-19,39.87,0.3,132.9
2013-07-22,39.78,0.3,132.60000000000002
2013-07-23,40.01,0.3,133.36666666666667
2013-07-24,39.48,0.3,131.6
2013-07-25,39.68,0.3,132.26666666666668
2013-07-26,39.29,0.3,130.96666666666667
2013-07-29,39.21,0.3,130.70000000000002
2013-07-30,39.25,0.3,130.83333333333334
2013-07-31,39.74,0.3,132.46666666666667
2013-08-01,41.69,0.3,138.96666666666667
2013-08-02,41.48,0.3,138.26666666666665
2013-08-05,41.68,0.3,138.93333333333334
2013-08-06,41.31,0.3,137.70000000000002
2013-08-07,41.01,0.3,136.7
2013-08-08,40.85,0.3,136.16666666666669
2013-08-09,40.61,0.4,101.52499999999999
2013-08-12,40.76,0.4,101.89999999999999
2013-08-13,40.88,0.4,102.2
2013-08-14,40.35,0.4,100.875
2013-08-15,39.41,0.4,98.52499999999999
2013-08-16,39.51,0.4,98.77499999999999
2013-08-19,38.92,0.4,97.3
2013-08-20,39.11,0.4,97.77499999999999
2013-08-21,38.84,0.4,97.10000000000001
2013-08-22,39.06,0.4,97.65
2013-08-23,39.08,0.4,97.69999999999999
2013-08-26,39.17,0.4,97.925
2013-08-27,38.54,0.4,96.35
2013-08-28,38.98,0.4,97.44999999999999
2013-08-29,39.03,0.4,97.575
2013-08-30,38.81,0.4,97.025
2013-09-03,39.19,0.4,97.975
2013-09-04,39.57,0.4,98.925
2013-09-05,39.11,0.4,97.77499999999999
2013-09-06,38.9,0.4,97.24999999999999
2013-09-09,38.94,0.4,97.35
2013-09-10,39.43,0.4,98.57499999999999
2013-09-11,39.43,0.4,98.57499999999999
2013-09-12,39.47,0.4,98.675
2013-09-13,39.6,0.4,99.0
2013-09-16,40.07,0.4,100.175
2013-09-17,40.28,0.4,100.7
2013-09-18,40.43,0.4,101.07499999999999
2013-09-19,40.45,0.4,101.125
2013-09-20,40.24,0.4,100.6
2013-09-23,40.33,0.4,100.82499999999999
2013-09-24,40.94,0.4,102.35
2013-09-25,40.35,0.4,100.875
2013-09-26,40.59,0.4,101.47500000000001
2013-09-27,40.3,0.4,100.74999999999999
2013-09-30,40.29,0.4,100.725
2013-10-01,40.3,0.4,100.74999999999999
2013-10-02,39.89,0.4,99.725
2013-10-03,39.5,0.4,98.75
2013-10-04,39.39,0.4,98.475
2013-10-07,39.48,0.4,98.69999999999999
2013-10-08,38.89,0.4,97.225
2013-10-09,38.82,0.4,97.05
2013-10-10,39.69,0.4,99.225
2013-10-11,40.1,0.4,100.25
2013-10-14,40.39,0.4,100.975
2013-10-15,39.56,0.4,98.9
2013-10-16,39.91,0.4,99.77499999999999
2013-10-17,40.19,0.4,100.475
2013-10-18,40.3,0.4,100.74999999999999
2013-10-21,40.5,0.4,101.25
2013-10-22,40.52,0.4,101.3
2013-10-23,38.94,0.4,97.35
2013-10-24,38.99,0.4,97.475
2013-10-25,38.87,0.4,97.17499999999998
2013-10-28,39.41,0.4,98.52499999999999
2013-10-29,40.3,0.4,100.74999999999999
2013-10-30,39.95,0.4,99.875
2013-10-31,42.96,0.4,107.39999999999999
2013-11-01,42.54,0.4,106.35
2013-11-04,42.62,0.4,106.54999999999998
2013-11-05,42.66,0.4,106.64999999999999
2013-11-06,42.97,0.4,107.425
2013-11-07,42.16,0.4,105.39999999999999
2013-11-08,42.89,0.5,85.78
2013-11-11,42.96,0.5,85.92
2013-11-12,43.5,0.5,87.0
2013-11-13,43.44,0.5,86.88
2013-11-14,43.42,0.5,86.84
2013-11-15,43.61,0.5,87.22
2013-11-18,43.35,0.5,86.7
2013-11-19,42.53,0.5,85.06
2013-11-20,42.78,0.5,85.56
2013-11-21,43.83,0.5,87.66
2013-11-22,43.81,0.5,87.62
2013-11-25,43.84,0.5,87.68
2013-11-26,43.49,0.5,86.98
2013-11-27,43.4,0.5,86.8
2013-11-29,43.29,0.5,86.58
2013-12-02,42.75,0.5,85.5
2013-12-03,42.64,0.5,85.28
2013-12-04,42.42,0.5,84.84
2013-12-05,42.33,0.5,84.66
2013-12-06,43.56,0.5,87.12
2013-12-09,43.31,0.5,86.62
2013-12-10,43.01,0.5,86.02
2013-12-11,42.15,0.5,84.3
2013-12-12,41.97,0.5,83.94
2013-12-13,41.53,0.5,83.06
2013-12-16,41.76,0.5,83.52
2013-12-17,41.94,0.5,83.88
2013-12-18,42.55,0.5,85.1
2013-12-19,42.69,0.5,85.38
2013-12-20,43.42,0.5,86.84
2013-12-23,44.08,0.5,88.16
2013-12-24,44.43,0.5,88.86
2013-12-26,44.35,0.5,88.7
2013-12-27,44.28,0.5,88.56
2013-12-30,44.46,0.5,88.92
2013-12-31,44.75,0.5,89.5
2014-01-02,44.17,0.5,88.34
2014-01-03,44.54,0.5,89.08
2014-01-06,44.45,0.5,88.9
2014-01-07,44.7,0.5,89.4
2014-01-08,45.29,0.5,90.58
2014-01-09,45.22,0.5,90.44
2014-01-10,45.07,0.5,90.14
2014-01-13,45.15,0.5,90.3
2014-01-14,46.11,0.5,92.22
2014-01-15,46.34,0.5,92.68
2014-01-16,46.27,0.5,92.54
2014-01-17,46.2,0.5,92.4
2014-01-21,46.25,0.5,92.5
2014-01-22,46.06,0.5,92.12
2014-01-23,44.99,0.5,89.98
2014-01-24,44.08,0.5,88.16
2014-01-27,44.06,0.5,88.12
2014-01-28,45.05,0.5,90.1
2014-01-29,44.61,0.5,89.22
2014-01-30,45.36,0.5,90.72
2014-01-31,44.86,0.5,89.72
2014-02-03,43.62,0.5,87.24
2014-02-04,43.61,0.5,87.22
2014-02-05,43.7,0.5,87.4
2014-02-06,43.71,0.5,87.42
2014-02-07,44.44,0.53,83.84905660377358
2014-02-10,44.76,0.53,84.45283018867924
2014-02-11,44.85,0.53,84.62264150943396
2014-02-12,45.55,0.53,85.94339622641509
2014-02-13,45.81,0.53,86.43396226415095
2014-02-14,45.76,0.53,86.33962264150942
2014-02-18,45.5,0.53,85.84905660377358
2014-02-19,44.9,0.53,84.71698113207546
2014-02-20,45.2,0.53,85.28301886792453
2014-02-21,45.26,0.53,85.39622641509433
2014-02-24,45.27,0.53,85.41509433962264
2014-02-25,45.34,0.53,85.54716981132076
2014-02-26,45.53,0.53,85.90566037735849
2014-02-27,45.61,0.53,86.0566037735849
2014-02-28,45.55,0.53,85.94339622641509
2014-03-03,44.95,0.53,84.81132075471699
2014-03-04,46.31,0.53,87.37735849056604
2014-03-05,46.55,0.53,87.83018867924527
2014-03-06,46.65,0.53,88.0188679245283
2014-03-07,46.58,0.53,87.88679245283018
2014-03-10,46.51,0.53,87.75471698113206
2014-03-11,46.2,0.53,87.16981132075472
2014-03-12,46.42,0.53,87.58490566037736
2014-03-13,46.16,0.53,87.0943396226415
2014-03-14,46.07,0.53,86.9245283018868
2014-03-17,46.69,0.53,88.0943396226415
2014-03-18,47.39,0.53,89.41509433962264
2014-03-19,47.27,0.53,89.18867924528303
2014-03-20,48.09,0.53,90.73584905660377
2014-03-21,47.45,0.53,89.52830188679245
2014-03-24,47.54,0.53,89.69811320754717
2014-03-25,47.66,0.53,89.92452830188678
2014-03-26,47.15,0.53,88.96226415094338
2014-03-27,46.45,0.53,87.64150943396227
2014-03-28,46.92,0.53,88.52830188679245
2014-03-31,47.76,0.53,90.11320754716981
2014-04-01,47.85,0.53,90.28301886792453
