date,SWK,SWK_EPS,PE Ratio
2009-07-08,31.73,38.3,0.8284595300261097
2009-07-09,32.11,38.3,0.8383812010443865
2009-07-10,33.67,38.3,0.8791122715404701
2009-07-13,34.31,38.3,0.8958224543080942
2009-07-14,35.0,38.3,0.9138381201044387
2009-07-15,35.89,38.3,0.9370757180156659
2009-07-16,36.64,38.3,0.9566579634464752
2009-07-17,36.49,38.3,0.9527415143603134
2009-07-20,38.15,38.3,0.9960835509138382
2009-07-21,38.03,38.3,0.9929503916449087
2009-07-22,37.88,38.3,0.9890339425587469
2009-07-23,39.32,38.3,1.026631853785901
2009-07-24,39.14,38.3,1.0219321148825067
2009-07-27,39.79,38.3,1.0389033942558747
2009-07-28,39.55,38.3,1.0326370757180157
2009-07-29,39.06,38.3,1.0198433420365536
2009-07-30,39.62,38.3,1.0344647519582246
2009-07-31,40.15,0.89,45.1123595505618
2009-08-03,41.19,0.89,46.28089887640449
2009-08-04,41.4,0.89,46.51685393258427
2009-08-05,41.19,0.89,46.28089887640449
2009-08-06,41.02,0.89,46.08988764044944
2009-08-07,42.38,0.89,47.61797752808989
2009-08-10,42.0,0.89,47.19101123595505
2009-08-11,41.3,0.89,46.40449438202247
2009-08-12,41.77,0.89,46.932584269662925
2009-08-13,42.04,0.89,47.235955056179776
2009-08-14,41.03,0.89,46.10112359550562
2009-08-17,39.89,0.89,44.82022471910113
2009-08-18,40.72,0.89,45.752808988764045
2009-08-19,40.96,0.89,46.02247191011236
2009-08-20,41.14,0.89,46.2247191011236
2009-08-21,42.02,0.89,47.21348314606742
2009-08-24,41.83,0.89,47.0
2009-08-25,42.24,0.89,47.46067415730337
2009-08-26,42.22,0.89,47.43820224719101
2009-08-27,42.3,0.89,47.52808988764045
2009-08-28,41.96,0.89,47.146067415730336
2009-08-31,40.93,0.89,45.98876404494382
2009-09-01,39.76,0.89,44.674157303370784
2009-09-02,39.67,0.89,44.57303370786517
2009-09-03,39.88,0.89,44.80898876404495
2009-09-04,40.45,0.89,45.449438202247194
2009-09-08,40.55,0.89,45.561797752808985
2009-09-09,41.25,0.89,46.348314606741575
2009-09-10,40.95,0.89,46.01123595505618
2009-09-11,40.76,0.89,45.79775280898876
2009-09-14,41.0,0.89,46.067415730337075
2009-09-15,41.4,0.89,46.51685393258427
2009-09-16,42.43,0.89,47.674157303370784
2009-09-17,42.41,0.89,47.651685393258425
2009-09-18,42.43,0.89,47.674157303370784
2009-09-21,42.28,0.89,47.50561797752809
2009-09-22,42.55,0.89,47.80898876404494
2009-09-23,42.5,0.89,47.752808988764045
2009-09-24,42.3,0.89,47.52808988764045
2009-09-25,41.17,0.89,46.258426966292134
2009-09-28,42.01,0.89,47.20224719101123
2009-09-29,42.48,0.89,47.73033707865168
2009-09-30,42.69,0.89,47.966292134831455
2009-10-01,41.87,0.89,47.04494382022472
2009-10-02,40.97,0.89,46.03370786516854
2009-10-05,42.09,0.89,47.29213483146068
2009-10-06,42.72,0.89,48.0
2009-10-07,42.33,0.89,47.561797752808985
2009-10-08,43.94,0.89,49.37078651685393
2009-10-09,44.5,0.89,50.0
2009-10-12,44.88,0.89,50.426966292134836
2009-10-13,45.31,0.89,50.91011235955057
2009-10-14,46.0,0.89,51.68539325842696
2009-10-15,45.84,0.89,51.50561797752809
2009-10-16,45.75,0.89,51.40449438202247
2009-10-19,46.44,0.89,52.17977528089887
2009-10-20,46.34,0.89,52.06741573033708
2009-10-21,47.25,0.89,53.08988764044944
2009-10-22,47.91,0.89,53.8314606741573
2009-10-23,47.31,0.89,53.15730337078652
2009-10-26,46.64,0.89,52.40449438202247
2009-10-27,46.07,0.89,51.764044943820224
2009-10-28,45.29,0.89,50.8876404494382
2009-10-29,45.7,0.89,51.348314606741575
2009-10-30,45.23,0.89,50.82022471910112
2009-11-02,45.15,0.89,50.73033707865169
2009-11-03,49.69,0.89,55.8314606741573
2009-11-04,48.45,0.89,54.438202247191015
2009-11-05,49.62,0.89,55.752808988764045
2009-11-06,49.19,0.77,63.88311688311688
2009-11-09,50.17,0.77,65.15584415584415
2009-11-10,50.17,0.77,65.15584415584415
2009-11-11,50.28,0.77,65.2987012987013
2009-11-12,49.81,0.77,64.68831168831169
2009-11-13,50.28,0.77,65.2987012987013
2009-11-16,51.19,0.77,66.48051948051948
2009-11-17,50.44,0.77,65.5064935064935
2009-11-18,49.84,0.77,64.72727272727273
2009-11-19,49.27,0.77,63.98701298701299
2009-11-20,48.95,0.77,63.57142857142858
2009-11-23,49.73,0.77,64.58441558441558
2009-11-24,49.72,0.77,64.57142857142857
2009-11-25,50.0,0.77,64.93506493506493
2009-11-27,48.73,0.77,63.28571428571428
2009-11-30,48.57,0.77,63.077922077922075
2009-12-01,49.07,0.77,63.72727272727273
2009-12-02,49.75,0.77,64.6103896103896
2009-12-03,48.64,0.77,63.16883116883117
2009-12-04,49.47,0.77,64.24675324675324
2009-12-07,48.79,0.77,63.36363636363636
2009-12-08,49.02,0.77,63.66233766233766
2009-12-09,49.32,0.77,64.05194805194805
2009-12-10,49.61,0.77,64.42857142857143
2009-12-11,49.43,0.77,64.1948051948052
2009-12-14,49.67,0.77,64.50649350649351
2009-12-15,50.15,0.77,65.12987012987013
2009-12-16,52.14,0.77,67.71428571428571
2009-12-17,50.86,0.77,66.05194805194805
2009-12-18,50.73,0.77,65.88311688311688
2009-12-21,51.14,0.77,66.41558441558442
2009-12-22,52.4,0.77,68.05194805194805
2009-12-23,52.95,0.77,68.76623376623377
2009-12-24,53.13,0.77,69.0
2009-12-28,52.76,0.77,68.51948051948051
2009-12-29,52.11,0.77,67.67532467532467
2009-12-30,52.12,0.77,67.68831168831169
2009-12-31,51.51,0.77,66.8961038961039
2010-01-04,52.71,0.77,68.45454545454545
2010-01-05,53.48,0.77,69.45454545454545
2010-01-06,54.82,0.77,71.1948051948052
2010-01-07,56.75,0.77,73.7012987012987
2010-01-08,57.42,0.77,74.57142857142857
2010-01-11,57.07,0.77,74.11688311688312
2010-01-12,56.18,0.77,72.96103896103897
2010-01-13,56.71,0.77,73.64935064935065
2010-01-14,56.55,0.77,73.44155844155844
2010-01-15,55.74,0.77,72.3896103896104
2010-01-19,56.3,0.77,73.11688311688312
2010-01-20,55.54,0.77,72.12987012987013
2010-01-21,54.18,0.77,70.36363636363636
2010-01-22,53.33,0.77,69.25974025974025
2010-01-25,53.82,0.77,69.8961038961039
2010-01-26,53.31,0.77,69.23376623376623
2010-01-27,52.47,0.77,68.14285714285714
2010-01-28,51.39,0.77,66.74025974025975
2010-01-29,51.25,0.77,66.55844155844156
2010-02-01,52.23,0.77,67.83116883116882
2010-02-02,54.25,0.77,70.45454545454545
2010-02-03,56.34,0.77,73.16883116883118
2010-02-04,54.64,0.77,70.96103896103897
2010-02-05,54.43,0.77,70.68831168831169
2010-02-08,53.53,0.77,69.51948051948052
2010-02-09,54.22,0.77,70.41558441558442
2010-02-10,53.77,0.77,69.83116883116884
2010-02-11,54.11,0.77,70.27272727272727
2010-02-12,54.29,0.77,70.5064935064935
2010-02-16,54.87,0.77,71.25974025974025
2010-02-17,55.84,0.77,72.51948051948052
2010-02-18,56.36,0.77,73.1948051948052
2010-02-19,55.92,0.77,72.62337662337663
2010-02-22,56.22,2.84,19.795774647887324
2010-02-23,55.24,2.84,19.450704225352116
2010-02-24,56.14,2.84,19.76760563380282
2010-02-25,56.0,2.84,19.71830985915493
2010-02-26,57.25,2.84,20.158450704225352
2010-03-01,59.06,2.84,20.795774647887328
2010-03-02,58.78,2.84,20.69718309859155
2010-03-03,58.79,2.84,20.700704225352112
2010-03-04,58.44,2.84,20.577464788732396
2010-03-05,59.09,2.84,20.806338028169016
2010-03-08,59.07,2.84,20.799295774647888
2010-03-09,59.27,2.84,20.869718309859156
2010-03-10,59.38,2.84,20.908450704225356
2010-03-11,58.83,2.84,20.714788732394368
2010-03-12,57.86,2.84,20.37323943661972
2010-03-15,57.62,2.84,20.288732394366196
2010-03-16,57.76,2.84,20.338028169014084
2010-03-17,58.44,2.84,20.577464788732396
2010-03-18,58.55,2.84,20.616197183098592
2010-03-19,58.07,2.84,20.44718309859155
2010-03-22,59.0,2.84,20.774647887323944
2010-03-23,59.9,2.84,21.091549295774648
2010-03-24,59.1,2.84,20.80985915492958
2010-03-25,57.92,2.84,20.3943661971831
2010-03-26,58.61,2.84,20.637323943661972
2010-03-29,58.34,2.84,20.542253521126764
2010-03-30,58.22,2.84,20.5
2010-03-31,57.41,2.84,20.214788732394364
2010-04-01,58.0,2.84,20.422535211267608
2010-04-05,59.23,2.84,20.8556338028169
2010-04-06,59.72,2.84,21.028169014084508
2010-04-07,59.37,2.84,20.904929577464788
2010-04-08,59.25,2.84,20.862676056338028
2010-04-09,60.42,2.84,21.274647887323944
2010-04-12,60.37,2.84,21.257042253521128
2010-04-13,61.07,2.84,21.503521126760564
2010-04-14,61.9,2.84,21.795774647887324
2010-04-15,61.22,2.84,21.556338028169016
2010-04-16,60.46,2.84,21.2887323943662
2010-04-19,60.47,2.84,21.29225352112676
2010-04-20,61.74,2.84,21.73943661971831
2010-04-21,62.03,2.84,21.841549295774648
2010-04-22,63.0,2.84,22.183098591549296
2010-04-23,62.84,2.84,22.126760563380284
2010-04-26,63.3,2.84,22.288732394366196
2010-04-27,64.36,2.84,22.661971830985916
2010-04-28,64.6,2.84,22.746478873239436
2010-04-29,65.07,2.84,22.911971830985916
2010-04-30,62.15,2.84,21.883802816901408
2010-05-03,63.31,2.84,22.292253521126764
2010-05-04,61.43,2.84,21.630281690140848
2010-05-05,60.01,2.84,21.130281690140844
2010-05-06,58.42,2.84,20.570422535211268
2010-05-07,56.12,2.84,19.760563380281692
2010-05-10,61.23,2.84,21.559859154929576
2010-05-11,61.45,2.84,21.637323943661976
2010-05-12,62.61,2.84,22.045774647887324
2010-05-13,61.76,-1.11,-55.63963963963963
2010-05-14,60.33,-1.11,-54.35135135135135
2010-05-17,60.11,-1.11,-54.15315315315315
2010-05-18,59.04,-1.11,-53.189189189189186
2010-05-19,57.68,-1.11,-51.96396396396396
2010-05-20,54.22,-1.11,-48.846846846846844
2010-05-21,55.38,-1.11,-49.89189189189189
2010-05-24,54.5,-1.11,-49.09909909909909
2010-05-25,54.88,-1.11,-49.44144144144144
2010-05-26,54.84,-1.11,-49.4054054054054
2010-05-27,57.09,-1.11,-51.43243243243243
2010-05-28,55.79,-1.11,-50.261261261261254
2010-06-01,54.89,-1.11,-49.45045045045045
2010-06-02,57.25,-1.11,-51.57657657657657
2010-06-03,57.61,-1.11,-51.90090090090089
2010-06-04,55.07,-1.11,-49.61261261261261
2010-06-07,53.29,-1.11,-48.009009009009006
2010-06-08,54.14,-1.11,-48.77477477477477
2010-06-09,52.87,-1.11,-47.63063063063063
2010-06-10,54.08,-1.11,-48.72072072072071
2010-06-11,54.96,-1.11,-49.51351351351351
2010-06-14,55.31,-1.11,-49.828828828828826
2010-06-15,57.3,-1.11,-51.621621621621614
2010-06-16,56.82,-1.11,-51.189189189189186
2010-06-17,55.63,-1.11,-50.11711711711712
2010-06-18,55.99,-1.11,-50.44144144144144
2010-06-21,55.27,-1.11,-49.79279279279279
2010-06-22,52.27,-1.11,-47.09009009009009
2010-06-23,52.18,-1.11,-47.009009009009006
2010-06-24,52.16,-1.11,-46.99099099099099
2010-06-25,52.06,-1.11,-46.9009009009009
2010-06-28,51.75,-1.11,-46.62162162162162
2010-06-29,50.42,-1.11,-45.42342342342342
2010-06-30,50.52,-1.11,-45.513513513513516
2010-07-01,50.12,-1.11,-45.15315315315315
2010-07-02,49.58,-1.11,-44.666666666666664
2010-07-06,49.62,-1.11,-44.702702702702695
2010-07-07,51.76,-1.11,-46.63063063063063
2010-07-08,51.4,-1.11,-46.306306306306304
2010-07-09,52.1,-1.11,-46.93693693693693
2010-07-12,52.27,-1.11,-47.09009009009009
2010-07-13,54.03,-1.11,-48.67567567567567
2010-07-14,53.72,-1.11,-48.39639639639639
2010-07-15,53.0,-1.11,-47.747747747747745
2010-07-16,51.06,-1.11,-46.0
2010-07-19,51.73,-1.11,-46.603603603603595
2010-07-20,52.62,-1.11,-47.405405405405396
2010-07-21,53.63,-1.11,-48.31531531531531
2010-07-22,56.24,-1.11,-50.666666666666664
2010-07-23,57.35,-1.11,-51.666666666666664
2010-07-26,58.32,-1.11,-52.54054054054053
2010-07-27,56.81,-1.11,-51.18018018018018
2010-07-28,56.17,-1.11,-50.6036036036036
2010-07-29,57.23,-1.11,-51.55855855855855
2010-07-30,58.02,-1.51,-38.42384105960265
2010-08-02,59.05,-1.51,-39.10596026490066
2010-08-03,58.48,-1.51,-38.728476821192054
2010-08-04,58.5,-1.51,-38.741721854304636
2010-08-05,57.94,-1.51,-38.370860927152314
2010-08-06,57.88,-1.51,-38.331125827814574
2010-08-09,58.07,-1.51,-38.45695364238411
2010-08-10,57.73,-1.51,-38.2317880794702
2010-08-11,55.25,-1.51,-36.58940397350993
2010-08-12,54.82,-1.51,-36.3046357615894
2010-08-13,54.93,-1.51,-36.377483443708606
2010-08-16,55.12,-1.51,-36.503311258278146
2010-08-17,57.13,-1.51,-37.83443708609272
2010-08-18,57.13,-1.51,-37.83443708609272
2010-08-19,55.19,-1.51,-36.549668874172184
2010-08-20,55.05,-1.51,-36.45695364238411
2010-08-23,54.51,-1.51,-36.09933774834437
2010-08-24,53.39,-1.51,-35.35761589403973
2010-08-25,53.66,-1.51,-35.5364238410596
2010-08-26,53.11,-1.51,-35.17218543046358
2010-08-27,54.51,-1.51,-36.09933774834437
2010-08-30,53.43,-1.51,-35.3841059602649
2010-08-31,53.64,-1.51,-35.52317880794702
2010-09-01,56.75,-1.51,-37.58278145695364
2010-09-02,57.35,-1.51,-37.980132450331126
2010-09-03,58.16,-1.51,-38.51655629139073
2010-09-07,57.45,-1.51,-38.04635761589404
2010-09-08,58.58,-1.51,-38.794701986754966
2010-09-09,58.96,-1.51,-39.04635761589404
2010-09-10,59.29,-1.51,-39.264900662251655
2010-09-13,60.82,-1.51,-40.27814569536424
2010-09-14,60.97,-1.51,-40.377483443708606
2010-09-15,60.5,-1.51,-40.06622516556291
2010-09-16,59.3,-1.51,-39.271523178807946
2010-09-17,59.59,-1.51,-39.4635761589404
2010-09-20,60.65,-1.51,-40.16556291390728
2010-09-21,60.44,-1.51,-40.026490066225165
2010-09-22,60.03,-1.51,-39.75496688741722
2010-09-23,58.5,-1.51,-38.741721854304636
2010-09-24,60.51,-1.51,-40.0728476821192
2010-09-27,59.97,-1.51,-39.71523178807947
2010-09-28,61.23,-1.51,-40.549668874172184
2010-09-29,60.75,-1.51,-40.2317880794702
2010-09-30,61.28,-1.51,-40.58278145695364
2010-10-01,62.02,-1.51,-41.07284768211921
2010-10-04,61.96,-1.51,-41.033112582781456
2010-10-05,62.64,-1.51,-41.48344370860927
2010-10-06,62.14,-1.51,-41.152317880794705
2010-10-07,61.9,-1.51,-40.99337748344371
2010-10-08,62.7,-1.51,-41.52317880794702
2010-10-11,62.73,-1.51,-41.54304635761589
2010-10-12,62.97,-1.51,-41.70198675496689
2010-10-13,63.77,-1.51,-42.2317880794702
2010-10-14,62.99,-1.51,-41.71523178807947
2010-10-15,62.13,-1.51,-41.145695364238414
2010-10-18,63.54,-1.51,-42.079470198675494
2010-10-19,62.36,-1.51,-41.29801324503311
2010-10-20,61.32,-1.51,-40.609271523178805
2010-10-21,60.14,-1.51,-39.82781456953642
2010-10-22,61.11,-1.51,-40.47019867549669
2010-10-25,60.8,-1.51,-40.264900662251655
2010-10-26,60.06,-1.51,-39.77483443708609
2010-10-27,60.05,-1.51,-39.7682119205298
2010-10-28,60.87,-1.51,-40.311258278145694
2010-10-29,61.97,-1.51,-41.03973509933775
2010-11-01,61.22,0.0,inf
2010-11-02,61.57,0.0,inf
2010-11-03,61.81,0.0,inf
2010-11-04,62.8,0.0,inf
2010-11-05,63.02,0.0,inf
2010-11-08,62.79,0.0,inf
2010-11-09,61.86,0.0,inf
2010-11-10,61.97,0.0,inf
2010-11-11,61.87,0.0,inf
2010-11-12,60.88,0.0,inf
2010-11-15,60.7,0.0,inf
2010-11-16,59.5,0.0,inf
2010-11-17,59.59,0.0,inf
2010-11-18,59.91,0.0,inf
2010-11-19,59.63,0.0,inf
2010-11-22,59.59,0.0,inf
2010-11-23,58.71,0.0,inf
2010-11-24,60.91,0.0,inf
2010-11-26,60.45,0.0,inf
2010-11-29,60.34,0.0,inf
2010-11-30,59.53,0.0,inf
2010-12-01,60.44,0.0,inf
2010-12-02,62.41,0.0,inf
2010-12-03,62.37,0.0,inf
2010-12-06,62.2,0.0,inf
2010-12-07,63.15,0.0,inf
2010-12-08,63.36,0.0,inf
2010-12-09,63.77,0.0,inf
2010-12-10,64.28,0.0,inf
2010-12-13,63.62,0.0,inf
2010-12-14,64.17,0.0,inf
2010-12-15,63.66,0.0,inf
2010-12-16,63.22,0.0,inf
2010-12-17,63.37,0.0,inf
2010-12-20,65.6,0.0,inf
2010-12-21,66.4,0.0,inf
2010-12-22,67.17,0.0,inf
2010-12-23,67.07,0.0,inf
2010-12-27,67.29,0.0,inf
2010-12-28,67.16,0.0,inf
2010-12-29,67.15,0.0,inf
2010-12-30,67.15,0.0,inf
2010-12-31,66.87,0.0,inf
2011-01-03,68.07,0.0,inf
2011-01-04,67.81,0.0,inf
2011-01-05,67.26,0.0,inf
2011-01-06,66.53,0.0,inf
2011-01-07,65.5,0.0,inf
2011-01-10,65.75,0.0,inf
2011-01-11,67.77,0.0,inf
2011-01-12,68.03,0.0,inf
2011-01-13,67.93,0.0,inf
2011-01-14,68.15,0.0,inf
2011-01-18,68.1,0.0,inf
2011-01-19,65.96,0.0,inf
2011-01-20,65.91,0.0,inf
2011-01-21,66.46,0.0,inf
2011-01-24,66.07,0.0,inf
2011-01-25,66.38,0.0,inf
2011-01-26,66.95,0.0,inf
2011-01-27,72.62,0.0,inf
2011-01-28,72.72,0.0,inf
2011-01-31,72.68,0.0,inf
2011-02-01,72.88,0.0,inf
2011-02-02,72.84,0.0,inf
2011-02-03,71.93,0.0,inf
2011-02-04,72.52,0.0,inf
2011-02-07,72.91,0.0,inf
2011-02-08,73.4,0.0,inf
2011-02-09,72.84,0.0,inf
2011-02-10,73.32,0.0,inf
2011-02-11,74.09,0.0,inf
2011-02-14,73.48,0.0,inf
2011-02-15,73.25,0.0,inf
2011-02-16,73.93,0.0,inf
2011-02-17,74.95,0.0,inf
2011-02-18,76.09,0.0,inf
2011-02-22,74.15,0.0,inf
2011-02-23,72.55,0.0,inf
2011-02-24,74.23,0.0,inf
2011-02-25,75.11,0.0,inf
2011-02-28,75.83,0.0,inf
2011-03-01,74.36,0.0,inf
2011-03-02,74.51,0.0,inf
2011-03-03,75.69,0.0,inf
2011-03-04,75.86,0.0,inf
2011-03-07,74.94,0.0,inf
2011-03-08,77.22,0.0,inf
2011-03-09,76.88,0.0,inf
2011-03-10,75.36,0.0,inf
2011-03-11,75.55,0.0,inf
2011-03-14,75.0,0.0,inf
2011-03-15,74.23,0.0,inf
2011-03-16,72.71,0.0,inf
2011-03-17,73.46,0.0,inf
2011-03-18,74.47,0.0,inf
2011-03-21,75.55,0.0,inf
2011-03-22,74.81,0.0,inf
2011-03-23,75.37,0.0,inf
2011-03-24,75.9,0.0,inf
2011-03-25,76.83,0.0,inf
2011-03-28,75.86,0.0,inf
2011-03-29,76.77,0.0,inf
2011-03-30,76.8,0.0,inf
2011-03-31,76.6,0.0,inf
2011-04-01,76.68,0.0,inf
2011-04-04,75.65,0.0,inf
2011-04-05,75.41,0.0,inf
2011-04-06,75.46,0.0,inf
2011-04-07,75.59,0.0,inf
2011-04-08,74.71,0.0,inf
2011-04-11,74.84,0.0,inf
2011-04-12,73.96,0.0,inf
2011-04-13,74.89,0.0,inf
2011-04-14,75.88,0.0,inf
2011-04-15,77.04,0.0,inf
2011-04-18,75.63,0.0,inf
2011-04-19,76.0,0.0,inf
2011-04-20,76.6,0.0,inf
2011-04-21,76.79,0.0,inf
2011-04-25,76.6,0.0,inf
2011-04-26,77.29,0.0,inf
2011-04-27,75.32,0.0,inf
2011-04-28,74.55,0.0,inf
2011-04-29,72.65,0.0,inf
2011-05-02,72.64,0.0,inf
2011-05-03,71.62,0.0,inf
2011-05-04,72.28,0.0,inf
2011-05-05,74.0,0.0,inf
2011-05-06,73.59,0.0,inf
2011-05-09,73.83,0.0,inf
2011-05-10,75.62,0.0,inf
2011-05-11,75.06,0.0,inf
2011-05-12,74.8,0.0,inf
2011-05-13,74.06,0.0,inf
2011-05-16,73.63,0.0,inf
2011-05-17,73.31,0.0,inf
2011-05-18,75.36,0.0,inf
2011-05-19,75.84,0.0,inf
2011-05-20,75.37,0.0,inf
2011-05-23,73.41,0.0,inf
2011-05-24,71.67,0.0,inf
2011-05-25,72.11,0.0,inf
2011-05-26,73.97,0.0,inf
2011-05-27,73.37,0.0,inf
2011-05-31,73.88,0.0,inf
2011-06-01,70.45,0.0,inf
2011-06-02,70.8,0.0,inf
2011-06-03,68.93,0.0,inf
2011-06-06,68.6,0.0,inf
2011-06-07,69.65,0.0,inf
2011-06-08,68.48,0.0,inf
2011-06-09,68.86,0.0,inf
2011-06-10,67.14,0.0,inf
2011-06-13,66.72,0.0,inf
2011-06-14,68.69,0.0,inf
2011-06-15,67.73,0.0,inf
2011-06-16,68.22,0.0,inf
2011-06-17,68.29,0.0,inf
2011-06-20,68.83,0.0,inf
2011-06-21,69.94,0.0,inf
2011-06-22,69.63,0.0,inf
2011-06-23,71.06,0.0,inf
2011-06-24,69.28,0.0,inf
2011-06-27,69.5,0.0,inf
2011-06-28,69.59,0.0,inf
2011-06-29,70.25,0.0,inf
2011-06-30,72.05,0.0,inf
2011-07-01,73.67,0.0,inf
2011-07-05,73.9,0.0,inf
2011-07-06,74.06,0.0,inf
2011-07-07,75.33,0.0,inf
2011-07-08,74.49,0.0,inf
2011-07-11,72.44,0.0,inf
2011-07-12,71.15,0.0,inf
2011-07-13,71.1,0.0,inf
2011-07-14,68.99,0.0,inf
2011-07-15,69.69,0.0,inf
2011-07-18,68.61,0.0,inf
2011-07-19,67.94,0.0,inf
2011-07-20,69.28,0.0,inf
2011-07-21,69.0,0.0,inf
2011-07-22,70.1,0.0,inf
2011-07-25,68.9,0.0,inf
2011-07-26,67.78,0.0,inf
2011-07-27,65.28,2.12,30.79245283018868
2011-07-28,64.85,2.12,30.58962264150943
2011-07-29,65.77,2.12,31.023584905660375
2011-08-01,65.43,2.12,30.863207547169814
2011-08-02,63.37,2.12,29.891509433962263
2011-08-03,64.69,2.12,30.514150943396224
2011-08-04,62.12,2.12,29.301886792452827
2011-08-05,61.59,2.12,29.05188679245283
2011-08-08,56.09,2.12,26.45754716981132
2011-08-09,59.79,2.12,28.202830188679243
2011-08-10,56.5,2.12,26.650943396226413
2011-08-11,59.89,2.12,28.25
2011-08-12,61.26,2.12,28.896226415094336
2011-08-15,62.85,2.12,29.64622641509434
2011-08-16,61.02,2.12,28.78301886792453
2011-08-17,60.72,2.12,28.641509433962263
2011-08-18,56.75,2.12,26.7688679245283
2011-08-19,56.12,2.12,26.471698113207545
2011-08-22,55.99,2.12,26.410377358490564
2011-08-23,58.77,2.12,27.721698113207548
2011-08-24,59.65,2.12,28.136792452830186
2011-08-25,58.17,2.12,27.43867924528302
2011-08-26,59.85,2.12,28.2311320754717
2011-08-29,62.0,2.12,29.245283018867923
2011-08-30,62.06,2.12,29.27358490566038
2011-08-31,61.98,2.12,29.235849056603772
2011-09-01,60.36,2.12,28.471698113207545
2011-09-02,58.12,2.12,27.415094339622637
2011-09-06,57.58,2.12,27.160377358490564
2011-09-07,59.06,2.12,27.858490566037734
2011-09-08,57.2,2.12,26.9811320754717
2011-09-09,54.91,2.12,25.900943396226413
2011-09-12,54.02,2.12,25.4811320754717
2011-09-13,54.94,2.12,25.915094339622637
2011-09-14,56.88,2.12,26.830188679245282
2011-09-15,57.02,2.12,26.89622641509434
2011-09-16,56.73,2.12,26.759433962264147
2011-09-19,55.32,2.12,26.09433962264151
2011-09-20,53.95,2.12,25.44811320754717
2011-09-21,50.91,2.12,24.014150943396224
2011-09-22,47.83,2.12,22.56132075471698
2011-09-23,50.53,2.12,23.83490566037736
2011-09-26,51.8,2.12,24.433962264150942
2011-09-27,53.21,2.12,25.099056603773583
2011-09-28,51.45,2.12,24.2688679245283
2011-09-29,51.64,2.12,24.358490566037734
2011-09-30,49.1,2.12,23.160377358490564
2011-10-03,48.25,2.12,22.75943396226415
2011-10-04,52.24,2.12,24.641509433962263
2011-10-05,53.72,2.12,25.339622641509433
2011-10-06,55.23,2.12,26.051886792452827
2011-10-07,53.53,2.12,25.25
2011-10-10,56.04,2.12,26.433962264150942
2011-10-11,55.96,2.12,26.39622641509434
2011-10-12,57.95,2.12,27.33490566037736
2011-10-13,56.99,2.12,26.882075471698112
2011-10-14,58.06,2.12,27.38679245283019
2011-10-17,56.19,2.12,26.504716981132074
2011-10-18,60.99,2.12,28.7688679245283
2011-10-19,59.8,2.12,28.207547169811317
2011-10-20,60.41,2.12,28.495283018867923
2011-10-21,62.26,2.12,29.367924528301884
2011-10-24,62.84,2.12,29.641509433962263
2011-10-25,60.98,2.12,28.764150943396224
