date,EW,EW_EPS,PE Ratio
2008-06-04,14.63,0.32,45.71875
2008-06-05,15.04,0.32,46.99999999999999
2008-06-06,14.92,0.32,46.625
2008-06-09,14.93,0.32,46.65625
2008-06-10,14.72,0.32,46.0
2008-06-11,14.77,0.32,46.15625
2008-06-12,14.95,0.32,46.71875
2008-06-13,15.06,0.32,47.0625
2008-06-16,15.25,0.32,47.65625
2008-06-17,15.33,0.32,47.90625
2008-06-18,15.22,0.32,47.5625
2008-06-19,15.5,0.32,48.4375
2008-06-20,15.1,0.32,47.1875
2008-06-23,15.34,0.32,47.9375
2008-06-24,15.42,0.32,48.1875
2008-06-25,15.73,0.32,49.15625
2008-06-26,15.44,0.32,48.25
2008-06-27,15.57,0.32,48.65625
2008-06-30,15.51,0.32,48.46875
2008-07-01,15.5,0.32,48.4375
2008-07-02,15.52,0.32,48.5
2008-07-03,15.29,0.32,47.78124999999999
2008-07-07,15.32,0.32,47.875
2008-07-08,15.57,0.32,48.65625
2008-07-09,15.66,0.32,48.9375
2008-07-10,16.02,0.32,50.0625
2008-07-11,16.15,0.32,50.46874999999999
2008-07-14,16.15,0.32,50.46874999999999
2008-07-15,16.29,0.32,50.90624999999999
2008-07-16,16.43,0.32,51.34375
2008-07-17,16.52,0.32,51.625
2008-07-18,16.54,0.32,51.68749999999999
2008-07-21,16.29,0.32,50.90624999999999
2008-07-22,16.31,0.32,50.96874999999999
2008-07-23,15.88,0.32,49.625
2008-07-24,15.73,0.32,49.15625
2008-07-25,15.55,0.32,48.59375
2008-07-28,15.31,0.32,47.84375
2008-07-29,15.3,0.32,47.8125
2008-07-30,15.52,0.32,48.5
2008-07-31,15.67,0.32,48.96875
2008-08-01,15.56,0.32,48.625
2008-08-04,15.54,0.32,48.56249999999999
2008-08-05,15.93,0.32,49.78125
2008-08-06,15.88,0.32,49.625
2008-08-07,14.46,0.32,45.1875
2008-08-08,14.76,1.04,14.192307692307692
2008-08-11,14.8,1.04,14.230769230769232
2008-08-12,14.75,1.04,14.182692307692307
2008-08-13,14.69,1.04,14.124999999999998
2008-08-14,14.77,1.04,14.201923076923077
2008-08-15,14.71,1.04,14.14423076923077
2008-08-18,15.01,1.04,14.432692307692307
2008-08-19,14.99,1.04,14.413461538461538
2008-08-20,14.73,1.04,14.163461538461538
2008-08-21,14.88,1.04,14.307692307692308
2008-08-22,15.14,1.04,14.557692307692308
2008-08-25,14.7,1.04,14.134615384615383
2008-08-26,14.62,1.04,14.057692307692307
2008-08-27,14.78,1.04,14.21153846153846
2008-08-28,14.92,1.04,14.346153846153845
2008-08-29,14.8,1.04,14.230769230769232
2008-09-02,14.56,1.04,14.0
2008-09-03,14.56,1.04,14.0
2008-09-04,14.25,1.04,13.701923076923077
2008-09-05,14.1,1.04,13.557692307692307
2008-09-08,14.33,1.04,13.778846153846153
2008-09-09,14.3,1.04,13.75
2008-09-10,14.33,1.04,13.778846153846153
2008-09-11,14.43,1.04,13.875
2008-09-12,14.25,1.04,13.701923076923077
2008-09-15,14.18,1.04,13.634615384615383
2008-09-16,14.28,1.04,13.73076923076923
2008-09-17,14.14,1.04,13.596153846153847
2008-09-18,14.9,1.04,14.326923076923077
2008-09-19,15.05,1.04,14.471153846153847
2008-09-22,14.77,1.04,14.201923076923077
2008-09-23,14.9,1.04,14.326923076923077
2008-09-24,14.71,1.04,14.14423076923077
2008-09-25,14.8,1.04,14.230769230769232
2008-09-26,14.62,1.04,14.057692307692307
2008-09-29,14.28,1.04,13.73076923076923
2008-09-30,14.44,1.04,13.884615384615383
2008-10-01,14.54,1.04,13.98076923076923
2008-10-02,14.4,1.04,13.846153846153847
2008-10-03,14.27,1.04,13.721153846153845
2008-10-06,13.78,1.04,13.249999999999998
2008-10-07,13.56,1.04,13.038461538461538
2008-10-08,13.38,1.04,12.865384615384615
2008-10-09,12.77,1.04,12.278846153846153
2008-10-10,12.38,1.04,11.903846153846155
2008-10-13,13.93,1.04,13.394230769230768
2008-10-14,13.5,1.04,12.98076923076923
2008-10-15,12.17,1.04,11.701923076923077
2008-10-16,12.54,1.04,12.057692307692307
2008-10-17,12.58,1.04,12.096153846153845
2008-10-20,13.31,1.04,12.798076923076923
2008-10-21,13.51,1.04,12.990384615384615
2008-10-22,12.44,1.04,11.96153846153846
2008-10-23,12.78,1.04,12.288461538461537
2008-10-24,12.74,1.04,12.25
2008-10-27,12.23,1.04,11.759615384615385
2008-10-28,12.8,1.04,12.307692307692308
2008-10-29,12.91,1.04,12.413461538461538
2008-10-30,13.07,1.04,12.567307692307692
2008-10-31,13.21,1.04,12.701923076923077
2008-11-03,13.44,1.04,12.923076923076922
2008-11-04,13.52,1.04,13.0
2008-11-05,13.45,1.04,12.932692307692307
2008-11-06,13.18,1.04,12.673076923076922
2008-11-07,13.31,1.63,8.165644171779142
2008-11-10,13.35,1.63,8.190184049079756
2008-11-11,13.5,1.63,8.282208588957056
2008-11-12,13.44,1.63,8.245398773006135
2008-11-13,13.71,1.63,8.411042944785278
2008-11-14,13.33,1.63,8.177914110429448
2008-11-17,12.99,1.63,7.969325153374234
2008-11-18,12.62,1.63,7.742331288343558
2008-11-19,11.98,1.63,7.349693251533743
2008-11-20,11.25,1.63,6.901840490797547
2008-11-21,12.15,1.63,7.453987730061351
2008-11-24,12.51,1.63,7.674846625766872
2008-11-25,12.25,1.63,7.515337423312884
2008-11-26,12.58,1.63,7.7177914110429455
2008-11-28,12.44,1.63,7.631901840490798
2008-12-01,11.93,1.63,7.319018404907975
2008-12-02,11.96,1.63,7.337423312883437
2008-12-03,12.1,1.63,7.4233128834355835
2008-12-04,11.68,1.63,7.1656441717791415
2008-12-05,12.12,1.63,7.435582822085889
2008-12-08,12.24,1.63,7.509202453987731
2008-12-09,11.8,1.63,7.239263803680982
2008-12-10,11.61,1.63,7.122699386503068
2008-12-11,11.66,1.63,7.153374233128835
2008-12-12,12.14,1.63,7.447852760736197
2008-12-15,12.58,1.63,7.7177914110429455
2008-12-16,12.97,1.63,7.957055214723927
2008-12-17,13.11,1.63,8.042944785276074
2008-12-18,13.24,1.63,8.122699386503069
2008-12-19,13.28,1.63,8.147239263803682
2008-12-22,13.49,1.63,8.276073619631903
2008-12-23,13.59,1.63,8.337423312883436
2008-12-24,13.57,1.63,8.32515337423313
2008-12-26,13.5,1.63,8.282208588957056
2008-12-29,13.32,1.63,8.171779141104295
2008-12-30,13.7,1.63,8.404907975460123
2008-12-31,13.74,1.63,8.429447852760736
2009-01-02,14.0,1.63,8.588957055214724
2009-01-05,13.73,1.63,8.423312883435583
2009-01-06,13.7,1.63,8.404907975460123
2009-01-07,13.74,1.63,8.429447852760736
2009-01-08,13.86,1.63,8.503067484662576
2009-01-09,13.92,1.63,8.539877300613497
2009-01-12,13.72,1.63,8.41717791411043
2009-01-13,13.76,1.63,8.441717791411044
2009-01-14,13.88,1.63,8.515337423312884
2009-01-15,14.15,1.63,8.680981595092025
2009-01-16,14.33,1.63,8.791411042944786
2009-01-20,13.82,1.63,8.478527607361963
2009-01-21,14.23,1.63,8.730061349693253
2009-01-22,14.19,1.63,8.705521472392638
2009-01-23,14.22,1.63,8.723926380368098
2009-01-26,14.27,1.63,8.754601226993865
2009-01-27,14.49,1.63,8.88957055214724
2009-01-28,14.38,1.63,8.822085889570554
2009-01-29,14.39,1.63,8.828220858895707
2009-01-30,14.37,1.63,8.815950920245399
2009-02-02,14.33,1.63,8.791411042944786
2009-02-03,14.35,1.63,8.803680981595093
2009-02-04,15.0,1.63,9.202453987730062
2009-02-05,15.04,1.63,9.226993865030675
2009-02-06,15.28,1.63,9.374233128834357
2009-02-09,15.45,1.63,9.478527607361963
2009-02-10,15.28,1.63,9.374233128834357
2009-02-11,15.42,1.63,9.460122699386504
2009-02-12,15.52,1.63,9.521472392638037
2009-02-13,15.73,1.63,9.650306748466258
2009-02-17,15.43,1.63,9.466257668711657
2009-02-18,15.37,1.63,9.429447852760736
2009-02-19,15.4,1.63,9.447852760736197
2009-02-20,15.28,1.63,9.374233128834357
2009-02-23,14.54,1.63,8.920245398773007
2009-02-24,15.03,1.63,9.220858895705522
2009-02-25,14.92,1.63,9.153374233128835
2009-02-26,14.48,1.63,8.883435582822086
2009-02-27,13.9,1.63,8.527607361963192
2009-03-02,13.33,2.31,5.770562770562771
2009-03-03,13.28,2.31,5.748917748917749
2009-03-04,13.63,2.31,5.900432900432901
2009-03-05,13.35,2.31,5.779220779220779
2009-03-06,13.72,2.31,5.9393939393939394
2009-03-09,13.64,2.31,5.904761904761905
2009-03-10,13.93,2.31,6.03030303030303
2009-03-11,14.06,2.31,6.086580086580087
2009-03-12,14.77,2.31,6.393939393939394
2009-03-13,15.35,2.31,6.645021645021645
2009-03-16,15.15,2.31,6.558441558441558
2009-03-17,15.41,2.31,6.670995670995671
2009-03-18,15.45,2.31,6.688311688311688
2009-03-19,15.35,2.31,6.645021645021645
2009-03-20,15.22,2.31,6.588744588744589
2009-03-23,15.48,2.31,6.701298701298701
2009-03-24,15.3,2.31,6.623376623376624
2009-03-25,15.38,2.31,6.658008658008658
2009-03-26,15.77,2.31,6.8268398268398265
2009-03-27,15.62,2.31,6.761904761904761
2009-03-30,15.27,2.31,6.6103896103896105
2009-03-31,15.16,2.31,6.562770562770563
2009-04-01,15.02,2.31,6.502164502164502
2009-04-02,14.9,2.31,6.45021645021645
2009-04-03,14.53,2.31,6.29004329004329
2009-04-06,14.51,2.31,6.2813852813852815
2009-04-07,14.43,2.31,6.246753246753246
2009-04-08,14.6,2.31,6.32034632034632
2009-04-09,14.69,2.31,6.359307359307359
2009-04-13,14.88,2.31,6.441558441558442
2009-04-14,14.75,2.31,6.3852813852813854
2009-04-15,14.66,2.31,6.346320346320346
2009-04-16,14.77,2.31,6.393939393939394
2009-04-17,14.94,2.31,6.467532467532467
2009-04-20,14.76,2.31,6.3896103896103895
2009-04-21,14.6,2.31,6.32034632034632
2009-04-22,14.32,2.31,6.199134199134199
2009-04-23,14.15,2.31,6.125541125541125
2009-04-24,14.27,2.31,6.177489177489178
2009-04-27,14.44,2.31,6.25108225108225
2009-04-28,16.16,2.31,6.995670995670996
2009-04-29,16.01,2.31,6.930735930735931
2009-04-30,15.85,2.31,6.861471861471861
2009-05-01,16.03,2.31,6.9393939393939394
2009-05-04,15.96,2.31,6.909090909090909
2009-05-05,15.93,2.31,6.896103896103896
2009-05-06,15.74,2.31,6.813852813852813
2009-05-07,15.87,2.31,6.87012987012987
2009-05-08,15.82,1.08,14.648148148148147
2009-05-11,15.73,1.08,14.564814814814815
2009-05-12,15.7,1.08,14.537037037037035
2009-05-13,15.62,1.08,14.462962962962962
2009-05-14,15.61,1.08,14.453703703703702
2009-05-15,15.69,1.08,14.527777777777777
2009-05-18,15.69,1.08,14.527777777777777
2009-05-19,16.0,1.08,14.814814814814813
2009-05-20,15.66,1.08,14.5
2009-05-21,15.59,1.08,14.435185185185183
2009-05-22,15.72,1.08,14.555555555555555
2009-05-26,16.0,1.08,14.814814814814813
2009-05-27,15.84,1.08,14.666666666666666
2009-05-28,15.88,1.08,14.703703703703704
2009-05-29,15.96,1.08,14.777777777777777
2009-06-01,16.38,1.08,15.166666666666664
2009-06-02,16.61,1.08,15.379629629629628
2009-06-03,16.61,1.08,15.379629629629628
2009-06-04,16.18,1.08,14.981481481481481
2009-06-05,16.16,1.08,14.962962962962962
2009-06-08,15.73,1.08,14.564814814814815
2009-06-09,16.1,1.08,14.907407407407408
2009-06-10,15.99,1.08,14.805555555555555
2009-06-11,16.35,1.08,15.13888888888889
2009-06-12,16.54,1.08,15.314814814814813
2009-06-15,16.02,1.08,14.833333333333332
2009-06-16,16.02,1.08,14.833333333333332
2009-06-17,16.47,1.08,15.249999999999998
2009-06-18,16.81,1.08,15.564814814814813
2009-06-19,16.84,1.08,15.592592592592592
2009-06-22,16.41,1.08,15.194444444444443
2009-06-23,16.28,1.08,15.074074074074074
2009-06-24,16.54,1.08,15.314814814814813
2009-06-25,16.87,1.08,15.62037037037037
2009-06-26,16.81,1.08,15.564814814814813
2009-06-29,16.79,1.08,15.546296296296294
2009-06-30,17.01,1.08,15.75
2009-07-01,16.76,1.08,15.518518518518519
2009-07-02,16.53,1.08,15.305555555555555
2009-07-06,16.53,1.08,15.305555555555555
2009-07-07,16.32,1.08,15.11111111111111
2009-07-08,16.52,1.08,15.296296296296294
2009-07-09,16.35,1.08,15.13888888888889
2009-07-10,16.48,1.08,15.25925925925926
2009-07-13,16.53,1.08,15.305555555555555
2009-07-14,16.58,1.08,15.35185185185185
2009-07-15,16.72,1.08,15.48148148148148
2009-07-16,16.91,1.08,15.657407407407407
2009-07-17,17.0,1.08,15.74074074074074
2009-07-20,17.03,1.08,15.768518518518519
2009-07-21,16.51,1.08,15.287037037037038
2009-07-22,16.35,1.08,15.13888888888889
2009-07-23,16.55,1.08,15.324074074074074
2009-07-24,16.81,1.08,15.564814814814813
2009-07-27,16.61,1.08,15.379629629629628
2009-07-28,16.47,1.08,15.249999999999998
2009-07-29,16.74,1.08,15.499999999999998
2009-07-30,16.32,1.08,15.11111111111111
2009-07-31,16.35,1.08,15.13888888888889
2009-08-03,16.24,1.08,15.037037037037035
2009-08-04,16.23,1.08,15.027777777777777
2009-08-05,15.95,1.08,14.768518518518517
2009-08-06,15.86,1.08,14.685185185185183
2009-08-07,15.96,1.93,8.269430051813472
2009-08-10,16.03,1.93,8.305699481865286
2009-08-11,16.33,1.93,8.461139896373057
2009-08-12,16.21,1.93,8.39896373056995
2009-08-13,16.17,1.93,8.378238341968913
2009-08-14,16.06,1.93,8.321243523316062
2009-08-17,15.87,1.93,8.222797927461139
2009-08-18,15.72,1.93,8.145077720207254
2009-08-19,15.79,1.93,8.181347150259068
2009-08-20,15.92,1.93,8.248704663212436
2009-08-21,16.01,1.93,8.295336787564768
2009-08-24,15.91,1.93,8.243523316062177
2009-08-25,15.92,1.93,8.248704663212436
2009-08-26,15.77,1.93,8.17098445595855
2009-08-27,15.87,1.93,8.222797927461139
2009-08-28,15.53,1.93,8.046632124352332
2009-08-31,15.47,1.93,8.015544041450777
2009-09-01,15.42,1.93,7.989637305699482
2009-09-02,15.65,1.93,8.10880829015544
2009-09-03,15.71,1.93,8.139896373056995
2009-09-04,15.91,1.93,8.243523316062177
2009-09-08,16.04,1.93,8.310880829015543
2009-09-09,16.22,1.93,8.404145077720207
2009-09-10,16.38,1.93,8.487046632124352
2009-09-11,16.5,1.93,8.549222797927461
2009-09-14,16.75,1.93,8.678756476683938
2009-09-15,16.44,1.93,8.518134715025907
2009-09-16,16.87,1.93,8.740932642487047
2009-09-17,16.84,1.93,8.72538860103627
2009-09-18,16.82,1.93,8.715025906735752
2009-09-21,16.91,1.93,8.761658031088084
2009-09-22,16.93,1.93,8.772020725388602
2009-09-23,16.84,1.93,8.72538860103627
2009-09-24,16.93,1.93,8.772020725388602
2009-09-25,17.27,1.93,8.94818652849741
2009-09-28,17.46,1.93,9.046632124352332
2009-09-29,17.48,1.93,9.05699481865285
2009-09-30,17.48,1.93,9.05699481865285
2009-10-01,17.25,1.93,8.937823834196891
2009-10-02,17.1,1.93,8.860103626943006
2009-10-05,17.26,1.93,8.943005181347152
2009-10-06,17.25,1.93,8.937823834196891
2009-10-07,17.26,1.93,8.943005181347152
2009-10-08,17.49,1.93,9.062176165803109
2009-10-09,17.84,1.93,9.243523316062177
2009-10-12,17.49,1.93,9.062176165803109
2009-10-13,17.4,1.93,9.015544041450777
2009-10-14,17.4,1.93,9.015544041450777
2009-10-15,17.55,1.93,9.093264248704664
2009-10-16,17.9,1.93,9.27461139896373
2009-10-19,18.03,1.93,9.3419689119171
2009-10-20,17.91,1.93,9.27979274611399
2009-10-21,17.78,1.93,9.212435233160623
2009-10-22,19.01,1.93,9.849740932642488
2009-10-23,19.0,1.93,9.844559585492227
2009-10-26,19.1,1.93,9.89637305699482
2009-10-27,19.04,1.93,9.865284974093264
2009-10-28,19.25,1.93,9.974093264248705
2009-10-29,19.44,1.93,10.072538860103627
2009-10-30,19.24,1.93,9.968911917098445
2009-11-02,19.46,1.93,10.082901554404145
2009-11-03,19.4,1.93,10.05181347150259
2009-11-04,19.57,1.93,10.139896373056995
2009-11-05,19.93,1.93,10.32642487046632
2009-11-06,19.99,3.23,6.188854489164086
2009-11-09,20.1,3.23,6.222910216718267
2009-11-10,20.15,3.23,6.238390092879256
2009-11-11,20.19,3.23,6.25077399380805
2009-11-12,20.12,3.23,6.2291021671826625
2009-11-13,20.16,3.23,6.241486068111455
2009-11-16,20.3,3.23,6.28482972136223
2009-11-17,20.3,3.23,6.28482972136223
2009-11-18,20.45,3.23,6.331269349845201
2009-11-19,20.28,3.23,6.278637770897833
2009-11-20,20.31,3.23,6.287925696594427
2009-11-23,20.32,3.23,6.291021671826625
2009-11-24,20.56,3.23,6.365325077399381
2009-11-25,20.69,3.23,6.405572755417957
2009-11-27,20.63,3.23,6.386996904024768
2009-11-30,20.57,3.23,6.368421052631579
2009-12-01,20.57,3.23,6.368421052631579
2009-12-02,20.64,3.23,6.390092879256966
2009-12-03,20.64,3.23,6.390092879256966
2009-12-04,20.83,3.23,6.4489164086687305
2009-12-07,20.74,3.23,6.421052631578947
2009-12-08,20.76,3.23,6.427244582043344
2009-12-09,20.77,3.23,6.430340557275541
2009-12-10,21.47,3.23,6.647058823529411
2009-12-11,21.49,3.23,6.653250773993808
2009-12-14,21.5,3.23,6.656346749226007
2009-12-15,21.45,3.23,6.640866873065015
2009-12-16,21.31,3.23,6.597523219814241
2009-12-17,21.22,3.23,6.569659442724458
2009-12-18,21.32,3.23,6.6006191950464395
2009-12-21,21.58,3.23,6.681114551083591
2009-12-22,21.82,3.23,6.755417956656347
2009-12-23,21.86,3.23,6.767801857585139
2009-12-24,21.9,3.23,6.780185758513931
2009-12-28,21.95,3.23,6.795665634674922
2009-12-29,21.94,3.23,6.792569659442725
2009-12-30,21.89,3.23,6.777089783281734
2009-12-31,21.71,3.23,6.7213622291021675
2010-01-04,21.87,3.23,6.7708978328173375
2010-01-05,22.03,3.23,6.820433436532508
2010-01-06,22.27,3.23,6.894736842105263
2010-01-07,22.47,3.23,6.9566563467492255
2010-01-08,22.37,3.23,6.925696594427245
2010-01-11,22.86,3.23,7.077399380804954
2010-01-12,22.94,3.23,7.102167182662539
2010-01-13,23.03,3.23,7.130030959752323
2010-01-14,23.11,3.23,7.154798761609907
2010-01-15,22.9,3.23,7.089783281733745
2010-01-19,23.26,3.23,7.20123839009288
2010-01-20,23.49,3.23,7.272445820433436
2010-01-21,23.52,3.23,7.281733746130031
2010-01-22,22.73,3.23,7.037151702786378
2010-01-25,22.96,3.23,7.108359133126935
2010-01-26,22.92,3.23,7.095975232198143
2010-01-27,22.89,3.23,7.086687306501548
2010-01-28,22.64,3.23,7.0092879256965945
2010-01-29,22.41,3.23,6.938080495356037
2010-02-01,22.56,3.23,6.984520123839009
2010-02-02,23.26,3.23,7.20123839009288
2010-02-03,23.11,3.23,7.154798761609907
2010-02-04,22.42,3.23,6.9411764705882355
2010-02-05,22.43,3.23,6.944272445820434
2010-02-08,21.76,3.23,6.736842105263158
2010-02-09,21.66,3.23,6.705882352941177
2010-02-10,21.45,3.23,6.640866873065015
2010-02-11,21.59,3.23,6.684210526315789
2010-02-12,21.83,3.23,6.758513931888545
2010-02-16,22.03,3.23,6.820433436532508
2010-02-17,22.45,3.23,6.950464396284829
2010-02-18,22.67,3.23,7.018575851393189
2010-02-19,22.63,3.23,7.006191950464396
2010-02-22,22.84,3.23,7.071207430340557
2010-02-23,22.54,3.23,6.978328173374613
2010-02-24,22.75,3.23,7.043343653250774
2010-02-25,22.82,3.23,7.065015479876161
2010-02-26,22.96,4.07,5.641277641277641
2010-03-01,23.41,4.07,5.7518427518427515
2010-03-02,23.78,4.07,5.842751842751842
2010-03-03,23.87,4.07,5.864864864864865
2010-03-04,23.95,4.07,5.884520884520884
2010-03-05,24.23,4.07,5.953316953316953
2010-03-08,24.2,4.07,5.945945945945946
2010-03-09,24.09,4.07,5.918918918918918
2010-03-10,24.3,4.07,5.9705159705159705
2010-03-11,24.3,4.07,5.9705159705159705
2010-03-12,24.46,4.07,6.009828009828009
2010-03-15,24.7,4.07,6.068796068796068
2010-03-16,24.68,4.07,6.063882063882064
2010-03-17,24.61,4.07,6.046683046683046
2010-03-18,24.78,4.07,6.0884520884520885
2010-03-19,24.98,4.07,6.137592137592137
2010-03-22,25.32,4.07,6.22113022113022
2010-03-23,25.14,4.07,6.176904176904177
2010-03-24,25.0,4.07,6.142506142506142
2010-03-25,24.74,4.07,6.0786240786240775
2010-03-26,24.55,4.07,6.031941031941032
2010-03-29,24.88,4.07,6.1130221130221125
2010-03-30,25.03,4.07,6.14987714987715
2010-03-31,24.72,4.07,6.073710073710073
2010-04-01,25.1,4.07,6.167076167076167
2010-04-05,25.8,4.07,6.339066339066338
2010-04-06,25.61,4.07,6.292383292383292
2010-04-07,25.75,4.07,6.326781326781326
2010-04-08,25.71,4.07,6.316953316953317
2010-04-09,26.0,4.07,6.388206388206388
2010-04-12,25.61,4.07,6.292383292383292
2010-04-13,26.13,4.07,6.420147420147419
2010-04-14,26.08,4.07,6.407862407862407
2010-04-15,26.34,4.07,6.471744471744471
2010-04-16,26.09,4.07,6.41031941031941
2010-04-19,25.9,4.07,6.363636363636362
2010-04-20,26.16,4.07,6.427518427518427
2010-04-21,25.08,4.07,6.162162162162161
2010-04-22,25.4,4.07,6.24078624078624
2010-04-23,25.68,4.07,6.309582309582309
2010-04-26,25.54,4.07,6.275184275184275
2010-04-27,25.7,4.07,6.3144963144963135
2010-04-28,26.13,4.07,6.420147420147419
2010-04-29,26.38,4.07,6.4815724815724804
2010-04-30,25.77,4.07,6.3316953316953315
2010-05-03,26.46,4.07,6.501228501228501
2010-05-04,25.87,4.07,6.356265356265356
2010-05-05,25.73,4.07,6.321867321867321
2010-05-06,24.96,4.07,6.132678132678133
2010-05-07,24.37,0.84,29.011904761904763
2010-05-10,25.23,0.84,30.03571428571429
2010-05-11,24.95,0.84,29.702380952380953
2010-05-12,25.37,0.84,30.202380952380956
2010-05-13,25.48,0.84,30.333333333333336
2010-05-14,25.15,0.84,29.94047619047619
2010-05-17,25.42,0.84,30.261904761904766
2010-05-18,25.31,0.84,30.13095238095238
2010-05-19,24.91,0.84,29.654761904761905
2010-05-20,24.04,0.84,28.61904761904762
2010-05-21,24.6,0.84,29.28571428571429
2010-05-24,25.06,0.84,29.833333333333332
2010-05-25,24.78,0.84,29.500000000000004
2010-05-26,25.46,0.84,30.30952380952381
2010-05-27,25.96,0.84,30.90476190476191
2010-05-28,25.26,0.84,30.071428571428573
2010-06-01,26.05,0.84,31.011904761904763
2010-06-02,26.62,0.84,31.690476190476193
2010-06-03,26.9,0.84,32.023809523809526
2010-06-04,26.23,0.84,31.226190476190478
2010-06-07,25.72,0.84,30.61904761904762
2010-06-08,26.18,0.84,31.166666666666668
2010-06-09,26.27,0.84,31.273809523809526
2010-06-10,26.47,0.84,31.511904761904763
2010-06-11,26.9,0.84,32.023809523809526
2010-06-14,26.92,0.84,32.04761904761905
2010-06-15,27.25,0.84,32.44047619047619
2010-06-16,27.56,0.84,32.80952380952381
2010-06-17,27.45,0.84,32.67857142857143
2010-06-18,27.53,0.84,32.773809523809526
2010-06-21,27.52,0.84,32.76190476190476
2010-06-22,27.41,0.84,32.63095238095238
2010-06-23,26.08,0.84,31.047619047619047
2010-06-24,26.5,0.84,31.547619047619047
2010-06-25,26.66,0.84,31.73809523809524
2010-06-28,27.04,0.84,32.19047619047619
2010-06-29,26.92,0.84,32.04761904761905
2010-06-30,28.01,0.84,33.345238095238095
2010-07-01,27.79,0.84,33.083333333333336
2010-07-02,27.71,0.84,32.98809523809524
2010-07-06,28.3,0.84,33.69047619047619
2010-07-07,27.62,0.84,32.88095238095239
2010-07-08,27.8,0.84,33.095238095238095
