date,PLD,PLD_EPS,PE Ratio
2011-08-19,26.62,-0.7,-38.02857142857143
2011-08-22,26.19,-0.7,-37.41428571428572
2011-08-23,26.04,-0.7,-37.2
2011-08-24,25.7,-0.7,-36.714285714285715
2011-08-25,25.0,-0.7,-35.714285714285715
2011-08-26,25.14,-0.7,-35.91428571428572
2011-08-29,26.43,-0.7,-37.75714285714286
2011-08-30,26.74,-0.7,-38.2
2011-08-31,27.23,-0.7,-38.900000000000006
2011-09-01,27.42,-0.7,-39.17142857142858
2011-09-02,26.15,-0.7,-37.357142857142854
2011-09-06,25.6,-0.7,-36.57142857142858
2011-09-07,27.12,-0.7,-38.74285714285715
2011-09-08,26.82,-0.7,-38.31428571428572
2011-09-09,25.65,-0.7,-36.642857142857146
2011-09-12,25.57,-0.7,-36.52857142857143
2011-09-13,25.9,-0.7,-37.0
2011-09-14,26.56,-0.7,-37.94285714285714
2011-09-15,27.39,-0.7,-39.12857142857143
2011-09-16,28.32,-0.7,-40.45714285714286
2011-09-19,27.91,-0.7,-39.871428571428574
2011-09-20,28.27,-0.7,-40.385714285714286
2011-09-21,26.69,-0.7,-38.12857142857143
2011-09-22,25.13,-0.7,-35.9
2011-09-23,25.51,-0.7,-36.44285714285715
2011-09-26,26.05,-0.7,-37.214285714285715
2011-09-27,26.28,-0.7,-37.542857142857144
2011-09-28,25.05,-0.7,-35.78571428571429
2011-09-29,25.43,-0.7,-36.32857142857143
2011-09-30,24.25,-0.7,-34.642857142857146
2011-10-03,22.63,-0.7,-32.32857142857143
2011-10-04,23.54,-0.7,-33.628571428571426
2011-10-05,23.21,-0.7,-33.15714285714286
2011-10-06,24.48,-0.7,-34.971428571428575
2011-10-07,23.52,-0.7,-33.6
2011-10-10,24.58,-0.7,-35.114285714285714
2011-10-11,24.46,-0.7,-34.94285714285714
2011-10-12,24.88,-0.7,-35.542857142857144
2011-10-13,24.72,-0.7,-35.31428571428572
2011-10-14,25.78,-0.7,-36.82857142857143
2011-10-17,25.35,-0.7,-36.214285714285715
2011-10-18,26.99,-0.7,-38.55714285714286
2011-10-19,26.22,-0.7,-37.457142857142856
2011-10-20,26.34,-0.7,-37.62857142857143
2011-10-21,27.6,-0.7,-39.42857142857143
2011-10-24,28.62,-0.7,-40.88571428571429
2011-10-25,27.45,-0.7,-39.214285714285715
2011-10-26,27.71,-0.7,-39.58571428571429
2011-10-27,29.63,-0.7,-42.32857142857143
2011-10-28,29.93,-0.7,-42.75714285714286
2011-10-31,29.76,-0.7,-42.51428571428572
2011-11-01,27.76,-0.7,-39.65714285714286
2011-11-02,28.27,-0.7,-40.385714285714286
2011-11-03,29.25,-0.7,-41.78571428571429
2011-11-04,29.27,-0.7,-41.81428571428572
2011-11-07,29.41,-0.7,-42.01428571428572
2011-11-08,29.72,0.7,42.457142857142856
2011-11-09,27.65,0.7,39.5
2011-11-10,27.24,0.7,38.91428571428571
2011-11-11,28.48,0.7,40.68571428571429
2011-11-14,27.97,0.7,39.957142857142856
2011-11-15,28.13,0.7,40.18571428571429
2011-11-16,27.92,0.7,39.88571428571429
2011-11-17,27.45,0.7,39.214285714285715
2011-11-18,27.54,0.7,39.34285714285714
2011-11-21,26.21,0.7,37.44285714285714
2011-11-22,25.68,0.7,36.68571428571429
2011-11-23,24.92,0.7,35.6
2011-11-25,25.21,0.7,36.01428571428572
2011-11-28,26.16,0.7,37.371428571428574
2011-11-29,26.06,0.7,37.22857142857143
2011-11-30,27.82,0.7,39.74285714285715
2011-12-01,27.5,0.7,39.285714285714285
2011-12-02,27.8,0.7,39.714285714285715
2011-12-05,28.5,0.7,40.714285714285715
2011-12-06,28.37,0.7,40.52857142857143
2011-12-07,28.84,0.7,41.2
2011-12-08,27.94,0.7,39.91428571428572
2011-12-09,28.7,0.7,41.0
2011-12-12,27.56,0.7,39.371428571428574
2011-12-13,27.1,0.7,38.714285714285715
2011-12-14,26.97,0.7,38.52857142857143
2011-12-15,27.24,0.7,38.91428571428571
2011-12-16,27.51,0.7,39.300000000000004
2011-12-19,26.85,0.7,38.35714285714286
2011-12-20,28.25,0.7,40.35714285714286
2011-12-21,28.26,0.7,40.371428571428574
2011-12-22,28.79,0.7,41.12857142857143
2011-12-23,28.92,0.7,41.31428571428572
2011-12-27,29.0,0.7,41.42857142857143
2011-12-28,28.48,0.7,40.68571428571429
2011-12-29,28.57,0.7,40.81428571428572
2011-12-30,28.59,0.7,40.84285714285715
2012-01-03,29.24,0.7,41.77142857142857
2012-01-04,28.5,0.7,40.714285714285715
2012-01-05,29.24,0.7,41.77142857142857
2012-01-06,28.79,0.7,41.12857142857143
2012-01-09,28.53,0.7,40.75714285714286
2012-01-10,29.31,0.7,41.871428571428574
2012-01-11,29.62,0.7,42.31428571428572
2012-01-12,29.72,0.7,42.457142857142856
2012-01-13,29.57,0.7,42.24285714285715
2012-01-17,30.54,0.7,43.62857142857143
2012-01-18,30.73,0.7,43.900000000000006
2012-01-19,31.3,0.7,44.714285714285715
2012-01-20,31.78,0.7,45.400000000000006
2012-01-23,31.81,0.7,45.44285714285714
2012-01-24,32.18,0.7,45.971428571428575
2012-01-25,32.37,0.7,46.24285714285714
2012-01-26,32.55,0.7,46.5
2012-01-27,32.52,0.7,46.45714285714286
2012-01-30,31.6,0.7,45.142857142857146
2012-01-31,31.71,0.7,45.300000000000004
2012-02-01,32.54,0.7,46.48571428571429
2012-02-02,32.81,0.7,46.87142857142858
2012-02-03,33.16,0.7,47.37142857142857
2012-02-06,32.98,0.7,47.114285714285714
2012-02-07,33.29,0.7,47.55714285714286
2012-02-08,34.18,0.7,48.82857142857143
2012-02-09,34.12,0.7,48.74285714285714
2012-02-10,33.07,0.7,47.24285714285715
2012-02-13,33.75,0.7,48.214285714285715
2012-02-14,33.39,0.7,47.7
2012-02-15,33.26,0.7,47.51428571428571
2012-02-16,33.86,0.7,48.371428571428574
2012-02-17,34.0,0.7,48.57142857142858
2012-02-21,33.66,0.7,48.08571428571428
2012-02-22,32.91,0.7,47.01428571428571
2012-02-23,33.66,0.7,48.08571428571428
2012-02-24,33.88,0.7,48.400000000000006
2012-02-27,33.89,0.7,48.41428571428572
2012-02-28,33.59,0.7,47.985714285714295
2012-02-29,33.66,0.034696,970.1406502190454
2012-03-01,33.8,0.034696,974.175697486742
2012-03-02,33.74,0.034696,972.4463915148722
2012-03-05,34.47,0.034696,993.4862808392899
2012-03-06,33.69,0.034696,971.0053032049804
2012-03-07,34.21,0.034696,985.9926216278534
2012-03-08,33.6,0.034696,968.4113442471755
2012-03-09,34.14,0.034696,983.9750979940052
2012-03-12,33.99,0.034696,979.6518330643303
2012-03-13,34.92,0.034696,1006.4560756283146
2012-03-14,34.83,0.034696,1003.8621166705096
2012-03-15,35.0,0.034696,1008.7618169241412
2012-03-16,35.26,0.034696,1016.2554761355776
2012-03-19,35.48,0.034696,1022.5962646991007
2012-03-20,35.28,0.034696,1016.8319114595344
2012-03-21,35.42,0.034696,1020.8669587272309
2012-03-22,35.03,0.034696,1009.6264699100761
2012-03-23,35.2,0.034696,1014.5261701637078
2012-03-26,35.71,0.034696,1029.2252709246025
2012-03-27,35.45,0.034696,1021.731611713166
2012-03-28,35.05,0.034696,1010.2029052340328
2012-03-29,35.31,0.034696,1017.6965644454693
2012-03-30,36.02,0.034696,1038.1600184459305
2012-04-02,36.25,0.034696,1044.789024671432
2012-04-03,36.15,0.034696,1041.9068480516487
2012-04-04,35.72,0.034696,1029.5134885865807
2012-04-05,35.48,0.034696,1022.5962646991007
2012-04-09,34.91,0.034696,1006.1678579663361
2012-04-10,33.13,0.034696,954.8651141341943
2012-04-11,33.38,0.034696,962.0705556836524
2012-04-12,33.88,0.034696,976.4814387825687
2012-04-13,33.48,0.034696,964.9527323034355
2012-04-16,34.01,0.034696,980.2282683882869
2012-04-17,34.68,0.034696,999.5388517408347
2012-04-18,34.18,0.034696,985.1279686419184
2012-04-19,34.36,0.034696,990.3158865575283
2012-04-20,34.78,0.034696,1002.421028360618
2012-04-23,33.5,0.034696,965.5291676273923
2012-04-24,33.89,0.034696,976.769656444547
2012-04-25,34.68,0.034696,999.5388517408347
2012-04-26,35.02,0.034696,1009.3382522480979
2012-04-27,35.4,0.034696,1020.2905234032742
2012-04-30,35.76,0.034696,1030.666359234494
2012-05-01,35.94,0.034696,1035.8542771501038
2012-05-02,35.9,0.034696,1034.7014065021906
2012-05-03,35.85,0.034696,1033.2603181922989
2012-05-04,35.04,0.034696,1009.9146875720545
2012-05-07,35.43,0.034696,1021.1551763892091
2012-05-08,35.03,0.010567,3315.037380524274
2012-05-09,34.59,0.010567,3273.398315510552
2012-05-10,34.6,0.010567,3274.3446578972275
2012-05-11,34.63,0.010567,3277.183685057254
2012-05-14,33.76,0.010567,3194.851897416485
2012-05-15,33.48,0.010567,3168.354310589571
2012-05-16,33.1,0.010567,3132.3932998959026
2012-05-17,32.04,0.010567,3032.0810069082995
2012-05-18,30.93,0.010567,2927.037001987319
2012-05-21,32.2,0.010567,3047.2224850951075
2012-05-22,31.8,0.010567,3009.3687896280876
2012-05-23,31.96,0.010567,3024.5102678148955
2012-05-24,31.78,0.010567,3007.4761048547366
2012-05-25,31.5,0.010567,2980.9785180278222
2012-05-29,32.32,0.010567,3058.5785937352134
2012-05-30,31.79,0.010567,3008.4224472414116
2012-05-31,31.98,0.010567,3026.4029525882465
2012-06-01,30.56,0.010567,2892.0223336803256
2012-06-04,30.42,0.010567,2878.7735402668686
2012-06-05,31.16,0.010567,2948.8028768808554
2012-06-06,32.0,0.010567,3028.2956373615975
2012-06-07,31.72,0.010567,3001.798050534683
2012-06-08,31.87,0.010567,3015.993186334816
2012-06-11,31.24,0.010567,2956.3736159742593
2012-06-12,32.02,0.010567,3030.1883221349485
2012-06-13,31.75,0.010567,3004.63707769471
2012-06-14,31.76,0.010567,3005.5834200813856
2012-06-15,31.75,0.010567,3004.63707769471
2012-06-18,31.85,0.010567,3014.100501561465
2012-06-19,32.28,0.010567,3054.7932241885114
2012-06-20,32.46,0.010567,3071.8273871486704
2012-06-21,31.61,0.010567,2991.3882842812527
2012-06-22,31.54,0.010567,2984.7638875745242
2012-06-25,30.9,0.010567,2924.1979748272925
2012-06-26,31.17,0.010567,2949.7492192675313
2012-06-27,31.16,0.010567,2948.8028768808554
2012-06-28,31.56,0.010567,2986.656572347875
2012-06-29,33.23,0.010567,3144.6957509226836
2012-07-02,33.35,0.010567,3156.05185956279
2012-07-03,33.51,0.010567,3171.1933377495975
2012-07-05,33.1,0.010567,3132.3932998959026
2012-07-06,33.08,0.010567,3130.500615122551
2012-07-09,32.7,0.010567,3094.5396044288827
2012-07-10,32.35,0.010567,3061.41762089524
2012-07-11,32.62,0.010567,3086.9688653354783
2012-07-12,32.48,0.010567,3073.720071922021
2012-07-13,32.79,0.010567,3103.0566859089618
2012-07-16,32.69,0.010567,3093.593262042207
2012-07-17,33.05,0.010567,3127.6615879625247
2012-07-18,33.05,0.010567,3127.6615879625247
2012-07-19,32.68,0.010567,3092.6469196555313
2012-07-20,32.11,0.010567,3038.705403615028
2012-07-23,31.43,0.010567,2974.3541213210938
2012-07-24,31.35,0.010567,2966.7833822276903
2012-07-25,31.68,0.010567,2998.0126809879816
2012-07-26,32.25,0.010567,3051.954197028485
2012-07-27,32.52,0.010567,3077.505441468724
2012-07-30,32.26,0.010567,3052.9005394151604
2012-07-31,32.33,0.010567,3059.524936121889
2012-08-01,32.39,0.010567,3065.202990441942
2012-08-02,32.35,0.010567,3061.41762089524
2012-08-03,33.66,0.010567,3185.38847354973
2012-08-06,33.93,0.010567,3210.939717989969
2012-08-07,33.76,0.020616,1637.5630578191697
2012-08-08,33.44,0.020616,1622.0411331005043
2012-08-09,33.25,0.020616,1612.824990298797
2012-08-10,33.2,0.020616,1610.3996895615057
2012-08-13,32.96,0.020616,1598.758246022507
2012-08-14,33.19,0.020616,1609.9146294140473
2012-08-15,33.31,0.020616,1615.735351183547
2012-08-16,33.74,0.020616,1636.592937524253
2012-08-17,33.8,0.020616,1639.5032984090026
2012-08-20,33.74,0.020616,1636.592937524253
2012-08-21,33.67,0.020616,1633.1975164920452
2012-08-22,33.23,0.020616,1611.8548700038805
2012-08-23,32.91,0.020616,1596.3329452852154
2012-08-24,33.43,0.020616,1621.5560729530462
2012-08-27,33.74,0.020616,1636.592937524253
2012-08-28,33.91,0.020616,1644.8389600310438
2012-08-29,34.25,0.020616,1661.3310050446257
2012-08-30,34.07,0.020616,1652.5999223903766
2012-08-31,34.17,0.020616,1657.4505238649595
2012-09-04,34.46,0.020616,1671.5172681412496
2012-09-05,34.58,0.020616,1677.337989910749
2012-09-06,35.36,0.020616,1715.1726814124952
2012-09-07,35.73,0.020616,1733.1199068684516
2012-09-10,35.73,0.020616,1733.1199068684516
2012-09-11,36.18,0.020616,1754.9476135040745
2012-09-12,36.07,0.020616,1749.6119518820335
2012-09-13,36.91,0.020616,1790.3570042685292
2012-09-14,36.89,0.020616,1789.3868839736128
2012-09-17,36.67,0.020616,1778.7155607295306
2012-09-18,36.22,0.020616,1756.8878540939077
2012-09-19,35.75,0.020616,1734.0900271633684
2012-09-20,35.31,0.020616,1712.7473806752039
2012-09-21,34.99,0.020616,1697.2254559565388
2012-09-24,34.85,0.020616,1690.4346138921228
2012-09-25,34.27,0.020616,1662.3011253395423
2012-09-26,33.95,0.020616,1646.7792006208772
2012-09-27,34.76,0.020616,1686.0690725649981
2012-09-28,35.03,0.020616,1699.165696546372
2012-10-01,34.58,0.020616,1677.337989910749
2012-10-02,34.84,0.020616,1689.9495537446646
2012-10-03,34.82,0.020616,1688.9794334497478
2012-10-04,34.96,0.020616,1695.7702755141638
2012-10-05,34.9,0.020616,1692.859914629414
2012-10-08,34.84,0.020616,1689.9495537446646
2012-10-09,34.6,0.020616,1678.3081102056656
2012-10-10,34.83,0.020616,1689.464493597206
2012-10-11,34.83,0.020616,1689.464493597206
2012-10-12,34.84,0.020616,1689.9495537446646
2012-10-15,35.44,0.020616,1719.0531625921615
2012-10-16,35.97,0.020616,1744.7613504074507
2012-10-17,36.14,0.020616,1753.0073729142414
2012-10-18,36.38,0.020616,1764.6488164532404
2012-10-19,35.57,0.020616,1725.3589445091193
2012-10-22,35.16,0.020616,1705.4714784633293
2012-10-23,34.77,0.020616,1686.5541327124565
2012-10-24,34.55,0.020616,1675.882809468374
2012-10-25,34.28,0.020616,1662.7861854870005
2012-10-26,33.91,0.020616,1644.8389600310438
2012-10-31,34.29,0.020616,1663.2712456344586
2012-11-01,34.26,0.020616,1661.816065192084
2012-11-02,34.37,0.020616,1667.151726814125
2012-11-05,34.18,0.020616,1657.9355840124176
2012-11-06,34.4,0.32,107.5
2012-11-07,34.15,0.32,106.71875
2012-11-08,33.59,0.32,104.96875000000001
2012-11-09,33.39,0.32,104.34375
2012-11-12,33.34,0.32,104.18750000000001
2012-11-13,33.37,0.32,104.28124999999999
2012-11-14,32.85,0.32,102.65625
2012-11-15,32.6,0.32,101.875
2012-11-16,32.68,0.32,102.125
2012-11-19,33.34,0.32,104.18750000000001
2012-11-20,33.4,0.32,104.375
2012-11-21,33.9,0.32,105.9375
2012-11-23,34.09,0.32,106.53125000000001
2012-11-26,34.3,0.32,107.18749999999999
2012-11-27,33.95,0.32,106.09375
2012-11-28,33.86,0.32,105.8125
2012-11-29,34.02,0.32,106.31250000000001
2012-11-30,33.94,0.32,106.06249999999999
2012-12-03,33.96,0.32,106.125
2012-12-04,34.26,0.32,107.06249999999999
2012-12-05,34.3,0.32,107.18749999999999
2012-12-06,34.91,0.32,109.09374999999999
2012-12-07,35.24,0.32,110.125
2012-12-10,35.18,0.32,109.9375
2012-12-11,35.23,0.32,110.09374999999999
2012-12-12,35.27,0.32,110.21875000000001
2012-12-13,35.02,0.32,109.43750000000001
2012-12-14,35.1,0.32,109.6875
2012-12-17,35.24,0.32,110.125
2012-12-18,35.83,0.32,111.96874999999999
2012-12-19,35.64,0.32,111.375
2012-12-20,36.58,0.32,114.31249999999999
2012-12-21,36.46,0.32,113.9375
2012-12-24,36.52,0.32,114.12500000000001
2012-12-26,36.07,0.32,112.71875
2012-12-27,36.28,0.32,113.375
2012-12-28,35.77,0.32,111.78125000000001
2012-12-31,36.49,0.32,114.03125
2013-01-02,37.35,0.32,116.71875
2013-01-03,37.4,0.32,116.875
2013-01-04,37.71,0.32,117.84375
2013-01-07,37.96,0.32,118.625
2013-01-08,37.84,0.32,118.25000000000001
2013-01-09,38.22,0.32,119.4375
2013-01-10,38.04,0.32,118.875
2013-01-11,38.28,0.32,119.625
2013-01-14,38.3,0.32,119.68749999999999
2013-01-15,38.47,0.32,120.21875
2013-01-16,38.45,0.32,120.15625
2013-01-17,38.72,0.32,121.0
2013-01-18,39.5,0.32,123.4375
2013-01-22,39.32,0.32,122.875
2013-01-23,39.64,0.32,123.875
2013-01-24,40.18,0.32,125.5625
2013-01-25,40.64,0.32,127.0
2013-01-28,40.93,0.32,127.90625
2013-01-29,40.74,0.32,127.3125
2013-01-30,40.05,0.32,125.15624999999999
2013-01-31,39.9,0.32,124.6875
2013-02-01,40.48,0.32,126.49999999999999
2013-02-04,40.26,0.32,125.81249999999999
2013-02-05,40.28,0.32,125.875
2013-02-06,39.91,0.32,124.71874999999999
2013-02-07,39.42,0.32,123.1875
2013-02-08,39.47,0.32,123.34375
2013-02-11,39.33,0.32,122.90624999999999
2013-02-12,39.6,0.32,123.75
2013-02-13,39.47,0.32,123.34375
2013-02-14,39.21,0.32,122.53125
2013-02-15,38.84,0.32,121.37500000000001
2013-02-19,39.66,0.32,123.93749999999999
2013-02-20,39.18,0.32,122.4375
2013-02-21,38.78,0.32,121.1875
2013-02-22,39.42,0.32,123.1875
2013-02-25,38.32,0.32,119.75
2013-02-26,38.37,0.32,119.90624999999999
2013-02-27,38.65,0.32,120.78125
2013-02-28,38.94,-0.5,-77.88
2013-03-01,39.29,-0.5,-78.58
2013-03-04,39.81,-0.5,-79.62
2013-03-05,40.03,-0.5,-80.06
2013-03-06,39.85,-0.5,-79.7
2013-03-07,39.45,-0.5,-78.9
2013-03-08,39.21,-0.5,-78.42
2013-03-11,39.12,-0.5,-78.24
2013-03-12,38.81,-0.5,-77.62
2013-03-13,39.02,-0.5,-78.04
2013-03-14,38.92,-0.5,-77.84
2013-03-15,38.79,-0.5,-77.58
2013-03-18,38.55,-0.5,-77.1
2013-03-19,38.32,-0.5,-76.64
2013-03-20,38.73,-0.5,-77.46
2013-03-21,38.52,-0.5,-77.04
2013-03-22,38.89,-0.5,-77.78
2013-03-25,39.0,-0.5,-78.0
2013-03-26,40.14,-0.5,-80.28
2013-03-27,39.86,-0.5,-79.72
2013-03-28,39.98,-0.5,-79.96
2013-04-01,39.92,-0.5,-79.84
2013-04-02,40.14,-0.5,-80.28
2013-04-03,39.64,-0.5,-79.28
2013-04-04,39.66,-0.5,-79.32
2013-04-05,39.35,-0.5,-78.7
2013-04-08,40.05,-0.5,-80.1
2013-04-09,39.85,-0.5,-79.7
2013-04-10,40.26,-0.5,-80.52
2013-04-11,41.14,-0.5,-82.28
2013-04-12,41.11,-0.5,-82.22
2013-04-15,40.58,-0.5,-81.16
2013-04-16,41.41,-0.5,-82.82
2013-04-17,41.01,-0.5,-82.02
2013-04-18,40.62,-0.5,-81.24
2013-04-19,41.59,-0.5,-83.18
2013-04-22,41.51,-0.5,-83.02
2013-04-23,41.94,-0.5,-83.88
2013-04-24,42.68,-0.5,-85.36
2013-04-25,41.45,-0.5,-82.9
2013-04-26,41.6,-0.5,-83.2
2013-04-29,41.72,-0.5,-83.44
2013-04-30,41.95,-0.5,-83.9
2013-05-01,41.91,-0.5,-83.82
2013-05-02,42.38,-0.5,-84.76
2013-05-03,42.74,-0.5,-85.48
2013-05-06,42.86,-0.5,-85.72
2013-05-07,42.98,-0.5,-85.96
2013-05-08,43.11,0.58,74.32758620689656
2013-05-09,42.91,0.58,73.98275862068965
2013-05-10,43.32,0.58,74.6896551724138
2013-05-13,43.24,0.58,74.55172413793105
2013-05-14,43.37,0.58,74.77586206896552
2013-05-15,43.84,0.58,75.58620689655173
2013-05-16,43.87,0.58,75.63793103448276
2013-05-17,43.87,0.58,75.63793103448276
2013-05-20,44.18,0.58,76.17241379310346
2013-05-21,44.77,0.58,77.18965517241381
2013-05-22,43.5,0.58,75.0
2013-05-23,42.38,0.58,73.0689655172414
2013-05-24,42.45,0.58,73.18965517241381
2013-05-28,42.44,0.58,73.17241379310344
2013-05-29,41.86,0.58,72.17241379310346
2013-05-30,41.1,0.58,70.86206896551725
2013-05-31,40.3,0.58,69.48275862068965
2013-06-03,40.42,0.58,69.68965517241381
2013-06-04,39.42,0.58,67.96551724137932
2013-06-05,38.86,0.58,67.0
2013-06-06,39.26,0.58,67.6896551724138
2013-06-07,39.03,0.58,67.29310344827587
2013-06-10,38.15,0.58,65.77586206896552
2013-06-11,37.46,0.58,64.58620689655173
2013-06-12,37.12,0.58,64.0
2013-06-13,38.27,0.58,65.98275862068967
2013-06-14,38.48,0.58,66.34482758620689
2013-06-17,38.46,0.58,66.3103448275862
2013-06-18,38.34,0.58,66.10344827586208
2013-06-19,36.96,0.58,63.72413793103449
2013-06-20,35.6,0.58,61.379310344827594
2013-06-21,36.36,0.58,62.689655172413794
2013-06-24,35.84,0.58,61.79310344827587
2013-06-25,36.92,0.58,63.65517241379311
2013-06-26,37.13,0.58,64.01724137931035
2013-06-27,38.02,0.58,65.55172413793105
2013-06-28,37.72,0.58,65.0344827586207
2013-07-01,37.57,0.58,64.77586206896552
2013-07-02,37.99,0.58,65.50000000000001
2013-07-03,37.46,0.58,64.58620689655173
2013-07-05,37.5,0.58,64.65517241379311
2013-07-08,37.59,0.58,64.81034482758622
2013-07-09,38.32,0.58,66.06896551724138
2013-07-10,38.26,0.58,65.96551724137932
2013-07-11,39.24,0.58,67.65517241379311
2013-07-12,38.96,0.58,67.17241379310346
2013-07-15,39.27,0.58,67.70689655172414
2013-07-16,39.3,0.58,67.75862068965517
2013-07-17,39.97,0.58,68.91379310344828
2013-07-18,40.44,0.58,69.72413793103448
2013-07-19,40.36,0.58,69.58620689655173
2013-07-22,40.44,0.58,69.72413793103448
2013-07-23,40.27,0.58,69.43103448275863
2013-07-24,39.86,0.58,68.72413793103449
2013-07-25,39.51,0.58,68.12068965517241
2013-07-26,39.65,0.58,68.36206896551724
2013-07-29,39.12,0.58,67.44827586206897
2013-07-30,38.9,0.58,67.06896551724138
2013-07-31,38.36,0.58,66.13793103448276
2013-08-01,38.36,0.58,66.13793103448276
2013-08-02,38.15,0.58,65.77586206896552
2013-08-05,38.19,0.58,65.8448275862069
2013-08-06,38.36,0.58,66.13793103448276
2013-08-07,38.1,0.58,65.6896551724138
2013-08-08,37.77,-0.02,-1888.5000000000002
2013-08-09,38.31,-0.02,-1915.5
2013-08-12,37.68,-0.02,-1884.0
2013-08-13,37.14,-0.02,-1857.0
2013-08-14,36.97,-0.02,-1848.5
2013-08-15,36.16,-0.02,-1807.9999999999998
2013-08-16,35.08,-0.02,-1753.9999999999998
2013-08-19,34.78,-0.02,-1739.0
2013-08-20,35.31,-0.02,-1765.5
2013-08-21,35.43,-0.02,-1771.5
2013-08-22,35.42,-0.02,-1771.0
2013-08-23,36.08,-0.02,-1803.9999999999998
2013-08-26,35.89,-0.02,-1794.5
2013-08-27,35.82,-0.02,-1791.0
2013-08-28,35.66,-0.02,-1782.9999999999998
2013-08-29,35.54,-0.02,-1777.0
2013-08-30,35.24,-0.02,-1762.0
2013-09-03,35.3,-0.02,-1764.9999999999998
2013-09-04,35.59,-0.02,-1779.5000000000002
2013-09-05,35.68,-0.02,-1784.0
2013-09-06,36.55,-0.02,-1827.4999999999998
2013-09-09,37.59,-0.02,-1879.5000000000002
2013-09-10,37.29,-0.02,-1864.5
2013-09-11,37.43,-0.02,-1871.5
2013-09-12,37.06,-0.02,-1853.0
2013-09-13,36.97,-0.02,-1848.5
2013-09-16,37.32,-0.02,-1866.0
2013-09-17,37.55,-0.02,-1877.4999999999998
2013-09-18,39.16,-0.02,-1957.9999999999998
2013-09-19,38.89,-0.02,-1944.5
2013-09-20,38.09,-0.02,-1904.5000000000002
2013-09-23,38.15,-0.02,-1907.5
2013-09-24,37.85,-0.02,-1892.5
2013-09-25,37.99,-0.02,-1899.5
2013-09-26,38.5,-0.02,-1925.0
2013-09-27,38.3,-0.02,-1914.9999999999998
2013-09-30,37.62,-0.02,-1880.9999999999998
2013-10-01,38.27,-0.02,-1913.5000000000002
2013-10-02,38.75,-0.02,-1937.5
2013-10-03,38.22,-0.02,-1911.0
2013-10-04,38.1,-0.02,-1905.0
2013-10-07,37.74,-0.02,-1887.0
2013-10-08,37.51,-0.02,-1875.4999999999998
