date,ORLY,ORLY_EPS,PE Ratio
2007-06-06,37.15,0.42,88.45238095238095
2007-06-07,36.48,0.42,86.85714285714285
2007-06-08,37.12,0.42,88.38095238095238
2007-06-11,36.99,0.42,88.07142857142858
2007-06-12,36.44,0.42,86.76190476190476
2007-06-13,36.67,0.42,87.30952380952381
2007-06-14,36.74,0.42,87.47619047619048
2007-06-15,37.12,0.42,88.38095238095238
2007-06-18,37.33,0.42,88.88095238095238
2007-06-19,36.81,0.42,87.64285714285715
2007-06-20,36.68,0.42,87.33333333333334
2007-06-21,36.75,0.42,87.5
2007-06-22,36.17,0.42,86.11904761904762
2007-06-25,36.15,0.42,86.07142857142857
2007-06-26,35.81,0.42,85.26190476190477
2007-06-27,36.43,0.42,86.73809523809524
2007-06-28,36.66,0.42,87.28571428571428
2007-06-29,36.55,0.42,87.02380952380952
2007-07-02,36.81,0.42,87.64285714285715
2007-07-03,36.69,0.42,87.35714285714286
2007-07-05,36.73,0.42,87.45238095238095
2007-07-06,36.97,0.42,88.02380952380952
2007-07-09,36.31,0.42,86.45238095238096
2007-07-10,35.55,0.42,84.64285714285714
2007-07-11,35.65,0.42,84.88095238095238
2007-07-12,35.99,0.42,85.6904761904762
2007-07-13,35.9,0.42,85.47619047619048
2007-07-16,35.11,0.42,83.5952380952381
2007-07-17,34.92,0.42,83.14285714285715
2007-07-18,34.99,0.42,83.30952380952382
2007-07-19,34.89,0.42,83.07142857142857
2007-07-20,34.61,0.42,82.40476190476191
2007-07-23,34.79,0.42,82.83333333333333
2007-07-24,34.4,0.42,81.9047619047619
2007-07-25,33.66,0.42,80.14285714285714
2007-07-26,33.49,0.42,79.73809523809524
2007-07-27,33.69,0.42,80.21428571428571
2007-07-30,33.99,0.42,80.92857142857143
2007-07-31,33.31,0.42,79.30952380952382
2007-08-01,33.3,0.42,79.28571428571428
2007-08-02,33.75,0.42,80.35714285714286
2007-08-03,32.61,0.42,77.64285714285714
2007-08-06,33.63,0.42,80.07142857142858
2007-08-07,34.51,0.42,82.16666666666667
2007-08-08,36.0,0.42,85.71428571428572
2007-08-09,36.6,0.42,87.14285714285715
2007-08-10,34.48,0.88,39.18181818181818
2007-08-13,34.15,0.88,38.80681818181818
2007-08-14,33.41,0.88,37.965909090909086
2007-08-15,32.19,0.88,36.57954545454545
2007-08-16,31.63,0.88,35.94318181818182
2007-08-17,32.7,0.88,37.159090909090914
2007-08-20,33.32,0.88,37.86363636363637
2007-08-21,33.52,0.88,38.09090909090909
2007-08-22,34.39,0.88,39.07954545454545
2007-08-23,33.99,0.88,38.625
2007-08-24,34.89,0.88,39.64772727272727
2007-08-27,35.07,0.88,39.85227272727273
2007-08-28,34.02,0.88,38.659090909090914
2007-08-29,35.32,0.88,40.13636363636363
2007-08-30,34.8,0.88,39.54545454545454
2007-08-31,35.54,0.88,40.38636363636363
2007-09-04,35.86,0.88,40.75
2007-09-05,35.4,0.88,40.22727272727273
2007-09-06,35.1,0.88,39.88636363636364
2007-09-07,34.48,0.88,39.18181818181818
2007-09-10,34.0,0.88,38.63636363636363
2007-09-11,34.03,0.88,38.67045454545455
2007-09-12,33.58,0.88,38.15909090909091
2007-09-13,33.83,0.88,38.44318181818181
2007-09-14,34.01,0.88,38.64772727272727
2007-09-17,33.99,0.88,38.625
2007-09-18,35.77,0.88,40.64772727272727
2007-09-19,35.01,0.88,39.78409090909091
2007-09-20,34.54,0.88,39.25
2007-09-21,34.22,0.88,38.88636363636363
2007-09-24,33.99,0.88,38.625
2007-09-25,33.82,0.88,38.43181818181818
2007-09-26,33.97,0.88,38.60227272727273
2007-09-27,34.3,0.88,38.97727272727273
2007-09-28,33.41,0.88,37.965909090909086
2007-10-01,32.82,0.88,37.29545454545455
2007-10-02,33.24,0.88,37.77272727272727
2007-10-03,33.45,0.88,38.01136363636364
2007-10-04,33.13,0.88,37.64772727272727
2007-10-05,33.54,0.88,38.11363636363636
2007-10-08,33.71,0.88,38.30681818181818
2007-10-09,34.61,0.88,39.32954545454545
2007-10-10,34.12,0.88,38.772727272727266
2007-10-11,33.86,0.88,38.47727272727273
2007-10-12,34.0,0.88,38.63636363636363
2007-10-15,33.93,0.88,38.55681818181818
2007-10-16,33.46,0.88,38.02272727272727
2007-10-17,33.24,0.88,37.77272727272727
2007-10-18,33.4,0.88,37.95454545454545
2007-10-19,32.85,0.88,37.32954545454545
2007-10-22,32.89,0.88,37.375
2007-10-23,33.22,0.88,37.75
2007-10-24,32.58,0.88,37.02272727272727
2007-10-25,32.81,0.88,37.284090909090914
2007-10-26,32.92,0.88,37.409090909090914
2007-10-29,32.74,0.88,37.20454545454545
2007-10-30,32.78,0.88,37.25
2007-10-31,33.02,0.88,37.52272727272727
2007-11-01,32.58,0.88,37.02272727272727
2007-11-02,32.6,0.88,37.04545454545455
2007-11-05,32.17,0.88,36.55681818181819
2007-11-06,32.26,0.88,36.65909090909091
2007-11-07,31.57,0.88,35.875
2007-11-08,31.84,0.88,36.18181818181818
2007-11-09,30.92,1.34,23.074626865671643
2007-11-12,31.18,1.34,23.268656716417908
2007-11-13,32.24,1.34,24.059701492537314
2007-11-14,32.2,1.34,24.029850746268657
2007-11-15,32.12,1.34,23.97014925373134
2007-11-16,32.23,1.34,24.052238805970145
2007-11-19,31.71,1.34,23.66417910447761
2007-11-20,31.5,1.34,23.507462686567163
2007-11-21,31.0,1.34,23.134328358208954
2007-11-23,31.2,1.34,23.283582089552237
2007-11-26,30.79,1.34,22.977611940298505
2007-11-27,31.75,1.34,23.69402985074627
2007-11-28,33.09,1.34,24.69402985074627
2007-11-29,32.63,1.34,24.350746268656717
2007-11-30,32.86,1.34,24.52238805970149
2007-12-03,33.0,1.34,24.626865671641788
2007-12-04,33.76,1.34,25.194029850746265
2007-12-05,34.1,1.34,25.44776119402985
2007-12-06,34.63,1.34,25.84328358208955
2007-12-07,34.49,1.34,25.738805970149254
2007-12-10,34.07,1.34,25.425373134328357
2007-12-11,31.91,1.34,23.813432835820894
2007-12-12,31.56,1.34,23.55223880597015
2007-12-13,31.33,1.34,23.38059701492537
2007-12-14,31.12,1.34,23.223880597014926
2007-12-17,30.55,1.34,22.798507462686565
2007-12-18,31.36,1.34,23.402985074626862
2007-12-19,30.93,1.34,23.082089552238806
2007-12-20,31.27,1.34,23.335820895522385
2007-12-21,32.01,1.34,23.888059701492534
2007-12-24,32.37,1.34,24.156716417910445
2007-12-26,32.32,1.34,24.119402985074625
2007-12-27,32.2,1.34,24.029850746268657
2007-12-28,32.54,1.34,24.283582089552237
2007-12-31,32.43,1.34,24.20149253731343
2008-01-02,32.33,1.34,24.126865671641788
2008-01-03,31.13,1.34,23.23134328358209
2008-01-04,30.13,1.34,22.485074626865668
2008-01-07,29.39,1.34,21.932835820895523
2008-01-08,26.97,1.34,20.126865671641788
2008-01-09,27.05,1.34,20.186567164179102
2008-01-10,26.15,1.34,19.514925373134325
2008-01-11,25.5,1.34,19.029850746268657
2008-01-14,25.74,1.34,19.208955223880594
2008-01-15,25.71,1.34,19.186567164179102
2008-01-16,25.74,1.34,19.208955223880594
2008-01-17,24.97,1.34,18.634328358208954
2008-01-18,25.1,1.34,18.73134328358209
2008-01-22,26.49,1.34,19.768656716417908
2008-01-23,28.13,1.34,20.992537313432834
2008-01-24,27.87,1.34,20.798507462686565
2008-01-25,27.85,1.34,20.78358208955224
2008-01-28,28.84,1.34,21.52238805970149
2008-01-29,28.82,1.34,21.507462686567163
2008-01-30,28.16,1.34,21.01492537313433
2008-01-31,29.43,1.34,21.962686567164177
2008-02-01,30.62,1.34,22.850746268656717
2008-02-04,29.97,1.34,22.365671641791042
2008-02-05,29.07,1.34,21.69402985074627
2008-02-06,28.85,1.34,21.529850746268657
2008-02-07,29.68,1.34,22.149253731343283
2008-02-08,29.68,1.34,22.149253731343283
2008-02-11,29.81,1.34,22.246268656716417
2008-02-12,29.51,1.34,22.02238805970149
2008-02-13,29.4,1.34,21.940298507462686
2008-02-14,28.7,1.34,21.41791044776119
2008-02-15,28.35,1.34,21.15671641791045
2008-02-19,27.72,1.34,20.686567164179102
2008-02-20,27.99,1.34,20.888059701492534
2008-02-21,27.51,1.34,20.529850746268657
2008-02-22,27.82,1.34,20.761194029850746
2008-02-25,28.26,1.34,21.08955223880597
2008-02-26,28.82,1.34,21.507462686567163
2008-02-27,28.65,1.34,21.38059701492537
2008-02-28,28.11,1.34,20.977611940298505
2008-02-29,26.96,1.34,20.119402985074625
2008-03-03,27.26,1.69,16.1301775147929
2008-03-04,27.63,1.69,16.349112426035504
2008-03-05,27.59,1.69,16.325443786982248
2008-03-06,26.88,1.69,15.905325443786982
2008-03-07,26.73,1.69,15.81656804733728
2008-03-10,26.46,1.69,15.656804733727812
2008-03-11,27.06,1.69,16.011834319526628
2008-03-12,27.12,1.69,16.04733727810651
2008-03-13,27.13,1.69,16.05325443786982
2008-03-14,26.66,1.69,15.775147928994084
2008-03-17,26.0,1.69,15.384615384615385
2008-03-18,28.39,1.69,16.79881656804734
2008-03-19,27.97,1.69,16.550295857988164
2008-03-20,29.33,1.69,17.355029585798817
2008-03-24,30.4,1.69,17.988165680473372
2008-03-25,29.87,1.69,17.674556213017752
2008-03-26,28.91,1.69,17.106508875739646
2008-03-27,28.62,1.69,16.93491124260355
2008-03-28,27.77,1.69,16.431952662721894
2008-03-31,28.52,1.69,16.875739644970416
2008-04-01,29.41,1.69,17.402366863905325
2008-04-02,28.47,1.69,16.846153846153847
2008-04-03,28.39,1.69,16.79881656804734
2008-04-04,28.05,1.69,16.597633136094675
2008-04-07,27.86,1.69,16.485207100591715
2008-04-08,27.81,1.69,16.455621301775146
2008-04-09,27.14,1.69,16.05917159763314
2008-04-10,27.61,1.69,16.337278106508876
2008-04-11,27.09,1.69,16.02958579881657
2008-04-14,27.21,1.69,16.100591715976332
2008-04-15,27.28,1.69,16.14201183431953
2008-04-16,27.67,1.69,16.37278106508876
2008-04-17,27.4,1.69,16.21301775147929
2008-04-18,27.78,1.69,16.437869822485208
2008-04-21,27.63,1.69,16.349112426035504
2008-04-22,27.55,1.69,16.301775147928996
2008-04-23,26.79,1.69,15.85207100591716
2008-04-24,27.57,1.69,16.31360946745562
2008-04-25,28.28,1.69,16.73372781065089
2008-04-28,29.17,1.69,17.2603550295858
2008-04-29,28.87,1.69,17.08284023668639
2008-04-30,28.87,1.69,17.08284023668639
2008-05-01,30.05,1.69,17.781065088757398
2008-05-02,29.78,1.69,17.62130177514793
2008-05-05,29.21,1.69,17.284023668639055
2008-05-06,29.04,1.69,17.183431952662723
2008-05-07,28.45,1.69,16.83431952662722
2008-05-08,28.3,1.69,16.745562130177515
2008-05-09,28.12,0.4,70.3
2008-05-12,28.81,0.4,72.02499999999999
2008-05-13,28.61,0.4,71.52499999999999
2008-05-14,28.79,0.4,71.975
2008-05-15,28.78,0.4,71.95
2008-05-16,27.7,0.4,69.25
2008-05-19,27.59,0.4,68.975
2008-05-20,27.0,0.4,67.5
2008-05-21,26.38,0.4,65.94999999999999
2008-05-22,26.54,0.4,66.35
2008-05-23,26.32,0.4,65.8
2008-05-27,26.54,0.4,66.35
2008-05-28,26.45,0.4,66.125
2008-05-29,26.43,0.4,66.07499999999999
2008-05-30,26.15,0.4,65.37499999999999
2008-06-02,25.73,0.4,64.325
2008-06-03,25.99,0.4,64.975
2008-06-04,25.78,0.4,64.45
2008-06-05,26.41,0.4,66.02499999999999
2008-06-06,25.22,0.4,63.05
2008-06-09,24.96,0.4,62.4
2008-06-10,25.6,0.4,64.0
2008-06-11,24.66,0.4,61.65
2008-06-12,25.25,0.4,63.125
2008-06-13,25.62,0.4,64.05
2008-06-16,26.0,0.4,65.0
2008-06-17,25.55,0.4,63.875
2008-06-18,25.04,0.4,62.599999999999994
2008-06-19,25.67,0.4,64.175
2008-06-20,24.69,0.4,61.725
2008-06-23,23.72,0.4,59.3
2008-06-24,23.6,0.4,59.0
2008-06-25,23.99,0.4,59.974999999999994
2008-06-26,23.28,0.4,58.2
2008-06-27,22.79,0.4,56.974999999999994
2008-06-30,22.35,0.4,55.875
2008-07-01,23.02,0.4,57.55
2008-07-02,22.72,0.4,56.8
2008-07-03,22.35,0.4,55.875
2008-07-07,22.34,0.4,55.849999999999994
2008-07-08,23.14,0.4,57.85
2008-07-09,23.28,0.4,58.2
2008-07-10,22.98,0.4,57.449999999999996
2008-07-11,22.65,0.4,56.62499999999999
2008-07-14,22.75,0.4,56.875
2008-07-15,22.51,0.4,56.275
2008-07-16,23.48,0.4,58.699999999999996
2008-07-17,24.36,0.4,60.9
2008-07-18,24.05,0.4,60.125
2008-07-21,23.37,0.4,58.425
2008-07-22,24.04,0.4,60.099999999999994
2008-07-23,26.27,0.4,65.675
2008-07-24,25.29,0.4,63.224999999999994
2008-07-25,24.72,0.4,61.8
2008-07-28,24.63,0.4,61.574999999999996
2008-07-29,25.51,0.4,63.775
2008-07-30,25.44,0.4,63.6
2008-07-31,25.54,0.4,63.849999999999994
2008-08-01,26.04,0.4,65.1
2008-08-04,26.35,0.4,65.875
2008-08-05,27.43,0.4,68.57499999999999
2008-08-06,27.47,0.4,68.675
2008-08-07,27.54,0.4,68.85
2008-08-08,28.84,0.4,72.1
2008-08-11,29.06,0.88,33.02272727272727
2008-08-12,28.88,0.88,32.81818181818182
2008-08-13,28.42,0.88,32.29545454545455
2008-08-14,28.88,0.88,32.81818181818182
2008-08-15,29.5,0.88,33.52272727272727
2008-08-18,28.79,0.88,32.715909090909086
2008-08-19,28.08,0.88,31.909090909090907
2008-08-20,28.8,0.88,32.72727272727273
2008-08-21,28.91,0.88,32.85227272727273
2008-08-22,29.81,0.88,33.875
2008-08-25,28.87,0.88,32.80681818181818
2008-08-26,28.47,0.88,32.35227272727273
2008-08-27,29.0,0.88,32.95454545454545
2008-08-28,29.52,0.88,33.54545454545455
2008-08-29,29.12,0.88,33.09090909090909
2008-09-02,29.62,0.88,33.65909090909091
2008-09-03,30.03,0.88,34.125
2008-09-04,29.15,0.88,33.125
2008-09-05,29.39,0.88,33.39772727272727
2008-09-08,29.88,0.88,33.95454545454545
2008-09-09,29.03,0.88,32.98863636363637
2008-09-10,28.99,0.88,32.94318181818181
2008-09-11,29.04,0.88,33.0
2008-09-12,28.67,0.88,32.57954545454545
2008-09-15,29.16,0.88,33.13636363636363
2008-09-16,28.78,0.88,32.70454545454545
2008-09-17,27.97,0.88,31.784090909090907
2008-09-18,28.32,0.88,32.18181818181818
2008-09-19,28.41,0.88,32.28409090909091
2008-09-22,27.77,0.88,31.55681818181818
2008-09-23,27.73,0.88,31.511363636363637
2008-09-24,28.23,0.88,32.07954545454545
2008-09-25,28.51,0.88,32.39772727272727
2008-09-26,28.26,0.88,32.11363636363637
2008-09-29,26.75,0.88,30.397727272727273
2008-09-30,26.77,0.88,30.420454545454543
2008-10-01,26.7,0.88,30.34090909090909
2008-10-02,26.26,0.88,29.840909090909093
2008-10-03,25.85,0.88,29.375
2008-10-06,24.78,0.88,28.15909090909091
2008-10-07,23.33,0.88,26.511363636363633
2008-10-08,23.29,0.88,26.46590909090909
2008-10-09,22.25,0.88,25.28409090909091
2008-10-10,22.81,0.88,25.920454545454543
2008-10-13,24.02,0.88,27.295454545454543
2008-10-14,23.14,0.88,26.295454545454547
2008-10-15,21.37,0.88,24.28409090909091
2008-10-16,22.43,0.88,25.488636363636363
2008-10-17,22.47,0.88,25.534090909090907
2008-10-20,23.78,0.88,27.022727272727273
2008-10-21,23.03,0.88,26.170454545454547
2008-10-22,22.75,0.88,25.852272727272727
2008-10-23,21.93,0.88,24.920454545454547
2008-10-24,21.1,0.88,23.97727272727273
2008-10-27,20.87,0.88,23.715909090909093
2008-10-28,23.15,0.88,26.30681818181818
2008-10-29,23.39,0.88,26.579545454545457
2008-10-30,25.06,0.88,28.477272727272727
2008-10-31,27.11,0.88,30.80681818181818
2008-11-03,26.76,0.88,30.40909090909091
2008-11-04,27.0,0.88,30.681818181818183
2008-11-05,25.14,0.88,28.56818181818182
2008-11-06,24.59,0.88,27.943181818181817
2008-11-07,24.98,0.88,28.386363636363637
2008-11-10,24.83,1.18,21.04237288135593
2008-11-11,24.72,1.18,20.949152542372882
2008-11-12,22.98,1.18,19.474576271186443
2008-11-13,25.2,1.18,21.35593220338983
2008-11-14,23.24,1.18,19.694915254237287
2008-11-17,23.19,1.18,19.652542372881356
2008-11-18,23.5,1.18,19.915254237288135
2008-11-19,22.62,1.18,19.16949152542373
2008-11-20,21.96,1.18,18.610169491525426
2008-11-21,23.64,1.18,20.033898305084747
2008-11-24,25.36,1.18,21.491525423728813
2008-11-25,24.94,1.18,21.135593220338986
2008-11-26,25.77,1.18,21.838983050847457
2008-11-28,26.07,1.18,22.093220338983052
2008-12-01,23.83,1.18,20.194915254237287
2008-12-02,25.74,1.18,21.8135593220339
2008-12-03,26.55,1.18,22.500000000000004
2008-12-04,26.55,1.18,22.500000000000004
2008-12-05,29.32,1.18,24.847457627118647
2008-12-08,28.8,1.18,24.40677966101695
2008-12-09,28.37,1.18,24.042372881355934
2008-12-10,28.1,1.18,23.8135593220339
2008-12-11,28.42,1.18,24.08474576271187
2008-12-12,28.55,1.18,24.19491525423729
2008-12-15,28.49,1.18,24.14406779661017
2008-12-16,30.09,1.18,25.5
2008-12-17,30.61,1.18,25.940677966101696
2008-12-18,30.81,1.18,26.110169491525426
2008-12-19,30.13,1.18,25.533898305084747
2008-12-22,29.65,1.18,25.127118644067796
2008-12-23,29.38,1.18,24.898305084745765
2008-12-24,29.56,1.18,25.050847457627118
2008-12-26,29.47,1.18,24.97457627118644
2008-12-29,29.24,1.18,24.779661016949152
2008-12-30,30.16,1.18,25.559322033898308
2008-12-31,30.74,1.18,26.050847457627118
2009-01-02,31.43,1.18,26.635593220338983
2009-01-05,30.64,1.18,25.966101694915256
2009-01-06,30.21,1.18,25.60169491525424
2009-01-07,28.88,1.18,24.47457627118644
2009-01-08,29.14,1.18,24.69491525423729
2009-01-09,28.28,1.18,23.966101694915256
2009-01-12,28.16,1.18,23.864406779661017
2009-01-13,28.33,1.18,24.008474576271187
2009-01-14,27.0,1.18,22.88135593220339
2009-01-15,28.3,1.18,23.98305084745763
2009-01-16,28.54,1.18,24.186440677966104
2009-01-20,27.62,1.18,23.40677966101695
2009-01-21,28.05,1.18,23.77118644067797
2009-01-22,28.62,1.18,24.254237288135595
2009-01-23,29.02,1.18,24.593220338983052
2009-01-26,30.09,1.18,25.5
2009-01-27,30.05,1.18,25.466101694915256
2009-01-28,31.05,1.18,26.3135593220339
2009-01-29,30.55,1.18,25.889830508474578
2009-01-30,29.07,1.18,24.635593220338986
2009-02-02,29.1,1.18,24.661016949152543
2009-02-03,29.95,1.18,25.38135593220339
2009-02-04,29.29,1.18,24.822033898305087
2009-02-05,29.6,1.18,25.08474576271187
2009-02-06,30.72,1.18,26.033898305084747
2009-02-09,30.91,1.18,26.19491525423729
2009-02-10,28.69,1.18,24.3135593220339
2009-02-11,28.56,1.18,24.203389830508474
2009-02-12,28.83,1.18,24.43220338983051
2009-02-13,28.61,1.18,24.24576271186441
2009-02-17,27.26,1.18,23.10169491525424
2009-02-18,27.74,1.18,23.508474576271187
2009-02-19,32.84,1.18,27.830508474576277
2009-02-20,32.71,1.18,27.72033898305085
2009-02-23,31.73,1.18,26.889830508474578
2009-02-24,33.3,1.18,28.220338983050848
2009-02-25,33.25,1.18,28.177966101694917
2009-02-26,32.84,1.18,27.830508474576277
2009-02-27,33.36,1.18,28.271186440677965
2009-03-02,32.23,1.5,21.486666666666665
2009-03-03,32.44,1.5,21.626666666666665
2009-03-04,32.49,1.5,21.66
2009-03-05,32.51,1.5,21.673333333333332
2009-03-06,32.14,1.5,21.426666666666666
2009-03-09,31.78,1.5,21.186666666666667
2009-03-10,33.75,1.5,22.5
2009-03-11,34.02,1.5,22.680000000000003
2009-03-12,35.28,1.5,23.52
2009-03-13,34.9,1.5,23.266666666666666
2009-03-16,33.52,1.5,22.346666666666668
2009-03-17,35.0,1.5,23.333333333333332
2009-03-18,35.0,1.5,23.333333333333332
2009-03-19,35.63,1.5,23.753333333333334
2009-03-20,34.91,1.5,23.27333333333333
2009-03-23,33.76,1.5,22.506666666666664
2009-03-24,33.42,1.5,22.28
2009-03-25,34.1,1.5,22.733333333333334
2009-03-26,35.37,1.5,23.58
2009-03-27,34.78,1.5,23.186666666666667
2009-03-30,35.05,1.5,23.366666666666664
2009-03-31,35.01,1.5,23.34
2009-04-01,35.4,1.5,23.599999999999998
2009-04-02,36.03,1.5,24.02
2009-04-03,36.5,1.5,24.333333333333332
2009-04-06,36.83,1.5,24.55333333333333
2009-04-07,35.77,1.5,23.846666666666668
2009-04-08,36.81,1.5,24.540000000000003
2009-04-09,37.88,1.5,25.253333333333334
2009-04-13,36.91,1.5,24.606666666666666
2009-04-14,36.89,1.5,24.593333333333334
2009-04-15,36.66,1.5,24.439999999999998
2009-04-16,38.03,1.5,25.353333333333335
2009-04-17,38.71,1.5,25.80666666666667
2009-04-20,37.95,1.5,25.3
2009-04-21,38.51,1.5,25.673333333333332
2009-04-22,38.45,1.5,25.633333333333336
2009-04-23,38.46,1.5,25.64
2009-04-24,37.72,1.5,25.146666666666665
2009-04-27,38.22,1.5,25.48
2009-04-28,38.64,1.5,25.76
2009-04-29,37.24,1.5,24.826666666666668
2009-04-30,38.85,1.5,25.900000000000002
2009-05-01,37.55,1.5,25.03333333333333
2009-05-04,38.41,1.5,25.606666666666666
2009-05-05,37.99,1.5,25.326666666666668
2009-05-06,37.5,1.5,25.0
2009-05-07,36.51,1.5,24.34
2009-05-08,36.01,1.5,24.006666666666664
2009-05-11,36.84,0.47,78.38297872340426
2009-05-12,36.09,0.47,76.78723404255321
2009-05-13,35.08,0.47,74.63829787234043
2009-05-14,35.42,0.47,75.36170212765958
2009-05-15,36.17,0.47,76.95744680851065
2009-05-18,37.02,0.47,78.76595744680853
2009-05-19,37.55,0.47,79.8936170212766
2009-05-20,36.5,0.47,77.65957446808511
2009-05-21,36.09,0.47,76.78723404255321
2009-05-22,35.97,0.47,76.53191489361703
2009-05-26,37.48,0.47,79.74468085106383
2009-05-27,36.28,0.47,77.19148936170214
2009-05-28,36.17,0.47,76.95744680851065
2009-05-29,36.05,0.47,76.70212765957447
2009-06-01,37.33,0.47,79.42553191489361
2009-06-02,38.6,0.47,82.1276595744681
2009-06-03,38.49,0.47,81.89361702127661
2009-06-04,37.99,0.47,80.82978723404256
2009-06-05,37.75,0.47,80.31914893617022
2009-06-08,37.92,0.47,80.68085106382979
2009-06-09,38.04,0.47,80.93617021276596
2009-06-10,37.44,0.47,79.65957446808511
2009-06-11,36.36,0.47,77.36170212765958
2009-06-12,36.04,0.47,76.68085106382979
2009-06-15,35.67,0.47,75.8936170212766
2009-06-16,35.41,0.47,75.34042553191489
2009-06-17,37.0,0.47,78.72340425531915
2009-06-18,37.32,0.47,79.40425531914894
2009-06-19,37.49,0.47,79.76595744680851
2009-06-22,37.44,0.47,79.65957446808511
2009-06-23,36.82,0.47,78.3404255319149
2009-06-24,36.65,0.47,77.97872340425532
2009-06-25,37.72,0.47,80.25531914893617
2009-06-26,37.6,0.47,80.00000000000001
2009-06-29,38.2,0.47,81.27659574468086
2009-06-30,38.08,0.47,81.02127659574468
2009-07-01,38.25,0.47,81.38297872340426
2009-07-02,37.43,0.47,79.63829787234043
2009-07-06,38.21,0.47,81.29787234042554
2009-07-07,38.01,0.47,80.87234042553192
2009-07-08,39.94,0.47,84.97872340425532
2009-07-09,39.59,0.47,84.2340425531915
2009-07-10,39.38,0.47,83.78723404255321
2009-07-13,40.0,0.47,85.1063829787234
2009-07-14,40.14,0.47,85.40425531914894
2009-07-15,40.88,0.47,86.97872340425533
2009-07-16,41.09,0.47,87.42553191489363
2009-07-17,40.73,0.47,86.65957446808511
2009-07-20,41.07,0.47,87.38297872340426
2009-07-21,41.03,0.47,87.29787234042554
2009-07-22,41.06,0.47,87.36170212765958
2009-07-23,41.1,0.47,87.4468085106383
2009-07-24,41.07,0.47,87.38297872340426
2009-07-27,40.07,0.47,85.25531914893618
2009-07-28,40.85,0.47,86.91489361702128
2009-07-29,40.55,0.47,86.27659574468085
2009-07-30,42.22,0.47,89.82978723404256
2009-07-31,40.66,0.47,86.51063829787233
2009-08-03,39.65,0.47,84.36170212765957
2009-08-04,39.09,0.47,83.17021276595746
2009-08-05,38.96,0.47,82.8936170212766
2009-08-06,38.21,0.47,81.29787234042554
2009-08-07,39.26,1.1,35.69090909090909
2009-08-10,38.22,1.1,34.74545454545454
2009-08-11,38.07,1.1,34.60909090909091
2009-08-12,37.73,1.1,34.3
2009-08-13,37.92,1.1,34.47272727272727
2009-08-14,37.02,1.1,33.654545454545456
2009-08-17,37.1,1.1,33.72727272727273
2009-08-18,37.73,1.1,34.3
2009-08-19,37.97,1.1,34.518181818181816
2009-08-20,38.19,1.1,34.71818181818181
2009-08-21,38.23,1.1,34.75454545454545
2009-08-24,37.29,1.1,33.9
2009-08-25,38.63,1.1,35.11818181818182
2009-08-26,38.6,1.1,35.090909090909086
2009-08-27,38.53,1.1,35.027272727272724
2009-08-28,38.71,1.1,35.19090909090909
2009-08-31,38.28,1.1,34.8
2009-09-01,37.47,1.1,34.06363636363636
2009-09-02,37.58,1.1,34.16363636363636
2009-09-03,37.73,1.1,34.3
2009-09-04,37.55,1.1,34.13636363636363
2009-09-08,38.61,1.1,35.099999999999994
2009-09-09,37.89,1.1,34.445454545454545
2009-09-10,37.35,1.1,33.95454545454545
2009-09-11,36.61,1.1,33.28181818181818
2009-09-14,36.68,1.1,33.345454545454544
2009-09-15,36.91,1.1,33.55454545454545
2009-09-16,37.52,1.1,34.10909090909091
2009-09-17,37.09,1.1,33.71818181818182
2009-09-18,37.42,1.1,34.018181818181816
2009-09-21,37.49,1.1,34.08181818181818
2009-09-22,37.51,1.1,34.099999999999994
2009-09-23,36.31,1.1,33.00909090909091
2009-09-24,36.76,1.1,33.418181818181814
2009-09-25,36.23,1.1,32.93636363636363
2009-09-28,36.64,1.1,33.309090909090905
2009-09-29,36.17,1.1,32.88181818181818
2009-09-30,36.14,1.1,32.85454545454545
2009-10-01,35.81,1.1,32.554545454545455
2009-10-02,35.43,1.1,32.209090909090904
2009-10-05,35.83,1.1,32.57272727272727
2009-10-06,36.08,1.1,32.8
2009-10-07,34.81,1.1,31.645454545454545
2009-10-08,34.41,1.1,31.281818181818178
2009-10-09,34.18,1.1,31.07272727272727
2009-10-12,34.92,1.1,31.745454545454546
2009-10-13,34.58,1.1,31.436363636363634
2009-10-14,36.39,1.1,33.08181818181818
2009-10-15,37.45,1.1,34.04545454545455
2009-10-16,37.24,1.1,33.85454545454545
2009-10-19,37.1,1.1,33.72727272727273
2009-10-20,36.08,1.1,32.8
2009-10-21,35.43,1.1,32.209090909090904
