date,MLM,MLM_EPS,PE Ratio
2003-06-10,35.67,-0.27,-132.11111111111111
2003-06-11,36.5,-0.27,-135.1851851851852
2003-06-12,37.27,-0.27,-138.03703703703704
2003-06-13,36.46,-0.27,-135.03703703703704
2003-06-16,37.47,-0.27,-138.77777777777777
2003-06-17,37.8,-0.27,-139.99999999999997
2003-06-18,36.8,-0.27,-136.29629629629628
2003-06-19,36.15,-0.27,-133.88888888888889
2003-06-20,34.9,-0.27,-129.25925925925924
2003-06-23,35.12,-0.27,-130.07407407407405
2003-06-24,35.05,-0.27,-129.8148148148148
2003-06-25,34.27,-0.27,-126.92592592592592
2003-06-26,33.75,-0.27,-124.99999999999999
2003-06-27,34.35,-0.27,-127.22222222222221
2003-06-30,33.61,-0.27,-124.48148148148147
2003-07-01,34.39,-0.27,-127.37037037037037
2003-07-02,34.67,-0.27,-128.40740740740742
2003-07-03,34.74,-0.27,-128.66666666666666
2003-07-07,35.69,-0.27,-132.18518518518516
2003-07-08,35.96,-0.27,-133.1851851851852
2003-07-09,35.98,-0.27,-133.25925925925924
2003-07-10,35.03,-0.27,-129.74074074074073
2003-07-11,34.9,-0.27,-129.25925925925924
2003-07-14,34.99,-0.27,-129.59259259259258
2003-07-15,34.3,-0.27,-127.03703703703702
2003-07-16,34.5,-0.27,-127.77777777777777
2003-07-17,33.71,-0.27,-124.85185185185185
2003-07-18,34.36,-0.27,-127.25925925925925
2003-07-21,33.9,-0.27,-125.55555555555554
2003-07-22,34.5,-0.27,-127.77777777777777
2003-07-23,34.35,-0.27,-127.22222222222221
2003-07-24,34.13,-0.27,-126.4074074074074
2003-07-25,34.21,-0.27,-126.7037037037037
2003-07-28,34.19,-0.27,-126.62962962962962
2003-07-29,34.24,-0.27,-126.81481481481481
2003-07-30,38.4,-0.27,-142.2222222222222
2003-07-31,38.3,-0.27,-141.85185185185182
2003-08-01,38.09,-0.27,-141.07407407407408
2003-08-04,37.8,-0.27,-139.99999999999997
2003-08-05,37.3,-0.27,-138.14814814814812
2003-08-06,37.66,-0.27,-139.48148148148147
2003-08-07,37.2,-0.27,-137.77777777777777
2003-08-08,38.05,-0.27,-140.9259259259259
2003-08-11,37.82,-0.27,-140.07407407407408
2003-08-12,38.0,-0.27,-140.74074074074073
2003-08-13,37.24,-0.27,-137.92592592592592
2003-08-14,37.73,0.8,47.162499999999994
2003-08-15,38.03,0.8,47.5375
2003-08-18,38.17,0.8,47.7125
2003-08-19,38.32,0.8,47.9
2003-08-20,38.28,0.8,47.85
2003-08-21,38.49,0.8,48.1125
2003-08-22,37.78,0.8,47.225
2003-08-25,37.93,0.8,47.412499999999994
2003-08-26,38.05,0.8,47.56249999999999
2003-08-27,38.03,0.8,47.5375
2003-08-28,37.96,0.8,47.449999999999996
2003-08-29,38.23,0.8,47.787499999999994
2003-09-02,38.48,0.8,48.099999999999994
2003-09-03,39.43,0.8,49.287499999999994
2003-09-04,39.3,0.8,49.12499999999999
2003-09-05,38.45,0.8,48.0625
2003-09-08,39.0,0.8,48.75
2003-09-09,38.82,0.8,48.525
2003-09-10,37.68,0.8,47.099999999999994
2003-09-11,38.07,0.8,47.5875
2003-09-12,38.08,0.8,47.599999999999994
2003-09-15,38.15,0.8,47.68749999999999
2003-09-16,38.08,0.8,47.599999999999994
2003-09-17,37.65,0.8,47.06249999999999
2003-09-18,37.85,0.8,47.3125
2003-09-19,37.5,0.8,46.875
2003-09-22,37.18,0.8,46.474999999999994
2003-09-23,37.5,0.8,46.875
2003-09-24,37.79,0.8,47.2375
2003-09-25,36.98,0.8,46.224999999999994
2003-09-26,36.31,0.8,45.3875
2003-09-29,36.94,0.8,46.175
2003-09-30,36.45,0.8,45.5625
2003-10-01,38.17,0.8,47.7125
2003-10-02,38.01,0.8,47.512499999999996
2003-10-03,38.03,0.8,47.5375
2003-10-06,38.25,0.8,47.8125
2003-10-07,38.35,0.8,47.9375
2003-10-08,38.31,0.8,47.8875
2003-10-09,38.57,0.8,48.2125
2003-10-10,38.8,0.8,48.49999999999999
2003-10-13,40.19,0.8,50.2375
2003-10-14,40.33,0.8,50.412499999999994
2003-10-15,40.29,0.8,50.3625
2003-10-16,40.35,0.8,50.4375
2003-10-17,39.94,0.8,49.925
2003-10-20,39.9,0.8,49.87499999999999
2003-10-21,39.96,0.8,49.949999999999996
2003-10-22,39.56,0.8,49.45
2003-10-23,40.0,0.8,50.0
2003-10-24,39.92,0.8,49.9
2003-10-27,40.22,0.8,50.275
2003-10-28,42.03,0.8,52.5375
2003-10-29,41.89,0.8,52.3625
2003-10-30,42.05,0.8,52.56249999999999
2003-10-31,40.97,0.8,51.2125
2003-11-03,42.54,0.8,53.175
2003-11-04,42.85,0.8,53.5625
2003-11-05,43.0,0.8,53.75
2003-11-06,42.48,0.8,53.099999999999994
2003-11-07,42.5,0.8,53.125
2003-11-10,42.53,0.8,53.1625
2003-11-11,42.1,0.8,52.625
2003-11-12,42.18,0.8,52.724999999999994
2003-11-13,42.29,0.93,45.47311827956989
2003-11-14,42.25,0.93,45.43010752688172
2003-11-17,41.56,0.93,44.68817204301075
2003-11-18,41.44,0.93,44.55913978494623
2003-11-19,41.2,0.93,44.30107526881721
2003-11-20,41.41,0.93,44.526881720430104
2003-11-21,41.57,0.93,44.69892473118279
2003-11-24,42.02,0.93,45.182795698924735
2003-11-25,42.35,0.93,45.53763440860215
2003-11-26,42.19,0.93,45.36559139784946
2003-11-28,42.57,0.93,45.774193548387096
2003-12-01,43.16,0.93,46.408602150537625
2003-12-02,43.72,0.93,47.01075268817204
2003-12-03,43.74,0.93,47.03225806451613
2003-12-04,44.17,0.93,47.494623655913976
2003-12-05,44.1,0.93,47.41935483870968
2003-12-08,44.61,0.93,47.967741935483865
2003-12-09,44.43,0.93,47.774193548387096
2003-12-10,43.49,0.93,46.763440860215056
2003-12-11,44.58,0.93,47.93548387096774
2003-12-12,45.38,0.93,48.795698924731184
2003-12-15,45.13,0.93,48.526881720430104
2003-12-16,45.25,0.93,48.655913978494624
2003-12-17,45.24,0.93,48.645161290322584
2003-12-18,45.95,0.93,49.40860215053763
2003-12-19,46.17,0.93,49.64516129032258
2003-12-22,46.78,0.93,50.3010752688172
2003-12-23,47.44,0.93,51.01075268817204
2003-12-24,47.27,0.93,50.82795698924731
2003-12-26,47.65,0.93,51.236559139784944
2003-12-29,47.78,0.93,51.376344086021504
2003-12-30,47.53,0.93,51.10752688172043
2003-12-31,46.97,0.93,50.50537634408602
2004-01-02,46.47,0.93,49.967741935483865
2004-01-05,47.17,0.93,50.72043010752688
2004-01-06,49.02,0.93,52.70967741935484
2004-01-07,49.86,0.93,53.61290322580645
2004-01-08,50.17,0.93,53.946236559139784
2004-01-09,49.58,0.93,53.31182795698924
2004-01-12,49.24,0.93,52.946236559139784
2004-01-13,48.62,0.93,52.27956989247311
2004-01-14,48.96,0.93,52.64516129032258
2004-01-15,49.0,0.93,52.68817204301075
2004-01-16,48.82,0.93,52.494623655913976
2004-01-20,48.16,0.93,51.784946236559136
2004-01-21,48.71,0.93,52.376344086021504
2004-01-22,48.77,0.93,52.44086021505377
2004-01-23,48.75,0.93,52.41935483870967
2004-01-26,48.13,0.93,51.75268817204301
2004-01-27,47.68,0.93,51.26881720430107
2004-01-28,46.8,0.93,50.32258064516128
2004-01-29,46.0,0.93,49.46236559139785
2004-01-30,46.0,0.93,49.46236559139785
2004-02-02,45.54,0.93,48.967741935483865
2004-02-03,45.5,0.93,48.924731182795696
2004-02-04,44.66,0.93,48.02150537634408
2004-02-05,45.2,0.93,48.60215053763441
2004-02-06,46.03,0.93,49.494623655913976
2004-02-09,45.96,0.93,49.41935483870967
2004-02-10,46.2,0.93,49.67741935483871
2004-02-11,46.71,0.93,50.225806451612904
2004-02-12,45.99,0.93,49.45161290322581
2004-02-13,45.56,0.93,48.98924731182796
2004-02-17,46.37,0.93,49.86021505376343
2004-02-18,46.6,0.93,50.10752688172043
2004-02-19,46.16,0.93,49.63440860215053
2004-02-20,46.01,0.93,49.47311827956989
2004-02-23,45.93,0.93,49.387096774193544
2004-02-24,45.98,0.93,49.44086021505376
2004-02-25,47.13,0.93,50.67741935483871
2004-02-26,47.45,0.93,51.02150537634409
2004-02-27,49.09,0.93,52.78494623655914
2004-03-01,49.02,0.93,52.70967741935484
2004-03-02,48.61,0.93,52.26881720430107
2004-03-03,47.98,0.93,51.59139784946236
2004-03-04,48.0,0.93,51.61290322580645
2004-03-05,48.37,0.93,52.01075268817204
2004-03-08,47.64,0.93,51.225806451612904
2004-03-09,46.84,0.93,50.365591397849464
2004-03-10,46.23,0.93,49.70967741935483
2004-03-11,45.42,0.93,48.83870967741935
2004-03-12,46.05,0.93,49.51612903225806
2004-03-15,45.57,0.59,77.23728813559322
2004-03-16,45.57,0.59,77.23728813559322
2004-03-17,46.03,0.59,78.01694915254238
2004-03-18,45.06,0.59,76.37288135593221
2004-03-19,44.66,0.59,75.69491525423729
2004-03-22,44.8,0.59,75.9322033898305
2004-03-23,45.68,0.59,77.42372881355932
2004-03-24,44.47,0.59,75.37288135593221
2004-03-25,45.55,0.59,77.20338983050847
2004-03-26,45.03,0.59,76.3220338983051
2004-03-29,45.96,0.59,77.89830508474577
2004-03-30,46.4,0.59,78.64406779661017
2004-03-31,46.16,0.59,78.23728813559322
2004-04-01,47.13,0.59,79.8813559322034
2004-04-02,46.65,0.59,79.0677966101695
2004-04-05,47.09,0.59,79.81355932203391
2004-04-06,46.65,0.59,79.0677966101695
2004-04-07,46.47,0.59,78.76271186440678
2004-04-08,45.71,0.59,77.47457627118645
2004-04-12,45.49,0.59,77.10169491525424
2004-04-13,44.36,0.59,75.1864406779661
2004-04-14,44.69,0.59,75.7457627118644
2004-04-15,44.46,0.59,75.35593220338984
2004-04-16,44.47,0.59,75.37288135593221
2004-04-19,44.45,0.59,75.33898305084746
2004-04-20,44.13,0.59,74.79661016949153
2004-04-21,44.47,0.59,75.37288135593221
2004-04-22,44.8,0.59,75.9322033898305
2004-04-23,44.9,0.59,76.10169491525424
2004-04-26,44.42,0.59,75.28813559322035
2004-04-27,45.1,0.59,76.4406779661017
2004-04-28,44.4,0.59,75.2542372881356
2004-04-29,43.78,0.59,74.20338983050848
2004-04-30,43.25,0.59,73.30508474576271
2004-05-03,44.28,0.59,75.05084745762713
2004-05-04,43.75,0.59,74.15254237288136
2004-05-05,43.39,0.59,73.54237288135593
2004-05-06,43.52,-0.08,-544.0
2004-05-07,41.97,-0.08,-524.625
2004-05-10,41.96,-0.08,-524.5
2004-05-11,42.03,-0.08,-525.375
2004-05-12,41.98,-0.08,-524.75
2004-05-13,42.15,-0.08,-526.875
2004-05-14,42.18,-0.08,-527.25
2004-05-17,41.66,-0.08,-520.75
2004-05-18,41.88,-0.08,-523.5
2004-05-19,41.71,-0.08,-521.375
2004-05-20,41.79,-0.08,-522.375
2004-05-21,41.68,-0.08,-521.0
2004-05-24,42.34,-0.08,-529.25
2004-05-25,43.08,-0.08,-538.5
2004-05-26,43.04,-0.08,-538.0
2004-05-27,43.32,-0.08,-541.5
2004-05-28,42.83,-0.08,-535.375
2004-06-01,43.09,-0.08,-538.625
2004-06-02,43.27,-0.08,-540.875
2004-06-03,43.11,-0.08,-538.875
2004-06-04,43.14,-0.08,-539.25
2004-06-07,43.48,-0.08,-543.5
2004-06-08,43.62,-0.08,-545.25
2004-06-09,43.85,-0.08,-548.125
2004-06-10,43.98,-0.08,-549.75
2004-06-14,43.15,-0.08,-539.375
2004-06-15,43.33,-0.08,-541.625
2004-06-16,43.27,-0.08,-540.875
2004-06-17,43.82,-0.08,-547.75
2004-06-18,44.28,-0.08,-553.5
2004-06-21,44.21,-0.08,-552.625
2004-06-22,44.0,-0.08,-550.0
2004-06-23,44.72,-0.08,-559.0
2004-06-24,44.56,-0.08,-557.0
2004-06-25,45.0,-0.08,-562.5
2004-06-28,44.58,-0.08,-557.25
2004-06-29,44.82,-0.08,-560.25
2004-06-30,44.33,-0.08,-554.125
2004-07-01,44.34,-0.08,-554.25
2004-07-02,44.16,-0.08,-552.0
2004-07-06,43.7,-0.08,-546.25
2004-07-07,43.88,-0.08,-548.5
2004-07-08,43.24,-0.08,-540.5
2004-07-09,43.25,-0.08,-540.625
2004-07-12,43.39,-0.08,-542.375
2004-07-13,43.37,-0.08,-542.125
2004-07-14,42.98,-0.08,-537.25
2004-07-15,43.01,-0.08,-537.625
2004-07-16,43.12,-0.08,-539.0
2004-07-19,43.18,-0.08,-539.75
2004-07-20,43.82,-0.08,-547.75
2004-07-21,42.66,-0.08,-533.25
2004-07-22,42.3,-0.08,-528.75
2004-07-23,41.95,-0.08,-524.375
2004-07-26,41.79,-0.08,-522.375
2004-07-27,42.38,-0.08,-529.75
2004-07-28,42.8,-0.08,-535.0
2004-07-29,43.37,-0.08,-542.125
2004-07-30,43.75,-0.08,-546.875
2004-08-02,44.08,-0.08,-551.0
2004-08-03,43.6,-0.08,-545.0
2004-08-04,43.35,-0.08,-541.875
2004-08-05,43.16,-0.08,-539.5
2004-08-06,42.0,-0.08,-525.0
2004-08-09,41.76,0.93,44.90322580645161
2004-08-10,42.21,0.93,45.387096774193544
2004-08-11,41.9,0.93,45.05376344086021
2004-08-12,41.79,0.93,44.93548387096774
2004-08-13,41.8,0.93,44.94623655913978
2004-08-16,42.09,0.93,45.25806451612903
2004-08-17,42.38,0.93,45.56989247311828
2004-08-18,42.96,0.93,46.193548387096776
2004-08-19,43.31,0.93,46.56989247311828
2004-08-20,44.23,0.93,47.55913978494623
2004-08-23,44.92,0.93,48.3010752688172
2004-08-24,45.48,0.93,48.90322580645161
2004-08-25,45.13,0.93,48.526881720430104
2004-08-26,45.42,0.93,48.83870967741935
2004-08-27,45.62,0.93,49.05376344086021
2004-08-30,44.91,0.93,48.29032258064515
2004-08-31,44.99,0.93,48.376344086021504
2004-09-01,45.11,0.93,48.50537634408602
2004-09-02,45.61,0.93,49.04301075268817
2004-09-03,45.69,0.93,49.12903225806451
2004-09-07,46.22,0.93,49.69892473118279
2004-09-08,45.05,0.93,48.44086021505376
2004-09-09,45.18,0.93,48.58064516129032
2004-09-10,45.19,0.93,48.59139784946236
2004-09-13,45.54,0.93,48.967741935483865
2004-09-14,45.3,0.93,48.70967741935483
2004-09-15,45.04,0.93,48.43010752688172
2004-09-16,45.4,0.93,48.817204301075265
2004-09-17,45.94,0.93,49.397849462365585
2004-09-20,45.6,0.93,49.03225806451613
2004-09-21,46.0,0.93,49.46236559139785
2004-09-22,44.96,0.93,48.344086021505376
2004-09-23,44.0,0.93,47.31182795698925
2004-09-24,44.88,0.93,48.25806451612903
2004-09-27,44.71,0.93,48.0752688172043
2004-09-28,44.54,0.93,47.89247311827957
2004-09-29,44.68,0.93,48.04301075268817
2004-09-30,45.27,0.93,48.67741935483871
2004-10-01,46.25,0.93,49.73118279569892
2004-10-04,45.94,0.93,49.397849462365585
2004-10-05,45.79,0.93,49.236559139784944
2004-10-06,46.25,0.93,49.73118279569892
2004-10-07,45.92,0.93,49.376344086021504
2004-10-08,45.88,0.93,49.333333333333336
2004-10-11,45.87,0.93,49.32258064516129
2004-10-12,44.74,0.93,48.10752688172043
2004-10-13,43.71,0.93,47.0
2004-10-14,43.79,0.93,47.086021505376344
2004-10-15,44.14,0.93,47.46236559139785
2004-10-18,44.4,0.93,47.74193548387096
2004-10-19,43.99,0.93,47.3010752688172
2004-10-20,44.56,0.93,47.913978494623656
2004-10-21,44.76,0.93,48.12903225806451
2004-10-22,44.23,0.93,47.55913978494623
2004-10-25,44.73,0.93,48.096774193548384
2004-10-26,44.85,0.93,48.225806451612904
2004-10-27,45.5,0.93,48.924731182795696
2004-10-28,45.93,0.93,49.387096774193544
2004-10-29,45.53,0.93,48.956989247311824
2004-11-01,47.75,0.93,51.344086021505376
2004-11-02,47.5,0.93,51.0752688172043
2004-11-03,48.95,0.93,52.634408602150536
2004-11-04,49.25,0.93,52.956989247311824
2004-11-05,49.67,0.93,53.40860215053763
2004-11-08,48.82,0.93,52.494623655913976
2004-11-09,49.3,1.1,44.81818181818181
2004-11-10,49.75,1.1,45.22727272727273
2004-11-11,49.47,1.1,44.97272727272727
2004-11-12,49.67,1.1,45.15454545454545
2004-11-15,49.81,1.1,45.28181818181818
2004-11-16,49.72,1.1,45.199999999999996
2004-11-17,49.7,1.1,45.18181818181818
2004-11-18,49.81,1.1,45.28181818181818
2004-11-19,49.59,1.1,45.08181818181818
2004-11-22,49.38,1.1,44.89090909090909
2004-11-23,49.82,1.1,45.29090909090909
2004-11-24,50.53,1.1,45.93636363636363
2004-11-26,50.03,1.1,45.48181818181818
2004-11-29,49.88,1.1,45.345454545454544
2004-11-30,50.25,1.1,45.68181818181818
2004-12-01,51.4,1.1,46.72727272727272
2004-12-02,50.99,1.1,46.35454545454545
2004-12-03,50.7,1.1,46.090909090909086
2004-12-06,50.34,1.1,45.763636363636365
2004-12-07,49.78,1.1,45.25454545454545
2004-12-08,49.85,1.1,45.31818181818181
2004-12-09,50.51,1.1,45.918181818181814
2004-12-10,51.74,1.1,47.03636363636363
2004-12-13,51.59,1.1,46.9
2004-12-14,52.0,1.1,47.272727272727266
2004-12-15,52.2,1.1,47.45454545454545
2004-12-16,52.06,1.1,47.32727272727273
2004-12-17,51.65,1.1,46.954545454545446
2004-12-20,51.61,1.1,46.918181818181814
2004-12-21,52.13,1.1,47.39090909090909
2004-12-22,52.4,1.1,47.63636363636363
2004-12-23,52.55,1.1,47.772727272727266
2004-12-27,52.46,1.1,47.69090909090909
2004-12-28,53.22,1.1,48.381818181818176
2004-12-29,53.5,1.1,48.63636363636363
2004-12-30,53.51,1.1,48.64545454545454
2004-12-31,53.66,1.1,48.781818181818174
2005-01-03,52.4,1.1,47.63636363636363
2005-01-04,51.18,1.1,46.527272727272724
2005-01-05,51.16,1.1,46.5090909090909
2005-01-06,50.99,1.1,46.35454545454545
2005-01-07,50.63,1.1,46.027272727272724
2005-01-10,50.4,1.1,45.81818181818181
2005-01-11,50.39,1.1,45.809090909090905
2005-01-12,50.01,1.1,45.46363636363636
2005-01-13,50.45,1.1,45.86363636363636
2005-01-14,51.6,1.1,46.90909090909091
2005-01-18,52.3,1.1,47.54545454545454
2005-01-19,51.52,1.1,46.836363636363636
2005-01-20,50.78,1.1,46.163636363636364
2005-01-21,50.96,1.1,46.32727272727272
2005-01-24,50.85,1.1,46.22727272727273
2005-01-25,51.11,1.1,46.46363636363636
2005-01-26,51.99,1.1,47.26363636363636
2005-01-27,51.7,1.1,47.0
2005-01-28,53.4,1.1,48.54545454545454
2005-01-31,54.02,1.1,49.10909090909091
2005-02-01,54.72,1.1,49.74545454545454
2005-02-02,55.15,1.1,50.13636363636363
2005-02-03,54.85,1.1,49.86363636363636
2005-02-04,55.9,1.1,50.81818181818181
2005-02-07,56.0,1.1,50.90909090909091
2005-02-08,56.0,1.1,50.90909090909091
2005-02-09,55.9,1.1,50.81818181818181
2005-02-10,54.6,1.1,49.63636363636363
2005-02-11,56.0,1.1,50.90909090909091
2005-02-14,57.05,1.1,51.86363636363636
2005-02-15,56.94,1.1,51.76363636363636
2005-02-16,57.13,1.1,51.93636363636364
2005-02-17,57.31,1.1,52.099999999999994
2005-02-18,57.48,1.1,52.25454545454545
2005-02-22,56.45,1.1,51.31818181818182
2005-02-23,56.24,1.1,51.127272727272725
2005-02-24,57.11,1.1,51.918181818181814
2005-02-25,57.37,0.75,76.49333333333333
2005-02-28,57.68,0.75,76.90666666666667
2005-03-01,57.76,0.75,77.01333333333334
2005-03-02,57.26,0.75,76.34666666666666
2005-03-03,56.98,0.75,75.97333333333333
2005-03-04,57.75,0.75,77.0
2005-03-07,57.84,0.75,77.12
2005-03-08,57.43,0.75,76.57333333333334
2005-03-09,56.64,0.75,75.52
2005-03-10,56.05,0.75,74.73333333333333
2005-03-11,56.1,0.75,74.8
2005-03-14,56.79,0.75,75.72
2005-03-15,56.83,0.75,75.77333333333333
2005-03-16,56.49,0.75,75.32000000000001
2005-03-17,56.49,0.75,75.32000000000001
2005-03-18,56.7,0.75,75.60000000000001
2005-03-21,56.72,0.75,75.62666666666667
2005-03-22,56.82,0.75,75.76
2005-03-23,55.83,0.75,74.44
2005-03-24,55.79,0.75,74.38666666666667
2005-03-28,55.94,0.75,74.58666666666666
2005-03-29,54.88,0.75,73.17333333333333
2005-03-30,55.08,0.75,73.44
2005-03-31,55.92,0.75,74.56
2005-04-01,56.32,0.75,75.09333333333333
2005-04-04,56.15,0.75,74.86666666666666
2005-04-05,56.95,0.75,75.93333333333334
2005-04-06,57.01,0.75,76.01333333333334
2005-04-07,57.06,0.75,76.08
2005-04-08,56.07,0.75,74.76
2005-04-11,56.23,0.75,74.97333333333333
2005-04-12,57.1,0.75,76.13333333333334
2005-04-13,56.0,0.75,74.66666666666667
2005-04-14,56.88,0.75,75.84
2005-04-15,56.54,0.75,75.38666666666667
2005-04-18,56.35,0.75,75.13333333333334
2005-04-19,57.19,0.75,76.25333333333333
2005-04-20,56.02,0.75,74.69333333333334
2005-04-21,57.01,0.75,76.01333333333334
2005-04-22,55.66,0.75,74.21333333333332
2005-04-25,57.0,0.75,76.0
2005-04-26,56.72,0.75,75.62666666666667
2005-04-27,56.1,0.75,74.8
2005-04-28,54.76,0.75,73.01333333333334
2005-04-29,54.99,0.75,73.32000000000001
2005-05-02,55.88,0.75,74.50666666666667
2005-05-03,56.97,0.75,75.96
2005-05-04,57.84,0.18,321.33333333333337
2005-05-05,57.63,0.18,320.1666666666667
2005-05-06,58.29,0.18,323.8333333333333
2005-05-09,57.95,0.18,321.94444444444446
2005-05-10,57.4,0.18,318.8888888888889
2005-05-11,56.97,0.18,316.5
2005-05-12,55.65,0.18,309.1666666666667
2005-05-13,55.15,0.18,306.3888888888889
2005-05-16,56.35,0.18,313.0555555555556
2005-05-17,57.04,0.18,316.8888888888889
2005-05-18,58.59,0.18,325.50000000000006
2005-05-19,59.31,0.18,329.5
2005-05-20,59.43,0.18,330.1666666666667
2005-05-23,60.87,0.18,338.1666666666667
2005-05-24,61.05,0.18,339.1666666666667
2005-05-25,60.71,0.18,337.27777777777777
2005-05-26,61.76,0.18,343.1111111111111
2005-05-27,61.75,0.18,343.05555555555554
2005-05-31,61.05,0.18,339.1666666666667
2005-06-01,61.72,0.18,342.8888888888889
2005-06-02,62.65,0.18,348.05555555555554
2005-06-03,62.28,0.18,346.0
2005-06-06,63.2,0.18,351.11111111111114
2005-06-07,63.28,0.18,351.5555555555556
2005-06-08,62.87,0.18,349.27777777777777
2005-06-09,63.38,0.18,352.11111111111114
2005-06-10,63.79,0.18,354.3888888888889
2005-06-13,64.03,0.18,355.72222222222223
2005-06-14,64.47,0.18,358.1666666666667
2005-06-15,65.59,0.18,364.3888888888889
2005-06-16,67.2,0.18,373.33333333333337
2005-06-17,67.91,0.18,377.27777777777777
2005-06-20,67.31,0.18,373.94444444444446
2005-06-21,67.25,0.18,373.61111111111114
2005-06-22,66.88,0.18,371.55555555555554
2005-06-23,65.86,0.18,365.8888888888889
2005-06-24,66.27,0.18,368.1666666666667
2005-06-27,68.06,0.18,378.11111111111114
2005-06-28,68.96,0.18,383.1111111111111
2005-06-29,68.98,0.18,383.2222222222223
2005-06-30,69.12,0.18,384.00000000000006
2005-07-01,69.0,0.18,383.33333333333337
2005-07-05,69.65,0.18,386.9444444444445
2005-07-06,69.54,0.18,386.33333333333337
2005-07-07,69.53,0.18,386.27777777777777
2005-07-08,70.0,0.18,388.8888888888889
2005-07-11,70.14,0.18,389.6666666666667
2005-07-12,68.74,0.18,381.88888888888886
2005-07-13,68.65,0.18,381.3888888888889
2005-07-14,68.42,0.18,380.11111111111114
2005-07-15,68.16,0.18,378.6666666666667
2005-07-18,68.58,0.18,381.0
2005-07-19,69.0,0.18,383.33333333333337
2005-07-20,72.19,0.18,401.05555555555554
2005-07-21,71.87,0.18,399.2777777777778
2005-07-22,72.75,0.18,404.1666666666667
2005-07-25,72.12,0.18,400.6666666666667
2005-07-26,73.31,0.18,407.2777777777778
2005-07-27,71.97,0.18,399.8333333333333
2005-07-28,73.53,0.18,408.5
2005-07-29,72.69,0.18,403.8333333333333
2005-08-01,71.75,0.18,398.61111111111114
2005-08-02,72.69,0.18,403.8333333333333
2005-08-03,71.63,1.32,54.26515151515151
2005-08-04,71.0,1.32,53.78787878787878
2005-08-05,69.18,1.32,52.409090909090914
2005-08-08,68.85,1.32,52.1590909090909
2005-08-09,69.59,1.32,52.71969696969697
2005-08-10,69.99,1.32,53.022727272727266
2005-08-11,70.29,1.32,53.25
2005-08-12,70.25,1.32,53.21969696969697
2005-08-15,70.25,1.32,53.21969696969697
2005-08-16,69.5,1.32,52.65151515151515
2005-08-17,69.27,1.32,52.47727272727272
2005-08-18,68.0,1.32,51.515151515151516
2005-08-19,67.38,1.32,51.04545454545454
2005-08-22,67.04,1.32,50.78787878787879
2005-08-23,67.32,1.32,50.99999999999999
2005-08-24,66.58,1.32,50.43939393939394
2005-08-25,66.63,1.32,50.47727272727272
2005-08-26,66.08,1.32,50.060606060606055
2005-08-29,66.14,1.32,50.1060606060606
2005-08-30,66.45,1.32,50.34090909090909
2005-08-31,72.32,1.32,54.78787878787878
2005-09-01,71.94,1.32,54.49999999999999
2005-09-02,70.78,1.32,53.62121212121212
