date,PG,PG_EPS,PE Ratio
2012-04-13,65.81,0.59,111.54237288135594
2012-04-16,66.78,0.59,113.1864406779661
2012-04-17,67.02,0.59,113.59322033898304
2012-04-18,66.75,0.59,113.13559322033899
2012-04-19,66.57,0.59,112.83050847457626
2012-04-20,67.51,0.59,114.42372881355934
2012-04-23,66.65,0.59,112.96610169491527
2012-04-24,67.0,0.59,113.55932203389831
2012-04-25,66.89,0.59,113.37288135593221
2012-04-26,66.87,0.59,113.33898305084747
2012-04-27,64.44,0.85,75.81176470588235
2012-04-30,63.64,0.85,74.87058823529412
2012-05-01,63.57,0.85,74.78823529411765
2012-05-02,63.98,0.85,75.27058823529411
2012-05-03,64.51,0.85,75.89411764705883
2012-05-04,64.28,0.85,75.62352941176471
2012-05-07,64.25,0.85,75.58823529411765
2012-05-08,64.16,0.85,75.48235294117647
2012-05-09,63.67,0.85,74.90588235294118
2012-05-10,64.14,0.85,75.45882352941177
2012-05-11,63.68,0.85,74.91764705882353
2012-05-14,63.58,0.85,74.8
2012-05-15,63.72,0.85,74.96470588235294
2012-05-16,64.29,0.85,75.63529411764706
2012-05-17,63.96,0.85,75.24705882352941
2012-05-18,63.52,0.85,74.72941176470589
2012-05-21,63.39,0.85,74.5764705882353
2012-05-22,63.15,0.85,74.29411764705883
2012-05-23,62.39,0.85,73.4
2012-05-24,62.57,0.85,73.61176470588235
2012-05-25,62.49,0.85,73.51764705882353
2012-05-29,62.95,0.85,74.05882352941177
2012-05-30,62.32,0.85,73.31764705882352
2012-05-31,62.29,0.85,73.28235294117647
2012-06-01,61.55,0.85,72.41176470588235
2012-06-04,61.4,0.85,72.23529411764706
2012-06-05,61.17,0.85,71.96470588235294
2012-06-06,61.8,0.85,72.70588235294117
2012-06-07,62.76,0.85,73.83529411764705
2012-06-08,62.75,0.85,73.82352941176471
2012-06-11,62.54,0.85,73.5764705882353
2012-06-12,62.76,0.85,73.83529411764705
2012-06-13,62.57,0.85,73.61176470588235
2012-06-14,63.18,0.85,74.32941176470588
2012-06-15,62.88,0.85,73.9764705882353
2012-06-18,62.29,0.85,73.28235294117647
2012-06-19,62.21,0.85,73.18823529411765
2012-06-20,60.39,0.85,71.04705882352941
2012-06-21,59.75,0.85,70.29411764705883
2012-06-22,59.83,0.85,70.38823529411765
2012-06-25,59.31,0.85,69.7764705882353
2012-06-26,59.27,0.85,69.72941176470589
2012-06-27,59.98,0.85,70.56470588235294
2012-06-28,60.29,0.85,70.92941176470589
2012-06-29,61.25,0.85,72.05882352941177
2012-07-02,61.19,0.85,71.98823529411764
2012-07-03,61.36,0.85,72.18823529411765
2012-07-05,61.35,0.85,72.1764705882353
2012-07-06,61.28,0.85,72.09411764705882
2012-07-09,61.55,0.85,72.41176470588235
2012-07-10,61.73,0.85,72.62352941176471
2012-07-11,61.4,0.85,72.23529411764706
2012-07-12,63.7,0.85,74.94117647058825
2012-07-13,65.09,0.85,76.5764705882353
2012-07-16,64.81,0.85,76.24705882352941
2012-07-17,65.35,0.85,76.88235294117646
2012-07-18,64.82,0.85,76.25882352941176
2012-07-19,64.92,0.85,76.37647058823529
2012-07-20,64.73,0.85,76.15294117647059
2012-07-23,64.39,0.85,75.75294117647059
2012-07-24,64.02,0.85,75.31764705882352
2012-07-25,64.02,0.85,75.31764705882352
2012-07-26,64.56,0.85,75.95294117647059
2012-07-27,65.09,0.85,76.5764705882353
2012-07-30,65.1,0.85,76.58823529411764
2012-07-31,64.54,0.85,75.92941176470589
2012-08-01,64.01,0.85,75.30588235294118
2012-08-02,63.51,0.85,74.71764705882353
2012-08-03,65.5,0.85,77.05882352941177
2012-08-06,65.81,0.85,77.4235294117647
2012-08-07,66.22,0.85,77.90588235294118
2012-08-08,66.72,1.3,51.32307692307692
2012-08-09,66.73,1.3,51.330769230769235
2012-08-10,66.77,1.3,51.36153846153846
2012-08-13,66.48,1.3,51.13846153846154
2012-08-14,66.73,1.3,51.330769230769235
2012-08-15,66.64,1.3,51.26153846153846
2012-08-16,67.0,1.3,51.53846153846154
2012-08-17,67.0,1.3,51.53846153846154
2012-08-20,66.75,1.3,51.34615384615385
2012-08-21,66.77,1.3,51.36153846153846
2012-08-22,66.85,1.3,51.42307692307692
2012-08-23,66.68,1.3,51.292307692307695
2012-08-24,67.02,1.3,51.55384615384615
2012-08-27,67.11,1.3,51.62307692307692
2012-08-28,66.99,1.3,51.530769230769224
2012-08-29,66.87,1.3,51.43846153846154
2012-08-30,66.88,1.3,51.44615384615384
2012-08-31,67.19,1.3,51.684615384615384
2012-09-04,67.4,1.3,51.84615384615385
2012-09-05,67.29,1.3,51.761538461538464
2012-09-06,68.24,1.3,52.49230769230768
2012-09-07,68.52,1.3,52.707692307692305
2012-09-10,68.51,1.3,52.7
2012-09-11,68.26,1.3,52.50769230769231
2012-09-12,68.1,1.3,52.38461538461538
2012-09-13,68.91,1.3,53.0076923076923
2012-09-14,69.16,1.3,53.199999999999996
2012-09-17,69.25,1.3,53.26923076923077
2012-09-18,69.22,1.3,53.246153846153845
2012-09-19,69.26,1.3,53.276923076923076
2012-09-20,69.56,1.3,53.50769230769231
2012-09-21,69.42,1.3,53.4
2012-09-24,69.76,1.3,53.66153846153846
2012-09-25,69.59,1.3,53.53076923076923
2012-09-26,69.3,1.3,53.30769230769231
2012-09-27,69.3,1.3,53.30769230769231
2012-09-28,69.36,1.3,53.35384615384615
2012-10-01,69.45,1.3,53.42307692307693
2012-10-02,68.79,1.3,52.91538461538462
2012-10-03,69.17,1.3,53.207692307692305
2012-10-04,69.38,1.3,53.36923076923076
2012-10-05,69.63,1.3,53.561538461538454
2012-10-08,69.1,1.3,53.153846153846146
2012-10-09,68.7,1.3,52.84615384615385
2012-10-10,68.14,1.3,52.41538461538462
2012-10-11,68.0,1.3,52.30769230769231
2012-10-12,67.94,1.3,52.26153846153846
2012-10-15,68.71,1.3,52.85384615384615
2012-10-16,69.0,1.3,53.07692307692307
2012-10-17,69.47,1.3,53.43846153846154
2012-10-18,69.47,1.3,53.43846153846154
2012-10-19,68.57,1.3,52.74615384615384
2012-10-22,68.5,1.3,52.69230769230769
2012-10-23,67.44,1.3,51.87692307692307
2012-10-24,68.08,1.3,52.36923076923077
2012-10-25,70.07,1.0,70.07
2012-10-26,69.44,1.0,69.44
2012-10-31,69.24,1.0,69.24
2012-11-01,69.25,1.0,69.25
2012-11-02,69.19,1.0,69.19
2012-11-05,68.67,1.0,68.67
2012-11-06,68.93,1.0,68.93
2012-11-07,68.06,1.0,68.06
2012-11-08,66.91,1.0,66.91
2012-11-09,67.01,1.0,67.01
2012-11-12,67.08,1.0,67.08
2012-11-13,66.85,1.0,66.85
2012-11-14,66.53,1.0,66.53
2012-11-15,66.32,1.0,66.32
2012-11-16,66.82,1.0,66.82
2012-11-19,67.92,1.0,67.92
2012-11-20,68.3,1.0,68.3
2012-11-21,68.47,1.0,68.47
2012-11-23,69.59,1.0,69.59
2012-11-26,69.48,1.0,69.48
2012-11-27,68.99,1.0,68.99
2012-11-28,69.44,1.0,69.44
2012-11-29,69.5,1.0,69.5
2012-11-30,69.83,1.0,69.83
2012-12-03,69.58,1.0,69.58
2012-12-04,69.31,1.0,69.31
2012-12-05,69.41,1.0,69.41
2012-12-06,69.95,1.0,69.95
2012-12-07,70.29,1.0,70.29
2012-12-10,70.22,1.0,70.22
2012-12-11,70.66,1.0,70.66
2012-12-12,70.76,1.0,70.76
2012-12-13,70.13,1.0,70.13
2012-12-14,69.93,1.0,69.93
2012-12-17,69.93,1.0,69.93
2012-12-18,69.97,1.0,69.97
2012-12-19,69.34,1.0,69.34
2012-12-20,69.82,1.0,69.82
2012-12-21,68.72,1.0,68.72
2012-12-24,68.52,1.0,68.52
2012-12-26,68.0,1.0,68.0
2012-12-27,67.97,1.0,67.97
2012-12-28,67.15,1.0,67.15
2012-12-31,67.89,1.0,67.89
2013-01-02,69.39,1.0,69.39
2013-01-03,68.95,1.0,68.95
2013-01-04,69.09,1.0,69.09
2013-01-07,68.62,1.0,68.62
2013-01-08,68.51,1.0,68.51
2013-01-09,68.88,1.0,68.88
2013-01-10,69.27,1.0,69.27
2013-01-11,69.22,1.0,69.22
2013-01-14,69.63,1.0,69.63
2013-01-15,69.88,1.0,69.88
2013-01-16,69.34,1.0,69.34
2013-01-17,69.67,1.0,69.67
2013-01-18,69.94,1.0,69.94
2013-01-22,69.95,1.0,69.95
2013-01-23,70.69,1.0,70.69
2013-01-24,70.42,1.0,70.42
2013-01-25,73.25,1.46,50.17123287671233
2013-01-28,73.77,1.46,50.52739726027397
2013-01-29,75.0,1.46,51.369863013698634
2013-01-30,75.08,1.46,51.42465753424658
2013-01-31,75.16,1.46,51.47945205479452
2013-02-01,75.92,1.46,52.0
2013-02-04,75.25,1.46,51.54109589041096
2013-02-05,75.7,1.46,51.849315068493155
2013-02-06,76.15,1.46,52.157534246575345
2013-02-07,76.15,1.46,52.157534246575345
2013-02-08,75.75,1.46,51.88356164383562
2013-02-11,75.81,1.46,51.92465753424658
2013-02-12,75.98,1.46,52.041095890410965
2013-02-13,76.56,1.46,52.43835616438356
2013-02-14,76.78,1.46,52.589041095890416
2013-02-15,76.54,1.46,52.42465753424658
2013-02-19,77.38,1.46,53.0
2013-02-20,77.08,1.46,52.794520547945204
2013-02-21,77.04,1.46,52.76712328767124
2013-02-22,76.99,1.46,52.73287671232877
2013-02-25,75.92,1.46,52.0
2013-02-26,76.08,1.46,52.10958904109589
2013-02-27,76.75,1.46,52.56849315068493
2013-02-28,76.18,1.46,52.17808219178083
2013-03-01,76.49,1.46,52.390410958904106
2013-03-04,76.68,1.46,52.520547945205486
2013-03-05,77.05,1.46,52.773972602739725
2013-03-06,77.2,1.46,52.87671232876713
2013-03-07,76.9,1.46,52.67123287671233
2013-03-08,77.18,1.46,52.86301369863014
2013-03-11,77.35,1.46,52.97945205479452
2013-03-12,77.17,1.46,52.85616438356165
2013-03-13,76.8,1.46,52.602739726027394
2013-03-14,77.39,1.46,53.00684931506849
2013-03-15,76.34,1.46,52.28767123287672
2013-03-18,76.16,1.46,52.16438356164384
2013-03-19,77.11,1.46,52.81506849315068
2013-03-20,77.58,1.46,53.136986301369866
2013-03-21,77.21,1.46,52.88356164383561
2013-03-22,77.27,1.46,52.92465753424657
2013-03-25,76.68,1.46,52.520547945205486
2013-03-26,77.4,1.46,53.01369863013699
2013-03-27,77.06,1.46,52.780821917808225
2013-03-28,77.06,1.46,52.780821917808225
2013-04-01,77.7,1.46,53.21917808219178
2013-04-02,78.96,1.46,54.082191780821915
2013-04-03,78.12,1.46,53.5068493150685
2013-04-04,78.54,1.46,53.79452054794521
2013-04-05,78.23,1.46,53.58219178082192
2013-04-08,78.79,1.46,53.96575342465754
2013-04-09,78.26,1.46,53.6027397260274
2013-04-10,79.24,1.46,54.273972602739725
2013-04-11,79.67,1.46,54.56849315068494
2013-04-12,80.08,1.46,54.84931506849315
2013-04-15,79.65,1.46,54.55479452054795
2013-04-16,80.1,1.46,54.863013698630134
2013-04-17,79.06,1.46,54.15068493150685
2013-04-18,79.87,1.46,54.705479452054796
2013-04-19,81.43,1.46,55.77397260273973
2013-04-22,81.4,1.46,55.753424657534254
2013-04-23,82.54,1.46,56.53424657534247
2013-04-24,77.12,0.92,83.82608695652173
2013-04-25,76.58,0.92,83.23913043478261
2013-04-26,77.1,0.92,83.80434782608695
2013-04-29,77.68,0.92,84.43478260869566
2013-04-30,76.77,0.92,83.44565217391303
2013-05-01,76.99,0.92,83.68478260869564
2013-05-02,77.76,0.92,84.52173913043478
2013-05-03,78.19,0.92,84.98913043478261
2013-05-06,77.75,0.92,84.51086956521739
2013-05-07,77.94,0.92,84.71739130434781
2013-05-08,78.44,0.92,85.26086956521739
2013-05-09,78.21,0.92,85.01086956521738
2013-05-10,78.76,0.92,85.60869565217392
2013-05-13,78.59,0.92,85.42391304347827
2013-05-14,79.47,0.92,86.38043478260869
2013-05-15,80.68,0.92,87.69565217391305
2013-05-16,80.2,0.92,87.17391304347827
2013-05-17,80.02,0.92,86.9782608695652
2013-05-20,79.09,0.92,85.96739130434783
2013-05-21,78.8,0.92,85.65217391304347
2013-05-22,78.82,0.92,85.67391304347825
2013-05-23,78.7,0.92,85.54347826086956
2013-05-24,81.88,0.92,88.99999999999999
2013-05-28,80.86,0.92,87.89130434782608
2013-05-29,78.9,0.92,85.76086956521739
2013-05-30,79.09,0.92,85.96739130434783
2013-05-31,76.76,0.92,83.43478260869566
2013-06-03,77.66,0.92,84.41304347826086
2013-06-04,77.37,0.92,84.09782608695652
2013-06-05,76.66,0.92,83.32608695652173
2013-06-06,76.82,0.92,83.49999999999999
2013-06-07,77.75,0.92,84.51086956521739
2013-06-10,78.07,0.92,84.8586956521739
2013-06-11,78.12,0.92,84.91304347826087
2013-06-12,77.6,0.92,84.34782608695652
2013-06-13,78.43,0.92,85.25
2013-06-14,78.03,0.92,84.81521739130434
2013-06-17,78.96,0.92,85.82608695652173
2013-06-18,79.04,0.92,85.91304347826087
2013-06-19,77.61,0.92,84.3586956521739
2013-06-20,75.25,0.92,81.79347826086956
2013-06-21,77.43,0.92,84.16304347826087
2013-06-24,76.58,0.92,83.23913043478261
2013-06-25,76.69,0.92,83.3586956521739
2013-06-26,77.4,0.92,84.1304347826087
2013-06-27,77.67,0.92,84.42391304347827
2013-06-28,76.99,0.92,83.68478260869564
2013-07-01,78.02,0.92,84.80434782608695
2013-07-02,78.44,0.92,85.26086956521739
2013-07-03,78.57,0.92,85.40217391304347
2013-07-05,78.34,0.92,85.15217391304348
2013-07-08,78.76,0.92,85.60869565217392
2013-07-09,79.57,0.92,86.4891304347826
2013-07-10,79.8,0.92,86.7391304347826
2013-07-11,80.77,0.92,87.79347826086956
2013-07-12,81.55,0.92,88.64130434782608
2013-07-15,81.51,0.92,88.59782608695653
2013-07-16,80.97,0.92,88.01086956521739
2013-07-17,80.09,0.92,87.05434782608695
2013-07-18,80.3,0.92,87.28260869565217
2013-07-19,81.37,0.92,88.44565217391305
2013-07-22,81.22,0.92,88.28260869565217
2013-07-23,80.95,0.92,87.98913043478261
2013-07-24,80.27,0.92,87.24999999999999
2013-07-25,80.41,0.92,87.40217391304347
2013-07-26,80.39,0.92,87.38043478260869
2013-07-29,80.09,0.92,87.05434782608695
2013-07-30,80.44,0.92,87.43478260869564
2013-07-31,80.3,0.92,87.28260869565217
2013-08-01,81.64,0.92,88.73913043478261
2013-08-02,81.29,0.92,88.35869565217392
2013-08-05,81.4,0.92,88.47826086956522
2013-08-06,81.74,0.92,88.84782608695652
2013-08-07,81.96,0.92,89.08695652173913
2013-08-08,82.17,0.66,124.5
2013-08-09,81.64,0.66,123.69696969696969
2013-08-12,81.62,0.66,123.66666666666667
2013-08-13,81.66,0.66,123.72727272727272
2013-08-14,81.25,0.66,123.1060606060606
2013-08-15,80.48,0.66,121.93939393939394
2013-08-16,79.9,0.66,121.06060606060606
2013-08-19,79.59,0.66,120.5909090909091
2013-08-20,79.53,0.66,120.5
2013-08-21,79.38,0.66,120.27272727272727
2013-08-22,79.77,0.66,120.86363636363635
2013-08-23,80.01,0.66,121.22727272727273
2013-08-26,78.54,0.66,119.0
2013-08-27,77.97,0.66,118.13636363636363
2013-08-28,76.85,0.66,116.43939393939392
2013-08-29,77.31,0.66,117.13636363636364
2013-08-30,77.89,0.66,118.01515151515152
2013-09-03,77.75,0.66,117.8030303030303
2013-09-04,77.49,0.66,117.40909090909089
2013-09-05,77.14,0.66,116.87878787878788
2013-09-06,77.15,0.66,116.89393939393939
2013-09-09,78.16,0.66,118.42424242424241
2013-09-10,77.95,0.66,118.10606060606061
2013-09-11,78.27,0.66,118.59090909090908
2013-09-12,78.26,0.66,118.57575757575758
2013-09-13,79.05,0.66,119.77272727272727
2013-09-16,80.16,0.66,121.45454545454544
2013-09-17,79.83,0.66,120.95454545454545
2013-09-18,80.3,0.66,121.66666666666666
2013-09-19,80.12,0.66,121.39393939393939
2013-09-20,79.39,0.66,120.28787878787878
2013-09-23,79.28,0.66,120.12121212121211
2013-09-24,78.62,0.66,119.12121212121212
2013-09-25,77.72,0.66,117.75757575757575
2013-09-26,78.05,0.66,118.25757575757575
2013-09-27,77.21,0.66,116.98484848484847
2013-09-30,75.59,0.66,114.53030303030303
2013-10-01,76.16,0.66,115.39393939393938
2013-10-02,75.93,0.66,115.04545454545455
2013-10-03,75.84,0.66,114.9090909090909
2013-10-04,76.02,0.66,115.18181818181817
2013-10-07,75.65,0.66,114.62121212121212
2013-10-08,76.33,0.66,115.65151515151514
2013-10-09,76.95,0.66,116.5909090909091
2013-10-10,77.89,0.66,118.01515151515152
2013-10-11,78.48,0.66,118.9090909090909
2013-10-14,78.74,0.66,119.30303030303028
2013-10-15,77.6,0.66,117.57575757575756
2013-10-16,78.34,0.66,118.6969696969697
2013-10-17,79.42,0.66,120.33333333333333
2013-10-18,79.41,0.66,120.31818181818181
2013-10-21,78.97,0.66,119.65151515151514
2013-10-22,80.38,0.66,121.78787878787878
2013-10-23,80.91,0.66,122.59090909090908
2013-10-24,80.61,0.66,122.13636363636363
2013-10-25,80.0,1.04,76.92307692307692
2013-10-28,81.3,1.04,78.17307692307692
2013-10-29,82.46,1.04,79.28846153846153
2013-10-30,81.52,1.04,78.38461538461537
2013-10-31,80.75,1.04,77.64423076923077
2013-11-01,81.15,1.04,78.02884615384616
2013-11-04,81.33,1.04,78.20192307692307
2013-11-05,81.43,1.04,78.29807692307693
2013-11-06,82.81,1.04,79.625
2013-11-07,82.32,1.04,79.15384615384615
2013-11-08,82.51,1.04,79.33653846153847
2013-11-11,82.26,1.04,79.09615384615385
2013-11-12,82.8,1.04,79.61538461538461
2013-11-13,83.5,1.04,80.28846153846153
2013-11-14,84.32,1.04,81.07692307692307
2013-11-15,84.84,1.04,81.57692307692308
2013-11-18,84.57,1.04,81.31730769230768
2013-11-19,84.34,1.04,81.09615384615384
2013-11-20,84.69,1.04,81.4326923076923
2013-11-21,84.67,1.04,81.41346153846153
2013-11-22,84.95,1.04,81.6826923076923
2013-11-25,85.41,1.04,82.125
2013-11-26,84.64,1.04,81.38461538461539
2013-11-27,84.28,1.04,81.03846153846153
2013-11-29,84.22,1.04,80.98076923076923
2013-12-02,83.34,1.04,80.13461538461539
2013-12-03,83.83,1.04,80.60576923076923
2013-12-04,83.35,1.04,80.14423076923076
2013-12-05,82.69,1.04,79.50961538461539
2013-12-06,84.52,1.04,81.26923076923076
2013-12-09,84.78,1.04,81.51923076923077
2013-12-10,83.65,1.04,80.4326923076923
2013-12-11,84.02,1.04,80.78846153846153
2013-12-12,82.3,1.04,79.13461538461537
2013-12-13,82.37,1.04,79.20192307692308
2013-12-16,81.69,1.04,78.54807692307692
2013-12-17,80.91,1.04,77.79807692307692
2013-12-18,82.38,1.04,79.21153846153845
2013-12-19,81.9,1.04,78.75
2013-12-20,81.84,1.04,78.6923076923077
2013-12-23,81.31,1.04,78.1826923076923
2013-12-24,81.31,1.04,78.1826923076923
2013-12-26,81.76,1.04,78.61538461538461
2013-12-27,82.01,1.04,78.85576923076923
2013-12-30,82.0,1.04,78.84615384615384
2013-12-31,81.41,1.04,78.27884615384615
2014-01-02,80.54,1.04,77.4423076923077
2014-01-03,80.45,1.04,77.35576923076923
2014-01-06,80.64,1.04,77.53846153846153
2014-01-07,81.42,1.04,78.28846153846153
2014-01-08,80.24,1.04,77.15384615384615
2014-01-09,80.42,1.04,77.32692307692308
2014-01-10,80.3,1.04,77.21153846153845
2014-01-13,80.01,1.04,76.9326923076923
2014-01-14,80.87,1.04,77.75961538461539
2014-01-15,80.79,1.04,77.6826923076923
2014-01-16,80.56,1.04,77.46153846153847
2014-01-17,79.88,1.04,76.8076923076923
2014-01-21,80.18,1.04,77.09615384615385
2014-01-22,79.23,1.04,76.1826923076923
2014-01-23,78.24,1.04,75.23076923076923
2014-01-24,79.18,1.17,67.67521367521368
2014-01-27,78.47,1.17,67.06837606837607
2014-01-28,79.11,1.17,67.61538461538461
2014-01-29,77.64,1.17,66.35897435897436
2014-01-30,76.87,1.17,65.7008547008547
2014-01-31,76.62,1.17,65.48717948717949
2014-02-03,75.7,1.17,64.7008547008547
2014-02-04,76.09,1.17,65.03418803418803
2014-02-05,76.45,1.17,65.34188034188035
2014-02-06,76.9,1.17,65.72649572649574
2014-02-07,77.31,1.17,66.07692307692308
2014-02-10,78.03,1.17,66.6923076923077
2014-02-11,78.84,1.17,67.38461538461539
2014-02-12,77.49,1.17,66.23076923076923
2014-02-13,77.8,1.17,66.4957264957265
2014-02-14,79.4,1.17,67.86324786324788
2014-02-18,77.97,1.17,66.64102564102565
2014-02-19,78.14,1.17,66.7863247863248
2014-02-20,77.92,1.17,66.5982905982906
2014-02-21,77.97,1.17,66.64102564102565
2014-02-24,77.86,1.17,66.54700854700855
2014-02-25,78.12,1.17,66.76923076923077
2014-02-26,77.86,1.17,66.54700854700855
2014-02-27,78.19,1.17,66.82905982905983
2014-02-28,78.66,1.17,67.23076923076923
2014-03-03,77.48,1.17,66.22222222222223
2014-03-04,78.45,1.17,67.05128205128206
2014-03-05,77.82,1.17,66.51282051282051
2014-03-06,78.06,1.17,66.71794871794873
2014-03-07,78.38,1.17,66.99145299145299
2014-03-10,78.53,1.17,67.11965811965813
2014-03-11,78.95,1.17,67.47863247863249
2014-03-12,79.24,1.17,67.72649572649573
2014-03-13,79.19,1.17,67.68376068376068
2014-03-14,78.98,1.17,67.50427350427351
2014-03-17,79.84,1.17,68.23931623931625
2014-03-18,79.77,1.17,68.17948717948718
2014-03-19,78.78,1.17,67.33333333333334
2014-03-20,78.32,1.17,66.94017094017094
2014-03-21,77.88,1.17,66.56410256410257
2014-03-24,79.3,1.17,67.77777777777779
2014-03-25,79.81,1.17,68.21367521367522
2014-03-26,79.5,1.17,67.94871794871796
2014-03-27,79.65,1.17,68.07692307692308
2014-03-28,79.76,1.17,68.17094017094018
2014-03-31,80.6,1.17,68.88888888888889
2014-04-01,80.34,1.17,68.66666666666667
2014-04-02,80.13,1.17,68.48717948717949
2014-04-03,80.1,1.17,68.46153846153847
2014-04-04,79.77,1.17,68.17948717948718
2014-04-07,80.49,1.17,68.7948717948718
2014-04-08,81.35,1.17,69.52991452991454
2014-04-09,81.49,1.17,69.64957264957265
2014-04-10,81.09,1.17,69.30769230769232
2014-04-11,80.76,1.17,69.02564102564104
2014-04-14,80.81,1.17,69.06837606837607
2014-04-15,80.84,1.17,69.0940170940171
2014-04-16,81.65,1.17,69.7863247863248
2014-04-17,81.76,1.17,69.88034188034189
2014-04-21,81.56,1.17,69.70940170940172
2014-04-22,81.25,1.17,69.44444444444444
2014-04-23,80.36,0.91,88.3076923076923
2014-04-24,81.15,0.91,89.17582417582418
2014-04-25,81.41,0.91,89.46153846153845
2014-04-28,82.94,0.91,91.14285714285714
2014-04-29,82.44,0.91,90.59340659340658
2014-04-30,82.55,0.91,90.71428571428571
2014-05-01,82.34,0.91,90.48351648351648
2014-05-02,81.92,0.91,90.02197802197801
2014-05-05,81.7,0.91,89.78021978021978
2014-05-06,81.13,0.91,89.15384615384615
2014-05-07,82.09,0.91,90.20879120879121
2014-05-08,82.16,0.91,90.28571428571428
2014-05-09,82.39,0.91,90.53846153846153
2014-05-12,81.73,0.91,89.81318681318682
2014-05-13,81.61,0.91,89.68131868131867
2014-05-14,81.17,0.91,89.19780219780219
2014-05-15,80.53,0.91,88.49450549450549
2014-05-16,80.33,0.91,88.27472527472527
2014-05-19,79.93,0.91,87.83516483516485
2014-05-20,80.23,0.91,88.16483516483517
2014-05-21,80.49,0.91,88.45054945054945
2014-05-22,80.65,0.91,88.62637362637363
2014-05-23,80.52,0.91,88.48351648351648
2014-05-27,80.08,0.91,88.0
2014-05-28,80.1,0.91,88.02197802197801
2014-05-29,80.4,0.91,88.35164835164835
2014-05-30,80.79,0.91,88.78021978021978
2014-06-02,80.36,0.91,88.3076923076923
2014-06-03,79.93,0.91,87.83516483516485
2014-06-04,79.86,0.91,87.75824175824175
2014-06-05,80.11,0.91,88.03296703296704
2014-06-06,80.03,0.91,87.94505494505495
2014-06-09,80.09,0.91,88.01098901098901
2014-06-10,80.15,0.91,88.07692307692308
2014-06-11,80.06,0.91,87.97802197802197
2014-06-12,79.76,0.91,87.64835164835165
2014-06-13,79.64,0.91,87.51648351648352
2014-06-16,79.69,0.91,87.57142857142857
2014-06-17,79.58,0.91,87.45054945054945
2014-06-18,79.79,0.91,87.68131868131869
2014-06-19,80.24,0.91,88.17582417582416
2014-06-20,79.93,0.91,87.83516483516485
2014-06-23,79.52,0.91,87.38461538461537
2014-06-24,79.01,0.91,86.82417582417582
2014-06-25,79.32,0.91,87.16483516483515
2014-06-26,78.62,0.91,86.3956043956044
2014-06-27,79.02,0.91,86.83516483516483
