date,WY,WY_EPS,PE Ratio
2008-02-28,63.29,0.23,275.17391304347825
2008-02-29,61.2,0.23,266.0869565217391
2008-03-03,62.33,0.23,271.0
2008-03-04,61.66,0.23,268.0869565217391
2008-03-05,63.12,0.23,274.4347826086956
2008-03-06,61.07,0.23,265.52173913043475
2008-03-07,60.09,0.23,261.2608695652174
2008-03-10,58.99,0.23,256.4782608695652
2008-03-11,61.8,0.23,268.695652173913
2008-03-12,62.46,0.23,271.5652173913043
2008-03-13,63.17,0.23,274.6521739130435
2008-03-14,61.97,0.23,269.4347826086956
2008-03-17,63.06,0.23,274.17391304347825
2008-03-18,64.38,0.23,279.9130434782608
2008-03-19,62.35,0.23,271.0869565217391
2008-03-20,63.35,0.23,275.4347826086956
2008-03-24,64.92,0.23,282.2608695652174
2008-03-25,66.3,0.23,288.2608695652174
2008-03-26,65.32,0.23,283.99999999999994
2008-03-27,64.52,0.23,280.52173913043475
2008-03-28,63.7,0.23,276.95652173913044
2008-03-31,65.04,0.23,282.7826086956522
2008-04-01,66.85,0.23,290.65217391304344
2008-04-02,66.45,0.23,288.9130434782609
2008-04-03,66.49,0.23,289.08695652173907
2008-04-04,65.62,0.23,285.30434782608694
2008-04-07,65.0,0.23,282.6086956521739
2008-04-08,65.07,0.23,282.9130434782608
2008-04-09,63.24,0.23,274.95652173913044
2008-04-10,62.32,0.23,270.95652173913044
2008-04-11,61.02,0.23,265.30434782608694
2008-04-14,60.75,0.23,264.1304347826087
2008-04-15,61.09,0.23,265.60869565217394
2008-04-16,63.18,0.23,274.695652173913
2008-04-17,63.06,0.23,274.17391304347825
2008-04-18,64.21,0.23,279.1739130434782
2008-04-21,63.66,0.23,276.78260869565213
2008-04-22,62.44,0.23,271.4782608695652
2008-04-23,62.41,0.23,271.3478260869565
2008-04-24,63.42,0.23,275.7391304347826
2008-04-25,65.97,0.23,286.82608695652175
2008-04-28,65.76,0.23,285.9130434782609
2008-04-29,64.72,0.23,281.39130434782606
2008-04-30,63.88,0.23,277.7391304347826
2008-05-01,64.64,0.23,281.04347826086956
2008-05-02,63.68,0.23,276.8695652173913
2008-05-05,62.87,0.23,273.3478260869565
2008-05-06,64.0,0.23,278.2608695652174
2008-05-07,63.04,0.23,274.0869565217391
2008-05-08,63.64,0.23,276.69565217391306
2008-05-09,62.68,-1.08,-58.03703703703703
2008-05-12,64.15,-1.08,-59.39814814814815
2008-05-13,64.34,-1.08,-59.574074074074076
2008-05-14,64.84,-1.08,-60.03703703703704
2008-05-15,67.0,-1.08,-62.03703703703703
2008-05-16,67.32,-1.08,-62.33333333333332
2008-05-19,66.88,-1.08,-61.92592592592592
2008-05-20,66.45,-1.08,-61.52777777777778
2008-05-21,64.78,-1.08,-59.98148148148148
2008-05-22,65.27,-1.08,-60.435185185185176
2008-05-23,64.05,-1.08,-59.30555555555555
2008-05-27,65.33,-1.08,-60.49074074074073
2008-05-28,67.69,-1.08,-62.67592592592592
2008-05-29,67.44,-1.08,-62.444444444444436
2008-05-30,62.33,-1.08,-57.712962962962955
2008-06-02,61.33,-1.08,-56.78703703703703
2008-06-03,60.52,-1.08,-56.03703703703704
2008-06-04,60.22,-1.08,-55.75925925925925
2008-06-05,60.97,-1.08,-56.4537037037037
2008-06-06,58.23,-1.08,-53.91666666666666
2008-06-09,56.4,-1.08,-52.222222222222214
2008-06-10,56.47,-1.08,-52.28703703703703
2008-06-11,54.99,-1.08,-50.916666666666664
2008-06-12,55.86,-1.08,-51.72222222222222
2008-06-13,56.63,-1.08,-52.43518518518518
2008-06-16,57.74,-1.08,-53.46296296296296
2008-06-17,55.96,-1.08,-51.81481481481481
2008-06-18,55.39,-1.08,-51.28703703703703
2008-06-19,54.92,-1.08,-50.85185185185185
2008-06-20,52.75,-1.08,-48.84259259259259
2008-06-23,53.07,-1.08,-49.138888888888886
2008-06-24,52.5,-1.08,-48.61111111111111
2008-06-25,52.84,-1.08,-48.925925925925924
2008-06-26,50.19,-1.08,-46.472222222222214
2008-06-27,50.38,-1.08,-46.648148148148145
2008-06-30,51.14,-1.08,-47.35185185185185
2008-07-01,50.43,-1.08,-46.69444444444444
2008-07-02,49.6,-1.08,-45.925925925925924
2008-07-03,49.43,-1.08,-45.76851851851851
2008-07-07,49.5,-1.08,-45.83333333333333
2008-07-08,50.54,-1.08,-46.79629629629629
2008-07-09,48.72,-1.08,-45.11111111111111
2008-07-10,49.33,-1.08,-45.675925925925924
2008-07-11,47.83,-1.08,-44.28703703703703
2008-07-14,47.27,-1.08,-43.76851851851852
2008-07-15,47.3,-1.08,-43.79629629629629
2008-07-16,49.02,-1.08,-45.388888888888886
2008-07-17,51.14,-1.08,-47.35185185185185
2008-07-18,51.14,-1.08,-47.35185185185185
2008-07-21,50.56,-1.08,-46.81481481481482
2008-07-22,52.11,-1.08,-48.24999999999999
2008-07-23,51.81,-1.08,-47.97222222222222
2008-07-24,50.18,-1.08,-46.46296296296296
2008-07-25,50.05,-1.08,-46.34259259259259
2008-07-28,49.38,-1.08,-45.72222222222222
2008-07-29,50.8,-1.08,-47.03703703703703
2008-07-30,50.75,-1.08,-46.99074074074074
2008-07-31,53.46,-1.08,-49.5
2008-08-01,55.78,-1.08,-51.648148148148145
2008-08-04,54.56,-1.08,-50.51851851851852
2008-08-05,53.96,-1.08,-49.96296296296296
2008-08-06,51.4,-1.08,-47.59259259259259
2008-08-07,49.35,-1.08,-45.69444444444444
2008-08-08,50.55,-2.1,-24.07142857142857
2008-08-11,52.03,-2.1,-24.776190476190475
2008-08-12,52.29,-2.1,-24.9
2008-08-13,51.71,-2.1,-24.623809523809523
2008-08-14,52.1,-2.1,-24.80952380952381
2008-08-15,55.01,-2.1,-26.195238095238093
2008-08-18,52.97,-2.1,-25.22380952380952
2008-08-19,50.75,-2.1,-24.166666666666664
2008-08-20,51.18,-2.1,-24.37142857142857
2008-08-21,52.16,-2.1,-24.838095238095235
2008-08-22,53.23,-2.1,-25.347619047619045
2008-08-25,51.38,-2.1,-24.46666666666667
2008-08-26,52.24,-2.1,-24.876190476190477
2008-08-27,53.28,-2.1,-25.37142857142857
2008-08-28,56.59,-2.1,-26.94761904761905
2008-08-29,55.49,-2.1,-26.423809523809524
2008-09-02,55.6,-2.1,-26.476190476190474
2008-09-03,56.3,-2.1,-26.809523809523807
2008-09-04,53.75,-2.1,-25.595238095238095
2008-09-05,54.64,-2.1,-26.01904761904762
2008-09-08,56.93,-2.1,-27.109523809523807
2008-09-09,53.38,-2.1,-25.419047619047618
2008-09-10,55.18,-2.1,-26.276190476190475
2008-09-11,56.3,-2.1,-26.809523809523807
2008-09-12,56.81,-2.1,-27.052380952380954
2008-09-15,54.78,-2.1,-26.085714285714285
2008-09-16,56.3,-2.1,-26.809523809523807
2008-09-17,54.99,-2.1,-26.185714285714287
2008-09-18,57.32,-2.1,-27.295238095238094
2008-09-19,62.29,-2.1,-29.66190476190476
2008-09-22,60.53,-2.1,-28.823809523809523
2008-09-23,60.96,-2.1,-29.02857142857143
2008-09-24,60.9,-2.1,-28.999999999999996
2008-09-25,62.73,-2.1,-29.87142857142857
2008-09-26,62.32,-2.1,-29.676190476190474
2008-09-29,58.15,-2.1,-27.69047619047619
2008-09-30,60.58,-2.1,-28.847619047619045
2008-10-01,59.61,-2.1,-28.385714285714283
2008-10-02,57.96,-2.1,-27.599999999999998
2008-10-03,56.8,-2.1,-27.047619047619044
2008-10-06,54.82,-2.1,-26.104761904761904
2008-10-07,50.37,-2.1,-23.985714285714284
2008-10-08,51.27,-2.1,-24.414285714285715
2008-10-09,47.95,-2.1,-22.833333333333332
2008-10-10,46.92,-2.1,-22.34285714285714
2008-10-13,48.48,-2.1,-23.085714285714282
2008-10-14,46.56,-2.1,-22.17142857142857
2008-10-15,38.57,-2.1,-18.366666666666667
2008-10-16,38.76,-2.1,-18.457142857142856
2008-10-17,39.77,-2.1,-18.93809523809524
2008-10-20,42.62,-2.1,-20.295238095238094
2008-10-21,40.86,-2.1,-19.457142857142856
2008-10-22,37.51,-2.1,-17.86190476190476
2008-10-23,34.97,-2.1,-16.652380952380952
2008-10-24,30.59,-2.1,-14.566666666666666
2008-10-27,30.06,-2.1,-14.314285714285713
2008-10-28,34.28,-2.1,-16.323809523809523
2008-10-29,38.01,-2.1,-18.099999999999998
2008-10-30,38.68,-2.1,-18.419047619047618
2008-10-31,38.22,-2.1,-18.2
2008-11-03,36.9,-2.1,-17.57142857142857
2008-11-04,38.29,-2.1,-18.23333333333333
2008-11-05,33.3,-2.1,-15.857142857142856
2008-11-06,31.55,-2.1,-15.023809523809524
2008-11-07,32.72,-3.04,-10.763157894736842
2008-11-10,32.56,-3.04,-10.710526315789474
2008-11-11,32.23,-3.04,-10.601973684210526
2008-11-12,31.42,-3.04,-10.335526315789474
2008-11-13,35.32,-3.04,-11.618421052631579
2008-11-14,32.78,-3.04,-10.782894736842106
2008-11-17,31.88,-3.04,-10.486842105263158
2008-11-18,32.32,-3.04,-10.631578947368421
2008-11-19,30.25,-3.04,-9.950657894736842
2008-11-20,28.94,-3.04,-9.519736842105264
2008-11-21,31.67,-3.04,-10.417763157894738
2008-11-24,34.66,-3.04,-11.401315789473683
2008-11-25,35.31,-3.04,-11.61513157894737
2008-11-26,38.17,-3.04,-12.555921052631579
2008-11-28,37.62,-3.04,-12.374999999999998
2008-12-01,33.95,-3.04,-11.167763157894738
2008-12-02,34.48,-3.04,-11.342105263157894
2008-12-03,36.19,-3.04,-11.904605263157894
2008-12-04,35.42,-3.04,-11.651315789473685
2008-12-05,35.39,-3.04,-11.641447368421053
2008-12-08,35.98,-3.04,-11.835526315789473
2008-12-09,35.92,-3.04,-11.81578947368421
2008-12-10,37.57,-3.04,-12.358552631578947
2008-12-11,36.25,-3.04,-11.924342105263158
2008-12-12,37.76,-3.04,-12.421052631578947
2008-12-15,36.89,-3.04,-12.134868421052632
2008-12-16,40.4,-3.04,-13.289473684210526
2008-12-17,40.11,-3.04,-13.194078947368421
2008-12-18,37.13,-3.04,-12.213815789473685
2008-12-19,33.59,-3.04,-11.04934210526316
2008-12-22,31.98,-3.04,-10.519736842105264
2008-12-23,30.57,-3.04,-10.055921052631579
2008-12-24,30.65,-3.04,-10.082236842105262
2008-12-26,30.56,-3.04,-10.052631578947368
2008-12-29,29.95,-3.04,-9.851973684210526
2008-12-30,30.64,-3.04,-10.078947368421053
2008-12-31,30.61,-3.04,-10.069078947368421
2009-01-02,31.89,-3.04,-10.490131578947368
2009-01-05,31.93,-3.04,-10.50328947368421
2009-01-06,32.03,-3.04,-10.536184210526317
2009-01-07,31.26,-3.04,-10.282894736842106
2009-01-08,32.0,-3.04,-10.526315789473685
2009-01-09,30.98,-3.04,-10.19078947368421
2009-01-12,29.96,-3.04,-9.855263157894736
2009-01-13,29.03,-3.04,-9.549342105263158
2009-01-14,27.59,-3.04,-9.075657894736842
2009-01-15,28.95,-3.04,-9.523026315789473
2009-01-16,29.38,-3.04,-9.664473684210526
2009-01-20,26.66,-3.04,-8.769736842105264
2009-01-21,27.94,-3.04,-9.19078947368421
2009-01-22,27.74,-3.04,-9.125
2009-01-23,28.04,-3.04,-9.223684210526315
2009-01-26,28.06,-3.04,-9.230263157894736
2009-01-27,28.71,-3.04,-9.444078947368421
2009-01-28,30.39,-3.04,-9.99671052631579
2009-01-29,28.7,-3.04,-9.44078947368421
2009-01-30,27.34,-3.04,-8.993421052631579
2009-02-02,26.53,-3.04,-8.726973684210527
2009-02-03,27.61,-3.04,-9.082236842105264
2009-02-04,28.25,-3.04,-9.292763157894736
2009-02-05,27.36,-3.04,-9.0
2009-02-06,28.03,-3.04,-9.220394736842106
2009-02-09,28.67,-3.04,-9.430921052631579
2009-02-10,26.55,-3.04,-8.733552631578947
2009-02-11,26.26,-3.04,-8.638157894736842
2009-02-12,26.66,-3.04,-8.769736842105264
2009-02-13,26.12,-3.04,-8.592105263157896
2009-02-17,25.25,-3.04,-8.305921052631579
2009-02-18,25.27,-3.04,-8.3125
2009-02-19,24.66,-3.04,-8.111842105263158
2009-02-20,24.92,-3.04,-8.197368421052632
2009-02-23,24.09,-3.04,-7.9243421052631575
2009-02-24,26.08,-3.04,-8.578947368421051
2009-02-25,25.83,-3.04,-8.49671052631579
2009-02-26,25.2,-3.04,-8.289473684210526
2009-02-27,24.16,-8.61,-2.8060394889663183
2009-03-02,21.97,-8.61,-2.5516840882694543
2009-03-03,20.78,-8.61,-2.413472706155633
2009-03-04,20.95,-8.61,-2.4332171893147505
2009-03-05,19.45,-8.61,-2.2590011614401857
2009-03-06,19.36,-8.61,-2.248548199767712
2009-03-09,19.47,-8.61,-2.2613240418118465
2009-03-10,21.43,-8.61,-2.488966318234611
2009-03-11,21.74,-8.61,-2.5249709639953544
2009-03-12,22.93,-8.61,-2.6631823461091755
2009-03-13,23.82,-8.61,-2.766550522648084
2009-03-16,24.93,-8.61,-2.8954703832752613
2009-03-17,26.71,-8.61,-3.1022067363530783
2009-03-18,27.85,-8.61,-3.234610917537747
2009-03-19,28.0,-8.61,-3.2520325203252036
2009-03-20,26.52,-8.61,-3.0801393728222997
2009-03-23,28.41,-8.61,-3.299651567944251
2009-03-24,28.4,-8.61,-3.2984901277584204
2009-03-25,29.07,-8.61,-3.3763066202090597
2009-03-26,29.91,-8.61,-3.4738675958188154
2009-03-27,28.83,-8.61,-3.3484320557491287
2009-03-30,27.24,-8.61,-3.163763066202091
2009-03-31,27.57,-8.61,-3.202090592334495
2009-04-01,28.23,-8.61,-3.2787456445993035
2009-04-02,29.98,-8.61,-3.4819976771196286
2009-04-03,31.06,-8.61,-3.607433217189315
2009-04-06,30.94,-8.61,-3.59349593495935
2009-04-07,29.37,-8.61,-3.4111498257839723
2009-04-08,28.39,-8.61,-3.2973286875725902
2009-04-09,31.51,-8.61,-3.6596980255516844
2009-04-13,32.26,-8.61,-3.746806039488966
2009-04-14,30.16,-8.61,-3.502903600464576
2009-04-15,30.87,-8.61,-3.585365853658537
2009-04-16,32.42,-8.61,-3.765389082462254
2009-04-17,34.45,-8.61,-4.001161440185831
2009-04-20,32.58,-8.61,-3.78397212543554
2009-04-21,34.18,-8.61,-3.969802555168409
2009-04-22,34.92,-8.61,-4.055749128919861
2009-04-23,36.26,-8.61,-4.211382113821139
2009-04-24,37.64,-8.61,-4.371660859465738
2009-04-27,36.29,-8.61,-4.21486643437863
2009-04-28,34.57,-8.61,-4.015098722415796
2009-04-29,34.9,-8.61,-4.0534262485482
2009-04-30,35.26,-8.61,-4.095238095238095
2009-05-01,34.78,-8.61,-4.039488966318235
2009-05-04,36.02,-8.61,-4.183507549361209
2009-05-05,36.77,-8.61,-4.270615563298491
2009-05-06,36.09,-8.61,-4.191637630662021
2009-05-07,33.34,-8.61,-3.8722415795586533
2009-05-08,35.66,0.25,142.64
2009-05-11,33.7,0.25,134.8
2009-05-12,33.97,0.25,135.88
2009-05-13,31.27,0.25,125.08
2009-05-14,31.62,0.25,126.48
2009-05-15,31.45,0.25,125.8
2009-05-18,33.16,0.25,132.64
2009-05-19,33.46,0.25,133.84
2009-05-20,32.5,0.25,130.0
2009-05-21,31.83,0.25,127.32
2009-05-22,32.44,0.25,129.76
2009-05-26,33.72,0.25,134.88
2009-05-27,32.26,0.25,129.04
2009-05-28,33.39,0.25,133.56
2009-05-29,33.58,0.25,134.32
2009-06-01,35.56,0.25,142.24
2009-06-02,35.81,0.25,143.24
2009-06-03,35.04,0.25,140.16
2009-06-04,35.36,0.25,141.44
2009-06-05,34.26,0.25,137.04
2009-06-08,34.1,0.25,136.4
2009-06-09,34.06,0.25,136.24
2009-06-10,34.2,0.25,136.8
2009-06-11,34.54,0.25,138.16
2009-06-12,34.18,0.25,136.72
2009-06-15,32.7,0.25,130.8
2009-06-16,31.22,0.25,124.88
2009-06-17,29.23,0.25,116.92
2009-06-18,29.06,0.25,116.24
2009-06-19,28.89,0.25,115.56
2009-06-22,27.9,0.25,111.6
2009-06-23,28.74,0.25,114.96
2009-06-24,30.15,0.25,120.6
2009-06-25,30.63,0.25,122.52
2009-06-26,30.16,0.25,120.64
2009-06-29,30.6,0.25,122.4
2009-06-30,30.43,0.25,121.72
2009-07-01,30.77,0.25,123.08
2009-07-02,29.51,0.25,118.04
2009-07-06,29.99,0.25,119.96
2009-07-07,27.86,0.25,111.44
2009-07-08,27.68,0.25,110.72
2009-07-09,27.88,0.25,111.52
2009-07-10,27.97,0.25,111.88
2009-07-13,29.09,0.25,116.36
2009-07-14,29.04,0.25,116.16
2009-07-15,30.42,0.25,121.68
2009-07-16,30.54,0.25,122.16
2009-07-17,30.64,0.25,122.56
2009-07-20,31.77,0.25,127.08
2009-07-21,31.95,0.25,127.8
2009-07-22,32.36,0.25,129.44
2009-07-23,34.93,0.25,139.72
2009-07-24,34.75,0.25,139.0
2009-07-27,35.42,0.25,141.68
2009-07-28,34.86,0.25,139.44
2009-07-29,34.68,0.25,138.72
2009-07-30,35.62,0.25,142.48
2009-07-31,35.04,0.25,140.16
2009-08-03,36.52,0.25,146.08
2009-08-04,36.61,0.25,146.44
2009-08-05,37.44,0.25,149.76
2009-08-06,37.19,0.25,148.76
2009-08-07,38.31,0.25,153.24
2009-08-10,36.93,-0.5,-73.86
2009-08-11,35.58,-0.5,-71.16
2009-08-12,36.86,-0.5,-73.72
2009-08-13,37.18,-0.5,-74.36
2009-08-14,35.96,-0.5,-71.92
2009-08-17,34.75,-0.5,-69.5
2009-08-18,35.06,-0.5,-70.12
2009-08-19,35.62,-0.5,-71.24
2009-08-20,35.8,-0.5,-71.6
2009-08-21,37.02,-0.5,-74.04
2009-08-24,36.32,-0.5,-72.64
2009-08-25,36.46,-0.5,-72.92
2009-08-26,36.79,-0.5,-73.58
2009-08-27,37.33,-0.5,-74.66
2009-08-28,37.79,-0.5,-75.58
2009-08-31,37.39,-0.5,-74.78
2009-09-01,35.85,-0.5,-71.7
2009-09-02,36.06,-0.5,-72.12
2009-09-03,36.75,-0.5,-73.5
2009-09-04,37.09,-0.5,-74.18
2009-09-08,36.64,-0.5,-73.28
2009-09-09,36.77,-0.5,-73.54
2009-09-10,37.0,-0.5,-74.0
2009-09-11,37.29,-0.5,-74.58
2009-09-14,39.59,-0.5,-79.18
2009-09-15,39.38,-0.5,-78.76
2009-09-16,39.87,-0.5,-79.74
2009-09-17,38.69,-0.5,-77.38
2009-09-18,39.65,-0.5,-79.3
2009-09-21,38.51,-0.5,-77.02
2009-09-22,38.85,-0.5,-77.7
2009-09-23,38.13,-0.5,-76.26
2009-09-24,36.4,-0.5,-72.8
2009-09-25,36.95,-0.5,-73.9
2009-09-28,37.35,-0.5,-74.7
2009-09-29,37.38,-0.5,-74.76
2009-09-30,36.65,-0.5,-73.3
2009-10-01,35.68,-0.5,-71.36
2009-10-02,35.08,-0.5,-70.16
2009-10-05,35.32,-0.5,-70.64
2009-10-06,35.65,-0.5,-71.3
2009-10-07,34.88,-0.5,-69.76
2009-10-08,36.48,-0.5,-72.96
2009-10-09,36.35,-0.5,-72.7
2009-10-12,36.83,-0.5,-73.66
2009-10-13,37.72,-0.5,-75.44
2009-10-14,39.23,-0.5,-78.46
2009-10-15,40.0,-0.5,-80.0
2009-10-16,40.11,-0.5,-80.22
2009-10-19,40.67,-0.5,-81.34
2009-10-20,40.66,-0.5,-81.32
2009-10-21,40.26,-0.5,-80.52
2009-10-22,40.83,-0.5,-81.66
2009-10-23,39.48,-0.5,-78.96
2009-10-26,38.43,-0.5,-76.86
2009-10-27,38.18,-0.5,-76.36
2009-10-28,36.21,-0.5,-72.42
2009-10-29,37.52,-0.5,-75.04
2009-10-30,36.34,-0.5,-72.68
2009-11-02,36.66,-0.5,-73.32
2009-11-03,36.75,-0.5,-73.5
2009-11-04,36.55,-0.5,-73.1
2009-11-05,37.78,-0.5,-75.56
2009-11-06,37.62,0.05,752.3999999999999
2009-11-09,38.82,0.05,776.4
2009-11-10,38.8,0.05,775.9999999999999
2009-11-11,38.9,0.05,777.9999999999999
2009-11-12,38.12,0.05,762.3999999999999
2009-11-13,38.36,0.05,767.1999999999999
2009-11-16,39.59,0.05,791.8000000000001
2009-11-17,39.58,0.05,791.5999999999999
2009-11-18,39.42,0.05,788.4
2009-11-19,38.78,0.05,775.6
2009-11-20,37.86,0.05,757.1999999999999
2009-11-23,39.11,0.05,782.1999999999999
2009-11-24,38.33,0.05,766.5999999999999
2009-11-25,38.84,0.05,776.8000000000001
2009-11-27,37.69,0.05,753.8
2009-11-30,38.94,0.05,778.8
2009-12-01,40.49,0.05,809.8
2009-12-02,41.44,0.05,828.8
2009-12-03,42.15,0.05,842.9999999999999
2009-12-04,42.54,0.05,850.8
2009-12-07,42.22,0.05,844.4
2009-12-08,41.53,0.05,830.6
2009-12-09,41.87,0.05,837.3999999999999
2009-12-10,41.35,0.05,827.0
2009-12-11,42.04,0.05,840.8
2009-12-14,42.51,0.05,850.1999999999999
2009-12-15,43.11,0.05,862.1999999999999
2009-12-16,43.99,0.05,879.8
2009-12-17,42.99,0.05,859.8
2009-12-18,42.8,0.05,855.9999999999999
2009-12-21,43.11,0.05,862.1999999999999
2009-12-22,43.61,0.05,872.1999999999999
2009-12-23,43.86,0.05,877.1999999999999
2009-12-24,44.15,0.05,882.9999999999999
2009-12-28,43.71,0.05,874.1999999999999
2009-12-29,43.99,0.05,879.8
2009-12-30,43.86,0.05,877.1999999999999
2009-12-31,43.14,0.05,862.8
2010-01-04,44.28,0.05,885.6
2010-01-05,45.22,0.05,904.4
2010-01-06,44.72,0.05,894.4
2010-01-07,44.52,0.05,890.4
2010-01-08,44.11,0.05,882.1999999999999
2010-01-11,44.4,0.05,887.9999999999999
2010-01-12,43.88,0.05,877.6
2010-01-13,44.28,0.05,885.6
2010-01-14,43.86,0.05,877.1999999999999
2010-01-15,43.59,0.05,871.8000000000001
2010-01-19,44.72,0.05,894.4
2010-01-20,43.98,0.05,879.5999999999999
2010-01-21,41.97,0.05,839.4
2010-01-22,41.26,0.05,825.1999999999999
2010-01-25,41.45,0.05,829.0
2010-01-26,41.56,0.05,831.2
2010-01-27,41.25,0.05,825.0
2010-01-28,40.48,0.05,809.5999999999999
2010-01-29,39.9,0.05,797.9999999999999
2010-02-01,41.0,0.05,820.0
2010-02-02,42.46,0.05,849.1999999999999
2010-02-03,41.76,0.05,835.1999999999999
2010-02-04,40.39,0.05,807.8
2010-02-05,39.45,0.05,789.0
2010-02-08,39.25,0.05,785.0
2010-02-09,39.79,0.05,795.8
2010-02-10,39.25,0.05,785.0
2010-02-11,39.62,0.05,792.3999999999999
2010-02-12,39.54,0.05,790.8
2010-02-16,40.48,0.05,809.5999999999999
2010-02-17,40.32,0.05,806.4
2010-02-18,40.6,0.05,812.0
2010-02-19,41.29,0.05,825.8
2010-02-22,41.3,0.05,825.9999999999999
2010-02-23,41.02,0.05,820.4
2010-02-24,42.04,0.05,840.8
2010-02-25,41.23,0.05,824.5999999999999
2010-02-26,40.4,-2.58,-15.65891472868217
2010-03-01,41.72,-2.58,-16.170542635658915
2010-03-02,42.42,-2.58,-16.441860465116278
2010-03-03,42.77,-2.58,-16.57751937984496
2010-03-04,42.53,-2.58,-16.484496124031008
2010-03-05,43.38,-2.58,-16.813953488372093
2010-03-08,43.59,-2.58,-16.895348837209305
2010-03-09,43.55,-2.58,-16.87984496124031
2010-03-10,43.0,-2.58,-16.666666666666668
2010-03-11,43.79,-2.58,-16.972868217054263
2010-03-12,43.68,-2.58,-16.930232558139533
2010-03-15,43.37,-2.58,-16.810077519379842
2010-03-16,44.64,-2.58,-17.302325581395348
2010-03-17,45.32,-2.58,-17.565891472868216
2010-03-18,44.82,-2.58,-17.372093023255815
2010-03-19,44.37,-2.58,-17.19767441860465
2010-03-22,44.96,-2.58,-17.426356589147286
2010-03-23,45.32,-2.58,-17.565891472868216
2010-03-24,45.0,-2.58,-17.441860465116278
2010-03-25,44.16,-2.58,-17.11627906976744
2010-03-26,44.3,-2.58,-17.17054263565891
2010-03-29,44.88,-2.58,-17.3953488372093
2010-03-30,45.25,-2.58,-17.53875968992248
2010-03-31,45.27,-2.58,-17.546511627906977
2010-04-01,45.6,-2.58,-17.674418604651162
2010-04-05,46.12,-2.58,-17.875968992248062
2010-04-06,46.32,-2.58,-17.953488372093023
2010-04-07,45.97,-2.58,-17.81782945736434
2010-04-08,45.83,-2.58,-17.76356589147287
2010-04-09,47.19,-2.58,-18.290697674418603
2010-04-12,46.14,-2.58,-17.883720930232556
2010-04-13,45.8,-2.58,-17.751937984496124
2010-04-14,47.08,-2.58,-18.248062015503876
2010-04-15,46.89,-2.58,-18.174418604651162
2010-04-16,47.86,-2.58,-18.550387596899224
2010-04-19,48.3,-2.58,-18.72093023255814
2010-04-20,49.8,-2.58,-19.302325581395348
2010-04-21,51.0,-2.58,-19.767441860465116
2010-04-22,51.83,-2.58,-20.089147286821703
2010-04-23,53.3,-2.58,-20.65891472868217
2010-04-26,52.18,-2.58,-20.224806201550386
2010-04-27,50.12,-2.58,-19.426356589147286
2010-04-28,49.3,-2.58,-19.108527131782942
2010-04-29,50.72,-2.58,-19.65891472868217
2010-04-30,49.52,-2.58,-19.193798449612405
2010-05-03,50.76,-2.58,-19.674418604651162
2010-05-04,48.68,-2.58,-18.868217054263564
2010-05-05,47.84,-2.58,-18.54263565891473
2010-05-06,45.41,-2.58,-17.600775193798448
2010-05-07,44.67,-0.1,-446.7
2010-05-10,47.43,-0.1,-474.29999999999995
2010-05-11,47.15,-0.1,-471.49999999999994
2010-05-12,48.37,-0.1,-483.69999999999993
2010-05-13,47.06,-0.1,-470.6
2010-05-14,46.09,-0.1,-460.90000000000003
2010-05-17,45.73,-0.1,-457.29999999999995
2010-05-18,44.45,-0.1,-444.5
2010-05-19,43.9,-0.1,-438.99999999999994
2010-05-20,41.94,-0.1,-419.4
2010-05-21,42.98,-0.1,-429.79999999999995
