date,VTR,VTR_EPS,PE Ratio
2007-07-24,38.28,0.0,inf
2007-07-25,38.22,0.0,inf
2007-07-26,38.11,0.0,inf
2007-07-27,35.98,0.0,inf
2007-07-30,36.53,0.0,inf
2007-07-31,37.25,0.0,inf
2007-08-01,37.74,0.0,inf
2007-08-02,39.1,0.0,inf
2007-08-03,36.72,0.0,inf
2007-08-06,38.41,0.0,inf
2007-08-07,39.23,0.0,inf
2007-08-08,40.58,0.0,inf
2007-08-09,41.48,0.76,54.57894736842105
2007-08-10,40.14,0.76,52.81578947368421
2007-08-13,41.02,0.76,53.97368421052632
2007-08-14,40.16,0.76,52.84210526315789
2007-08-15,38.65,0.76,50.85526315789473
2007-08-16,38.28,0.76,50.36842105263158
2007-08-17,38.83,0.76,51.09210526315789
2007-08-20,40.34,0.76,53.078947368421055
2007-08-21,41.4,0.76,54.473684210526315
2007-08-22,42.13,0.76,55.434210526315795
2007-08-23,42.19,0.76,55.513157894736835
2007-08-24,42.46,0.76,55.86842105263158
2007-08-27,41.91,0.76,55.14473684210526
2007-08-28,40.69,0.76,53.53947368421052
2007-08-29,42.23,0.76,55.565789473684205
2007-08-30,42.89,0.76,56.43421052631579
2007-08-31,43.49,0.76,57.223684210526315
2007-09-04,43.65,0.76,57.43421052631579
2007-09-05,43.12,0.76,56.73684210526315
2007-09-06,43.49,0.76,57.223684210526315
2007-09-07,43.33,0.76,57.01315789473684
2007-09-10,43.18,0.76,56.81578947368421
2007-09-11,44.19,0.76,58.14473684210526
2007-09-12,44.51,0.76,58.565789473684205
2007-09-13,44.48,0.76,58.52631578947368
2007-09-14,45.06,0.76,59.28947368421053
2007-09-17,45.42,0.76,59.76315789473684
2007-09-18,46.11,0.76,60.671052631578945
2007-09-19,47.25,0.76,62.171052631578945
2007-09-20,46.92,0.76,61.73684210526316
2007-09-21,47.81,0.76,62.90789473684211
2007-09-24,49.07,0.76,64.5657894736842
2007-09-25,48.33,0.76,63.59210526315789
2007-09-26,47.92,0.76,63.05263157894737
2007-09-27,47.68,0.76,62.73684210526316
2007-09-28,47.28,0.76,62.21052631578947
2007-10-01,47.96,0.76,63.10526315789474
2007-10-02,49.41,0.76,65.01315789473684
2007-10-03,50.29,0.76,66.17105263157895
2007-10-04,50.82,0.76,66.86842105263158
2007-10-05,51.94,0.76,68.34210526315789
2007-10-08,51.26,0.76,67.44736842105263
2007-10-09,51.15,0.76,67.30263157894737
2007-10-10,51.01,0.76,67.11842105263158
2007-10-11,51.17,0.76,67.32894736842105
2007-10-12,51.27,0.76,67.46052631578948
2007-10-15,49.99,0.76,65.77631578947368
2007-10-16,48.98,0.76,64.44736842105263
2007-10-17,48.37,0.76,63.64473684210526
2007-10-18,48.19,0.76,63.4078947368421
2007-10-19,46.65,0.76,61.38157894736842
2007-10-22,46.93,0.76,61.75
2007-10-23,47.39,0.76,62.35526315789474
2007-10-24,46.81,0.76,61.5921052631579
2007-10-25,47.6,0.76,62.631578947368425
2007-10-26,48.84,0.76,64.26315789473685
2007-10-29,48.49,0.76,63.80263157894737
2007-10-30,48.36,0.76,63.63157894736842
2007-10-31,48.98,0.76,64.44736842105263
2007-11-01,47.21,0.76,62.11842105263158
2007-11-02,46.09,0.76,60.64473684210527
2007-11-05,45.53,0.76,59.9078947368421
2007-11-06,46.82,0.76,61.60526315789474
2007-11-07,45.3,0.76,59.60526315789473
2007-11-08,46.41,0.76,61.065789473684205
2007-11-09,47.97,0.94,51.03191489361702
2007-11-12,48.13,0.94,51.20212765957447
2007-11-13,49.65,0.94,52.819148936170215
2007-11-14,49.16,0.94,52.297872340425535
2007-11-15,48.57,0.94,51.67021276595745
2007-11-16,49.37,0.94,52.52127659574468
2007-11-19,48.54,0.94,51.63829787234043
2007-11-20,46.89,0.94,49.88297872340426
2007-11-21,47.78,0.94,50.829787234042556
2007-11-23,49.23,0.94,52.37234042553192
2007-11-26,47.45,0.94,50.47872340425533
2007-11-27,48.28,0.94,51.361702127659576
2007-11-28,51.19,0.94,54.45744680851064
2007-11-29,49.63,0.94,52.797872340425535
2007-11-30,49.79,0.94,52.96808510638298
2007-12-03,49.48,0.94,52.638297872340424
2007-12-04,48.53,0.94,51.62765957446809
2007-12-05,49.98,0.94,53.170212765957444
2007-12-06,52.24,0.94,55.57446808510639
2007-12-07,52.18,0.94,55.51063829787234
2007-12-10,53.1,0.94,56.48936170212767
2007-12-11,51.2,0.94,54.468085106382986
2007-12-12,51.43,0.94,54.71276595744681
2007-12-13,51.68,0.94,54.97872340425532
2007-12-14,49.88,0.94,53.06382978723405
2007-12-17,48.44,0.94,51.53191489361702
2007-12-18,48.48,0.94,51.57446808510638
2007-12-19,48.05,0.94,51.11702127659574
2007-12-20,48.08,0.94,51.148936170212764
2007-12-21,49.27,0.94,52.414893617021285
2007-12-24,51.35,0.94,54.62765957446809
2007-12-26,50.86,0.94,54.10638297872341
2007-12-27,50.85,0.94,54.09574468085107
2007-12-28,50.19,0.94,53.3936170212766
2007-12-31,51.67,0.94,54.968085106382986
2008-01-02,50.63,0.94,53.86170212765958
2008-01-03,49.23,0.94,52.37234042553192
2008-01-04,46.96,0.94,49.95744680851064
2008-01-07,47.76,0.94,50.808510638297875
2008-01-08,46.85,0.94,49.840425531914896
2008-01-09,47.68,0.94,50.72340425531915
2008-01-10,49.33,0.94,52.47872340425532
2008-01-11,48.62,0.94,51.723404255319146
2008-01-14,48.45,0.94,51.54255319148937
2008-01-15,47.3,0.94,50.319148936170215
2008-01-16,47.96,0.94,51.02127659574469
2008-01-17,47.53,0.94,50.56382978723405
2008-01-18,45.64,0.94,48.55319148936171
2008-01-22,47.44,0.94,50.46808510638298
2008-01-23,50.95,0.94,54.20212765957447
2008-01-24,50.23,0.94,53.43617021276596
2008-01-25,50.26,0.94,53.46808510638298
2008-01-28,51.56,0.94,54.851063829787236
2008-01-29,49.62,0.94,52.787234042553195
2008-01-30,49.23,0.94,52.37234042553192
2008-01-31,50.47,0.94,53.69148936170213
2008-02-01,51.33,0.94,54.6063829787234
2008-02-04,50.84,0.94,54.08510638297873
2008-02-05,49.16,0.94,52.297872340425535
2008-02-06,47.33,0.94,50.351063829787236
2008-02-07,48.65,0.94,51.755319148936174
2008-02-08,47.29,0.94,50.308510638297875
2008-02-11,46.28,0.94,49.23404255319149
2008-02-12,47.09,0.94,50.09574468085107
2008-02-13,47.61,0.94,50.64893617021277
2008-02-14,47.16,0.94,50.170212765957444
2008-02-15,48.98,0.94,52.1063829787234
2008-02-19,48.08,0.94,51.148936170212764
2008-02-20,48.53,0.94,51.62765957446809
2008-02-21,47.68,0.94,50.72340425531915
2008-02-22,49.05,0.94,52.180851063829785
2008-02-25,49.61,0.94,52.776595744680854
2008-02-26,49.58,0.94,52.74468085106383
2008-02-27,49.01,0.94,52.138297872340424
2008-02-28,48.48,0.94,51.57446808510638
2008-02-29,47.76,0.277119,172.34473276823314
2008-03-03,48.5,0.277119,175.01506572988498
2008-03-04,47.36,0.277119,170.90130954571862
2008-03-05,47.68,0.277119,172.05604812373022
2008-03-06,46.25,0.277119,166.89581010324085
2008-03-07,46.81,0.277119,168.91660261476116
2008-03-10,46.77,0.277119,168.7722602925097
2008-03-11,49.47,0.277119,178.5153670444827
2008-03-12,49.43,0.277119,178.37102472223123
2008-03-13,49.09,0.277119,177.1441149830939
2008-03-14,48.88,0.277119,176.3863177912738
2008-03-17,49.24,0.277119,177.68539869153685
2008-03-18,51.16,0.277119,184.61383015960652
2008-03-19,51.4,0.277119,185.47988409311523
2008-03-20,52.64,0.277119,189.95449608291023
2008-03-24,53.44,0.277119,192.84134252793925
2008-03-25,53.31,0.277119,192.37222998062205
2008-03-26,52.4,0.277119,189.08844214940152
2008-03-27,51.47,0.277119,185.73248315705527
2008-03-28,50.96,0.277119,183.89211854834926
2008-03-31,51.28,0.277119,185.0468571263609
2008-04-01,54.2,0.277119,195.58384665071685
2008-04-02,54.17,0.277119,195.47558990902826
2008-04-03,55.21,0.277119,199.228490287566
2008-04-04,54.37,0.277119,196.1973015202855
2008-04-07,54.49,0.277119,196.63032848703986
2008-04-08,54.13,0.277119,195.3312475867768
2008-04-09,53.67,0.277119,193.6713108808851
2008-04-10,52.6,0.277119,189.81015376065878
2008-04-11,51.89,0.277119,187.2480775406955
2008-04-14,51.98,0.277119,187.57284776576125
2008-04-15,52.44,0.277119,189.23278447165296
2008-04-16,53.72,0.277119,193.8517387836994
2008-04-17,55.08,0.277119,198.75937774024877
2008-04-18,54.44,0.277119,196.44990058422553
2008-04-21,54.15,0.277119,195.40341874790252
2008-04-22,54.27,0.277119,195.8364457146569
2008-04-23,55.76,0.277119,201.21319721852345
2008-04-24,57.09,0.277119,206.01257943338422
2008-04-25,57.22,0.277119,206.4816919807014
2008-04-28,57.12,0.277119,206.12083617507278
2008-04-29,56.05,0.277119,202.25967905484646
2008-04-30,55.45,0.277119,200.0945442210747
2008-05-01,56.7,0.277119,204.60524179143258
2008-05-02,55.38,0.277119,199.84194515713466
2008-05-05,55.06,0.277119,198.68720657912306
2008-05-06,55.61,0.277119,200.67191351008051
2008-05-07,53.19,0.032052,1659.4908274054662
2008-05-08,53.24,0.032052,1661.050792462249
2008-05-09,53.36,0.032052,1664.7947085985274
2008-05-12,54.45,0.032052,1698.8019468363912
2008-05-13,54.43,0.032052,1698.1779608136778
2008-05-14,54.68,0.032052,1705.9777860975917
2008-05-15,55.32,0.032052,1725.9453388244106
2008-05-16,54.98,0.032052,1715.337576438288
2008-05-19,55.12,0.032052,1719.7054785972796
2008-05-20,54.13,0.032052,1688.8181704729816
2008-05-21,52.83,0.032052,1648.2590789966305
2008-05-22,52.68,0.032052,1643.5791838262824
2008-05-23,52.8,0.032052,1647.323099962561
2008-05-27,53.72,0.032052,1676.0264570073632
2008-05-28,53.82,0.032052,1679.1463871209287
2008-05-29,53.95,0.032052,1683.2022962685637
2008-05-30,54.43,0.032052,1698.1779608136778
2008-06-02,53.79,0.032052,1678.210408086859
2008-06-03,53.96,0.032052,1683.5142892799204
2008-06-04,54.5,0.032052,1700.3619118931738
2008-06-05,55.89,0.032052,1743.7289404717335
2008-06-06,53.37,0.032052,1665.106701609884
2008-06-09,52.59,0.032052,1640.7712467240735
2008-06-10,52.79,0.032052,1647.0111069512045
2008-06-11,51.48,0.032052,1606.140022463497
2008-06-12,51.83,0.032052,1617.059777860976
2008-06-13,52.79,0.032052,1647.0111069512045
2008-06-16,53.68,0.032052,1674.778484961937
2008-06-17,51.06,0.032052,1593.0363159865221
2008-06-18,49.61,0.032052,1547.797329339823
2008-06-19,51.43,0.032052,1604.5800574067143
2008-06-20,49.74,0.032052,1551.8532384874582
2008-06-23,48.98,0.032052,1528.1417696243604
2008-06-24,48.97,0.032052,1527.829776613004
2008-06-25,49.32,0.032052,1538.749532010483
2008-06-26,47.85,0.032052,1492.886559341071
2008-06-27,47.94,0.032052,1495.6944964432798
2008-06-30,48.61,0.032052,1516.5980282041683
2008-07-01,48.5,0.032052,1513.1661050792463
2008-07-02,47.68,0.032052,1487.5826781480096
2008-07-03,47.53,0.032052,1482.9027829776614
2008-07-07,46.47,0.032052,1449.8315237738675
2008-07-08,49.18,0.032052,1534.3816298514914
2008-07-09,45.7,0.032052,1425.8080618994136
2008-07-10,47.17,0.032052,1471.671034568826
2008-07-11,47.96,0.032052,1496.318482465993
2008-07-14,46.31,0.032052,1444.839635592163
2008-07-15,45.57,0.032052,1421.7521527517786
2008-07-16,46.77,0.032052,1459.191314114564
2008-07-17,47.6,0.032052,1485.0867340571574
2008-07-18,49.5,0.032052,1544.365406214901
2008-07-21,50.92,0.032052,1588.6684138275305
2008-07-22,53.29,0.032052,1662.6107575190317
2008-07-23,53.27,0.032052,1661.9867714963186
2008-07-24,50.21,0.032052,1566.5169100212156
2008-07-25,51.48,0.032052,1606.140022463497
2008-07-28,50.63,0.032052,1579.6206164981907
2008-07-29,51.52,0.032052,1607.3879945089232
2008-07-30,51.32,0.032052,1601.1481342817922
2008-07-31,51.23,0.032052,1598.3401971795831
2008-08-01,52.0,0.032052,1622.3636590540373
2008-08-04,50.33,0.032052,1570.2608261574942
2008-08-05,53.08,0.032052,1656.0589042805443
2008-08-06,52.56,0.103118,509.70732558816115
2008-08-07,51.75,0.103118,501.85224694039835
2008-08-08,53.95,0.103118,523.1870284528404
2008-08-11,54.82,0.103118,531.6239647782153
2008-08-12,52.1,0.103118,505.24641672646874
2008-08-13,51.96,0.103118,503.8887488120406
2008-08-14,52.72,0.103118,511.25894606179327
2008-08-15,52.19,0.103118,506.1192032428868
2008-08-18,51.67,0.103118,501.0764367035823
2008-08-19,50.21,0.103118,486.9178998816889
2008-08-20,50.31,0.103118,487.88766267770905
2008-08-21,49.47,0.103118,479.74165519114024
2008-08-22,51.15,0.103118,496.0336701642778
2008-08-25,49.51,0.103118,480.12956030954825
2008-08-26,50.39,0.103118,488.66347291452513
2008-08-27,51.11,0.103118,495.6457650458698
2008-08-28,52.53,0.103118,509.4163967493551
2008-08-29,51.87,0.103118,503.01596229562244
2008-09-02,51.6,0.103118,500.39760274636825
2008-09-03,52.13,0.103118,505.53734556527473
2008-09-04,50.1,0.103118,485.85116080606684
2008-09-05,49.83,0.103118,483.23280125681254
2008-09-08,51.16,0.103118,496.1306464438798
2008-09-09,49.48,0.103118,479.8386314707422
2008-09-10,50.5,0.103118,489.7302119901472
2008-09-11,50.63,0.103118,490.9909036249733
2008-09-12,51.94,0.103118,503.6947962528365
2008-09-15,49.56,0.103118,480.61444170755834
2008-09-16,51.8,0.103118,502.3371283384084
2008-09-17,49.83,0.103118,483.23280125681254
2008-09-18,57.12,0.103118,553.9285090866774
2008-09-19,58.54,0.103118,567.6991407901627
2008-09-22,52.58,0.103118,509.90127814736513
2008-09-23,53.16,0.103118,515.5259023642817
2008-09-24,52.99,0.103118,513.8773056110475
2008-09-25,53.74,0.103118,521.1505265811983
2008-09-26,55.7,0.103118,540.157877383192
2008-09-29,52.44,0.103118,508.543610232937
2008-09-30,56.43,0.103118,547.2371457941388
2008-10-01,55.86,0.103118,541.7094978568242
2008-10-02,54.08,0.103118,524.4477200876665
2008-10-03,50.75,0.103118,492.1546189801974
2008-10-06,48.0,0.103118,465.4861420896449
2008-10-07,45.39,0.103118,440.1753331135204
2008-10-08,44.54,0.103118,431.9323493473496
2008-10-09,39.0,0.103118,378.20749044783645
2008-10-10,42.48,0.103118,411.95523574933566
2008-10-13,46.74,0.103118,453.26713085979173
2008-10-14,45.12,0.103118,437.5569735642662
2008-10-15,39.28,0.103118,380.9228262766927
2008-10-16,42.48,0.103118,411.95523574933566
2008-10-17,41.27,0.103118,400.2211059174926
2008-10-20,43.05,0.103118,417.4828836866502
2008-10-21,42.97,0.103118,416.7070734498341
2008-10-22,39.72,0.103118,385.1897825791811
2008-10-23,39.53,0.103118,383.34723326674293
2008-10-24,36.54,0.103118,354.35132566574214
2008-10-27,34.97,0.103118,339.12604976822666
2008-10-28,38.88,0.103118,377.04377509261235
2008-10-29,38.32,0.103118,371.6131034348998
2008-10-30,39.83,0.103118,386.25652165480324
2008-10-31,41.18,0.103118,399.3483194010745
2008-11-03,37.6,0.103118,364.63081130355516
2008-11-04,38.47,0.103118,373.06774762892996
2008-11-05,34.34,0.167813,204.6325374077098
2008-11-06,33.16,0.167813,197.60090100290202
2008-11-07,34.69,0.167813,206.71819227354257
2008-11-10,29.29,0.167813,174.53951720069364
2008-11-11,25.64,0.167813,152.7891164570087
2008-11-12,25.4,0.167813,151.35895312043763
2008-11-13,29.71,0.167813,177.042303039693
2008-11-14,27.36,0.167813,163.03862036910132
2008-11-17,26.92,0.167813,160.4166542520544
2008-11-18,26.37,0.167813,157.1391966057457
2008-11-19,22.84,0.167813,136.1038775303463
2008-11-20,21.8,0.167813,129.90650307187167
2008-11-21,22.86,0.167813,136.22305780839386
2008-11-24,25.84,0.167813,153.98091923748458
2008-11-25,25.25,0.167813,150.46510103508072
2008-11-26,26.36,0.167813,157.07960646672188
2008-11-28,26.24,0.167813,156.36452479843635
2008-12-01,20.98,0.167813,125.02011167192055
2008-12-02,25.02,0.167813,149.09452783753346
2008-12-03,26.14,0.167813,155.76862340819844
2008-12-04,24.29,0.167813,144.74444768879647
2008-12-05,27.08,0.167813,161.37009647643507
2008-12-08,31.62,0.167813,188.42401959323772
2008-12-09,29.21,0.167813,174.0627960885033
2008-12-10,33.05,0.167813,196.9454094736403
2008-12-11,27.54,0.167813,164.1112428715296
2008-12-12,31.0,0.167813,184.72943097376248
2008-12-15,29.75,0.167813,177.28066359578818
2008-12-16,34.16,0.167813,203.55991490528146
2008-12-17,34.37,0.167813,204.81130782478115
2008-12-18,31.93,0.167813,190.27131390297535
2008-12-19,34.27,0.167813,204.21540643454324
2008-12-22,33.06,0.167813,197.0049996126641
2008-12-23,34.12,0.167813,203.3215543491863
2008-12-24,35.11,0.167813,209.22097811254196
2008-12-26,35.98,0.167813,214.40532020761205
2008-12-29,34.66,0.167813,206.5394218564712
2008-12-30,36.76,0.167813,219.053351051468
2008-12-31,38.34,0.167813,228.46859301722753
2009-01-02,36.44,0.167813,217.1464666027066
2009-01-05,35.46,0.167813,211.30663297837475
2009-01-06,36.01,0.167813,214.58409062468343
2009-01-07,33.54,0.167813,199.86532628580622
2009-01-08,32.61,0.167813,194.32344335659337
2009-01-09,31.08,0.167813,185.20615208595282
2009-01-12,29.79,0.167813,177.51902415188334
2009-01-13,31.03,0.167813,184.90820139083385
2009-01-14,29.71,0.167813,177.042303039693
2009-01-15,31.06,0.167813,185.08697180790523
2009-01-16,33.63,0.167813,200.4016375370204
2009-01-20,29.3,0.167813,174.59910733971745
2009-01-21,33.07,0.167813,197.0645897516879
2009-01-22,32.1,0.167813,191.28434626637986
2009-01-23,32.4,0.167813,193.07205043709368
2009-01-26,33.03,0.167813,196.82622919559273
2009-01-27,34.01,0.167813,202.66606281992455
2009-01-28,36.14,0.167813,215.35876243199277
2009-01-29,32.84,0.167813,195.69401655414066
2009-01-30,31.83,0.167813,189.67541251273738
2009-02-02,33.28,0.167813,198.31598267118758
2009-02-03,32.74,0.167813,195.0981151639027
2009-02-04,31.68,0.167813,188.7815604273805
2009-02-05,31.23,0.167813,186.10000417130973
2009-02-06,33.72,0.167813,200.93794878823454
2009-02-09,33.88,0.167813,201.89139101261526
2009-02-10,30.4,0.167813,181.1540226323348
2009-02-11,29.87,0.167813,177.99574526407372
2009-02-12,28.32,0.167813,168.7592737153856
2009-02-13,27.22,0.167813,162.2043584227682
2009-02-17,25.36,0.167813,151.12059256434245
2009-02-18,26.45,0.167813,157.61591771793604
2009-02-19,25.04,0.167813,149.21370811558103
2009-02-20,27.13,0.167813,161.66804717155406
2009-02-23,25.28,0.167813,150.64387145215213
2009-02-24,27.71,0.167813,165.12427523493415
2009-02-25,27.6,0.167813,164.4687837056724
2009-02-26,25.2,0.167813,150.16715033996175
2009-02-27,24.63,0.277119,88.87878492633128
2009-03-02,23.2,0.277119,83.71854690584189
2009-03-03,25.16,0.277119,90.79132069616301
2009-03-04,25.98,0.277119,93.75033830231777
2009-03-05,24.21,0.277119,87.36319054269104
2009-03-06,23.31,0.277119,84.11548829203338
2009-03-09,25.32,0.277119,91.36868998516883
2009-03-10,28.34,0.277119,102.26653531515342
2009-03-11,27.58,0.277119,99.52403119237583
2009-03-12,29.63,0.277119,106.92157520776273
2009-03-13,29.34,0.277119,105.8750933714397
2009-03-16,26.01,0.277119,93.85859504400636
2009-03-17,27.94,0.277119,100.82311209263891
2009-03-18,29.13,0.277119,105.11729617961959
2009-03-19,26.78,0.277119,96.63718474734681
2009-03-20,25.07,0.277119,90.46655047109725
2009-03-23,29.34,0.277119,105.8750933714397
2009-03-24,26.84,0.277119,96.85369823072398
2009-03-25,27.22,0.277119,98.22495029211277
2009-03-26,27.08,0.277119,97.71975216423269
2009-03-27,26.48,0.277119,95.55461733046091
2009-03-30,24.48,0.277119,88.33750121788835
2009-03-31,25.82,0.277119,93.17296901331197
2009-04-01,25.1,0.277119,90.57480721278584
2009-04-02,27.35,0.277119,98.69406283942999
2009-04-03,29.74,0.277119,107.31851659395421
2009-04-06,29.03,0.277119,104.75644037399096
2009-04-07,27.29,0.277119,98.4775493560528
2009-04-08,27.69,0.277119,99.92097257856733
2009-04-09,30.74,0.277119,110.9270746502405
2009-04-13,31.39,0.277119,113.2726373868266
2009-04-14,29.43,0.277119,106.19986359650547
2009-04-15,31.3,0.277119,112.94786716176084
2009-04-16,32.68,0.277119,117.92767727943591
2009-04-17,32.19,0.277119,116.15948383185562
2009-04-20,28.75,0.277119,103.7460441182308
2009-04-21,31.61,0.277119,114.06652015920957
2009-04-22,30.57,0.277119,110.31361978067184
2009-04-23,32.02,0.277119,115.54602896228697
2009-04-24,33.24,0.277119,119.94846979095624
2009-04-27,31.77,0.277119,114.64388944821539
2009-04-28,31.72,0.277119,114.46346154540107
2009-04-29,32.98,0.277119,119.01024469632178
2009-04-30,32.71,0.277119,118.0359340211245
2009-05-01,31.95,0.277119,115.29342989834691
2009-05-04,34.24,0.277119,123.55702784724252
2009-05-05,32.84,0.277119,118.50504656844173
2009-05-06,32.79,0.5125,63.98048780487805
2009-05-07,31.84,0.5125,62.12682926829269
2009-05-08,34.51,0.5125,67.33658536585367
2009-05-11,32.97,0.5125,64.33170731707317
2009-05-12,32.37,0.5125,63.1609756097561
2009-05-13,31.24,0.5125,60.956097560975614
2009-05-14,32.45,0.5125,63.31707317073172
2009-05-15,30.84,0.5125,60.175609756097565
2009-05-18,33.41,0.5125,65.19024390243902
2009-05-19,32.5,0.5125,63.41463414634147
2009-05-20,31.53,0.5125,61.521951219512204
2009-05-21,31.96,0.5125,62.3609756097561
2009-05-22,31.83,0.5125,62.107317073170734
2009-05-26,33.92,0.5125,66.18536585365855
2009-05-27,33.17,0.5125,64.7219512195122
2009-05-28,34.09,0.5125,66.51707317073172
2009-05-29,34.67,0.5125,67.64878048780488
2009-06-01,35.86,0.5125,69.97073170731707
2009-06-02,34.59,0.5125,67.49268292682927
2009-06-03,35.21,0.5125,68.70243902439024
2009-06-04,36.72,0.5125,71.64878048780488
2009-06-05,35.49,0.5125,69.2487804878049
2009-06-08,35.57,0.5125,69.40487804878049
2009-06-09,35.0,0.5125,68.29268292682927
2009-06-10,34.53,0.5125,67.37560975609757
2009-06-11,33.68,0.5125,65.71707317073171
2009-06-12,34.54,0.5125,67.39512195121952
2009-06-15,32.63,0.5125,63.66829268292684
2009-06-16,32.47,0.5125,63.35609756097561
2009-06-17,31.91,0.5125,62.26341463414635
2009-06-18,32.11,0.5125,62.65365853658537
2009-06-19,33.21,0.5125,64.80000000000001
2009-06-22,31.27,0.5125,61.01463414634147
2009-06-23,31.36,0.5125,61.19024390243903
2009-06-24,32.49,0.5125,63.39512195121952
2009-06-25,32.97,0.5125,64.33170731707317
2009-06-26,33.39,0.5125,65.15121951219513
2009-06-29,33.7,0.5125,65.75609756097562
2009-06-30,34.1,0.5125,66.53658536585367
2009-07-01,34.69,0.5125,67.68780487804878
2009-07-02,32.32,0.5125,63.06341463414635
2009-07-06,33.57,0.5125,65.50243902439026
2009-07-07,32.75,0.5125,63.90243902439025
2009-07-08,32.74,0.5125,63.8829268292683
2009-07-09,32.2,0.5125,62.82926829268294
2009-07-10,31.94,0.5125,62.3219512195122
2009-07-13,33.48,0.5125,65.32682926829268
2009-07-14,33.76,0.5125,65.87317073170732
2009-07-15,34.95,0.5125,68.19512195121952
2009-07-16,35.43,0.5125,69.13170731707318
2009-07-17,35.18,0.5125,68.6439024390244
2009-07-20,36.38,0.5125,70.98536585365855
2009-07-21,36.66,0.5125,71.53170731707317
2009-07-22,36.15,0.5125,70.53658536585367
2009-07-23,37.47,0.5125,73.11219512195122
2009-07-24,37.74,0.5125,73.63902439024392
2009-07-27,38.16,0.5125,74.45853658536585
2009-07-28,38.07,0.5125,74.2829268292683
2009-07-29,37.42,0.5125,73.01463414634148
2009-07-30,40.54,0.5125,79.10243902439025
2009-07-31,40.31,0.5125,78.65365853658538
2009-08-03,40.25,0.5125,78.53658536585367
2009-08-04,41.85,0.5125,81.65853658536587
2009-08-05,43.19,1.025,42.13658536585366
2009-08-06,42.56,1.025,41.521951219512204
2009-08-07,44.01,1.025,42.93658536585366
2009-08-10,43.66,1.025,42.59512195121951
2009-08-11,42.85,1.025,41.804878048780495
2009-08-12,43.06,1.025,42.00975609756098
2009-08-13,42.97,1.025,41.921951219512195
2009-08-14,43.79,1.025,42.7219512195122
2009-08-17,42.0,1.025,40.97560975609756
2009-08-18,42.73,1.025,41.68780487804878
2009-08-19,42.37,1.025,41.33658536585366
2009-08-20,43.88,1.025,42.809756097560985
2009-08-21,44.55,1.025,43.46341463414634
2009-08-24,44.12,1.025,43.04390243902439
2009-08-25,44.56,1.025,43.47317073170732
2009-08-26,44.0,1.025,42.926829268292686
2009-08-27,44.65,1.025,43.5609756097561
2009-08-28,45.27,1.025,44.16585365853659
2009-08-31,44.78,1.025,43.68780487804879
2009-09-01,41.45,1.025,40.43902439024391
2009-09-02,41.35,1.025,40.34146341463415
2009-09-03,41.81,1.025,40.79024390243903
2009-09-04,42.26,1.025,41.22926829268293
2009-09-08,43.51,1.025,42.44878048780488
2009-09-09,43.19,1.025,42.13658536585366
2009-09-10,43.07,1.025,42.019512195121955
2009-09-11,42.82,1.025,41.775609756097566
2009-09-14,43.49,1.025,42.429268292682934
