date,BAX,dcf,Deviation
2011-05-25,32.06,35.92149741824441,-0.1074982307470056
2011-05-26,32.19,35.84149741824441,-0.10187904192824515
2011-05-27,32.11,36.06149741824441,-0.10957663161944153
2011-05-31,32.33,35.611497418244404,-0.09214713382322526
2011-06-01,31.88,35.59149741824441,-0.10428045144124432
2011-06-02,31.86,35.20149741824441,-0.09492486579598058
2011-06-03,31.47,35.041497418244404,-0.10192194059563509
2011-06-06,31.31,35.31149741824441,-0.11331995839340847
2011-06-07,31.58,35.13149741824441,-0.1010915468806648
2011-06-08,31.4,35.721497418244404,-0.12097749900140642
2011-06-09,31.99,35.02149741824441,-0.08656104512153595
2011-06-10,31.29,35.251497418244405,-0.11237813166467459
2011-06-13,31.52,35.611497418244404,-0.1148925969102399
2011-06-14,31.88,35.281497418244406,-0.09641023389459258
2011-06-15,31.55,35.24149741824441,-0.10474859721293595
2011-06-16,31.51,35.42149741824441,-0.11042721802691846
2011-06-17,31.69,36.281497418244406,-0.12655203740117793
2011-06-20,32.55,36.211497418244406,-0.10111422281033977
2011-06-21,32.48,36.1414974182444,-0.10131006404831644
2011-06-22,32.41,35.77149741824441,-0.0939713923334381
2011-06-23,32.04,35.5114974182444,-0.0977569990180388
2011-06-24,31.78,35.74149741824441,-0.11083747756528639
2011-06-27,32.01,35.6914974182444,-0.10314774342761357
2011-06-28,31.96,36.041497418244404,-0.11324439078877802
2011-06-29,32.31,36.1514974182444,-0.10626108716331428
2011-06-30,32.42,36.211349480968856,-0.10470058518425074
2011-07-01,32.72,36.17134948096886,-0.09541666347794808
2011-07-05,32.68,36.461349480968856,-0.10370843467937318
2011-07-06,32.97,36.66134948096886,-0.10068776881454033
2011-07-07,33.17,36.58134948096887,-0.09325378996047129
2011-07-08,33.09,36.02134948096886,-0.08137811390207839
2011-07-11,32.53,36.20134948096886,-0.10141471336307217
2011-07-12,32.71,36.401349480968854,-0.10140694050089383
2011-07-13,32.91,36.62134948096886,-0.10134387545979295
2011-07-14,33.13,36.52134948096886,-0.09285936935972416
2011-07-15,33.03,36.251349480968855,-0.08886150521541247
2011-07-18,32.76,36.85134948096886,-0.11102305719039551
2011-07-19,33.36,36.531349480968856,-0.08681172543655913
2011-07-20,33.04,37.391349480968856,-0.1163731596042975
2011-07-21,33.9,37.05134948096886,-0.08505356822664523
2011-07-22,33.56,36.81134948096886,-0.0883246478820282
2011-07-25,33.32,36.431349480968855,-0.08540308073392044
2011-07-26,32.94,35.66134948096886,-0.07631089458409712
2011-07-27,32.17,35.37134948096886,-0.09050685167359274
2011-07-28,31.88,35.09134948096886,-0.0915139921509851
2011-07-29,31.6,34.571349480968856,-0.08594832211003356
2011-08-01,31.08,33.861349480968855,-0.08213935722000865
2011-08-02,30.37,33.72134948096886,-0.09938361105210936
2011-08-03,30.23,32.531349480968856,-0.07074251507196672
2011-08-04,29.04,32.60134948096886,-0.10923932713422824
2011-08-05,29.11,30.82134948096886,-0.05552480698567597
2011-08-08,27.33,31.901349480968857,-0.14329642962897082
2011-08-09,28.41,30.921349480968857,-0.08121733116837337
2011-08-10,27.43,32.071349480968856,-0.14471949437996157
2011-08-11,28.58,32.44134948096886,-0.11902555050103736
2011-08-12,28.95,32.91134948096886,-0.12036423736618662
2011-08-15,29.42,32.65134948096886,-0.0989652658262189
2011-08-16,29.16,32.69134948096886,-0.1080209149219925
2011-08-17,29.2,31.73134948096886,-0.0797744036221043
2011-08-18,28.24,31.541349480968858,-0.10466735048735942
2011-08-19,28.05,31.651349480968857,-0.11378186206987018
2011-08-22,28.16,32.73134948096886,-0.1396627255966577
2011-08-23,29.24,32.95134948096886,-0.1126311832270287
2011-08-24,29.46,32.19134948096886,-0.08484731224404252
2011-08-25,28.7,32.681349480968855,-0.1218232889461095
2011-08-26,29.19,33.52134948096886,-0.12921166802750295
2011-08-29,30.03,33.60134948096886,-0.10628589435051106
2011-08-30,30.11,33.90134948096886,-0.11183476584308849
2011-08-31,30.41,33.571349480968856,-0.09416807872918487
2011-09-01,30.08,32.891349480968856,-0.08547382595522635
2011-09-02,29.4,32.861349480968855,-0.10533193358274717
2011-09-06,29.37,33.67134948096886,-0.12774508735980394
2011-09-07,30.18,33.281349480968856,-0.09318580914942431
2011-09-08,29.79,32.37134948096886,-0.07974179397391012
2011-09-09,28.88,32.44134948096886,-0.10977809301854302
2011-09-12,28.95,32.81134948096886,-0.11768334865984431
2011-09-13,29.32,33.42134948096886,-0.12271645354429184
2011-09-14,29.93,33.94134948096886,-0.11818473756378045
2011-09-15,30.45,34.27134948096886,-0.11150274321969389
2011-09-16,30.78,33.751349480968855,-0.08803646451660518
2011-09-19,30.26,34.141349480968856,-0.11368471193947394
2011-09-20,30.65,33.13134948096886,-0.07489430765246019
2011-09-21,29.64,32.23134948096886,-0.08039841715280749
2011-09-22,28.74,32.531349480968856,-0.116544488361506
2011-09-23,29.04,33.001349480968855,-0.12003598468763466
2011-09-26,29.51,33.84134948096886,-0.12798985700628307
2011-09-27,30.35,33.72134948096886,-0.09997670712649065
2011-09-28,30.23,34.02134948096886,-0.11144030259851079
2011-09-29,30.53,33.98134948096886,-0.10156599233652497
2011-09-30,30.49,33.22608695652174,-0.0823475529965978
2011-10-03,29.16,33.39608695652174,-0.1268438114332583
2011-10-04,29.33,33.64608695652174,-0.12827901687643772
2011-10-05,29.58,34.06608695652174,-0.1316877680212375
2011-10-06,30.0,34.29608695652174,-0.12526463913997032
2011-10-07,30.23,35.05608695652174,-0.13766758858475237
2011-10-10,30.99,34.54608695652174,-0.1029374748288362
2011-10-11,30.48,33.61608695652174,-0.09329125548068351
2011-10-12,29.55,34.15608695652174,-0.13485405873292688
2011-10-13,30.09,34.43608695652174,-0.12620734063103678
2011-10-14,30.37,33.786086956521736,-0.10110928089771953
2011-10-17,29.72,34.33608695652174,-0.13443835234827095
2011-10-18,30.27,33.94608695652174,-0.10829192069265847
2011-10-19,29.88,33.32608695652174,-0.10340508806262239
2011-10-20,29.26,33.83608695652174,-0.13524279454659927
2011-10-21,29.77,34.14608695652174,-0.1281577875114598
2011-10-24,30.08,33.48608695652174,-0.10171648186138305
2011-10-25,29.42,33.94608695652174,-0.13333162559557354
2011-10-26,29.88,34.27608695652174,-0.12825521659161543
2011-10-27,30.21,34.036086956521736,-0.11241265664320466
2011-10-28,29.97,33.926086956521736,-0.1166089965397924
2011-10-31,29.86,33.13608695652174,-0.0988676472517811
2011-11-01,29.07,33.70608695652174,-0.13754450234766002
2011-11-02,29.64,33.94608695652174,-0.12685076079717195
2011-11-03,29.88,33.22608695652174,-0.10070662130332375
2011-11-04,29.16,33.65608695652174,-0.13358911754447156
2011-11-07,29.59,33.676086956521736,-0.12133496869149818
2011-11-08,29.61,32.91608695652174,-0.10043985364629426
2011-11-09,28.85,33.21608695652174,-0.1314449520269121
2011-11-10,29.15,33.75608695652174,-0.13645204085575557
2011-11-11,29.69,33.38608695652174,-0.11070740219826003
2011-11-14,29.32,33.70608695652174,-0.13012744440431345
2011-11-15,29.64,33.356086956521736,-0.11140656160794582
2011-11-16,29.29,31.96608695652174,-0.08371643861701261
2011-11-17,27.9,31.456086956521737,-0.11304924739802902
2011-11-18,27.39,30.73608695652174,-0.10886509272488076
2011-11-21,26.67,30.51608695652174,-0.12603473577728064
2011-11-22,26.45,30.04608695652174,-0.11968570022863434
2011-11-23,25.98,29.98608695652174,-0.1335981904651432
2011-11-25,25.92,30.69608695652174,-0.15559269698729472
2011-11-28,26.63,30.90608695652174,-0.13835743627257902
2011-11-29,26.84,32.12608695652174,-0.1645418865881716
2011-11-30,28.06,32.38608695652174,-0.1335785629900118
2011-12-01,28.32,32.01608695652174,-0.11544468134226005
2011-12-02,27.95,32.09608695652174,-0.12917733436285062
2011-12-05,28.03,32.14608695652174,-0.12804317247349062
2011-12-06,28.08,31.62608695652174,-0.11212537805883971
2011-12-07,27.56,30.94608695652174,-0.10941890524896036
2011-12-08,26.88,31.42608695652174,-0.1446596568898728
2011-12-09,27.36,31.096086956521738,-0.12014653038967571
2011-12-12,27.03,30.846086956521738,-0.1237138105037634
2011-12-13,26.78,30.366086956521738,-0.11809512900546937
2011-12-14,26.3,30.33608695652174,-0.13304573402318953
2011-12-15,26.27,30.186086956521738,-0.12973152042403635
2011-12-16,26.12,29.94608695652174,-0.12776584006039837
2011-12-19,25.88,30.666086956521738,-0.15607100323257528
2011-12-20,26.6,30.936086956521738,-0.1401627478813261
2011-12-21,26.87,31.096086956521738,-0.13590414004278462
2011-12-22,27.03,31.256086956521738,-0.1352084463547969
2011-12-23,27.19,30.96608695652174,-0.12194265816742011
2011-12-27,26.9,30.88608695652174,-0.1290576874348941
2011-12-28,26.82,31.116086956521738,-0.13806642726396234
2011-12-29,27.05,30.94608695652174,-0.12589917949870744
2011-12-30,26.88,32.51980802792321,-0.17342685489042797
2012-01-03,27.45,32.039808027923215,-0.1432532936502966
2012-01-04,26.97,32.039808027923215,-0.158234656821439
2012-01-05,26.97,32.30980802792321,-0.16526894939482062
2012-01-06,27.24,32.08980802792321,-0.151132347806603
2012-01-09,27.02,32.329808027923214,-0.16423877380704333
2012-01-10,27.26,32.69980802792321,-0.16635596219029836
2012-01-11,27.63,33.19980802792321,-0.167766272119364
2012-01-12,28.13,32.93980802792321,-0.14601809530419607
2012-01-13,27.87,33.27980802792321,-0.16255526544456456
2012-01-17,28.21,33.17980802792321,-0.14978411037643002
2012-01-18,28.11,33.649808027923214,-0.16463119264532455
2012-01-19,28.58,33.67980802792321,-0.15142034134206073
2012-01-20,28.61,33.73980802792321,-0.1520402257083905
2012-01-23,28.67,34.18980802792321,-0.16144600822020172
2012-01-24,29.12,34.59980802792321,-0.15837683329054364
2012-01-25,29.53,35.29980802792321,-0.16345154124801808
2012-01-26,30.23,35.41980802792321,-0.1465227599153509
2012-01-27,30.35,35.10980802792321,-0.1355691840906017
2012-01-30,30.04,35.20980802792321,-0.1468286343345946
2012-01-31,30.14,35.67980802792321,-0.15526451329524316
2012-02-01,30.61,35.77980802792321,-0.14448954068978226
2012-02-02,30.71,36.04980802792321,-0.14812306417241228
2012-02-03,30.98,36.08980802792321,-0.141585902146381
2012-02-06,31.02,36.039808027923215,-0.13928509341764328
2012-02-07,30.97,36.06980802792321,-0.14138716856976963
2012-02-08,31.0,35.91980802792321,-0.13696643434448952
2012-02-09,30.85,35.93980802792321,-0.1416203454389271
2012-02-10,30.87,36.04980802792321,-0.14368476037129163
2012-02-13,30.98,36.02980802792321,-0.14015639561580773
2012-02-14,30.96,35.93980802792321,-0.13855967244049217
2012-02-15,30.87,35.90980802792321,-0.1403462815508313
2012-02-16,30.84,36.01980802792321,-0.14380443182561464
2012-02-17,30.95,35.83980802792321,-0.13643510657516655
2012-02-21,30.77,35.83980802792321,-0.14145745490526251
2012-02-22,30.77,35.80980802792321,-0.14073820289662953
2012-02-23,30.74,36.37980802792321,-0.15502577758503822
2012-02-24,31.31,36.54980802792321,-0.14336075373966728
2012-02-27,31.48,36.68980802792321,-0.1419960557972456
2012-02-28,31.62,36.649808027923214,-0.13723968278608822
2012-02-29,31.58,36.73980802792321,-0.14044188864573337
2012-03-01,31.67,36.55980802792321,-0.13374818664771249
2012-03-02,31.49,36.48980802792321,-0.13701930204996404
2012-03-05,31.42,36.289808027923215,-0.13419216834038183
2012-03-06,31.22,36.27980802792321,-0.13946622937003594
2012-03-07,31.21,37.11980802792321,-0.15920901378254937
2012-03-08,32.05,37.05980802792321,-0.13518170477700553
2012-03-09,31.99,36.92980802792321,-0.13376208249412358
2012-03-12,31.86,37.51980802792321,-0.1508485337587825
2012-03-13,32.45,37.43980802792321,-0.13327547043515098
2012-03-14,32.37,37.539808027923215,-0.13771535603159613
2012-03-15,32.47,37.55980802792321,-0.13551208845740847
2012-03-16,32.49,37.41980802792321,-0.1317432741569522
2012-03-19,32.35,37.399808027923214,-0.1350222980864756
2012-03-20,32.33,37.33980802792321,-0.13416801779422138
2012-03-21,32.27,37.24980802792321,-0.13368681052504328
2012-03-22,32.18,37.289808027923215,-0.13702961474344166
2012-03-23,32.22,37.62980802792321,-0.1437639018490039
2012-03-26,32.56,37.79980802792321,-0.13861996399697307
2012-03-27,32.73,37.43980802792321,-0.12579679960993828
2012-03-28,32.37,37.399808027923214,-0.13448753598328345
2012-03-29,32.33,37.539808027923215,-0.13878089158175788
2012-03-30,32.47,36.765523978685614,-0.11683565236757931
2012-04-02,32.73,36.77552397868561,-0.11000588274501055
2012-04-03,32.74,36.49552397868561,-0.10290368706252684
2012-04-04,32.46,36.39552397868561,-0.1081320873685011
2012-04-05,32.36,35.795523978685615,-0.09597635672916238
2012-04-09,31.76,35.365523978685616,-0.10195024908604833
2012-04-10,31.33,35.615523978685616,-0.12032741624832821
2012-04-11,31.58,35.92552397868561,-0.1209592372616134
2012-04-12,31.89,35.55552397868561,-0.10309295345732994
2012-04-13,31.52,33.42552397868561,-0.05700805108996054
2012-04-16,29.39,33.71552397868561,-0.12829472801372255
2012-04-17,29.68,33.57552397868561,-0.1160227307594236
2012-04-18,29.54,33.46552397868561,-0.11730053834464982
2012-04-19,29.43,33.45552397868561,-0.12032464298721668
2012-04-20,29.42,33.435523978685616,-0.1200975340253504
2012-04-23,29.4,33.77552397868561,-0.12954718278972766
2012-04-24,29.74,33.88552397868561,-0.12233908442121766
2012-04-25,29.85,33.74552397868561,-0.1154382424509427
2012-04-26,29.71,33.95552397868561,-0.12503190883906223
2012-04-27,29.92,34.13552397868561,-0.12349375334967183
2012-04-30,30.1,34.27552397868561,-0.12182232374571955
2012-05-01,30.24,34.155523978685615,-0.11463808844300138
2012-05-02,30.12,34.125523978685614,-0.11737618977476838
2012-05-03,30.09,33.71552397868561,-0.10753277869795541
2012-05-04,29.68,33.795523978685615,-0.12177719100556694
2012-05-07,29.76,33.81552397868561,-0.11993083357933065
2012-05-08,29.78,33.505523978685616,-0.11119133612283127
2012-05-09,29.47,33.59552397868561,-0.12279981051353794
2012-05-10,29.56,33.41552397868561,-0.11538122164850373
2012-05-11,29.38,33.07552397868561,-0.11172986952729957
2012-05-14,29.04,32.945523978685614,-0.11854490404257423
2012-05-15,28.91,32.725523978685615,-0.11659168486257687
2012-05-16,28.69,32.39552397868561,-0.11438382602249708
2012-05-17,28.36,32.015523978685614,-0.11417973296702211
2012-05-18,27.98,32.35552397868561,-0.13523267252812876
2012-05-21,28.32,32.255523978685616,-0.12201085250657229
2012-05-22,28.22,32.24552397868561,-0.12483977563355753
2012-05-23,28.21,32.41552397868561,-0.1297379607823368
2012-05-24,28.38,32.27552397868561,-0.12069591747784403
2012-05-25,28.24,32.045523978685615,-0.11875368245552109
2012-05-29,28.01,31.935523978685612,-0.12292029344204847
2012-05-30,27.9,31.535523978685614,-0.11528344926638323
2012-05-31,27.5,31.285523978685614,-0.12099921935987512
2012-06-01,27.25,31.22552397868561,-0.12731648575054444
2012-06-04,27.19,31.31552397868561,-0.13174053806328068
2012-06-05,27.28,31.38552397868561,-0.1308094770529794
2012-06-06,27.35,31.455523978685612,-0.13051837831305968
2012-06-07,27.42,31.535523978685614,-0.1305043791714776
2012-06-08,27.5,31.24552397868561,-0.1198739371834715
2012-06-11,27.21,31.40552397868561,-0.13359191145904903
2012-06-12,27.37,31.08552397868561,-0.1195258597292177
2012-06-13,27.05,30.665523978685613,-0.1179019142538904
2012-06-14,26.63,30.81552397868561,-0.13582517634879887
2012-06-15,26.78,31.15552397868561,-0.14044135420989967
2012-06-18,27.12,32.03552397868561,-0.15343978709248163
2012-06-19,28.0,32.13552397868561,-0.12869010573558914
2012-06-20,28.1,31.99552397868561,-0.12175215449763166
2012-06-21,27.96,32.20552397868561,-0.13182595574272915
2012-06-22,28.17,31.945523978685614,-0.1181863218523096
2012-06-25,27.91,31.865523978685612,-0.12413177267480069
2012-06-26,27.83,32.32552397868561,-0.13907041326382863
2012-06-27,28.29,32.05552397868561,-0.1174688013582118
2012-06-28,28.02,32.905523978685615,-0.14847124093359487
2012-06-29,28.87,33.4768458781362,-0.13761290101541324
2012-07-02,29.26,33.6668458781362,-0.13089571544918843
2012-07-03,29.45,33.5568458781362,-0.12238474059959248
2012-07-05,29.34,33.3168458781362,-0.11936441680831378
2012-07-06,29.1,33.6068458781362,-0.13410499439544965
2012-07-09,29.39,33.436845878136204,-0.12102953409198114
2012-07-10,29.22,33.5368458781362,-0.12871949538195826
2012-07-11,29.32,33.4768458781362,-0.12417077442923163
2012-07-12,29.26,33.8368458781362,-0.13526219005813267
2012-07-13,29.62,33.9568458781362,-0.1277163931449995
2012-07-16,29.74,34.4568458781362,-0.13689140018266055
2012-07-17,30.24,34.7268458781362,-0.12920395632478365
2012-07-18,30.51,34.8768458781362,-0.12520759168975526
2012-07-19,30.66,34.7468458781362,-0.11761775133402164
2012-07-20,30.53,34.3368458781362,-0.11086766360681333
2012-07-23,30.12,34.0668458781362,-0.11585592315340376
2012-07-24,29.85,35.0868458781362,-0.14925382282365418
2012-07-25,30.87,35.576845878136204,-0.13230081987197184
2012-07-26,31.36,36.6468458781362,-0.14426469049251445
2012-07-27,32.43,36.2468458781362,-0.10530146239395932
2012-07-30,32.03,35.9968458781362,-0.11019981838313186
2012-07-31,31.78,36.0668458781362,-0.11885835242207565
2012-08-01,31.85,35.6968458781362,-0.10776430756007882
2012-08-02,31.48,36.2268458781362,-0.13103116661340486
2012-08-03,32.01,36.076845878136204,-0.11272731246721468
2012-08-06,31.86,36.326845878136204,-0.12296266769542563
2012-08-07,32.11,36.1268458781362,-0.11118728415112422
2012-08-08,31.91,36.1468458781362,-0.11721204921779627
2012-08-09,31.93,36.1768458781362,-0.11739126988687587
2012-08-10,31.96,36.1268458781362,-0.11533932112955247
2012-08-13,31.91,36.3168458781362,-0.12134440014211834
2012-08-14,32.1,36.506845878136204,-0.12071286281062821
2012-08-15,32.29,36.2168458781362,-0.1084259488346776
2012-08-16,32.0,36.2068458781362,-0.11618923924761249
2012-08-17,31.99,36.1568458781362,-0.11524362197356008
2012-08-20,31.94,36.1468458781362,-0.11638210128537807
2012-08-21,31.93,35.8968458781362,-0.11050680863725404
2012-08-22,31.68,35.8668458781362,-0.11673303786905975
2012-08-23,31.65,36.1268458781362,-0.12392019755163763
2012-08-24,31.91,36.186845878136204,-0.11818786010085058
2012-08-27,31.97,36.0668458781362,-0.11359035641704718
2012-08-28,31.85,36.0568458781362,-0.11667259782939321
2012-08-29,31.84,35.9668458781362,-0.11474027753556382
2012-08-30,31.75,36.0868458781362,-0.12017802533315192
2012-08-31,31.87,36.2068458781362,-0.11977972046316909
2012-09-04,31.99,35.7668458781362,-0.10559628016975742
