date,K,dcf,Deviation
2009-08-24,47.13,48.15416666666667,-0.02126849528424335
2009-08-25,47.05,48.314166666666665,-0.026165548407127037
2009-08-26,47.21,48.064166666666665,-0.01777138200669237
2009-08-27,46.96,47.62416666666667,-0.013946000804913483
2009-08-28,46.52,48.19416666666667,-0.034737952380129
2009-08-31,47.09,48.04416666666667,-0.019860198081626312
2009-09-01,46.94,47.76416666666667,-0.017254915644573265
2009-09-02,46.66,47.994166666666665,-0.027798517180907423
2009-09-03,46.89,48.32416666666666,-0.02967804238734928
2009-09-04,47.22,49.16416666666667,-0.03954438361272605
2009-09-08,48.06,49.134166666666665,-0.02186190871932292
2009-09-09,48.03,49.37416666666667,-0.02722408817026445
2009-09-10,48.27,49.494166666666665,-0.024733554459279605
2009-09-11,48.39,49.62416666666667,-0.024870274899662426
2009-09-14,48.52,49.36416666666667,-0.017100798487431845
2009-09-15,48.26,49.814166666666665,-0.03119929069709082
2009-09-16,48.71,49.61416666666667,-0.018223961570116076
2009-09-17,48.51,49.924166666666665,-0.028326294880568814
2009-09-18,48.82,49.964166666666664,-0.022899744817118872
2009-09-21,48.86,49.61416666666667,-0.015200631540050802
2009-09-22,48.51,50.40416666666667,-0.03757956518145
2009-09-23,49.3,50.244166666666665,-0.01879156784369662
2009-09-24,49.14,50.19416666666667,-0.021001776434844688
2009-09-25,49.09,50.72416666666667,-0.03221672772675743
2009-09-28,49.62,50.55416666666667,-0.018478529629934903
2009-09-29,49.45,50.33416666666667,-0.017565934338835465
2009-09-30,49.23,49.98416666666667,-0.015088111235224577
2009-10-01,48.88,49.76416666666667,-0.01776713498668714
2009-10-02,48.66,50.33239583333334,-0.03322702616563644
2009-10-05,48.96,50.67239583333333,-0.033793464965926945
2009-10-06,49.3,50.74239583333333,-0.028425851985211303
2009-10-07,49.37,51.11239583333333,-0.03408949639173475
2009-10-08,49.74,51.192395833333336,-0.02837131979643792
2009-10-09,49.82,51.052395833333335,-0.024139823669718452
2009-10-12,49.68,50.952395833333334,-0.024972247379600687
2009-10-13,49.58,50.952395833333334,-0.02693486362883657
2009-10-14,49.58,51.552395833333335,-0.038260022671109395
2009-10-15,50.18,51.85239583333333,-0.0322530098456556
2009-10-16,50.48,52.382395833333334,-0.03631746511530798
2009-10-19,51.01,52.052395833333335,-0.02002589538185695
2009-10-20,50.68,52.03239583333333,-0.02599141960837703
2009-10-21,50.66,52.012395833333336,-0.026001413925767047
2009-10-22,50.64,51.57239583333333,-0.01807935850695319
2009-10-23,50.2,51.82239583333333,-0.031306847304998
2009-10-26,50.45,51.79239583333333,-0.025918782318028355
2009-10-27,50.42,51.36239583333333,-0.018347972637244636
2009-10-28,49.99,52.75239583333333,-0.052365315161436166
2009-10-29,51.38,52.912395833333335,-0.028960998820770967
2009-10-30,51.54,53.122395833333336,-0.02978773469287721
2009-11-02,51.75,52.482395833333335,-0.013955076206108807
2009-11-03,51.11,53.17239583333333,-0.03878696457082409
2009-11-04,51.8,53.60239583333333,-0.033625284939455824
2009-11-05,52.23,53.57239583333333,-0.025057603126610206
2009-11-06,52.2,54.04239583333333,-0.03409167570984961
2009-11-09,52.67,54.192395833333336,-0.028092425328738124
2009-11-10,52.82,54.11239583333333,-0.02388354485936861
2009-11-11,52.74,54.33239583333334,-0.029308404477838
2009-11-12,52.96,54.74239583333333,-0.03255969721822094
2009-11-13,53.37,54.762395833333336,-0.025426130689588988
2009-11-16,53.39,54.772395833333334,-0.025238914827458325
2009-11-17,53.4,54.71239583333333,-0.023987175362073287
2009-11-18,53.34,54.35239583333333,-0.018626517153682576
2009-11-19,52.98,54.49239583333333,-0.027754254702968884
2009-11-20,53.12,55.24239583333333,-0.0384196920013502
2009-11-23,53.87,55.28239583333333,-0.025548744985500638
2009-11-24,53.91,55.03239583333333,-0.0203951838973635
2009-11-25,53.66,54.342395833333335,-0.0125573380206907
2009-11-27,52.97,53.952395833333334,-0.018208567352005933
2009-11-30,52.58,54.342395833333335,-0.03243132376309943
2009-12-01,52.97,54.372395833333336,-0.02579242300876483
2009-12-02,53.0,54.10239583333333,-0.02037610010339186
2009-12-03,52.73,54.33239583333334,-0.029492456733341
2009-12-04,52.96,54.262395833333336,-0.024001812181932314
2009-12-07,52.89,53.99239583333333,-0.020417612819706443
2009-12-08,52.62,54.17239583333333,-0.02865658439972696
2009-12-09,52.8,54.36239583333333,-0.02874037851685929
2009-12-10,52.99,55.07239583333333,-0.037811970985161536
2009-12-11,53.7,54.942395833333336,-0.02261269852705583
2009-12-14,53.57,54.49239583333333,-0.016927055953907977
2009-12-15,53.12,54.14239583333333,-0.01888346124321094
2009-12-16,52.77,53.512395833333336,-0.013873343209030664
2009-12-17,52.14,53.64239583333333,-0.02800761990574152
2009-12-18,52.27,53.54239583333333,-0.0237642678018003
2009-12-21,52.17,54.21239583333333,-0.03767396371140508
2009-12-22,52.84,54.67239583333333,-0.03351592344552301
2009-12-23,53.3,55.372395833333336,-0.03742651554343235
2009-12-24,54.0,55.33239583333334,-0.024079850750483356
2009-12-28,53.96,55.35239583333333,-0.025155114107903276
2009-12-29,53.98,55.36239583333333,-0.024969942368372022
2009-12-30,53.99,54.57239583333333,-0.010671985798681005
2009-12-31,53.2,53.69979166666667,-0.009307143494504566
2010-01-04,52.83,53.81979166666667,-0.01839084909129618
2010-01-05,52.95,53.829791666666665,-0.016343954517131443
2010-01-06,52.96,54.34979166666667,-0.025571241840086745
2010-01-07,53.48,54.24979166666667,-0.014189762633497138
2010-01-08,53.38,54.27979166666667,-0.01657691820544016
2010-01-11,53.41,54.259791666666665,-0.0156615357443165
2010-01-12,53.39,54.58979166666666,-0.021978315542817373
2010-01-13,53.72,54.719791666666666,-0.018271116102872575
2010-01-14,53.85,55.20979166666667,-0.024629538087673097
2010-01-15,54.34,55.369791666666664,-0.018598438528830696
2010-01-19,54.5,54.73979166666667,-0.004380573242347308
2010-01-20,53.87,54.30979166666667,-0.008097833800688292
2010-01-21,53.44,55.20979166666667,-0.03205575701773922
2010-01-22,54.34,55.039791666666666,-0.012714286255019913
2010-01-25,54.17,55.719791666666666,-0.027814024789216796
2010-01-26,54.85,55.91979166666667,-0.019130823538177855
2010-01-27,55.05,55.67979166666667,-0.0113109558749247
2010-01-28,54.81,55.289791666666666,-0.008677762245140164
2010-01-29,54.42,55.58979166666666,-0.02104328207741968
2010-02-01,54.72,56.229791666666664,-0.026850386990881825
2010-02-02,55.36,56.05979166666667,-0.01248295161044577
2010-02-03,55.19,53.27979166666667,0.03585239869712953
2010-02-04,52.41,53.58979166666666,-0.02201523144566553
2010-02-05,52.72,52.87979166666667,-0.003021790775461719
2010-02-08,52.01,53.359791666666666,-0.025296044540403795
2010-02-09,52.49,53.19979166666667,-0.013342000869364323
2010-02-10,52.33,53.48979166666667,-0.021682486144163127
2010-02-11,52.62,53.20979166666667,-0.011084269420963522
2010-02-12,52.34,53.469791666666666,-0.021129531861837747
2010-02-16,52.6,53.84979166666667,-0.023208848687901185
2010-02-17,52.98,53.87979166666667,-0.0166999841468084
2010-02-18,53.01,54.06979166666667,-0.019600439247115076
2010-02-19,53.2,53.729791666666664,-0.009860296312954708
2010-02-22,52.86,53.59979166666667,-0.01380213697969912
2010-02-23,52.73,53.26979166666667,-0.01013316646786222
2010-02-24,52.4,53.17979166666667,-0.014663308039159606
2010-02-25,52.31,53.01979166666667,-0.013387296410538485
2010-02-26,52.15,53.02979166666667,-0.016590517122843762
2010-03-01,52.16,53.479791666666664,-0.024678324756625347
2010-03-02,52.61,53.439791666666665,-0.01552759920627178
2010-03-03,52.57,53.51979166666667,-0.01774655014694726
2010-03-04,52.65,53.799791666666664,-0.02137167507618909
2010-03-05,52.93,53.48979166666667,-0.01046539253985379
2010-03-08,52.62,53.299791666666664,-0.012754114892569168
2010-03-09,52.43,53.37979166666667,-0.01779309429676501
2010-03-10,52.51,53.55979166666667,-0.01960036874676674
2010-03-11,52.69,53.359791666666666,-0.012552366599382414
2010-03-12,52.49,53.37979166666667,-0.01666907342432178
2010-03-15,52.51,53.69979166666667,-0.022156355355196222
2010-03-16,52.83,53.829791666666665,-0.01857320334542134
2010-03-17,52.96,53.70979166666667,-0.013960055390272563
2010-03-18,52.84,54.299791666666664,-0.02688392757799085
2010-03-19,53.43,55.02979166666667,-0.0290713742177533
2010-03-22,54.16,55.62979166666667,-0.02642094501222747
2010-03-23,54.76,55.479791666666664,-0.012973943215059514
2010-03-24,54.61,55.109791666666666,-0.00906901752940159
2010-03-25,54.24,54.62979166666667,-0.007135148327949925
2010-03-26,53.76,54.729791666666664,-0.017719630152681964
2010-03-29,53.86,54.619791666666664,-0.013910555926385015
2010-03-30,53.75,54.299791666666664,-0.010125115581321231
2010-03-31,53.43,54.479791666666664,-0.019269377406760158
2010-04-01,53.61,54.1478125,-0.009932303359438621
2010-04-05,53.14,54.0478125,-0.01679647071747814
2010-04-06,53.04,53.6578125,-0.011513933781776897
2010-04-07,52.65,53.3178125,-0.012525129383355815
2010-04-08,52.31,53.8178125,-0.028016978579350482
2010-04-09,52.81,54.0878125,-0.02362477683858999
2010-04-12,53.08,54.1278125,-0.01935811649510133
2010-04-13,53.12,54.5278125,-0.025818246422410707
2010-04-14,53.52,54.5478125,-0.01884241462478442
2010-04-15,53.54,55.0478125,-0.027390961266626213
2010-04-16,54.04,54.7878125,-0.013649249091666205
2010-04-19,53.78,54.6178125,-0.015339546965561834
2010-04-20,53.61,54.8778125,-0.02310246058003862
2010-04-21,53.87,54.9878125,-0.02032836821795736
2010-04-22,53.98,54.6278125,-0.01185865716296075
2010-04-23,53.62,54.3478125,-0.013391753347938407
2010-04-26,53.34,53.4378125,-0.0018303986526393423
2010-04-27,52.43,53.5878125,-0.02160589219796938
2010-04-28,52.58,56.0178125,-0.06136998834076213
2010-04-29,55.01,55.9478125,-0.01676227287706733
2010-04-30,54.94,55.7478125,-0.014490478886503455
2010-05-03,54.74,55.1378125,-0.00721487636093654
2010-05-04,54.13,55.7478125,-0.029020196980823254
2010-05-05,54.74,54.7178125,0.00040548952866137355
2010-05-06,53.71,53.8478125,-0.002559296164537872
2010-05-07,52.84,55.2578125,-0.043755125123709826
2010-05-10,54.25,55.3878125,-0.020542650966762777
2010-05-11,54.38,55.8978125,-0.02715334343360931
2010-05-12,54.89,55.6378125,-0.01344072432754262
2010-05-13,54.63,55.5078125,-0.01581421534130889
2010-05-14,54.5,56.5878125,-0.03689509114705569
2010-05-17,55.58,56.4678125,-0.015722452503362017
2010-05-18,55.46,56.1778125,-0.012777508914217695
2010-05-19,55.17,54.7678125,0.007343501258152418
2010-05-20,53.76,55.0878125,-0.024103561926696604
2010-05-21,54.08,54.9678125,-0.016151497751525135
2010-05-24,53.96,54.4378125,-0.008777217122749037
2010-05-25,53.43,53.9178125,-0.009047334774569982
2010-05-26,52.91,54.5978125,-0.030913555373670132
2010-05-27,53.59,54.4378125,-0.015573963410083658
2010-05-28,53.43,54.5978125,-0.021389364271691358
2010-06-01,53.59,55.9478125,-0.042143068596292244
2010-06-02,54.94,56.1178125,-0.020988211185174133
2010-06-03,55.11,54.2278125,0.016268174195667617
2010-06-04,53.22,54.4978125,-0.023447042025769416
2010-06-07,53.49,55.3578125,-0.03374072087837643
2010-06-08,54.35,54.9878125,-0.011599161177760942
2010-06-09,53.98,55.3378125,-0.02453679389657848
2010-06-10,54.33,54.6678125,-0.006179367429417382
2010-06-11,53.66,55.4778125,-0.03276647758957696
2010-06-14,54.47,55.6278125,-0.02081355437084642
2010-06-15,54.62,55.2078125,-0.010647270257266639
2010-06-16,54.2,55.8078125,-0.028809810454405338
2010-06-17,54.8,55.4778125,-0.012217722174968637
2010-06-18,54.47,54.9678125,-0.009056436437233195
2010-06-21,53.96,54.4878125,-0.009686799226891307
2010-06-22,53.48,54.3878125,-0.016691469251498336
2010-06-23,53.38,53.8678125,-0.00905573249331404
2010-06-24,52.86,53.4278125,-0.01062765764553808
2010-06-25,52.42,53.5178125,-0.020513030124316045
2010-06-28,52.51,52.7578125,-0.00469717162742489
2010-06-29,51.75,51.3078125,0.008618326887352756
2010-06-30,50.3,51.7778125,-0.028541423993143855
2010-07-01,50.77,51.6778125,-0.017566774909444915
2010-07-02,50.67,52.5365625,-0.0355288281375471
2010-07-06,51.31,53.2165625,-0.03582648728955384
2010-07-07,51.99,53.1665625,-0.022129745552009195
2010-07-08,51.94,52.9965625,-0.019936434556486637
2010-07-09,51.77,52.8565625,-0.02055681354609462
2010-07-12,51.63,53.1765625,-0.02908353656744922
2010-07-13,51.95,53.2865625,-0.025082543089545273
2010-07-14,52.06,53.1165625,-0.019891394515599514
2010-07-15,51.89,52.2765625,-0.007394566159548033
2010-07-16,51.05,52.5365625,-0.02829577020765306
2010-07-19,51.31,52.8665625,-0.02944323266715132
2010-07-20,51.64,52.3665625,-0.013874550196034008
2010-07-21,51.14,51.8265625,-0.013247309234526217
2010-07-22,50.6,52.3265625,-0.032995909104482024
2010-07-23,51.1,52.5665625,-0.027899151670798372
2010-07-26,51.34,53.7065625,-0.04406468017758525
2010-07-27,52.48,52.7465625,-0.005053646860873728
2010-07-28,51.52,49.2065625,0.047014816367227485
2010-07-29,47.98,51.2765625,-0.06428984977298358
2010-07-30,50.05,51.2265625,-0.022967820649687387
2010-08-02,50.0,50.8965625,-0.01761538414308439
2010-08-03,49.67,51.9865625,-0.044560793955168654
2010-08-04,50.76,51.0965625,-0.006586793387519996
2010-08-05,49.87,51.3765625,-0.02932392567136033
2010-08-06,50.15,52.0165625,-0.035884003292220634
2010-08-09,50.79,52.9965625,-0.04163595516218632
2010-08-10,51.77,52.1465625,-0.007221233422624929
2010-08-11,50.92,51.5965625,-0.013112549891283853
2010-08-12,50.37,51.8665625,-0.028854090725599968
2010-08-13,50.64,52.1565625,-0.029077117572692823
2010-08-16,50.93,52.4265625,-0.028545882633445596
2010-08-17,51.2,52.1865625,-0.01890453121912361
2010-08-18,50.96,51.0865625,-0.0024774127247257915
2010-08-19,49.86,50.9765625,-0.021903448275862103
2010-08-20,49.75,51.1365625,-0.02711489455318783
2010-08-23,49.91,50.9465625,-0.020346073397984443
2010-08-24,49.72,50.8265625,-0.021771342494389723
2010-08-25,49.6,50.6365625,-0.020470633250430414
2010-08-26,49.41,51.7165625,-0.04460007371913022
2010-08-27,50.49,50.5365625,-0.0009213626273056885
2010-08-30,49.31,50.9065625,-0.031362606736606846
2010-08-31,49.68,51.1265625,-0.02829375630329145
2010-09-01,49.9,51.2465625,-0.026276152668776698
2010-09-02,50.02,51.6365625,-0.0313065475650125
2010-09-03,50.41,51.2965625,-0.017283078178971567
2010-09-07,50.07,51.7865625,-0.0331468708702185
2010-09-08,50.56,52.1165625,-0.02986694488916064
2010-09-09,50.89,52.4965625,-0.03060319425676683
2010-09-10,51.27,52.5365625,-0.024108210353503745
2010-09-13,51.31,51.9365625,-0.012063996341690864
2010-09-14,50.71,52.2265625,-0.029038145100972357
2010-09-15,51.0,52.2065625,-0.023111318620144705
2010-09-16,50.98,51.8065625,-0.015954783720691812
2010-09-17,50.58,52.0465625,-0.02817789359287659
2010-09-20,50.82,51.5865625,-0.014859732125008351
2010-09-21,50.36,51.9965625,-0.03147443641106085
2010-09-22,50.77,51.7865625,-0.01962985089037328
2010-09-23,50.56,52.2265625,-0.03191024682124155
2010-09-24,51.0,51.8365625,-0.01613846404263397
2010-09-27,50.61,51.8865625,-0.02460294994489176
2010-09-28,50.66,51.8465625,-0.022886039937556113
2010-09-29,50.62,51.7365625,-0.021581690897998884
2010-09-30,50.51,52.1365625,-0.031198115525932435
2010-10-01,50.91,50.58,0.006524317912218303
2010-10-04,50.58,50.64,-0.0011848341232227888
2010-10-05,50.64,50.49,0.002970885323826389
2010-10-06,50.49,50.2,0.0057768924302787905
2010-10-07,50.2,49.97,0.004602761656994359
2010-10-08,49.97,49.82,0.003010839020473721
2010-10-11,49.82,50.03,-0.004197481511093337
2010-10-12,50.03,50.81,-0.015351308797480812
2010-10-13,50.81,50.37,0.008735358348223254
2010-10-14,50.37,50.08,0.005790734824281163
2010-10-15,50.08,50.1,-0.0003992015968063978
2010-10-18,50.1,49.9,0.004008016032064132
2010-10-19,49.9,50.02,-0.002399040383846529
2010-10-20,50.02,49.75,0.0054271356783919256
2010-10-21,49.75,49.55,0.004036326942482349
2010-10-22,49.55,49.57,-0.0004034698406294446
2010-10-25,49.57,49.26,0.0062931384490458875
2010-10-26,49.26,49.08,0.003667481662591676
2010-10-27,49.08,49.38,-0.0060753341433780195
2010-10-28,49.38,50.26,-0.017508953442101016
2010-10-29,50.26,50.75,-0.0096551724137931
2010-11-01,50.75,49.69,0.02133226001207489
2010-11-02,49.69,49.57,0.0024208190437764454
2010-11-03,49.57,49.31,0.005272764145203723
2010-11-04,49.31,49.32,-0.00020275750202758402
2010-11-05,49.32,49.32,0.0
2010-11-08,49.32,48.94,0.007764609726195415
2010-11-09,48.94,48.88,0.0012274959083469206
2010-11-10,48.88,49.25,-0.007512690355329865
2010-11-11,49.25,48.95,0.006128702757916216
2010-11-12,48.95,48.8,0.0030737704918033515
2010-11-15,48.8,48.94,-0.00286064568859834
2010-11-16,48.94,48.88,0.0012274959083469206
2010-11-17,48.88,49.38,-0.010125556905629773
2010-11-18,49.38,48.98,0.008166598611678344
2010-11-19,48.98,49.13,-0.003053124363932569
2010-11-22,49.13,49.3,-0.0034482758620688614
2010-11-23,49.3,49.19,0.0022362268753810532
2010-11-24,49.19,49.48,-0.005860953920776013
2010-11-26,49.48,49.19,0.005895507216914009
2010-11-29,49.19,49.23,-0.0008125126955108586
2010-11-30,49.23,49.44,-0.0042475728155340065
2010-12-01,49.44,49.53,-0.00181708055723806
2010-12-02,49.53,49.5,0.000606060606060721
2010-12-03,49.5,49.3,0.0040567951318459805
2010-12-06,49.3,48.91,0.007973829482723405
2010-12-07,48.91,49.64,-0.014705882352941235
2010-12-08,49.64,49.77,-0.0026120152702431287
2010-12-09,49.77,49.78,-0.0002008838891121023
2010-12-10,49.78,50.22,-0.008761449621664585
2010-12-13,50.22,51.02,-0.01568012544100361
2010-12-14,51.02,51.06,-0.0007833920877399203
2010-12-15,51.06,51.14,-0.0015643332029722234
2010-12-16,51.14,51.23,-0.001756783134881812
2010-12-17,51.23,51.36,-0.002531152647975099
2010-12-20,51.36,51.11,0.004891410682840824
2010-12-21,51.11,51.3,-0.0037037037037036535
2010-12-22,51.3,51.15,0.0029325513196480912
2010-12-23,51.15,51.07,0.001566477383982745
2010-12-27,51.07,51.15,-0.0015640273704790042
2010-12-28,51.15,51.11,0.0007826257092544697
