date,CB,dcf,Deviation
2011-02-04,63.06,65.09229501442312,-0.031221744662295214
2011-02-07,62.83,66.53229501442311,-0.0556465850700103
2011-02-08,64.27,66.34229501442312,-0.031236408296888007
2011-02-09,64.08,66.01229501442312,-0.029271744210694783
2011-02-10,63.75,65.70229501442311,-0.029714259052816105
2011-02-11,63.44,64.76229501442312,-0.020417667627878777
2011-02-14,62.5,64.64229501442311,-0.03314076355032136
2011-02-15,62.38,65.14229501442311,-0.042404017448441356
2011-02-16,62.88,65.60229501442312,-0.04149694784038582
2011-02-17,63.34,68.0022950144231,-0.06856084803364704
2011-02-18,65.74,67.10229501442312,-0.02030176485216062
2011-02-22,64.84,66.55229501442312,-0.025728564492810246
2011-02-23,64.29,64.90229501442312,-0.009434104206747063
2011-02-24,62.64,65.54229501442312,-0.04428125401749272
2011-02-25,63.28,65.51229501442312,-0.03407444379610969
2011-02-28,63.25,64.84229501442312,-0.02455642592645646
2011-03-01,62.58,63.79229501442311,-0.01900378429948346
2011-03-02,61.53,65.00229501442311,-0.05341803721934213
2011-03-03,62.74,64.95229501442311,-0.03406030555089479
2011-03-04,62.69,64.37229501442312,-0.026133836210844863
2011-03-07,62.11,64.85229501442312,-0.04228524239293663
2011-03-08,62.59,64.54229501442312,-0.030248304836182793
2011-03-09,62.28,63.31229501442311,-0.016304811161685695
2011-03-10,61.05,63.65229501442311,-0.040882972308122656
2011-03-11,61.39,63.35229501442312,-0.030974331931879817
2011-03-14,61.09,62.41229501442311,-0.021186450748486796
2011-03-15,60.15,62.55229501442311,-0.03840458633642774
2011-03-16,60.29,63.07229501442312,-0.0441127917382248
2011-03-17,60.81,63.09229501442311,-0.036173910204112314
2011-03-18,60.83,64.35229501442312,-0.05473456717641034
2011-03-21,62.09,64.01229501442312,-0.030030090531670273
2011-03-22,61.75,64.01229501442312,-0.03534157014544437
2011-03-23,61.75,64.40229501442312,-0.04118323755122588
2011-03-24,62.14,64.63229501442311,-0.03856114058563043
2011-03-25,62.37,65.45229501442311,-0.047092237388221436
2011-03-28,63.19,66.27229501442312,-0.046509555972858774
2011-03-29,64.01,66.43229501442312,-0.036462612256541904
2011-03-30,64.17,66.96229501442312,-0.041699511849492055
2011-03-31,64.7,69.12268287129258,-0.06398309046435136
2011-04-01,65.84,70.24268287129257,-0.06267817075494841
2011-04-04,66.96,69.71268287129259,-0.039486112969927545
2011-04-05,66.43,69.76268287129258,-0.04777171310113104
2011-04-06,66.48,69.09268287129258,-0.03781417601281367
2011-04-07,65.81,69.07268287129259,-0.047235502309532995
2011-04-08,65.79,69.90268287129258,-0.05883440666883988
2011-04-11,66.62,69.89268287129258,-0.04682439901926816
2011-04-12,66.61,69.68268287129258,-0.04409535833986167
2011-04-13,66.4,69.48268287129258,-0.04436620383531875
2011-04-14,66.2,69.16268287129257,-0.04283643647551871
2011-04-15,65.88,68.13268287129257,-0.03306317579696738
2011-04-18,64.85,67.76268287129258,-0.04298358252468981
2011-04-19,64.48,67.60268287129257,-0.04619170036842746
2011-04-20,64.32,68.60268287129257,-0.06242733799970246
2011-04-21,65.32,68.73268287129258,-0.04965153008333911
2011-04-25,65.45,68.65268287129258,-0.04665051294931688
2011-04-26,65.37,69.47268287129258,-0.05905461976894344
2011-04-27,66.19,70.56268287129258,-0.06196877291738501
2011-04-28,67.28,70.53268287129258,-0.0461159669373139
2011-04-29,67.25,70.08268287129258,-0.040419155706336474
2011-05-02,66.8,70.79268287129258,-0.056399654729170856
2011-05-03,67.51,69.75268287129258,-0.03215192275013656
2011-05-04,66.47,70.08268287129258,-0.05154886661412916
2011-05-05,66.8,70.52268287129257,-0.05278702850948902
2011-05-06,67.24,70.64268287129258,-0.0481675204421681
2011-05-09,67.36,71.73268287129258,-0.06095802772549763
2011-05-10,68.45,71.19268287129258,-0.03852478598469167
2011-05-11,67.91,71.77268287129257,-0.05381828735898575
2011-05-12,68.49,71.08268287129258,-0.036474184239599916
2011-05-13,67.8,70.91268287129257,-0.04389458620458819
2011-05-16,67.63,71.87268287129258,-0.05903053429757521
2011-05-17,68.59,72.63268287129257,-0.05565928052604541
2011-05-18,69.35,72.48268287129258,-0.043219742250094284
2011-05-19,69.2,71.89268287129258,-0.037454199283579515
2011-05-20,68.61,71.17268287129258,-0.036006551501323814
2011-05-23,67.89,71.06268287129258,-0.044646257966911906
2011-05-24,67.78,70.90268287129258,-0.04404181541283969
2011-05-25,67.62,70.93268287129258,-0.04670178452580798
2011-05-26,67.65,71.86268287129258,-0.05862128580472792
2011-05-27,68.58,72.10268287129257,-0.04885647428100237
2011-05-31,68.82,71.24268287129257,-0.034006058919333726
2011-06-01,67.96,71.63268287129257,-0.05127105008605559
2011-06-02,68.35,71.38268287129257,-0.04248485415938619
2011-06-03,68.1,70.52268287129257,-0.03435324313617072
2011-06-06,67.24,70.59268287129258,-0.047493348246946954
2011-06-07,67.31,69.56268287129258,-0.032383496126228706
2011-06-08,66.28,70.11268287129258,-0.05466461579181503
2011-06-09,66.83,69.27268287129257,-0.03526184882764016
2011-06-10,65.99,69.02268287129257,-0.043937481783309695
2011-06-13,65.74,69.02268287129257,-0.04755947950348205
2011-06-14,65.74,67.53268287129258,-0.026545411718784773
2011-06-15,64.25,68.04268287129258,-0.05573976085667731
2011-06-16,64.76,67.59268287129258,-0.04190812897139273
2011-06-17,64.31,67.77268287129257,-0.0510926043442691
2011-06-20,64.49,68.13268287129257,-0.05346454473507023
2011-06-21,64.85,68.07268287129259,-0.04734179314462794
2011-06-22,64.79,67.76268287129258,-0.04386902562489803
2011-06-23,64.48,67.23268287129258,-0.040942630187199236
2011-06-24,63.95,68.01268287129258,-0.05973419514976075
2011-06-27,64.73,67.99268287129257,-0.047985793963575385
2011-06-28,64.71,69.36268287129258,-0.0670776082857979
2011-06-29,66.08,69.10268287129257,-0.04374190329082417
2011-06-30,65.82,68.70555200124893,-0.041998818395294846
2011-07-01,66.26,67.74555200124892,-0.021928406476362183
2011-07-05,65.3,67.73555200124893,-0.03595677497695793
2011-07-06,65.29,68.60555200124892,-0.04832775051775051
2011-07-07,66.16,68.08555200124893,-0.02828135991632419
2011-07-08,65.64,66.93555200124892,-0.019355215016748528
2011-07-11,64.49,67.26555200124892,-0.0412626064705065
2011-07-12,64.82,67.46555200124892,-0.039213375163668074
2011-07-13,65.02,67.21555200124892,-0.03266434531710949
2011-07-14,64.77,67.01555200124892,-0.0335079236713155
2011-07-15,64.57,66.13555200124893,-0.023671867155797943
2011-07-18,63.69,66.31555200124893,-0.03959179893729137
2011-07-19,63.87,66.17555200124892,-0.034839936071941024
2011-07-20,63.73,67.70555200124893,-0.058718256978033345
2011-07-21,65.26,68.22555200124893,-0.04346688175120428
2011-07-22,65.78,67.93555200124892,-0.03172936610876875
2011-07-25,65.49,68.32555200124892,-0.04150060875025341
2011-07-26,65.88,70.82555200124892,-0.06982722847203104
2011-07-27,68.38,69.57555200124892,-0.01718350723580986
2011-07-28,67.13,69.42555200124893,-0.03306494417513084
2011-07-29,66.98,68.65555200124892,-0.024405193060255903
2011-08-01,66.21,68.94555200124893,-0.039676990347388585
2011-08-02,66.5,69.33555200124893,-0.04089607595823064
2011-08-03,66.89,66.59555200124893,0.004421436415836588
2011-08-04,64.15,65.62555200124892,-0.02248441279733282
2011-08-05,63.18,61.425552001248924,0.028562185305480048
2011-08-08,58.98,65.69555200124893,-0.10222232398810294
2011-08-09,63.25,61.795552001248936,0.023536451276002346
2011-08-10,59.35,65.86555200124893,-0.09892199796830647
2011-08-11,63.42,65.17555200124892,-0.026935744268269057
2011-08-12,62.73,66.63555200124893,-0.05861063477309725
2011-08-15,64.19,65.74555200124892,-0.0236601861859701
2011-08-16,63.3,66.38555200124893,-0.046479270085618585
2011-08-17,63.94,63.515552001248935,0.006682583798417019
2011-08-18,61.07,62.425552001248924,-0.021714697872784572
2011-08-19,59.98,62.34555200124892,-0.03794259454470039
2011-08-22,59.9,64.41555200124893,-0.07010033852013531
2011-08-23,61.97,65.03555200124893,-0.047136556958724096
2011-08-24,62.59,63.83555200124893,-0.01951188580972174
2011-08-25,61.39,64.84555200124892,-0.05328895960639468
2011-08-26,62.4,67.15555200124892,-0.07081398126487715
2011-08-29,64.71,66.60555200124892,-0.028459369291217396
2011-08-30,64.16,67.02555200124893,-0.04275312795925257
2011-08-31,64.58,66.16555200124893,-0.023963406233186157
2011-09-01,63.72,64.66555200124893,-0.014622190207711605
2011-09-02,62.22,63.93555200124893,-0.026832520367000456
2011-09-06,61.49,66.63555200124893,-0.07721931981823282
2011-09-07,64.19,66.29555200124894,-0.031760079487825554
2011-09-08,63.85,64.04555200124894,-0.003053326814095092
2011-09-09,61.6,64.29555200124894,-0.04192439317103258
2011-09-12,61.85,63.97555200124893,-0.033224441755616785
2011-09-13,61.53,63.765552001248935,-0.03505892964284463
2011-09-14,61.32,64.27555200124893,-0.045982522268988024
2011-09-15,61.83,65.30555200124893,-0.053219854893538976
2011-09-16,62.86,64.84555200124892,-0.030619710064472505
2011-09-19,62.4,65.68555200124894,-0.05001940154490092
2011-09-20,63.24,62.68555200124893,0.008844908931168405
2011-09-21,60.24,61.96555200124894,-0.02784695601863041
2011-09-22,59.52,62.14555200124893,-0.04224842996319611
2011-09-23,59.7,63.68555200124893,-0.06258172970175035
2011-09-26,61.24,63.21555200124894,-0.03125104406602197
2011-09-27,60.77,62.60555200124893,-0.02931931661927223
2011-09-28,60.16,64.16555200124893,-0.06242527144737986
2011-09-29,61.72,63.045552001248936,-0.021025305658719184
2011-09-30,60.6,61.35717182058506,-0.0123403963728822
2011-10-03,59.11,61.83717182058507,-0.044102466854365696
2011-10-04,59.59,63.28717182058506,-0.05841897677251706
2011-10-05,61.04,63.81717182058507,-0.043517626077081206
2011-10-06,61.57,62.58717182058507,-0.01625208155276514
2011-10-07,60.34,64.92717182058506,-0.0706510339501758
2011-10-10,62.68,64.97717182058506,-0.035353521186302306
2011-10-11,62.73,65.03717182058506,-0.03547466404212263
2011-10-12,62.79,64.65717182058506,-0.028878031129573878
2011-10-13,62.41,65.39717182058506,-0.04567738538877897
2011-10-14,63.15,63.91717182058506,-0.012002593336552958
2011-10-17,61.67,66.27717182058507,-0.06951370576066318
2011-10-18,64.03,68.18717182058506,-0.060967066232391454
2011-10-19,65.94,70.21717182058505,-0.060913473295589826
2011-10-20,67.97,72.43717182058506,-0.06166960565011448
2011-10-21,70.19,72.81717182058506,-0.03607901481065723
2011-10-24,70.57,71.24717182058507,-0.009504543173872615
2011-10-25,69.0,73.24717182058507,-0.057984106621731146
2011-10-26,71.0,75.57717182058506,-0.06056288837389878
2011-10-27,73.33,75.10717182058507,-0.02366181254741362
2011-10-28,72.86,74.39717182058507,-0.020661696983483302
2011-10-31,72.15,71.66717182058505,0.006737089899733872
2011-11-01,69.42,74.04717182058506,-0.062489514546168135
2011-11-02,71.8,74.93717182058506,-0.041864027482863886
2011-11-03,72.69,74.28717182058507,-0.021499968048891316
2011-11-04,72.04,74.47717182058507,-0.03272374287326851
2011-11-07,72.23,74.97717182058507,-0.03664010996785594
2011-11-08,72.73,72.50717182058506,0.003073188124980586
2011-11-09,70.26,72.66717182058505,-0.03312598743389028
2011-11-10,70.42,73.48717182058506,-0.041737513427151485
2011-11-11,71.24,72.54717182058506,-0.01801823265857705
2011-11-14,70.3,72.57717182058506,-0.03137586879541643
2011-11-15,70.33,70.99717182058507,-0.00939716052733841
2011-11-16,68.75,69.33717182058507,-0.008468355503515768
2011-11-17,67.09,70.12717182058506,-0.04330948677575974
2011-11-18,67.88,68.59717182058506,-0.010454830739389909
2011-11-21,66.35,68.04717182058506,-0.024941107399141793
2011-11-22,65.8,66.81717182058506,-0.015223209735909404
2011-11-23,64.57,67.17717182058507,-0.03881038379448665
2011-11-25,64.93,68.47717182058507,-0.05180079326113085
2011-11-28,66.23,68.26717182058505,-0.02984116327447983
2011-11-29,66.02,71.77717182058507,-0.08020895327243815
2011-11-30,69.53,70.84717182058506,-0.01859173466967312
2011-12-01,68.6,70.62717182058506,-0.028702435172325957
2011-12-02,68.38,71.43717182058506,-0.04279525270489681
2011-12-05,69.19,72.48717182058506,-0.045486280368973175
2011-12-06,70.24,72.53717182058507,-0.03166889145150231
2011-12-07,70.29,70.92717182058507,-0.008983465775243893
2011-12-08,68.68,71.61717182058506,-0.0410121168697255
2011-12-09,69.37,70.65717182058506,-0.018217143248437484
2011-12-12,68.41,69.40717182058506,-0.01436698534789338
2011-12-13,67.16,69.50717182058506,-0.03376877175557769
2011-12-14,67.26,69.16717182058505,-0.027573367110225733
2011-12-15,66.92,68.98717182058506,-0.02996458277723213
2011-12-16,66.74,68.53717182058507,-0.026221855568970276
2011-12-19,66.29,70.30717182058507,-0.05713744012966948
2011-12-20,68.06,71.50717182058506,-0.04820735784704466
2011-12-21,69.26,72.20717182058506,-0.040815499988117065
2011-12-22,69.96,72.71717182058505,-0.03791637864283037
2011-12-23,70.47,72.83717182058507,-0.0324995021280613
2011-12-27,70.59,72.21717182058505,-0.02253164696933252
2011-12-28,69.97,72.81717182058506,-0.03910028018666034
2011-12-29,70.57,72.36717182058506,-0.024834075664040944
2011-12-30,70.12,72.1317477446109,-0.027889907114599266
2012-01-03,70.33,71.4617477446109,-0.015837112585820434
2012-01-04,69.66,71.6617477446109,-0.027933281110373742
2012-01-05,69.86,71.83174774461091,-0.027449530416846057
2012-01-06,70.03,72.1517477446109,-0.029406740805795306
2012-01-09,70.35,72.6017477446109,-0.031015062509677005
2012-01-10,70.8,71.5417477446109,-0.010368040591610783
2012-01-11,69.74,71.89174774461091,-0.029930385783008218
2012-01-12,70.09,71.56174774461091,-0.020566123536603254
2012-01-13,69.76,71.7617477446109,-0.027894356081387683
2012-01-17,69.96,71.89174774461091,-0.026870229271282686
2012-01-18,70.09,72.73174774461091,-0.03632179655419665
2012-01-19,70.93,74.47174774461091,-0.04755827346441188
2012-01-20,72.67,73.6017477446109,-0.012659315480441524
2012-01-23,71.8,72.89174774461091,-0.014977659040856683
2012-01-24,71.09,73.47174774461091,-0.03241719188292491
2012-01-25,71.67,73.0517477446109,-0.01891464321211722
2012-01-26,71.25,71.2617477446109,-0.00016485344497862986
2012-01-27,69.46,70.78174774461091,-0.018673567504718047
2012-01-30,68.98,71.4017477446109,-0.03391720540613352
2012-01-31,69.6,74.3017477446109,-0.06327910025443417
2012-02-01,72.5,74.28174774461091,-0.023986346561698624
2012-02-02,72.48,76.0117477446109,-0.04646318298688623
2012-02-03,74.21,74.78174774461091,-0.0076455520478541095
2012-02-06,72.98,76.00174774461091,-0.03975892442322382
2012-02-07,74.2,75.4017477446109,-0.015937929564726727
2012-02-08,73.6,75.3717477446109,-0.023506788652616684
2012-02-09,73.57,74.8817477446109,-0.017517589854936566
2012-02-10,73.08,75.7417477446109,-0.03514241252507
2012-02-13,73.94,75.4017477446109,-0.019386125498866535
2012-02-14,73.6,74.7417477446109,-0.015275903749430775
2012-02-15,72.94,75.00174774461091,-0.02748932933711612
2012-02-16,73.2,75.3817477446109,-0.02894265269628049
2012-02-17,73.58,75.7917477446109,-0.029181907139331886
2012-02-21,73.99,74.59174774461091,-0.00806721605010785
2012-02-22,72.79,75.1517477446109,-0.03142638482123994
2012-02-23,73.35,74.9317477446109,-0.021109179916661835
2012-02-24,73.13,74.6317477446109,-0.020122103394253577
2012-02-27,72.83,73.9017477446109,-0.01450233285841418
2012-02-28,72.1,73.5117477446109,-0.019204382808520548
2012-02-29,71.71,74.2117477446109,-0.033710939583586064
2012-03-01,72.41,74.25174774461091,-0.02480409957413543
2012-03-02,72.45,74.5717477446109,-0.028452434182947406
2012-03-05,72.77,73.42174774461091,-0.008876766961172677
2012-03-06,71.62,73.34174774461091,-0.023475684689248766
2012-03-07,71.54,73.2917477446109,-0.023901022946197892
2012-03-08,71.49,73.48174774461091,-0.027105339839402443
2012-03-09,71.68,73.6217477446109,-0.026374648851677507
2012-03-12,71.82,74.44174774461091,-0.03521878279383506
2012-03-13,72.64,75.1517477446109,-0.033422346385696855
2012-03-14,73.35,75.17174774461091,-0.024234473712120397
2012-03-15,73.37,74.0717477446109,-0.009473892084070012
2012-03-16,72.27,75.0417477446109,-0.036936076622895
2012-03-19,73.24,75.7417477446109,-0.03302997117318185
2012-03-20,73.94,75.4617477446109,-0.020165816325392272
2012-03-21,73.66,74.64174774461091,-0.01315279684996118
2012-03-22,72.84,74.5517477446109,-0.02296053139457943
2012-03-23,72.75,75.9617477446109,-0.042281119642073595
2012-03-26,74.16,75.2417477446109,-0.0143769619531251
2012-03-27,73.44,75.14174774461091,-0.02264716746268336
2012-03-28,73.34,74.9017477446109,-0.020850618198335225
2012-03-29,73.1,75.00174774461091,-0.025356045716248832
2012-03-30,73.2,76.2925340078188,-0.04053521157787032
2012-04-02,74.2,75.6125340078188,-0.01868121504395992
2012-04-03,73.52,75.5225340078188,-0.02651571526468499
2012-04-04,73.43,75.2725340078188,-0.024478171647940083
2012-04-05,73.18,74.3425340078188,-0.01563753540734203
2012-04-09,72.25,73.6525340078188,-0.0190425764260862
2012-04-10,71.56,74.2025340078188,-0.03561244967106314
2012-04-11,72.11,75.1125340078188,-0.03997380793339034
2012-04-12,73.02,73.6525340078188,-0.008588082084883264
2012-04-13,71.56,74.5325340078188,-0.03988236878551532
2012-04-16,72.44,75.05253400781879,-0.03480940440394231
2012-04-17,72.96,74.4425340078188,-0.01991514700000796
2012-04-18,72.35,76.9325340078188,-0.05956561897926149
2012-04-19,74.84,77.3925340078188,-0.03298165695880839
2012-04-20,75.3,76.5925340078188,-0.016875456917078258
2012-04-23,74.5,77.33253400781878,-0.03662797351930036
2012-04-24,75.24,78.0425340078188,-0.03591034098839019
2012-04-25,75.95,79.05253400781879,-0.039246483958527256
2012-04-26,76.96,78.4525340078188,-0.019024675578612316
2012-04-27,76.36,78.0625340078188,-0.02180987370520504
2012-04-30,75.97,78.8525340078188,-0.03655600982376772
2012-05-01,76.76,78.92253400781878,-0.027400716854891316
2012-05-02,76.83,79.0925340078188,-0.028606164111458776
2012-05-03,77.0,78.5325340078188,-0.0195146384511955
2012-05-04,76.44,78.5425340078188,-0.026769368144010985
2012-05-07,76.45,77.91253400781879,-0.01877148556960062
2012-05-08,75.82,77.3625340078188,-0.01993903156872945
2012-05-09,75.27,78.05253400781879,-0.03564950252018806
