date,EBAY,dcf,Deviation
2006-10-09,12.41,14.181911526764054,-0.12494165708339866
2006-10-10,12.45,13.981911526764055,-0.10956381206043853
2006-10-11,12.25,14.221911526764053,-0.1386530582090273
2006-10-12,12.49,14.251911526764054,-0.12362633064731787
2006-10-13,12.52,14.001911526764054,-0.10583637269321722
2006-10-16,12.27,13.841911526764054,-0.11356173775021483
2006-10-17,12.11,13.721911526764053,-0.11746989649511175
2006-10-18,11.99,14.561911526764053,-0.1766190875447231
2006-10-19,12.83,14.561911526764053,-0.11893435306078382
2006-10-20,12.83,15.091911526764054,-0.1498757478635342
2006-10-23,13.36,14.901911526764055,-0.1034707207860387
2006-10-24,13.17,15.231911526764055,-0.13536787704819986
2006-10-25,13.5,15.531911526764054,-0.13082172939645798
2006-10-26,13.8,15.231911526764055,-0.09400734269287447
2006-10-27,13.5,15.301911526764053,-0.11775728304351984
2006-10-30,13.57,15.251911526764054,-0.11027545785409487
2006-10-31,13.52,14.961911526764053,-0.09637214631196989
2006-11-01,13.23,15.431911526764054,-0.14268559814804593
2006-11-02,13.7,15.361911526764054,-0.10818390171487546
2006-11-03,13.63,15.511911526764054,-0.1213204138972187
2006-11-06,13.78,15.431911526764054,-0.10704516572033818
2006-11-07,13.7,15.541911526764054,-0.11851254741684625
2006-11-08,13.81,15.321911526764055,-0.09867642977333946
2006-11-09,13.59,15.541911526764054,-0.12559018389744092
2006-11-10,13.81,15.491911526764055,-0.10856707539662613
2006-11-13,13.76,15.631911526764053,-0.11974936805131442
2006-11-14,13.9,16.011911526764052,-0.13189627754524957
2006-11-15,14.28,15.751911526764054,-0.09344335919251023
2006-11-16,14.02,15.931911526764054,-0.12000515591316396
2006-11-17,14.2,15.681911526764054,-0.09449814356080899
2006-11-20,13.95,15.891911526764053,-0.12219496210343361
2006-11-21,14.16,15.991911526764055,-0.11455238003900714
2006-11-22,14.26,15.781911526764054,-0.09643391576382188
2006-11-24,14.05,15.261911526764054,-0.0794075843408465
2006-11-27,13.53,15.211911526764053,-0.1105654291904653
2006-11-28,13.48,15.331911526764054,-0.12078803895595647
2006-11-29,13.6,15.341911526764054,-0.11353940633312087
2006-11-30,13.61,14.991911526764055,-0.09217713993956145
2006-12-01,13.26,15.231911526764055,-0.12945922928315345
2006-12-04,13.5,15.431911526764054,-0.125189385865353
2006-12-05,13.7,15.271911526764054,-0.10292827613683309
2006-12-06,13.54,14.901911526764055,-0.09139173349123986
2006-12-07,13.17,15.101911526764054,-0.1279249665408424
2006-12-08,13.37,15.161911526764055,-0.11818506681040475
2006-12-11,13.43,15.111911526764054,-0.1112970734235238
2006-12-12,13.38,15.461911526764053,-0.13464774540717905
2006-12-13,13.73,15.451911526764054,-0.11143679691548536
2006-12-14,13.72,15.591911526764054,-0.12005657699832717
2006-12-15,13.86,15.371911526764054,-0.09835546634077763
2006-12-18,13.64,15.251911526764054,-0.10568586920632683
2006-12-19,13.52,15.051911526764053,-0.10177521466560158
2006-12-20,13.32,14.731911526764055,-0.0958403479547768
2006-12-21,13.0,14.451911526764054,-0.10046501627658067
2006-12-22,12.72,14.491911526764055,-0.12226899974455685
2006-12-26,12.76,14.591911526764054,-0.12554294366464713
2006-12-27,12.86,14.491911526764055,-0.11260843842099066
2006-12-28,12.76,14.391911526764053,-0.11339088096318917
2006-12-29,12.66,14.568007228482916,-0.13097242461223102
2007-01-03,12.7,15.168007228482917,-0.16271136948355502
2007-01-04,13.3,14.818007228482916,-0.1024434126044309
2007-01-05,12.95,14.368007228482917,-0.09869199019275832
2007-01-08,12.5,14.388007228482916,-0.13122089796739622
2007-01-09,12.52,14.198007228482917,-0.11818610890101755
2007-01-10,12.33,14.588007228482917,-0.15478517340423192
2007-01-11,12.72,14.498007228482917,-0.12263804262628786
2007-01-12,12.63,14.508007228482917,-0.12944625673992705
2007-01-16,12.64,14.478007228482916,-0.12695167224857862
2007-01-17,12.61,14.288007228482916,-0.11744165590410927
2007-01-18,12.42,14.348007228482917,-0.13437456489815103
2007-01-19,12.48,14.208007228482916,-0.12162206850646617
2007-01-22,12.34,13.918007228482917,-0.1133788194371359
2007-01-23,12.05,14.498007228482917,-0.1688512903810352
2007-01-24,12.63,15.528007228482917,-0.18663098141576862
2007-01-25,13.66,15.188007228482917,-0.10060616942671452
2007-01-26,13.32,15.338007228482917,-0.1315690622922283
2007-01-29,13.47,15.378007228482916,-0.12407376327336694
2007-01-30,13.51,15.498007228482917,-0.12827502266415713
2007-01-31,13.63,15.398007228482916,-0.11482052204862536
2007-02-01,13.53,15.508007228482917,-0.12754747914032394
2007-02-02,13.64,15.438007228482917,-0.11646627714784441
2007-02-05,13.57,15.698007228482917,-0.13555906794473882
2007-02-06,13.83,15.908007228482916,-0.13062649511261804
2007-02-07,14.04,15.998007228482917,-0.12239069532340718
2007-02-08,14.13,15.968007228482916,-0.11510561099974781
2007-02-09,14.1,15.668007228482917,-0.10007700440885892
2007-02-12,13.8,15.708007228482916,-0.12146717280745689
2007-02-13,13.84,15.958007228482916,-0.13272379177160387
2007-02-14,14.09,16.03800722848292,-0.1214619248346096
2007-02-15,14.17,16.018007228482915,-0.11537060772433816
2007-02-16,14.15,15.938007228482917,-0.11218511843108947
2007-02-20,14.07,15.968007228482916,-0.11886312432883595
2007-02-21,14.1,16.048007228482916,-0.12138623822560868
2007-02-22,14.18,16.178007228482915,-0.12350144243756023
2007-02-23,14.31,15.938007228482917,-0.10214622224373782
2007-02-26,14.07,15.338007228482917,-0.08267092390778175
2007-02-27,13.47,15.358007228482917,-0.12293308633045985
2007-02-28,13.49,15.308007228482916,-0.11876184805428047
2007-03-01,13.44,14.848007228482917,-0.09482802687366276
2007-03-02,12.98,14.648007228482916,-0.11387263826846639
2007-03-05,12.78,15.058007228482916,-0.1512821181393751
2007-03-06,13.19,14.928007228482917,-0.11642593695739689
2007-03-07,13.06,14.928007228482917,-0.12513440005031107
2007-03-08,13.06,14.838007228482917,-0.11982789879424427
2007-03-09,12.97,14.918007228482917,-0.13058092804537536
2007-03-12,13.05,14.668007228482917,-0.11030859224973699
2007-03-13,12.8,14.978007228482916,-0.14541368522917453
2007-03-14,13.11,15.228007228482916,-0.139086303066716
2007-03-15,13.36,15.228007228482916,-0.12266918451344966
2007-03-16,13.36,15.218007228482916,-0.12209267616888508
2007-03-19,13.35,15.128007228482916,-0.11753082885466215
2007-03-20,13.26,15.408007228482916,-0.13940850342490463
2007-03-21,13.54,15.488007228482916,-0.1257752014023129
2007-03-22,13.62,15.268007228482917,-0.10793859367635816
2007-03-23,13.4,15.848007228482917,-0.1544678263449566
2007-03-26,13.98,15.898007228482916,-0.12064450600114263
2007-03-27,14.03,15.808007228482916,-0.11247510219246981
2007-03-28,13.94,15.778007228482917,-0.11649172179138656
2007-03-29,13.91,15.818007228482916,-0.12062247797227177
2007-03-30,13.95,16.033348164072912,-0.12993843473949018
2007-04-02,13.89,16.37334816407291,-0.15167014951297364
2007-04-03,14.23,16.333348164072913,-0.12877630127908923
2007-04-04,14.19,16.333348164072913,-0.13122527864724365
2007-04-05,14.19,16.343348164072914,-0.13175685559991646
2007-04-09,14.2,16.453348164072914,-0.13695377631364203
2007-04-10,14.31,16.293348164072913,-0.12172747701090847
2007-04-11,14.15,16.473348164072913,-0.1410367911205782
2007-04-12,14.33,16.783348164072912,-0.14617751714908978
2007-04-13,14.64,16.91334816407291,-0.13441148033018813
2007-04-16,14.77,16.953348164072914,-0.12878566186116602
2007-04-17,14.81,16.64334816407291,-0.11015500883592999
2007-04-18,14.5,16.113348164072914,-0.10012494905745983
2007-04-19,13.97,16.253348164072914,-0.14048478756642413
2007-04-20,14.11,16.253348164072914,-0.13187117770667478
2007-04-23,14.11,16.353348164072912,-0.13717974701971924
2007-04-24,14.21,16.353348164072912,-0.13106479129342374
2007-04-25,14.21,16.543348164072913,-0.14104449358928628
2007-04-26,14.4,16.523348164072914,-0.12850592646166936
2007-04-27,14.38,16.423348164072912,-0.12441727129324709
2007-04-30,14.28,16.223348164072913,-0.11978712066209096
2007-05-01,14.08,16.333348164072913,-0.137959966409668
2007-05-02,14.19,16.71334816407291,-0.15097801704969638
2007-05-03,14.57,16.513348164072912,-0.1176834730767039
2007-05-04,14.37,16.443348164072912,-0.12609038885419777
2007-05-07,14.3,16.593348164072914,-0.13820888595819114
2007-05-08,14.45,16.87334816407291,-0.14361987558774825
2007-05-09,14.73,16.39334816407291,-0.10146482264789858
2007-05-10,14.25,16.533348164072912,-0.13810561184664605
2007-05-11,14.39,16.423348164072912,-0.12380838205214373
2007-05-14,14.28,16.243348164072913,-0.12087090323012672
2007-05-15,14.1,16.133348164072913,-0.12603386125397975
2007-05-16,13.99,16.023348164072914,-0.12689908146863016
2007-05-17,13.88,15.903348164072913,-0.12722781034523512
2007-05-18,13.76,15.893348164072913,-0.13422899580689807
2007-05-21,13.75,16.05334816407291,-0.14348085773332697
2007-05-22,13.91,15.983348164072913,-0.12971926424861024
2007-05-23,13.84,15.913348164072913,-0.1302898763161513
2007-05-24,13.77,15.883348164072913,-0.13305432470800882
2007-05-25,13.74,15.783348164072912,-0.1294622752303034
2007-05-29,13.64,16.12334816407291,-0.15402186560769482
2007-05-30,13.98,15.843348164072912,-0.1176107565633332
2007-05-31,13.7,15.723348164072913,-0.12868430711826162
2007-06-01,13.58,15.843348164072912,-0.1428579452167429
2007-06-04,13.7,15.483348164072913,-0.11517845786164904
2007-06-05,13.34,15.263348164072912,-0.12601089508002683
2007-06-06,13.12,15.023348164072912,-0.1266926748475824
2007-06-07,12.88,15.363348164072912,-0.1616410783347476
2007-06-08,13.22,15.393348164072913,-0.1411874883168931
2007-06-11,13.25,15.173348164072912,-0.12675832276932586
2007-06-12,13.03,15.393348164072913,-0.15353048205515263
2007-06-13,13.25,15.443348164072912,-0.14202543002789203
2007-06-14,13.3,15.623348164072913,-0.1487100037503888
2007-06-15,13.48,15.463348164072913,-0.12826123702504255
2007-06-18,13.32,15.343348164072912,-0.13187135835258346
2007-06-19,13.2,15.243348164072913,-0.13404851362569326
2007-06-20,13.1,15.243348164072913,-0.14060875215883184
2007-06-21,13.1,15.513348164072912,-0.15556591256437746
2007-06-22,13.37,15.593348164072912,-0.14258311561307335
2007-06-25,13.45,15.463348164072913,-0.13020130845599587
2007-06-26,13.32,15.643348164072913,-0.14851987820668722
2007-06-27,13.5,15.593348164072912,-0.13424622743279657
2007-06-28,13.45,15.683348164072912,-0.14240251129468773
2007-06-29,13.54,16.0844036123473,-0.15819073393520622
2007-07-02,13.61,16.004403612347303,-0.14960904950560205
2007-07-03,13.53,16.0544036123473,-0.15724057232532795
2007-07-05,13.58,16.524403612347303,-0.17818516670381956
2007-07-06,14.05,16.6244036123473,-0.15485690027612387
2007-07-09,14.15,16.3244036123473,-0.13319957432948082
2007-07-10,13.85,16.614403612347303,-0.16638596707093867
2007-07-11,14.14,16.884403612347302,-0.16254074916453443
2007-07-12,14.41,16.7644036123473,-0.14044064237473008
2007-07-13,14.29,16.9444036123473,-0.15665370544012847
2007-07-16,14.47,16.884403612347302,-0.14299608489468263
2007-07-17,14.41,16.8044036123473,-0.14248667596795728
2007-07-18,14.33,16.5744036123473,-0.13541383840051446
2007-07-19,14.1,16.5844036123473,-0.14980361491549998
2007-07-20,14.11,16.404403612347302,-0.13986510369815253
2007-07-23,13.93,16.384403612347302,-0.14980121769569088
2007-07-24,13.91,16.594403612347303,-0.1617655973095613
2007-07-25,14.12,16.3744036123473,-0.1376785173810754
2007-07-26,13.9,16.184403612347303,-0.14114845792677222
2007-07-27,13.71,16.1944036123473,-0.15341124451493138
2007-07-30,13.72,16.114403612347303,-0.14858778952965057
2007-07-31,13.64,16.274403612347303,-0.1618740492799745
2007-08-01,13.8,16.384403612347302,-0.1577355925484949
2007-08-02,13.91,16.494403612347302,-0.15668366514401777
2007-08-03,14.02,17.044403612347303,-0.17744261876997358
2007-08-06,14.57,17.5844036123473,-0.17142484208168807
2007-08-07,15.11,17.9244036123473,-0.15701518852256757
2007-08-08,15.45,17.8744036123473,-0.13563549670952768
2007-08-09,15.4,17.6244036123473,-0.12621156785066634
2007-08-10,15.15,17.4244036123473,-0.13052978242168423
2007-08-13,14.95,17.154403612347302,-0.12850365784565254
2007-08-14,14.68,17.004403612347303,-0.13669421553011707
2007-08-15,14.53,16.634403612347302,-0.12650911095996598
2007-08-16,14.16,16.844403612347303,-0.15936471685940712
2007-08-17,14.37,16.6944036123473,-0.13923250367734952
2007-08-20,14.22,16.954403612347303,-0.16127984651467964
2007-08-21,14.48,16.974403612347302,-0.146950883772603
2007-08-22,14.5,16.864403612347303,-0.1402008435457629
2007-08-23,14.39,16.814403612347302,-0.14418611972457895
2007-08-24,14.34,16.594403612347303,-0.1358532469747742
2007-08-27,14.12,16.3244036123473,-0.13503731374786365
2007-08-28,13.85,16.5544036123473,-0.16336460531445474
2007-08-29,14.08,16.614403612347303,-0.15254255713782072
2007-08-30,14.14,16.8244036123473,-0.15955416157380087
2007-08-31,14.35,17.0344036123473,-0.15758717906634112
2007-09-04,14.56,17.3044036123473,-0.15859567736787372
2007-09-05,14.83,17.5144036123473,-0.15326834254606592
2007-09-06,15.04,17.314403612347302,-0.13135905014512728
2007-09-07,14.84,17.204403612347303,-0.13743014088848804
2007-09-10,14.73,17.754403612347303,-0.1703466744579345
2007-09-11,15.28,17.954403612347303,-0.14895530200224016
2007-09-12,15.48,18.3244036123473,-0.155224894218696
2007-09-13,15.85,18.384403612347302,-0.13785617775738734
2007-09-14,15.91,18.1744036123473,-0.12459300787228655
2007-09-17,15.7,18.494403612347302,-0.15109455113663106
2007-09-18,16.02,18.724403612347302,-0.14443202936321864
2007-09-19,16.25,18.524403612347303,-0.122778776577256
2007-09-20,16.05,18.884403612347302,-0.15009230212036284
2007-09-21,16.41,18.7144036123473,-0.12313529514918187
2007-09-24,16.24,18.914403612347304,-0.14139508002258439
2007-09-25,16.44,18.9644036123473,-0.13311273393821443
2007-09-26,16.49,19.004403612347303,-0.13230636770488702
2007-09-27,16.53,18.894403612347304,-0.12513777417151117
2007-09-28,16.42,19.565150459645952,-0.16075268453125224
2007-10-01,16.69,19.425150459645952,-0.14080459584228122
2007-10-02,16.55,19.425150459645952,-0.14801174722526989
2007-10-03,16.55,19.35515045964595,-0.14493043934194572
2007-10-04,16.48,19.18515045964595,-0.14100230620218301
2007-10-05,16.31,18.93515045964595,-0.1386390071333522
2007-10-08,16.06,19.335150459645952,-0.16938841342256228
2007-10-09,16.46,19.44515045964595,-0.15351644955594257
2007-10-10,16.57,19.32515045964595,-0.14256812465181845
2007-10-11,16.45,19.66515045964595,-0.16349483144019816
2007-10-12,16.79,19.28515045964595,-0.1293819545181687
2007-10-15,16.41,19.12515045964595,-0.14196753460188016
2007-10-16,16.25,19.96515045964595,-0.18608176618328542
2007-10-17,17.09,18.91515045964595,-0.096491458713996
2007-10-18,16.04,18.32515045964595,-0.12470022904740186
2007-10-19,15.45,18.155150459645952,-0.1490018199330697
2007-10-22,15.28,18.00515045964595,-0.15135393984925005
2007-10-23,15.13,17.94515045964595,-0.15687527758413078
2007-10-24,15.07,17.71515045964595,-0.14931572078213196
2007-10-25,14.84,18.295150459645953,-0.188856083324762
2007-10-26,15.42,18.30515045964595,-0.1576141352132734
2007-10-29,15.43,18.245150459645952,-0.1542958204632192
2007-10-30,15.37,18.065150459645952,-0.14919059022876102
2007-10-31,15.19,17.60515045964595,-0.13718431235120054
2007-11-01,14.73,17.61515045964595,-0.16378801113595132
2007-11-02,14.74,17.225150459645953,-0.14427452842679156
2007-11-05,14.35,17.225150459645953,-0.16691584008985483
2007-11-06,14.35,17.05515045964595,-0.1586119375520365
2007-11-07,14.18,16.51515045964595,-0.14139444053820704
2007-11-08,13.64,16.955150459645953,-0.1955246854067243
2007-11-09,14.08,16.71515045964595,-0.15765041816451386
2007-11-12,13.84,16.86515045964595,-0.17937287110982925
2007-11-13,13.99,16.61515045964595,-0.15799739316365413
2007-11-14,13.74,16.39515045964595,-0.1619473066856678
2007-11-15,13.52,16.655150459645952,-0.18823909560241814
2007-11-16,13.78,16.43515045964595,-0.1615531580416787
2007-11-19,13.56,16.455150459645953,-0.17594190139712917
2007-11-20,13.58,16.175150459645952,-0.16044057618631602
2007-11-21,13.3,16.315150459645952,-0.18480678232809766
2007-11-23,13.44,15.925150459645952,-0.15605192967835868
2007-11-26,13.05,16.565150459645952,-0.21220154131464986
2007-11-27,13.69,17.07515045964595,-0.19825011016132166
2007-11-28,14.2,16.995150459645952,-0.16446753244596946
2007-11-29,14.12,16.98515045964595,-0.16868560961253176
2007-11-30,14.11,16.745150459645952,-0.1573679774330119
2007-12-03,13.87,16.73515045964595,-0.17120553929615323
2007-12-04,13.86,16.91515045964595,-0.18061621544156803
2007-12-05,14.04,17.085150459645952,-0.17823375139940423
2007-12-06,14.21,17.07515045964595,-0.16779649856774137
2007-12-07,14.2,17.12515045964595,-0.17081020494032073
2007-12-10,14.25,17.065150459645952,-0.16496487776670665
2007-12-11,14.19,17.35515045964595,-0.18237528202394637
2007-12-12,14.48,17.225150459645953,-0.15936873620216707
2007-12-13,14.35,16.635150459645953,-0.13736878816872378
2007-12-14,13.76,16.295150459645953,-0.15557698997159397
2007-12-17,13.42,16.335150459645952,-0.17845874556512253
2007-12-18,13.46,16.205150459645953,-0.16939987484114527
2007-12-19,13.33,16.91515045964595,-0.21194907300404764
2007-12-20,14.04,17.315150459645952,-0.18914940804464264
2007-12-21,14.44,17.25515045964595,-0.1631484156704197
2007-12-24,14.38,17.39515045964595,-0.1733328186289984
2007-12-26,14.52,17.03515045964595,-0.1476447458215303
2007-12-27,14.16,17.09515045964595,-0.1716949181918308
2007-12-28,14.22,16.84515045964595,-0.15584013131463148
2007-12-31,13.97,16.73733814183381,-0.165339202589033
2008-01-02,13.67,16.88733814183381,-0.19051777816088877
2008-01-03,13.82,16.23733814183381,-0.1488752725796718
2008-01-04,13.17,15.877338141833809,-0.17051587096331222
2008-01-07,12.81,15.697338141833809,-0.18393807381513805
2008-01-08,12.63,15.637338141833808,-0.1923177790591113
2008-01-09,12.57,15.84733814183381,-0.20680685377579533
