date,IEX,dcf,Deviation
2010-09-27,34.99,,
2010-09-28,35.52,,
2010-09-29,35.32,,
2010-09-30,35.51,,
2010-10-01,35.89,,
2010-10-04,35.17,,
2010-10-05,36.42,,
2010-10-06,36.2,,
2010-10-07,36.07,,
2010-10-08,36.42,,
2010-10-11,36.49,,
2010-10-12,36.26,,
2010-10-13,36.7,,
2010-10-14,36.83,,
2010-10-15,36.55,,
2010-10-18,37.08,,
2010-10-19,35.53,,
2010-10-20,36.25,,
2010-10-21,36.47,,
2010-10-22,36.43,,
2010-10-25,36.71,,
2010-10-26,36.25,,
2010-10-27,36.13,,
2010-10-28,36.09,,
2010-10-29,36.08,,
2010-11-01,36.1,,
2010-11-02,36.87,,
2010-11-03,37.04,,
2010-11-04,37.76,,
2010-11-05,37.88,,
2010-11-08,37.69,,
2010-11-09,37.54,,
2010-11-10,37.86,,
2010-11-11,37.58,,
2010-11-12,37.16,,
2010-11-15,37.49,,
2010-11-16,36.86,,
2010-11-17,36.78,,
2010-11-18,37.32,,
2010-11-19,37.45,,
2010-11-22,37.55,,
2010-11-23,36.92,,
2010-11-24,37.94,,
2010-11-26,37.68,,
2010-11-29,37.13,,
2010-11-30,37.47,,
2010-12-01,38.46,,
2010-12-02,39.18,,
2010-12-03,39.28,,
2010-12-06,38.87,,
2010-12-07,38.99,,
2010-12-08,38.87,,
2010-12-09,38.72,,
2010-12-10,39.52,,
2010-12-13,39.7,,
2010-12-14,39.76,,
2010-12-15,39.43,,
2010-12-16,39.63,,
2010-12-17,39.96,,
2010-12-20,39.94,,
2010-12-21,40.04,,
2010-12-22,39.99,,
2010-12-23,39.62,,
2010-12-27,39.49,,
2010-12-28,39.34,,
2010-12-29,39.18,,
2010-12-30,39.4,,
2010-12-31,39.12,,
2011-01-03,39.73,,
2011-01-04,38.66,,
2011-01-05,38.57,,
2011-01-06,38.59,,
2011-01-07,38.45,,
2011-01-10,38.7,,
2011-01-11,38.9,,
2011-01-12,39.27,,
2011-01-13,39.02,,
2011-01-14,39.48,,
2011-01-18,39.9,,
2011-01-19,39.34,,
2011-01-20,38.47,,
2011-01-21,38.28,,
2011-01-24,39.05,,
2011-01-25,39.19,,
2011-01-26,39.67,,
2011-01-27,39.81,,
2011-01-28,38.95,,
2011-01-31,39.66,,
2011-02-01,40.41,,
2011-02-02,40.34,,
2011-02-03,40.19,,
2011-02-04,40.72,,
2011-02-07,41.25,,
2011-02-08,41.18,,
2011-02-09,41.2,,
2011-02-10,41.98,,
2011-02-11,42.18,,
2011-02-14,42.05,,
2011-02-15,41.79,,
2011-02-16,41.89,,
2011-02-17,41.94,,
2011-02-18,42.12,,
2011-02-22,40.89,,
2011-02-23,39.82,,
2011-02-24,39.77,,
2011-02-25,41.07,,
2011-02-28,41.24,,
2011-03-01,40.63,,
2011-03-02,40.84,,
2011-03-03,42.06,,
2011-03-04,41.49,,
2011-03-07,40.7,,
2011-03-08,41.46,,
2011-03-09,41.57,,
2011-03-10,41.11,,
2011-03-11,41.75,,
2011-03-14,41.57,,
2011-03-15,41.15,,
2011-03-16,40.74,,
2011-03-17,41.22,,
2011-03-18,41.66,,
2011-03-21,42.58,,
2011-03-22,42.08,,
2011-03-23,41.9,,
2011-03-24,42.37,,
2011-03-25,43.01,,
2011-03-28,42.6,,
2011-03-29,42.78,,
2011-03-30,42.91,,
2011-03-31,43.65,,
2011-04-01,44.45,,
2011-04-04,44.64,,
2011-04-05,45.16,,
2011-04-06,45.29,,
2011-04-07,44.67,,
2011-04-08,44.33,,
2011-04-11,43.78,,
2011-04-12,43.34,,
2011-04-13,43.24,,
2011-04-14,43.64,,
2011-04-15,43.88,,
2011-04-18,43.21,,
2011-04-19,43.65,,
2011-04-20,44.54,,
2011-04-21,46.73,,
2011-04-25,46.72,,
2011-04-26,47.08,,
2011-04-27,46.71,,
2011-04-28,46.57,,
2011-04-29,46.92,,
2011-05-02,46.57,,
2011-05-03,45.97,,
2011-05-04,45.15,,
2011-05-05,44.83,,
2011-05-06,45.13,,
2011-05-09,45.86,,
2011-05-10,46.07,,
2011-05-11,45.56,,
2011-05-12,45.74,,
2011-05-13,44.65,,
2011-05-16,44.43,,
2011-05-17,43.63,,
2011-05-18,44.75,,
2011-05-19,44.79,,
2011-05-20,44.58,,
2011-05-23,43.82,,
2011-05-24,43.66,,
2011-05-25,44.03,,
2011-05-26,44.13,,
2011-05-27,44.69,,
2011-05-31,45.34,,
2011-06-01,43.62,,
2011-06-02,43.62,,
2011-06-03,42.9,,
2011-06-06,42.6,,
2011-06-07,42.83,,
2011-06-08,42.78,,
2011-06-09,42.9,,
2011-06-10,42.35,,
2011-06-13,42.43,,
2011-06-14,43.34,,
2011-06-15,42.72,,
2011-06-16,42.42,,
2011-06-17,42.99,,
2011-06-20,43.24,,
2011-06-21,44.1,,
2011-06-22,44.41,,
2011-06-23,44.11,,
2011-06-24,43.49,,
2011-06-27,43.39,,
2011-06-28,44.28,,
2011-06-29,45.01,,
2011-06-30,45.85,,
2011-07-01,46.23,,
2011-07-05,46.17,,
2011-07-06,46.72,,
2011-07-07,46.94,,
2011-07-08,46.9,,
2011-07-11,45.38,,
2011-07-12,44.96,,
2011-07-13,44.79,,
2011-07-14,43.96,,
2011-07-15,44.22,,
2011-07-18,44.01,,
2011-07-19,46.32,,
2011-07-20,46.45,,
2011-07-21,44.76,,
2011-07-22,44.7,,
2011-07-25,44.6,,
2011-07-26,43.35,,
2011-07-27,41.73,,
2011-07-28,41.57,,
2011-07-29,41.48,,
2011-08-01,41.63,,
2011-08-02,40.25,,
2011-08-03,40.38,,
2011-08-04,37.86,,
2011-08-05,37.74,,
2011-08-08,34.38,,
2011-08-09,36.25,,
2011-08-10,34.53,,
2011-08-11,36.62,,
2011-08-12,36.5,,
2011-08-15,37.3,,
2011-08-16,36.6,,
2011-08-17,36.14,,
2011-08-18,33.82,,
2011-08-19,32.77,,
2011-08-22,32.98,,
2011-08-23,34.3,,
2011-08-24,35.24,,
2011-08-25,34.29,,
2011-08-26,35.52,,
2011-08-29,36.5,,
2011-08-30,36.94,,
2011-08-31,37.18,,
2011-09-01,36.18,,
2011-09-02,34.68,,
2011-09-06,34.09,,
2011-09-07,34.96,,
2011-09-08,34.48,,
2011-09-09,33.18,,
2011-09-12,32.61,,
2011-09-13,33.6,,
2011-09-14,34.32,,
2011-09-15,34.99,,
2011-09-16,34.57,,
2011-09-19,34.3,,
2011-09-20,34.0,,
2011-09-21,32.08,,
2011-09-22,30.4,,
2011-09-23,31.11,,
2011-09-26,31.81,,
2011-09-27,33.25,,
2011-09-28,32.15,,
2011-09-29,32.66,,
2011-09-30,31.16,,
2011-10-03,29.8,,
2011-10-04,31.66,,
2011-10-05,32.73,,
2011-10-06,33.45,,
2011-10-07,31.9,,
2011-10-10,32.65,,
2011-10-11,33.1,,
2011-10-12,34.32,,
2011-10-13,34.41,,
2011-10-14,34.88,,
2011-10-17,34.13,,
2011-10-18,35.7,,
2011-10-19,34.8,,
2011-10-20,33.98,,
2011-10-21,34.63,,
2011-10-24,35.81,,
2011-10-25,35.01,,
2011-10-26,35.61,,
2011-10-27,36.51,,
2011-10-28,36.18,,
2011-10-31,35.45,,
2011-11-01,34.45,,
2011-11-02,35.29,,
2011-11-03,36.58,,
2011-11-04,36.03,,
2011-11-07,35.83,,
2011-11-08,36.33,,
2011-11-09,34.79,,
2011-11-10,35.07,,
2011-11-11,35.83,,
2011-11-14,35.24,,
2011-11-15,35.5,,
2011-11-16,35.23,,
2011-11-17,34.09,,
2011-11-18,34.67,,
2011-11-21,33.95,,
2011-11-22,34.07,,
2011-11-23,33.15,,
2011-11-25,32.84,,
2011-11-28,34.27,,
2011-11-29,34.47,,
2011-11-30,36.46,,
2011-12-01,36.05,,
2011-12-02,36.48,,
2011-12-05,36.92,,
2011-12-06,36.93,,
2011-12-07,37.13,,
2011-12-08,36.1,,
2011-12-09,37.03,,
2011-12-12,36.58,,
2011-12-13,36.23,,
2011-12-14,35.45,,
2011-12-15,35.63,,
2011-12-16,35.73,,
2011-12-19,35.13,,
2011-12-20,36.29,,
2011-12-21,36.08,,
2011-12-22,36.22,,
2011-12-23,36.55,,
2011-12-27,36.24,,
2011-12-28,35.91,,
2011-12-29,36.97,,
2011-12-30,37.11,,
2012-01-03,37.3,,
2012-01-04,37.41,,
2012-01-05,38.09,,
2012-01-06,38.0,,
2012-01-09,38.09,,
2012-01-10,38.63,,
2012-01-11,38.62,,
2012-01-12,38.86,,
2012-01-13,38.87,,
2012-01-17,39.11,,
2012-01-18,39.6,,
2012-01-19,40.11,,
2012-01-20,39.8,,
2012-01-23,39.51,,
2012-01-24,39.47,,
2012-01-25,39.89,,
2012-01-26,39.97,,
2012-01-27,39.96,,
2012-01-30,40.02,,
2012-01-31,40.52,,
2012-02-01,41.58,,
2012-02-02,41.77,,
2012-02-03,42.64,,
2012-02-06,42.7,,
2012-02-07,42.06,,
2012-02-08,41.73,,
2012-02-09,42.55,,
2012-02-10,41.56,,
2012-02-13,42.48,,
2012-02-14,42.54,,
2012-02-15,42.51,,
2012-02-16,42.89,,
2012-02-17,42.73,,
2012-02-21,42.86,,
2012-02-22,42.61,,
2012-02-23,42.8,,
2012-02-24,42.5,,
2012-02-27,42.47,,
2012-02-28,42.34,,
2012-02-29,41.8,,
2012-03-01,41.68,,
2012-03-02,40.99,,
2012-03-05,40.79,,
2012-03-06,39.48,,
2012-03-07,40.08,,
2012-03-08,40.88,,
2012-03-09,41.59,,
2012-03-12,41.66,,
2012-03-13,42.81,,
2012-03-14,42.58,,
2012-03-15,42.83,,
2012-03-16,42.55,,
2012-03-19,42.52,,
2012-03-20,41.93,,
2012-03-21,41.6,,
2012-03-22,40.74,,
2012-03-23,41.15,,
2012-03-26,41.74,,
2012-03-27,41.97,,
2012-03-28,42.29,,
2012-03-29,42.13,,
2012-03-30,42.13,,
2012-04-02,42.42,,
2012-04-03,42.5,,
2012-04-04,42.42,,
2012-04-05,41.86,,
2012-04-09,41.0,,
2012-04-10,39.94,,
2012-04-11,40.34,,
2012-04-12,41.28,,
2012-04-13,40.73,,
2012-04-16,41.4,,
2012-04-17,42.3,,
2012-04-18,41.5,,
2012-04-19,40.8,,
2012-04-20,41.49,,
2012-04-23,40.91,,
2012-04-24,41.47,,
2012-04-25,42.54,,
2012-04-26,42.71,,
2012-04-27,43.91,,
2012-04-30,43.31,,
2012-05-01,43.33,,
2012-05-02,43.34,,
2012-05-03,43.12,,
2012-05-04,42.31,,
2012-05-07,42.47,,
2012-05-08,42.17,,
2012-05-09,41.62,,
2012-05-10,41.68,,
2012-05-11,42.01,,
2012-05-14,41.29,,
2012-05-15,40.7,,
2012-05-16,40.14,,
2012-05-17,38.89,,
2012-05-18,38.75,,
2012-05-21,39.45,,
2012-05-22,39.48,,
2012-05-23,40.39,,
2012-05-24,40.44,,
2012-05-25,40.1,,
2012-05-29,40.8,,
2012-05-30,40.23,,
2012-05-31,39.73,,
2012-06-01,38.47,,
2012-06-04,37.88,,
2012-06-05,38.19,,
2012-06-06,39.02,,
2012-06-07,39.1,,
2012-06-08,39.21,,
2012-06-11,38.43,,
2012-06-12,39.01,,
2012-06-13,38.15,,
2012-06-14,38.15,,
2012-06-15,38.41,,
2012-06-18,38.89,,
2012-06-19,40.19,,
2012-06-20,39.66,,
2012-06-21,38.22,,
2012-06-22,38.53,,
2012-06-25,37.43,,
2012-06-26,37.58,,
2012-06-27,37.94,,
2012-06-28,37.68,,
2012-06-29,38.98,,
2012-07-02,38.77,,
2012-07-03,39.81,,
2012-07-05,39.77,,
2012-07-06,38.96,,
2012-07-09,38.06,,
2012-07-10,37.3,,
2012-07-11,36.5,,
2012-07-12,36.45,,
2012-07-13,37.24,,
2012-07-16,36.46,,
2012-07-17,36.0,,
2012-07-18,37.38,,
2012-07-19,37.66,,
2012-07-20,37.59,,
2012-07-23,36.79,,
2012-07-24,36.57,,
2012-07-25,36.1,,
2012-07-26,37.41,,
2012-07-27,38.89,,
2012-07-30,38.3,,
2012-07-31,38.15,,
2012-08-01,37.48,,
2012-08-02,37.4,,
2012-08-03,39.45,,
2012-08-06,39.41,,
2012-08-07,40.22,,
2012-08-08,39.8,,
2012-08-09,39.78,,
2012-08-10,39.9,,
2012-08-13,39.96,,
2012-08-14,40.1,,
2012-08-15,40.4,,
2012-08-16,40.62,,
2012-08-17,41.16,,
2012-08-20,41.08,,
2012-08-21,41.01,,
2012-08-22,40.54,,
2012-08-23,40.27,,
2012-08-24,40.23,,
2012-08-27,40.13,,
2012-08-28,39.69,,
2012-08-29,39.65,,
2012-08-30,39.53,,
2012-08-31,39.86,,
2012-09-04,40.27,,
2012-09-05,39.85,,
2012-09-06,41.12,,
2012-09-07,41.5,,
2012-09-10,41.32,,
2012-09-11,41.2,,
2012-09-12,41.24,,
2012-09-13,40.99,,
2012-09-14,41.51,,
2012-09-17,41.2,,
2012-09-18,41.54,,
2012-09-19,42.45,,
2012-09-20,42.28,,
2012-09-21,42.3,,
2012-09-24,41.7,,
2012-09-25,41.51,,
2012-09-26,41.25,,
2012-09-27,41.92,,
2012-09-28,41.77,,
2012-10-01,41.7,,
2012-10-02,41.35,,
2012-10-03,41.43,,
2012-10-04,41.62,,
2012-10-05,41.67,,
2012-10-08,41.49,,
2012-10-09,40.5,,
2012-10-10,40.38,,
2012-10-11,40.2,,
2012-10-12,39.95,,
2012-10-15,40.41,,
2012-10-16,41.0,,
2012-10-17,41.79,,
2012-10-18,41.42,,
2012-10-19,40.69,,
2012-10-22,40.41,,
2012-10-23,41.5,,
2012-10-24,41.45,,
2012-10-25,42.18,,
2012-10-26,42.26,,
2012-10-31,42.53,,
2012-11-01,43.93,,
2012-11-02,43.07,,
2012-11-05,43.47,,
2012-11-06,43.78,,
2012-11-07,42.78,,
2012-11-08,42.2,,
2012-11-09,42.65,,
2012-11-12,42.5,,
2012-11-13,42.52,,
2012-11-14,41.68,,
2012-11-15,41.77,,
2012-11-16,42.01,,
2012-11-19,42.87,,
2012-11-20,43.16,,
2012-11-21,43.32,,
2012-11-23,44.14,,
2012-11-26,43.89,,
2012-11-27,44.03,,
2012-11-28,44.59,,
2012-11-29,45.01,,
2012-11-30,44.95,,
2012-12-03,44.7,,
2012-12-04,44.73,,
2012-12-05,44.85,,
2012-12-06,45.08,,
2012-12-07,45.35,,
2012-12-10,45.9,,
2012-12-11,45.98,,
2012-12-12,45.5,,
2012-12-13,45.08,,
2012-12-14,45.0,,
2012-12-17,45.36,,
2012-12-18,46.0,,
2012-12-19,46.02,,
2012-12-20,46.44,,
2012-12-21,46.26,,
2012-12-24,46.21,,
2012-12-26,46.16,,
2012-12-27,46.13,,
2012-12-28,45.92,,
2012-12-31,46.53,,
2013-01-02,47.93,,
2013-01-03,48.04,,
2013-01-04,48.09,,
2013-01-07,48.34,,
2013-01-08,48.08,,
2013-01-09,48.17,,
2013-01-10,47.55,,
2013-01-11,47.64,,
2013-01-14,47.98,,
2013-01-15,48.27,,
2013-01-16,48.51,,
2013-01-17,49.58,,
2013-01-18,49.69,,
2013-01-22,49.14,,
2013-01-23,49.18,,
2013-01-24,49.5,,
2013-01-25,49.72,,
2013-01-28,49.31,,
2013-01-29,49.81,,
2013-01-30,49.61,,
2013-01-31,49.89,,
2013-02-01,50.42,,
2013-02-04,50.0,,
2013-02-05,48.96,,
2013-02-06,48.62,,
2013-02-07,48.67,,
2013-02-08,49.14,,
2013-02-11,48.92,,
2013-02-12,49.67,,
2013-02-13,50.1,,
2013-02-14,50.31,,
2013-02-15,50.45,,
2013-02-19,50.94,,
2013-02-20,50.32,,
2013-02-21,49.62,,
2013-02-22,50.21,,
2013-02-25,48.88,,
2013-02-26,49.64,,
2013-02-27,50.73,,
2013-02-28,50.93,,
2013-03-01,50.78,,
2013-03-04,50.42,,
2013-03-05,51.44,,
2013-03-06,51.22,,
2013-03-07,51.33,,
2013-03-08,51.89,,
2013-03-11,52.1,,
2013-03-12,51.95,,
2013-03-13,52.15,,
2013-03-14,52.76,,
2013-03-15,52.32,,
2013-03-18,52.75,,
2013-03-19,52.72,,
2013-03-20,53.62,,
2013-03-21,53.21,,
2013-03-22,53.57,,
2013-03-25,52.98,,
2013-03-26,53.02,,
2013-03-27,52.98,,
2013-03-28,53.42,,
2013-04-01,52.48,,
2013-04-02,52.12,,
2013-04-03,51.29,,
2013-04-04,51.81,,
2013-04-05,51.51,,
2013-04-08,52.02,,
2013-04-09,51.96,,
2013-04-10,52.92,,
2013-04-11,52.9,,
2013-04-12,52.89,,
2013-04-15,50.71,,
2013-04-16,51.73,,
2013-04-17,50.34,,
2013-04-18,49.93,,
2013-04-19,49.97,,
2013-04-22,50.09,,
2013-04-23,51.06,,
2013-04-24,51.5,,
2013-04-25,51.75,,
2013-04-26,51.26,,
2013-04-29,51.58,,
2013-04-30,52.03,,
2013-05-01,50.74,,
2013-05-02,51.68,,
2013-05-03,52.79,,
2013-05-06,53.24,,
2013-05-07,54.36,,
2013-05-08,54.42,,
2013-05-09,54.33,,
2013-05-10,54.61,,
2013-05-13,54.35,,
2013-05-14,55.44,,
2013-05-15,56.2,,
2013-05-16,55.82,,
2013-05-17,56.44,,
2013-05-20,56.78,,
2013-05-21,56.5,,
2013-05-22,55.64,,
2013-05-23,55.17,,
2013-05-24,54.8,,
2013-05-28,55.18,,
2013-05-29,54.99,,
2013-05-30,55.43,,
2013-05-31,55.05,,
2013-06-03,55.15,,
2013-06-04,54.66,,
2013-06-05,54.07,,
2013-06-06,54.29,,
2013-06-07,55.05,,
2013-06-10,55.01,,
2013-06-11,54.27,,
2013-06-12,53.32,,
2013-06-13,53.9,,
2013-06-14,53.93,,
2013-06-17,53.85,,
2013-06-18,54.05,,
2013-06-19,54.02,,
2013-06-20,52.61,,
2013-06-21,51.95,,
2013-06-24,51.45,,
2013-06-25,52.27,,
2013-06-26,52.61,,
2013-06-27,53.8,,
2013-06-28,53.81,,
2013-07-01,54.72,,
2013-07-02,54.32,,
2013-07-03,54.45,,
2013-07-05,55.68,,
2013-07-08,55.89,,
2013-07-09,56.67,,
2013-07-10,56.83,,
2013-07-11,57.87,,
2013-07-12,58.23,,
2013-07-15,58.03,,
2013-07-16,57.74,,
2013-07-17,57.9,,
2013-07-18,58.87,,
2013-07-19,58.6,,
2013-07-22,58.06,,
2013-07-23,59.6,,
2013-07-24,59.03,,
2013-07-25,59.44,,
2013-07-26,59.1,,
2013-07-29,59.07,,
2013-07-30,59.31,,
2013-07-31,59.65,,
2013-08-01,61.37,,
2013-08-02,61.3,,
2013-08-05,61.57,,
2013-08-06,61.15,,
2013-08-07,60.6,,
2013-08-08,60.5,,
2013-08-09,60.55,,
2013-08-12,61.19,,
2013-08-13,61.53,,
2013-08-14,61.13,,
2013-08-15,60.45,,
2013-08-16,60.23,,
2013-08-19,60.03,,
2013-08-20,60.29,,
2013-08-21,60.11,,
2013-08-22,60.87,,
2013-08-23,61.07,,
2013-08-26,61.26,,
2013-08-27,59.62,,
2013-08-28,60.19,,
2013-08-29,60.23,,
2013-08-30,59.37,,
2013-09-03,59.55,,
2013-09-04,60.4,,
2013-09-05,60.92,,
2013-09-06,60.94,,
2013-09-09,61.77,,
2013-09-10,63.13,,
2013-09-11,62.83,,
2013-09-12,62.86,,
2013-09-13,62.72,,
2013-09-16,63.31,,
2013-09-17,64.0,,
2013-09-18,64.83,,
2013-09-19,64.64,,
2013-09-20,64.4,,
2013-09-23,63.92,,
2013-09-24,64.12,,
2013-09-25,64.42,,
2013-09-26,65.07,,
2013-09-27,64.78,,
2013-09-30,65.25,,
2013-10-01,66.31,,
2013-10-02,65.75,,
2013-10-03,64.99,,
2013-10-04,64.92,,
2013-10-07,64.59,,
2013-10-08,64.25,,
2013-10-09,63.34,,
2013-10-10,64.84,,
2013-10-11,65.57,,
2013-10-14,66.07,,
2013-10-15,65.4,,
2013-10-16,65.6,,
2013-10-17,65.56,,
2013-10-18,66.9,,
2013-10-21,67.44,,
2013-10-22,67.4,,
2013-10-23,67.1,,
2013-10-24,67.8,,
2013-10-25,68.52,,
2013-10-28,68.35,,
2013-10-29,69.02,,
2013-10-30,68.94,,
2013-10-31,69.15,,
2013-11-01,69.91,,
2013-11-04,70.4,,
2013-11-05,69.89,,
2013-11-06,70.16,,
2013-11-07,68.83,,
2013-11-08,69.45,,
2013-11-11,69.62,,
2013-11-12,69.74,,
2013-11-13,70.68,,
2013-11-14,70.83,,
2013-11-15,70.82,,
2013-11-18,70.81,,
2013-11-19,70.53,,
2013-11-20,70.44,,
2013-11-21,71.2,,
2013-11-22,71.66,,
2013-11-25,71.52,,
2013-11-26,71.65,,
2013-11-27,71.75,,
2013-11-29,71.33,,
2013-12-02,71.73,,
2013-12-03,70.89,,
2013-12-04,71.08,,
2013-12-05,70.93,,
2013-12-06,71.66,,
2013-12-09,71.58,,
2013-12-10,71.83,,
2013-12-11,69.85,,
2013-12-12,69.96,,
2013-12-13,70.1,,
2013-12-16,70.9,,
2013-12-17,70.86,,
2013-12-18,71.92,,
2013-12-19,71.62,,
2013-12-20,72.54,,
2013-12-23,72.93,,
2013-12-24,73.12,,
2013-12-26,73.6,,
2013-12-27,73.52,,
2013-12-30,73.41,,
2013-12-31,73.85,,
2014-01-02,72.63,,
2014-01-03,73.12,,
2014-01-06,72.67,,
2014-01-07,73.03,,
2014-01-08,73.13,,
2014-01-09,73.34,,
2014-01-10,73.84,,
2014-01-13,72.62,,
2014-01-14,73.77,,
2014-01-15,74.35,,
2014-01-16,73.73,,
2014-01-17,73.44,,
2014-01-21,73.64,,
2014-01-22,73.75,,
2014-01-23,72.89,,
2014-01-24,69.6,,
2014-01-27,69.23,,
2014-01-28,69.52,,
2014-01-29,69.08,,
2014-01-30,72.52,,
2014-01-31,72.01,,
2014-02-03,69.49,,
2014-02-04,69.95,,
2014-02-05,69.15,,
2014-02-06,70.12,,
2014-02-07,70.65,,
2014-02-10,70.52,,
2014-02-11,71.45,,
2014-02-12,72.39,,
2014-02-13,72.73,,
2014-02-14,72.9,,
2014-02-18,73.63,,
2014-02-19,72.95,,
2014-02-20,73.27,,
2014-02-21,73.48,,
2014-02-24,73.56,,
2014-02-25,73.81,,
2014-02-26,74.56,,
2014-02-27,74.84,,
2014-02-28,75.07,,
2014-03-03,74.14,,
2014-03-04,75.31,,
2014-03-05,75.35,,
2014-03-06,75.31,,
2014-03-07,75.53,,
2014-03-10,74.81,,
2014-03-11,74.23,,
2014-03-12,73.91,,
2014-03-13,72.8,,
2014-03-14,73.04,,
2014-03-17,73.93,,
2014-03-18,73.81,,
2014-03-19,73.23,,
2014-03-20,73.45,,
2014-03-21,73.53,,
2014-03-24,72.21,,
2014-03-25,72.55,,
2014-03-26,71.24,,
2014-03-27,71.23,,
2014-03-28,71.47,,
2014-03-31,72.89,,
2014-04-01,73.64,,
2014-04-02,73.97,,
2014-04-03,73.75,,
2014-04-04,72.93,,
2014-04-07,70.87,,
2014-04-08,71.07,,
2014-04-09,71.72,,
2014-04-10,70.53,,
2014-04-11,69.66,,
2014-04-14,69.49,,
2014-04-15,70.24,,
2014-04-16,72.22,,
2014-04-17,73.16,,
2014-04-21,73.21,,
2014-04-22,73.2,,
2014-04-23,74.42,,
2014-04-24,73.89,,
2014-04-25,72.88,,
2014-04-28,73.15,,
2014-04-29,73.99,,
2014-04-30,74.57,,
2014-05-01,74.61,,
2014-05-02,74.63,,
2014-05-05,74.52,,
2014-05-06,74.56,,
2014-05-07,74.96,,
2014-05-08,74.78,,
2014-05-09,75.11,,
2014-05-12,76.18,,
2014-05-13,75.64,,
2014-05-14,74.8,,
2014-05-15,73.98,,
2014-05-16,74.57,,
2014-05-19,75.07,,
2014-05-20,73.48,,
2014-05-21,74.33,,
2014-05-22,74.3,,
2014-05-23,75.42,,
2014-05-27,76.28,,
2014-05-28,76.31,,
2014-05-29,76.79,,
2014-05-30,76.68,,
2014-06-02,77.34,,
2014-06-03,77.07,,
2014-06-04,77.37,,
2014-06-05,78.48,,
2014-06-06,79.19,,
2014-06-09,80.29,,
2014-06-10,79.81,,
2014-06-11,79.35,,
2014-06-12,78.81,,
2014-06-13,79.14,,
2014-06-16,79.11,,
2014-06-17,79.42,,
2014-06-18,79.7,,
2014-06-19,79.98,,
2014-06-20,80.05,,
2014-06-23,79.94,,
2014-06-24,79.66,,
2014-06-25,80.03,,
2014-06-26,79.85,,
2014-06-27,80.47,,
2014-06-30,80.74,,
2014-07-01,81.23,,
2014-07-02,80.73,,
2014-07-03,81.58,,
2014-07-07,80.49,,
2014-07-08,79.91,,
2014-07-09,79.85,,
2014-07-10,79.12,,
2014-07-11,79.04,,
2014-07-14,79.19,,
2014-07-15,78.76,,
2014-07-16,78.73,,
2014-07-17,78.13,,
2014-07-18,78.85,,
2014-07-21,78.72,,
2014-07-22,79.36,,
2014-07-23,80.11,,
2014-07-24,79.22,,
2014-07-25,79.04,,
2014-07-28,78.66,,
2014-07-29,77.79,,
2014-07-30,77.63,,
2014-07-31,75.82,,
2014-08-01,75.43,,
2014-08-04,76.09,,
2014-08-05,75.58,,
2014-08-06,74.97,,
2014-08-07,74.84,,
2014-08-08,76.0,,
2014-08-11,76.06,,
2014-08-12,75.64,,
2014-08-13,76.46,,
2014-08-14,76.65,,
2014-08-15,76.31,,
2014-08-18,77.31,,
2014-08-19,77.46,,
2014-08-20,77.7,,
2014-08-21,77.51,,
2014-08-22,77.15,,
2014-08-25,77.91,,
2014-08-26,77.69,,
2014-08-27,77.3,,
2014-08-28,77.1,,
2014-08-29,76.94,,
2014-09-02,77.6,,
2014-09-03,77.23,,
2014-09-04,76.93,,
2014-09-05,77.31,,
2014-09-08,77.41,,
2014-09-09,76.92,,
2014-09-10,77.18,,
2014-09-11,77.38,,
2014-09-12,76.42,,
2014-09-15,76.11,,
2014-09-16,75.89,,
2014-09-17,75.26,,
2014-09-18,76.21,,
2014-09-19,75.52,,
2014-09-22,74.37,,
2014-09-23,74.07,,
2014-09-24,74.4,,
2014-09-25,72.97,,
2014-09-26,73.42,,
2014-09-29,73.45,,
2014-09-30,72.37,,
2014-10-01,71.02,,
2014-10-02,71.18,,
2014-10-03,71.87,,
2014-10-06,71.91,,
2014-10-07,70.1,,
2014-10-08,70.99,,
2014-10-09,68.71,,
2014-10-10,67.78,,
2014-10-13,66.43,,
2014-10-14,68.05,,
2014-10-15,67.49,,
2014-10-16,68.92,,
2014-10-17,69.81,,
2014-10-20,70.36,,
2014-10-21,73.14,,
2014-10-22,71.7,,
2014-10-23,73.27,,
2014-10-24,72.91,,
2014-10-27,72.88,,
2014-10-28,74.39,,
2014-10-29,74.13,,
2014-10-30,73.87,,
2014-10-31,74.91,,
2014-11-03,74.85,,
2014-11-04,73.98,,
2014-11-05,74.33,,
2014-11-06,74.75,,
2014-11-07,74.99,,
2014-11-10,75.53,,
2014-11-11,75.89,,
2014-11-12,76.47,,
2014-11-13,75.81,,
2014-11-14,76.23,,
2014-11-17,76.6,,
2014-11-18,77.08,,
2014-11-19,76.42,,
2014-11-20,76.58,,
2014-11-21,77.21,,
2014-11-24,77.69,,
2014-11-25,77.88,,
2014-11-26,77.56,,
2014-11-28,76.81,,
2014-12-01,75.72,,
2014-12-02,76.07,,
2014-12-03,77.15,,
2014-12-04,76.8,,
2014-12-05,76.95,,
2014-12-08,76.65,,
2014-12-09,76.98,,
2014-12-10,75.2,,
2014-12-11,75.56,,
2014-12-12,74.56,,
2014-12-15,73.25,,
2014-12-16,73.62,,
2014-12-17,74.45,,
2014-12-18,76.23,,
2014-12-19,77.01,,
2014-12-22,77.49,,
2014-12-23,78.23,,
2014-12-24,78.1,,
2014-12-26,78.41,,
2014-12-29,78.73,,
2014-12-30,78.33,,
2014-12-31,77.84,,
2015-01-02,77.88,,
