date,MCO,dcf,Deviation
2006-12-21,70.47,20884520000.0,-0.9999999966257305
2006-12-22,70.08,20955079999.999996,-0.9999999966557035
2006-12-26,70.32,20872760000.0,-0.9999999966310157
2006-12-27,70.04,20875700000.0,-0.9999999966449029
2006-12-28,70.05,20584640000.0,-0.9999999965969771
2006-12-29,69.06,20871119999.999996,-0.9999999966911215
2007-01-03,70.32,20722710000.0,-0.9999999966066214
2007-01-04,69.81,20422980000.0,-0.9999999965817917
2007-01-05,68.78,20417160000.0,-0.999999996631265
2007-01-08,68.76,20254200000.0,-0.9999999966051486
2007-01-09,68.2,20463720000.0,-0.9999999966672726
2007-01-10,68.92,20716890000.0,-0.9999999966732458
2007-01-11,69.79,20594670000.0,-0.9999999966112592
2007-01-12,69.37,20591760000.0,-0.9999999966311768
2007-01-16,69.36,20935140000.0,-0.9999999966869102
2007-01-17,70.54,20975880000.000004,-0.9999999966370898
2007-01-18,70.68,21167940000.0,-0.9999999966609883
2007-01-19,71.34,21287250000.0,-0.9999999966486982
2007-01-22,71.75,21464760000.0,-0.9999999966573118
2007-01-23,72.36,21470580000.0,-0.9999999966298069
2007-01-24,72.38,21307619999.999996,-0.9999999966030931
2007-01-25,71.82,20996250000.0,-0.9999999965793892
2007-01-26,70.75,21138840000.0,-0.9999999966530803
2007-01-29,71.24,20952600000.0,-0.9999999965999447
2007-01-30,70.6,21231960000.0,-0.9999999966748242
2007-01-31,71.56,21537510000.0,-0.9999999966774247
2007-02-01,72.61,21496770000.0,-0.9999999966222832
2007-02-02,72.47,21386190000.0,-0.9999999966113646
2007-02-05,72.09,21537510000.0,-0.9999999966528164
2007-02-06,72.61,21927450000.0,-0.9999999966886255
2007-02-07,73.95,22186440000.0,-0.999999996666883
2007-02-08,74.84,21857610000.0,-0.9999999965760209
2007-02-09,73.71,21310530000.0,-0.9999999965411466
2007-02-12,71.83,21054450000.0,-0.9999999965883697
2007-02-13,70.95,21266880000.000004,-0.9999999966638266
2007-02-14,71.68,21301800000.0,-0.9999999966350261
2007-02-15,71.8,21557880000.000004,-0.9999999966694313
2007-02-16,72.68,21563700000.0,-0.9999999966295209
2007-02-20,72.7,21130110000.0,-0.9999999965594122
2007-02-21,71.21,20425890000.0,-0.9999999965137382
2007-02-22,68.79,20030130000.000004,-0.9999999965656738
2007-02-23,67.43,19430670000.0,-0.999999996529713
2007-02-26,65.37,19288080000.0,-0.9999999966108601
2007-02-27,64.88,19241520000.0,-0.999999996628125
2007-02-28,64.72,19657650000.0,-0.9999999967076431
2007-03-01,66.15,19643100000.0,-0.9999999966324052
2007-03-02,66.1,19177500000.0,-0.9999999965532526
2007-03-05,64.5,19529610000.0,-0.9999999966973226
2007-03-06,65.71,19325910000.0,-0.9999999965999014
2007-03-07,65.01,19413210000.0,-0.9999999966512493
2007-03-08,65.31,19273530000.0,-0.9999999966114147
2007-03-09,64.83,18906870000.0,-0.9999999965710876
2007-03-12,63.57,17739960000.0,-0.9999999964165647
2007-03-13,59.56,17934930000.0,-0.9999999966791061
2007-03-14,60.23,18889410000.0,-0.9999999968114409
2007-03-15,63.51,18799200000.0,-0.9999999966216647
2007-03-16,63.2,19113480000.0,-0.9999999966934331
2007-03-19,64.28,19157130000.000004,-0.9999999966445914
2007-03-20,64.43,19721670000.0,-0.9999999967330353
2007-03-21,66.37,19712940000.0,-0.999999996633176
2007-03-22,66.34,19488869999.999996,-0.9999999965960058
2007-03-23,65.57,19177500000.0,-0.9999999965808891
2007-03-26,64.5,18720630000.0,-0.9999999965546031
2007-03-27,62.93,18310320000.0,-0.9999999965631403
2007-03-28,61.52,18476190000.0,-0.9999999966703091
2007-03-29,62.09,18467460000.0,-0.9999999966378701
2007-03-30,62.06,17692520000.0,-0.999999996492303
2007-04-02,61.28,17723760000.0,-0.9999999965424944
2007-04-03,61.39,17627200000.0,-0.9999999965173142
2007-04-04,61.05,17644240000.0,-0.9999999965399473
2007-04-05,61.11,17834520000.0,-0.999999996573499
2007-04-09,61.78,17380120000.0,-0.999999996445364
2007-04-10,60.18,17502240000.0,-0.999999996561583
2007-04-11,60.61,17902680000.0,-0.9999999966144734
2007-04-12,62.02,18124200000.0,-0.9999999965780558
2007-04-13,62.8,18953480000.0,-0.9999999966866243
2007-04-16,65.72,19714600000.0,-0.9999999966664299
2007-04-17,68.4,19572600000.0,-0.9999999965053187
2007-04-18,67.9,19595320000.0,-0.9999999965348869
2007-04-19,67.98,19623720000.0,-0.999999996535825
2007-04-20,68.08,19342560000.0,-0.9999999964803005
2007-04-23,67.09,19598160000.0,-0.9999999965767195
2007-04-24,67.99,19731640000.0,-0.9999999965542651
2007-04-25,68.46,19583960000.0,-0.9999999965042821
2007-04-26,67.94,19348240000.0,-0.9999999964885695
2007-04-27,67.11,19067080000.0,-0.999999996480321
2007-04-30,66.12,18882480000.0,-0.9999999964983414
2007-05-01,65.47,19061400000.0,-0.99999999656531
2007-05-02,66.1,19135240000.0,-0.9999999965456404
2007-05-03,66.36,19299960000.0,-0.999999996561651
2007-05-04,66.94,18908040000.0,-0.999999996459707
2007-05-07,65.56,19666320000.0,-0.999999996666382
2007-05-08,68.23,19771400000.0,-0.9999999965490557
2007-05-09,68.6,19294280000.0,-0.9999999964445421
2007-05-10,66.92,19629400000.0,-0.999999996590828
2007-05-11,68.1,19589640000.0,-0.9999999965236727
2007-05-14,67.96,19282920000.0,-0.9999999964756375
2007-05-15,66.88,19649280000.0,-0.9999999965963129
2007-05-16,68.17,19348240000.0,-0.9999999964766821
2007-05-17,67.11,19507280000.0,-0.9999999965597459
2007-05-18,67.67,19674840000.0,-0.9999999965605819
2007-05-21,68.26,19612360000.0,-0.9999999965195417
2007-05-22,68.04,20768240000.0,-0.9999999967238438
2007-05-23,72.11,20143440000.0,-0.9999999964201746
2007-05-24,69.91,20120720000.0,-0.9999999965254722
2007-05-25,69.83,20413240000.0,-0.9999999965791809
2007-05-29,70.86,20896040000.0,-0.9999999966089269
2007-05-30,72.56,20069600000.0,-0.9999999963845817
2007-05-31,69.65,19919080000.0,-0.9999999965033526
2007-06-01,69.12,20458680000.0,-0.9999999966214829
2007-06-04,71.02,20271240000.0,-0.9999999964965143
2007-06-05,70.36,20376320000.0,-0.9999999965469721
2007-06-06,70.73,19796960000.0,-0.9999999964272293
2007-06-07,68.69,19794120000.000004,-0.9999999965297776
2007-06-08,68.68,19728800000.0,-0.9999999965187949
2007-06-11,68.45,19260200000.0,-0.999999996446039
2007-06-12,66.8,19265879999.999996,-0.9999999965327304
2007-06-13,66.82,19308480000.0,-0.9999999965393443
2007-06-14,66.97,19507280000.0,-0.9999999965669227
2007-06-15,67.67,19317000000.0,-0.999999996496868
2007-06-18,67.0,19317000000.0,-0.9999999965315525
2007-06-19,67.0,18533160000.0,-0.9999999963848583
2007-06-20,64.24,18462160000.0,-0.9999999965204505
2007-06-21,63.99,18286080000.0,-0.9999999965006169
2007-06-22,63.37,17647080000.0,-0.9999999964090377
2007-06-25,61.12,17914040000.0,-0.999999996588151
2007-06-26,62.06,18058880000.0,-0.9999999965634635
2007-06-27,62.57,18047520000.0,-0.9999999965330416
2007-06-28,62.53,17953800000.0,-0.9999999965171719
2007-06-29,62.2,17732200000.0,-0.999999996492257
2007-07-02,62.04,17410200000.0,-0.9999999964365717
2007-07-03,60.89,17561400000.0,-0.9999999965327365
2007-07-05,61.43,17802200000.0,-0.9999999965493029
2007-07-06,62.29,17581000000.0,-0.9999999964569706
2007-07-09,61.5,17270200000.0,-0.9999999964389527
2007-07-10,60.39,17410200000.0,-0.9999999965313437
2007-07-11,60.89,17491400000.0,-0.9999999965188607
2007-07-12,61.18,17891800000.0,-0.9999999965805565
2007-07-13,62.61,17474600000.0,-0.9999999964170854
2007-07-16,61.12,17379400000.0,-0.9999999964831927
2007-07-17,60.78,17037800000.0,-0.999999996432638
2007-07-18,59.56,17015400000.0,-0.9999999964996416
2007-07-19,59.48,16802600000.0,-0.9999999964600716
2007-07-20,58.72,16853000000.0,-0.9999999965157539
2007-07-23,58.9,16024200000.0,-0.9999999963243095
2007-07-24,55.94,16421800000.0,-0.9999999965935524
2007-07-25,57.36,15850600000.0,-0.9999999963812095
2007-07-26,55.32,15763800000.0,-0.9999999964906938
2007-07-27,55.01,15629400000.0,-0.9999999964803511
2007-07-30,54.53,15425000000.0,-0.9999999964648298
2007-07-31,53.8,15870200000.0,-0.9999999966099986
2007-08-01,55.39,16391000000.0,-0.9999999966207065
2007-08-02,57.25,15273800000.0,-0.9999999962517514
2007-08-03,53.26,15517400000.0,-0.999999996567724
2007-08-06,54.13,16004600000.0,-0.9999999966178473
2007-08-07,55.87,16701800000.0,-0.9999999966548516
2007-08-08,58.36,16251000000.0,-0.9999999964088364
2007-08-09,56.75,15677000000.0,-0.9999999963800472
2007-08-10,54.7,15035799999.999998,-0.999999996362016
2007-08-13,52.41,14355400000.0,-0.9999999963491091
2007-08-14,49.98,14131400000.0,-0.9999999964631955
2007-08-15,49.18,14137000000.0,-0.9999999965211855
2007-08-16,49.2,14355400000.0,-0.9999999965727183
2007-08-17,49.98,13210200000.0,-0.9999999962165599
2007-08-20,45.89,13462200000.0,-0.9999999965911961
2007-08-21,46.79,13403400000.0,-0.9999999965090947
2007-08-22,46.58,13308200000.0,-0.9999999964999023
2007-08-23,46.24,13367000000.0,-0.9999999965407347
2007-08-24,46.45,13283000000.0,-0.999999996503049
2007-08-27,46.15,12913400000.0,-0.999999996426193
2007-08-28,44.83,13252200000.0,-0.9999999966171654
2007-08-29,46.04,12986200000.000002,-0.9999999964546981
2007-08-30,45.09,13199000000.0,-0.9999999965838321
2007-08-31,45.85,13305400000.0,-0.9999999965540307
2007-09-04,46.23,12947000000.0,-0.9999999964292886
2007-09-05,44.95,13249400000.0,-0.9999999966073936
2007-09-06,46.03,12759400000.0,-0.9999999963924636
2007-09-07,44.28,12723000000.0,-0.9999999965196887
2007-09-10,44.15,12826600000.0,-0.9999999965579343
2007-09-11,44.52,12753800000.0,-0.9999999965092756
2007-09-12,44.26,12905000000.0,-0.9999999965703216
2007-09-13,44.8,12787400000.0,-0.9999999964965512
2007-09-14,44.38,12364600000.0,-0.9999999964107209
2007-09-17,42.87,13577000000.0,-0.9999999968424541
2007-09-18,47.2,13997000000.0,-0.9999999966278488
2007-09-19,48.7,13711400000.0,-0.999999996448211
2007-09-20,47.68,13896200000.000002,-0.9999999965688462
2007-09-21,48.34,13549000000.0,-0.999999996432209
2007-09-24,47.1,13260600000.0,-0.9999999964481245
2007-09-25,46.07,13630200000.0,-0.9999999966200056
2007-09-26,47.39,14464600000.0,-0.9999999967237255
2007-09-27,50.37,14473000000.0,-0.9999999965197264
2007-09-28,50.4,14944120000.0,-0.9999999966274361
2007-10-01,52.62,15046240000.0,-0.9999999965027807
2007-10-02,52.99,15302920000.0,-0.9999999965372621
2007-10-03,53.92,14842000000.0,-0.9999999963670664
2007-10-04,52.25,14993800000.0,-0.9999999965152263
2007-10-05,52.8,14646040000.0,-0.99999999639493
2007-10-08,51.54,14690200000.0,-0.9999999964915386
2007-10-09,51.7,14405920000.0,-0.9999999964111976
2007-10-10,50.67,13989160000.0,-0.9999999963779097
2007-10-11,49.16,14055400000.0,-0.9999999965024119
2007-10-12,49.4,13726960000.0,-0.9999999964012425
2007-10-15,48.21,13608280000.0,-0.999999996457304
2007-10-16,47.78,13475800000.0,-0.9999999964543849
2007-10-17,47.3,13420600000.0,-0.9999999964755674
2007-10-18,47.1,13216360000.0,-0.999999996436235
2007-10-19,46.36,13321240000.0,-0.9999999965198435
2007-10-22,46.74,13497880000.0,-0.999999996537234
2007-10-23,47.38,13097680000.0,-0.9999999963825654
2007-10-24,45.93,12380080000.0,-0.9999999962900078
2007-10-25,43.33,12396640000.0,-0.9999999965046981
2007-10-26,43.39,12369040000.0,-0.9999999964920478
2007-10-29,43.29,12358000000.0,-0.999999996497006
2007-10-30,43.25,12487720000.0,-0.9999999965365975
2007-10-31,43.72,12018520000.0,-0.9999999963622809
2007-11-01,42.02,11750800000.0,-0.9999999964240732
2007-11-02,41.05,11714920000.0,-0.9999999964959214
2007-11-05,40.92,11764600000.0,-0.9999999965217687
2007-11-06,41.1,11185000000.0,-0.9999999963254359
2007-11-07,39.0,10920040000.0,-0.9999999964285845
2007-11-08,38.04,11088400000.0,-0.9999999965693879
2007-11-09,38.65,11350600000.0,-0.9999999965948937
2007-11-12,39.6,11858440000.0,-0.9999999966606062
2007-11-13,41.44,11405800000.0,-0.9999999963667607
2007-11-14,39.8,10867600000.0,-0.9999999963377378
2007-11-15,37.85,10939360000.0,-0.9999999965400169
2007-11-16,38.11,10608160000.0,-0.9999999964074825
2007-11-19,36.91,10539160000.0,-0.9999999964978233
2007-11-20,36.66,10299040000.0,-0.9999999964404449
2007-11-21,35.79,10699240000.0,-0.9999999966549026
2007-11-23,37.24,10304560000.0,-0.999999996386066
2007-11-26,35.81,10188640000.0,-0.9999999964853012
2007-11-27,35.39,10851040000.0,-0.9999999967385614
2007-11-28,37.79,10511560000.0,-0.9999999964049104
2007-11-29,36.56,10815160000.0,-0.99999999661956
2007-11-30,37.66,10530880000.0,-0.9999999964238506
2007-12-03,36.63,10472920000.0,-0.9999999965024081
2007-12-04,36.42,10886920000.0,-0.9999999966547012
2007-12-05,37.92,11314720000.0,-0.9999999966486135
2007-12-06,39.47,11441680000.0,-0.9999999965503318
2007-12-07,39.93,11728720000.0,-0.9999999965955364
2007-12-10,40.97,11240200000.0,-0.9999999963550471
2007-12-11,39.2,11019400000.0,-0.9999999964426375
2007-12-12,38.4,11035960000.0,-0.9999999965204658
2007-12-13,38.46,11041480000.0,-0.9999999965167713
2007-12-14,38.48,10735120000.0,-0.9999999964155035
2007-12-17,37.37,10991800000.0,-0.9999999966001929
2007-12-18,38.3,10911760000.0,-0.9999999964900255
2007-12-19,38.01,10713040000.0,-0.9999999964519874
2007-12-20,37.29,10674400000.0,-0.9999999965065952
2007-12-21,37.15,10834480000.0,-0.9999999965711321
2007-12-24,37.73,10558480000.0,-0.999999996426569
2007-12-26,36.73,10381840000.0,-0.9999999964620915
2007-12-27,36.09,10318360000.0,-0.9999999965023512
2007-12-28,35.86,10274200000.0,-0.999999996509704
2007-12-31,35.7,9962320000.0,-0.9999999964164974
2008-01-02,35.06,9747440000.0,-0.9999999964031582
2008-01-03,34.27,9467280000.0,-0.9999999963801641
2008-01-04,33.24,9752880000.0,-0.999999996591776
2008-01-07,34.29,9483600000.0,-0.9999999963842845
2008-01-08,33.3,9450960000.0,-0.9999999964765485
2008-01-09,33.18,9918800000.0,-0.9999999966548373
2008-01-10,34.9,9948720000.0,-0.999999996492011
2008-01-11,35.01,10209840000.0,-0.9999999965709551
2008-01-14,35.97,10152720000.0,-0.999999996457107
2008-01-15,35.76,10351280000.0,-0.9999999965453548
2008-01-16,36.49,9910640000.0,-0.9999999963180985
2008-01-17,34.87,9573360000.0,-0.9999999963576007
2008-01-18,33.63,9771920000.0,-0.9999999965585065
2008-01-22,34.36,10109200000.0,-0.9999999966011158
2008-01-23,35.6,10392080000.0,-0.9999999965743143
2008-01-24,36.64,10220720000.0,-0.9999999964151254
2008-01-25,36.01,10046640000.0,-0.9999999964157171
2008-01-28,35.37,10212560000.0,-0.9999999965366176
2008-01-29,35.98,9956880000.0,-0.9999999963864182
2008-01-30,35.04,9880720000.0,-0.9999999964536997
2008-01-31,34.76,10212560000.0,-0.999999996596348
2008-02-01,35.98,10000400000.0,-0.9999999964021439
2008-02-04,35.2,9663120000.0,-0.9999999963572842
2008-02-05,33.96,9540720000.0,-0.9999999964405202
2008-02-06,33.51,10490000000.0,-0.9999999968055291
2008-02-07,37.0,10228880000.0,-0.9999999963827907
2008-02-08,36.04,10307760000.0,-0.999999996503605
2008-02-11,36.33,10927920000.0,-0.9999999966754881
2008-02-12,38.61,11175440000.0,-0.9999999965451025
2008-02-13,39.52,10914320000.0,-0.999999996379069
2008-02-14,38.56,10976880000.0,-0.9999999964871621
2008-02-15,38.79,10870800000.0,-0.9999999964317253
2008-02-19,38.4,11058480000.0,-0.9999999965275517
2008-02-20,39.09,10895280000.0,-0.9999999964122078
2008-02-21,38.49,10843600000.0,-0.9999999964504408
2008-02-22,38.3,11009520000.0,-0.9999999965211925
2008-02-25,38.91,11934320000.0,-0.999999996739655
2008-02-26,42.31,11599760000.0,-0.9999999963525107
2008-02-27,41.08,11442000000.0,-0.9999999964097186
2008-02-28,40.5,10756560000.0,-0.9999999962348558
2008-02-29,37.98,10623280000.0,-0.9999999964248331
2008-03-03,37.49,10615120000.0,-0.9999999964682453
2008-03-04,37.46,10650480000.0,-0.9999999964827876
2008-03-05,37.59,10209840000.0,-0.9999999963182576
2008-03-06,35.97,10209840000.0,-0.9999999964769282
2008-03-07,35.97,10082000000.0,-0.9999999964322555
2008-03-10,35.5,9997680000.0,-0.9999999964491763
2008-03-11,35.19,9790960000.0,-0.9999999964058682
2008-03-12,34.43,9848080000.0,-0.999999996503887
2008-03-13,34.64,9355760000.0,-0.999999996297468
2008-03-14,32.83,9146320000.0,-0.9999999964105782
2008-03-17,32.06,10030320000.0,-0.9999999968036912
2008-03-18,35.31,9578800000.0,-0.9999999963137345
2008-03-19,33.65,10130960000.0,-0.9999999966784984
2008-03-20,35.68,10397520000.0,-0.9999999965684124
2008-03-24,36.66,10386640000.0,-0.9999999964704659
2008-03-25,36.62,10457360000.0,-0.9999999964981602
2008-03-26,36.88,10212560000.0,-0.9999999963887605
2008-03-27,35.98,9954160000.0,-0.9999999963854308
2008-03-28,35.03,9899760000.0,-0.9999999964615304
2008-03-31,34.83,9631020000.0,-0.9999999963835606
2008-04-01,37.02,9774090000.0,-0.9999999962124351
2008-04-02,37.59,9666160000.0,-0.9999999961111755
2008-04-03,37.16,9864450000.0,-0.9999999962329374
2008-04-04,37.95,9937240000.0,-0.9999999961810322
2008-04-07,38.24,9917160000.0,-0.9999999961440573
2008-04-08,38.16,9681220000.0,-0.999999996058348
2008-04-09,37.22,9648590000.0,-0.9999999961424415
2008-04-10,37.09,9294680000.0,-0.9999999960095453
2008-04-11,35.68,9108940000.0,-0.9999999960829691
2008-04-14,34.94,9254520000.0,-0.9999999962245476
2008-04-15,35.52,9487950000.0,-0.9999999962563041
2008-04-16,36.45,9736440000.0,-0.9999999962563318
2008-04-17,37.44,9902100000.0,-0.9999999962189838
2008-04-18,38.1,9716360000.0,-0.9999999960787784
2008-04-21,37.36,9503010000.0,-0.999999996068614
2008-04-22,36.51,9741460000.0,-0.9999999962521018
2008-04-23,37.46,9653610000.0,-0.9999999961195863
2008-04-24,37.11,9718870000.0,-0.9999999961816549
2008-04-25,37.37,9641060000.0,-0.9999999961238702
2008-04-28,37.06,9849390000.0,-0.9999999962373304
2008-04-29,37.89,9615960000.0,-0.9999999960596758
2008-04-30,36.96,10025090000.0,-0.9999999963132501
2008-05-01,38.59,10223380000.0,-0.9999999962253189
2008-05-02,39.38,10100390000.0,-0.9999999961011407
2008-05-05,38.89,10368960000.0,-0.9999999962493827
2008-05-06,39.96,10348880000.0,-0.9999999961387126
2008-05-07,39.88,10208320000.0,-0.9999999960933826
2008-05-08,39.32,10238440000.0,-0.9999999961595711
2008-05-09,39.44,10627490000.0,-0.9999999962888697
2008-05-12,40.99,11064230000.0,-0.9999999962952686
2008-05-13,42.73,11234910000.0,-0.9999999961966762
2008-05-14,43.41,11531090000.0,-0.9999999962353949
2008-05-15,44.59,11634000000.0,-0.9999999961672683
2008-05-16,45.0,11827270000.0,-0.9999999961952336
2008-05-19,45.77,11357900000.0,-0.9999999959702057
2008-05-20,43.9,9603410000.0,-0.9999999954287071
2008-05-21,36.91,9001010000.0,-0.9999999958993491
2008-05-22,34.51,8913160000.0,-0.999999996128197
2008-05-23,34.16,9091370000.0,-0.9999999962425905
2008-05-27,34.87,9425200000.0,-0.9999999963003438
2008-05-28,36.2,9736440000.0,-0.9999999962820086
2008-05-29,37.44,9646080000.0,-0.9999999961186306
2008-05-30,37.08,9538150000.0,-0.9999999961124537
2008-06-02,36.65,9989950000.0,-0.999999996331313
2008-06-03,38.45,10286130000.0,-0.9999999962619567
2008-06-04,39.63,10725380000.0,-0.999999996305026
2008-06-05,41.38,10160630000.0,-0.9999999959274178
2008-06-06,39.13,9904610000.0,-0.9999999960493144
2008-06-09,38.11,10276090000.0,-0.999999996291391
2008-06-10,39.59,9989950000.0,-0.9999999960370172
2008-06-11,38.45,10200790000.0,-0.9999999962306841
2008-06-12,39.29,10311230000.0,-0.9999999961895913
2008-06-13,39.73,10271070000.0,-0.9999999961318539
2008-06-16,39.57,9904610000.0,-0.9999999960048906
2008-06-17,38.11,9841860000.0,-0.9999999961277645
2008-06-18,37.86,10002500000.0,-0.9999999962149463
2008-06-19,38.5,9856920000.0,-0.9999999960941146
2008-06-20,37.92,9505520000.0,-0.9999999960107391
2008-06-23,36.52,9264560000.0,-0.9999999960580966
2008-06-24,35.56,9513050000.0,-0.999999996261977
2008-06-25,36.55,9126510000.0,-0.9999999959951833
2008-06-26,35.01,9056230000.0,-0.9999999961341529
2008-06-27,34.73,8983440000.0,-0.9999999961339977
2008-06-30,34.44,8828570000.0,-0.9999999960990285
2008-07-01,33.93,8709050000.0,-0.9999999961040527
2008-07-02,33.45,8831060000.0,-0.9999999962122327
2008-07-03,33.94,8614430000.0,-0.9999999960600991
2008-07-07,33.07,8709050000.0,-0.9999999962028006
2008-07-08,33.45,8462540000.0,-0.9999999960472861
