date,PBCT,dcf,Deviation
2004-01-14,7.15,,
2004-01-15,7.34,,
2004-01-16,7.88,,
2004-01-20,7.76,,
2004-01-21,8.12,,
2004-01-22,7.98,,
2004-01-23,8.08,,
2004-01-26,8.26,,
2004-01-27,8.21,,
2004-01-28,8.0,,
2004-01-29,7.89,,
2004-01-30,8.02,,
2004-02-02,7.97,,
2004-02-03,8.85,,
2004-02-04,9.54,,
2004-02-05,9.38,,
2004-02-06,9.49,,
2004-02-09,9.25,,
2004-02-10,9.22,,
2004-02-11,9.52,,
2004-02-12,9.46,,
2004-02-13,9.41,,
2004-02-17,9.5,,
2004-02-18,9.47,,
2004-02-19,9.42,,
2004-02-20,9.38,,
2004-02-23,9.42,,
2004-02-24,9.37,,
2004-02-25,9.43,,
2004-02-26,9.42,,
2004-02-27,9.51,,
2004-03-01,9.48,,
2004-03-02,9.52,,
2004-03-03,9.51,,
2004-03-04,9.54,,
2004-03-05,9.57,,
2004-03-08,9.6,,
2004-03-09,9.53,,
2004-03-10,9.46,,
2004-03-11,9.44,,
2004-03-12,9.52,,
2004-03-15,9.16,,
2004-03-16,9.37,,
2004-03-17,9.53,,
2004-03-18,9.38,,
2004-03-19,9.27,,
2004-03-22,9.16,,
2004-03-23,9.1,,
2004-03-24,8.92,,
2004-03-25,9.04,,
2004-03-26,9.02,,
2004-03-29,9.11,,
2004-03-30,9.38,,
2004-03-31,9.84,,
2004-04-01,10.3,,
2004-04-02,10.56,,
2004-04-05,10.24,,
2004-04-06,10.15,,
2004-04-07,10.05,,
2004-04-08,10.04,,
2004-04-12,9.83,,
2004-04-13,9.77,,
2004-04-14,9.6,,
2004-04-15,9.45,,
2004-04-16,9.63,,
2004-04-19,9.3,,
2004-04-20,9.06,,
2004-04-21,9.03,,
2004-04-22,9.1,,
2004-04-23,9.08,,
2004-04-26,9.06,,
2004-04-27,8.99,,
2004-04-28,8.88,,
2004-04-29,8.92,,
2004-04-30,8.93,,
2004-05-03,9.13,,
2004-05-04,9.19,,
2004-05-05,9.32,,
2004-05-06,9.32,,
2004-05-07,9.28,,
2004-05-10,9.16,,
2004-05-11,9.34,,
2004-05-12,9.35,,
2004-05-13,9.55,,
2004-05-14,9.45,,
2004-05-17,9.38,,
2004-05-18,9.43,,
2004-05-19,9.64,,
2004-05-20,9.67,,
2004-05-21,9.81,,
2004-05-24,9.89,,
2004-05-25,9.97,,
2004-05-26,10.05,,
2004-05-27,10.06,,
2004-05-28,10.15,,
2004-06-01,9.99,,
2004-06-02,9.96,,
2004-06-03,9.73,,
2004-06-04,9.75,,
2004-06-07,9.84,,
2004-06-08,9.81,,
2004-06-09,9.68,,
2004-06-10,9.71,,
2004-06-14,9.5,,
2004-06-15,9.48,,
2004-06-16,9.41,,
2004-06-17,9.4,,
2004-06-18,9.37,,
2004-06-21,9.49,,
2004-06-22,9.36,,
2004-06-23,9.18,,
2004-06-24,9.27,,
2004-06-25,9.52,,
2004-06-28,9.68,,
2004-06-29,9.87,,
2004-06-30,9.89,,
2004-07-01,9.85,,
2004-07-02,9.83,,
2004-07-06,9.95,,
2004-07-07,10.03,,
2004-07-08,9.92,,
2004-07-09,9.99,,
2004-07-12,9.97,,
2004-07-13,10.0,,
2004-07-14,10.21,,
2004-07-15,10.06,,
2004-07-16,9.82,,
2004-07-19,9.87,,
2004-07-20,9.77,,
2004-07-21,9.86,,
2004-07-22,9.7,,
2004-07-23,9.55,,
2004-07-26,9.72,,
2004-07-27,9.97,,
2004-07-28,9.84,,
2004-07-29,9.93,,
2004-07-30,10.0,,
2004-08-02,10.04,,
2004-08-03,9.87,,
2004-08-04,9.85,,
2004-08-05,9.74,,
2004-08-06,9.7,,
2004-08-09,9.69,,
2004-08-10,9.83,,
2004-08-11,9.8,,
2004-08-12,9.68,,
2004-08-13,9.65,,
2004-08-16,9.68,,
2004-08-17,9.7,,
2004-08-18,9.76,,
2004-08-19,9.97,,
2004-08-20,10.13,,
2004-08-23,10.17,,
2004-08-24,10.23,,
2004-08-25,10.21,,
2004-08-26,10.21,,
2004-08-27,10.21,,
2004-08-30,10.26,,
2004-08-31,10.47,,
2004-09-01,10.48,,
2004-09-02,10.71,,
2004-09-03,10.88,,
2004-09-07,10.79,,
2004-09-08,10.91,,
2004-09-09,10.98,,
2004-09-10,11.1,,
2004-09-13,11.43,,
2004-09-14,11.64,,
2004-09-15,11.39,,
2004-09-16,11.43,,
2004-09-17,11.43,,
2004-09-20,11.37,,
2004-09-21,11.51,,
2004-09-22,11.42,,
2004-09-23,11.23,,
2004-09-24,11.09,,
2004-09-27,10.98,,
2004-09-28,11.04,,
2004-09-29,11.08,,
2004-09-30,11.34,,
2004-10-01,11.31,,
2004-10-04,11.51,,
2004-10-05,11.51,,
2004-10-06,11.69,,
2004-10-07,11.61,,
2004-10-08,11.57,,
2004-10-11,11.72,,
2004-10-12,11.58,,
2004-10-13,11.62,,
2004-10-14,11.46,,
2004-10-15,11.63,,
2004-10-18,11.64,,
2004-10-19,11.44,,
2004-10-20,11.53,,
2004-10-21,11.67,,
2004-10-22,11.69,,
2004-10-25,11.93,,
2004-10-26,12.08,,
2004-10-27,11.91,,
2004-10-28,11.83,,
2004-10-29,11.9,,
2004-11-01,11.85,,
2004-11-02,11.75,,
2004-11-03,12.32,,
2004-11-04,12.6,,
2004-11-05,12.56,,
2004-11-08,12.63,,
2004-11-09,12.63,,
2004-11-10,12.76,,
2004-11-11,13.1,,
2004-11-12,13.81,,
2004-11-15,14.05,,
2004-11-16,12.85,,
2004-11-17,12.86,,
2004-11-18,12.48,,
2004-11-19,12.28,,
2004-11-22,12.48,,
2004-11-23,12.44,,
2004-11-24,12.4,,
2004-11-26,12.58,,
2004-11-29,12.55,,
2004-11-30,12.62,,
2004-12-01,12.6,,
2004-12-02,12.59,,
2004-12-03,12.3,,
2004-12-06,12.22,,
2004-12-07,11.9,,
2004-12-08,11.87,,
2004-12-09,11.78,,
2004-12-10,12.03,,
2004-12-13,12.24,,
2004-12-14,12.2,,
2004-12-15,12.31,,
2004-12-16,12.28,,
2004-12-17,12.04,,
2004-12-20,11.98,,
2004-12-21,12.19,,
2004-12-22,12.12,,
2004-12-23,12.16,,
2004-12-27,12.11,,
2004-12-28,12.11,,
2004-12-29,12.18,,
2004-12-30,12.24,,
2004-12-31,12.35,,
2005-01-03,12.12,,
2005-01-04,11.88,,
2005-01-05,11.81,,
2005-01-06,11.68,,
2005-01-07,11.75,,
2005-01-10,11.74,,
2005-01-11,11.68,,
2005-01-12,11.65,,
2005-01-13,11.59,,
2005-01-14,11.61,,
2005-01-18,11.72,,
2005-01-19,11.87,,
2005-01-20,11.71,,
2005-01-21,11.82,,
2005-01-24,11.94,,
2005-01-25,11.86,,
2005-01-26,11.92,,
2005-01-27,11.78,,
2005-01-28,11.73,,
2005-01-31,11.76,,
2005-02-01,11.89,,
2005-02-02,11.87,,
2005-02-03,11.94,,
2005-02-04,12.0,,
2005-02-07,12.08,,
2005-02-08,12.02,,
2005-02-09,11.95,,
2005-02-10,12.01,,
2005-02-11,12.05,,
2005-02-14,11.96,,
2005-02-15,12.08,,
2005-02-16,12.0,,
2005-02-17,12.0,,
2005-02-18,12.03,,
2005-02-22,11.74,,
2005-02-23,11.6,,
2005-02-24,11.81,,
2005-02-25,11.95,,
2005-02-28,12.11,,
2005-03-01,12.14,,
2005-03-02,12.18,,
2005-03-03,12.47,,
2005-03-04,12.85,,
2005-03-07,12.94,,
2005-03-08,12.98,,
2005-03-09,12.88,,
2005-03-10,12.97,,
2005-03-11,13.01,,
2005-03-14,13.22,,
2005-03-15,13.05,,
2005-03-16,12.82,,
2005-03-17,12.81,,
2005-03-18,12.95,,
2005-03-21,12.89,,
2005-03-22,12.85,,
2005-03-23,12.73,,
2005-03-24,12.68,,
2005-03-28,12.66,,
2005-03-29,12.7,,
2005-03-30,12.83,,
2005-03-31,13.0,,
2005-04-01,13.02,,
2005-04-04,12.97,,
2005-04-05,13.1,,
2005-04-06,13.13,,
2005-04-07,13.18,,
2005-04-08,13.0,,
2005-04-11,12.89,,
2005-04-12,12.92,,
2005-04-13,13.03,,
2005-04-14,12.94,,
2005-04-15,12.59,,
2005-04-18,12.59,,
2005-04-19,12.75,,
2005-04-20,12.72,,
2005-04-21,13.2,,
2005-04-22,13.23,,
2005-04-25,13.53,,
2005-04-26,13.59,,
2005-04-27,13.42,,
2005-04-28,13.2,,
2005-04-29,13.18,,
2005-05-02,13.49,,
2005-05-03,13.63,,
2005-05-04,13.68,,
2005-05-05,13.8,,
2005-05-06,13.67,,
2005-05-09,13.76,,
2005-05-10,13.73,,
2005-05-11,13.69,,
2005-05-12,13.58,,
2005-05-13,13.59,,
2005-05-16,13.7,,
2005-05-17,13.8,,
2005-05-18,13.83,,
2005-05-19,13.79,,
2005-05-20,13.78,,
2005-05-23,13.77,,
2005-05-24,13.68,,
2005-05-25,13.59,,
2005-05-26,13.53,,
2005-05-27,13.57,,
2005-05-31,13.48,,
2005-06-01,13.74,,
2005-06-02,13.82,,
2005-06-03,13.72,,
2005-06-06,13.75,,
2005-06-07,13.75,,
2005-06-08,13.68,,
2005-06-09,13.77,,
2005-06-10,13.69,,
2005-06-13,13.63,,
2005-06-14,13.76,,
2005-06-15,13.71,,
2005-06-16,13.86,,
2005-06-17,13.65,,
2005-06-20,13.69,,
2005-06-21,13.7,,
2005-06-22,13.76,,
2005-06-23,13.83,,
2005-06-24,13.87,,
2005-06-27,14.07,,
2005-06-28,14.28,,
2005-06-29,14.42,,
2005-06-30,14.4,,
2005-07-01,14.63,,
2005-07-05,14.52,,
2005-07-06,14.48,,
2005-07-07,14.49,,
2005-07-08,14.62,,
2005-07-11,14.52,,
2005-07-12,14.57,,
2005-07-13,14.8,,
2005-07-14,14.82,,
2005-07-15,14.9,,
2005-07-18,14.9,,
2005-07-19,15.1,,
2005-07-20,15.35,,
2005-07-21,15.19,,
2005-07-22,15.28,,
2005-07-25,15.15,,
2005-07-26,15.11,,
2005-07-27,14.89,,
2005-07-28,14.9,,
2005-07-29,14.91,,
2005-08-01,15.03,,
2005-08-02,15.3,,
2005-08-03,15.89,,
2005-08-04,15.42,,
2005-08-05,15.23,,
2005-08-08,14.95,,
2005-08-09,14.97,,
2005-08-10,15.09,,
2005-08-11,14.96,,
2005-08-12,14.92,,
2005-08-15,14.99,,
2005-08-16,14.85,,
2005-08-17,14.6,,
2005-08-18,14.51,,
2005-08-19,14.55,,
2005-08-22,14.67,,
2005-08-23,14.6,,
2005-08-24,14.53,,
2005-08-25,14.48,,
2005-08-26,14.32,,
2005-08-29,14.37,,
2005-08-30,14.17,,
2005-08-31,14.04,,
2005-09-01,14.16,,
2005-09-02,14.14,,
2005-09-06,14.18,,
2005-09-07,14.18,,
2005-09-08,14.06,,
2005-09-09,14.11,,
2005-09-12,14.05,,
2005-09-13,13.79,,
2005-09-14,13.61,,
2005-09-15,13.79,,
2005-09-16,13.81,,
2005-09-19,14.03,,
2005-09-20,13.92,,
2005-09-21,13.56,,
2005-09-22,13.66,,
2005-09-23,13.81,,
2005-09-26,13.62,,
2005-09-27,13.8,,
2005-09-28,13.62,,
2005-09-29,13.81,,
2005-09-30,13.8,,
2005-10-03,14.0,,
2005-10-04,13.99,,
2005-10-05,13.81,,
2005-10-06,14.23,,
2005-10-07,14.48,,
2005-10-10,14.41,,
2005-10-11,14.33,,
2005-10-12,14.13,,
2005-10-13,14.21,,
2005-10-14,14.58,,
2005-10-17,14.6,,
2005-10-18,15.11,,
2005-10-19,15.44,,
2005-10-20,15.43,,
2005-10-21,15.47,,
2005-10-24,15.49,,
2005-10-25,15.31,,
2005-10-26,15.17,,
2005-10-27,15.19,,
2005-10-28,15.12,,
2005-10-31,15.33,,
2005-11-01,15.46,,
2005-11-02,15.67,,
2005-11-03,15.5,,
2005-11-04,15.65,,
2005-11-07,15.5,,
2005-11-08,15.29,,
2005-11-09,15.29,,
2005-11-10,15.71,,
2005-11-11,15.88,,
2005-11-14,15.81,,
2005-11-15,15.86,,
2005-11-16,15.76,,
2005-11-17,15.8,,
2005-11-18,15.71,,
2005-11-21,15.71,,
2005-11-22,15.71,,
2005-11-23,15.7,,
2005-11-25,15.71,,
2005-11-28,15.28,,
2005-11-29,15.13,,
2005-11-30,14.82,,
2005-12-01,14.98,,
2005-12-02,14.97,,
2005-12-05,14.82,,
2005-12-06,14.81,,
2005-12-07,14.83,,
2005-12-08,14.78,,
2005-12-09,14.94,,
2005-12-12,14.82,,
2005-12-13,14.99,,
2005-12-14,15.27,,
2005-12-15,15.0,,
2005-12-16,14.88,,
2005-12-19,14.86,,
2005-12-20,14.88,,
2005-12-21,14.91,,
2005-12-22,14.9,,
2005-12-23,14.95,,
2005-12-27,14.88,,
2005-12-28,14.91,,
2005-12-29,14.72,,
2005-12-30,14.79,,
2006-01-03,14.9,,
2006-01-04,15.17,,
2006-01-05,15.19,,
2006-01-06,15.26,,
2006-01-09,15.37,,
2006-01-10,15.4,,
2006-01-11,15.34,,
2006-01-12,15.12,,
2006-01-13,15.17,,
2006-01-17,15.16,,
2006-01-18,15.32,,
2006-01-19,15.1,,
2006-01-20,14.81,,
2006-01-23,14.87,,
2006-01-24,14.6,,
2006-01-25,14.68,,
2006-01-26,14.81,,
2006-01-27,14.78,,
2006-01-30,14.53,,
2006-01-31,14.61,,
2006-02-01,14.44,,
2006-02-02,14.53,,
2006-02-03,14.41,,
2006-02-06,14.4,,
2006-02-07,14.42,,
2006-02-08,14.51,,
2006-02-09,14.47,,
2006-02-10,14.77,,
2006-02-13,14.56,,
2006-02-14,14.7,,
2006-02-15,14.79,,
2006-02-16,14.94,,
2006-02-17,14.81,,
2006-02-21,14.78,,
2006-02-22,15.0,,
2006-02-23,14.82,,
2006-02-24,14.82,,
2006-02-27,14.89,,
2006-02-28,14.73,,
2006-03-01,14.75,,
2006-03-02,14.66,,
2006-03-03,14.74,,
2006-03-06,14.79,,
2006-03-07,14.82,,
2006-03-08,14.95,,
2006-03-09,14.95,,
2006-03-10,15.1,,
2006-03-13,15.18,,
2006-03-14,15.46,,
2006-03-15,15.69,,
2006-03-16,15.81,,
2006-03-17,15.93,,
2006-03-20,15.93,,
2006-03-21,15.95,,
2006-03-22,16.0,,
2006-03-23,15.9,,
2006-03-24,15.77,,
2006-03-27,15.68,,
2006-03-28,15.5,,
2006-03-29,15.54,,
2006-03-30,15.43,,
2006-03-31,15.6,,
2006-04-03,15.8,,
2006-04-04,15.9,,
2006-04-05,15.95,,
2006-04-06,15.96,,
2006-04-07,16.07,,
2006-04-10,16.0,,
2006-04-11,15.79,,
2006-04-12,15.8,,
2006-04-13,15.77,,
2006-04-17,16.0,,
2006-04-18,16.16,,
2006-04-19,16.29,,
2006-04-20,16.15,,
2006-04-21,15.87,,
2006-04-24,15.74,,
2006-04-25,15.65,,
2006-04-26,15.6,,
2006-04-27,15.6,,
2006-04-28,15.6,,
2006-05-01,15.56,,
2006-05-02,15.43,,
2006-05-03,15.39,,
2006-05-04,15.41,,
2006-05-05,15.46,,
2006-05-08,15.55,,
2006-05-09,15.58,,
2006-05-10,15.6,,
2006-05-11,15.4,,
2006-05-12,15.22,,
2006-05-15,15.17,,
2006-05-16,15.03,,
2006-05-17,14.77,,
2006-05-18,14.72,,
2006-05-19,14.9,,
2006-05-22,15.05,,
2006-05-23,14.93,,
2006-05-24,14.94,,
2006-05-25,15.06,,
2006-05-26,16.04,,
2006-05-30,15.79,,
2006-05-31,15.68,,
2006-06-01,15.8,,
2006-06-02,15.92,,
2006-06-05,15.86,,
2006-06-06,15.77,,
2006-06-07,16.04,,
2006-06-08,16.03,,
2006-06-09,16.18,,
2006-06-12,15.99,,
2006-06-13,15.68,,
2006-06-14,15.55,,
2006-06-15,15.93,,
2006-06-16,15.79,,
2006-06-19,15.55,,
2006-06-20,15.44,,
2006-06-21,15.54,,
2006-06-22,15.6,,
2006-06-23,15.5,,
2006-06-26,15.65,,
2006-06-27,15.45,,
2006-06-28,15.45,,
2006-06-29,15.62,,
2006-06-30,15.64,,
2006-07-03,15.8,,
2006-07-05,15.57,,
2006-07-06,15.58,,
2006-07-07,15.5,,
2006-07-10,15.53,,
2006-07-11,15.5,,
2006-07-12,15.39,,
2006-07-13,15.34,,
2006-07-14,15.26,,
2006-07-17,15.33,,
2006-07-18,15.73,,
2006-07-19,16.03,,
2006-07-20,16.0,,
2006-07-21,16.3,,
2006-07-24,16.58,,
2006-07-25,16.93,,
2006-07-26,17.15,,
2006-07-27,17.25,,
2006-07-28,17.25,,
2006-07-31,17.09,,
2006-08-01,16.98,,
2006-08-02,16.98,,
2006-08-03,17.05,,
2006-08-04,17.09,,
2006-08-07,17.07,,
2006-08-08,17.09,,
2006-08-09,16.86,,
2006-08-10,16.91,,
2006-08-11,17.0,,
2006-08-14,17.08,,
2006-08-15,17.36,,
2006-08-16,17.61,,
2006-08-17,17.61,,
2006-08-18,17.67,,
2006-08-21,17.51,,
2006-08-22,17.45,,
2006-08-23,17.19,,
2006-08-24,17.11,,
2006-08-25,17.02,,
2006-08-28,17.08,,
2006-08-29,17.03,,
2006-08-30,17.1,,
2006-08-31,17.21,,
2006-09-01,17.32,,
2006-09-05,17.59,,
2006-09-06,17.98,,
2006-09-07,17.83,,
2006-09-08,17.68,,
2006-09-11,17.68,,
2006-09-12,17.56,,
2006-09-13,17.58,,
2006-09-14,17.53,,
2006-09-15,17.59,,
2006-09-18,17.57,,
2006-09-19,17.8,,
2006-09-20,19.03,,
2006-09-21,18.58,,
2006-09-22,18.52,,
2006-09-25,18.3,,
2006-09-26,18.47,,
2006-09-27,18.69,,
2006-09-28,18.73,,
2006-09-29,18.86,,
2006-10-02,18.75,,
2006-10-03,18.94,,
2006-10-04,18.96,,
2006-10-05,19.26,,
2006-10-06,19.15,,
2006-10-09,19.07,,
2006-10-10,19.12,,
2006-10-11,19.3,,
2006-10-12,19.38,,
2006-10-13,19.4,,
2006-10-16,19.43,,
2006-10-17,19.43,,
2006-10-18,19.47,,
2006-10-19,19.52,,
2006-10-20,19.58,,
2006-10-23,19.64,,
2006-10-24,19.55,,
2006-10-25,19.4,,
2006-10-26,19.4,,
2006-10-27,19.23,,
2006-10-30,19.24,,
2006-10-31,19.38,,
2006-11-01,19.36,,
2006-11-02,19.39,,
2006-11-03,20.89,,
2006-11-06,21.02,,
2006-11-07,21.19,,
2006-11-08,21.34,,
2006-11-09,21.19,,
2006-11-10,21.27,,
2006-11-13,21.22,,
2006-11-14,21.31,,
2006-11-15,21.38,,
2006-11-16,21.34,,
2006-11-17,21.29,,
2006-11-20,21.15,,
2006-11-21,20.98,,
2006-11-22,21.04,,
2006-11-24,20.86,,
2006-11-27,20.65,,
2006-11-28,20.78,,
2006-11-29,21.11,,
2006-11-30,21.23,,
2006-12-01,21.24,,
2006-12-04,21.4,,
2006-12-05,21.53,,
2006-12-06,21.39,,
2006-12-07,21.25,,
2006-12-08,21.11,,
2006-12-11,21.39,,
2006-12-12,21.36,,
2006-12-13,21.4,,
2006-12-14,21.28,,
2006-12-15,21.35,,
2006-12-18,21.35,,
2006-12-19,21.41,,
2006-12-20,21.43,,
2006-12-21,21.42,,
2006-12-22,21.27,,
2006-12-26,21.46,,
2006-12-27,21.58,,
2006-12-28,21.47,,
2006-12-29,21.25,,
2007-01-03,21.28,,
2007-01-04,21.19,,
2007-01-05,20.96,,
2007-01-08,21.0,,
2007-01-09,20.85,,
2007-01-10,21.03,,
2007-01-11,21.23,,
2007-01-12,21.22,,
2007-01-16,21.13,,
2007-01-17,21.05,,
2007-01-18,21.13,,
2007-01-19,21.19,,
2007-01-22,21.34,,
2007-01-23,21.25,,
2007-01-24,21.43,,
2007-01-25,21.3,,
2007-01-26,21.19,,
2007-01-29,21.37,,
2007-01-30,21.44,,
2007-01-31,21.42,,
2007-02-01,21.5,,
2007-02-02,21.43,,
2007-02-05,21.41,,
2007-02-06,21.52,,
2007-02-07,21.62,,
2007-02-08,21.6,,
2007-02-09,21.59,,
2007-02-12,21.54,,
2007-02-13,21.59,,
2007-02-14,21.65,,
2007-02-15,21.6,,
2007-02-16,21.7,,
2007-02-20,21.79,,
2007-02-21,21.8,,
2007-02-22,21.77,,
2007-02-23,21.79,,
2007-02-26,21.67,,
2007-02-27,21.18,,
2007-02-28,21.14,,
2007-03-01,21.07,,
2007-03-02,20.89,,
2007-03-05,20.55,,
2007-03-06,20.71,,
2007-03-07,20.46,,
2007-03-08,20.63,,
2007-03-09,20.57,,
2007-03-12,20.48,,
2007-03-13,19.99,,
2007-03-14,20.18,,
2007-03-15,20.36,,
2007-03-16,20.09,,
2007-03-19,20.39,,
2007-03-20,20.83,,
2007-03-21,20.97,,
2007-03-22,20.9,,
2007-03-23,21.02,,
2007-03-26,21.27,,
2007-03-27,21.3,,
2007-03-28,20.88,,
2007-03-29,21.15,,
2007-03-30,21.14,,
2007-04-02,21.04,,
2007-04-03,20.97,,
2007-04-04,20.98,,
2007-04-05,21.08,,
2007-04-09,21.15,,
2007-04-10,21.04,,
2007-04-11,20.74,,
2007-04-12,20.81,,
2007-04-13,20.6,,
2007-04-16,20.75,,
2007-04-17,20.8,,
2007-04-18,20.85,,
2007-04-19,20.79,,
2007-04-20,20.74,,
2007-04-23,20.4,,
2007-04-24,20.07,,
2007-04-25,19.95,,
2007-04-26,20.05,,
2007-04-27,20.0,,
2007-04-30,19.91,,
2007-05-01,20.06,,
2007-05-02,20.18,,
2007-05-03,20.27,,
2007-05-04,20.3,,
2007-05-07,20.3,,
2007-05-08,20.38,,
2007-05-09,20.51,,
2007-05-10,20.25,,
2007-05-11,20.37,,
2007-05-14,20.18,,
2007-05-15,19.98,,
2007-05-16,19.95,,
2007-05-17,19.99,,
2007-05-18,19.98,,
2007-05-21,19.93,,
2007-05-22,19.96,,
2007-05-23,20.26,,
2007-05-24,20.0,,
2007-05-25,19.97,,
2007-05-29,20.1,,
2007-05-30,20.11,,
2007-05-31,20.19,,
2007-06-01,20.28,,
2007-06-04,20.26,,
2007-06-05,20.01,,
2007-06-06,19.87,,
2007-06-07,19.54,,
2007-06-08,19.44,,
2007-06-11,19.61,,
2007-06-12,19.37,,
2007-06-13,19.43,,
2007-06-14,19.53,,
2007-06-15,19.4,,
2007-06-18,19.69,,
2007-06-19,19.51,,
2007-06-20,19.05,,
2007-06-21,19.3,,
2007-06-22,19.01,,
2007-06-25,18.71,,
2007-06-26,18.71,,
2007-06-27,18.17,,
2007-06-28,18.04,,
2007-06-29,17.73,,
2007-07-02,18.11,,
2007-07-03,18.23,,
2007-07-05,18.09,,
2007-07-06,18.05,,
2007-07-09,18.08,,
2007-07-10,17.87,,
2007-07-11,17.67,,
2007-07-12,18.2,,
2007-07-13,18.29,,
2007-07-16,17.79,,
2007-07-17,17.55,,
2007-07-18,17.37,,
2007-07-19,17.66,,
2007-07-20,17.93,,
2007-07-23,17.74,,
2007-07-24,16.95,,
2007-07-25,17.05,,
2007-07-26,16.73,,
2007-07-27,16.52,,
2007-07-30,16.34,,
2007-07-31,16.12,,
2007-08-01,15.8,,
2007-08-02,15.91,,
2007-08-03,14.99,,
2007-08-06,15.45,,
2007-08-07,15.67,,
2007-08-08,16.42,,
2007-08-09,15.97,,
2007-08-10,16.27,,
2007-08-13,16.05,,
2007-08-14,15.77,,
2007-08-15,15.96,,
2007-08-16,16.73,,
2007-08-17,17.31,,
2007-08-20,17.57,,
2007-08-21,18.2,,
2007-08-22,18.14,,
2007-08-23,17.84,,
2007-08-24,17.87,,
2007-08-27,17.44,,
2007-08-28,17.1,,
2007-08-29,17.66,,
2007-08-30,17.67,,
2007-08-31,17.68,,
2007-09-04,17.89,,
2007-09-05,17.46,,
2007-09-06,17.5,,
2007-09-07,17.3,,
2007-09-10,16.99,,
2007-09-11,17.09,,
2007-09-12,17.03,,
2007-09-13,17.01,,
2007-09-14,17.02,,
2007-09-17,17.0,,
2007-09-18,17.48,,
2007-09-19,17.55,,
2007-09-20,17.42,,
2007-09-21,17.3,,
2007-09-24,17.25,,
2007-09-25,16.94,,
2007-09-26,17.03,,
2007-09-27,17.23,,
2007-09-28,17.28,,
2007-10-01,17.55,,
2007-10-02,17.85,,
2007-10-03,17.68,,
2007-10-04,17.57,,
2007-10-05,17.6,,
2007-10-08,17.51,,
2007-10-09,17.8,,
2007-10-10,18.21,,
2007-10-11,18.12,,
2007-10-12,18.02,,
2007-10-15,17.63,,
2007-10-16,17.26,,
2007-10-17,17.17,,
2007-10-18,17.79,,
2007-10-19,17.83,,
2007-10-22,17.92,,
2007-10-23,18.49,,
2007-10-24,18.4,,
2007-10-25,17.9,,
2007-10-26,18.05,,
2007-10-29,17.88,,
2007-10-30,17.65,,
2007-10-31,17.78,,
2007-11-01,17.17,,
2007-11-02,16.73,,
2007-11-05,16.67,,
2007-11-06,17.02,,
2007-11-07,16.14,,
2007-11-08,16.31,,
2007-11-09,16.85,,
2007-11-12,16.52,,
2007-11-13,16.86,,
2007-11-14,16.88,,
2007-11-15,16.38,,
2007-11-16,16.59,,
2007-11-19,16.35,,
2007-11-20,16.35,,
2007-11-21,16.18,,
2007-11-23,16.71,,
2007-11-26,15.95,,
2007-11-27,16.39,,
2007-11-28,17.09,,
2007-11-29,16.78,,
2007-11-30,16.97,,
2007-12-03,16.75,,
2007-12-04,16.31,,
2007-12-05,16.67,,
2007-12-06,17.1,,
2007-12-07,17.06,,
2007-12-10,17.47,,
2007-12-11,16.78,,
2007-12-12,16.57,,
2007-12-13,16.92,,
2007-12-14,16.7,,
2007-12-17,16.33,,
2007-12-18,16.7,,
2007-12-19,16.77,,
2007-12-20,16.79,,
2007-12-21,16.97,,
2007-12-24,17.2,,
2007-12-26,17.33,,
2007-12-27,17.3,,
2007-12-28,17.47,,
2007-12-31,17.8,,
2008-01-02,17.37,,
2008-01-03,17.39,,
2008-01-04,16.93,,
2008-01-07,17.05,,
2008-01-08,16.6,,
2008-01-09,16.56,,
2008-01-10,16.89,,
2008-01-11,16.69,,
2008-01-14,16.41,,
2008-01-15,15.97,,
2008-01-16,16.03,,
2008-01-17,15.25,,
2008-01-18,15.41,,
2008-01-22,15.09,,
2008-01-23,16.03,,
2008-01-24,16.29,,
2008-01-25,16.03,,
2008-01-28,15.96,,
2008-01-29,16.15,,
2008-01-30,15.72,,
2008-01-31,16.89,,
2008-02-01,17.45,,
2008-02-04,16.96,,
2008-02-05,16.92,,
2008-02-06,16.89,,
2008-02-07,17.23,,
2008-02-08,17.08,,
2008-02-11,17.02,,
2008-02-12,17.08,,
2008-02-13,17.01,,
2008-02-14,16.99,,
2008-02-15,17.34,,
2008-02-19,16.79,,
2008-02-20,17.0,,
2008-02-21,16.85,,
2008-02-22,16.93,,
2008-02-25,17.2,,
2008-02-26,17.28,,
2008-02-27,17.15,,
2008-02-28,17.12,,
2008-02-29,16.86,,
2008-03-03,16.54,,
2008-03-04,16.58,,
2008-03-05,16.45,,
2008-03-06,16.17,,
2008-03-07,15.95,,
2008-03-10,15.74,,
2008-03-11,16.96,,
2008-03-12,16.44,,
2008-03-13,16.75,,
2008-03-14,16.5,,
2008-03-17,16.69,,
2008-03-18,17.47,,
2008-03-19,16.76,,
2008-03-20,17.54,,
2008-03-24,17.21,,
2008-03-25,18.13,,
2008-03-26,17.57,,
2008-03-27,17.81,,
2008-03-28,17.25,,
2008-03-31,17.31,,
2008-04-01,18.32,,
2008-04-02,18.23,,
2008-04-03,17.98,,
2008-04-04,17.86,,
2008-04-07,18.05,,
2008-04-08,18.1,,
2008-04-09,17.9,,
2008-04-10,17.78,,
2008-04-11,17.69,,
2008-04-14,17.3,,
2008-04-15,17.4,,
2008-04-16,18.0,,
2008-04-17,17.27,,
2008-04-18,17.35,,
2008-04-21,17.33,,
2008-04-22,16.96,,
