date,RE,dcf,Deviation
2012-03-13,92.87,101.2612960902144,-0.08286775317134532
2012-03-14,92.94,101.6312960902144,-0.08551791057057323
2012-03-15,93.31,100.9012960902144,-0.07523487194284528
2012-03-16,92.58,101.4912960902144,-0.08780354999401385
2012-03-19,93.17,101.86129609021441,-0.08532481348476928
2012-03-20,93.54,101.1012960902144,-0.07478930916441784
2012-03-21,92.78,100.5712960902144,-0.07747037567483928
2012-03-22,92.25,101.0712960902144,-0.08727795557643458
2012-03-23,92.75,102.19129609021441,-0.09238845627204528
2012-03-26,93.87,101.6012960902144,-0.07609446323745306
2012-03-27,93.28,102.1812960902144,-0.08711277338227907
2012-03-28,93.86,101.6512960902144,-0.07664728724461822
2012-03-29,93.33,100.84129609021441,-0.07448631048429477
2012-03-30,92.52,102.3379033683775,-0.09593613944812596
2012-04-02,93.46,102.9179033683775,-0.09189755192082094
2012-04-03,94.04,102.8079033683775,-0.08528433205140529
2012-04-04,93.93,102.8179033683775,-0.08644314926879793
2012-04-05,93.94,101.7579033683775,-0.07682846353541328
2012-04-09,92.88,101.3279033683775,-0.0833719349512756
2012-04-10,92.45,102.3079033683775,-0.0963552476770283
2012-04-11,93.43,103.1679033683775,-0.09438888501597975
2012-04-12,94.29,101.7979033683775,-0.07375302555307595
2012-04-13,92.92,102.0479033683775,-0.08944724062999265
2012-04-16,93.17,102.1279033683775,-0.08771259443235757
2012-04-17,93.25,101.8479033683775,-0.08441905119322313
2012-04-18,92.97,103.0479033683775,-0.0977982378967075
2012-04-19,94.17,104.2779033683775,-0.09693236094966151
2012-04-20,95.4,103.6179033683775,-0.07930968588663279
2012-04-23,94.74,103.4879033683775,-0.0845306850718417
2012-04-24,94.61,104.3079033683775,-0.09297381171710484
2012-04-25,95.43,108.6179033683775,-0.1214155582036115
2012-04-26,99.74,108.3179033683775,-0.07919192581862466
2012-04-27,99.44,107.9779033683775,-0.07907083858860997
2012-04-30,99.1,108.9779033683775,-0.09064134162122084
2012-05-01,100.1,108.2879033683775,-0.0756123547846671
2012-05-02,99.41,109.4179033683775,-0.09146495281200795
2012-05-03,100.54,109.5779033683775,-0.08247925074815499
2012-05-04,100.7,110.0879033683775,-0.08527642984500827
2012-05-07,101.21,111.1679033683775,-0.08957534564072833
2012-05-08,102.29,111.1679033683775,-0.07986031128930038
2012-05-09,102.29,111.3079033683775,-0.08101763752150115
2012-05-10,102.43,112.0679033683775,-0.08600056821529733
2012-05-11,103.19,111.2479033683775,-0.07243195713716233
2012-05-14,102.37,110.1879033683775,-0.07095065002045531
2012-05-15,101.31,109.1179033683775,-0.07155474149845364
2012-05-16,100.24,107.4579033683775,-0.06716959052917437
2012-05-17,98.58,107.2579033683775,-0.08090688980347882
2012-05-18,98.38,107.1479033683775,-0.08182991073780699
2012-05-21,98.27,108.1579033683775,-0.0914209970833113
2012-05-22,99.28,108.6479033683775,-0.08622258762431001
2012-05-23,99.77,110.5679033683775,-0.09765857033937131
2012-05-24,101.69,109.7079033683775,-0.07308409988891107
2012-05-25,100.83,110.0679033683775,-0.08392912997951729
2012-05-29,101.19,110.0979033683775,-0.08090892828878382
2012-05-30,101.22,110.9979033683775,-0.08809088344603044
2012-05-31,102.12,110.1379033683775,-0.07279876521309891
2012-06-01,101.26,109.8179033683775,-0.07792812561418627
2012-06-04,100.94,110.7179033683775,-0.08831366085252479
2012-06-05,101.84,112.3979033683775,-0.09393327679587216
2012-06-06,103.52,112.2179033683775,-0.0775090525423997
2012-06-07,103.34,111.0279033683775,-0.06924298428720155
2012-06-08,102.15,110.9479033683775,-0.07929760816809706
2012-06-11,102.07,112.0079033683775,-0.08872501912381314
2012-06-12,103.13,110.9479033683775,-0.07046463367964617
2012-06-13,102.07,112.3879033683775,-0.09180617361067922
2012-06-14,103.51,110.8779033683775,-0.06645060146834303
2012-06-15,102.0,112.1279033683775,-0.0903245585097937
2012-06-18,103.25,113.35790336837749,-0.08916805152552965
2012-06-19,104.48,113.35790336837749,-0.07831746269624529
2012-06-20,104.48,111.6379033683775,-0.06411714258694179
2012-06-21,102.76,112.2279033683775,-0.08436318494964656
2012-06-22,103.35,111.3479033683775,-0.07182805536910442
2012-06-25,102.47,112.35790336837749,-0.08800363011366397
2012-06-26,103.48,113.0979033683775,-0.08504050987621303
2012-06-27,104.22,114.0079033683775,-0.0858528494884363
2012-06-28,105.13,112.3679033683775,-0.06441255155085845
2012-06-29,103.49,112.56329530762795,-0.0806061628067235
2012-07-02,104.98,113.76329530762796,-0.077206758857301
2012-07-03,106.18,112.51329530762796,-0.05628930599101012
2012-07-05,104.93,112.17329530762795,-0.06457236802898303
2012-07-06,104.59,111.91329530762796,-0.06543722341029845
2012-07-09,104.33,111.50329530762795,-0.06433258575755496
2012-07-10,103.92,110.56329530762795,-0.06008590182794249
2012-07-11,102.98,111.56329530762795,-0.07693655233076535
2012-07-12,103.98,111.91329530762796,-0.07088787159578191
2012-07-13,104.33,112.33329530762795,-0.07124597641074004
2012-07-16,104.75,112.98329530762796,-0.07287179299568625
2012-07-17,105.4,112.01329530762796,-0.059040270973776066
2012-07-18,104.43,110.71329530762796,-0.05675285240285899
2012-07-19,103.13,109.43329530762796,-0.057599428856718315
2012-07-20,101.85,109.12329530762796,-0.0666520864048682
2012-07-23,101.54,107.88329530762796,-0.05879775260423892
2012-07-24,100.3,109.66329530762796,-0.08538221728028517
2012-07-25,102.08,109.39329530762795,-0.06685323160859202
2012-07-26,101.81,110.92329530762795,-0.08215853380801286
2012-07-27,103.34,112.06329530762795,-0.07784257355346724
2012-07-30,104.48,109.28329530762795,-0.043952694637427125
2012-07-31,101.7,109.15329530762796,-0.06828282450495193
2012-08-01,101.57,110.37329530762796,-0.07975928672865817
2012-08-02,102.79,110.06329530762795,-0.06608284158037447
2012-08-03,102.48,109.66329530762796,-0.06550318670871003
2012-08-06,102.08,110.28329530762795,-0.0743838428543997
2012-08-07,102.7,111.58329530762795,-0.07961133683260813
2012-08-08,104.0,111.09329530762795,-0.06384989560338405
2012-08-09,103.51,111.18329530762796,-0.06901482175354723
2012-08-10,103.6,111.07329530762796,-0.0672825568641856
2012-08-13,103.49,111.56329530762795,-0.0723651563479405
2012-08-14,103.98,111.80329530762796,-0.06997374528274924
2012-08-15,104.22,112.48329530762796,-0.07346242199811859
2012-08-16,104.9,112.31329530762795,-0.06600550083872803
2012-08-17,104.73,112.32329530762796,-0.06760214154002198
2012-08-20,104.74,113.12329530762796,-0.07410759459252303
2012-08-21,105.54,111.20329530762795,-0.050927405451081764
2012-08-22,103.62,110.41329530762796,-0.061526062497281875
2012-08-23,102.83,110.98329530762796,-0.07346416670209988
2012-08-24,103.4,110.56329530762795,-0.06478909015597822
2012-08-27,102.98,111.43329530762796,-0.07585969062739639
2012-08-28,103.85,111.03329530762795,-0.06469496638576722
2012-08-29,103.45,110.85329530762796,-0.06678462094503501
2012-08-30,103.27,111.24329530762796,-0.07167438977404361
2012-08-31,103.66,114.06329530762795,-0.09120633661836908
2012-09-04,106.48,114.31329530762795,-0.06852479658247801
2012-09-05,106.73,116.27329530762796,-0.08207641558948642
2012-09-06,108.69,116.29329530762796,-0.06538034103784862
2012-09-07,108.71,116.10329530762796,-0.063678600060736
2012-09-10,108.52,116.33329530762795,-0.06716301886718445
2012-09-11,108.75,116.71329530762796,-0.06822954734195996
2012-09-12,109.13,117.69329530762796,-0.07275941492882099
2012-09-13,110.11,118.47329530762795,-0.0705922400985961
2012-09-14,110.89,117.73329530762796,-0.05812540360606533
2012-09-17,110.15,117.45329530762795,-0.062180420638684564
2012-09-18,109.87,117.90329530762796,-0.06813461224020789
2012-09-19,110.32,117.12329530762796,-0.05808661112000735
2012-09-20,109.54,116.20329530762795,-0.05734170696268148
2012-09-21,108.62,116.51329530762796,-0.06774587644085961
2012-09-24,108.93,114.99329530762796,-0.052727381117373295
2012-09-25,107.41,114.67329530762795,-0.063339030138997
2012-09-26,107.09,114.71329530762796,-0.06645520283576967
2012-09-27,107.13,114.54329530762796,-0.06472046476153959
2012-09-28,106.96,117.45532513248264,-0.08935589017053547
2012-10-01,108.3,117.36532513248264,-0.07724023362308796
2012-10-02,108.21,117.35532513248263,-0.07792850577643973
2012-10-03,108.2,118.22532513248264,-0.08479845685557064
2012-10-04,109.07,118.30532513248264,-0.07806347788775014
2012-10-05,109.15,118.75532513248264,-0.08088332141541443
2012-10-08,109.6,118.80532513248264,-0.07748242868926591
2012-10-09,109.65,118.66532513248264,-0.07597269988025201
2012-10-10,109.51,118.84532513248264,-0.07855020903915322
2012-10-11,109.69,118.39532513248264,-0.07352760865128338
2012-10-12,109.24,119.82532513248263,-0.08833963205006268
2012-10-15,110.67,121.47532513248264,-0.08895078173858106
2012-10-16,112.32,121.05532513248264,-0.07215977589521749
2012-10-17,111.9,121.93532513248263,-0.08230039261862188
2012-10-18,112.78,120.50532513248264,-0.06410774896453308
2012-10-19,111.35,120.57532513248263,-0.07651088746678703
2012-10-22,111.42,120.21532513248263,-0.07316309399645837
2012-10-23,111.06,120.57532513248263,-0.07891602300908274
2012-10-24,111.42,123.75532513248264,-0.09967510585324235
2012-10-25,114.6,122.69532513248264,-0.0659790837486397
2012-10-26,113.54,120.20532513248264,-0.05544949963852719
2012-10-31,111.05,118.85532513248263,-0.06567080712439599
2012-11-01,109.7,116.10532513248263,-0.05516822871968874
2012-11-02,106.95,116.15532513248264,-0.07925013443837703
2012-11-05,107.0,117.04532513248265,-0.08582423194700362
2012-11-06,107.89,115.69532513248264,-0.06746448159028695
2012-11-07,106.54,115.30532513248264,-0.07601838963128127
2012-11-08,106.15,114.63532513248263,-0.07402016021393265
2012-11-09,105.48,113.58532513248264,-0.0713589112240407
2012-11-12,104.43,112.62532513248264,-0.07276627279736925
2012-11-13,103.47,112.76532513248264,-0.08243070395586594
2012-11-14,103.61,110.87532513248264,-0.06552697927876605
2012-11-15,101.72,112.04532513248265,-0.09215310964802825
2012-11-16,102.89,112.98532513248264,-0.08935076409830411
2012-11-19,103.83,113.66532513248264,-0.08652880833287613
2012-11-20,104.51,113.87532513248264,-0.08224191783063639
2012-11-21,104.72,114.26532513248264,-0.08353649824577591
2012-11-23,105.11,113.98532513248264,-0.07786375239239829
2012-11-26,104.83,114.43532513248263,-0.08393671378451084
2012-11-27,105.28,116.76532513248264,-0.09836246436560958
2012-11-28,107.61,116.48532513248264,-0.0761926459181742
2012-11-29,107.33,117.62532513248264,-0.0875264329419444
2012-11-30,108.47,115.95532513248264,-0.06455352631653977
2012-12-03,106.8,116.52532513248264,-0.08346104266540766
2012-12-04,107.37,118.20532513248264,-0.09166528767074222
2012-12-05,109.05,118.22532513248264,-0.07760879593438053
2012-12-06,109.07,117.85532513248263,-0.07454330232941908
2012-12-07,108.7,118.81532513248264,-0.08513485210097049
2012-12-10,109.66,117.87532513248264,-0.06969503688112222
2012-12-11,108.72,117.70532513248264,-0.0763374564606083
2012-12-12,108.55,115.94532513248264,-0.06378286596749383
2012-12-13,106.79,114.98532513248264,-0.07127279175007961
2012-12-14,105.83,116.24532513248263,-0.08959779776616805
2012-12-17,107.09,115.95532513248264,-0.07645466150307223
2012-12-18,106.8,117.51532513248264,-0.09118236383554712
2012-12-19,108.36,117.83532513248264,-0.08041158389328074
2012-12-20,108.68,117.34532513248264,-0.07384465570059562
2012-12-21,108.19,117.93532513248263,-0.08263279150275993
2012-12-24,108.78,117.94532513248264,-0.07770825271953463
2012-12-26,108.79,118.38532513248263,-0.08105164319770797
2012-12-27,109.23,118.13532513248263,-0.07538240676525643
2012-12-28,108.98,119.10532513248263,-0.0850115233825195
2012-12-31,109.95,,
2013-01-02,111.2,,
2013-01-03,112.81,,
2013-01-04,112.78,,
2013-01-07,110.91,,
2013-01-08,111.51,,
2013-01-09,112.11,,
2013-01-10,113.01,,
2013-01-11,113.23,,
2013-01-14,112.94,,
2013-01-15,113.7,,
2013-01-16,112.84,,
2013-01-17,112.47,,
2013-01-18,113.01,,
2013-01-22,114.49,,
2013-01-23,113.36,,
2013-01-24,114.67,,
2013-01-25,114.95,,
2013-01-28,114.56,,
2013-01-29,115.96,,
2013-01-30,115.45,,
2013-01-31,115.81,,
2013-02-01,117.44,,
2013-02-04,117.39,,
2013-02-05,117.6,,
2013-02-06,117.7,,
2013-02-07,118.56,,
2013-02-08,119.24,,
2013-02-11,120.31,,
2013-02-12,121.29,,
2013-02-13,120.78,,
2013-02-14,120.45,,
2013-02-15,121.05,,
2013-02-19,122.76,,
2013-02-20,122.38,,
2013-02-21,124.51,,
2013-02-22,123.94,,
2013-02-25,122.55,,
2013-02-26,124.14,,
2013-02-27,124.99,,
2013-02-28,124.61,,
2013-03-01,124.09,,
2013-03-04,125.23,,
2013-03-05,127.73,,
2013-03-06,127.25,,
2013-03-07,127.25,,
2013-03-08,127.9,,
2013-03-11,127.25,,
2013-03-12,128.07,,
2013-03-13,128.09,,
2013-03-14,128.91,,
2013-03-15,128.9,,
2013-03-18,128.47,,
2013-03-19,128.92,,
2013-03-20,129.72,,
2013-03-21,129.2,,
2013-03-22,130.64,,
2013-03-25,129.97,,
2013-03-26,128.44,,
2013-03-27,128.44,,
2013-03-28,129.86,139.85317146117822,-0.07145473611195297
2013-04-01,129.54,138.40317146117823,-0.06403878876189151
2013-04-02,128.09,137.80317146117824,-0.07048583394841978
2013-04-03,127.49,137.93317146117823,-0.07571182008323141
2013-04-04,127.62,136.76317146117822,-0.0668540467692621
2013-04-05,126.45,137.72317146117823,-0.08185384740690449
2013-04-08,127.41,138.12317146117823,-0.07756244913757537
2013-04-09,127.81,138.44317146117822,-0.0768053154875894
2013-04-10,128.13,139.00317146117823,-0.07822247037158403
2013-04-11,128.69,138.30317146117824,-0.06950796109456292
2013-04-12,127.99,133.96317146117823,-0.04458816102983376
2013-04-15,123.65,134.98317146117822,-0.08395988432111834
2013-04-16,124.67,134.75317146117823,-0.07482696957587476
2013-04-17,124.44,134.46317146117823,-0.07454213188829995
2013-04-18,124.15,136.16317146117822,-0.08822629006260563
2013-04-19,125.85,135.69317146117822,-0.07253991748578414
2013-04-22,125.38,138.35317146117822,-0.09376851520037965
2013-04-23,128.04,141.69317146117822,-0.0963573002169621
2013-04-24,131.38,143.36317146117824,-0.08358612144976996
2013-04-25,133.05,142.78317146117823,-0.06816749734281258
2013-04-26,132.47,143.92317146117824,-0.07957837049378536
2013-04-29,133.61,145.30317146117824,-0.08047430309738546
2013-04-30,134.99,143.32317146117822,-0.05814252766124006
2013-05-01,133.01,143.60317146117822,-0.0737669743181264
2013-05-02,133.29,142.29317146117822,-0.06327198535760059
2013-05-03,131.98,143.96317146117823,-0.08323775684817891
2013-05-06,133.65,146.04317146117822,-0.08485964346831931
2013-05-07,135.73,146.28317146117823,-0.07214207455147303
2013-05-08,135.97,145.60317146117822,-0.06616045079585842
2013-05-09,135.29,146.12317146117823,-0.07413725936037718
2013-05-10,135.81,145.94317146117822,-0.0694323095745093
2013-05-13,135.63,146.19317146117822,-0.07225488957932136
2013-05-14,135.88,145.88317146117822,-0.06856974221896617
2013-05-15,135.57,140.93317146117823,-0.03805471348990108
2013-05-16,130.62,142.23317146117822,-0.08164882595160272
2013-05-17,131.92,142.20317146117821,-0.07231323574232351
2013-05-20,131.89,141.62317146117823,-0.06872584027569462
2013-05-21,131.31,139.49317146117824,-0.0586635989092531
2013-05-22,129.18,137.95317146117824,-0.06359528648927881
2013-05-23,127.64,137.15317146117823,-0.06936165864652266
2013-05-24,126.84,136.86317146117824,-0.07323497880524676
2013-05-28,126.55,138.52317146117824,-0.08643443067959045
2013-05-29,128.21,140.07317146117822,-0.08469267410330705
2013-05-30,129.76,139.92317146117824,-0.0726339415769891
2013-05-31,129.61,139.31317146117823,-0.06965006509727012
2013-06-03,129.0,138.53317146117823,-0.06881508133125902
2013-06-04,128.22,136.68317146117823,-0.061918167179651706
2013-06-05,126.37,138.00317146117823,-0.08429640665505111
2013-06-06,127.69,138.10317146117822,-0.07540139267623869
2013-06-07,127.79,139.16317146117822,-0.08172544029977746
2013-06-10,128.85,137.59317146117823,-0.06354364368761656
2013-06-11,127.28,137.17317146117824,-0.07212176663844305
2013-06-12,126.86,139.86317146117824,-0.0929706607202706
2013-06-13,129.55,138.77317146117824,-0.06646220853832985
2013-06-14,128.46,140.23317146117822,-0.08395425517733124
2013-06-17,129.92,141.07317146117822,-0.0790594791742345
2013-06-18,130.76,138.12317146117823,-0.05330873439470496
2013-06-19,127.81,136.25317146117823,-0.06196678852047044
2013-06-20,125.94,134.90317146117823,-0.06644151775006724
2013-06-21,124.59,134.83317146117824,-0.07596922441394549
2013-06-24,124.52,134.86317146117824,-0.07669381751233417
2013-06-25,124.55,136.34317146117823,-0.08649623838723874
2013-06-26,126.03,139.01317146117822,-0.09339526121669695
2013-06-27,128.7,138.57317146117822,-0.07124879482132829
2013-06-28,128.26,137.84500410106628,-0.06953464990315272
2013-07-01,129.06,135.14500410106626,-0.04502574210228061
2013-07-02,126.36,135.23500410106627,-0.06562653035033472
2013-07-03,126.45,137.06500410106628,-0.07744503544638714
2013-07-05,128.28,135.64500410106626,-0.05429616925352265
2013-07-08,126.86,135.63500410106627,-0.06469571892022596
2013-07-09,126.85,136.54500410106627,-0.07100226159787104
2013-07-10,127.76,137.75500410106628,-0.07255637765241019
2013-07-11,128.97,139.8650041010663,-0.07789657013268003
2013-07-12,131.08,140.97500410106628,-0.070189777004528
2013-07-15,132.19,138.57500410106627,-0.046076160289409196
2013-07-16,129.79,139.0250041010663,-0.0664269291756523
2013-07-17,130.24,138.74500410106629,-0.06129953403490451
2013-07-18,129.96,138.5850041010663,-0.062236200496673555
2013-07-19,129.8,139.2750041010663,-0.06803090161240022
2013-07-22,130.49,137.09500410106628,-0.048178299015163795
2013-07-23,128.31,138.24500410106629,-0.0718651944471218
2013-07-24,129.46,139.6450041010663,-0.0729349694006598
2013-07-25,130.86,140.3950041010663,-0.06791555128416327
2013-07-26,131.61,140.90500410106628,-0.06596645846870908
2013-07-29,132.12,142.21500410106628,-0.07098410020008983
2013-07-30,133.43,142.31500410106628,-0.06243195618893782
2013-07-31,133.53,144.12500410106628,-0.07351260225211609
2013-08-01,135.34,144.07500410106627,-0.06062817180236768
2013-08-02,135.29,144.32500410106627,-0.06260179348229467
2013-08-05,135.54,143.21500410106628,-0.05359078225944869
2013-08-06,134.43,142.13500410106627,-0.05420905391881903
2013-08-07,133.35,142.45500410106627,-0.06391494744969872
2013-08-08,133.67,142.25500410106628,-0.06034939969469899
2013-08-09,133.47,143.28500410106628,-0.06849986963146015
