date,AXP,dcf,Deviation
2012-04-09,57.16,79.40641509433962,-0.2801589149681363
2012-04-10,56.18,80.17641509433962,-0.299295186322614
2012-04-11,56.95,81.26641509433962,-0.2992185033154404
2012-04-12,58.04,80.50641509433962,-0.279063663038689
2012-04-13,57.28,81.05641509433963,-0.2933316883884739
2012-04-16,57.83,81.40641509433962,-0.2896137247539715
2012-04-17,58.18,81.26641509433962,-0.28408309961180556
2012-04-18,58.04,80.79641509433962,-0.2816512968770798
2012-04-19,57.57,80.67641509433962,-0.28640855034671464
2012-04-20,57.45,80.54641509433962,-0.2867466549229789
2012-04-23,57.32,80.85641509433962,-0.2910890257362807
2012-04-24,57.63,82.13641509433963,-0.29836236541602446
2012-04-25,58.91,82.81641509433962,-0.2886675916496365
2012-04-26,59.59,83.39641509433962,-0.2854608926224148
2012-04-27,60.17,83.43641509433962,-0.2788520464120231
2012-04-30,60.21,84.19641509433963,-0.2848864178773354
2012-05-01,60.97,84.27641509433963,-0.27654730054962895
2012-05-02,61.05,84.08641509433963,-0.27396119894627724
2012-05-03,60.86,83.32641509433962,-0.26961936462649727
2012-05-04,60.1,83.32641509433962,-0.27874012182143426
2012-05-07,60.1,83.11641509433963,-0.2769178033991878
2012-05-08,59.89,82.68641509433962,-0.27569722388291296
2012-05-09,59.46,82.64641509433962,-0.28054955641902524
2012-05-10,59.42,82.86641509433963,-0.28294231224612476
2012-05-11,59.64,81.64641509433962,-0.2695331456857225
2012-05-14,58.42,81.16641509433963,-0.28024417572097393
2012-05-15,57.94,80.61641509433963,-0.28128781300685524
2012-05-16,57.39,78.87641509433962,-0.27240608068509364
2012-05-17,55.65,78.62641509433962,-0.29222259550777496
2012-05-18,55.4,79.55641509433963,-0.30363880858249404
2012-05-21,56.33,79.57641509433962,-0.29212694573863973
2012-05-22,56.35,79.19641509433963,-0.2884778947017328
2012-05-23,55.97,79.56641509433962,-0.2965625014820892
2012-05-24,56.34,79.03641509433962,-0.28716402518065465
2012-05-25,55.81,79.78641509433962,-0.300507486969929
2012-05-29,56.56,78.68641509433962,-0.28119739687990064
2012-05-30,55.46,79.05641509433963,-0.298475652686522
2012-05-31,55.83,76.65641509433962,-0.2716852212395915
2012-06-01,53.43,76.73641509433962,-0.30372040530805033
2012-06-04,53.51,77.20641509433962,-0.3069228776570526
2012-06-05,53.98,78.60641509433962,-0.31328759955258345
2012-06-06,55.38,78.46641509433962,-0.2942203370267774
2012-06-07,55.24,79.08641509433963,-0.30152353050639613
2012-06-08,55.86,78.32641509433962,-0.28683063136848697
2012-06-11,55.1,79.70641509433962,-0.3087131075361468
2012-06-12,56.48,78.32641509433962,-0.2789150386625877
2012-06-13,55.1,78.27641509433963,-0.29608426837645985
2012-06-14,55.05,79.50641509433962,-0.30760304140641315
2012-06-15,56.28,79.07641509433962,-0.2882833657436681
2012-06-18,55.85,80.16641509433963,-0.3033242170767413
2012-06-19,56.94,80.66641509433963,-0.29413003003283966
2012-06-20,57.44,79.54641509433962,-0.2779058624844638
2012-06-21,56.32,80.01641509433962,-0.29614442319618384
2012-06-22,56.79,79.27641509433963,-0.2836457106136875
2012-06-25,56.05,79.33641509433963,-0.2935148388876603
2012-06-26,56.11,80.10641509433962,-0.29955672171922254
2012-06-27,56.88,79.91641509433963,-0.2882563621897407
2012-06-28,56.69,81.43641509433962,-0.3038740723750212
2012-06-29,58.21,78.11044905008636,-0.2547731998996152
2012-07-02,59.05,78.47044905008636,-0.24748742087216324
2012-07-03,59.41,78.31044905008636,-0.2413528370651773
2012-07-05,59.25,77.69044905008636,-0.23735799284926207
2012-07-06,58.63,77.47044905008636,-0.24319529938319562
2012-07-09,58.41,77.45044905008636,-0.245840395809366
2012-07-10,58.39,77.14044905008636,-0.24306896422020985
2012-07-11,58.08,75.99044905008635,-0.2356934229758444
2012-07-12,56.93,76.99044905008635,-0.26055763146719635
2012-07-13,57.93,77.70044905008636,-0.2544444632146484
2012-07-16,58.64,77.74044905008635,-0.24569512118177217
2012-07-17,58.68,77.35044905008635,-0.2413747984578185
2012-07-18,58.29,75.29044905008635,-0.22579821563790836
2012-07-19,56.23,74.87044905008635,-0.24896937692488508
2012-07-20,55.81,74.79044905008635,-0.2537817233504689
2012-07-23,55.73,74.69044905008636,-0.25385372950926766
2012-07-24,55.63,75.11044905008636,-0.2593573769888673
2012-07-25,56.05,76.82044905008635,-0.2703765638826737
2012-07-26,57.76,77.59044905008635,-0.2555784802493585
2012-07-27,58.53,77.35044905008635,-0.24331402443313088
2012-07-30,58.29,76.77044905008636,-0.24072347210095635
2012-07-31,57.71,75.86044905008636,-0.239261028340376
2012-08-01,56.8,75.55044905008636,-0.24818448183750308
2012-08-02,56.49,76.67044905008636,-0.2632102628863321
2012-08-03,57.61,76.16044905008636,-0.24357063648465083
2012-08-06,57.1,76.70044905008636,-0.2555454276061281
2012-08-07,57.64,76.97044905008636,-0.2511411754595275
2012-08-08,57.91,75.53044905008636,-0.23328934584251904
2012-08-09,56.47,74.91044905008636,-0.2461665800155165
2012-08-10,55.85,75.19044905008636,-0.25721949123090315
2012-08-13,56.13,75.14044905008636,-0.25299887464625825
2012-08-14,56.08,75.72044905008636,-0.25938104298740894
2012-08-15,56.66,76.43044905008635,-0.2586724178099542
2012-08-16,57.37,76.65044905008635,-0.2515373267740123
2012-08-17,57.59,75.96044905008635,-0.24184229134787438
2012-08-20,56.9,75.66044905008636,-0.24795582481498557
2012-08-21,56.6,75.88044905008636,-0.254089812217109
2012-08-22,56.82,75.48044905008635,-0.24722228451110417
2012-08-23,56.42,76.55044905008636,-0.26296970559787525
2012-08-24,57.49,76.48044905008635,-0.24830462276247456
2012-08-27,57.42,76.62044905008635,-0.2505917061062266
2012-08-28,57.56,76.48044905008635,-0.24738935616990843
2012-08-29,57.42,76.23044905008635,-0.24675768389777109
2012-08-30,57.17,77.36044905008636,-0.2609918801920892
2012-08-31,58.3,77.67044905008636,-0.2493927779095907
2012-09-04,58.61,76.25044905008636,-0.2313487890215432
2012-09-05,57.19,76.47044905008636,-0.2521294080208437
2012-09-06,57.41,76.79044905008635,-0.2523809834403431
2012-09-07,57.73,76.58044905008636,-0.24615223968923838
2012-09-10,57.52,76.29044905008635,-0.24603930483831782
2012-09-11,57.23,76.33044905008636,-0.25023367853571865
2012-09-12,57.27,78.11044905008636,-0.2668074413030572
2012-09-13,59.05,78.33044905008636,-0.24614245525080525
2012-09-14,59.27,78.24044905008635,-0.24246344800427
2012-09-17,59.18,77.73044905008635,-0.23865099554658675
2012-09-18,58.67,77.73044905008635,-0.2452121309347456
2012-09-19,58.67,77.40044905008635,-0.24199406179111116
2012-09-20,58.34,76.92044905008636,-0.24155408970620795
2012-09-21,57.86,76.73044905008635,-0.24593169053094588
2012-09-24,57.67,76.19044905008636,-0.2430809803721109
2012-09-25,57.13,75.20044905008636,-0.24029708968959418
2012-09-26,56.14,75.63044905008636,-0.25770637745623837
2012-09-27,56.57,75.92044905008636,-0.2548779583392671
2012-09-28,56.86,79.61250652741515,-0.28579060652461885
2012-10-01,57.73,79.06250652741514,-0.26981824210212757
2012-10-02,57.18,79.28250652741514,-0.2787816316045999
2012-10-03,57.4,80.25250652741515,-0.2847575423654647
2012-10-04,58.37,80.44250652741515,-0.2743885972759035
2012-10-05,58.56,80.70250652741514,-0.27437198025433307
2012-10-08,58.82,80.12250652741514,-0.2658741900457915
2012-10-09,58.24,79.85250652741514,-0.2706553302743864
2012-10-10,57.97,80.35250652741514,-0.2785539306079836
2012-10-11,58.47,79.77250652741515,-0.2670407068141226
2012-10-12,57.89,79.47250652741515,-0.2715719872251665
2012-10-15,57.59,80.51250652741514,-0.28470740157133034
2012-10-16,58.63,81.25250652741515,-0.27842226036168083
2012-10-17,59.37,79.49250652741515,-0.25313714973216195
2012-10-18,57.61,78.74250652741515,-0.26837482649930133
2012-10-19,56.86,78.62250652741514,-0.2767974144887724
2012-10-22,56.74,77.26250652741514,-0.2656205118084425
2012-10-23,55.38,77.11250652741515,-0.28182855811707763
2012-10-24,55.23,77.32250652741514,-0.2857189648861437
2012-10-25,55.44,77.63250652741515,-0.28586615993878917
2012-10-26,55.75,77.85250652741514,-0.28390231109170416
2012-10-31,55.97,78.73250652741514,-0.2891119250660348
2012-11-01,56.85,78.59250652741514,-0.2766485952427383
2012-11-02,56.71,78.24250652741515,-0.27520215651412494
2012-11-05,56.36,79.07250652741514,-0.28723645581591006
2012-11-06,57.19,77.45250652741514,-0.2616120179434479
2012-11-07,55.57,77.44250652741515,-0.2824354157451262
2012-11-08,55.56,77.71250652741514,-0.28505716154709615
2012-11-09,55.83,77.40250652741514,-0.2787055289969762
2012-11-12,55.52,76.62250652741514,-0.2754087210637617
2012-11-13,54.74,75.53250652741514,-0.2752789161030731
2012-11-14,53.65,75.52250652741515,-0.2896157388456816
2012-11-15,53.64,76.18250652741514,-0.29590134999434503
2012-11-16,54.3,77.11250652741515,-0.2958340683596482
2012-11-19,55.23,77.74250652741515,-0.2895778324239692
2012-11-20,55.86,77.86250652741515,-0.2825815338948552
2012-11-21,55.98,78.39250652741515,-0.2859011341801799
2012-11-23,56.51,77.57250652741514,-0.2715202520879144
2012-11-26,55.69,76.32250652741514,-0.2703331882844272
2012-11-27,54.44,77.39250652741515,-0.2965727246381995
2012-11-28,55.51,77.80250652741515,-0.286526842416831
2012-11-29,55.92,77.78250652741514,-0.2810722809467383
2012-11-30,55.9,77.87250652741514,-0.28216000109974226
2012-12-03,55.99,77.72250652741515,-0.27961664514447193
2012-12-04,55.84,78.28250652741514,-0.2866861004195822
2012-12-05,56.4,78.00250652741515,-0.27694631222937205
2012-12-06,56.12,78.49250652741515,-0.2850272913580748
2012-12-07,56.61,78.63250652741515,-0.28006873365707885
2012-12-10,56.75,78.94250652741515,-0.28112239531827043
2012-12-11,57.06,79.55250652741515,-0.28273787350325463
2012-12-12,57.67,79.60250652741514,-0.27552532557327925
2012-12-13,57.72,78.53250652741514,-0.26501772893431896
2012-12-14,56.65,79.15250652741514,-0.2842930377652817
2012-12-17,57.27,79.70250652741514,-0.28145296182999047
2012-12-18,57.82,78.67250652741514,-0.26505455905550224
2012-12-19,56.79,79.28250652741514,-0.2837007495422391
2012-12-20,57.4,79.53250652741514,-0.27828252237701057
2012-12-21,57.65,79.41250652741515,-0.27404381852501025
2012-12-24,57.53,79.01250652741514,-0.27188741974615505
2012-12-26,57.13,78.57250652741514,-0.27290088448347416
2012-12-27,56.69,78.55250652741515,-0.27831710907639906
2012-12-28,56.67,79.36250652741515,-0.2859348516112732
2012-12-31,57.48,78.25043821209465,-0.2654354235793187
2013-01-02,58.75,78.50043821209465,-0.25159653451528985
2013-01-03,59.0,79.11043821209465,-0.2542071396214325
2013-01-04,59.61,79.36043821209465,-0.24887007502794578
2013-01-07,59.86,79.70043821209465,-0.24893763017081927
2013-01-08,60.2,79.76043821209466,-0.2452398538744307
2013-01-09,60.26,80.29043821209466,-0.24947476509198263
2013-01-10,60.79,80.74043821209466,-0.24709350919903905
2013-01-11,61.24,80.71043821209466,-0.24123816749612148
2013-01-14,61.21,80.26043821209466,-0.237357764752696
2013-01-15,60.76,80.12043821209465,-0.24164169148505832
2013-01-16,60.62,80.24043821209466,-0.24452057652318837
2013-01-17,60.74,79.28043821209465,-0.23385892699652366
2013-01-18,59.78,78.90043821209466,-0.24233627398489765
2013-01-22,59.4,78.43043821209466,-0.24264097773662574
2013-01-23,58.93,78.80043821209465,-0.25216151918613117
2013-01-24,59.3,79.00043821209465,-0.2493712523366559
2013-01-25,59.5,78.57043821209466,-0.24271772750732945
2013-01-28,59.07,78.95043821209465,-0.2518090926701039
2013-01-29,59.45,78.83043821209465,-0.24584968258011253
2013-01-30,59.33,78.31043821209465,-0.24237430724992703
2013-01-31,58.81,79.41043821209465,-0.2594172589385999
2013-02-01,59.91,78.91043821209465,-0.24078485232873081
2013-02-04,59.41,80.16043821209465,-0.2588613370250241
2013-02-05,60.66,80.06043821209465,-0.24232240848719022
2013-02-06,60.56,81.64043821209465,-0.25821074303067226
2013-02-07,62.14,81.30043821209465,-0.23567447646603512
2013-02-08,61.8,81.48043821209465,-0.24153574335064587
2013-02-11,61.98,81.70043821209465,-0.24137493804990762
2013-02-12,62.2,81.60043821209466,-0.2377491915137676
2013-02-13,62.1,81.84043821209465,-0.2412064089996202
2013-02-14,62.34,81.19043821209465,-0.23217559391478393
2013-02-15,61.69,81.78043821209465,-0.24566312740940344
2013-02-19,62.28,81.41043821209465,-0.2349875351641647
2013-02-20,61.91,81.04043821209466,-0.23606039940242562
2013-02-21,61.54,82.07043821209466,-0.2501563127887515
2013-02-22,62.57,81.52043821209466,-0.2324624183544085
2013-02-25,62.02,81.42043821209465,-0.23827479485627234
2013-02-26,61.92,82.00043821209465,-0.24488208416833657
2013-02-27,62.5,81.65043821209466,-0.234541768929024
2013-02-28,62.15,81.87043821209465,-0.24087373468072348
2013-03-01,62.37,82.39043821209465,-0.24299468053024287
2013-03-04,62.89,83.62043821209465,-0.2479111405696539
2013-03-05,64.12,84.15043821209466,-0.238031300105764
2013-03-06,64.65,84.06043821209465,-0.23091050469091967
2013-03-07,64.56,84.20043821209465,-0.23325814721559812
2013-03-08,64.7,85.00043821209465,-0.23882745358842294
2013-03-11,65.5,84.79043821209466,-0.22750723570789422
2013-03-12,65.29,84.80043821209465,-0.23007473337929008
2013-03-13,65.3,84.88043821209466,-0.23068257686380134
2013-03-14,65.38,85.59043821209465,-0.23612962655960268
2013-03-15,66.09,85.28043821209465,-0.22502743436153005
2013-03-18,65.78,84.63043821209466,-0.2227382796347227
2013-03-19,65.13,85.50043821209465,-0.2382495182254295
2013-03-20,66.0,84.91043821209465,-0.2227104065210329
2013-03-21,65.41,85.72043821209465,-0.2369381052607471
2013-03-22,66.22,85.60043821209466,-0.22640582941964849
2013-03-25,66.1,86.67043821209465,-0.23734088157897537
2013-03-26,67.17,86.65043821209466,-0.22481638424507788
2013-03-27,67.15,86.96043821209466,-0.2278097790144228
2013-03-28,67.46,92.54390596745027,-0.2710487060733404
2013-04-01,67.26,92.92390596745027,-0.27618195447401783
2013-04-02,67.64,91.53390596745027,-0.26103885456332443
2013-04-03,66.25,92.01390596745027,-0.28000013363810683
2013-04-04,66.73,90.58390596745028,-0.2633349237117436
2013-04-05,65.3,90.88390596745027,-0.2815009510772244
2013-04-08,65.6,90.50390596745027,-0.2751694051349227
2013-04-09,65.22,90.68390596745027,-0.2807985132068549
2013-04-10,65.4,91.02390596745028,-0.28150743142810486
2013-04-11,65.74,90.96390596745027,-0.27729576582250304
2013-04-12,65.68,89.38390596745027,-0.26519210265975846
2013-04-15,64.1,89.87390596745027,-0.2867785225311654
2013-04-16,64.59,89.41390596745028,-0.277629141673858
2013-04-17,64.13,90.32390596745027,-0.2899997036984836
2013-04-18,65.04,92.52390596745028,-0.29704653819002247
2013-04-19,67.24,91.94390596745028,-0.26868453876862586
2013-04-22,66.66,92.73390596745027,-0.28116906858859425
2013-04-23,67.45,92.70390596745027,-0.2724146917425172
2013-04-24,67.42,93.41390596745028,-0.27826591446146953
2013-04-25,68.13,93.03390596745027,-0.26768634196830765
2013-04-26,67.75,92.91390596745028,-0.27083035316872517
2013-04-29,67.63,93.69390596745028,-0.27818144305463166
2013-04-30,68.41,93.56390596745027,-0.26884198246491553
2013-05-01,68.28,94.66390596745028,-0.2787113599191887
2013-05-02,69.38,95.51390596745027,-0.27361362413925705
2013-05-03,70.23,95.34390596745027,-0.26340336818195775
2013-05-06,70.06,95.52390596745028,-0.26657102962400936
2013-05-07,70.24,95.59390596745027,-0.2652251282219107
2013-05-08,70.31,95.49390596745027,-0.2637226502813108
2013-05-09,70.21,95.36390596745026,-0.2637675723563151
2013-05-10,70.08,95.07390596745027,-0.2628892303636631
2013-05-13,69.79,96.79390596745027,-0.2789835341135123
2013-05-14,71.51,98.06390596745027,-0.27078164698298
2013-05-15,72.78,97.51390596745027,-0.2536449106623454
2013-05-16,72.23,98.60390596745027,-0.2674732375830674
2013-05-17,73.32,99.68390596745027,-0.2644750495236299
2013-05-20,74.4,100.39390596745027,-0.2589191616459072
2013-05-21,75.11,99.72390596745026,-0.2468205163913677
2013-05-22,74.44,99.97390596745026,-0.2554057053223834
2013-05-23,74.69,100.55390596745028,-0.2572143341286268
2013-05-24,75.27,101.44390596745028,-0.25801358610785896
2013-05-28,76.16,101.11390596745026,-0.24679005057408443
2013-05-29,75.83,101.42390596745027,-0.2523458914672845
2013-05-30,76.14,100.99390596745027,-0.2460931254155131
2013-05-31,75.71,101.75390596745027,-0.2559499384306817
2013-06-03,76.47,101.34390596745027,-0.24544056921823498
2013-06-04,76.06,100.04390596745027,-0.2397338022293286
2013-06-05,74.76,101.52390596745028,-0.2636217126637256
2013-06-06,76.24,103.32390596745027,-0.262126230264489
2013-06-07,78.04,103.56390596745027,-0.24645561336275135
2013-06-10,78.28,101.80390596745028,-0.23107076043793018
2013-06-11,76.52,100.00390596745027,-0.23482988729554144
2013-06-12,74.72,100.49390596745027,-0.2564723275439048
2013-06-13,75.21,98.25390596745027,-0.23453424818637036
2013-06-14,72.97,99.12390596745027,-0.26385063938096365
2013-06-17,73.84,100.26390596745027,-0.26354355251259154
2013-06-18,74.98,99.51390596745027,-0.24653746357293016
2013-06-19,74.23,98.20390596745027,-0.24412375181284973
2013-06-20,72.92,98.59390596745027,-0.260400536072952
2013-06-21,73.31,97.29390596745027,-0.24650984795979003
2013-06-24,72.01,98.51390596745027,-0.269037205531241
2013-06-25,73.23,99.18390596745027,-0.26167457022682394
2013-06-26,73.9,100.40390596745027,-0.26397285755040756
2013-06-27,75.12,100.04390596745027,-0.24912967687966292
2013-06-28,74.76,96.64726612170755,-0.22646544491124032
2013-07-01,75.64,95.62726612170754,-0.20901220888474603
2013-07-02,74.62,95.58726612170754,-0.2193520849839008
2013-07-03,74.58,97.31726612170753,-0.23364061720837603
2013-07-05,76.31,98.04726612170754,-0.2217019095129561
2013-07-08,77.04,98.61726612170754,-0.21879805606330804
2013-07-09,77.61,97.33726612170754,-0.20266920273927946
2013-07-10,76.33,97.94726612170754,-0.22070310869980092
2013-07-11,76.94,99.33726612170754,-0.22546690679272896
2013-07-12,78.33,98.85726612170754,-0.20764549665409038
2013-07-15,77.85,99.27726612170754,-0.21583255622127118
2013-07-16,78.27,97.80726612170754,-0.19975270648497767
2013-07-17,76.8,95.01726612170754,-0.1917258501036333
2013-07-18,74.01,95.06726612170753,-0.2214985975798387
2013-07-19,74.06,95.72726612170754,-0.22634372629173183
2013-07-22,74.72,95.41726612170754,-0.2169132166845733
2013-07-23,74.41,96.36726612170754,-0.22784983952929105
2013-07-24,75.36,96.77726612170754,-0.22130472351608987
2013-07-25,75.77,96.34726612170753,-0.21357394921526862
