date,GWW,dcf,Deviation
1993-07-20,26.81,,
1993-07-21,26.75,,
1993-07-22,26.75,,
1993-07-23,27.0,,
1993-07-26,27.31,,
1993-07-27,27.75,,
1993-07-28,27.69,,
1993-07-29,28.0,,
1993-07-30,28.06,,
1993-08-02,28.31,,
1993-08-03,28.63,,
1993-08-04,28.38,,
1993-08-05,27.88,,
1993-08-06,27.75,,
1993-08-09,28.31,,
1993-08-10,27.94,,
1993-08-11,27.88,,
1993-08-12,27.69,,
1993-08-13,28.0,,
1993-08-16,27.81,,
1993-08-17,27.81,,
1993-08-18,28.31,,
1993-08-19,28.38,,
1993-08-20,28.69,,
1993-08-23,28.75,,
1993-08-24,29.06,,
1993-08-25,29.25,,
1993-08-26,29.19,,
1993-08-27,28.88,,
1993-08-30,28.25,,
1993-08-31,28.31,,
1993-09-01,28.31,,
1993-09-02,28.06,,
1993-09-03,27.63,,
1993-09-07,26.69,,
1993-09-08,26.25,,
1993-09-09,26.94,,
1993-09-10,26.81,,
1993-09-13,26.69,,
1993-09-14,26.63,,
1993-09-15,26.63,,
1993-09-16,27.06,,
1993-09-17,27.19,,
1993-09-20,26.81,,
1993-09-21,26.44,,
1993-09-22,26.81,,
1993-09-23,26.94,,
1993-09-24,26.63,,
1993-09-27,26.69,,
1993-09-28,27.13,,
1993-09-29,27.0,,
1993-09-30,26.81,,
1993-10-01,27.0,,
1993-10-04,26.88,,
1993-10-05,26.94,,
1993-10-06,26.94,,
1993-10-07,27.0,,
1993-10-08,27.0,,
1993-10-11,27.0,,
1993-10-12,27.19,,
1993-10-13,27.25,,
1993-10-14,27.13,,
1993-10-15,26.5,,
1993-10-18,25.88,,
1993-10-19,26.63,,
1993-10-20,26.75,,
1993-10-21,26.0,,
1993-10-22,26.0,,
1993-10-25,26.63,,
1993-10-26,26.75,,
1993-10-27,27.06,,
1993-10-28,27.06,,
1993-10-29,27.31,,
1993-11-01,27.5,,
1993-11-02,27.88,,
1993-11-03,27.56,,
1993-11-04,27.25,,
1993-11-05,27.19,,
1993-11-08,27.63,,
1993-11-09,27.38,,
1993-11-10,27.31,,
1993-11-11,27.25,,
1993-11-12,27.25,,
1993-11-15,27.25,,
1993-11-16,27.69,,
1993-11-17,28.31,,
1993-11-18,27.75,,
1993-11-19,27.31,,
1993-11-22,27.19,,
1993-11-23,27.38,,
1993-11-24,27.69,,
1993-11-26,28.19,,
1993-11-29,29.0,,
1993-11-30,29.25,,
1993-12-01,28.38,,
1993-12-02,29.0,,
1993-12-03,29.06,,
1993-12-06,29.19,,
1993-12-07,28.94,,
1993-12-08,28.88,,
1993-12-09,28.69,,
1993-12-10,28.63,,
1993-12-13,29.19,,
1993-12-14,29.06,,
1993-12-15,28.63,,
1993-12-16,28.88,,
1993-12-17,29.13,,
1993-12-20,28.81,,
1993-12-21,29.0,,
1993-12-22,28.69,,
1993-12-23,28.88,,
1993-12-27,28.5,,
1993-12-28,28.81,,
1993-12-29,29.0,,
1993-12-30,28.69,,
1993-12-31,28.75,,
1994-01-03,28.44,,
1994-01-04,28.5,,
1994-01-05,28.75,,
1994-01-06,28.63,,
1994-01-07,28.5,,
1994-01-10,28.63,,
1994-01-11,28.44,,
1994-01-12,29.25,,
1994-01-13,29.0,,
1994-01-14,29.38,,
1994-01-17,29.38,,
1994-01-18,30.94,,
1994-01-19,30.81,,
1994-01-20,31.88,,
1994-01-21,31.38,,
1994-01-24,31.06,,
1994-01-25,31.06,,
1994-01-26,30.88,,
1994-01-27,30.31,,
1994-01-28,30.5,,
1994-01-31,31.31,,
1994-02-01,30.69,,
1994-02-02,31.31,,
1994-02-03,31.5,,
1994-02-04,30.88,,
1994-02-07,30.63,,
1994-02-08,30.69,,
1994-02-09,30.94,,
1994-02-10,31.31,,
1994-02-11,31.63,,
1994-02-14,31.0,,
1994-02-15,31.13,,
1994-02-16,31.13,,
1994-02-17,31.31,,
1994-02-18,30.81,,
1994-02-22,31.31,,
1994-02-23,31.69,,
1994-02-24,30.88,,
1994-02-25,30.44,,
1994-02-28,30.94,,
1994-03-01,31.13,,
1994-03-02,30.38,,
1994-03-03,31.38,,
1994-03-04,32.13,,
1994-03-07,32.81,,
1994-03-08,32.38,,
1994-03-09,32.5,,
1994-03-10,32.44,,
1994-03-11,32.63,,
1994-03-14,32.69,,
1994-03-15,32.44,,
1994-03-16,32.69,,
1994-03-17,33.25,,
1994-03-18,33.38,,
1994-03-21,33.75,,
1994-03-22,33.5,,
1994-03-23,33.75,,
1994-03-24,33.75,,
1994-03-25,33.63,,
1994-03-28,33.19,,
1994-03-29,32.0,,
1994-03-30,31.25,,
1994-03-31,31.75,,
1994-04-04,31.81,,
1994-04-05,31.94,,
1994-04-06,31.63,,
1994-04-07,31.0,,
1994-04-08,30.69,,
1994-04-11,30.94,,
1994-04-12,30.63,,
1994-04-13,30.5,,
1994-04-14,31.06,,
1994-04-15,31.5,,
1994-04-18,31.19,,
1994-04-19,30.56,,
1994-04-20,29.94,,
1994-04-21,30.06,,
1994-04-22,30.69,,
1994-04-25,30.5,,
1994-04-26,30.75,,
1994-04-28,31.19,,
1994-04-29,31.25,,
1994-05-02,32.0,,
1994-05-03,32.19,,
1994-05-04,31.88,,
1994-05-05,31.75,,
1994-05-06,31.19,,
1994-05-09,30.75,,
1994-05-10,31.13,,
1994-05-11,31.31,,
1994-05-12,31.38,,
1994-05-13,31.56,,
1994-05-16,31.88,,
1994-05-17,32.0,,
1994-05-18,32.13,,
1994-05-19,32.13,,
1994-05-20,32.06,,
1994-05-23,32.19,,
1994-05-24,32.13,,
1994-05-25,32.38,,
1994-05-26,32.56,,
1994-05-27,32.56,,
1994-05-31,32.56,,
1994-06-01,32.5,,
1994-06-02,32.88,,
1994-06-03,33.0,,
1994-06-06,33.38,,
1994-06-07,33.31,,
1994-06-08,33.94,,
1994-06-09,34.06,,
1994-06-10,33.69,,
1994-06-13,33.81,,
1994-06-14,33.75,,
1994-06-15,32.75,,
1994-06-16,32.69,,
1994-06-17,32.38,,
1994-06-20,32.25,,
1994-06-21,32.06,,
1994-06-22,31.81,,
1994-06-23,31.5,,
1994-06-24,31.31,,
1994-06-27,31.31,,
1994-06-28,32.25,,
1994-06-29,32.44,,
1994-06-30,31.94,,
1994-07-01,32.44,,
1994-07-05,32.69,,
1994-07-06,32.75,,
1994-07-07,32.81,,
1994-07-08,32.88,,
1994-07-11,32.81,,
1994-07-12,32.94,,
1994-07-13,33.0,,
1994-07-14,33.06,,
1994-07-15,32.88,,
1994-07-18,32.88,,
1994-07-19,32.81,,
1994-07-20,32.75,,
1994-07-21,32.88,,
1994-07-22,33.38,,
1994-07-25,33.13,,
1994-07-26,33.0,,
1994-07-27,33.0,,
1994-07-28,33.0,,
1994-07-29,33.38,,
1994-08-01,33.19,,
1994-08-02,33.06,,
1994-08-03,32.81,,
1994-08-04,32.81,,
1994-08-05,32.63,,
1994-08-08,32.19,,
1994-08-09,32.25,,
1994-08-10,32.31,,
1994-08-11,31.75,,
1994-08-12,32.38,,
1994-08-15,32.13,,
1994-08-16,32.94,,
1994-08-17,32.69,,
1994-08-18,32.5,,
1994-08-19,32.38,,
1994-08-22,32.06,,
1994-08-23,32.06,,
1994-08-24,32.56,,
1994-08-25,32.31,,
1994-08-26,32.75,,
1994-08-29,32.88,,
1994-08-30,32.94,,
1994-08-31,32.5,,
1994-09-01,32.13,,
1994-09-02,31.81,,
1994-09-06,32.0,,
1994-09-07,31.75,,
1994-09-08,31.56,,
1994-09-09,31.44,,
1994-09-12,31.38,,
1994-09-13,31.19,,
1994-09-14,31.19,,
1994-09-15,31.06,,
1994-09-16,30.63,,
1994-09-19,30.31,,
1994-09-20,29.25,,
1994-09-21,28.94,,
1994-09-22,29.06,,
1994-09-23,28.88,,
1994-09-26,29.0,,
1994-09-27,29.13,,
1994-09-28,29.25,,
1994-09-29,29.63,,
1994-09-30,29.63,,
1994-10-03,29.5,,
1994-10-04,29.06,,
1994-10-05,28.25,,
1994-10-06,28.25,,
1994-10-07,28.25,,
1994-10-10,28.25,,
1994-10-11,28.63,,
1994-10-12,28.81,,
1994-10-13,28.81,,
1994-10-14,27.75,,
1994-10-17,27.31,,
1994-10-18,27.63,,
1994-10-19,27.88,,
1994-10-20,27.75,,
1994-10-21,27.44,,
1994-10-24,27.0,,
1994-10-25,26.56,,
1994-10-26,26.69,,
1994-10-27,27.19,,
1994-10-28,26.94,,
1994-10-31,27.5,,
1994-11-01,27.31,,
1994-11-02,27.38,,
1994-11-03,27.38,,
1994-11-04,27.38,,
1994-11-07,26.94,,
1994-11-08,27.38,,
1994-11-09,27.5,,
1994-11-10,27.63,,
1994-11-11,27.5,,
1994-11-14,27.25,,
1994-11-15,27.25,,
1994-11-16,27.06,,
1994-11-17,27.13,,
1994-11-18,27.25,,
1994-11-21,27.0,,
1994-11-22,26.94,,
1994-11-23,26.25,,
1994-11-25,26.38,,
1994-11-28,26.25,,
1994-11-29,26.38,,
1994-11-30,25.94,,
1994-12-01,25.88,,
1994-12-02,26.0,,
1994-12-05,26.19,,
1994-12-06,26.5,,
1994-12-07,26.63,,
1994-12-08,26.69,,
1994-12-09,26.63,,
1994-12-12,27.06,,
1994-12-13,27.19,,
1994-12-14,27.56,,
1994-12-15,27.75,,
1994-12-16,28.19,,
1994-12-19,28.25,,
1994-12-20,27.88,,
1994-12-21,28.0,,
1994-12-22,28.13,,
1994-12-23,28.38,,
1994-12-27,28.06,,
1994-12-28,28.38,,
1994-12-29,28.94,,
1994-12-30,28.88,,
1995-01-03,28.19,,
1995-01-04,27.88,,
1995-01-05,28.25,,
1995-01-06,28.0,,
1995-01-09,28.0,,
1995-01-10,28.06,,
1995-01-11,28.5,,
1995-01-12,28.44,,
1995-01-13,28.75,,
1995-01-16,29.44,,
1995-01-17,29.69,,
1995-01-18,29.63,,
1995-01-19,29.5,,
1995-01-20,29.69,,
1995-01-23,29.81,,
1995-01-24,30.06,,
1995-01-25,30.19,,
1995-01-26,30.31,,
1995-01-27,30.56,,
1995-01-30,30.38,,
1995-01-31,29.81,,
1995-02-01,29.81,,
1995-02-02,30.0,,
1995-02-03,29.94,,
1995-02-06,30.06,,
1995-02-07,29.88,,
1995-02-08,29.88,,
1995-02-09,29.94,,
1995-02-10,30.31,,
1995-02-13,30.5,,
1995-02-14,30.69,,
1995-02-15,31.0,,
1995-02-16,30.75,,
1995-02-17,31.0,,
1995-02-21,31.56,,
1995-02-22,31.5,,
1995-02-23,31.06,,
1995-02-24,31.13,,
1995-02-27,30.69,,
1995-02-28,30.56,,
1995-03-01,30.63,,
1995-03-02,30.81,,
1995-03-03,30.75,,
1995-03-06,30.75,,
1995-03-07,30.19,,
1995-03-08,30.56,,
1995-03-09,30.44,,
1995-03-10,30.56,,
1995-03-13,30.5,,
1995-03-14,30.63,,
1995-03-15,30.81,,
1995-03-16,31.19,,
1995-03-17,31.13,,
1995-03-20,31.5,,
1995-03-21,31.25,,
1995-03-22,31.06,,
1995-03-23,31.19,,
1995-03-24,31.56,,
1995-03-27,32.13,,
1995-03-28,31.88,,
1995-03-29,31.75,,
1995-03-30,31.38,,
1995-03-31,31.63,,
1995-04-03,31.44,,
1995-04-04,31.94,,
1995-04-05,31.25,,
1995-04-06,31.38,,
1995-04-07,31.75,,
1995-04-10,31.44,,
1995-04-11,31.13,,
1995-04-12,31.31,,
1995-04-13,31.25,,
1995-04-17,30.63,,
1995-04-18,30.13,,
1995-04-19,29.75,,
1995-04-20,29.75,,
1995-04-21,29.94,,
1995-04-24,30.56,,
1995-04-25,31.06,,
1995-04-26,30.31,,
1995-04-27,30.0,,
1995-04-28,30.25,,
1995-05-01,30.13,,
1995-05-02,30.13,,
1995-05-03,30.13,,
1995-05-04,30.13,,
1995-05-05,30.38,,
1995-05-08,29.88,,
1995-05-09,29.44,,
1995-05-10,29.44,,
1995-05-11,29.44,,
1995-05-12,29.38,,
1995-05-15,29.56,,
1995-05-16,29.81,,
1995-05-17,29.81,,
1995-05-18,29.69,,
1995-05-19,29.44,,
1995-05-22,29.06,,
1995-05-23,29.06,,
1995-05-24,29.19,,
1995-05-25,29.25,,
1995-05-26,29.13,,
1995-05-30,29.31,,
1995-05-31,29.94,,
1995-06-01,29.69,,
1995-06-02,29.19,,
1995-06-05,30.0,,
1995-06-06,30.06,,
1995-06-07,29.94,,
1995-06-08,29.5,,
1995-06-09,29.38,,
1995-06-12,29.44,,
1995-06-13,29.81,,
1995-06-14,29.56,,
1995-06-15,29.19,,
1995-06-16,29.19,,
1995-06-19,29.31,,
1995-06-20,29.06,,
1995-06-21,28.63,,
1995-06-22,28.56,,
1995-06-23,28.38,,
1995-06-26,28.63,,
1995-06-27,28.94,,
1995-06-28,28.94,,
1995-06-29,29.0,,
1995-06-30,29.38,,
1995-07-03,29.19,,
1995-07-05,29.38,,
1995-07-06,29.44,,
1995-07-07,30.13,,
1995-07-10,30.31,,
1995-07-11,30.0,,
1995-07-12,29.94,,
1995-07-13,29.56,,
1995-07-14,28.5,,
1995-07-17,28.44,,
1995-07-18,28.31,,
1995-07-19,28.19,,
1995-07-20,28.38,,
1995-07-21,28.44,,
1995-07-24,28.75,,
1995-07-25,29.06,,
1995-07-26,29.06,,
1995-07-27,29.44,,
1995-07-28,29.25,,
1995-07-31,29.31,,
1995-08-01,29.44,,
1995-08-02,29.63,,
1995-08-03,29.56,,
1995-08-04,29.63,,
1995-08-07,29.63,,
1995-08-08,29.75,,
1995-08-09,29.81,,
1995-08-10,29.75,,
1995-08-11,30.0,,
1995-08-14,30.0,,
1995-08-15,29.81,,
1995-08-16,30.19,,
1995-08-17,29.69,,
1995-08-18,29.88,,
1995-08-21,29.81,,
1995-08-22,29.88,,
1995-08-23,29.5,,
1995-08-24,29.5,,
1995-08-25,29.69,,
1995-08-28,29.81,,
1995-08-29,29.88,,
1995-08-30,29.88,,
1995-08-31,29.75,,
1995-09-01,29.81,,
1995-09-05,30.0,,
1995-09-06,29.81,,
1995-09-07,30.0,,
1995-09-08,30.06,,
1995-09-11,29.75,,
1995-09-12,30.0,,
1995-09-13,30.0,,
1995-09-14,30.13,,
1995-09-15,30.5,,
1995-09-18,30.75,,
1995-09-19,30.63,,
1995-09-20,30.81,,
1995-09-21,30.38,,
1995-09-22,30.25,,
1995-09-25,30.13,,
1995-09-26,29.63,,
1995-09-27,29.31,,
1995-09-28,29.69,,
1995-09-29,30.19,,
1995-10-02,30.0,,
1995-10-03,30.31,,
1995-10-04,29.94,,
1995-10-05,29.63,,
1995-10-06,29.88,,
1995-10-09,29.88,,
1995-10-10,29.38,,
1995-10-11,29.44,,
1995-10-12,29.94,,
1995-10-13,30.94,,
1995-10-16,31.06,,
1995-10-17,30.75,,
1995-10-18,30.94,,
1995-10-19,30.88,,
1995-10-20,30.88,,
1995-10-23,31.13,,
1995-10-24,31.56,,
1995-10-25,31.44,,
1995-10-26,31.25,,
1995-10-27,30.69,,
1995-10-30,31.13,,
1995-10-31,31.25,,
1995-11-01,31.5,,
1995-11-02,32.0,,
1995-11-03,32.38,,
1995-11-06,32.19,,
1995-11-07,32.44,,
1995-11-08,32.44,,
1995-11-09,32.81,,
1995-11-10,32.56,,
1995-11-13,32.44,,
1995-11-14,32.5,,
1995-11-15,32.5,,
1995-11-16,32.44,,
1995-11-17,32.38,,
1995-11-20,32.06,,
1995-11-21,32.5,,
1995-11-22,32.5,,
1995-11-24,32.56,,
1995-11-27,32.88,,
1995-11-28,33.38,,
1995-11-29,33.38,,
1995-11-30,33.44,,
1995-12-01,33.5,,
1995-12-04,33.38,,
1995-12-05,33.25,,
1995-12-06,33.5,,
1995-12-07,33.19,,
1995-12-08,33.06,,
1995-12-11,32.94,,
1995-12-12,33.31,,
1995-12-13,33.75,,
1995-12-14,33.63,,
1995-12-15,33.31,,
1995-12-18,33.0,,
1995-12-19,32.69,,
1995-12-20,32.63,,
1995-12-21,33.0,,
1995-12-22,33.0,,
1995-12-26,33.06,,
1995-12-27,32.88,,
1995-12-28,32.94,,
1995-12-29,33.13,,
1996-01-02,33.13,,
1996-01-03,33.25,,
1996-01-04,32.69,,
1996-01-05,32.69,,
1996-01-08,32.56,,
1996-01-09,32.25,,
1996-01-10,31.69,,
1996-01-11,31.44,,
1996-01-12,32.19,,
1996-01-15,31.75,,
1996-01-16,32.38,,
1996-01-17,32.0,,
1996-01-18,32.0,,
1996-01-19,32.38,,
1996-01-22,32.38,,
1996-01-23,32.38,,
1996-01-24,33.25,,
1996-01-25,33.19,,
1996-01-26,33.25,,
1996-01-29,33.44,,
1996-01-30,33.63,,
1996-01-31,33.69,,
1996-02-01,33.88,,
1996-02-02,33.75,,
1996-02-05,34.25,,
1996-02-06,35.0,,
1996-02-07,35.0,,
1996-02-08,34.5,,
1996-02-09,34.88,,
1996-02-12,34.75,,
1996-02-13,34.5,,
1996-02-14,34.75,,
1996-02-15,34.31,,
1996-02-16,34.44,,
1996-02-20,34.13,,
1996-02-21,34.75,,
1996-02-22,35.25,,
1996-02-23,35.25,,
1996-02-26,34.38,,
1996-02-27,34.38,,
1996-02-28,34.13,,
1996-02-29,34.19,,
1996-03-01,33.81,,
1996-03-04,34.75,,
1996-03-05,34.75,,
1996-03-06,34.69,,
1996-03-07,34.81,,
1996-03-08,34.38,,
1996-03-11,34.69,,
1996-03-12,34.5,,
1996-03-13,34.13,,
1996-03-14,34.06,,
1996-03-15,34.38,,
1996-03-18,34.75,,
1996-03-19,34.56,,
1996-03-20,34.19,,
1996-03-21,34.31,,
1996-03-22,34.25,,
1996-03-25,33.88,,
1996-03-26,33.56,,
1996-03-27,33.88,,
1996-03-28,34.13,,
1996-03-29,33.56,,
1996-04-01,33.69,,
1996-04-02,34.0,,
1996-04-03,33.5,,
1996-04-04,33.38,,
1996-04-08,32.88,,
1996-04-09,32.44,,
1996-04-10,32.75,,
1996-04-11,32.81,,
1996-04-12,32.75,,
1996-04-15,33.25,,
1996-04-16,33.44,,
1996-04-17,33.38,,
1996-04-18,33.88,,
1996-04-19,33.75,,
1996-04-22,33.81,,
1996-04-23,33.75,,
1996-04-24,33.63,,
1996-04-25,34.0,,
1996-04-26,34.06,,
1996-04-29,34.13,,
1996-04-30,34.5,,
1996-05-01,34.5,,
1996-05-02,34.0,,
1996-05-03,33.31,,
1996-05-06,33.19,,
1996-05-07,32.81,,
1996-05-08,32.56,,
1996-05-09,32.94,,
1996-05-10,33.5,,
1996-05-13,34.13,,
1996-05-14,33.75,,
1996-05-15,33.69,,
1996-05-16,33.88,,
1996-05-17,34.38,,
1996-05-20,34.63,,
1996-05-21,34.63,,
1996-05-22,34.88,,
1996-05-23,34.19,,
1996-05-24,34.13,,
1996-05-28,33.63,,
1996-05-29,33.44,,
1996-05-30,33.81,,
1996-05-31,33.44,,
1996-06-03,33.75,,
1996-06-04,34.06,,
1996-06-05,34.31,,
1996-06-06,34.56,,
1996-06-07,34.63,,
1996-06-10,35.44,,
1996-06-11,34.94,,
1996-06-12,34.81,,
1996-06-13,36.38,,
1996-06-14,36.31,,
1996-06-17,36.88,,
1996-06-18,36.63,,
1996-06-19,37.38,,
1996-06-20,37.75,,
1996-06-21,38.06,,
1996-06-24,38.69,,
1996-06-25,39.19,,
1996-06-26,38.56,,
1996-06-27,38.19,,
1996-06-28,38.75,,
1996-07-01,38.94,,
1996-07-02,38.81,,
1996-07-03,38.75,,
1996-07-05,38.56,,
1996-07-08,38.31,,
1996-07-09,38.44,,
1996-07-10,38.56,,
1996-07-11,38.19,,
1996-07-12,36.5,,
1996-07-15,35.25,,
1996-07-16,35.31,,
1996-07-17,35.0,,
1996-07-18,35.13,,
1996-07-19,34.5,,
1996-07-22,34.25,,
1996-07-23,34.75,,
1996-07-24,34.88,,
1996-07-25,34.94,,
1996-07-26,35.25,,
1996-07-29,34.81,,
1996-07-30,35.19,,
1996-07-31,35.13,,
1996-08-01,35.13,,
1996-08-02,35.0,,
1996-08-05,35.44,,
1996-08-06,35.44,,
1996-08-07,35.25,,
1996-08-08,34.81,,
1996-08-09,34.56,,
1996-08-12,34.44,,
1996-08-13,34.31,,
1996-08-14,34.19,,
1996-08-15,34.13,,
1996-08-16,34.0,,
1996-08-19,33.69,,
1996-08-20,33.56,,
1996-08-21,33.13,,
1996-08-22,33.94,,
1996-08-23,33.94,,
1996-08-26,33.69,,
1996-08-27,34.25,,
1996-08-28,34.38,,
1996-08-29,33.94,,
1996-08-30,33.75,,
1996-09-03,33.63,,
1996-09-04,33.81,,
1996-09-05,34.19,,
1996-09-06,34.44,,
1996-09-09,34.81,,
1996-09-10,34.63,,
1996-09-11,34.81,,
1996-09-12,35.25,,
1996-09-13,35.88,,
1996-09-16,36.19,,
1996-09-17,35.75,,
1996-09-18,35.5,,
1996-09-19,35.19,,
1996-09-20,35.19,,
1996-09-23,35.38,,
1996-09-24,35.19,,
1996-09-25,34.88,,
1996-09-26,35.0,,
1996-09-27,35.0,,
1996-09-30,35.13,,
1996-10-01,34.81,,
1996-10-02,35.19,,
1996-10-03,35.06,,
1996-10-04,35.25,,
1996-10-07,34.88,,
1996-10-08,34.94,,
1996-10-09,34.56,,
1996-10-10,34.81,,
1996-10-11,34.75,,
1996-10-14,35.13,,
1996-10-15,35.06,,
1996-10-16,34.69,,
1996-10-17,35.44,,
1996-10-18,35.75,,
1996-10-21,35.94,,
1996-10-22,36.06,,
1996-10-23,36.19,,
1996-10-24,36.94,,
1996-10-25,36.94,,
1996-10-28,36.13,,
1996-10-29,36.69,,
1996-10-30,36.75,,
1996-10-31,37.06,,
1996-11-01,37.0,,
1996-11-04,37.38,,
1996-11-05,38.75,,
1996-11-06,38.38,,
1996-11-07,38.0,,
1996-11-08,38.56,,
1996-11-11,38.81,,
1996-11-12,38.75,,
1996-11-13,39.06,,
1996-11-14,39.69,,
1996-11-15,40.31,,
1996-11-18,40.56,,
1996-11-19,39.31,,
1996-11-20,39.63,,
1996-11-21,39.38,,
1996-11-22,39.0,,
1996-11-25,39.38,,
1996-11-26,39.75,,
1996-11-27,39.69,,
1996-11-29,39.75,,
1996-12-02,39.56,,
1996-12-03,38.94,,
1996-12-04,38.69,,
1996-12-05,39.19,,
1996-12-06,38.44,,
1996-12-09,38.63,,
1996-12-10,38.88,,
1996-12-11,38.44,,
1996-12-12,38.19,,
1996-12-13,38.69,,
1996-12-16,38.56,,
1996-12-17,38.19,,
1996-12-18,38.75,,
1996-12-19,38.94,,
1996-12-20,39.75,,
1996-12-23,39.88,,
1996-12-24,39.88,,
1996-12-26,40.25,,
1996-12-27,40.31,,
1996-12-30,40.44,,
1996-12-31,40.13,,
1997-01-02,39.81,,
1997-01-03,40.0,,
1997-01-06,40.06,,
1997-01-07,40.31,,
1997-01-08,40.31,,
1997-01-09,41.06,,
1997-01-10,41.13,,
1997-01-13,40.5,,
1997-01-14,40.69,,
1997-01-15,39.69,,
1997-01-16,40.0,,
1997-01-17,40.31,,
1997-01-20,40.19,,
1997-01-21,40.13,,
1997-01-22,39.5,,
1997-01-23,37.81,,
1997-01-24,38.06,,
1997-01-27,37.94,,
1997-01-28,37.75,,
1997-01-29,38.38,,
1997-01-30,38.94,,
1997-01-31,38.63,,
1997-02-03,39.31,,
1997-02-04,39.19,,
1997-02-05,38.38,,
1997-02-06,38.75,,
1997-02-07,39.06,,
1997-02-10,39.06,,
1997-02-11,39.25,,
1997-02-12,39.44,,
1997-02-13,40.06,,
1997-02-14,39.88,,
1997-02-18,40.25,,
1997-02-19,40.0,,
1997-02-20,40.06,,
1997-02-21,40.0,,
1997-02-24,40.0,,
1997-02-25,39.81,,
1997-02-26,40.13,,
1997-02-27,39.81,,
1997-02-28,39.5,,
1997-03-03,39.44,,
1997-03-04,39.56,,
1997-03-05,39.94,,
1997-03-06,39.69,,
1997-03-07,39.63,,
1997-03-10,40.38,,
1997-03-11,39.56,,
1997-03-12,39.06,,
1997-03-13,38.38,,
1997-03-14,38.25,,
1997-03-17,38.5,,
1997-03-18,38.38,,
1997-03-19,38.19,,
1997-03-20,37.56,,
1997-03-21,38.5,,
1997-03-24,38.88,,
1997-03-25,38.31,,
1997-03-26,38.31,,
1997-03-27,37.31,,
1997-03-31,37.0,,
1997-04-01,36.38,,
1997-04-02,36.19,,
1997-04-03,36.69,,
1997-04-04,36.88,,
1997-04-07,37.56,,
1997-04-08,38.13,,
1997-04-09,37.63,,
1997-04-10,38.13,,
1997-04-11,36.94,,
1997-04-14,36.63,,
1997-04-15,37.25,,
1997-04-16,37.13,,
1997-04-17,37.0,,
1997-04-18,36.88,,
1997-04-21,36.06,,
1997-04-22,37.5,,
1997-04-23,36.75,,
1997-04-24,36.75,,
1997-04-25,36.5,,
1997-04-28,36.75,,
1997-04-29,37.25,,
1997-04-30,37.69,,
1997-05-01,37.69,,
1997-05-02,39.0,,
1997-05-05,39.5,,
1997-05-06,39.75,,
1997-05-07,39.56,,
1997-05-08,39.31,,
1997-05-09,39.06,,
1997-05-12,39.94,,
1997-05-13,39.5,,
1997-05-14,39.31,,
1997-05-15,39.63,,
1997-05-16,39.25,,
1997-05-19,39.75,,
1997-05-20,39.88,,
1997-05-21,39.69,,
1997-05-22,39.44,,
1997-05-23,40.25,,
1997-05-27,39.94,,
1997-05-28,39.75,,
1997-05-29,39.88,,
1997-05-30,40.13,,
1997-06-02,39.88,,
1997-06-03,40.31,,
1997-06-04,39.75,,
1997-06-05,39.25,,
1997-06-06,39.38,,
1997-06-09,39.44,,
1997-06-10,39.88,,
1997-06-11,39.81,,
1997-06-12,40.06,,
1997-06-13,39.81,,
1997-06-16,39.63,,
1997-06-17,39.25,,
1997-06-18,38.81,,
1997-06-19,39.0,,
1997-06-20,39.0,,
1997-06-23,38.38,,
1997-06-24,38.88,,
1997-06-25,38.97,,
1997-06-26,38.63,,
1997-06-27,39.31,,
1997-06-30,39.09,,
1997-07-01,39.28,,
1997-07-02,39.88,,
1997-07-03,40.19,,
1997-07-07,40.59,,
1997-07-08,41.0,,
1997-07-09,41.5,,
1997-07-10,42.25,,
1997-07-11,42.59,,
1997-07-14,42.16,,
1997-07-15,43.69,,
1997-07-16,45.19,,
1997-07-17,45.53,,
1997-07-18,46.06,,
1997-07-21,47.31,,
1997-07-22,48.19,,
1997-07-23,49.0,,
1997-07-24,48.88,,
1997-07-25,48.47,,
1997-07-28,48.06,,
1997-07-29,48.63,,
1997-07-30,47.88,,
1997-07-31,48.0,,
1997-08-01,48.0,,
1997-08-04,47.84,,
1997-08-05,47.94,,
1997-08-06,48.53,,
1997-08-07,48.44,,
1997-08-08,46.81,,
1997-08-11,47.72,,
1997-08-12,47.38,,
1997-08-13,46.53,,
1997-08-14,46.69,,
1997-08-15,46.47,,
1997-08-18,46.5,,
1997-08-19,46.16,,
1997-08-20,46.5,,
1997-08-21,45.53,,
1997-08-22,45.25,,
1997-08-25,45.19,,
1997-08-26,45.19,,
1997-08-27,44.91,,
1997-08-28,44.75,,
1997-08-29,44.41,,
1997-09-02,45.31,,
1997-09-03,45.63,,
1997-09-04,45.5,,
1997-09-05,45.31,,
1997-09-08,45.66,,
1997-09-09,45.47,,
1997-09-10,45.0,,
1997-09-11,44.81,,
1997-09-12,45.09,,
1997-09-15,45.28,,
1997-09-16,45.78,,
1997-09-17,45.47,,
1997-09-18,45.38,,
1997-09-19,45.63,,
1997-09-22,46.13,,
1997-09-23,45.5,,
1997-09-24,45.16,,
1997-09-25,44.19,,
1997-09-26,44.47,,
1997-09-29,44.69,,
1997-09-30,44.5,,
1997-10-01,44.75,,
1997-10-02,45.03,,
1997-10-03,44.59,,
1997-10-06,44.75,,
1997-10-07,45.31,,
1997-10-08,44.56,,
1997-10-09,44.44,,
1997-10-10,44.5,,
1997-10-13,44.19,,
1997-10-14,45.13,,
1997-10-15,45.09,,
1997-10-16,45.09,,
