date,WLTW,dcf,Deviation
2008-02-14,86.49,89.10929193012767,-0.029394150412299425
2008-02-15,89.11,87.14929193012766,0.022498267357632162
2008-02-19,87.15,88.52929193012767,-0.015580062825039653
2008-02-20,88.53,88.47929193012766,0.0005731066418612762
2008-02-21,88.48,89.21929193012767,-0.008286233998658465
2008-02-22,89.22,90.40929193012767,-0.013154532070075331
2008-02-25,90.41,90.03929193012766,0.004117181087563537
2008-02-26,90.04,90.03929193012766,7.864009780256254e-06
2008-02-27,90.04,89.82929193012767,0.002345649902664615
2008-02-28,89.83,87.01929193012766,0.032299826941009746
2008-02-29,87.02,86.03929193012766,0.011398374485331209
2008-03-03,86.04,86.40929193012767,-0.004273752531455455
2008-03-04,86.41,85.39929193012766,0.0118350872358437
2008-03-05,85.4,84.86929193012766,0.006253240221554712
2008-03-06,84.87,86.77929193012767,-0.02200169980258626
2008-03-07,86.78,89.53929193012766,-0.030816548474393635
2008-03-10,89.54,88.60929193012767,0.010503504199156133
2008-03-11,88.61,87.67929193012766,0.010614913161183237
2008-03-12,87.68,87.88929193012767,-0.0023813131899396156
2008-03-13,87.89,86.03929193012766,0.021510033710822496
2008-03-14,86.04,85.82929193012767,0.0024549668899036536
2008-03-17,85.83,88.02929193012767,-0.02498363762681788
2008-03-18,88.03,87.75929193012766,0.0030846656111112036
2008-03-19,87.76,90.16929193012767,-0.02671965009988797
2008-03-20,90.17,91.94929193012767,-0.019350795343587412
2008-03-24,91.95,92.76929193012766,-0.008831499228696749
2008-03-25,92.77,92.71929193012767,0.0005468988040864264
2008-03-26,92.72,90.00929193012766,0.030115869281325036
2008-03-27,90.01,88.97929193012766,0.01158368478231675
2008-03-28,88.98,89.02929193012767,-0.000553659689513819
2008-03-31,89.03,93.36265060503644,-0.04640667951218935
2008-04-01,92.0,92.27265060503643,-0.0029548365983707026
2008-04-02,90.91,92.06265060503644,-0.012520284800200843
2008-04-03,90.7,91.40265060503644,-0.007687420445526172
2008-04-04,90.04,91.29265060503644,-0.013721264491003082
2008-04-07,89.93,91.16265060503643,-0.013521443232019426
2008-04-08,89.8,91.37265060503644,-0.017211393065900138
2008-04-09,90.01,91.74265060503643,-0.018885988072174897
2008-04-10,90.38,90.68265060503643,-0.0033374697697645672
2008-04-11,89.32,91.32265060503643,-0.021929396395837797
2008-04-14,89.96,91.66265060503643,-0.01857518404494929
2008-04-15,90.3,93.02265060503643,-0.029268684426081326
2008-04-16,91.66,93.39265060503644,-0.018552322841375757
2008-04-17,92.03,94.47265060503643,-0.025855637471721482
2008-04-18,93.11,93.62265060503644,-0.005475711291268004
2008-04-21,92.26,94.53265060503644,-0.02404090640102452
2008-04-22,93.17,93.20265060503644,-0.0003503184171745888
2008-04-23,91.84,92.75265060503644,-0.009839617510476573
2008-04-24,91.39,93.20265060503644,-0.019448487712199092
2008-04-25,91.84,93.28265060503644,-0.015465368915648536
2008-04-28,91.92,92.94265060503643,-0.011003028194044417
2008-04-29,91.58,93.41265060503643,-0.01961886953390468
2008-04-30,92.05,99.13265060503643,-0.07144619418333797
2008-05-01,97.77,97.86265060503644,-0.0009467412180604873
2008-05-02,96.5,98.63265060503643,-0.021622156476118648
2008-05-05,97.27,99.53265060503644,-0.022732747407833487
2008-05-06,98.17,97.36265060503644,0.008292187917507299
2008-05-07,96.0,97.36265060503644,-0.013995619434850837
2008-05-08,96.0,97.70265060503644,-0.017426861958120377
2008-05-09,96.34,99.16265060503643,-0.028464856352811818
2008-05-12,97.8,99.13265060503643,-0.0134431047379735
2008-05-13,97.77,99.29265060503644,-0.015334977923927129
2008-05-14,97.93,98.71265060503643,-0.007928574506300357
2008-05-15,97.35,98.82265060503643,-0.014901954116998573
2008-05-16,97.46,99.56265060503644,-0.021118869297459986
2008-05-19,98.2,98.50265060503644,-0.003072512294618024
2008-05-20,97.14,96.99265060503643,0.0015191810311854237
2008-05-21,95.63,98.15265060503644,-0.025701298838963882
2008-05-22,96.79,96.11265060503644,0.007047453074070953
2008-05-23,94.75,96.38265060503643,-0.016939258204537455
2008-05-27,95.02,95.61265060503644,-0.00619845387912743
2008-05-28,94.25,96.33265060503643,-0.021619363652468082
2008-05-29,94.97,96.27265060503643,-0.013530848032642484
2008-05-30,94.91,95.13265060503643,-0.002340422595401237
2008-06-02,93.77,95.61265060503644,-0.019272037678865206
2008-06-03,94.25,95.56265060503644,-0.013736021308802582
2008-06-04,94.2,97.12265060503644,-0.030092368637279376
2008-06-05,95.76,96.41265060503643,-0.00676934614846425
2008-06-06,95.05,90.68265060503643,0.048160804363619025
2008-06-09,89.32,92.78265060503644,-0.037320022466015734
2008-06-10,91.42,91.74265060503643,-0.0035169095606958356
2008-06-11,90.38,92.22265060503643,-0.01998045591779829
2008-06-12,90.86,92.11265060503644,-0.013599115830545294
2008-06-13,90.75,92.54265060503644,-0.01937107477812916
2008-06-16,91.18,91.90265060503644,-0.00786321831066783
2008-06-17,90.54,89.65265060503644,0.009897637035549245
2008-06-18,88.29,91.24265060503643,-0.032360421200581024
2008-06-19,89.88,90.90265060503644,-0.011249953639743349
2008-06-20,89.54,89.62265060503644,-0.0009222066573401078
2008-06-23,88.26,88.86265060503644,-0.006781821169334679
2008-06-24,87.5,89.78265060503644,-0.02542418373320321
2008-06-25,88.42,87.13265060503643,0.014774592371796347
2008-06-26,85.77,86.82265060503643,-0.012124147301434407
2008-06-27,85.46,84.46265060503643,0.011808170686323338
2008-06-30,83.1,86.07000000355757,-0.034506796833215
2008-07-01,84.64,85.69000000355756,-0.012253471858022724
2008-07-02,84.26,85.11000000355757,-0.009987075590671357
2008-07-03,83.68,84.03000000355756,-0.004165179144861808
2008-07-07,82.6,87.02000000355757,-0.05079292120635348
2008-07-08,85.59,84.79000000355755,0.009435074848553882
2008-07-09,83.36,85.96000000355757,-0.030246626377966046
2008-07-10,84.53,85.54000000355755,-0.011807341635673874
2008-07-11,84.11,83.68000000355757,0.005138623284227428
2008-07-14,82.25,81.93000000355757,0.0039057731774507776
2008-07-15,80.5,85.48000000355756,-0.05825924196713039
2008-07-16,84.05,86.75000000355755,-0.031123919348090223
2008-07-17,85.32,83.44000000355756,0.022531160071455947
2008-07-18,82.01,82.54000000355755,-0.006421129192327402
2008-07-21,81.11,86.12000000355756,-0.058174640076063655
2008-07-22,84.69,85.64000000355755,-0.011092947262004715
2008-07-23,84.21,83.81000000355756,0.004772700112462225
2008-07-24,82.38,83.76000000355756,-0.01647564474091401
2008-07-25,82.33,81.96000000355757,0.004514397223357447
2008-07-28,80.53,83.02000000355757,-0.02999277286739177
2008-07-29,81.59,81.27000000355757,0.0039374922656383315
2008-07-30,79.84,84.26000000355756,-0.052456681739508015
2008-07-31,82.83,83.10000000355755,-0.003249097515595656
2008-08-01,81.67,82.52000000355757,-0.010300533246739296
2008-08-04,81.09,84.53000000355756,-0.04069561106604491
2008-08-05,83.1,84.53000000355756,-0.016917070903790132
2008-08-06,83.1,83.07000000355757,0.00036114116336993796
2008-08-07,81.64,83.50000000355755,-0.022275449143452697
2008-08-08,82.07,84.85000000355755,-0.03276370068875667
2008-08-11,83.42,83.02000000355757,0.004818116073540102
2008-08-12,81.59,83.05000000355756,-0.017579771264238597
2008-08-13,81.62,86.36000000355757,-0.05488652157668261
2008-08-14,84.93,85.99000000355755,-0.012327014810020853
2008-08-15,84.56,85.96000000355757,-0.016286644991852284
2008-08-18,84.53,84.69000000355756,-0.0018892431639017104
2008-08-19,83.26,86.22000000355757,-0.03433078176102333
2008-08-20,84.79,87.92000000355756,-0.03560054598988749
2008-08-21,86.49,90.60000000355755,-0.04536423844808135
2008-08-22,89.17,89.38000000355757,-0.0023495189477423795
2008-08-25,87.95,91.13000000355757,-0.03489520469037011
2008-08-26,89.7,91.39000000355755,-0.018492176425120466
2008-08-27,89.96,93.06000000355756,-0.033311841859435365
2008-08-28,91.63,92.61000000355757,-0.010582010620018734
2008-08-29,91.18,92.66000000355757,-0.015972372150882208
2008-09-02,91.23,91.10000000355755,0.001427003253977821
2008-09-03,89.67,88.77000000355757,0.010138560283951437
2008-09-04,87.34,88.69000000355756,-0.01522155827605598
2008-09-05,87.26,88.24000000355755,-0.011106074382570719
2008-09-08,86.81,84.11000000355757,0.03210082031064343
2008-09-09,82.68,86.28000000355756,-0.041724617563851596
2008-09-10,84.85,87.81000000355756,-0.03370914478348308
2008-09-11,86.38,91.18000000355757,-0.05264312352895695
2008-09-12,89.75,85.48000000355756,0.049953205384472676
2008-09-15,84.05,86.20000000355755,-0.024941995399870298
2008-09-16,84.77,85.01000000355756,-0.0028231973126400245
2008-09-17,83.58,86.70000000355755,-0.035986159209106416
2008-09-18,85.27,85.67000000355756,-0.004669079065494963
2008-09-19,84.24,83.68000000355757,0.006692160569056194
2008-09-22,82.25,83.47000000355757,-0.014616029753271587
2008-09-23,82.04,82.91000000355757,-0.010493306036910344
2008-09-24,81.48,85.91000000355757,-0.051565591937773436
2008-09-25,84.48,85.72000000355757,-0.014465702327416063
2008-09-26,84.29,88.85000000355755,-0.0513224536114234
2008-09-29,87.42,86.89000000355755,0.006099666203484455
2008-09-30,85.46,86.19041494460839,-0.008474433555956451
2008-10-01,85.09,84.01041494460839,0.012850609726227757
2008-10-02,82.91,81.63041494460839,0.015675346698407644
2008-10-03,80.53,79.48041494460838,0.013205580973917774
2008-10-06,78.38,79.33041494460839,-0.011980461028371248
2008-10-07,78.23,72.8904149446084,0.07325496856410152
2008-10-08,71.79,64.9904149446084,0.10462442902060132
2008-10-09,63.89,64.94041494460839,-0.01617505748160608
2008-10-10,63.84,72.6204149446084,-0.12090835547147039
2008-10-13,71.52,74.1604149446084,-0.035604101549061906
2008-10-14,73.06,68.68041494460839,0.06376759748647132
2008-10-15,67.58,66.05041494460839,0.02315784172853963
2008-10-16,64.95,66.56041494460838,-0.0241947852330634
2008-10-17,65.46,72.65041494460839,-0.09897279939957193
2008-10-20,71.55,73.42041494460838,-0.025475406888118335
2008-10-21,72.32,71.59041494460838,0.010191099687801852
2008-10-22,70.49,58.1904149446084,0.211367887084146
2008-10-23,57.09,57.760414944608385,-0.011606823552969714
2008-10-24,56.66,55.85041494460839,0.01449559607022688
2008-10-27,54.75,62.93041494460839,-0.12999143501292376
2008-10-28,61.83,70.2404149446084,-0.11973754641456569
2008-10-29,69.14,70.7404149446084,-0.02262377094990986
2008-10-30,69.64,70.6104149446084,-0.013743226765763228
2008-10-31,69.51,69.42041494460838,0.0012904713327210882
2008-11-03,68.32,75.06041494460838,-0.08979986254515848
2008-11-04,73.96,70.82041494460839,0.0443316388056636
2008-11-05,69.72,68.09041494460838,0.0239326644832063
2008-11-06,66.99,70.6104149446084,-0.05127310110623906
2008-11-07,69.51,67.43041494460839,0.03084046060075285
2008-11-10,66.33,66.58041494460839,-0.0037610901766942373
2008-11-11,65.48,63.750414944608394,0.027130569375813707
2008-11-12,62.65,67.46041494460839,-0.07130722437088788
2008-11-13,66.36,66.1604149446084,0.0030166838517970973
2008-11-14,65.06,65.84041494460838,-0.011853129195266265
2008-11-17,64.74,65.29041494460839,-0.008430256494392885
2008-11-18,64.19,62.80041494460839,0.022127004361631286
2008-11-19,61.7,54.660414944608384,0.12878762560667312
2008-11-20,53.56,59.78041494460839,-0.10405439558042762
2008-11-21,58.68,61.55041494460839,-0.04663518429878322
2008-11-24,60.45,60.86041494460839,-0.006743544962385162
2008-11-25,59.76,62.500414944608394,-0.04384634801284304
2008-11-26,61.4,62.21041494460839,-0.013026997896252168
2008-11-28,61.11,58.160414944608384,0.050714649443281745
2008-12-01,57.06,62.240414944608396,-0.0832323330302146
2008-12-02,61.14,64.9104149446084,-0.05808644033204691
2008-12-03,63.81,64.01041494460839,-0.0031309739951196347
2008-12-04,62.91,66.5304149446084,-0.054417441220270035
2008-12-05,65.43,64.65041494460839,0.01205846947865008
2008-12-08,63.55,61.87041494460839,0.02714682060715634
2008-12-09,60.77,62.6904149446084,-0.03063331047186757
2008-12-10,61.59,60.250414944608394,0.022233623728951324
2008-12-11,59.15,62.61041494460839,-0.055268998738785324
2008-12-12,61.51,60.490414944608396,0.016855315942620797
2008-12-15,59.39,65.13041494460839,-0.08813723894574377
2008-12-16,64.03,65.9704149446084,-0.02941341124256458
2008-12-17,64.87,64.4904149446084,0.0058859142977700785
2008-12-18,63.39,65.18041494460839,-0.02746860304786214
2008-12-19,64.08,64.01041494460839,0.0010870895845906947
2008-12-22,62.91,63.38041494460839,-0.0074220868547407726
2008-12-23,62.28,63.03041494460839,-0.011905600578194786
2008-12-24,61.93,63.48041494460839,-0.024423516228765152
2008-12-26,62.38,63.11041494460839,-0.011573603901186003
2008-12-29,62.01,64.60041494460839,-0.04009904498027672
2008-12-30,63.5,67.01041494460839,-0.05238610964445056
2008-12-31,65.91,66.85904623071463,-0.014194731815941553
2009-01-02,66.86,65.92904623071463,0.014120540528184566
2009-01-05,65.93,68.71904623071462,-0.040586218576881605
2009-01-06,68.72,68.60904623071463,0.0016171886271711955
2009-01-07,68.61,69.21904623071462,-0.00879882436814583
2009-01-08,69.22,69.00904623071462,0.0030569002298641568
2009-01-09,69.01,68.33904623071463,0.00981801482889022
2009-01-12,68.34,68.33904623071463,1.3956432493245075e-05
2009-01-13,68.34,65.26904623071462,0.04705069166217157
2009-01-14,65.27,64.3190462307146,0.01478494823872678
2009-01-15,64.32,65.10904623071463,-0.012118841795326518
2009-01-16,65.11,62.539046230714625,0.041109577523788854
2009-01-20,62.54,65.9590462307146,-0.051835895545780164
2009-01-21,65.96,65.13904623071463,0.012603097785276907
2009-01-22,65.14,63.91904623071462,0.01910156426424714
2009-01-23,63.92,62.61904623071462,0.02077568803095664
2009-01-26,62.62,64.02904623071463,-0.022006359826717392
2009-01-27,64.03,67.5990462307146,-0.052797286792087283
2009-01-28,67.6,66.16904623071463,0.021625727599215994
2009-01-29,66.17,65.58904623071463,0.008857481586815874
2009-01-30,65.59,65.00904623071462,0.008936506578232306
2009-02-02,65.01,65.87904623071462,-0.013191542386195687
2009-02-03,65.88,59.469046230714625,0.10780320478679939
2009-02-04,59.47,59.38904623071462,0.0013631094355495144
2009-02-05,59.39,61.08904623071462,-0.02781261675452984
2009-02-06,61.09,60.259046230714624,0.013789693353324806
2009-02-09,60.26,57.719046230714625,0.044022795510665125
2009-02-10,57.72,59.259046230714624,-0.025971498507124435
2009-02-11,59.26,68.63904623071463,-0.13664301510235277
2009-02-12,68.64,66.16904623071463,0.03734304648535791
2009-02-13,66.17,63.499046230714626,0.04206289586745693
2009-02-17,63.5,63.969046230714625,-0.00733239368651728
2009-02-18,63.97,61.399046230714625,0.04187286166668924
2009-02-19,61.4,59.94904623071462,0.02420311682193188
2009-02-20,59.95,57.08904623071462,0.05011388275297812
2009-02-23,57.09,60.079046230714624,-0.04975189218610643
2009-02-24,60.08,59.439046230714624,0.010783379107354607
2009-02-25,59.44,58.51904623071462,0.015737675656135375
2009-02-26,58.52,57.98904623071462,0.009156104536931498
2009-02-27,57.99,55.54904623071462,0.04394231647375624
2009-03-02,55.55,51.999046230714626,0.06828882502056177
2009-03-03,52.0,52.189046230714624,-0.003622335420327416
2009-03-04,52.19,52.47904623071462,-0.005507840775990536
2009-03-05,52.48,51.359046230714625,0.021825829168435673
2009-03-06,51.36,49.87904623071462,0.02969089991086138
2009-03-09,49.88,52.52904623071462,-0.05043012239513456
2009-03-10,52.53,52.579046230714624,-0.0009328094408447285
2009-03-11,52.58,54.69904623071462,-0.03874009469519302
2009-03-12,54.7,56.63904623071462,-0.03423514977311004
2009-03-13,56.64,55.759046230714624,0.015799297671632573
2009-03-16,55.76,58.69904623071462,-0.050069744219740864
2009-03-17,58.7,60.499046230714626,-0.02973677012781184
2009-03-18,60.5,59.04904623071462,0.024572010250872633
2009-03-19,59.05,58.749046230714626,0.005122700513357836
2009-03-20,58.75,62.16904623071462,-0.05499595760285991
2009-03-23,62.17,60.02904623071462,0.03566529711394839
2009-03-24,60.03,60.76904623071462,-0.012161557183385296
2009-03-25,60.77,61.45904623071462,-0.011211469636674298
2009-03-26,61.46,59.20904623071462,0.038017058415605876
2009-03-27,59.21,57.98904623071462,0.02105490344551808
2009-03-30,57.99,58.27904623071462,-0.004959693910747021
2009-03-31,58.28,59.281044779466846,-0.01688642268689533
2009-04-01,58.44,59.651044779466844,-0.020302155376224262
2009-04-02,58.81,58.72104477946685,0.0015148780282645546
2009-04-03,57.88,58.24104477946684,-0.006199146681416079
2009-04-06,57.4,57.66104477946684,-0.00452722944000139
2009-04-07,56.82,59.91104477946684,-0.05159390544506459
2009-04-08,59.07,61.45104477946684,-0.038747018671722255
2009-04-09,60.61,60.651044779466844,-0.0006767365610285125
2009-04-13,59.81,60.47104477946685,-0.010931591836681909
2009-04-14,59.63,63.041044779466844,-0.05410831612006939
2009-04-15,62.2,62.43104477946685,-0.003700799502603158
2009-04-16,61.59,64.92104477946684,-0.05130916778653527
2009-04-17,64.08,63.141044779466846,0.014870758376150484
2009-04-20,62.3,66.27104477946685,-0.05992126414607579
2009-04-21,65.43,65.71104477946685,-0.004276979317709095
2009-04-22,64.87,66.32104477946685,-0.021879100130160922
2009-04-23,65.48,66.06104477946684,-0.008795573569969295
2009-04-24,65.22,64.58104477946685,0.009893850784159275
2009-04-27,63.74,64.76104477946684,-0.01576634198759208
