date,VRSN,dcf,Deviation
2008-02-21,36.02,42.26685524233911,-0.1477956002764449
2008-02-22,36.71,41.94685524233911,-0.12484500237465435
2008-02-25,36.39,43.09685524233911,-0.15562284544024407
2008-02-26,37.54,42.52685524233911,-0.11726367289378758
2008-02-27,36.97,41.55685524233911,-0.11037541737917445
2008-02-28,36.0,40.356855242339115,-0.10795824442158863
2008-02-29,34.8,40.426855242339116,-0.13918607343086398
2008-03-03,34.87,40.036855242339115,-0.12905247455287527
2008-03-04,34.48,40.936855242339114,-0.15772719238240573
2008-03-05,35.38,40.45685524233912,-0.12548813327008312
2008-03-06,34.9,39.316855242339116,-0.11233999299065867
2008-03-07,33.76,38.29685524233911,-0.11846547748190539
2008-03-10,32.74,40.146855242339115,-0.184494033159733
2008-03-11,34.59,39.55685524233911,-0.1255624394788316
2008-03-12,34.0,39.176855242339116,-0.13214065320751922
2008-03-13,33.62,38.466855242339115,-0.12600081841377964
2008-03-14,32.91,38.90685524233911,-0.1541336405881819
2008-03-17,33.35,40.45685524233912,-0.17566504365622593
2008-03-18,34.9,38.91685524233911,-0.10321633691432042
2008-03-19,33.36,40.52685524233911,-0.17684212602935379
2008-03-20,34.97,41.65685524233911,-0.1605223246795342
2008-03-24,36.1,41.15685524233911,-0.12286787249811537
2008-03-25,35.6,40.186855242339114,-0.11413819804209513
2008-03-26,34.63,39.466855242339115,-0.12255486819609196
2008-03-27,33.91,38.646855242339115,-0.12256767627368836
2008-03-28,33.09,38.79685524233911,-0.14709582018161105
2008-03-31,33.24,36.68497175382832,-0.09390689399859808
2008-04-01,34.39,36.68497175382832,-0.06255890747929571
2008-04-02,34.39,36.73497175382831,-0.06383485931451494
2008-04-03,34.44,36.26497175382832,-0.05032326417393851
2008-04-04,33.97,36.00497175382832,-0.0565191876205805
2008-04-07,33.71,36.574971753828315,-0.07833148233473175
2008-04-08,34.28,36.10497175382832,-0.05054627285880131
2008-04-09,33.81,36.534971753828316,-0.0745852979492937
2008-04-10,34.24,35.50497175382832,-0.03562801746749522
2008-04-11,33.21,35.384971753828324,-0.061465974000474155
2008-04-14,33.09,35.51497175382832,-0.06828026699942169
2008-04-15,33.22,36.44497175382832,-0.08848879827954748
2008-04-16,34.15,36.16497175382831,-0.055716115791380805
2008-04-17,33.87,37.034971753828316,-0.08545900277353813
2008-04-18,34.74,37.29497175382832,-0.0685071373881937
2008-04-21,35.0,37.00497175382832,-0.05418114536517382
2008-04-22,34.71,37.00497175382832,-0.06201793016071944
2008-04-23,34.71,37.20497175382831,-0.06706017062280345
2008-04-24,34.91,37.534971753828316,-0.06993402768607626
2008-04-25,35.24,37.95497175382831,-0.07153138649232338
2008-04-28,35.66,38.51497175382832,-0.07412628450245573
2008-04-29,36.22,38.34497175382831,-0.05541722047601083
2008-04-30,36.05,39.134971753828324,-0.07882902722490259
2008-05-01,36.84,39.12497175382832,-0.058401876126715324
2008-05-02,36.83,39.00497175382832,-0.055761397997034834
2008-05-05,36.71,39.98497175382831,-0.08190506608310288
2008-05-06,37.69,38.86497175382832,-0.030232152522086553
2008-05-07,36.57,39.05497175382832,-0.0636275393947694
2008-05-08,36.76,40.19497175382832,-0.08545774767216152
2008-05-09,37.9,40.25497175382832,-0.05850138880309519
2008-05-12,37.96,40.924971753828316,-0.07244896274243506
2008-05-13,38.63,41.93497175382832,-0.07881182735091752
2008-05-14,39.64,43.104971753828316,-0.0803845035235542
2008-05-15,40.81,42.55497175382832,-0.04100512071592044
2008-05-16,40.26,42.284971753828316,-0.04788868644910438
2008-05-19,39.99,42.284971753828316,-0.0542739337083874
2008-05-20,39.99,41.62497175382832,-0.03927862734652654
2008-05-21,39.33,41.93497175382832,-0.06211931580925678
2008-05-22,39.64,41.20497175382832,-0.03798016810150873
2008-05-23,38.91,41.714971753828316,-0.06724136768882982
2008-05-27,39.42,41.83497175382832,-0.05772614758864569
2008-05-28,39.54,42.40497175382832,-0.06756216630588063
2008-05-29,40.11,42.33497175382832,-0.052556353805222944
2008-05-30,40.04,41.66497175382832,-0.03900090856725502
2008-06-02,39.37,42.19497175382832,-0.06695043595027439
2008-06-03,39.9,44.51497175382832,-0.10367235049253809
2008-06-04,42.22,43.37497175382832,-0.026627608206485576
2008-06-05,41.08,42.20497175382832,-0.02665495810280394
2008-06-06,39.91,41.80497175382832,-0.045328861002155496
2008-06-09,39.51,42.00497175382832,-0.05939705824468111
2008-06-10,39.71,41.464971753828316,-0.042324199911369376
2008-06-11,39.17,41.18497175382832,-0.0489249274194542
2008-06-12,38.89,42.11497175382832,-0.07657542245733939
2008-06-13,39.82,42.05497175382832,-0.05314405552120882
2008-06-16,39.76,42.04497175382832,-0.05434589817794966
2008-06-17,39.75,41.52497175382832,-0.04274468299101675
2008-06-18,39.23,43.08497175382832,-0.08947369806470373
2008-06-19,40.79,42.174971753828316,-0.03283871206630029
2008-06-20,39.88,41.36497175382832,-0.035899257049314515
2008-06-23,39.07,40.65497175382832,-0.03898592682404389
2008-06-24,38.36,41.55497175382832,-0.07688542715791835
2008-06-25,39.26,40.42497175382832,-0.028818121653183315
2008-06-26,38.13,40.534971753828316,-0.05933078647331669
2008-06-27,38.24,40.09497175382831,-0.046264448450476725
2008-06-30,37.8,41.88667836605957,-0.09756510961181808
2008-07-01,38.58,40.52667836605957,-0.04803449097101142
2008-07-02,37.22,40.046678366059574,-0.07058458981844662
2008-07-03,36.74,36.55667836605957,0.0050147234960666864
2008-07-07,33.25,36.15667836605957,-0.0803911890531428
2008-07-08,32.85,37.08667836605957,-0.11423720194733944
2008-07-09,33.78,38.87667836605957,-0.13109860667801065
2008-07-10,35.57,38.70667836605957,-0.0810371361860388
2008-07-11,35.4,37.85667836605957,-0.06489418702571925
2008-07-14,34.55,37.45667836605957,-0.07760107123362514
2008-07-15,34.15,38.28667836605957,-0.10804484856347996
2008-07-16,34.98,38.87667836605957,-0.10023177210174117
2008-07-17,35.57,37.46667836605957,-0.050623072254457946
2008-07-18,34.16,36.896678366059575,-0.07417140206791584
2008-07-21,33.59,37.84667836605957,-0.11247165008480386
2008-07-22,34.54,37.186678366059574,-0.0711727554692061
2008-07-23,33.88,36.35667836605957,-0.06812168980683464
2008-07-24,33.05,36.436678366059574,-0.09294695669115205
2008-07-25,33.13,36.30667836605957,-0.0874957035185353
2008-07-28,33.0,37.396678366059575,-0.11756868679679067
2008-07-29,34.09,36.71667836605957,-0.07153910655729778
2008-07-30,33.41,35.84667836605957,-0.06797501127375516
2008-07-31,32.54,35.326678366059575,-0.0788831131300729
2008-08-01,32.02,35.58667836605957,-0.10022509910509803
2008-08-04,32.28,36.81667836605957,-0.12322345652566602
2008-08-05,33.51,37.186678366059574,-0.09887084643234212
2008-08-06,33.88,32.87667836605957,0.030517731224825262
2008-08-07,29.57,34.256678366059575,-0.1368106480137603
2008-08-08,30.95,35.31667836605957,-0.12364351824932907
2008-08-11,32.01,35.53667836605957,-0.0992405179159298
2008-08-12,32.23,35.33667836605957,-0.08791653629344798
2008-08-13,32.03,35.756678366059575,-0.10422328181347396
2008-08-14,32.45,35.756678366059575,-0.09247722431617944
2008-08-15,32.45,34.866678366059574,-0.06931197576916448
2008-08-18,31.56,34.98667836605957,-0.0979423748149747
2008-08-19,31.68,34.97667836605957,-0.0942536146959736
2008-08-20,31.67,35.12667836605957,-0.0984060698833259
2008-08-21,31.82,35.46667836605957,-0.10281984482508855
2008-08-22,32.16,34.756678366059575,-0.07471019925181555
2008-08-25,31.45,34.44667836605957,-0.08699469755006073
2008-08-26,31.14,35.116678366059574,-0.11324187113047257
2008-08-27,31.81,35.92667836605957,-0.11458555461527586
2008-08-28,32.62,35.27667836605957,-0.07530976523616295
2008-08-29,31.97,34.69667836605957,-0.07858614986980483
2008-09-02,31.39,34.356678366059576,-0.08634939427061461
2008-09-03,31.05,31.20667836605957,-0.005020667826985847
2008-09-04,27.9,31.976678366059577,-0.12748911314023825
2008-09-05,28.67,31.68667836605957,-0.09520336373568306
2008-09-08,28.38,30.646678366059575,-0.07396163261105204
2008-09-09,27.34,30.07667836605957,-0.09099004659862353
2008-09-10,26.77,30.766678366059573,-0.12990282273917908
2008-09-11,27.46,30.376678366059572,-0.09601702763256792
2008-09-12,27.07,28.446678366059576,-0.04839504803844252
2008-09-15,25.14,28.166678366059568,-0.10745599203158684
2008-09-16,24.86,26.726678366059577,-0.06984326074840963
2008-09-17,23.42,28.30667836605957,-0.17263340837329832
2008-09-18,25.0,31.446678366059576,-0.20500347575715594
2008-09-19,28.14,28.93667836605957,-0.027531783571745794
2008-09-22,25.63,28.55667836605957,-0.10248665228299148
2008-09-23,25.25,29.176678366059576,-0.13458277590047307
2008-09-24,25.87,30.646678366059575,-0.15586284128428174
2008-09-25,27.34,29.74667836605957,-0.08090578505751911
2008-09-26,26.44,27.106678366059572,-0.02459461676035979
2008-09-29,23.8,29.38667836605957,-0.19010921535493985
2008-09-30,26.08,27.338287813314544,-0.046026577154613224
2008-10-01,25.35,25.698287813314543,-0.013552957918624098
2008-10-02,23.71,25.048287813314545,-0.053428315072424626
2008-10-03,23.06,25.938287813314545,-0.11096676210975942
2008-10-06,23.95,25.288287813314543,-0.052921250469552206
2008-10-07,23.3,25.538287813314543,-0.0876443961191321
2008-10-08,23.55,24.278287813314545,-0.029997494836317973
2008-10-09,22.29,24.158287813314544,-0.07733527424426412
2008-10-10,22.17,27.208287813314545,-0.18517474704339998
2008-10-13,25.22,25.858287813314544,-0.02468407103837278
2008-10-14,23.87,22.998287813314544,0.03790335149127011
2008-10-15,21.01,25.418287813314542,-0.173429770159633
2008-10-16,23.43,25.118287813314545,-0.06721349105728569
2008-10-17,23.13,27.258287813314546,-0.1514507382704371
2008-10-20,25.27,25.018287813314544,0.010061127626467492
2008-10-21,23.03,23.998287813314544,-0.04034820404051176
2008-10-22,22.01,22.158287813314544,-0.0066922053979928675
2008-10-23,20.17,21.648287813314543,-0.06828659273484605
2008-10-24,19.66,20.408287813314548,-0.03666587908596419
2008-10-27,18.42,22.988287813314543,-0.19872240379157957
2008-10-28,21.0,22.968287813314543,-0.08569588770885839
2008-10-29,20.98,23.338287813314544,-0.10104802169631033
2008-10-30,21.35,23.188287813314545,-0.07927656531238203
2008-10-31,21.2,22.528287813314545,-0.058960886167723214
2008-11-03,20.54,24.318287813314544,-0.15536816745979498
2008-11-04,22.33,22.988287813314543,-0.02863579134994443
2008-11-05,21.0,21.538287813314543,-0.024992135771432333
2008-11-06,19.55,23.238287813314543,-0.15871598815474308
2008-11-07,21.25,22.468287813314543,-0.05422254795011994
2008-11-10,20.48,21.168287813314542,-0.03251504417289808
2008-11-11,19.18,20.308287813314543,-0.05555799798025385
2008-11-12,18.32,21.528287813314545,-0.14902661285168828
2008-11-13,19.54,20.628287813314543,-0.052757059779440674
2008-11-14,18.64,20.768287813314544,-0.10247776959013921
2008-11-17,18.78,20.988287813314543,-0.10521524351851363
2008-11-18,19.0,20.22828781331454,-0.06072129409321858
2008-11-19,18.24,19.028287813314545,-0.04142715419529042
2008-11-20,17.04,19.558287813314543,-0.1287580915748764
2008-11-21,17.57,21.348287813314546,-0.17698317759038706
2008-11-24,19.36,21.978287813314545,-0.11913065456028715
2008-11-25,19.99,23.418287813314542,-0.14639361513719973
2008-11-26,21.43,23.578287813314542,-0.09111296928445389
2008-11-28,21.59,20.848287813314546,0.03557664750827971
2008-12-01,18.86,21.018287813314544,-0.1026861860720798
2008-12-02,19.03,21.638287813314545,-0.12054039745739975
2008-12-03,19.65,20.968287813314543,-0.06287055123678009
2008-12-04,18.98,22.328287813314542,-0.14995721307918342
2008-12-05,20.34,23.208287813314545,-0.12358894531069264
2008-12-08,21.22,22.908287813314544,-0.07369768649114383
2008-12-09,20.92,22.858287813314544,-0.08479584425328324
2008-12-10,20.87,22.438287813314545,-0.06989338163244108
2008-12-11,20.45,23.278287813314545,-0.12149896229467716
2008-12-12,21.29,22.488287813314543,-0.05328497319413883
2008-12-15,20.5,23.478287813314545,-0.1268528538791298
2008-12-16,21.49,24.128287813314543,-0.10934417865567225
2008-12-17,22.14,22.728287813314545,-0.02588350773039383
2008-12-18,20.74,22.948287813314543,-0.09622887037495242
2008-12-19,20.96,21.468287813314543,-0.023676215715689453
2008-12-22,19.48,21.478287813314545,-0.09303757500054499
2008-12-23,19.49,21.548287813314545,-0.09551978473402156
2008-12-24,19.56,21.258287813314546,-0.07988826890615675
2008-12-26,19.27,20.918287813314542,-0.07879649749657824
2008-12-29,18.93,21.158287813314548,-0.10531512913404673
2008-12-30,19.17,21.06828781331454,-0.0901016651251022
2008-12-31,19.08,23.813663411218545,-0.1987793028513426
2009-01-02,20.62,23.733663411218547,-0.1311918584699724
2009-01-05,20.54,23.803663411218547,-0.13710761048992148
2009-01-06,20.61,22.363663411218546,-0.07841574875155899
2009-01-07,19.17,22.873663411218548,-0.16191824390499943
2009-01-08,19.68,21.893663411218547,-0.10110977636041685
2009-01-09,18.7,20.583663411218545,-0.09151254437010992
2009-01-12,17.39,20.473663411218546,-0.15061610368806055
2009-01-13,17.28,20.593663411218547,-0.16090694234680958
2009-01-14,17.4,21.573663411218547,-0.19346104236743566
2009-01-15,18.38,21.803663411218547,-0.15702239328538636
2009-01-16,18.61,20.283663411218548,-0.08251287636201232
2009-01-20,17.09,22.603663411218548,-0.24392786739524852
2009-01-21,19.41,21.713663411218548,-0.10609280283990863
2009-01-22,18.52,21.653663411218545,-0.14471747120605127
2009-01-23,18.46,21.933663411218546,-0.15837132840480495
2009-01-26,18.74,22.693663411218548,-0.17421882662030086
2009-01-27,19.5,23.593663411218547,-0.17350690055500462
2009-01-28,20.4,22.843663411218547,-0.1069733591862706
2009-01-29,19.65,22.503663411218547,-0.12680883814658983
2009-01-30,19.31,22.193663411218548,-0.12993183494712746
2009-02-02,19.0,22.973663411218546,-0.1729660324560217
2009-02-03,19.78,22.703663411218546,-0.12877496280066758
2009-02-04,19.51,23.403663411218545,-0.1663698260739862
2009-02-05,20.21,23.283663411218548,-0.13200944185344965
2009-02-06,20.09,23.823663411218547,-0.15672079254865423
2009-02-09,20.63,22.653663411218545,-0.08933051464940489
2009-02-10,19.46,23.393663411218547,-0.16815080827965312
2009-02-11,20.2,23.17366341121855,-0.12832081654292848
2009-02-12,19.98,23.083663411218545,-0.1344528100210549
2009-02-13,19.89,22.123663411218548,-0.10096263759309831
2009-02-17,18.93,22.393663411218547,-0.1546715848860779
2009-02-18,19.2,22.433663411218546,-0.14414335063980088
2009-02-19,19.24,22.493663411218545,-0.14464799938260864
2009-02-20,19.3,21.833663411218545,-0.11604389806232429
2009-02-23,18.64,22.893663411218547,-0.1858009063387439
2009-02-24,19.7,22.793663411218546,-0.1357247124082701
2009-02-25,19.6,22.393663411218547,-0.12475240696075685
2009-02-26,19.2,22.523663411218546,-0.1475631805775921
2009-02-27,19.33,22.153663411218545,-0.1274580803547215
2009-03-02,18.96,23.813663411218545,-0.2038184267327806
2009-03-03,20.62,23.993663411218545,-0.14060643234834846
2009-03-04,20.8,22.833663411218545,-0.08906426334634387
2009-03-05,19.64,23.253663411218547,-0.1554018972113943
2009-03-06,20.06,22.873663411218548,-0.12300886660064114
2009-03-09,19.68,24.603663411218548,-0.20011911758529022
2009-03-10,21.41,24.003663411218547,-0.1080528153884357
2009-03-11,20.81,23.623663411218548,-0.11910360227543626
2009-03-12,20.43,23.363663411218546,-0.12556521464908144
2009-03-13,20.17,22.433663411218546,-0.10090475950024913
2009-03-16,19.24,23.313663411218545,-0.17473287399604043
2009-03-17,20.12,23.323663411218547,-0.13735678459832357
2009-03-18,20.13,23.083663411218545,-0.12795470799418607
2009-03-19,19.89,22.973663411218546,-0.1342260202921196
2009-03-20,19.78,24.403663411218545,-0.18946595571765723
2009-03-23,21.21,23.373663411218548,-0.09256843367480272
2009-03-24,20.18,22.443663411218548,-0.1008598003696245
2009-03-25,19.25,22.843663411218547,-0.1573155472713582
2009-03-26,19.65,22.42366341121855,-0.12369358923889695
2009-03-27,19.23,22.033663411218548,-0.12724454208513725
2009-03-30,18.84,22.063663411218545,-0.14610735085722137
2009-03-31,18.87,23.937792784382065,-0.21170676971055102
2009-04-01,19.05,24.957792784382068,-0.23671134845221609
2009-04-02,20.07,25.047792784382068,-0.19873179354493253
2009-04-03,20.16,25.467792784382066,-0.20841196680526752
2009-04-06,20.58,24.917792784382065,-0.17408415030647906
2009-04-07,20.03,25.217792784382066,-0.2057195421002499
2009-04-08,20.33,25.737792784382066,-0.21011097686914193
2009-04-09,20.85,25.447792784382067,-0.18067550389689757
2009-04-13,20.56,25.317792784382068,-0.1879228898388423
2009-04-14,20.43,25.067792784382068,-0.18501001760599922
2009-04-15,20.18,25.047792784382068,-0.19434018902524852
2009-04-16,20.16,24.717792784382066,-0.1843931949806581
2009-04-17,19.83,24.067792784382068,-0.17607733381899615
2009-04-20,19.18,24.137792784382068,-0.20539544889911887
2009-04-21,19.25,23.797792784382068,-0.19110145321404248
2009-04-22,18.91,23.997792784382067,-0.21201086408635206
2009-04-23,19.11,24.247792784382067,-0.21188702947392823
2009-04-24,19.36,24.11779278438207,-0.19727314298276366
2009-04-27,19.23,23.937792784382065,-0.19666778916448846
2009-04-28,19.05,24.797792784382068,-0.23178646722147356
2009-04-29,19.91,25.467792784382066,-0.21822828666135297
2009-04-30,20.58,26.177792784382067,-0.21383746255802616
2009-05-01,21.29,26.717792784382066,-0.2031527390075012
2009-05-04,21.83,26.677792784382067,-0.18171641198218258
2009-05-05,21.79,26.537792784382066,-0.17890684515315913
2009-05-06,21.65,25.717792784382066,-0.15817036938147977
2009-05-07,20.83,29.147792784382066,-0.2853661286091925
2009-05-08,24.26,29.077792784382066,-0.16568633046211612
2009-05-11,24.19,28.887792784382068,-0.16262207429436726
2009-05-12,24.0,27.967792784382066,-0.14187007229965543
2009-05-13,23.08,28.36779278438207,-0.18640127642547055
2009-05-14,23.48,27.86779278438207,-0.15745031615281413
2009-05-15,22.98,28.377792784382066,-0.19021186127459433
2009-05-18,23.49,28.127792784382066,-0.16488292629051216
2009-05-19,23.24,28.177792784382067,-0.17523703230293142
2009-05-20,23.29,27.747792784382067,-0.16065395972292074
2009-05-21,22.86,27.607792784382067,-0.17197292161175337
2009-05-22,22.72,28.037792784382066,-0.1896651717657406
2009-05-26,23.15,28.067792784382068,-0.1752112402339847
