date,ISRG,dcf,Deviation
2009-04-27,48.31,48.81589282082571,-0.010363281128187962
2009-04-28,46.36,51.24589282082571,-0.09534213479133968
2009-04-29,48.79,50.3658928208257,-0.03128888882069192
2009-04-30,47.91,50.055892820825704,-0.04286993398573269
2009-05-01,47.6,52.03589282082571,-0.08524678986675105
2009-05-04,49.58,53.335892820825705,-0.07041961092585614
2009-05-05,50.88,55.03589282082571,-0.07551240849958751
2009-05-06,52.58,55.485892820825704,-0.05237174123176458
2009-05-07,53.03,55.375892820825705,-0.04236306994482375
2009-05-08,52.92,55.39589282082571,-0.04469451966112026
2009-05-11,52.94,54.78589282082571,-0.03369284912199211
2009-05-12,52.33,53.0258928208257,-0.01312364174945857
2009-05-13,50.57,53.63589282082571,-0.05716121536500807
2009-05-14,51.18,52.42589282082571,-0.023764837445568343
2009-05-15,49.97,53.655892820825706,-0.06869502354818857
2009-05-18,51.2,54.0958928208257,-0.053532582046799115
2009-05-19,51.64,52.67589282082571,-0.019665406039708566
2009-05-20,50.22,49.9358928208257,0.005689438260245039
2009-05-21,47.48,49.85589282082571,-0.04765520556144287
2009-05-22,47.4,51.555892820825704,-0.08060946272948566
2009-05-26,49.1,50.015892820825705,-0.018312035818429773
2009-05-27,47.56,49.305892820825704,-0.03540941499974781
2009-05-28,46.85,52.3458928208257,-0.10499186325157439
2009-05-29,49.89,52.21589282082571,-0.044543771927960774
2009-06-01,49.76,55.475892820825706,-0.10303381397189437
2009-06-02,53.02,54.655892820825706,-0.02993076750550072
2009-06-03,52.2,54.28589282082571,-0.03842421506652449
2009-06-04,51.83,54.45589282082571,-0.048220544826353184
2009-06-05,52.0,53.28589282082571,-0.024131955997238053
2009-06-08,50.83,54.70589282082571,-0.0708496401570512
2009-06-09,52.25,55.695892820825705,-0.06186978332336246
2009-06-10,53.24,57.96589282082571,-0.0815288541389948
2009-06-11,55.51,57.95589282082571,-0.04220265967409631
2009-06-12,55.5,55.545892820825706,-0.0008262144777065883
2009-06-15,53.09,55.195892820825705,-0.038153071056604704
2009-06-16,52.74,55.11589282082571,-0.04310721824917918
2009-06-17,52.66,54.64589282082571,-0.0363411176634465
2009-06-18,52.19,56.17589282082571,-0.07095379567065907
2009-06-19,53.72,53.875892820825705,-0.002893554290490541
2009-06-22,51.42,53.67589282082571,-0.04202804466347776
2009-06-23,51.22,54.03589282082571,-0.05211152576238087
2009-06-24,51.58,55.2758928208257,-0.06686265263603741
2009-06-25,52.82,55.695892820825705,-0.051635635505071886
2009-06-26,53.24,56.89589282082571,-0.06425583007087521
2009-06-29,54.44,57.00589282082571,-0.04501101015802922
2009-06-30,54.55,58.793440887641886,-0.07217541316813525
2009-07-01,54.37,57.32344088764188,-0.05152239366493794
2009-07-02,52.9,56.45344088764188,-0.06294462891490038
2009-07-06,52.03,53.75344088764188,-0.03206196401909045
2009-07-07,49.33,52.81344088764188,-0.06595746895288912
2009-07-08,48.39,52.25344088764188,-0.07393658335245812
2009-07-09,47.83,51.95344088764188,-0.07936800368159491
2009-07-10,47.53,54.303440887641884,-0.1247331803827435
2009-07-13,49.88,54.84344088764188,-0.09050199636106926
2009-07-14,50.42,55.61344088764188,-0.09338463516642315
2009-07-15,51.19,56.693440887641884,-0.0970736790971799
2009-07-16,52.27,56.27344088764188,-0.07114263539767063
2009-07-17,51.85,59.23344088764188,-0.12464987306152464
2009-07-20,54.81,60.223440887641885,-0.08988926583822521
2009-07-21,55.8,61.02344088764188,-0.08559728543101064
2009-07-22,56.6,76.2134408876419,-0.2573488437106143
2009-07-23,71.79,78.6034408876419,-0.08668120391041434
2009-07-24,74.18,77.32344088764188,-0.040653142844607526
2009-07-27,72.9,78.9634408876419,-0.07678795173414033
2009-07-28,74.54,79.31344088764189,-0.06018451392626001
2009-07-29,74.89,80.07344088764188,-0.06473358494628978
2009-07-30,75.65,80.19344088764188,-0.0566560162196762
2009-07-31,75.77,82.65344088764188,-0.08328075411886549
2009-08-03,78.23,84.02344088764188,-0.06895029323292057
2009-08-04,79.6,82.89344088764189,-0.03973101915392796
2009-08-05,78.47,80.1034408876419,-0.020391644472964154
2009-08-06,75.68,81.12344088764188,-0.06710071501011872
2009-08-07,76.7,81.14344088764189,-0.05476032121677776
2009-08-10,76.72,79.74344088764187,-0.037914602806039976
2009-08-11,75.32,80.98344088764188,-0.06993332001661257
2009-08-12,76.56,80.47344088764189,-0.048630216932141423
2009-08-13,76.05,79.02344088764188,-0.03762732746438646
2009-08-14,74.6,76.88344088764187,-0.029700035030676086
2009-08-17,72.46,77.81344088764189,-0.06879840843141682
2009-08-18,73.39,78.59344088764188,-0.06620706294155998
2009-08-19,74.17,79.49344088764187,-0.06696704568577116
2009-08-20,75.07,81.33344088764188,-0.07700941727394173
2009-08-21,76.91,81.38344088764187,-0.05496745823045146
2009-08-24,76.96,80.89344088764189,-0.04862496692538154
2009-08-25,76.47,80.67344088764189,-0.052104395714275276
2009-08-26,76.25,79.69344088764188,-0.043208585917336895
2009-08-27,75.27,79.39344088764189,-0.05193679530123163
2009-08-28,74.97,78.66344088764188,-0.04695244507441998
2009-08-31,74.24,76.22344088764189,-0.026021403187053815
2009-09-01,71.8,76.38344088764187,-0.060005687546650255
2009-09-02,71.96,78.36344088764189,-0.08171464671674122
2009-09-03,73.94,80.22344088764189,-0.07832425059456438
2009-09-04,75.8,81.23344088764188,-0.06688675043517056
2009-09-08,76.81,85.24344088764187,-0.09893360474218604
2009-09-09,80.82,86.30344088764188,-0.06353675857235819
2009-09-10,81.88,84.55344088764188,-0.03161835709553762
2009-09-11,80.13,85.31344088764189,-0.06075761138820435
2009-09-14,80.89,85.58344088764188,-0.054840525678368834
2009-09-15,81.16,86.79344088764188,-0.0649062974117437
2009-09-16,82.37,85.98344088764188,-0.04202484629992542
2009-09-17,81.56,87.06344088764189,-0.06321184680426595
2009-09-18,82.64,86.6034408876419,-0.04576539739089591
2009-09-21,82.18,86.59344088764188,-0.050967380928637174
2009-09-22,82.17,86.03344088764189,-0.04490626955961774
2009-09-23,81.61,85.09344088764188,-0.04093665564942239
2009-09-24,80.67,90.25344088764189,-0.10618366228909193
2009-09-25,85.83,90.75344088764189,-0.054250735173087206
2009-09-28,86.33,89.95344088764189,-0.040281292765307564
2009-09-29,85.53,91.84344088764188,-0.06874133663356019
2009-09-30,87.42,89.3968549929856,-0.02211324988044272
2009-10-01,84.14,89.30685499298559,-0.057855077232217056
2009-10-02,84.05,90.27685499298559,-0.0689750988054404
2009-10-05,85.02,90.1468549929856,-0.05687225575850119
2009-10-06,84.89,90.3368549929856,-0.0602949371373237
2009-10-07,85.08,88.71685499298557,-0.0409939576112468
2009-10-08,83.46,89.91685499298559,-0.07180917296861966
2009-10-09,84.66,89.92685499298558,-0.058568210724109115
2009-10-12,84.67,88.46685499298557,-0.04291839009408238
2009-10-13,83.21,91.0868549929856,-0.08647630872305534
2009-10-14,85.83,91.69685499298559,-0.06398098379093131
2009-10-15,86.44,90.3968549929856,-0.04377204265892476
2009-10-16,85.14,93.38685499298559,-0.08830852044010928
2009-10-19,88.13,94.40685499298559,-0.06648727990623093
2009-10-20,89.15,89.35685499298559,-0.002314931439807544
2009-10-21,84.1,91.62685499298559,-0.08214682249610994
2009-10-22,86.37,92.90685499298559,-0.0703592323029244
2009-10-23,87.65,92.07685499298557,-0.04807782578285069
2009-10-26,86.82,91.2568549929856,-0.048619415969645696
2009-10-27,86.0,87.7568549929856,-0.020019575600402018
2009-10-28,82.5,89.77685499298559,-0.08105491101859319
2009-10-29,84.52,87.37685499298559,-0.032695786466735766
2009-10-30,82.12,87.38685499298559,-0.06027056350075022
2009-11-02,82.13,87.91685499298559,-0.06582190631645435
2009-11-03,82.66,89.02685499298559,-0.07151611717034412
2009-11-04,83.77,91.8968549929856,-0.08843452796731632
2009-11-05,86.64,90.5868549929856,-0.043569842371624534
2009-11-06,85.33,93.2968549929856,-0.08539253540309133
2009-11-09,88.04,94.12685499298559,-0.06466650769792714
2009-11-10,88.87,96.07685499298557,-0.07501135412385984
2009-11-11,90.82,95.15685499298559,-0.045575854659186454
2009-11-12,89.9,96.76685499298559,-0.07096288283300456
2009-11-13,91.51,98.6168549929856,-0.07206531777444214
2009-11-16,93.36,99.1168549929856,-0.058081493741836354
2009-11-17,93.86,98.46685499298557,-0.0467858447729822
2009-11-18,93.21,98.1468549929856,-0.050300694742979046
2009-11-19,92.89,97.40685499298559,-0.04637101765898155
2009-11-20,92.15,98.85685499298559,-0.06784410644523808
2009-11-23,93.6,98.20685499298558,-0.046909709035226066
2009-11-24,92.95,99.4768549929856,-0.06561179475814571
2009-11-25,94.22,98.62685499298559,-0.04468209995440897
2009-11-27,93.37,98.76685499298559,-0.05464236958207147
2009-11-30,93.51,100.2268549929856,-0.06701651960899768
2009-12-01,94.97,101.13685499298559,-0.06097534863441523
2009-12-02,95.88,101.4768549929856,-0.05515400524949721
2009-12-03,96.22,102.5868549929856,-0.06206306834750841
2009-12-04,97.33,101.4368549929856,-0.040486813133841726
2009-12-07,96.18,100.9368549929856,-0.047127037922037096
2009-12-08,95.68,100.9768549929856,-0.05245612960864676
2009-12-09,95.72,102.55685499298559,-0.0666640469177141
2009-12-10,97.3,102.6868549929856,-0.052459051290971725
2009-12-11,97.43,102.8968549929856,-0.05312946633168003
2009-12-14,97.64,102.62685499298559,-0.04859210577315687
2009-12-15,97.37,103.32685499298557,-0.05765059812756279
2009-12-16,98.07,102.67685499298558,-0.04486751170261605
2009-12-17,97.42,101.6468549929856,-0.04158372625771134
2009-12-18,96.39,102.1168549929856,-0.05608138826229003
2009-12-21,96.86,104.42685499298558,-0.07246081473480992
2009-12-22,99.17,105.98685499298558,-0.06431792879821496
2009-12-23,100.73,107.21685499298557,-0.06050219429967385
2009-12-24,101.96,107.42685499298558,-0.050889090938597725
2009-12-28,102.17,107.44685499298559,-0.04911130245115203
2009-12-29,102.19,107.23685499298558,-0.047062691211111174
2009-12-30,101.98,106.3968549929856,-0.04151302210273777
2009-12-31,101.14,108.56818262976661,-0.06841951711670258
2010-01-04,102.92,108.1081826297666,-0.04799065624416554
2010-01-05,102.46,109.59818262976661,-0.06513048353986028
2010-01-06,103.95,109.20818262976661,-0.04814824771503334
2010-01-07,103.56,108.63818262976662,-0.04674399466965318
2010-01-08,102.99,109.40818262976661,-0.0586627295646206
2010-01-11,103.76,107.1081826297666,-0.03125982112253767
2010-01-12,101.46,107.65818262976661,-0.05757279640398527
2010-01-13,102.01,108.31818262976661,-0.05823752279271599
2010-01-14,102.67,108.50818262976661,-0.05380407715136726
2010-01-15,102.86,109.24818262976662,-0.058474040263128746
2010-01-19,103.6,108.64818262976661,-0.04646357175590299
2010-01-20,103.0,107.14818262976661,-0.03871444692720538
2010-01-21,101.5,119.09818262976661,-0.14776197454223994
2010-01-22,113.45,118.48818262976661,-0.04252054945858308
2010-01-25,112.84,117.46818262976662,-0.039399457164955076
2010-01-26,111.82,118.71818262976662,-0.05810552753556908
2010-01-27,113.07,117.31818262976661,-0.03621077768629488
2010-01-28,111.67,114.99818262976662,-0.028941175883462456
2010-01-29,109.35,115.1981826297666,-0.05076627509447773
2010-02-01,109.55,117.50818262976661,-0.06772449757682397
2010-02-02,111.86,116.39818262976661,-0.038988432011876295
2010-02-03,110.75,112.71818262976662,-0.0174610926458183
2010-02-04,107.07,114.11818262976661,-0.06176213524739538
2010-02-05,108.47,113.62818262976661,-0.0453952752775556
2010-02-08,107.98,114.59818262976661,-0.05775120056788363
2010-02-09,108.95,112.96818262976662,-0.03556915351055523
2010-02-10,107.32,115.56818262976661,-0.07137070465311746
2010-02-11,109.92,116.25818262976661,-0.05451816368015183
2010-02-12,110.61,117.07818262976662,-0.05524669485364997
2010-02-16,111.43,119.36818262976661,-0.06650166279558545
2010-02-17,113.72,120.56818262976661,-0.05679925234334493
2010-02-18,114.92,121.15818262976661,-0.051487918474554584
2010-02-19,115.51,121.3081826297666,-0.04779712715227702
2010-02-22,115.66,119.87818262976661,-0.03518724205883328
2010-02-23,114.23,120.38818262976662,-0.05115271694652168
2010-02-24,114.74,120.24818262976662,-0.04580678484535461
2010-02-25,114.6,121.35818262976662,-0.05568790240031973
2010-02-26,115.71,125.18818262976662,-0.07571148035432018
2010-03-01,119.54,126.07818262976662,-0.0518581604952717
2010-03-02,120.43,126.57818262976662,-0.04857221443721993
2010-03-03,120.93,123.8081826297666,-0.023247111528754583
2010-03-04,118.16,125.11818262976661,-0.055612881225715616
2010-03-05,119.47,124.3081826297666,-0.03892087011018741
2010-03-08,118.66,124.1981826297666,-0.044591494919662966
2010-03-09,118.55,124.79818262976661,-0.05006629502212245
2010-03-10,119.15,124.9181826297666,-0.04617568482294032
2010-03-11,119.27,125.2781826297666,-0.04795873075140733
2010-03-12,119.63,124.31818262976661,-0.03771115801884384
2010-03-15,118.67,124.14818262976661,-0.044126160477947485
2010-03-16,118.5,124.37818262976661,-0.047260560537888296
2010-03-17,118.73,123.50818262976661,-0.03868717463109217
2010-03-18,117.86,122.03818262976661,-0.034236683468502394
2010-03-19,116.39,121.57818262976662,-0.042673632041085985
2010-03-22,115.93,121.96818262976662,-0.049506211370677344
2010-03-23,116.32,121.01818262976661,-0.0388221218305671
2010-03-24,115.37,119.6681826297666,-0.03591750568373264
2010-03-25,114.02,119.64818262976661,-0.04703943266052091
2010-03-26,114.0,121.57818262976662,-0.06233176434989096
2010-03-29,115.93,121.9481826297666,-0.04935032650742932
2010-03-30,116.3,121.68818262976662,-0.04427860218900659
2010-03-31,116.04,124.33099502487562,-0.06668486022505316
2010-04-01,116.53,123.07099502487563,-0.05314814447996896
2010-04-05,115.27,122.23099502487563,-0.05694950796611753
2010-04-06,114.43,118.92099502487562,-0.037764526137173626
2010-04-07,111.12,121.17099502487562,-0.08294885275813912
2010-04-08,113.37,124.67099502487562,-0.09064654551462215
2010-04-09,116.87,125.87099502487563,-0.0715096835700455
2010-04-12,118.07,130.2809950248756,-0.09372813757328202
2010-04-13,122.48,135.7809950248756,-0.09795918068238352
2010-04-14,127.98,137.14099502487562,-0.06679982906069726
2010-04-15,129.34,127.93099502487563,0.011013788916832912
2010-04-16,120.13,128.46099502487561,-0.06485233142762425
2010-04-19,120.66,130.0309950248756,-0.07206739457067823
2010-04-20,122.23,129.79099502487563,-0.05825515879145926
2010-04-21,121.99,130.71099502487561,-0.06671967437181492
2010-04-22,122.91,129.46099502487561,-0.05060207534799854
2010-04-23,121.66,128.52099502487562,-0.05338423518700319
2010-04-26,120.72,127.07099502487563,-0.04997989528320246
2010-04-27,119.27,127.83099502487562,-0.06697119914626082
2010-04-28,120.03,130.5909950248756,-0.08087077537669352
2010-04-29,122.79,127.99099502487562,-0.040635632404176336
2010-04-30,120.19,131.8709950248756,-0.08857895568826302
2010-05-03,124.07,128.3709950248756,-0.03350441448274333
2010-05-04,120.57,123.45099502487562,-0.023337155154521838
2010-05-05,115.65,120.23099502487563,-0.038101614512362825
2010-05-06,112.43,115.91099502487562,-0.030031620590682984
2010-05-07,108.11,122.61099502487562,-0.11826830882445427
2010-05-10,114.81,122.73099502487563,-0.06453948347171934
2010-05-11,114.93,125.97099502487562,-0.08764712085266402
2010-05-12,118.17,124.74099502487562,-0.05267710926600544
2010-05-13,116.94,121.17099502487562,-0.03491755616933767
2010-05-14,113.37,121.50099502487562,-0.06692122170037296
2010-05-17,113.7,118.63099502487562,-0.04156582370266415
2010-05-18,110.83,117.39099502487562,-0.055890104888243974
2010-05-19,109.59,111.77099502487562,-0.01951306798682617
2010-05-20,103.97,114.83099502487562,-0.09458243414613643
2010-05-21,107.03,113.25099502487562,-0.05493104076930344
2010-05-24,105.45,114.19099502487562,-0.0765471482490494
2010-05-25,106.39,113.62099502487563,-0.06364136331751458
2010-05-26,105.82,117.95099502487562,-0.10284775488597808
2010-05-27,110.15,115.39099502487562,-0.0454194456313145
2010-05-28,107.59,115.86099502487562,-0.0713872259003111
2010-06-01,108.06,119.17099502487562,-0.09323573259211537
2010-06-02,111.37,120.26099502487563,-0.07393082871995649
2010-06-03,112.46,116.02099502487562,-0.030692677856383854
2010-06-04,108.22,114.81099502487562,-0.057407350432313375
2010-06-07,107.01,115.34099502487562,-0.07222926265790297
2010-06-08,107.54,114.87099502487563,-0.06381937427536055
2010-06-09,107.07,118.12099502487563,-0.09355656902947995
2010-06-10,110.32,120.17099502487562,-0.08197481449526534
2010-06-11,112.37,116.93099502487563,-0.03900586858005717
2010-06-14,109.13,118.94099502487562,-0.08248623632939789
2010-06-15,111.14,119.28099502487562,-0.06825056265818241
2010-06-16,111.48,121.24099502487562,-0.08050903098306728
2010-06-17,113.44,124.43099502487563,-0.0883300420661135
2010-06-18,116.63,124.90099502487563,-0.06622040939888718
2010-06-21,117.1,122.83099502487562,-0.046657564108432026
2010-06-22,115.03,120.61099502487562,-0.04627268868584122
2010-06-23,112.81,118.44099502487562,-0.04754261836193596
2010-06-24,110.64,120.27099502487562,-0.08007745361118568
2010-06-25,112.47,119.67099502487562,-0.06017326941569068
2010-06-28,111.87,116.08099502487562,-0.036276351903885895
2010-06-29,108.28,113.01099502487563,-0.04186313927980423
2010-06-30,105.21,114.4160396039604,-0.08046109300606963
2010-07-01,104.02,113.6960396039604,-0.0851044560361569
2010-07-02,103.3,115.3760396039604,-0.10466678909600802
2010-07-06,104.98,117.8060396039604,-0.10887421092398064
2010-07-07,107.41,117.4760396039604,-0.08568589508035351
2010-07-08,107.08,116.6960396039604,-0.08240245030246984
2010-07-09,106.3,116.2160396039604,-0.08532419137454827
2010-07-12,105.82,120.2660396039604,-0.12011736356773395
2010-07-13,109.87,122.98603960396039,-0.10664657262073529
2010-07-14,112.59,122.28603960396039,-0.079289832554577
2010-07-15,111.89,118.59603960396039,-0.05654522382327887
2010-07-16,108.2,118.0860396039604,-0.08371895303726351
2010-07-19,107.69,119.09603960396039,-0.09577177916150537
2010-07-20,108.7,115.7660396039604,-0.061037240525231407
2010-07-21,105.37,116.0560396039604,-0.09207654888471428
2010-07-22,105.66,121.8560396039604,-0.13291125870000797
2010-07-23,111.46,123.89603960396039,-0.1003747952211611
2010-07-26,113.5,122.2160396039604,-0.0713166588624915
2010-07-27,111.82,120.4160396039604,-0.07138616775831652
