date,COST,dcf,Deviation
2011-05-19,83.86,92.62012888303627,-0.09458126423143776
2011-05-20,83.4,91.86012888303627,-0.09209794266463944
2011-05-23,82.64,90.57012888303628,-0.08755788449056279
2011-05-24,81.35,89.54012888303627,-0.09146880828968662
2011-05-25,80.32,90.03012888303627,-0.10785421506672843
2011-05-26,80.81,90.75012888303627,-0.10953294508096678
2011-05-27,81.53,91.70012888303627,-0.11090637501729461
2011-05-31,82.48,89.43012888303628,-0.077715742667957
2011-06-01,80.21,88.22012888303627,-0.09079706620760253
2011-06-02,79.0,87.03012888303627,-0.09226837861895298
2011-06-03,77.81,86.91012888303628,-0.10470734539219517
2011-06-06,77.69,87.58012888303627,-0.11292663083705423
2011-06-07,78.36,88.15012888303627,-0.11106199170765252
2011-06-08,78.93,88.25012888303627,-0.10561037135015228
2011-06-09,79.03,87.52012888303628,-0.09700772829508353
2011-06-10,78.3,87.67012888303627,-0.10687937844299611
2011-06-13,78.45,88.46012888303628,-0.11315978180714459
2011-06-14,79.24,87.15012888303627,-0.0907643968450399
2011-06-15,77.93,88.07012888303628,-0.1151369824438786
2011-06-16,78.85,88.85012888303628,-0.11255052759912831
2011-06-17,79.63,90.47012888303627,-0.11981997833838465
2011-06-20,81.25,90.61012888303627,-0.1033011319862347
2011-06-21,81.39,89.74012888303628,-0.09304788155496746
2011-06-22,80.52,89.62012888303627,-0.10154112693715167
2011-06-23,80.4,88.35012888303628,-0.08998434958211743
2011-06-24,79.13,89.07012888303628,-0.11159890535343564
2011-06-27,79.85,89.21012888303628,-0.10492226611743138
2011-06-28,79.99,89.25012888303627,-0.10375479563925138
2011-06-29,80.03,90.46012888303628,-0.11530084040143573
2011-06-30,81.24,90.76012888303627,-0.10489329400694203
2011-07-01,81.54,90.51012888303627,-0.09910635410350721
2011-07-05,81.29,91.86012888303627,-0.11506764699290817
2011-07-06,82.64,91.28012888303627,-0.09465509074935119
2011-07-07,82.06,90.63012888303628,-0.09456158772648937
2011-07-08,81.41,89.90012888303627,-0.09443956297417866
2011-07-11,80.68,89.93012888303628,-0.10285906400809286
2011-07-12,80.71,90.06012888303627,-0.103820958275327
2011-07-13,80.84,89.55012888303628,-0.09726539751174224
2011-07-14,80.33,89.08012888303627,-0.0982276181315963
2011-07-15,79.86,88.33012888303627,-0.095891730150786
2011-07-18,79.11,90.03012888303627,-0.12129416028297912
2011-07-19,80.81,89.91012888303628,-0.10121361181535615
2011-07-20,80.69,90.74012888303628,-0.11075726921206897
2011-07-21,81.52,90.89012888303627,-0.1030929210706083
2011-07-22,81.67,90.38012888303628,-0.09637216709779561
2011-07-25,81.16,89.77012888303628,-0.0959130725350148
2011-07-26,80.55,87.61012888303627,-0.080585760722506
2011-07-27,78.39,87.55012888303628,-0.1046272461263178
2011-07-28,78.33,87.47012888303627,-0.1044942885045741
2011-07-29,78.25,86.93012888303628,-0.09985178895472835
2011-08-01,77.71,85.05012888303628,-0.08630355978802418
2011-08-02,75.83,86.30012888303628,-0.12132228559272007
2011-08-03,77.08,85.73012888303627,-0.10089952034060112
2011-08-04,76.51,85.96012888303628,-0.10993618792608861
2011-08-05,76.74,79.84012888303627,-0.03882920689642033
2011-08-08,70.62,83.88012888303628,-0.1580842692972778
2011-08-09,74.66,79.61012888303627,-0.06217963659258774
2011-08-10,70.39,81.83012888303627,-0.13980338341380583
2011-08-11,72.61,82.01012888303627,-0.11462155969103327
2011-08-12,72.79,83.30012888303628,-0.12617182018762296
2011-08-15,74.08,84.36012888303627,-0.12186004240568993
2011-08-16,75.14,85.34012888303627,-0.11952324207309506
2011-08-17,76.12,83.58012888303627,-0.08925720721819075
2011-08-18,74.36,83.58012888303627,-0.11031484404551595
2011-08-19,74.36,83.64012888303627,-0.11095306770765212
2011-08-22,74.42,85.44012888303627,-0.12898071464899508
2011-08-23,76.22,86.71012888303628,-0.12097927910113548
2011-08-24,77.49,85.08012888303627,-0.08921153485170186
2011-08-25,75.86,86.43012888303628,-0.12229680806493493
2011-08-26,77.21,86.83774156273839,-0.1108704739376779
2011-08-29,77.79,87.11774156273837,-0.10707051623946129
2011-08-30,78.07,87.58774156273839,-0.10866522407043588
2011-08-31,78.54,88.52774156273838,-0.11282047171236376
2011-09-01,79.48,87.60774156273838,-0.09277423909983884
2011-09-02,78.56,87.44774156273839,-0.10163488963705225
2011-09-06,78.4,89.65774156273838,-0.12556351929588505
2011-09-07,80.61,89.80774156273839,-0.10241590983905302
2011-09-08,80.76,87.94774156273839,-0.08172741488320012
2011-09-09,78.9,88.76774156273838,-0.11116359827363809
2011-09-12,79.72,89.75774156273837,-0.11183148537357357
2011-09-13,80.71,90.94774156273839,-0.1125672983938375
2011-09-14,81.9,92.05774156273839,-0.1103409815438039
2011-09-15,83.01,93.28774156273838,-0.11017247701110144
2011-09-16,84.24,94.07774156273838,-0.10457034149972455
2011-09-19,85.03,94.11774156273837,-0.09655715715065827
2011-09-20,85.07,93.47774156273839,-0.08994378150541293
2011-09-21,84.43,92.22774156273839,-0.08454876407695544
2011-09-22,83.18,92.41774156273839,-0.09995636559098642
2011-09-23,83.37,93.49774156273838,-0.10832070800279714
2011-09-26,84.45,93.37774156273838,-0.09560888294497927
2011-09-27,84.33,92.83774156273839,-0.09164097940694715
2011-09-28,83.79,92.02774156273838,-0.08951367732003324
2011-09-29,82.98,91.17774156273838,-0.08990946060116656
2011-09-30,82.13,90.67774156273838,-0.09426504691699167
2011-10-03,81.63,90.69774156273839,-0.09997758936991785
2011-10-04,81.65,89.29774156273838,-0.08564316889655332
2011-10-05,80.25,88.24774156273838,-0.09062828601741058
2011-10-06,79.2,88.06774156273838,-0.10069227852767293
2011-10-07,79.02,90.27774156273838,-0.12470118733436453
2011-10-10,81.23,89.94774156273839,-0.09692007171361572
2011-10-11,80.9,90.46774156273838,-0.10575859856193326
2011-10-12,81.42,90.71774156273838,-0.10249088439121101
2011-10-13,81.67,90.81774156273838,-0.1007263713601485
2011-10-14,81.77,91.40774156273838,-0.10543681966065699
2011-10-17,82.36,93.61774156273837,-0.12025222329459795
2011-10-18,84.57,93.42774156273838,-0.09480847352807142
2011-10-19,84.38,93.30774156273839,-0.09568060927437139
2011-10-20,84.26,94.34774156273838,-0.10692085889549707
2011-10-21,85.3,93.52774156273838,-0.0879711348233424
2011-10-24,84.48,92.27774156273838,-0.08450295196525592
2011-10-25,83.23,92.77774156273838,-0.10290982946897864
2011-10-26,83.73,94.26774156273838,-0.11178523414316821
2011-10-27,85.22,93.97774156273839,-0.09318952995791907
2011-10-28,84.93,92.29774156273838,-0.07982580546383389
2011-10-31,83.25,92.39774156273837,-0.09900395191506961
2011-11-01,83.35,93.47774156273839,-0.10834388372488735
2011-11-02,84.43,93.74774156273838,-0.099391637680175
2011-11-03,84.7,92.85774156273838,-0.08785203501020633
2011-11-04,83.81,93.20774156273838,-0.10082576195039261
2011-11-07,84.16,94.04774156273838,-0.10513534294858495
2011-11-08,85.0,92.45774156273838,-0.08066108296272667
2011-11-09,83.41,91.76774156273838,-0.09107494006512618
2011-11-10,82.72,92.08774156273839,-0.10172626023580178
2011-11-11,83.04,92.49774156273838,-0.10224835118080677
2011-11-14,83.45,93.52774156273838,-0.10775136226269544
2011-11-15,84.48,91.98774156273838,-0.08161676148574504
2011-11-16,82.94,91.02774156273838,-0.08884919502439959
2011-11-17,81.98,90.76774156273838,-0.09681569037017757
2011-11-18,81.72,91.09220827706729,-0.10288704659086378
2011-11-21,81.29,91.61220827706728,-0.11267284646004072
2011-11-22,81.81,90.56220827706728,-0.09664305280951913
2011-11-23,80.76,90.62220827706729,-0.1088277196569154
2011-11-25,80.82,92.03220827706728,-0.12182917792554115
2011-11-28,82.23,93.31220827706728,-0.11876482704343927
2011-11-29,83.51,95.10220827706728,-0.12189210415908491
2011-11-30,85.3,96.89220827706728,-0.11964025263949896
2011-12-01,87.09,96.53220827706728,-0.09781407102970441
2011-12-02,86.73,97.00220827706728,-0.10589664358698703
2011-12-05,87.2,97.86220827706728,-0.10895123321640621
2011-12-06,88.06,97.27220827706728,-0.09470545020246168
2011-12-07,87.47,95.56220827706728,-0.08468000502463513
2011-12-08,85.76,94.17220827706728,-0.08932792838750725
2011-12-09,84.37,93.95220827706729,-0.10199024006768553
2011-12-12,84.15,93.43220827706728,-0.09934698588672408
2011-12-13,83.63,92.55220827706728,-0.09640189513747177
2011-12-14,82.75,92.37220827706729,-0.1041677844076846
2011-12-15,82.57,92.37220827706729,-0.10611642245972841
2011-12-16,82.57,91.86220827706728,-0.10115376552935551
2011-12-19,82.06,93.44220827706728,-0.12181013791238404
2011-12-20,83.64,93.59220827706729,-0.10633586342577894
2011-12-21,83.79,93.57220827706728,-0.10454181275814456
2011-12-22,83.77,94.46220827706728,-0.11319032734981105
2011-12-23,84.66,94.38220827706728,-0.10300890871854662
2011-12-27,84.58,93.98220827706729,-0.1000424277044949
2011-12-28,84.18,94.14220827706728,-0.10582084762392419
2011-12-29,84.34,93.12220827706729,-0.09430841943672019
2011-12-30,83.32,94.40220827706727,-0.11739352796219948
2012-01-03,84.6,93.87220827706729,-0.09877479657983568
2012-01-04,84.07,93.06220827706728,-0.09662577799889993
2012-01-05,83.26,90.93220827706728,-0.08437283579092592
2012-01-06,81.13,88.81220827706728,-0.08649946247368512
2012-01-09,79.01,88.95220827706729,-0.1117702243669928
2012-01-10,79.15,89.79220827706727,-0.11852039816449489
2012-01-11,79.99,89.75220827706728,-0.10876844664290719
2012-01-12,79.95,90.41220827706728,-0.11571676520725993
2012-01-13,80.61,91.22220827706728,-0.11633360425604966
2012-01-17,81.42,91.56220827706728,-0.11076849791976351
2012-01-18,81.76,91.01220827706729,-0.10165898017660335
2012-01-19,81.21,91.21220827706728,-0.10965865716883483
2012-01-20,81.41,91.44220827706728,-0.10971091431508284
2012-01-23,81.64,91.53220827706728,-0.10807352366200584
2012-01-24,81.73,92.52220827706728,-0.11664451679264831
2012-01-25,82.72,91.86220827706728,-0.09952088512278412
2012-01-26,82.06,91.42220827706728,-0.10240628019719078
2012-01-27,81.62,91.24220827706728,-0.10545786274536839
2012-01-30,81.44,92.07220827706728,-0.11547684666226776
2012-01-31,82.27,93.02220827706728,-0.1155875406122564
2012-02-01,83.22,95.31220827706728,-0.12686945875722355
2012-02-02,85.51,95.16220827706728,-0.10142900686966627
2012-02-03,85.36,94.84220827706729,-0.09997878001075677
2012-02-06,85.04,94.36220827706728,-0.09879175622612935
2012-02-07,84.56,94.08220827706728,-0.1012115728515307
2012-02-08,84.28,94.33220827706728,-0.10656178266857164
2012-02-09,84.53,94.00220827706728,-0.10076580593881768
2012-02-10,84.2,93.84418393040569,-0.10276805153484803
2012-02-13,83.87,94.0741839304057,-0.10846954503431627
2012-02-14,84.1,93.2141839304057,-0.09777679260927086
2012-02-15,83.24,94.0241839304057,-0.11469585248820535
2012-02-16,84.05,94.4441839304057,-0.11005636872319213
2012-02-17,84.47,94.23418393040569,-0.10361615629437393
2012-02-21,84.26,94.28418393040569,-0.10631882795745329
2012-02-22,84.31,94.7441839304057,-0.11013007339922964
2012-02-23,84.77,94.37418393040569,-0.10176706733155017
2012-02-24,84.4,95.06418393040569,-0.1121787774269718
2012-02-27,85.09,95.2441839304057,-0.10661211542140236
2012-02-28,85.27,96.03418393040569,-0.11208700370907831
2012-02-29,86.06,96.1341839304057,-0.10479294168345665
2012-03-01,86.16,96.20418393040569,-0.10440485558997803
2012-03-02,86.23,97.6041839304057,-0.11653377419266964
2012-03-05,87.63,97.5541839304057,-0.1017299671891626
2012-03-06,87.58,97.86418393040569,-0.1050862891547647
2012-03-07,87.89,98.2741839304057,-0.10566543027983233
2012-03-08,88.3,99.31418393040569,-0.11090242596288025
2012-03-09,89.34,99.4041839304057,-0.10124507372297098
2012-03-12,89.43,99.95418393040569,-0.10529007907996402
2012-03-13,89.98,100.87418393040569,-0.10799774041217247
2012-03-14,90.9,101.4341839304057,-0.10385240480303193
2012-03-15,91.46,100.4141839304057,-0.08917250113401909
2012-03-16,90.44,99.9941839304057,-0.09554739640712762
2012-03-19,90.02,100.23418393040569,-0.10190319838886086
2012-03-20,90.26,100.61418393040569,-0.10290978394823158
2012-03-21,90.64,100.4741839304057,-0.0978777188896347
2012-03-22,90.5,100.2441839304057,-0.09720448158040351
2012-03-23,90.27,101.4941839304057,-0.1105894298150335
2012-03-26,91.52,101.25418393040569,-0.09613611559099833
2012-03-27,91.28,100.59418393040569,-0.09259167445356031
2012-03-28,90.62,99.81418393040569,-0.09211300006035439
2012-03-29,89.84,100.7741839304057,-0.10850183552919468
2012-03-30,90.8,101.81418393040569,-0.10817926840070102
2012-04-02,91.84,100.36418393040569,-0.08493252868290646
2012-04-03,90.39,99.0141839304057,-0.08710048993048702
2012-04-04,89.04,98.62418393040569,-0.09717884142056654
2012-04-05,88.65,97.8541839304057,-0.09406019815107491
2012-04-09,87.88,96.86418393040569,-0.09275031870253081
2012-04-10,86.89,97.2941839304057,-0.10693531216467966
2012-04-11,87.32,97.1541839304057,-0.10122244387797241
2012-04-12,87.18,96.2941839304057,-0.09464937090066361
2012-04-13,86.32,96.8541839304057,-0.10876333373450353
2012-04-16,86.88,97.64418393040569,-0.11023886418138018
2012-04-17,87.67,98.0441839304057,-0.10581131398645283
2012-04-18,88.07,97.09418393040569,-0.09294257972108788
2012-04-19,87.12,97.5541839304057,-0.1069578311254118
2012-04-20,87.58,96.59418393040569,-0.09332015203834887
2012-04-23,86.62,96.4041839304057,-0.1014912790244551
2012-04-24,86.43,97.25418393040569,-0.11129787421949255
2012-04-25,87.28,98.0541839304057,-0.10987990005661274
2012-04-26,88.08,98.6641839304057,-0.1072748337722168
2012-04-27,88.69,98.1541839304057,-0.09642160477964024
2012-04-30,88.18,96.9441839304057,-0.09040443247938756
2012-05-01,86.97,96.61418393040569,-0.09982161560617953
2012-05-02,86.64,94.2141839304057,-0.08039324456708774
2012-05-03,84.24,93.36418393040569,-0.0977268107136986
2012-05-04,83.39,94.04487615634409,-0.11329565832625454
2012-05-07,83.15,93.53487615634408,-0.1110267804170254
2012-05-08,82.64,93.51487615634409,-0.1162903337236183
2012-05-09,82.62,94.77487615634409,-0.12824998194978343
2012-05-10,83.88,95.49487615634409,-0.1216282655556119
2012-05-11,84.6,95.1948761563441,-0.1112967061267407
2012-05-14,84.3,95.4748761563441,-0.11704520190259027
2012-05-15,84.58,95.8048761563441,-0.11716393368147782
2012-05-16,84.91,94.36487615634408,-0.1001948663682789
2012-05-17,83.47,93.8348761563441,-0.11045867571748624
2012-05-18,82.94,94.62487615634409,-0.12348630329552812
2012-05-21,83.73,94.27487615634409,-0.11185245302106384
2012-05-22,83.38,94.20487615634408,-0.1149078115487242
2012-05-23,83.31,95.37487615634409,-0.12649952107478113
2012-05-24,84.48,95.37487615634409,-0.11423213948382549
2012-05-25,84.48,97.53487615634408,-0.1338482876157826
2012-05-29,86.64,96.70487615634408,-0.10407826943568044
2012-05-30,85.81,97.28487615634408,-0.11795128502711039
2012-05-31,86.39,96.38487615634409,-0.10369755665952807
2012-06-01,85.49,97.45487615634408,-0.12277349916436386
2012-06-04,86.56,97.66487615634409,-0.11370388816719701
2012-06-05,86.77,98.67487615634408,-0.12064749022316046
2012-06-06,87.78,99.02487615634409,-0.11355607391611644
2012-06-07,88.13,99.63487615634409,-0.11547037142186023
2012-06-08,88.74,98.8048761563441,-0.10186618867289421
2012-06-11,87.91,99.39487615634408,-0.11554796988004534
2012-06-12,88.5,98.32487615634409,-0.09992258867147497
2012-06-13,87.43,100.7248761563441,-0.13199198314930582
2012-06-14,89.83,102.3348761563441,-0.122195644593731
2012-06-15,91.44,102.92487615634408,-0.11158503741018277
2012-06-18,92.03,102.75487615634408,-0.1043734035553302
2012-06-19,91.86,102.38487615634409,-0.102797176218413
2012-06-20,91.49,101.29487615634409,-0.09679538125117704
2012-06-21,90.4,101.82487615634409,-0.11220122810463418
2012-06-22,90.93,101.76487615634409,-0.10646970315866322
2012-06-25,90.87,102.5848761563441,-0.11419691279336419
2012-06-26,91.69,102.21487615634409,-0.10296814467833071
2012-06-27,91.32,103.81487615634408,-0.12035728037210136
2012-06-28,92.92,105.89487615634408,-0.12252600529215285
2012-06-29,95.0,105.29487615634409,-0.09777186252689096
2012-07-02,94.4,105.31487615634408,-0.10364040252148721
2012-07-03,94.42,104.89487615634408,-0.09986070378434353
2012-07-05,94.0,104.57487615634409,-0.10112253100385393
2012-07-06,93.68,104.86487615634408,-0.10665989000614884
2012-07-09,93.97,104.6948761563441,-0.10243936045474
2012-07-10,93.8,105.39487615634408,-0.11001366080779962
2012-07-11,94.5,104.91487615634409,-0.099269775058628
2012-07-12,94.02,105.70487615634408,-0.11054245159950271
2012-07-13,94.81,106.04487615634409,-0.10594454502243256
2012-07-16,95.15,106.95487615634408,-0.11037249147096384
2012-07-17,96.06,106.85487615634409,-0.10102371126751042
2012-07-18,95.96,106.84487615634409,-0.10187550912985721
2012-07-19,95.95,106.50487615634408,-0.09910228092139206
2012-07-20,95.61,105.28487615634408,-0.09189236393247269
2012-07-23,94.39,104.9748761563441,-0.10083247100553405
2012-07-24,94.08,104.64487615634408,-0.10095932590679058
2012-07-25,93.75,106.8048761563441,-0.12223108743868571
2012-07-26,95.91,108.00487615634408,-0.11198453798359964
2012-07-27,97.11,107.35487615634409,-0.09543000302495974
2012-07-30,96.46,107.07487615634409,-0.09913507759602647
2012-07-31,96.18,106.8348761563441,-0.09973218989603683
2012-08-01,95.94,106.59487615634409,-0.09995673845257291
2012-08-02,95.7,108.10487615634409,-0.11474853491718384
2012-08-03,97.21,107.39487615634408,-0.09483577355699058
2012-08-06,96.5,106.6948761563441,-0.09555169398580254
2012-08-07,95.8,106.52487615634409,-0.10067954588000128
2012-08-08,95.63,106.26487615634409,-0.10007893991893746
2012-08-09,95.37,106.1948761563441,-0.10193407203947669
2012-08-10,95.3,106.52487615634409,-0.10537328520213063
2012-08-13,95.63,106.56487615634408,-0.10261238553218277
2012-08-14,95.67,107.36487615634408,-0.10892646249890958
2012-08-15,96.47,107.37487615634409,-0.10155891719461407
2012-08-16,96.48,107.03487615634408,-0.09861156041257757
2012-08-17,96.14,106.91487615634409,-0.10077995264744766
2012-08-20,96.02,106.18487615634409,-0.09572809729869225
2012-08-21,95.29,106.42487615634408,-0.10462663014976237
2012-08-22,95.53,105.63487615634409,-0.09565852229890859
2012-08-23,94.74,107.14487615634408,-0.1157766624158778
2012-08-24,96.25,107.53487615634408,-0.10494154603328032
2012-08-27,96.64,107.46487615634409,-0.10072943405802315
2012-08-28,96.57,108.00487615634408,-0.10587370277422814
2012-08-29,97.11,109.48487615634409,-0.11302817878400662
2012-08-30,98.59,108.76487615634409,-0.09354928278241414
2012-08-31,97.87,106.17962403242802,-0.07826006268293251
2012-09-04,98.15,106.24962403242803,-0.0762320253477412
