date,BAC,dcf,Deviation
1999-03-22,36.25,,
1999-03-23,34.5,,
1999-03-24,34.06,,
1999-03-25,34.94,,
1999-03-26,34.94,,
1999-03-29,35.69,,
1999-03-30,35.5,,
1999-03-31,35.31,,
1999-04-01,34.5,,
1999-04-05,35.81,,
1999-04-06,34.81,,
1999-04-07,36.5,,
1999-04-08,37.44,,
1999-04-09,37.19,,
1999-04-12,37.5,,
1999-04-13,36.78,,
1999-04-14,36.03,,
1999-04-15,35.97,,
1999-04-16,36.5,,
1999-04-19,35.88,,
1999-04-20,36.69,,
1999-04-21,36.63,,
1999-04-22,37.13,,
1999-04-23,37.0,,
1999-04-26,36.0,,
1999-04-27,37.25,,
1999-04-28,36.81,,
1999-04-29,36.5,,
1999-04-30,35.78,,
1999-05-03,36.31,,
1999-05-04,35.22,,
1999-05-05,35.47,,
1999-05-06,34.75,,
1999-05-07,35.16,,
1999-05-10,34.56,,
1999-05-11,34.5,,
1999-05-12,34.41,,
1999-05-13,35.34,,
1999-05-14,34.28,,
1999-05-17,34.28,,
1999-05-18,34.13,,
1999-05-19,34.63,,
1999-05-20,34.03,,
1999-05-21,33.72,,
1999-05-24,32.81,,
1999-05-25,31.38,,
1999-05-26,33.0,,
1999-05-27,31.25,,
1999-05-28,32.34,,
1999-06-01,31.69,,
1999-06-02,31.63,,
1999-06-03,32.16,,
1999-06-04,32.44,,
1999-06-07,33.13,,
1999-06-08,32.97,,
1999-06-09,33.13,,
1999-06-10,33.09,,
1999-06-11,33.52,,
1999-06-14,32.91,,
1999-06-15,33.66,,
1999-06-16,34.84,,
1999-06-17,35.88,,
1999-06-18,36.19,,
1999-06-21,35.84,,
1999-06-22,35.88,,
1999-06-23,35.28,,
1999-06-24,34.5,,
1999-06-25,35.19,,
1999-06-28,35.75,,
1999-06-29,36.5,,
1999-06-30,36.66,,
1999-07-01,37.25,,
1999-07-02,37.22,,
1999-07-06,37.56,,
1999-07-07,37.47,,
1999-07-08,37.63,,
1999-07-09,37.25,,
1999-07-12,37.31,,
1999-07-13,36.91,,
1999-07-14,36.97,,
1999-07-15,37.34,,
1999-07-16,37.75,,
1999-07-19,37.0,,
1999-07-20,35.88,,
1999-07-21,34.66,,
1999-07-22,34.69,,
1999-07-23,34.31,,
1999-07-26,34.91,,
1999-07-27,35.13,,
1999-07-28,35.0,,
1999-07-29,34.19,,
1999-07-30,33.19,,
1999-08-02,32.78,,
1999-08-03,32.31,,
1999-08-04,31.63,,
1999-08-05,31.5,,
1999-08-06,30.06,,
1999-08-09,30.31,,
1999-08-10,30.13,,
1999-08-11,30.73,,
1999-08-12,30.31,,
1999-08-13,31.34,,
1999-08-16,31.25,,
1999-08-17,32.31,,
1999-08-18,32.63,,
1999-08-19,32.13,,
1999-08-20,32.63,,
1999-08-23,33.28,,
1999-08-24,33.44,,
1999-08-25,33.06,,
1999-08-26,31.94,,
1999-08-27,31.88,,
1999-08-30,30.03,,
1999-08-31,30.25,,
1999-09-01,29.91,,
1999-09-02,29.53,,
1999-09-03,31.16,,
1999-09-07,30.34,,
1999-09-08,29.69,,
1999-09-09,28.97,,
1999-09-10,29.66,,
1999-09-13,29.59,,
1999-09-14,28.25,,
1999-09-15,27.75,,
1999-09-16,27.84,,
1999-09-17,27.97,,
1999-09-20,27.91,,
1999-09-21,27.19,,
1999-09-22,26.75,,
1999-09-23,27.34,,
1999-09-24,28.88,,
1999-09-27,27.91,,
1999-09-28,28.06,,
1999-09-29,27.19,,
1999-09-30,27.84,,
1999-10-01,27.66,,
1999-10-04,28.69,,
1999-10-05,28.88,,
1999-10-06,29.44,,
1999-10-07,28.34,,
1999-10-08,28.0,,
1999-10-11,27.06,,
1999-10-12,26.78,,
1999-10-13,25.94,,
1999-10-14,25.5,,
1999-10-15,24.09,,
1999-10-18,24.78,,
1999-10-19,26.75,,
1999-10-20,27.31,,
1999-10-21,27.47,,
1999-10-22,29.38,,
1999-10-25,29.13,,
1999-10-26,29.16,,
1999-10-27,30.53,,
1999-10-28,32.0,,
1999-10-29,32.22,,
1999-11-01,32.44,,
1999-11-02,32.13,,
1999-11-03,31.5,,
1999-11-04,31.75,,
1999-11-05,32.53,,
1999-11-08,33.0,,
1999-11-09,31.97,,
1999-11-10,32.0,,
1999-11-11,31.5,,
1999-11-12,33.25,,
1999-11-15,32.88,,
1999-11-16,33.75,,
1999-11-17,33.28,,
1999-11-18,32.69,,
1999-11-19,32.56,,
1999-11-22,32.13,,
1999-11-23,31.31,,
1999-11-24,30.0,,
1999-11-26,30.25,,
1999-11-29,28.47,,
1999-11-30,29.3,,
1999-12-01,28.94,,
1999-12-02,28.19,,
1999-12-03,28.72,,
1999-12-06,27.67,,
1999-12-07,26.25,,
1999-12-08,25.34,,
1999-12-09,25.47,,
1999-12-10,26.81,,
1999-12-13,26.32,,
1999-12-14,25.56,,
1999-12-15,25.33,,
1999-12-16,25.09,,
1999-12-17,24.38,,
1999-12-20,24.0,,
1999-12-21,24.66,,
1999-12-22,24.25,,
1999-12-23,24.69,,
1999-12-27,24.5,,
1999-12-28,24.66,,
1999-12-29,24.94,,
1999-12-30,25.34,,
1999-12-31,25.09,,
2000-01-03,24.22,,
2000-01-04,22.78,,
2000-01-05,23.03,,
2000-01-06,25.0,,
2000-01-07,24.34,,
2000-01-10,23.5,,
2000-01-11,23.0,,
2000-01-12,23.25,,
2000-01-13,23.78,,
2000-01-14,25.25,,
2000-01-18,24.0,,
2000-01-19,24.0,,
2000-01-20,23.54,,
2000-01-21,22.84,,
2000-01-24,22.28,,
2000-01-25,22.56,,
2000-01-26,23.56,,
2000-01-27,24.06,,
2000-01-28,22.88,,
2000-01-31,24.22,,
2000-02-01,24.5,,
2000-02-02,23.88,,
2000-02-03,23.22,,
2000-02-04,22.94,,
2000-02-07,22.66,,
2000-02-08,23.56,,
2000-02-09,23.03,,
2000-02-10,22.44,,
2000-02-11,22.59,,
2000-02-14,22.13,,
2000-02-15,22.81,,
2000-02-16,22.59,,
2000-02-17,22.31,,
2000-02-18,21.88,,
2000-02-22,22.38,,
2000-02-23,22.88,,
2000-02-24,22.41,,
2000-02-25,22.06,,
2000-02-28,22.97,,
2000-02-29,23.0,,
2000-03-01,22.78,,
2000-03-02,22.53,,
2000-03-03,22.5,,
2000-03-06,22.25,,
2000-03-07,22.0,,
2000-03-08,21.81,,
2000-03-09,21.53,,
2000-03-10,21.44,,
2000-03-13,21.59,,
2000-03-14,21.31,,
2000-03-15,22.94,,
2000-03-16,24.63,,
2000-03-17,25.0,,
2000-03-20,24.81,,
2000-03-21,25.5,,
2000-03-22,25.72,,
2000-03-23,27.09,,
2000-03-24,27.31,,
2000-03-27,27.06,,
2000-03-28,26.78,,
2000-03-29,26.0,,
2000-03-30,25.41,,
2000-03-31,26.22,,
2000-04-03,27.75,,
2000-04-04,27.09,,
2000-04-05,27.0,,
2000-04-06,26.72,,
2000-04-07,26.16,,
2000-04-10,26.41,,
2000-04-11,26.17,,
2000-04-12,27.28,,
2000-04-13,26.41,,
2000-04-14,24.97,,
2000-04-17,25.16,,
2000-04-18,25.5,,
2000-04-19,24.72,,
2000-04-20,24.78,,
2000-04-24,25.75,,
2000-04-25,26.72,,
2000-04-26,25.88,,
2000-04-27,25.63,,
2000-04-28,24.5,,
2000-05-01,25.0,,
2000-05-02,24.81,,
2000-05-03,24.5,,
2000-05-04,24.0,,
2000-05-05,23.78,,
2000-05-08,24.09,,
2000-05-09,24.09,,
2000-05-10,23.25,,
2000-05-11,23.69,,
2000-05-12,24.3,,
2000-05-15,25.31,,
2000-05-16,24.84,,
2000-05-17,24.66,,
2000-05-18,25.16,,
2000-05-19,24.88,,
2000-05-22,25.13,,
2000-05-23,26.28,,
2000-05-24,27.97,,
2000-05-25,27.66,,
2000-05-26,27.31,,
2000-05-30,27.47,,
2000-05-31,27.72,,
2000-06-01,28.41,,
2000-06-02,30.5,,
2000-06-05,29.63,,
2000-06-06,28.38,,
2000-06-07,28.91,,
2000-06-08,28.38,,
2000-06-09,28.0,,
2000-06-12,28.23,,
2000-06-13,27.84,,
2000-06-14,27.66,,
2000-06-15,25.97,,
2000-06-16,24.0,,
2000-06-19,24.19,,
2000-06-20,24.25,,
2000-06-21,23.81,,
2000-06-22,23.5,,
2000-06-23,23.69,,
2000-06-26,23.97,,
2000-06-27,23.5,,
2000-06-28,22.71,,
2000-06-29,22.72,,
2000-06-30,21.5,,
2000-07-03,22.5,,
2000-07-05,22.66,,
2000-07-06,22.91,,
2000-07-07,23.72,,
2000-07-10,23.72,,
2000-07-11,23.47,,
2000-07-12,23.5,,
2000-07-13,23.09,,
2000-07-14,23.75,,
2000-07-17,23.44,,
2000-07-18,23.13,,
2000-07-19,23.09,,
2000-07-20,24.19,,
2000-07-21,24.38,,
2000-07-24,23.72,,
2000-07-25,24.13,,
2000-07-26,23.53,,
2000-07-27,23.38,,
2000-07-28,23.25,,
2000-07-31,23.69,,
2000-08-01,23.84,,
2000-08-02,23.59,,
2000-08-03,24.53,,
2000-08-04,26.25,,
2000-08-07,26.19,,
2000-08-08,25.97,,
2000-08-09,26.53,,
2000-08-10,26.72,,
2000-08-11,27.03,,
2000-08-14,27.5,,
2000-08-15,27.16,,
2000-08-16,26.75,,
2000-08-17,26.78,,
2000-08-18,26.88,,
2000-08-21,26.94,,
2000-08-22,27.22,,
2000-08-23,27.03,,
2000-08-24,26.25,,
2000-08-25,25.88,,
2000-08-28,25.84,,
2000-08-29,25.44,,
2000-08-30,25.44,,
2000-08-31,26.79,,
2000-09-01,26.25,,
2000-09-05,26.75,,
2000-09-06,26.81,,
2000-09-07,27.19,,
2000-09-08,27.97,,
2000-09-11,28.28,,
2000-09-12,28.5,,
2000-09-13,28.41,,
2000-09-14,28.16,,
2000-09-15,27.44,,
2000-09-18,26.84,,
2000-09-19,27.44,,
2000-09-20,26.91,,
2000-09-21,26.5,,
2000-09-22,27.5,,
2000-09-25,27.5,,
2000-09-26,26.91,,
2000-09-27,26.34,,
2000-09-28,27.0,,
2000-09-29,26.19,,
2000-10-02,26.53,,
2000-10-03,27.09,,
2000-10-04,26.38,,
2000-10-05,26.94,,
2000-10-06,25.81,,
2000-10-09,25.28,,
2000-10-10,24.34,,
2000-10-11,23.53,,
2000-10-12,22.28,,
2000-10-13,23.28,,
2000-10-16,22.59,,
2000-10-17,21.38,,
2000-10-18,21.09,,
2000-10-19,22.03,,
2000-10-20,21.88,,
2000-10-23,21.88,,
2000-10-24,22.25,,
2000-10-25,22.03,,
2000-10-26,21.69,,
2000-10-27,22.47,,
2000-10-30,23.5,,
2000-10-31,24.03,,
2000-11-01,24.19,,
2000-11-02,24.63,,
2000-11-03,24.34,,
2000-11-06,25.53,,
2000-11-07,25.34,,
2000-11-08,24.38,,
2000-11-09,24.88,,
2000-11-10,24.19,,
2000-11-13,23.72,,
2000-11-14,22.94,,
2000-11-15,21.0,,
2000-11-16,20.94,,
2000-11-17,20.16,,
2000-11-20,19.66,,
2000-11-21,19.81,,
2000-11-22,19.28,,
2000-11-24,19.66,,
2000-11-27,19.84,,
2000-11-28,20.25,,
2000-11-29,20.34,,
2000-11-30,19.97,,
2000-12-01,19.88,,
2000-12-04,19.5,,
2000-12-05,20.59,,
2000-12-06,19.0,,
2000-12-07,19.5,,
2000-12-08,20.44,,
2000-12-11,21.72,,
2000-12-12,21.72,,
2000-12-13,21.47,,
2000-12-14,21.16,,
2000-12-15,20.91,,
2000-12-18,21.75,,
2000-12-19,22.13,,
2000-12-20,21.38,,
2000-12-21,22.91,,
2000-12-22,23.06,,
2000-12-26,23.16,,
2000-12-27,23.41,,
2000-12-28,23.41,,
2000-12-29,22.94,,
2001-01-02,23.38,,
2001-01-03,24.97,,
2001-01-04,25.75,,
2001-01-05,24.0,,
2001-01-08,24.13,,
2001-01-09,23.5,,
2001-01-10,24.28,,
2001-01-11,24.72,,
2001-01-12,24.53,,
2001-01-16,25.47,,
2001-01-17,24.78,,
2001-01-18,24.47,,
2001-01-19,24.59,,
2001-01-22,25.19,,
2001-01-23,25.19,,
2001-01-24,25.53,,
2001-01-25,25.75,,
2001-01-26,26.59,,
2001-01-29,27.01,,
2001-01-30,27.74,,
2001-01-31,26.91,,
2001-02-01,26.64,,
2001-02-02,26.8,,
2001-02-05,26.63,,
2001-02-06,25.48,,
2001-02-07,24.75,,
2001-02-08,24.38,,
2001-02-09,24.75,,
2001-02-12,25.03,,
2001-02-13,25.12,,
2001-02-14,25.4,,
2001-02-15,25.45,,
2001-02-16,25.7,,
2001-02-20,24.56,,
2001-02-21,23.88,,
2001-02-22,24.13,,
2001-02-23,24.57,,
2001-02-26,25.49,,
2001-02-27,25.72,,
2001-02-28,25.35,,
2001-03-01,24.67,,
2001-03-02,24.53,,
2001-03-05,24.54,,
2001-03-06,25.13,,
2001-03-07,26.38,,
2001-03-08,26.86,,
2001-03-09,26.25,,
2001-03-12,25.81,,
2001-03-13,27.13,,
2001-03-14,25.88,,
2001-03-15,26.13,,
2001-03-16,25.7,,
2001-03-19,26.49,,
2001-03-20,25.65,,
2001-03-21,25.48,,
2001-03-22,24.83,,
2001-03-23,26.39,,
2001-03-26,26.25,,
2001-03-27,27.24,,
2001-03-28,27.21,,
2001-03-29,26.58,,
2001-03-30,27.38,,
2001-04-02,27.0,,
2001-04-03,26.13,,
2001-04-04,25.16,,
2001-04-05,25.92,,
2001-04-06,24.8,,
2001-04-09,25.3,,
2001-04-10,25.96,,
2001-04-11,26.28,,
2001-04-12,26.48,,
2001-04-16,26.23,,
2001-04-17,26.0,,
2001-04-18,27.59,,
2001-04-19,28.2,,
2001-04-20,27.5,,
2001-04-23,27.47,,
2001-04-24,27.25,,
2001-04-25,27.45,,
2001-04-26,27.56,,
2001-04-27,28.46,,
2001-04-30,28.0,,
2001-05-01,28.23,,
2001-05-02,28.06,,
2001-05-03,27.98,,
2001-05-04,28.19,,
2001-05-07,28.12,,
2001-05-08,27.86,,
2001-05-09,27.69,,
2001-05-10,27.89,,
2001-05-11,26.76,,
2001-05-14,27.2,,
2001-05-15,27.53,,
2001-05-16,28.28,,
2001-05-17,28.3,,
2001-05-18,28.5,,
2001-05-21,28.25,,
2001-05-22,29.32,,
2001-05-23,29.31,,
2001-05-24,30.0,,
2001-05-25,29.36,,
2001-05-29,29.8,,
2001-05-30,29.39,,
2001-05-31,29.63,,
2001-06-01,29.05,,
2001-06-04,29.32,,
2001-06-05,29.98,,
2001-06-06,29.84,,
2001-06-07,29.8,,
2001-06-08,29.51,,
2001-06-11,29.37,,
2001-06-12,29.55,,
2001-06-13,29.55,,
2001-06-14,28.85,,
2001-06-15,29.01,,
2001-06-18,29.62,,
2001-06-19,29.86,,
2001-06-20,30.07,,
2001-06-21,30.69,,
2001-06-22,30.97,,
2001-06-25,30.6,,
2001-06-26,30.2,,
2001-06-27,30.16,,
2001-06-28,29.99,,
2001-06-29,30.01,,
2001-07-02,30.25,,
2001-07-03,30.25,,
2001-07-05,30.14,,
2001-07-06,29.18,,
2001-07-09,29.46,,
2001-07-10,28.49,,
2001-07-11,28.67,,
2001-07-12,29.72,,
2001-07-13,30.13,,
2001-07-16,30.69,,
2001-07-17,31.85,,
2001-07-18,32.04,,
2001-07-19,31.75,,
2001-07-20,31.42,,
2001-07-23,31.17,,
2001-07-24,31.0,,
2001-07-25,31.2,,
2001-07-26,31.56,,
2001-07-27,31.75,,
2001-07-30,31.78,,
2001-07-31,31.81,,
2001-08-01,31.5,,
2001-08-02,31.73,,
2001-08-03,31.67,,
2001-08-06,31.39,,
2001-08-07,31.53,,
2001-08-08,31.41,,
2001-08-09,31.65,,
2001-08-10,31.45,,
2001-08-13,31.65,,
2001-08-14,31.28,,
2001-08-15,31.25,,
2001-08-16,31.69,,
2001-08-17,31.34,,
2001-08-20,31.79,,
2001-08-21,31.75,,
2001-08-22,32.33,,
2001-08-23,32.5,,
2001-08-24,31.62,,
2001-08-27,31.38,,
2001-08-28,30.93,,
2001-08-29,30.03,,
2001-08-30,30.12,,
2001-08-31,30.75,,
2001-09-04,30.96,,
2001-09-05,30.65,,
2001-09-06,29.89,,
2001-09-07,29.3,,
2001-09-10,28.83,,
2001-09-17,27.17,,
2001-09-18,27.54,,
2001-09-19,27.5,,
2001-09-20,26.82,,
2001-09-21,25.5,,
2001-09-24,26.67,,
2001-09-25,27.55,,
2001-09-26,27.53,,
2001-09-27,28.44,,
2001-09-28,29.2,,
2001-10-01,29.48,,
2001-10-02,29.74,,
2001-10-03,30.0,,
2001-10-04,29.45,,
2001-10-05,28.07,,
2001-10-08,27.13,,
2001-10-09,26.08,,
2001-10-10,27.4,,
2001-10-11,27.3,,
2001-10-12,26.5,,
2001-10-15,27.78,,
2001-10-16,28.86,,
2001-10-17,28.55,,
2001-10-18,28.5,,
2001-10-19,28.51,,
2001-10-22,29.21,,
2001-10-23,29.46,,
2001-10-24,29.98,,
2001-10-25,30.4,,
2001-10-26,30.33,,
2001-10-29,29.75,,
2001-10-30,29.5,,
2001-10-31,29.5,,
2001-11-01,29.98,,
2001-11-02,30.43,,
2001-11-05,30.51,,
2001-11-06,31.06,,
2001-11-07,31.38,,
2001-11-08,31.55,,
2001-11-09,31.53,,
2001-11-12,31.51,,
2001-11-13,31.73,,
2001-11-14,31.75,,
2001-11-15,31.62,,
2001-11-16,31.27,,
2001-11-19,31.98,,
2001-11-20,31.75,,
2001-11-21,31.79,,
2001-11-23,32.49,,
2001-11-26,32.47,,
2001-11-27,31.74,,
2001-11-28,30.86,,
2001-11-29,31.8,,
2001-11-30,30.69,,
2001-12-03,30.72,,
2001-12-04,31.17,,
2001-12-05,31.05,,
2001-12-06,31.5,,
2001-12-07,31.59,,
2001-12-10,30.86,,
2001-12-11,31.23,,
2001-12-12,31.44,,
2001-12-13,30.82,,
2001-12-14,30.71,,
2001-12-17,31.63,,
2001-12-18,31.54,,
2001-12-19,31.75,,
2001-12-20,31.55,,
2001-12-21,30.8,,
2001-12-24,30.9,,
2001-12-26,31.18,,
2001-12-27,31.48,,
2001-12-28,31.76,,
2001-12-31,31.48,,
2002-01-02,31.48,,
2002-01-03,31.45,,
2002-01-04,31.93,,
2002-01-07,31.56,,
2002-01-08,31.05,,
2002-01-09,30.98,,
2002-01-10,31.0,,
2002-01-11,30.45,,
2002-01-14,30.36,,
2002-01-15,30.73,,
2002-01-16,30.4,,
2002-01-17,30.56,,
2002-01-18,30.4,,
2002-01-22,31.33,,
2002-01-23,31.43,,
2002-01-24,32.0,,
2002-01-25,31.67,,
2002-01-28,31.82,,
2002-01-29,29.6,,
2002-01-30,30.83,,
2002-01-31,31.51,,
2002-02-01,30.68,,
2002-02-04,29.7,,
2002-02-05,29.45,,
2002-02-06,29.42,,
2002-02-07,29.48,,
2002-02-08,30.3,,
2002-02-11,30.63,,
2002-02-12,30.53,,
2002-02-13,31.06,,
2002-02-14,31.03,,
2002-02-15,30.4,,
2002-02-19,29.78,,
2002-02-20,30.59,,
2002-02-21,30.56,,
2002-02-22,30.66,,
2002-02-25,31.63,,
2002-02-26,31.82,,
2002-02-27,31.78,,
2002-02-28,31.98,,
2002-03-01,32.4,,
2002-03-04,33.2,,
2002-03-05,32.53,,
2002-03-06,33.35,,
2002-03-07,33.49,,
2002-03-08,33.92,,
2002-03-11,33.88,,
2002-03-12,34.0,,
2002-03-13,33.78,,
2002-03-14,33.5,,
2002-03-15,34.59,,
2002-03-18,34.4,,
2002-03-19,34.43,,
2002-03-20,33.92,,
2002-03-21,34.0,,
2002-03-22,34.33,,
2002-03-25,34.08,,
2002-03-26,34.56,,
2002-03-27,34.4,,
2002-03-28,34.01,,
2002-04-01,34.08,,
2002-04-02,34.38,,
2002-04-03,34.13,,
2002-04-04,34.35,,
2002-04-05,34.46,,
2002-04-08,34.74,,
2002-04-09,34.85,,
2002-04-10,34.97,,
2002-04-11,34.3,,
2002-04-12,35.03,,
2002-04-15,34.6,,
2002-04-16,35.36,,
2002-04-17,35.4,,
2002-04-18,35.31,,
2002-04-19,35.81,,
2002-04-22,35.53,,
2002-04-23,36.0,,
2002-04-24,35.75,,
2002-04-25,35.42,,
2002-04-26,35.89,,
2002-04-29,35.63,,
2002-04-30,36.24,,
2002-05-01,36.12,,
2002-05-02,36.78,,
2002-05-03,36.84,,
2002-05-06,36.24,,
2002-05-07,36.48,,
2002-05-08,37.0,,
2002-05-09,37.21,,
2002-05-10,36.92,,
2002-05-13,37.5,,
2002-05-14,37.94,,
2002-05-15,37.96,,
2002-05-16,38.11,,
2002-05-17,38.45,,
2002-05-20,37.9,,
2002-05-21,37.49,,
2002-05-22,37.72,,
2002-05-23,38.33,,
2002-05-24,38.07,,
2002-05-28,37.86,,
2002-05-29,38.13,,
2002-05-30,37.96,,
2002-05-31,37.9,,
2002-06-03,37.22,,
2002-06-04,37.2,,
2002-06-05,36.61,,
2002-06-06,34.88,,
2002-06-07,35.49,,
2002-06-10,35.56,,
2002-06-11,35.36,,
2002-06-12,35.58,,
2002-06-13,34.8,,
2002-06-14,35.55,,
2002-06-17,36.68,,
2002-06-18,37.0,,
2002-06-19,36.88,,
2002-06-20,36.05,,
2002-06-21,35.13,,
2002-06-24,35.18,,
2002-06-25,35.01,,
2002-06-26,33.72,,
2002-06-27,34.3,,
2002-06-28,35.18,,
2002-07-01,34.63,,
2002-07-02,34.74,,
2002-07-03,34.4,,
2002-07-05,35.41,,
2002-07-08,35.97,,
2002-07-09,35.12,,
2002-07-10,34.05,,
2002-07-11,34.58,,
2002-07-12,34.31,,
2002-07-15,33.9,,
2002-07-16,33.15,,
2002-07-17,32.5,,
2002-07-18,31.31,,
2002-07-19,30.76,,
2002-07-22,30.14,,
2002-07-23,28.95,,
2002-07-24,29.5,,
2002-07-25,29.98,,
2002-07-26,30.83,,
2002-07-29,32.15,,
2002-07-30,32.14,,
2002-07-31,33.25,,
2002-08-01,32.4,,
2002-08-02,31.75,,
2002-08-05,31.03,,
2002-08-06,31.87,,
2002-08-07,32.63,,
2002-08-08,34.2,,
2002-08-09,34.4,,
2002-08-12,34.22,,
2002-08-13,33.68,,
2002-08-14,34.5,,
2002-08-15,34.7,,
2002-08-16,34.36,,
2002-08-19,35.05,,
2002-08-20,34.51,,
2002-08-21,34.77,,
2002-08-22,35.17,,
2002-08-23,34.7,,
2002-08-26,35.5,,
2002-08-27,35.7,,
2002-08-28,35.01,,
2002-08-29,35.18,,
2002-08-30,35.04,,
2002-09-03,33.56,,
2002-09-04,33.69,,
2002-09-05,33.66,,
2002-09-06,34.65,,
2002-09-09,34.63,,
2002-09-10,34.26,,
2002-09-11,34.37,,
2002-09-12,33.67,,
2002-09-13,34.15,,
2002-09-16,34.49,,
2002-09-17,34.03,,
2002-09-18,33.15,,
2002-09-19,31.68,,
2002-09-20,31.55,,
2002-09-23,31.92,,
2002-09-24,31.0,,
2002-09-25,31.75,,
2002-09-26,32.96,,
2002-09-27,32.04,,
2002-09-30,31.9,48.64280030654512,-0.3441989400493519
2002-10-01,33.08,47.66280030654513,-0.30595769054179134
2002-10-02,32.1,45.46280030654512,-0.2939282273956477
2002-10-03,29.9,44.56280030654513,-0.3290367796835142
2002-10-04,29.0,43.362800306545125,-0.3312240031780702
2002-10-07,27.8,44.16280030654513,-0.37051093211858865
2002-10-08,28.6,42.64280030654512,-0.32931233890823364
2002-10-09,27.08,43.89280030654512,-0.3830423256006763
2002-10-10,28.33,45.262800306545124,-0.37409970642264034
2002-10-11,29.7,45.92280030654513,-0.3532624360503769
2002-10-14,30.36,48.442800306545124,-0.37328148232797254
2002-10-15,32.88,48.98280030654513,-0.32874397147101153
2002-10-16,33.42,49.85280030654512,-0.3296264243031434
2002-10-17,34.29,50.22280030654512,-0.3172423721755063
2002-10-18,34.66,50.73280030654513,-0.3168127958525394
2002-10-21,35.17,50.39280030654512,-0.3020828414762248
2002-10-22,34.83,50.61280030654512,-0.31183416469655656
2002-10-23,35.05,49.80280030654513,-0.2962243130052731
2002-10-24,34.24,50.47280030654512,-0.3216148144734523
2002-10-25,34.91,50.31280030654513,-0.30614078748746176
2002-10-28,34.75,50.28280030654513,-0.30890881597386455
2002-10-29,34.72,50.78280030654513,-0.31630394955740315
2002-10-30,35.22,50.46280030654512,-0.3020601356633017
2002-10-31,34.9,50.692800306545124,-0.3115393154657914
2002-11-01,35.13,50.692800306545124,-0.3070021820147062
2002-11-04,35.13,51.072800306545126,-0.3121583349817223
2002-11-05,35.51,50.60280030654512,-0.2982601795773143
2002-11-06,35.04,49.28280030654513,-0.28900144102918557
2002-11-07,33.72,49.12280030654512,-0.313557049077531
2002-11-08,33.56,48.942800306545124,-0.3143015971746099
2002-11-11,33.38,49.23280030654513,-0.32199672185694495
2002-11-12,33.67,49.21280030654512,-0.31582840662854905
2002-11-13,33.65,49.942800306545124,-0.32622921034746055
2002-11-14,34.38,49.96280030654512,-0.31188804892714894
2002-11-15,34.4,49.27280030654513,-0.30184605327920666
2002-11-18,33.71,49.67280030654513,-0.32135897730818674
2002-11-19,34.11,50.31280030654513,-0.32204131369800393
2002-11-20,34.75,51.27280030654513,-0.32225273844533786
2002-11-21,35.71,51.192800306545124,-0.30244097243818113
2002-11-22,35.63,51.16280030654513,-0.3035955853369905
2002-11-25,35.6,50.34280030654512,-0.29284823682381433
2002-11-26,34.78,51.05280030654513,-0.31874451957259053
2002-11-27,35.49,50.60280030654512,-0.29865541462120193
2002-11-29,35.04,50.12280030654512,-0.3009169522512809
2002-12-02,34.56,50.21280030654512,-0.3117292843853764
2002-12-03,34.65,49.98280030654513,-0.30676153021657204
2002-12-04,34.42,49.36280030654512,-0.3027137887994539
2002-12-05,33.8,49.682800306545126,-0.3196840799743077
2002-12-06,34.12,49.59280030654512,-0.31199690702892346
2002-12-09,34.03,50.252800306545126,-0.32282380698359214
2002-12-10,34.69,50.31280030654513,-0.3105134321953609
2002-12-11,34.75,50.332800306545124,-0.30959533766530345
2002-12-12,34.77,49.692800306545124,-0.300301053965349
2002-12-13,34.13,50.70280030654512,-0.32686163695786585
2002-12-16,35.14,50.27280030654513,-0.3010136736818091
2002-12-17,34.71,49.80280030654513,-0.303051238357005
2002-12-18,34.24,49.81280030654513,-0.31262647774690444
2002-12-19,34.25,50.71280030654512,-0.3246281058634498
2002-12-20,35.15,50.62280030654512,-0.3056488422775896
2002-12-23,35.06,50.442800306545124,-0.30495531994779346
2002-12-24,34.88,50.48280030654513,-0.3090716087816193
2002-12-26,34.92,50.14280030654512,-0.3035889542163861
2002-12-27,34.58,50.46280030654512,-0.3147427453502831
2002-12-30,34.9,50.35280030654512,-0.3068905842866595
2002-12-31,34.79,48.864819983038984,-0.28803585049375735
2003-01-02,35.34,48.64481998303897,-0.2735094916103702
2003-01-03,35.12,49.15481998303897,-0.2855227623228349
2003-01-06,35.63,49.20481998303896,-0.2758839477050873
2003-01-07,35.68,49.06481998303898,-0.2727987178525454
2003-01-08,35.54,49.524819983038974,-0.2823800265771471
2003-01-09,36.0,49.42481998303897,-0.27162101931066096
2003-01-10,35.9,49.714819983038964,-0.2778813236727423
2003-01-13,36.19,49.76481998303897,-0.2727794451515265
2003-01-14,36.24,49.244819983038965,-0.26408503447709053
2003-01-15,35.72,49.024819983038974,-0.27138947144817704
2003-01-16,35.5,49.26481998303897,-0.2794046540265033
2003-01-17,35.74,48.89481998303897,-0.2690432235480613
2003-01-21,35.37,48.97481998303896,-0.2777921386490161
2003-01-22,35.45,49.32481998303898,-0.2812948934797942
2003-01-23,35.8,48.33481998303898,-0.2593331264590939
2003-01-24,34.81,47.83481998303898,-0.27228742551257124
2003-01-27,34.31,48.07481998303898,-0.28632078056444665
2003-01-28,34.55,48.31481998303898,-0.28489850501090874
2003-01-29,34.79,47.884819983038966,-0.2734649516835861
2003-01-30,34.36,48.554819983038975,-0.29234625909430756
