date,TEL,dcf,Deviation
2015-10-26,63.83,70.53975669099756,-0.09512021313583408
2015-10-27,62.44,71.32975669099757,-0.12462900622959139
2015-10-28,63.23,72.13975669099757,-0.12350688579615676
2015-10-29,64.04,72.53975669099756,-0.11717376896099252
2015-10-30,64.44,73.66975669099756,-0.12528555957787546
2015-11-02,65.57,73.87975669099757,-0.11247677392540922
2015-11-03,65.78,74.37975669099757,-0.11561958620978419
2015-11-04,66.28,74.78975669099756,-0.11378238234089455
2015-11-05,66.69,74.64975669099756,-0.10662803261296472
2015-11-06,66.55,74.04975669099757,-0.10127996398817796
2015-11-09,65.95,73.59975669099757,-0.1039372551612423
2015-11-10,65.5,74.26975669099757,-0.11807978215795845
2015-11-11,66.17,73.13975669099757,-0.09529368166267693
2015-11-12,65.04,72.92975669099756,-0.10818295643609999
2015-11-13,64.83,73.67975669099756,-0.12011110091082666
2015-11-16,65.58,73.20975669099757,-0.10421775779423925
2015-11-17,65.11,74.80975669099756,-0.12965897925670977
2015-11-18,66.71,75.18975669099757,-0.11277808393297872
2015-11-19,67.09,75.70975669099757,-0.11385265344568873
2015-11-20,67.61,75.60975669099757,-0.10580323282471371
2015-11-23,67.51,75.48975669099757,-0.10570648311480357
2015-11-24,67.39,74.87975669099757,-0.10002378509194632
2015-11-25,66.78,75.43975669099757,-0.11479035817239003
2015-11-27,67.34,75.18975669099757,-0.1043992830467213
2015-11-30,67.09,75.69975669099756,-0.11373559265377997
2015-12-01,67.6,74.76975669099757,-0.0958911331038319
2015-12-02,66.67,74.10975669099757,-0.10038835671823643
2015-12-03,66.01,74.50975669099756,-0.11407575421628668
2015-12-04,66.41,74.34975669099757,-0.10678927604290245
2015-12-07,66.25,73.21975669099757,-0.0951895636639627
2015-12-08,65.12,72.36975669099756,-0.1001766072249265
2015-12-09,64.27,72.16975669099756,-0.10946076380472236
2015-12-10,64.07,71.09975669099757,-0.0988717404695093
2015-12-11,63.0,70.76975669099757,-0.10978922429990401
2015-12-14,62.67,71.36975669099756,-0.12189696440558173
2015-12-15,63.27,72.28975669099756,-0.12477226517101858
2015-12-16,64.19,71.48975669099757,-0.1021091276411743
2015-12-17,63.39,70.84975669099757,-0.10528979970294561
2015-12-18,62.75,71.70975669099757,-0.12494473701264663
2015-12-21,63.61,72.48975669099757,-0.12249670982962946
2015-12-22,64.39,73.34975669099757,-0.12215114398732863
2015-12-23,65.25,73.38975669099757,-0.11091134591533591
2015-12-24,65.29,70.91,-0.0792553941616132
2015-12-28,65.21,71.45,-0.08733379986004208
2015-12-29,65.75,71.18999999999998,-0.07641522685770452
2015-12-30,65.49,70.31,-0.06855354857061591
2015-12-31,64.61,69.14,-0.0655192363320799
2016-01-04,63.44,68.97,-0.0801797883137596
2016-01-05,63.27,67.78,-0.06653880200649154
2016-01-06,62.08,64.49,-0.037370134904636365
2016-01-07,58.79,63.85,-0.07924823805794834
2016-01-08,58.15,63.62,-0.08597925180760768
2016-01-11,57.92,64.16,-0.09725685785536153
2016-01-12,58.46,62.81,-0.06925648782041083
2016-01-13,57.11,63.14,-0.09550205891669306
2016-01-14,57.44,60.78,-0.054952286936492345
2016-01-15,55.08,61.08,-0.0982318271119843
2016-01-19,55.38,62.0,-0.10677419354838702
2016-01-20,56.3,63.02,-0.10663281497937172
2016-01-21,57.32,63.7,-0.10015698587127164
2016-01-22,58.0,62.07,-0.06557112937006604
2016-01-25,56.37,62.72,-0.10124362244897966
2016-01-26,57.02,61.92,-0.07913436692506459
2016-01-27,56.22,61.6,-0.08733766233766238
2016-01-28,55.9,62.86,-0.11072223989818641
2016-01-29,57.16,62.91,-0.09140041328882531
2016-02-01,57.21,60.51,-0.05453644025780857
2016-02-02,54.81,59.5,-0.07882352941176463
2016-02-03,53.8,60.6,-0.11221122112211224
2016-02-04,54.9,59.58,-0.0785498489425982
2016-02-05,53.88,58.1,-0.07263339070567987
2016-02-08,52.4,57.97,-0.09608418147317577
2016-02-09,52.27,58.84,-0.11165873555404482
2016-02-10,53.14,59.36,-0.10478436657681944
2016-02-11,53.66,60.19,-0.10848978235587314
2016-02-12,54.49,61.2,-0.10964052287581705
2016-02-16,55.5,62.44,-0.11114670083279943
2016-02-17,56.74,62.88,-0.09764631043257
2016-02-18,57.18,63.31,-0.09682514610646031
2016-02-19,57.61,63.88,-0.09815278647463999
2016-02-22,58.18,62.97,-0.07606796887406697
2016-02-23,57.27,62.74,-0.08718520879821479
2016-02-24,57.04,63.11,-0.0961812707970211
2016-02-25,57.41,63.36,-0.09390782828282829
2016-02-26,57.66,62.62,-0.07920792079207928
2016-02-29,56.92,64.6,-0.11888544891640851
2016-03-01,58.9,64.98,-0.09356725146198841
2016-03-02,59.28,66.18,-0.1042611060743428
2016-03-03,60.48,65.76,-0.08029197080291983
2016-03-04,60.06,66.3,-0.09411764705882342
2016-03-07,60.6,65.1,-0.06912442396313356
2016-03-08,59.4,65.18,-0.08867750843817135
2016-03-09,59.48,64.7,-0.08068006182380227
2016-03-10,59.0,65.42,-0.09813512687251602
2016-03-11,59.72,65.07,-0.08221914860919
2016-03-14,59.37,64.85,-0.08450269853508097
2016-03-15,59.15,65.18,-0.0925130408100645
2016-03-16,59.48,66.49,-0.10542938787787637
2016-03-17,60.79,67.93,-0.10510819961725315
2016-03-18,62.23,67.51,-0.07821063546141327
2016-03-21,61.81,67.41,-0.08307372793354095
2016-03-22,61.71,66.72,-0.07508992805755388
2016-03-23,61.02,66.66,-0.08460846084608453
2016-03-24,60.96,64.06430079155673,-0.04845601611507577
2016-03-28,61.03,63.954300791556726,-0.045724849703036585
2016-03-29,60.92,64.21430079155672,-0.05130166880194198
2016-03-30,61.18,64.95430079155673,-0.058107019020476436
2016-03-31,61.92,65.08430079155673,-0.0486184955983614
2016-04-01,62.05,64.30430079155673,-0.03505676546991898
2016-04-04,61.27,63.884300791556726,-0.040922429441416774
2016-04-05,60.85,64.64430079155673,-0.0586950550179407
2016-04-06,61.61,63.884300791556726,-0.03560030810977133
2016-04-07,60.85,64.46430079155672,-0.056066702766907395
2016-04-08,61.43,64.98430079155673,-0.05469476086166547
2016-04-11,61.95,65.67430079155673,-0.056708647776506416
2016-04-12,62.64,66.29430079155672,-0.05512239736936986
2016-04-13,63.26,66.36430079155673,-0.04677666689063764
2016-04-14,63.33,66.51430079155674,-0.04787392716546379
2016-04-15,63.48,66.67430079155673,-0.04790902572106526
2016-04-18,63.64,66.72430079155673,-0.046224550200862025
2016-04-19,63.69,64.47430079155673,-0.012164549005228453
2016-04-20,61.44,64.13430079155673,-0.042010293373486496
2016-04-21,61.1,64.25430079155673,-0.04909088967895536
2016-04-22,61.22,63.22430079155673,-0.03170143072304876
2016-04-25,60.19,63.844300791556726,-0.057237697746703176
2016-04-26,60.81,63.98430079155673,-0.04961061935954769
2016-04-27,60.95,63.15430079155673,-0.034903415348261246
2016-04-28,60.12,62.51430079155673,-0.03830004912860052
2016-04-29,59.48,62.83430079155673,-0.053383275524687024
2016-05-02,59.8,62.78430079155673,-0.04753259579117686
2016-05-03,59.75,62.37430079155673,-0.04207343021489973
2016-05-04,59.34,62.424300791556725,-0.0494086558030602
2016-05-05,59.39,62.36430079155673,-0.04769236171664748
2016-05-06,59.33,61.97430079155673,-0.0426676986715917
2016-05-09,58.94,62.43430079155673,-0.055967645144658684
2016-05-10,59.4,61.994300791556725,-0.04184740788156538
2016-05-11,58.96,61.75430079155673,-0.04524868318060171
2016-05-12,58.72,60.774300791556726,-0.03380212959755069
2016-05-13,57.74,61.41430079155673,-0.059828097758981125
2016-05-16,58.38,61.32430079155673,-0.04801197491944509
2016-05-17,58.29,61.23430079155673,-0.048082541214591656
2016-05-18,58.2,60.78430079155673,-0.04251592529490278
2016-05-19,57.75,60.86430079155673,-0.05116793836541955
2016-05-20,57.83,60.954300791556726,-0.051256445418688124
2016-05-23,57.92,62.08430079155673,-0.06707494066073239
2016-05-24,59.05,62.064300791556725,-0.048567385004147146
2016-05-25,59.03,62.19430079155673,-0.050877664854884874
2016-05-26,59.16,62.674300791556725,-0.05607243714205368
2016-05-27,59.64,63.03430079155673,-0.05384847216408539
2016-05-31,60.0,62.64430079155673,-0.04221135455490843
2016-06-01,59.61,63.204300791556726,-0.05686797807336674
2016-06-02,60.17,63.29430079155673,-0.04936148677660246
2016-06-03,60.26,63.97430079155673,-0.05805926357302116
2016-06-06,60.94,65.10430079155672,-0.06396352838331676
2016-06-07,62.07,65.50430079155673,-0.05242863064037773
2016-06-08,62.47,65.30430079155673,-0.04340144151613334
2016-06-09,62.27,64.40430079155672,-0.03313910352764082
2016-06-10,61.37,63.564300791556725,-0.034520961675522766
2016-06-13,60.53,63.43430079155673,-0.045784390389990715
2016-06-14,60.4,63.174300791556725,-0.04391502172236961
2016-06-15,60.14,63.314300791556725,-0.05013560525618299
2016-06-16,60.28,63.65430079155673,-0.0530097848785781
2016-06-17,60.62,64.52430079155673,-0.06050899806213206
2016-06-20,61.49,64.80430079155673,-0.05114322276568006
2016-06-21,61.77,64.97430079155673,-0.049316433613289745
2016-06-22,61.94,66.03430079155673,-0.06200263715187604
2016-06-23,63.0,60.35430079155673,0.04383613385863949
2016-06-24,57.32,56.69058981233244,0.011102551406700023
2016-06-27,54.83,57.17058981233244,-0.04094045242520028
2016-06-28,55.31,57.95058981233244,-0.04556622841775626
2016-06-29,56.09,58.97058981233244,-0.048847905735716846
2016-06-30,57.11,58.68058981233244,-0.026765065200526794
2016-07-01,56.82,57.61058981233244,-0.01372299459019255
2016-07-05,55.75,57.38058981233244,-0.02841709744820342
2016-07-06,55.52,58.28058981233244,-0.047367225026749504
2016-07-07,56.42,59.390589812332436,-0.05001785336227782
2016-07-08,57.53,60.07058981233244,-0.042293405479612245
2016-07-11,58.21,61.05058981233244,-0.04652845813716655
2016-07-12,59.19,60.86058981233244,-0.02744945156601042
2016-07-13,59.0,61.44058981233244,-0.039722760145811
2016-07-14,59.58,61.92058981233244,-0.03779986300883509
2016-07-15,60.06,61.57058981233244,-0.024534275486668644
2016-07-18,59.71,61.45058981233244,-0.028325030201469592
2016-07-19,59.59,63.73058981233244,-0.06497021013810222
2016-07-20,61.87,63.40058981233244,-0.02414157055735655
2016-07-21,61.54,63.13058981233244,-0.025195231298499876
2016-07-22,61.27,63.19058981233244,-0.03039360477622266
2016-07-25,61.33,63.27058981233244,-0.03067127741480591
2016-07-26,61.41,63.15058981233244,-0.027562526613053584
2016-07-27,61.29,62.41058981233244,-0.017955122931894052
2016-07-28,60.55,62.140589812332436,-0.02559663204253604
2016-07-29,60.28,61.98058981233244,-0.027437457718320513
2016-08-01,60.12,59.91058981233244,0.003495378501923163
2016-08-02,58.05,60.16058981233244,-0.035082598407301324
2016-08-03,58.3,59.99058981233244,-0.028180916667448708
2016-08-04,58.13,60.84058981233244,-0.044552326344854065
2016-08-05,58.98,61.00058981233244,-0.03312410287423062
2016-08-08,59.14,61.32058981233244,-0.03556048333856521
2016-08-09,59.46,61.59058981233244,-0.03459278144314548
2016-08-10,59.73,61.93058981233244,-0.03553316412778995
2016-08-11,60.07,61.85058981233244,-0.02878856641036276
2016-08-12,59.99,63.07058981233244,-0.04884352313017504
2016-08-15,61.21,62.57058981233244,-0.021744877528136586
2016-08-16,60.71,63.29058981233244,-0.040773672989686705
2016-08-17,61.43,63.68058981233244,-0.035341849360456035
2016-08-18,61.82,64.72058981233243,-0.04481711030049562
2016-08-19,62.86,64.76058981233244,-0.029347938581784083
2016-08-22,62.9,65.14058981233244,-0.034396216226894705
2016-08-23,63.28,64.96058981233244,-0.025870913690709596
2016-08-24,63.1,65.19058981233243,-0.03206888936502528
2016-08-25,63.33,65.40058981233244,-0.031660109156110394
2016-08-26,63.54,65.26058981233244,-0.026364913606822804
2016-08-29,63.4,65.30058981233243,-0.029105247254190947
2016-08-30,63.44,65.43058981233244,-0.03042292325412077
2016-08-31,63.57,65.04058981233244,-0.022610339429203652
2016-09-01,63.18,65.50058981233244,-0.03542853307094218
2016-09-02,63.64,64.58058981233243,-0.014564589996247101
2016-09-06,62.72,65.11058981233244,-0.036715837150651076
2016-09-07,63.25,64.63058981233245,-0.021361244208682906
2016-09-08,62.77,62.84058981233244,-0.0011233155599469358
2016-09-09,60.98,63.48058981233244,-0.03939140798352592
2016-09-12,61.62,62.72058981233244,-0.017547504186831486
2016-09-13,60.86,62.68058981233244,-0.029045511820857794
2016-09-14,60.82,63.75058981233244,-0.04596961096296437
2016-09-15,61.89,63.36058981233244,-0.023209850424185996
2016-09-16,61.5,64.15058981233244,-0.041318245398624276
2016-09-19,62.29,64.81058981233244,-0.038891635142206504
2016-09-20,62.95,65.77058981233245,-0.04288527471595771
2016-09-21,63.91,66.27058981233245,-0.03562047386355327
2016-09-22,64.41,65.74058981233244,-0.020240004175971604
2016-09-23,63.88,65.35058981233244,-0.022503084005141227
2016-09-26,63.49,66.40058981233246,-0.04383379455752778
2016-09-27,64.54,66.17058981233244,-0.024642213662549706
2016-09-28,64.31,65.17058981233244,-0.013205186799914226
2016-09-29,63.31,66.24058981233244,-0.04424160202430494
2016-09-30,64.38,65.34338753387534,-0.014743458676303112
2016-10-03,63.59,65.50338753387534,-0.02921051270647368
2016-10-04,63.75,66.40338753387535,-0.03995861705883208
2016-10-05,64.65,66.54338753387535,-0.028453428718390295
2016-10-06,64.79,65.67338753387534,-0.013451225329585315
2016-10-07,63.92,65.51338753387535,-0.024321556156006174
2016-10-10,63.76,64.50338753387534,-0.011524782841597858
2016-10-11,62.75,63.94338753387534,-0.01866318910994691
2016-10-12,62.19,63.10338753387534,-0.014474461190930765
2016-10-13,61.35,62.86338753387534,-0.024074228151637844
2016-10-14,61.11,62.78338753387534,-0.026653348912918262
2016-10-17,61.03,63.04338753387534,-0.031936537877084725
2016-10-18,61.29,63.72338753387534,-0.03818672591098127
2016-10-19,61.97,63.80338753387534,-0.02873495600687237
2016-10-20,62.05,63.53338753387534,-0.02334815742485663
2016-10-21,61.78,64.57338753387533,-0.043259114018292966
2016-10-24,62.82,63.65338753387534,-0.013092587310169823
2016-10-25,61.9,64.54338753387533,-0.040955202924357836
2016-10-26,62.79,63.89338753387534,-0.01726919758778389
2016-10-27,62.14,64.11338753387534,-0.030779648522434866
2016-10-28,62.36,64.62338753387534,-0.03502427867447966
2016-10-31,62.87,65.04338753387533,-0.033414427142857694
2016-11-01,63.29,64.67338753387534,-0.021390367609099403
2016-11-02,62.92,64.16338753387534,-0.019378458364887385
2016-11-03,62.41,64.38338753387534,-0.030650570115420495
2016-11-04,62.63,66.46338753387533,-0.0576766799904912
2016-11-07,64.71,67.10338753387533,-0.03566716408567461
2016-11-08,65.35,67.70338753387534,-0.0347602626633392
2016-11-09,65.95,68.52338753387534,-0.03755487909296884
2016-11-10,66.77,68.65338753387535,-0.027433278990727672
2016-11-11,66.9,68.49338753387534,-0.02326337754994634
2016-11-14,66.74,69.00338753387534,-0.03280110752191978
2016-11-15,67.25,68.57338753387533,-0.019298850202224327
2016-11-16,66.82,68.92338753387534,-0.030517761954772626
2016-11-17,67.17,68.42338753387534,-0.018318115764946685
2016-11-18,66.67,68.50338753387534,-0.026763457981822003
2016-11-21,66.75,68.67338753387534,-0.028007756759145908
2016-11-22,66.92,69.10338753387533,-0.03159595515928959
2016-11-23,67.35,69.75338753387534,-0.03445549555149785
2016-11-25,68.0,69.45338753387534,-0.02092608561629139
2016-11-28,67.7,68.97338753387534,-0.018462012370349834
2016-11-29,67.22,69.39338753387534,-0.03131980742133933
2016-11-30,67.64,68.60338753387533,-0.014042856606747423
2016-12-01,66.85,69.33338753387534,-0.035818061430533676
2016-12-02,67.58,71.14338753387534,-0.050087403164188915
2016-12-05,69.39,70.79338753387535,-0.019823709286461377
2016-12-06,69.04,72.21338753387533,-0.04394458759307873
2016-12-07,70.46,72.35338753387533,-0.026168609354867756
2016-12-08,70.6,72.50338753387534,-0.026252394524132194
2016-12-09,70.75,72.62338753387534,-0.02579592604381753
2016-12-12,70.87,73.35338753387533,-0.033855117225887854
2016-12-13,71.6,72.37338753387534,-0.010686076197737093
2016-12-14,70.62,72.44338753387534,-0.02516982703249071
2016-12-15,70.69,71.49338753387534,-0.011237228526829512
2016-12-16,69.74,72.19338753387534,-0.0339835491543341
2016-12-19,70.44,72.58338753387534,-0.029530001377725767
2016-12-20,70.83,72.41338753387534,-0.02186595031387839
2016-12-21,70.66,72.35338753387533,-0.02340439876546907
2016-12-22,70.6,72.37338753387534,-0.024503309770394388
2016-12-23,70.62,72.30338753387534,-0.023282277515512484
2016-12-27,70.55,71.75338753387534,-0.0167711598746082
2016-12-28,70.0,71.80338753387534,-0.025115633061525644
2016-12-29,70.05,71.03338753387534,-0.013844018538555214
2016-12-30,69.28,70.81236768802228,-0.021639831261869746
2017-01-03,68.96,70.52236768802229,-0.02215421488589142
2017-01-04,68.67,69.69236768802229,-0.01466972240918707
2017-01-05,67.84,70.15236768802228,-0.032962076181173416
2017-01-06,68.3,69.16236768802229,-0.01246874155483313
2017-01-09,67.31,69.45236768802228,-0.03084657527653656
2017-01-10,67.6,70.37236768802228,-0.039395685822492976
2017-01-11,68.52,71.00236768802229,-0.034961759288501204
2017-01-12,69.15,71.46236768802228,-0.03235783759806565
2017-01-13,69.61,70.98236768802228,-0.01933392379997856
2017-01-17,69.13,71.67236768802228,-0.03547207619941872
2017-01-18,69.82,71.45236768802228,-0.022845536695852875
2017-01-19,69.6,71.77236768802229,-0.0302674658507166
2017-01-20,69.92,72.37236768802228,-0.033885414646012024
2017-01-23,70.52,73.53236768802229,-0.04096655367882274
2017-01-24,71.68,77.02236768802229,-0.06936124983409286
2017-01-25,75.17,76.58236768802229,-0.018442465683170317
2017-01-26,74.73,76.35236768802228,-0.02124842669779825
2017-01-27,74.5,76.11236768802229,-0.021184043237640893
2017-01-30,74.26,76.20236768802228,-0.025489597593272406
2017-01-31,74.35,76.47236768802229,-0.02775339318223724
2017-02-01,74.62,76.36236768802229,-0.022817098798464608
2017-02-02,74.51,77.23236768802228,-0.035249051265904385
2017-02-03,75.38,77.36236768802229,-0.025624444381233902
2017-02-06,75.51,77.56236768802228,-0.026460869480899207
2017-02-07,75.71,76.73236768802228,-0.013323812607725305
2017-02-08,74.88,77.16236768802229,-0.02957876690941119
2017-02-09,75.31,76.96236768802228,-0.021469813594098164
2017-02-10,75.11,77.29236768802228,-0.028235228824028846
2017-02-13,75.44,77.27236768802229,-0.023713103957422987
2017-02-14,75.42,77.43236768802228,-0.025988714385309475
2017-02-15,75.58,77.08236768802229,-0.0194904195743294
2017-02-16,75.23,77.06236768802228,-0.023777723719058175
2017-02-17,75.21,77.58236768802229,-0.03057869666419777
2017-02-21,75.73,77.12236768802228,-0.018054005987662713
2017-02-22,75.27,76.06236768802228,-0.010417341874923713
2017-02-23,74.21,76.15236768802228,-0.02550633351256648
2017-02-24,74.3,76.64236768802229,-0.03056230853353925
2017-02-27,74.79,76.32236768802228,-0.0200775701074426
2017-02-28,74.47,77.98236768802228,-0.0450405366258424
2017-03-01,76.13,77.38236768802228,-0.0161841479582453
2017-03-02,75.53,77.37236768802228,-0.023811701038425004
2017-03-03,75.52,76.01236768802228,-0.006477468114703511
2017-03-06,74.16,76.21236768802228,-0.026929588336944477
2017-03-07,74.36,76.40236768802228,-0.026731732926942642
2017-03-08,74.55,76.14236768802229,-0.020913030896894225
2017-03-09,74.29,76.46236768802228,-0.028410939311817485
2017-03-10,74.61,76.99236768802228,-0.030942907194071223
2017-03-13,75.14,76.68236768802228,-0.02011372020093738
2017-03-14,74.83,78.38236768802228,-0.045321005129130953
2017-03-15,76.53,77.96236768802228,-0.018372552431374478
2017-03-16,76.11,77.98236768802228,-0.024010141568321042
2017-03-17,76.13,77.58236768802229,-0.018720332097398984
2017-03-20,75.73,75.45236768802228,0.003679570575249036
2017-03-21,73.6,76.34236768802228,-0.035921962745891434
2017-03-22,74.49,76.27236768802229,-0.02336845888032124
2017-03-23,74.42,76.17236768802228,-0.02300529366763826
2017-03-24,74.32,76.31236768802228,-0.026108057558473563
2017-03-27,74.46,76.88236768802228,-0.03150745432102087
2017-03-28,75.03,76.42236768802228,-0.018219373858008647
2017-03-29,74.57,76.72236768802229,-0.02805397894880557
2017-03-30,74.87,76.40236768802228,-0.020056547125338775
2017-03-31,74.55,75.82320334261838,-0.016791737706797094
2017-04-03,73.67,75.60320334261839,-0.025570389310853647
2017-04-04,73.45,75.01320334261838,-0.02083904263464842
2017-04-05,72.86,75.26320334261838,-0.0319306545016208
2017-04-06,73.11,75.14320334261838,-0.02705771449944594
2017-04-07,72.99,75.65320334261838,-0.03520278355639839
2017-04-10,73.5,75.44320334261839,-0.025757169055952045
2017-04-11,73.29,74.57320334261838,-0.017207298132585813
2017-04-12,72.42,74.08320334261839,-0.02245047821334667
2017-04-13,71.93,74.92320334261838,-0.03995028521312238
2017-04-17,72.77,75.23320334261838,-0.03274090738102364
2017-04-18,73.08,75.33320334261839,-0.029909830494937673
2017-04-19,73.18,76.27320334261839,-0.04055426030454945
2017-04-20,74.12,75.76320334261838,-0.021688672998519398
2017-04-21,73.61,77.36320334261838,-0.048514063281435815
2017-04-24,75.21,77.75320334261838,-0.03270866322268162
2017-04-25,75.6,78.80320334261839,-0.04064813620192054
2017-04-26,76.65,79.14320334261838,-0.03150243150792187
2017-04-27,76.99,79.52320334261839,-0.031854895629698454
2017-04-28,77.37,78.85320334261839,-0.01880967772702702
2017-05-01,76.7,77.77320334261839,-0.013799140275739252
2017-05-02,75.62,77.22320334261838,-0.020760642827847953
2017-05-03,75.07,77.80320334261839,-0.035129701929910384
2017-05-04,75.65,77.60320334261839,-0.025169107182276718
2017-05-05,75.45,77.97320334261838,-0.03235987793821016
2017-05-08,75.82,77.96320334261839,-0.027489934363007618
2017-05-09,75.81,78.41320334261839,-0.03319853330368305
2017-05-10,76.26,78.62320334261838,-0.03005732712670306
2017-05-11,76.47,77.82320334261838,-0.01738817325034636
2017-05-12,75.67,78.14320334261838,-0.031649628333952906
2017-05-15,75.99,78.58320334261839,-0.0329994608556764
2017-05-16,76.43,76.10320334261839,0.004294124859769433
2017-05-17,73.95,76.04320334261838,-0.02752650139141688
2017-05-18,73.89,76.82320334261838,-0.0381812162861368
2017-05-19,74.67,77.61320334261838,-0.037921425941225495
2017-05-22,75.46,78.12320334261838,-0.034089786755653106
2017-05-23,75.97,79.00320334261838,-0.03839342221940145
2017-05-24,76.85,80.32320334261838,-0.04324034896620654
2017-05-25,78.17,80.16320334261839,-0.024864317536057223
2017-05-26,78.01,81.16320334261839,-0.03885015884978815
2017-05-30,79.01,81.00320334261838,-0.024606475551191997
2017-05-31,78.85,81.97320334261838,-0.038100296380568666
2017-06-01,79.82,81.62320334261838,-0.022091798272720675
2017-06-02,79.47,82.03320334261838,-0.031245925286044862
2017-06-05,79.88,81.58320334261839,-0.020876887310560588
2017-06-06,79.43,81.88320334261839,-0.029959787141614402
2017-06-07,79.73,82.10320334261839,-0.02890512484287555
2017-06-08,79.95,81.74320334261839,-0.021937032918839194
2017-06-09,79.59,80.49320334261839,-0.011220864683120002
2017-06-12,78.34,80.92320334261838,-0.03192166444130273
2017-06-13,78.77,80.86320334261838,-0.025885733635229058
2017-06-14,78.71,80.99320334261839,-0.02819006099758714
2017-06-15,78.84,80.86320334261838,-0.025020074137380388
2017-06-16,78.71,82.18320334261838,-0.04226171773980081
2017-06-19,80.03,81.45320334261838,-0.017472650358905217
2017-06-20,79.3,81.12320334261838,-0.022474498879416882
2017-06-21,78.97,80.96320334261839,-0.024618632419762254
2017-06-22,78.81,80.92320334261838,-0.026113688723756412
2017-06-23,78.77,80.80320334261839,-0.025162410133634072
2017-06-26,78.65,80.10320334261839,-0.018141638311301
2017-06-27,77.95,81.06320334261838,-0.03840464247952602
2017-06-28,78.91,80.24320334261839,-0.016614532908487578
2017-06-29,78.09,80.83320334261839,-0.03393659077187727
2017-06-30,78.68,80.25306406685237,-0.019601296039512883
2017-07-03,78.15,80.94306406685237,-0.03450652750858951
2017-07-05,78.84,80.34306406685236,-0.018708074982075384
2017-07-06,78.24,81.18306406685237,-0.03625219250691036
2017-07-07,79.08,81.53306406685238,-0.030086739593657486
2017-07-10,79.43,81.34306406685236,-0.02351846575732741
2017-07-11,79.24,83.29306406685237,-0.04866028296905145
2017-07-12,81.19,83.32306406685237,-0.025599923511465672
2017-07-13,81.22,83.59306406685236,-0.028388289068510986
2017-07-14,81.49,83.70306406685236,-0.02643946301756439
2017-07-17,81.6,83.90306406685237,-0.027449105613322256
2017-07-18,81.8,85.21306406685237,-0.04005329586757633
2017-07-19,83.11,84.69306406685237,-0.01869177935991051
2017-07-20,82.59,84.13306406685237,-0.01834075679956504
2017-07-21,82.03,83.77306406685237,-0.020806975204600064
2017-07-24,81.67,85.32306406685237,-0.042814496957002346
2017-07-25,83.22,82.75306406685237,0.005642521378669496
2017-07-26,80.65,82.67306406685236,-0.02447065546302285
2017-07-27,80.57,83.99306406685237,-0.04075412779474108
2017-07-28,81.89,82.49306406685237,-0.007310482083240921
2017-07-31,80.39,81.95306406685236,-0.01907267390975531
2017-08-01,79.85,82.74306406685237,-0.03496442994321458
2017-08-02,80.64,81.82306406685237,-0.014458809143174656
2017-08-03,79.72,82.48306406685236,-0.033498562378974084
2017-08-04,80.38,83.00306406685237,-0.031602014893567176
2017-08-07,80.9,82.78306406685238,-0.0227469723195034
2017-08-08,80.68,83.29306406685237,-0.03137192869690897
2017-08-09,81.19,80.89306406685238,0.0036707217926894575
2017-08-10,78.79,80.76306406685237,-0.024430277499366992
2017-08-11,78.66,81.78306406685238,-0.03818717362190627
2017-08-14,79.68,80.99306406685237,-0.01621205571095008
2017-08-15,78.89,81.56306406685236,-0.0327729726369943
2017-08-16,79.46,79.71306406685237,-0.0031746874846028117
2017-08-17,77.61,79.81306406685236,-0.027602800275993045
2017-08-18,77.71,80.41306406685237,-0.03361473783171787
2017-08-21,78.31,80.85306406685237,-0.03145290900478015
2017-08-22,78.75,80.63306406685237,-0.02335349758370997
2017-08-23,78.53,80.33306406685237,-0.022444856147300407
2017-08-24,78.23,80.59306406685236,-0.02932093591691942
2017-08-25,78.49,79.87306406685236,-0.017315775762587138
2017-08-28,77.77,80.63306406685237,-0.03550732072489049
2017-08-29,78.53,80.96306406685237,-0.030051531459374448
2017-08-30,78.86,81.70306406685236,-0.03479752074568543
2017-08-31,79.6,81.84306406685236,-0.027406892598988652
2017-09-01,79.74,81.22306406685237,-0.018259149465621127
2017-09-05,79.12,81.25306406685237,-0.02625210619869489
2017-09-06,79.15,80.90306406685237,-0.02166869805331173
2017-09-07,78.8,81.03306406685238,-0.02755744328031451
2017-09-08,78.93,83.07306406685237,-0.049872532250866075
2017-09-11,80.97,83.54306406685237,-0.030799254200125636
2017-09-12,81.44,83.57306406685237,-0.025523344042358787
2017-09-13,81.47,83.38306406685237,-0.02294307708959431
2017-09-14,81.28,84.25306406685237,-0.035287310910061764
2017-09-15,82.15,84.72306406685237,-0.03037029048928208
2017-09-18,82.62,84.63306406685237,-0.02378578737574988
2017-09-19,82.53,84.61306406685237,-0.024618705040708067
2017-09-20,82.51,84.31306406685236,-0.021385346230836766
2017-09-21,82.21,84.46306406685237,-0.026675140095190897
2017-09-22,82.36,83.24306406685237,-0.010608260000414926
2017-09-25,81.14,84.15306406685237,-0.035804567549183264
2017-09-26,82.05,84.87306406685236,-0.033262190989460594
2017-09-27,82.77,84.73306406685236,-0.02316762751909407
2017-09-28,82.63,85.16306406685237,-0.02974369340285754
2017-09-29,83.06,87.19223463687152,-0.04739223227941092
2017-10-02,83.79,88.26223463687151,-0.0506698550662259
2017-10-03,84.86,89.1622346368715,-0.04825175876752186
2017-10-04,85.76,89.48223463687151,-0.04159747073792619
