date,CVX,dcf,Deviation
1988-01-28,10.91,,
1988-01-29,11.22,,
1988-02-01,10.97,,
1988-02-02,11.13,,
1988-02-03,11.03,,
1988-02-04,11.0,,
1988-02-05,11.03,,
1988-02-08,10.91,,
1988-02-09,11.06,,
1988-02-10,11.25,,
1988-02-11,11.25,,
1988-02-12,11.44,,
1988-02-16,11.75,,
1988-02-17,11.66,,
1988-02-18,11.5,,
1988-02-19,11.44,,
1988-02-22,11.41,,
1988-02-23,11.31,,
1988-02-24,10.94,,
1988-02-25,10.78,,
1988-02-26,10.81,,
1988-02-29,11.06,,
1988-03-01,11.13,,
1988-03-02,11.03,,
1988-03-03,11.06,,
1988-03-04,11.06,,
1988-03-07,11.25,,
1988-03-08,11.47,,
1988-03-09,11.31,,
1988-03-10,11.31,,
1988-03-11,11.41,,
1988-03-14,11.53,,
1988-03-15,11.53,,
1988-03-16,11.69,,
1988-03-17,11.75,,
1988-03-18,11.84,,
1988-03-21,11.72,,
1988-03-22,11.69,,
1988-03-23,11.66,,
1988-03-24,11.31,,
1988-03-25,11.0,,
1988-03-28,10.97,,
1988-03-29,11.13,,
1988-03-30,11.34,,
1988-03-31,11.63,,
1988-04-04,11.34,,
1988-04-05,11.38,,
1988-04-06,11.88,,
1988-04-07,11.94,,
1988-04-08,12.28,,
1988-04-11,12.31,,
1988-04-12,12.69,,
1988-04-13,12.63,,
1988-04-14,12.0,,
1988-04-15,12.03,,
1988-04-18,11.91,,
1988-04-19,11.63,,
1988-04-20,11.47,,
1988-04-21,11.47,,
1988-04-22,11.81,,
1988-04-25,12.09,,
1988-04-26,12.25,,
1988-04-27,12.31,,
1988-04-28,12.25,,
1988-04-29,12.03,,
1988-05-02,11.88,,
1988-05-03,11.88,,
1988-05-04,11.88,,
1988-05-05,12.0,,
1988-05-06,12.06,,
1988-05-09,12.03,,
1988-05-10,12.13,,
1988-05-11,11.88,,
1988-05-12,11.91,,
1988-05-13,11.91,,
1988-05-16,12.16,,
1988-05-17,12.13,,
1988-05-18,11.97,,
1988-05-19,12.0,,
1988-05-20,11.91,,
1988-05-23,11.97,,
1988-05-24,12.06,,
1988-05-25,12.0,,
1988-05-26,12.13,,
1988-05-27,12.0,,
1988-05-31,12.31,,
1988-06-01,12.53,,
1988-06-02,12.47,,
1988-06-03,12.59,,
1988-06-06,12.72,,
1988-06-07,12.66,,
1988-06-08,12.94,,
1988-06-09,12.88,,
1988-06-10,12.94,,
1988-06-13,12.72,,
1988-06-14,12.72,,
1988-06-15,12.66,,
1988-06-16,12.47,,
1988-06-17,12.53,,
1988-06-20,12.44,,
1988-06-21,12.38,,
1988-06-22,12.44,,
1988-06-23,12.44,,
1988-06-24,12.09,,
1988-06-27,11.69,,
1988-06-28,11.84,,
1988-06-29,11.69,,
1988-06-30,11.34,,
1988-07-01,11.31,,
1988-07-05,11.81,,
1988-07-06,11.78,,
1988-07-07,11.78,,
1988-07-08,11.75,,
1988-07-11,11.47,,
1988-07-12,11.44,,
1988-07-13,11.5,,
1988-07-14,11.72,,
1988-07-15,11.88,,
1988-07-18,12.03,,
1988-07-19,11.88,,
1988-07-20,12.09,,
1988-07-21,11.81,,
1988-07-22,11.66,,
1988-07-25,11.63,,
1988-07-26,11.75,,
1988-07-27,11.47,,
1988-07-28,11.63,,
1988-07-29,12.13,,
1988-08-01,12.0,,
1988-08-02,11.81,,
1988-08-03,11.88,,
1988-08-04,11.88,,
1988-08-05,11.75,,
1988-08-08,11.75,,
1988-08-09,11.69,,
1988-08-10,11.56,,
1988-08-11,11.56,,
1988-08-12,11.53,,
1988-08-15,11.25,,
1988-08-16,11.31,,
1988-08-17,11.25,,
1988-08-18,11.16,,
1988-08-19,11.19,,
1988-08-22,11.09,,
1988-08-23,11.06,,
1988-08-24,11.19,,
1988-08-25,11.03,,
1988-08-26,11.03,,
1988-08-29,11.16,,
1988-08-30,11.13,,
1988-08-31,11.13,,
1988-09-01,11.0,,
1988-09-02,11.28,,
1988-09-06,11.13,,
1988-09-07,11.06,,
1988-09-08,11.06,,
1988-09-09,10.81,,
1988-09-12,10.84,,
1988-09-13,10.94,,
1988-09-14,11.19,,
1988-09-15,11.28,,
1988-09-16,11.19,,
1988-09-19,11.09,,
1988-09-20,11.19,,
1988-09-21,11.13,,
1988-09-22,11.0,,
1988-09-23,10.91,,
1988-09-26,10.94,,
1988-09-27,10.75,,
1988-09-28,10.84,,
1988-09-29,10.94,,
1988-09-30,10.91,,
1988-10-03,10.84,,
1988-10-04,10.72,,
1988-10-05,10.91,,
1988-10-06,10.97,,
1988-10-07,11.38,,
1988-10-10,11.22,,
1988-10-11,11.44,,
1988-10-12,11.5,,
1988-10-13,11.53,,
1988-10-14,11.69,,
1988-10-17,11.81,,
1988-10-18,11.81,,
1988-10-19,11.69,,
1988-10-20,11.75,,
1988-10-21,11.75,,
1988-10-24,11.59,,
1988-10-25,11.75,,
1988-10-26,11.78,,
1988-10-27,11.63,,
1988-10-28,11.72,,
1988-10-31,11.72,,
1988-11-01,11.5,,
1988-11-02,11.44,,
1988-11-03,11.5,,
1988-11-04,11.25,,
1988-11-07,11.25,,
1988-11-08,11.34,,
1988-11-09,11.22,,
1988-11-10,11.25,,
1988-11-11,10.94,,
1988-11-14,10.91,,
1988-11-15,10.94,,
1988-11-16,10.84,,
1988-11-17,10.97,,
1988-11-18,10.97,,
1988-11-21,10.88,,
1988-11-22,11.13,,
1988-11-23,11.06,,
1988-11-25,11.31,,
1988-11-28,11.31,,
1988-11-29,11.41,,
1988-11-30,11.44,,
1988-12-01,11.34,,
1988-12-02,11.19,,
1988-12-05,11.16,,
1988-12-06,11.31,,
1988-12-07,11.47,,
1988-12-08,11.47,,
1988-12-09,11.47,,
1988-12-12,11.5,,
1988-12-13,11.44,,
1988-12-14,11.5,,
1988-12-15,11.47,,
1988-12-16,11.53,,
1988-12-19,11.66,,
1988-12-20,11.72,,
1988-12-21,11.72,,
1988-12-22,11.75,,
1988-12-23,11.78,,
1988-12-27,11.69,,
1988-12-28,11.59,,
1988-12-29,11.59,,
1988-12-30,11.44,,
1989-01-03,11.44,,
1989-01-04,11.59,,
1989-01-05,11.78,,
1989-01-06,11.81,,
1989-01-09,11.84,,
1989-01-10,11.84,,
1989-01-11,12.0,,
1989-01-12,12.13,,
1989-01-13,12.09,,
1989-01-16,12.06,,
1989-01-17,12.13,,
1989-01-18,12.28,,
1989-01-19,12.22,,
1989-01-20,12.31,,
1989-01-23,12.22,,
1989-01-24,12.13,,
1989-01-25,12.0,,
1989-01-26,12.34,,
1989-01-27,12.44,,
1989-01-30,12.47,,
1989-01-31,12.41,,
1989-02-01,12.25,,
1989-02-02,12.13,,
1989-02-03,12.22,,
1989-02-06,12.28,,
1989-02-07,12.47,,
1989-02-08,12.34,,
1989-02-09,12.16,,
1989-02-10,11.94,,
1989-02-13,11.97,,
1989-02-14,11.94,,
1989-02-15,11.97,,
1989-02-16,12.13,,
1989-02-17,12.34,,
1989-02-21,12.41,,
1989-02-22,12.16,,
1989-02-23,12.28,,
1989-02-24,12.03,,
1989-02-27,12.09,,
1989-02-28,12.13,,
1989-03-01,12.19,,
1989-03-02,12.44,,
1989-03-03,12.63,,
1989-03-06,12.97,,
1989-03-07,13.06,,
1989-03-08,12.91,,
1989-03-09,12.94,,
1989-03-10,12.94,,
1989-03-13,13.19,,
1989-03-14,13.25,,
1989-03-15,13.59,,
1989-03-16,13.75,,
1989-03-17,13.63,,
1989-03-20,13.34,,
1989-03-21,13.22,,
1989-03-22,13.03,,
1989-03-23,12.94,,
1989-03-27,13.03,,
1989-03-28,12.97,,
1989-03-29,13.0,,
1989-03-30,12.94,,
1989-03-31,13.19,,
1989-04-03,13.16,,
1989-04-04,13.19,,
1989-04-05,13.47,,
1989-04-06,13.38,,
1989-04-07,13.28,,
1989-04-10,13.25,,
1989-04-11,13.31,,
1989-04-12,13.25,,
1989-04-13,13.13,,
1989-04-14,13.16,,
1989-04-17,13.25,,
1989-04-18,13.59,,
1989-04-19,13.84,,
1989-04-20,13.91,,
1989-04-21,14.22,,
1989-04-24,13.91,,
1989-04-25,13.5,,
1989-04-26,13.41,,
1989-04-27,13.56,,
1989-04-28,13.56,,
1989-05-01,13.41,,
1989-05-02,13.19,,
1989-05-03,13.16,,
1989-05-04,13.16,,
1989-05-05,13.13,,
1989-05-08,13.09,,
1989-05-09,13.03,,
1989-05-10,12.94,,
1989-05-11,12.94,,
1989-05-12,13.13,,
1989-05-15,13.19,,
1989-05-16,13.31,,
1989-05-17,13.25,,
1989-05-18,13.25,,
1989-05-19,13.59,,
1989-05-22,13.66,,
1989-05-23,13.75,,
1989-05-24,13.97,,
1989-05-25,14.0,,
1989-05-26,14.0,,
1989-05-30,13.78,,
1989-05-31,13.81,,
1989-06-01,13.78,,
1989-06-02,13.88,,
1989-06-05,13.59,,
1989-06-06,13.78,,
1989-06-07,13.72,,
1989-06-08,13.34,,
1989-06-09,13.25,,
1989-06-12,13.38,,
1989-06-13,13.38,,
1989-06-14,13.38,,
1989-06-15,13.13,,
1989-06-16,13.16,,
1989-06-19,13.06,,
1989-06-20,13.0,,
1989-06-21,12.91,,
1989-06-22,12.94,,
1989-06-23,13.19,,
1989-06-26,13.22,,
1989-06-27,13.84,,
1989-06-28,13.78,,
1989-06-29,13.59,,
1989-06-30,13.5,,
1989-07-03,13.66,,
1989-07-05,13.72,,
1989-07-06,13.72,,
1989-07-07,13.84,,
1989-07-10,13.94,,
1989-07-11,14.06,,
1989-07-12,14.03,,
1989-07-13,13.97,,
1989-07-14,14.13,,
1989-07-17,14.03,,
1989-07-18,13.97,,
1989-07-19,14.09,,
1989-07-20,13.97,,
1989-07-21,14.0,,
1989-07-24,13.88,,
1989-07-25,13.66,,
1989-07-26,13.75,,
1989-07-27,13.63,,
1989-07-28,13.56,,
1989-07-31,13.63,,
1989-08-01,13.5,,
1989-08-02,13.63,,
1989-08-03,13.66,,
1989-08-04,13.66,,
1989-08-07,13.91,,
1989-08-08,13.94,,
1989-08-09,13.69,,
1989-08-10,13.72,,
1989-08-11,13.66,,
1989-08-14,13.69,,
1989-08-15,13.75,,
1989-08-16,13.75,,
1989-08-17,13.69,,
1989-08-18,13.75,,
1989-08-21,13.56,,
1989-08-22,13.53,,
1989-08-23,13.63,,
1989-08-24,13.91,,
1989-08-25,13.91,,
1989-08-28,14.16,,
1989-08-29,13.91,,
1989-08-30,13.94,,
1989-08-31,14.06,,
1989-09-01,14.25,,
1989-09-05,14.47,,
1989-09-06,14.41,,
1989-09-07,14.78,,
1989-09-08,14.75,,
1989-09-11,14.66,,
1989-09-12,14.81,,
1989-09-13,14.72,,
1989-09-14,14.44,,
1989-09-15,14.47,,
1989-09-18,14.75,,
1989-09-19,14.78,,
1989-09-20,14.69,,
1989-09-21,14.66,,
1989-09-22,14.75,,
1989-09-25,14.59,,
1989-09-26,14.59,,
1989-09-27,14.47,,
1989-09-28,14.53,,
1989-09-29,15.25,,
1989-10-02,15.03,,
1989-10-03,15.47,,
1989-10-04,15.72,,
1989-10-05,16.19,,
1989-10-06,16.5,,
1989-10-09,16.25,,
1989-10-10,16.44,,
1989-10-11,16.75,,
1989-10-12,16.47,,
1989-10-13,14.97,,
1989-10-16,15.97,,
1989-10-17,16.0,,
1989-10-18,16.25,,
1989-10-19,16.56,,
1989-10-20,16.72,,
1989-10-23,16.22,,
1989-10-24,16.22,,
1989-10-25,16.66,,
1989-10-26,16.44,,
1989-10-27,16.59,,
1989-10-30,16.81,,
1989-10-31,17.06,,
1989-11-01,17.09,,
1989-11-02,17.0,,
1989-11-03,17.16,,
1989-11-06,16.16,,
1989-11-07,16.16,,
1989-11-08,15.75,,
1989-11-09,15.38,,
1989-11-10,15.53,,
1989-11-13,15.63,,
1989-11-14,15.41,,
1989-11-15,15.91,,
1989-11-16,16.03,,
1989-11-17,15.97,,
1989-11-20,15.69,,
1989-11-21,15.81,,
1989-11-22,16.13,,
1989-11-24,16.25,,
1989-11-27,17.06,,
1989-11-28,16.94,,
1989-11-29,17.09,,
1989-11-30,17.16,,
1989-12-01,17.59,,
1989-12-04,17.72,,
1989-12-05,17.69,,
1989-12-06,18.0,,
1989-12-07,16.69,,
1989-12-08,16.72,,
1989-12-11,16.72,,
1989-12-12,17.03,,
1989-12-13,16.94,,
1989-12-14,17.06,,
1989-12-15,16.94,,
1989-12-18,16.97,,
1989-12-19,16.91,,
1989-12-20,16.75,,
1989-12-21,16.88,,
1989-12-22,16.94,,
1989-12-26,16.78,,
1989-12-27,16.84,,
1989-12-28,16.75,,
1989-12-29,16.94,,
1990-01-02,17.28,,
1990-01-03,17.0,,
1990-01-04,16.78,,
1990-01-05,16.53,,
1990-01-08,16.69,,
1990-01-09,16.56,,
1990-01-10,16.56,,
1990-01-11,16.59,,
1990-01-12,16.06,,
1990-01-15,16.16,,
1990-01-16,16.47,,
1990-01-17,16.38,,
1990-01-18,16.5,,
1990-01-19,16.75,,
1990-01-22,16.09,,
1990-01-23,16.38,,
1990-01-24,16.34,,
1990-01-25,16.16,,
1990-01-26,16.09,,
1990-01-29,16.09,,
1990-01-30,16.28,,
1990-01-31,16.72,,
1990-02-01,16.66,,
1990-02-02,16.78,,
1990-02-05,16.88,,
1990-02-06,16.78,,
1990-02-07,16.97,,
1990-02-08,17.56,,
1990-02-09,17.28,,
1990-02-12,16.94,,
1990-02-13,17.09,,
1990-02-14,17.41,,
1990-02-15,17.38,,
1990-02-16,17.47,,
1990-02-20,17.31,,
1990-02-21,17.13,,
1990-02-22,17.0,,
1990-02-23,16.72,,
1990-02-26,17.09,,
1990-02-27,16.88,,
1990-02-28,16.78,,
1990-03-01,16.97,,
1990-03-02,17.06,,
1990-03-05,16.91,,
1990-03-06,17.13,,
1990-03-07,17.19,,
1990-03-08,17.22,,
1990-03-09,17.09,,
1990-03-12,17.16,,
1990-03-13,17.0,,
1990-03-14,17.25,,
1990-03-15,17.13,,
1990-03-16,17.53,,
1990-03-19,17.31,,
1990-03-20,17.0,,
1990-03-21,16.88,,
1990-03-22,16.84,,
1990-03-23,16.81,,
1990-03-26,16.63,,
1990-03-27,16.69,,
1990-03-28,16.84,,
1990-03-29,16.91,,
1990-03-30,16.88,,
1990-04-02,16.75,,
1990-04-03,16.97,,
1990-04-04,16.94,,
1990-04-05,17.03,,
1990-04-06,16.97,,
1990-04-09,16.97,,
1990-04-10,16.91,,
1990-04-11,16.47,,
1990-04-12,16.69,,
1990-04-16,16.78,,
1990-04-17,16.69,,
1990-04-18,16.38,,
1990-04-19,16.38,,
1990-04-20,16.22,,
1990-04-23,15.97,,
1990-04-24,16.19,,
1990-04-25,16.34,,
1990-04-26,16.34,,
1990-04-27,16.28,,
1990-04-30,16.47,,
1990-05-01,16.38,,
1990-05-02,16.53,,
1990-05-03,16.69,,
1990-05-04,16.78,,
1990-05-07,16.84,,
1990-05-08,17.0,,
1990-05-09,16.97,,
1990-05-10,16.88,,
1990-05-11,17.13,,
1990-05-14,17.56,,
1990-05-15,17.56,,
1990-05-16,17.59,,
1990-05-17,17.56,,
1990-05-18,17.5,,
1990-05-21,17.5,,
1990-05-22,17.5,,
1990-05-23,17.34,,
1990-05-24,17.06,,
1990-05-25,16.94,,
1990-05-29,17.34,,
1990-05-30,17.47,,
1990-05-31,17.5,,
1990-06-01,17.38,,
1990-06-04,17.59,,
1990-06-05,17.59,,
1990-06-06,17.38,,
1990-06-07,17.44,,
1990-06-08,17.38,,
1990-06-11,17.66,,
1990-06-12,17.78,,
1990-06-13,17.72,,
1990-06-14,17.63,,
1990-06-15,18.0,,
1990-06-18,17.75,,
1990-06-19,17.91,,
1990-06-20,17.72,,
1990-06-21,17.59,,
1990-06-22,17.44,,
1990-06-25,17.22,,
1990-06-26,16.94,,
1990-06-27,17.44,,
1990-06-28,17.47,,
1990-06-29,17.59,,
1990-07-02,17.63,,
1990-07-03,17.59,,
1990-07-05,17.44,,
1990-07-06,17.44,,
1990-07-09,17.41,,
1990-07-10,17.34,,
1990-07-11,17.75,,
1990-07-12,18.47,,
1990-07-13,18.5,,
1990-07-16,18.72,,
1990-07-17,18.97,,
1990-07-18,18.81,,
1990-07-19,19.19,,
1990-07-20,19.38,,
1990-07-23,19.22,,
1990-07-24,19.69,,
1990-07-25,19.44,,
1990-07-26,19.25,,
1990-07-27,19.31,,
1990-07-30,19.75,,
1990-07-31,19.84,,
1990-08-01,19.69,,
1990-08-02,20.09,,
1990-08-03,19.69,,
1990-08-06,19.84,,
1990-08-07,19.66,,
1990-08-08,19.22,,
1990-08-09,19.22,,
1990-08-10,19.5,,
1990-08-13,19.53,,
1990-08-14,19.47,,
1990-08-15,19.41,,
1990-08-16,19.38,,
1990-08-17,19.66,,
1990-08-20,20.0,,
1990-08-21,19.56,,
1990-08-22,19.66,,
1990-08-23,18.91,,
1990-08-24,18.56,,
1990-08-27,18.63,,
1990-08-28,18.91,,
1990-08-29,19.19,,
1990-08-30,18.81,,
1990-08-31,18.97,,
1990-09-04,18.97,,
1990-09-05,19.41,,
1990-09-06,19.44,,
1990-09-07,19.5,,
1990-09-10,19.19,,
1990-09-11,19.03,,
1990-09-12,19.28,,
1990-09-13,19.0,,
1990-09-14,18.97,,
1990-09-17,19.41,,
1990-09-18,19.41,,
1990-09-19,19.22,,
1990-09-20,19.22,,
1990-09-21,19.47,,
1990-09-24,19.41,,
1990-09-25,19.28,,
1990-09-26,19.0,,
1990-09-27,18.59,,
1990-09-28,18.5,,
1990-10-01,18.41,,
1990-10-02,18.31,,
1990-10-03,18.34,,
1990-10-04,18.5,,
1990-10-05,18.5,,
1990-10-08,18.41,,
1990-10-09,18.06,,
1990-10-10,17.69,,
1990-10-11,17.5,,
1990-10-12,17.31,,
1990-10-15,17.38,,
1990-10-16,17.16,,
1990-10-17,17.38,,
1990-10-18,17.28,,
1990-10-19,17.69,,
1990-10-22,17.56,,
1990-10-23,17.44,,
1990-10-24,17.34,,
1990-10-25,17.19,,
1990-10-26,16.75,,
1990-10-29,16.78,,
1990-10-30,17.09,,
1990-10-31,17.03,,
1990-11-01,17.31,,
1990-11-02,17.44,,
1990-11-05,17.56,,
1990-11-06,17.22,,
1990-11-07,16.84,,
1990-11-08,16.88,,
1990-11-09,17.34,,
1990-11-12,17.41,,
1990-11-13,17.31,,
1990-11-14,17.19,,
1990-11-15,17.0,,
1990-11-16,17.22,,
1990-11-19,17.22,,
1990-11-20,17.16,,
1990-11-21,17.19,,
1990-11-23,17.13,,
1990-11-26,17.34,,
1990-11-27,17.31,,
1990-11-28,17.38,,
1990-11-29,17.28,,
1990-11-30,17.47,,
1990-12-03,17.44,,
1990-12-04,17.63,,
1990-12-05,17.75,,
1990-12-06,17.44,,
1990-12-07,17.31,,
1990-12-10,17.28,,
1990-12-11,17.31,,
1990-12-12,17.38,,
1990-12-13,17.25,,
1990-12-14,17.34,,
1990-12-17,17.38,,
1990-12-18,17.38,,
1990-12-19,17.75,,
1990-12-20,18.0,,
1990-12-21,17.88,,
1990-12-24,17.81,,
1990-12-26,18.31,,
1990-12-27,18.16,,
1990-12-28,18.19,,
1990-12-31,18.16,,
1991-01-02,18.09,,
1991-01-03,17.75,,
1991-01-04,17.75,,
1991-01-07,17.84,,
1991-01-08,17.88,,
1991-01-09,17.75,,
1991-01-10,17.81,,
1991-01-11,17.59,,
1991-01-14,17.84,,
1991-01-15,18.06,,
1991-01-16,18.25,,
1991-01-17,18.13,,
1991-01-18,18.06,,
1991-01-21,18.13,,
1991-01-22,18.0,,
1991-01-23,18.5,,
1991-01-24,18.47,,
1991-01-25,18.38,,
1991-01-28,18.34,,
1991-01-29,18.03,,
1991-01-30,17.63,,
1991-01-31,17.84,,
1991-02-01,17.69,,
1991-02-04,17.47,,
1991-02-05,17.31,,
1991-02-06,18.16,,
1991-02-07,18.47,,
1991-02-08,18.5,,
1991-02-11,18.72,,
1991-02-12,18.28,,
1991-02-13,18.31,,
1991-02-14,18.0,,
1991-02-15,18.13,,
1991-02-19,18.09,,
1991-02-20,18.09,,
1991-02-21,18.06,,
1991-02-22,18.0,,
1991-02-25,17.81,,
1991-02-26,18.06,,
1991-02-27,18.63,,
1991-02-28,18.81,,
1991-03-01,19.0,,
1991-03-04,18.84,,
1991-03-05,18.88,,
1991-03-06,18.81,,
1991-03-07,18.88,,
1991-03-08,18.81,,
1991-03-11,18.56,,
1991-03-12,18.94,,
1991-03-13,19.19,,
1991-03-14,18.84,,
1991-03-15,19.13,,
1991-03-18,18.88,,
1991-03-19,19.34,,
1991-03-20,19.5,,
1991-03-21,19.5,,
1991-03-22,19.5,,
1991-03-25,19.66,,
1991-03-26,19.94,,
1991-03-27,19.59,,
1991-03-28,19.25,,
1991-04-01,19.0,,
1991-04-02,19.28,,
1991-04-03,19.13,,
1991-04-04,19.06,,
1991-04-05,18.78,,
1991-04-08,19.0,,
1991-04-09,18.84,,
1991-04-10,18.72,,
1991-04-11,19.06,,
1991-04-12,19.44,,
1991-04-15,19.66,,
1991-04-16,19.78,,
1991-04-17,19.84,,
1991-04-18,19.81,,
1991-04-19,19.56,,
1991-04-22,19.34,,
1991-04-23,19.56,,
1991-04-24,19.75,,
1991-04-25,19.47,,
1991-04-26,19.28,,
1991-04-29,19.19,,
1991-04-30,19.34,,
1991-05-01,19.53,,
1991-05-02,19.47,,
1991-05-03,19.34,,
1991-05-06,19.63,,
1991-05-07,19.5,,
1991-05-08,19.41,,
1991-05-09,19.47,,
1991-05-10,18.78,,
1991-05-13,18.81,,
1991-05-14,18.38,,
1991-05-15,18.38,,
1991-05-16,18.44,,
1991-05-17,18.5,,
1991-05-20,18.56,,
1991-05-21,18.63,,
1991-05-22,18.38,,
1991-05-23,18.34,,
1991-05-24,18.44,,
1991-05-28,18.31,,
1991-05-29,18.34,,
1991-05-30,18.34,,
1991-05-31,18.47,,
1991-06-03,18.59,,
1991-06-04,18.47,,
1991-06-05,18.31,,
1991-06-06,18.59,,
1991-06-07,18.41,,
1991-06-10,18.34,,
1991-06-11,18.13,,
1991-06-12,17.75,,
1991-06-13,17.69,,
1991-06-14,17.63,,
1991-06-17,17.44,,
1991-06-18,17.38,,
1991-06-19,17.31,,
1991-06-20,17.41,,
1991-06-21,17.59,,
1991-06-24,17.59,,
1991-06-25,17.63,,
1991-06-26,17.53,,
1991-06-27,17.72,,
1991-06-28,17.59,,
1991-07-01,17.91,,
1991-07-02,17.78,,
1991-07-03,17.38,,
1991-07-05,17.22,,
1991-07-08,17.72,,
1991-07-09,17.38,,
1991-07-10,17.25,,
1991-07-11,17.31,,
1991-07-12,17.53,,
1991-07-15,17.72,,
1991-07-16,17.94,,
1991-07-17,18.5,,
1991-07-18,18.66,,
1991-07-19,18.5,,
1991-07-22,18.25,,
1991-07-23,18.03,,
1991-07-24,18.03,,
1991-07-25,17.88,,
1991-07-26,17.59,,
1991-07-29,17.84,,
1991-07-30,18.13,,
1991-07-31,18.03,,
1991-08-01,18.03,,
1991-08-02,17.91,,
1991-08-05,17.88,,
1991-08-06,17.91,,
1991-08-07,18.0,,
1991-08-08,17.72,,
1991-08-09,17.5,,
1991-08-12,17.53,,
1991-08-13,17.47,,
1991-08-14,17.38,,
1991-08-15,17.13,,
1991-08-16,17.31,,
1991-08-19,17.34,,
1991-08-20,17.5,,
1991-08-21,17.72,,
1991-08-22,17.91,,
1991-08-23,17.97,,
1991-08-26,17.81,,
1991-08-27,17.75,,
1991-08-28,17.81,,
1991-08-29,17.91,,
1991-08-30,17.94,,
1991-09-03,17.84,,
1991-09-04,17.88,,
1991-09-05,18.03,,
1991-09-06,18.03,,
1991-09-09,17.94,,
1991-09-10,17.78,,
1991-09-11,17.91,,
1991-09-12,17.88,,
1991-09-13,17.81,,
1991-09-16,18.0,,
1991-09-17,17.91,,
1991-09-18,17.88,,
1991-09-19,17.97,,
1991-09-20,17.97,,
1991-09-23,18.19,,
1991-09-24,18.34,,
1991-09-25,18.22,,
1991-09-26,18.38,,
1991-09-27,18.25,,
1991-09-30,18.38,,
1991-10-01,18.5,,
1991-10-02,18.5,,
1991-10-03,18.63,,
1991-10-04,18.66,,
1991-10-07,18.66,,
1991-10-08,18.69,,
1991-10-09,18.69,,
1991-10-10,18.69,,
1991-10-11,18.81,,
1991-10-14,19.31,,
1991-10-15,19.34,,
1991-10-16,19.16,,
1991-10-17,19.16,,
1991-10-18,19.09,,
1991-10-21,19.13,,
1991-10-22,19.03,,
1991-10-23,18.78,,
1991-10-24,18.63,,
1991-10-25,18.38,,
1991-10-28,18.72,,
1991-10-29,18.78,,
1991-10-30,18.75,,
1991-10-31,18.69,,
1991-11-01,18.47,,
1991-11-04,18.81,,
1991-11-05,18.34,,
1991-11-06,18.44,,
1991-11-07,18.31,,
1991-11-08,18.13,,
1991-11-11,18.03,,
1991-11-12,18.03,,
1991-11-13,17.97,,
1991-11-14,17.81,,
1991-11-15,17.25,,
1991-11-18,17.44,,
1991-11-19,17.44,,
1991-11-20,17.22,,
1991-11-21,17.38,,
1991-11-22,16.88,,
1991-11-25,16.94,,
1991-11-26,16.94,,
1991-11-27,16.78,,
1991-11-29,16.69,,
1991-12-02,16.97,,
1991-12-03,17.0,,
1991-12-04,16.94,,
1991-12-05,16.69,,
1991-12-06,16.5,,
1991-12-09,16.19,,
1991-12-10,16.0,,
1991-12-11,16.19,,
1991-12-12,16.69,,
1991-12-13,16.75,,
1991-12-16,16.59,,
1991-12-17,16.63,,
1991-12-18,16.69,,
1991-12-19,16.75,,
1991-12-20,16.81,,
1991-12-23,16.91,,
1991-12-24,16.94,,
1991-12-26,16.97,,
1991-12-27,17.06,,
1991-12-30,17.13,,
1991-12-31,17.25,,
1992-01-02,17.22,,
1992-01-03,17.38,,
1992-01-06,17.13,,
1992-01-07,16.78,,
1992-01-08,16.69,,
1992-01-09,16.44,,
1992-01-10,16.56,,
1992-01-13,17.06,,
1992-01-14,17.22,,
1992-01-15,17.09,,
1992-01-16,17.0,,
1992-01-17,16.94,,
1992-01-20,17.0,,
1992-01-21,17.53,,
1992-01-22,17.13,,
1992-01-23,16.69,,
1992-01-24,16.56,,
1992-01-27,16.38,,
1992-01-28,16.38,,
1992-01-29,16.06,,
1992-01-30,15.81,,
1992-01-31,15.91,,
1992-02-03,16.0,,
1992-02-04,15.69,,
1992-02-05,15.66,,
1992-02-06,15.81,,
1992-02-07,16.16,,
1992-02-10,16.44,,
1992-02-11,16.34,,
1992-02-12,16.38,,
1992-02-13,15.84,,
1992-02-14,15.94,,
1992-02-18,15.41,,
1992-02-19,15.5,,
1992-02-20,15.63,,
1992-02-21,15.19,,
1992-02-24,15.19,,
1992-02-25,15.16,,
1992-02-26,15.25,,
1992-02-27,15.5,,
1992-02-28,15.41,,
1992-03-02,15.25,,
1992-03-03,15.59,,
1992-03-04,15.38,,
1992-03-05,15.38,,
1992-03-06,15.41,,
1992-03-09,15.53,,
1992-03-10,15.59,,
1992-03-11,15.56,,
1992-03-12,15.69,,
1992-03-13,15.94,,
1992-03-16,15.88,,
1992-03-17,15.81,,
1992-03-18,15.69,,
1992-03-19,15.84,,
1992-03-20,15.91,,
1992-03-23,16.0,,
1992-03-24,15.97,,
1992-03-25,15.88,,
1992-03-26,15.94,,
1992-03-27,16.03,,
1992-03-30,15.91,,
1992-03-31,15.97,,
1992-04-01,15.97,,
1992-04-02,15.84,,
1992-04-03,16.63,,
1992-04-06,16.81,,
1992-04-07,16.31,,
1992-04-08,16.22,,
1992-04-09,16.16,,
1992-04-10,16.34,,
1992-04-13,16.22,,
1992-04-14,16.44,,
1992-04-15,16.59,,
1992-04-16,16.78,,
1992-04-20,16.72,,
1992-04-21,16.69,,
1992-04-22,16.5,,
1992-04-23,16.72,,
1992-04-24,16.91,,
1992-04-27,17.03,,
1992-04-28,17.09,,
