date,NTAP,dcf,Deviation
2006-11-14,38.03,39.34267381270637,-0.03336513982134137
2006-11-15,38.0,41.30267381270637,-0.07996271204336247
2006-11-16,39.96,41.30267381270637,-0.0325081571908622
2006-11-17,39.96,41.32267381270636,-0.03297641916596772
2006-11-20,39.98,42.33267381270637,-0.05557583778230901
2006-11-21,40.99,42.62267381270637,-0.03830528839839331
2006-11-22,41.28,42.30267381270637,-0.02417515775088397
2006-11-24,40.96,40.77267381270637,0.004594405266481472
2006-11-27,39.43,41.03267381270637,-0.03905847861686462
2006-11-28,39.69,41.14267381270636,-0.035308201390103267
2006-11-29,39.8,40.62267381270637,-0.02025159191882253
2006-11-30,39.28,39.862673812706376,-0.014617027835213792
2006-12-01,38.52,40.73267381270637,-0.0543218405666297
2006-12-04,39.39,40.88267381270637,-0.03651115921489578
2006-12-05,39.54,40.26267381270637,-0.017948977161032498
2006-12-06,38.92,40.67267381270637,-0.0430921709444837
2006-12-07,39.33,40.83267381270637,-0.036800769393621424
2006-12-08,39.49,40.73267381270637,-0.03050803437113736
2006-12-11,39.39,40.92267381270637,-0.037452924501489404
2006-12-12,39.58,40.39267381270636,-0.02011933689942358
2006-12-13,39.05,41.40267381270637,-0.056824199889823124
2006-12-14,40.06,42.34267381270637,-0.05390953397991072
2006-12-15,41.0,41.99267381270637,-0.023639214238508455
2006-12-18,40.65,41.932673812706376,-0.030588886805441584
2006-12-19,40.59,41.58267381270637,-0.023872293955350066
2006-12-20,40.24,41.432673812706376,-0.028785827776835693
2006-12-21,40.09,40.91267381270637,-0.02010804320618298
2006-12-22,39.57,41.30267381270637,-0.04195064514620661
2006-12-26,39.96,41.20267381270637,-0.03016002840871812
2006-12-27,39.86,41.14267381270636,-0.03117623853387541
2006-12-28,39.8,40.62267381270637,-0.02025159191882253
2006-12-29,39.28,41.292673812706376,-0.048741668360721246
2007-01-03,39.95,40.91267381270637,-0.02352996572928434
2007-01-04,39.57,40.41267381270637,-0.020851721334049
2007-01-05,39.07,41.57267381270636,-0.06019997231790852
2007-01-08,40.23,41.08267381270637,-0.020755071020782667
2007-01-09,39.74,41.07267381270636,-0.032446726472774245
2007-01-10,39.73,41.40267381270637,-0.04040013986229629
2007-01-11,40.06,41.14267381270636,-0.026315105761842594
2007-01-12,39.8,41.17267381270637,-0.03333943816596996
2007-01-16,39.83,40.23267381270637,-0.010008626684394062
2007-01-17,38.89,39.05267381270637,-0.004165497437807697
2007-01-18,37.71,38.40267381270637,-0.01803712460451601
2007-01-19,37.06,37.84267381270637,-0.020682307401956757
2007-01-22,36.5,38.542673812706376,-0.05299771942736797
2007-01-23,37.2,38.98267381270637,-0.045729900962445225
2007-01-24,37.64,38.49267381270637,-0.022151586996923656
2007-01-25,37.15,38.07267381270636,-0.024234542003678028
2007-01-26,36.73,38.16839996919562,-0.037685623981002725
2007-01-29,36.91,38.93839996919562,-0.0520925351529673
2007-01-30,37.68,38.858399969195624,-0.030325488700764347
2007-01-31,37.6,38.56839996919562,-0.025108637381096255
2007-02-01,37.31,38.58839996919562,-0.033129126116038465
2007-02-02,37.33,38.778399969195625,-0.03735068931018792
2007-02-05,37.52,38.37839996919561,-0.022366747177699042
2007-02-06,37.12,39.37839996919561,-0.057351237504883024
2007-02-07,38.12,39.49839996919562,-0.03489761535329583
2007-02-08,38.24,38.958399969195625,-0.018440181572232484
2007-02-09,37.7,39.01839996919562,-0.03378918587734181
2007-02-12,37.76,38.598399969195626,-0.02172110682993944
2007-02-13,37.34,39.66839996919562,-0.05869659403968219
2007-02-14,38.41,41.55839996919561,-0.075758450073374
2007-02-15,40.3,41.26839996919562,-0.02346589569545887
2007-02-16,40.01,41.74839996919562,-0.04163991842749215
2007-02-20,40.49,41.358399969195624,-0.020996943059751305
2007-02-21,40.1,41.138399969195625,-0.02524162266819263
2007-02-22,39.88,41.348399969195626,-0.035512860722290984
2007-02-23,40.09,40.90839996919562,-0.02000567046894719
2007-02-26,39.65,39.00839996919562,0.016447740263918487
2007-02-27,37.75,39.928399969195624,-0.05455765747879304
2007-02-28,38.67,39.40839996919562,-0.01873712126787197
2007-03-01,38.15,38.57839996919562,-0.011104658812643775
2007-03-02,37.32,38.05839996919561,-0.019401760709679583
2007-03-05,36.8,38.56839996919562,-0.04585100679851983
2007-03-06,37.31,37.72839996919562,-0.0110897883169504
2007-03-07,36.47,38.97839996919562,-0.06435358996721252
2007-03-08,37.72,38.94839996919562,-0.03153916387238409
2007-03-09,37.69,39.48839996919562,-0.04554248768242142
2007-03-12,38.23,37.41839996919562,0.021689864651415425
2007-03-13,36.16,37.55839996919561,-0.03723268217875486
2007-03-14,36.3,37.80839996919561,-0.03989589536781735
2007-03-15,36.55,37.97839996919562,-0.037610851703973935
2007-03-16,36.72,37.62839996919561,-0.02414133925277906
2007-03-19,36.37,38.07839996919562,-0.04486532970339285
2007-03-20,36.82,39.23839996919562,-0.061633501139042424
2007-03-21,37.98,38.90839996919562,-0.023861170593770353
2007-03-22,37.65,39.388399969195625,-0.04413482067195351
2007-03-23,38.13,39.778399969195625,-0.04143957450455882
2007-03-26,38.52,39.278399969195625,-0.019308321362133007
2007-03-27,38.02,37.678399969195624,0.009066203211486101
2007-03-28,36.42,37.64839996919562,-0.032628211828410025
2007-03-29,36.39,37.778399969195625,-0.0367511586072391
2007-03-30,36.52,37.16839996919562,-0.017444925520953225
2007-04-02,35.91,37.678399969195624,-0.04693405162218678
2007-04-03,36.42,37.50839996919562,-0.029017499282547043
2007-04-04,36.25,37.76839996919562,-0.04020292017755711
2007-04-05,36.51,37.32839996919562,-0.021924324907335646
2007-04-09,36.07,36.87839996919561,-0.02192068988543061
2007-04-10,35.62,36.428399969195624,-0.022191476152650713
2007-04-11,35.17,36.848399969195626,-0.04554878829470821
2007-04-12,35.59,37.16839996919562,-0.04246618015582482
2007-04-13,35.91,37.08839996919562,-0.03177273676336434
2007-04-16,35.83,36.608399969195624,-0.021262878734132462
2007-04-17,35.35,36.72839996919562,-0.037529540365267566
2007-04-18,35.47,36.44839996919562,-0.026843427146939658
2007-04-19,35.19,36.18839996919562,-0.02758895032788089
2007-04-20,34.93,36.50839996919562,-0.0432338850929489
2007-04-23,35.25,36.90839996919562,-0.044932860015057585
2007-04-24,35.65,37.37839996919561,-0.046240608763885804
2007-04-25,36.12,38.49839996919562,-0.061779190072800194
2007-04-26,37.24,39.06839996919562,-0.046799970580757355
2007-04-27,37.81,38.469039680373996,-0.017131690467184213
2007-04-30,37.21,38.33903968037399,-0.029448825264967615
2007-05-01,37.08,39.05903968037399,-0.05066790419244238
2007-05-02,37.8,39.679039680374,-0.047355976745158124
2007-05-03,38.42,39.41903968037399,-0.025344089771709766
2007-05-04,38.16,39.16903968037399,-0.025761154437482503
2007-05-07,37.91,39.829039680373995,-0.048181921928677984
2007-05-08,38.57,39.779039680374,-0.03039388809002619
2007-05-09,38.52,39.48903968037399,-0.02453945925799761
2007-05-10,38.23,40.30903968037399,-0.05157750462078747
2007-05-11,39.05,39.939039680373995,-0.02225991629966184
2007-05-14,38.68,38.73903968037399,-0.0015240357236812052
2007-05-15,37.48,38.649039680373996,-0.030247573808868444
2007-05-16,37.39,38.389039680374,-0.0260240862676423
2007-05-17,37.13,39.249039680374,-0.05398959306088691
2007-05-18,37.99,39.469039680373996,-0.0374734144116875
2007-05-21,38.21,39.099039680374,-0.022738146195960263
2007-05-22,37.84,39.319039680374,-0.03761637345156865
2007-05-23,38.06,33.01903968037399,0.15266828982377345
2007-05-24,31.76,33.05903968037399,-0.03929453767966484
2007-05-25,31.8,32.619039680373994,-0.025109251786673115
2007-05-29,31.36,32.739039680374,-0.04212217871499413
2007-05-30,31.48,33.41903968037399,-0.05802200478886688
2007-05-31,32.16,31.999039680373997,0.005030160943383599
2007-06-01,30.74,32.459039680374,-0.052960275390198874
2007-06-04,31.2,33.009039680373995,-0.05480437170820174
2007-06-05,31.75,32.509039680373995,-0.023348572822722735
2007-06-06,31.25,31.799039680373994,-0.017265920162766846
2007-06-07,30.54,32.729039680373994,-0.06688371249971792
2007-06-08,31.47,32.489039680374,-0.03136564485744353
2007-06-11,31.23,31.839039680373997,-0.019128707601988926
2007-06-12,30.58,32.119039680373994,-0.04791674021668868
2007-06-13,30.86,32.469039680373996,-0.049556121653532736
2007-06-14,31.21,33.149039680373996,-0.058494595893889834
2007-06-15,31.89,33.169039680374,-0.03856125147725642
2007-06-18,31.91,34.469039680373996,-0.07424168773205087
2007-06-19,33.21,33.289039680373996,-0.0023743454642398687
2007-06-20,32.03,33.65903968037399,-0.04839828158626458
2007-06-21,32.4,32.459039680374,-0.0018188979389213156
2007-06-22,31.2,32.539039680373996,-0.04115178854468904
2007-06-25,31.28,32.239039680374,-0.02974777443379706
2007-06-26,30.98,32.789039680373996,-0.05517208487983882
2007-06-27,31.53,31.509039680373995,0.0006652160725502121
2007-06-28,30.25,30.449039680373996,-0.006536813064166647
2007-06-29,29.19,30.169039680373995,-0.03245180127529523
2007-07-02,28.91,29.939039680373995,-0.03437116525312478
2007-07-03,28.68,30.239039680373995,-0.05155718226679851
2007-07-05,28.98,30.879039680373996,-0.06149931150809007
2007-07-06,29.62,30.569039680373994,-0.03104577998841418
2007-07-09,29.31,30.839039680373997,-0.04958130007359085
2007-07-10,29.58,30.509039680373995,-0.03045129214511577
2007-07-11,29.25,31.259039680373995,-0.06427067820753851
2007-07-12,30.0,31.119039680373994,-0.035959968298113765
2007-07-13,29.86,30.739039680373995,-0.02859684913758831
2007-07-16,29.48,31.679039680373997,-0.0694162355475807
2007-07-17,30.42,32.489039680374,-0.06368423630643238
2007-07-18,31.23,33.91903968037399,-0.07927817844235452
2007-07-19,32.66,33.099039680374,-0.013264423518436042
2007-07-20,31.84,32.649039680373996,-0.024779892097724576
2007-07-23,31.39,32.109039680373996,-0.02239368375795725
2007-07-24,30.85,32.349039680374,-0.04633954192103751
2007-07-25,31.09,31.609039680373996,-0.01642060896574049
2007-07-26,30.35,30.499039680373997,-0.004886700759627605
2007-07-27,29.24,31.572380233614297,-0.07387407019541314
2007-07-30,29.92,29.992380233614295,-0.002413287410019338
2007-07-31,28.34,30.742380233614295,-0.07814555071397777
2007-08-01,29.09,30.362380233614296,-0.04190647188475827
2007-08-02,28.71,24.622380233614294,0.16601237279267256
2007-08-03,22.97,24.832380233614295,-0.0749980556069808
2007-08-06,23.18,26.282380233614294,-0.11804030708171753
2007-08-07,24.63,26.192380233614294,-0.05965018145274159
2007-08-08,24.54,25.052380233614297,-0.020452357374282748
2007-08-09,23.4,25.112380233614296,-0.06818868692192637
2007-08-10,23.46,25.802380233614297,-0.09078155629079276
2007-08-13,24.15,25.082380233614295,-0.03717271745863904
2007-08-14,23.43,25.812380233614295,-0.09229603051142987
2007-08-15,24.16,26.922380233614295,-0.10260534951383271
2007-08-16,25.27,27.632380233614295,-0.08549318638647363
2007-08-17,25.98,27.272380233614296,-0.047387878232255876
2007-08-20,25.62,27.642380233614297,-0.07316230427779868
2007-08-21,25.99,29.102380233614294,-0.10694589956664047
2007-08-22,27.45,28.992380233614295,-0.05319950349664748
2007-08-23,27.34,29.742380233614295,-0.0807729648651041
2007-08-24,28.09,30.052380233614297,-0.06529866248062866
2007-08-27,28.4,29.342380233614296,-0.03211669353717661
2007-08-28,27.69,30.042380233614296,-0.07830205913518884
2007-08-29,28.39,29.822380233614297,-0.04803037927870657
2007-08-30,28.17,29.512380233614294,-0.0454853259204534
2007-08-31,27.86,29.872380233614294,-0.06736591519914559
2007-09-04,28.22,29.872380233614294,-0.055314649207461986
2007-09-05,28.22,29.922380233614295,-0.05689320904029793
2007-09-06,28.27,28.772380233614296,-0.01746050307743996
2007-09-07,27.12,28.792380233614296,-0.058084125732051795
2007-09-10,27.14,29.402380233614295,-0.07694547909518656
2007-09-11,27.75,28.692380233614294,-0.03284426826709408
2007-09-12,27.04,28.972380233614295,-0.06669732407323281
2007-09-13,27.32,28.632380233614295,-0.045835526872249566
2007-09-14,26.98,28.312380233614295,-0.04705998657196642
2007-09-17,26.66,29.062380233614295,-0.0826628863260016
2007-09-18,27.41,28.672380233614295,-0.04402774458655978
2007-09-19,27.02,28.402380233614295,-0.04867128114770625
2007-09-20,26.75,28.592380233614296,-0.06443605668926866
2007-09-21,26.94,28.922380233614295,-0.06854139312193686
2007-09-24,27.27,28.552380233614297,-0.04491325147402492
2007-09-25,26.9,28.782380233614294,-0.06540043659821804
2007-09-26,27.13,29.272380233614296,-0.07318777005889465
2007-09-27,27.62,28.562380233614295,-0.032993757029578075
2007-09-28,26.91,28.362380233614296,-0.05120798119379899
2007-10-01,26.71,28.032380233614294,-0.04717331252622625
2007-10-02,26.38,27.982380233614297,-0.05726390036289375
2007-10-03,26.33,27.562380233614295,-0.04471240230955531
2007-10-04,25.91,28.342380233614296,-0.08582131118012004
2007-10-05,26.69,28.772380233614296,-0.072374277578241
2007-10-08,27.12,29.212380233614294,-0.07162648907351343
2007-10-09,27.56,29.832380233614295,-0.07617160333233619
2007-10-10,28.18,30.182380233614296,-0.06634268795620812
2007-10-11,28.53,30.352380233614294,-0.06004076845334405
2007-10-12,28.7,31.192380233614294,-0.07990349614065029
2007-10-15,29.54,30.832380233614295,-0.04191633029373798
2007-10-16,29.18,31.252380233614296,-0.06631111672528855
2007-10-17,29.6,31.632380233614295,-0.0642499937913169
2007-10-18,29.98,31.032380233614294,-0.03391232724308901
2007-10-19,29.38,31.722380233614295,-0.07383998982309081
2007-10-22,30.07,33.692380233614294,-0.10751333709573618
2007-10-23,32.04,33.2123802336143,-0.035299494506802365
2007-10-24,31.56,32.23238023361429,-0.020860396555916982
2007-10-25,30.58,33.1423802336143,-0.07731430921836546
2007-10-26,31.49,32.454072411342935,-0.029705745372219816
2007-10-29,30.77,32.494072411342934,-0.05305805900589733
2007-10-30,30.81,33.174072411342934,-0.07126265301496737
2007-10-31,31.49,32.53407241134293,-0.032091660648635
2007-11-01,30.85,31.824072411342936,-0.030608037800836208
2007-11-02,30.14,31.394072411342936,-0.03994615272945057
2007-11-05,29.71,31.664072411342936,-0.06171260556626734
2007-11-06,29.98,30.824072411342936,-0.027383546212807586
2007-11-07,29.14,29.224072411342938,-0.002876820525201884
2007-11-08,27.54,28.564072411342938,-0.03585176499329534
2007-11-09,26.88,27.79407241134294,-0.032887314885525765
2007-11-12,26.11,28.634072411342938,-0.08814926410338575
2007-11-13,26.95,28.29407241134294,-0.0475036746850237
2007-11-14,26.61,27.884072411342938,-0.045691762399263425
2007-11-15,26.2,27.604072411342937,-0.05086468367493424
2007-11-16,25.92,27.154072411342938,-0.04544704722918225
2007-11-19,25.47,26.584072411342937,-0.041907514924898526
2007-11-20,24.9,26.124072411342937,-0.0468561100302054
2007-11-21,24.44,26.494072411342938,-0.07752950846709106
2007-11-23,24.81,25.584072411342937,-0.03025602800435112
2007-11-26,23.9,25.844072411342935,-0.0752231451916876
2007-11-27,24.16,27.114072411342935,-0.10894978690501411
2007-11-28,25.43,26.834072411342937,-0.05232423874467251
2007-11-29,25.15,26.394072411342936,-0.04713453808697943
2007-11-30,24.71,26.354072411342937,-0.062383998407597896
2007-12-03,24.67,26.444072411342937,-0.06708771567960026
2007-12-04,24.76,26.974072411342938,-0.08208150321461627
2007-12-05,25.29,27.754072411342936,-0.08878237308107206
2007-12-06,26.07,28.194072411342937,-0.07533755253066554
2007-12-07,26.51,28.704072411342935,-0.07643766988533329
2007-12-10,27.02,28.004072411342936,-0.035140332337676106
2007-12-11,26.32,28.164072411342936,-0.06547605702789783
2007-12-12,26.48,27.904072411342938,-0.05103457267277067
2007-12-13,26.22,27.254072411342936,-0.03794194114317251
2007-12-14,25.57,26.994072411342938,-0.052755004492932356
2007-12-17,25.31,26.924072411342937,-0.0599490443601296
2007-12-18,25.24,26.594072411342935,-0.050916324149188785
2007-12-19,24.91,26.714072411342936,-0.06753266157116944
2007-12-20,25.03,27.324072411342936,-0.08395792460243245
2007-12-21,25.64,27.454072411342935,-0.06607662368492306
2007-12-24,25.77,27.374072411342937,-0.058598238042150474
2007-12-26,25.69,27.004072411342936,-0.0486620088750378
2007-12-27,25.32,27.004072411342936,-0.06236364596013855
2007-12-28,25.32,26.644072411342936,-0.049694821080701224
2007-12-31,24.96,26.304072411342936,-0.05109750271077185
2008-01-02,24.62,26.734072411342936,-0.079077829176746
2008-01-03,25.05,26.074072411342936,-0.0392755069168802
2008-01-04,24.39,24.594072411342935,-0.008297625864060465
2008-01-07,22.91,23.964072411342936,-0.04398552938957112
2008-01-08,22.28,24.604072411342937,-0.09445885105879848
2008-01-09,22.92,24.54407241134294,-0.06616963901199946
2008-01-10,22.86,24.564072411342938,-0.06937255284087385
2008-01-11,22.88,25.174072411342937,-0.09112837898683701
2008-01-14,23.49,24.244072411342938,-0.031103372343919244
2008-01-15,22.56,23.884072411342938,-0.055437464287460325
2008-01-16,22.2,23.624072411342937,-0.0602805641020292
2008-01-17,21.94,23.734072411342936,-0.07559058471927116
2008-01-18,22.05,22.824072411342936,-0.03391473692303226
2008-01-22,21.14,22.064072411342938,-0.04188131701688402
2008-01-23,20.38,23.884072411342938,-0.14671168094762588
2008-01-24,22.2,23.914072411342936,-0.07167630765096777
2008-01-25,22.23,24.955322346628705,-0.10920806025961338
2008-01-28,22.83,25.155322346628704,-0.09243858276140693
2008-01-29,23.03,25.345322346628706,-0.09135107121400154
2008-01-30,23.22,25.345322346628706,-0.08385461891398693
2008-01-31,23.22,25.905322346628704,-0.10365909795282557
2008-02-01,23.78,25.635322346628705,-0.07237366948392188
2008-02-04,23.51,24.645322346628706,-0.04606644338673094
2008-02-05,22.52,23.735322346628706,-0.05120311107977549
2008-02-06,21.61,23.965322346628707,-0.09828043673111864
2008-02-07,21.84,24.595322346628706,-0.11202627506959184
2008-02-08,22.47,24.315322346628705,-0.0758913379934919
