date,DISCA,dcf,Deviation
2017-01-06,27.48,27.361803278688523,0.004319770890376162
2017-01-09,26.87,26.831803278688525,0.001423561469750867
2017-01-10,26.34,27.001803278688524,-0.024509595594708222
2017-01-11,26.51,27.691803278688525,-0.04267700686715603
2017-01-12,27.2,27.891803278688524,-0.024803103326672127
2017-01-13,27.4,28.301803278688524,-0.03186380987135162
2017-01-17,27.81,28.501803278688524,-0.024272263474844902
2017-01-18,28.01,28.491803278688526,-0.016910241657077107
2017-01-19,28.0,28.381803278688526,-0.013452396767728136
2017-01-20,27.89,28.761803278688525,-0.030311148096006213
2017-01-23,28.27,28.981803278688524,-0.02456035160558634
2017-01-24,28.49,28.071803278688524,0.014897394269963504
2017-01-25,27.58,28.391803278688524,-0.028592874877302443
2017-01-26,27.9,28.551803278688524,-0.02282879551692063
2017-01-27,28.06,28.471803278688526,-0.014463547484425243
2017-01-30,27.98,28.841803278688523,-0.029880353539659454
2017-01-31,28.35,28.531803278688525,-0.006371951920204011
2017-02-01,28.04,28.281803278688525,-0.00854978292246078
2017-02-02,27.79,28.581803278688525,-0.027703055365961404
2017-02-03,28.09,28.461803278688524,-0.013063236895004549
2017-02-06,27.97,28.481803278688524,-0.01796948296007228
2017-02-07,27.99,28.021803278688523,-0.0011349476110522616
2017-02-08,27.53,28.451803278688523,-0.03239876466385483
2017-02-09,27.96,28.971803278688526,-0.03492372459372595
2017-02-10,28.48,29.521803278688523,-0.0352892832749343
2017-02-13,29.03,29.021803278688523,0.000282433218665501
2017-02-14,28.53,28.981803278688524,-0.015589205210731372
2017-02-15,28.49,29.061803278688526,-0.0196754232077484
2017-02-16,28.57,29.171803278688525,-0.02062962213680397
2017-02-17,28.68,30.111803278688523,-0.04754956936444499
2017-02-21,29.62,30.001803278688524,-0.012726011004802973
2017-02-22,29.51,29.991803278688526,-0.016064498496857094
2017-02-23,29.5,29.761803278688525,-0.008796620158967094
2017-02-24,29.27,29.541803278688526,-0.00920063261285764
2017-02-27,29.05,29.251803278688524,-0.00689883207424502
2017-02-28,28.76,29.011803278688525,-0.008679339104491035
2017-03-01,28.52,28.981803278688524,-0.015934249302841264
2017-03-02,28.49,28.381803278688526,0.0038121862888365055
2017-03-03,27.89,28.271803278688523,-0.013504737385334309
2017-03-06,27.78,28.241803278688526,-0.016351763169351274
2017-03-07,27.75,28.471803278688526,-0.0253515125692374
2017-03-08,27.98,28.351803278688525,-0.013113919951892483
2017-03-09,27.86,28.181803278688523,-0.011418832056494965
2017-03-10,27.69,27.991803278688526,-0.010781844802342566
2017-03-13,27.5,27.951803278688523,-0.016163654064959565
2017-03-14,27.46,28.491803278688526,-0.03621403912543153
2017-03-15,28.0,28.641803278688524,-0.02240792147211168
2017-03-16,28.15,28.501803278688524,-0.012343193700714905
2017-03-17,28.01,28.221803278688526,-0.007504951990380593
2017-03-20,27.73,27.931803278688523,-0.007224856794065149
2017-03-21,27.44,28.031803278688525,-0.02111185187784359
2017-03-22,27.54,28.161803278688524,-0.02207966842659803
2017-03-23,27.67,28.031803278688525,-0.012906885621717712
2017-03-24,27.54,28.121803278688525,-0.020688690299225265
2017-03-27,27.63,28.171803278688525,-0.01923211209906439
2017-03-28,27.68,28.551803278688524,-0.030534088168758577
2017-03-29,28.06,29.191803278688525,-0.03877126972538891
2017-03-30,28.7,29.581803278688525,-0.029808976497514572
2017-03-31,29.09,29.38408163265306,-0.01000819546887799
2017-04-03,28.93,29.72408163265306,-0.026715093925079647
2017-04-04,29.27,29.81408163265306,-0.01824914949106371
2017-04-05,29.36,29.75408163265306,-0.013244624301244956
2017-04-06,29.3,29.664081632653062,-0.012273484045846716
2017-04-07,29.21,29.644081632653062,-0.014643112849038964
2017-04-10,29.19,29.49408163265306,-0.010309920357595037
2017-04-11,29.04,29.144081632653062,-0.003571278517709442
2017-04-12,28.69,28.74408163265306,-0.0018814875821818733
2017-04-13,28.29,28.95408163265306,-0.022935682819383296
2017-04-17,28.5,29.06408163265306,-0.019408204249582228
2017-04-18,28.61,29.374081632653063,-0.026012102853411045
2017-04-19,28.92,29.77408163265306,-0.02868540642799855
2017-04-20,29.32,29.61408163265306,-0.009930466063441945
2017-04-21,29.16,29.85408163265306,-0.023249136958676475
2017-04-24,29.4,29.74408163265306,-0.01156807047877817
2017-04-25,29.29,29.84408163265306,-0.018565879810717
2017-04-26,29.39,29.84408163265306,-0.015215131704915286
2017-04-27,29.39,29.234081632653062,0.005333445028517181
2017-04-28,28.78,28.43408163265306,0.012165624753278204
2017-05-01,27.98,28.414081632653062,-0.01527698970760405
2017-05-02,27.96,27.234081632653062,0.026654776802775615
2017-05-03,26.78,27.08408163265306,-0.011227319307975048
2017-05-04,26.63,27.54408163265306,-0.033186135767526714
2017-05-05,27.09,27.70408163265306,-0.022165745856353558
2017-05-08,27.25,27.11408163265306,0.005012833153945184
2017-05-09,26.66,26.56408163265306,0.0036108294151993015
2017-05-10,26.11,26.784081632653063,-0.02516724828941963
2017-05-11,26.33,26.52408163265306,-0.00731718576880469
2017-05-12,26.07,26.464081632653063,-0.014891188673134215
2017-05-15,26.01,26.034081632653063,-0.0009250041154844624
2017-05-16,25.58,25.56408163265306,0.0006226848895132253
2017-05-17,25.11,25.63408163265306,-0.020444720437555186
2017-05-18,25.18,26.324081632653062,-0.0434614072626911
2017-05-19,25.87,26.664081632653062,-0.029780948153137254
2017-05-22,26.21,26.08408163265306,0.004827402747785925
2017-05-23,25.63,25.914081632653062,-0.010962442608620337
2017-05-24,25.46,26.054081632653062,-0.022801864254102577
2017-05-25,25.6,26.324081632653062,-0.027506434707104566
2017-05-26,25.87,26.65408163265306,-0.02941694422112473
2017-05-30,26.2,26.95408163265306,-0.027976528487601793
2017-05-31,26.5,27.194081632653063,-0.02552326061342891
2017-06-01,26.74,26.944081632653063,-0.007574265674942904
2017-06-02,26.49,26.664081632653062,-0.0065286941081024175
2017-06-05,26.21,26.61408163265306,-0.015183001173231903
2017-06-06,26.16,26.86408163265306,-0.026209034140115772
2017-06-07,26.41,26.52408163265306,-0.004301058722147033
2017-06-08,26.07,26.554081632653062,-0.018230027283556938
2017-06-09,26.1,27.04408163265306,-0.03490899212170595
2017-06-12,26.59,26.894081632653062,-0.0113066375274129
2017-06-13,26.44,26.72408163265306,-0.010630173809450971
2017-06-14,26.27,26.86408163265306,-0.022114347357065856
2017-06-15,26.41,26.97408163265306,-0.020911986563065033
2017-06-16,26.52,26.88408163265306,-0.013542647192785306
2017-06-19,26.43,25.964081632653063,0.0179447274099227
2017-06-20,25.51,26.034081632653063,-0.02013059803867767
2017-06-21,25.58,25.97408163265306,-0.01517211034547783
2017-06-22,25.52,26.24408163265306,-0.02759028274596409
2017-06-23,25.79,26.65408163265306,-0.03241836070594539
2017-06-26,26.2,26.58408163265306,-0.014447805192611796
2017-06-27,26.13,26.59408163265306,-0.017450560581992347
2017-06-28,26.14,26.45408163265306,-0.011872709739633502
2017-06-29,26.0,26.284081632653063,-0.010808124728244106
2017-06-30,25.83,26.553344768439107,-0.027241192201852615
2017-07-03,26.2,26.43334476843911,-0.00882766711830274
2017-07-05,26.08,26.13334476843911,-0.002041253001167087
2017-07-06,25.78,26.173344768439108,-0.015028448672460781
2017-07-07,25.82,26.603344768439108,-0.029445348893437973
2017-07-10,26.25,26.553344768439107,-0.011423975814890852
2017-07-11,26.2,26.52334476843911,-0.01219094994473957
2017-07-12,26.17,26.513344768439108,-0.012949885102682912
2017-07-13,26.16,26.573344768439107,-0.015554864170882698
2017-07-14,26.22,26.753344768439106,-0.019935629471956484
2017-07-17,26.4,26.40334476843911,-0.00012667972442292896
2017-07-18,26.05,27.533344768439107,-0.05387448495322056
2017-07-19,27.18,26.95334476843911,0.008409169010678452
2017-07-20,26.6,26.90334476843911,-0.01127535520397327
2017-07-21,26.55,26.84334476843911,-0.010928025958374832
2017-07-24,26.49,26.283344768439107,0.00786259258026556
2017-07-25,25.93,26.93334476843911,-0.0372528840017986
2017-07-26,26.58,26.74334476843911,-0.006107866082326385
2017-07-27,26.39,27.15334476843911,-0.028112366080452755
2017-07-28,26.8,24.95334476843911,0.07400431680391528
2017-07-31,24.6,24.733344768439107,-0.005391295422738751
2017-08-01,24.38,25.36334476843911,-0.038770311148501824
2017-08-02,25.01,25.09334476843911,-0.0033213893647184856
2017-08-03,24.74,24.083344768439108,0.0272659482258224
2017-08-04,23.73,24.603344768439108,-0.03549699346405222
2017-08-07,24.25,24.65334476843911,-0.016360650947268796
2017-08-08,24.3,23.95334476843911,0.01447210128322629
2017-08-09,23.6,23.353344768439108,0.010561880279104097
2017-08-10,23.0,23.263344768439108,-0.011320159291813514
2017-08-11,22.91,23.253344768439106,-0.014765392757824514
2017-08-14,22.9,23.11334476843911,-0.009230371916159386
2017-08-15,22.76,22.95334476843911,-0.008423381010028486
2017-08-16,22.6,22.59334476843911,0.0002945660161919328
2017-08-17,22.24,22.84334476843911,-0.026412277823373187
2017-08-18,22.49,22.693344768439108,-0.008960546385472057
2017-08-21,22.34,22.84334476843911,-0.02203463518768678
2017-08-22,22.49,22.84334476843911,-0.015468171234157446
2017-08-23,22.49,22.873344768439107,-0.016759453954808268
2017-08-24,22.52,23.013344768439108,-0.021437334442392264
2017-08-25,22.66,23.163344768439107,-0.02173022823219084
2017-08-28,22.81,22.803344768439107,0.00029185330610381754
2017-08-29,22.45,22.54334476843911,-0.0041406796284193526
2017-08-30,22.19,22.56334476843911,-0.016546517028864005
2017-08-31,22.21,22.513344768439108,-0.013473998268989318
2017-09-01,22.16,21.97334476843911,0.008494620802063313
2017-09-05,21.62,22.213344768439107,-0.026711185308847973
2017-09-06,21.86,21.693344768439108,0.007682320699726963
2017-09-07,21.34,21.603344768439108,-0.012189999801504592
2017-09-08,21.25,21.15334476843911,0.004569264701112408
2017-09-11,20.8,21.353344768439108,-0.02591372801028191
2017-09-12,21.0,21.553344768439107,-0.025673266696377373
2017-09-13,21.2,21.833344768439108,-0.029008142140210746
2017-09-14,21.48,22.29334476843911,-0.036483747812960265
2017-09-15,21.94,21.673344768439108,0.012303372387135969
2017-09-18,21.32,21.643344768439107,-0.014939685704707495
2017-09-19,21.29,21.61334476843911,-0.014960422456744116
2017-09-20,21.26,21.70334476843911,-0.020427485863092287
2017-09-21,21.35,21.763344768439108,-0.01899270414713705
2017-09-22,21.41,21.70334476843911,-0.013516108764290102
2017-09-25,21.35,21.63334476843911,-0.013097594083207986
2017-09-26,21.28,21.823344768439107,-0.024897410282629595
2017-09-27,21.47,21.74334476843911,-0.012571422260473697
2017-09-28,21.39,21.643344768439107,-0.011705435141824316
2017-09-29,21.29,33.567865748709124,-0.3657624777405242
2017-10-02,21.53,33.567865748709124,-0.3586127827972515
2017-10-03,21.53,33.75786574870912,-0.36222271395153904
2017-10-04,21.72,33.55786574870912,-0.3527597922154656
2017-10-05,21.52,33.44786574870912,-0.35661066802653807
2017-10-06,21.41,32.86786574870912,-0.3486038867357588
2017-10-09,20.83,32.567865748709124,-0.3604124949199158
2017-10-10,20.53,32.03786574870912,-0.3591957666272698
2017-10-11,20.0,31.31786574870912,-0.361386878643722
2017-10-12,19.28,31.27786574870912,-0.38358965554432967
2017-10-13,19.24,31.097865748709122,-0.38130802430392974
2017-10-16,19.06,31.197865748709123,-0.3890607725052908
2017-10-17,19.16,31.667865748709122,-0.3949702783244552
2017-10-18,19.63,32.12786574870912,-0.3890039209719768
2017-10-19,20.09,32.32786574870912,-0.3785547070702553
2017-10-20,20.29,31.65786574870912,-0.3590850324195546
2017-10-23,19.62,31.49786574870912,-0.37710065321476305
2017-10-24,19.46,31.29786574870912,-0.378232363949525
2017-10-25,19.26,31.377865748709123,-0.38619152257695055
2017-10-26,19.34,31.11786574870912,-0.37849208052443983
2017-10-27,19.08,31.017865748709124,-0.3848706369878445
2017-10-30,18.98,30.917865748709122,-0.38611545330251484
2017-10-31,18.88,31.197865748709123,-0.39483039794857766
2017-11-01,19.16,29.347865748709122,-0.347141623038031
2017-11-02,17.31,28.557865748709123,-0.3938622671485019
2017-11-03,16.52,29.13786574870912,-0.43304014980122985
2017-11-06,17.1,29.36786574870912,-0.4177309258248826
2017-11-07,17.33,29.13786574870912,-0.40524127094765816
2017-11-08,17.1,29.20786574870912,-0.4145412695634648
2017-11-09,17.17,29.22786574870912,-0.41254691164857515
2017-11-10,17.19,29.02786574870912,-0.4078104071166704
2017-11-13,16.99,28.31786574870912,-0.40002540619522176
2017-11-14,16.28,28.757865748709122,-0.4338940120849971
2017-11-15,16.72,28.79786574870912,-0.41940141863639735
2017-11-16,16.76,29.587865748709124,-0.43355157339352146
2017-11-17,17.55,29.397865748709123,-0.40301788742025835
2017-11-20,17.36,29.287865748709123,-0.40726305737163004
2017-11-21,17.25,29.827865748709122,-0.42168172053186415
2017-11-22,17.79,29.537865748709123,-0.3977222270780527
2017-11-24,17.5,29.507865748709122,-0.406937792484515
2017-11-27,17.47,30.007865748709122,-0.41781930956714164
2017-11-28,17.97,30.90786574870912,-0.41859460157806194
2017-11-29,18.87,31.057865748709123,-0.39242444562423595
2017-11-30,19.02,31.49786574870912,-0.396149562902385
2017-12-01,19.46,32.887865748709125,-0.40829240338394956
2017-12-04,20.85,31.897865748709123,-0.3463512523296709
2017-12-05,19.86,31.47786574870912,-0.36908047837346025
2017-12-06,19.44,31.56786574870912,-0.3841838990716392
2017-12-07,19.53,31.697865748709123,-0.3838701900365217
2017-12-08,19.66,31.807865748709123,-0.38191389025219735
2017-12-11,19.77,31.68786574870912,-0.37610187581644317
2017-12-12,19.65,31.827865748709122,-0.38261647340280847
2017-12-13,19.79,32.07786574870912,-0.38306369398043916
2017-12-14,20.04,33.07786574870912,-0.39415680103901296
2017-12-15,21.04,33.677865748709124,-0.3752573231037818
2017-12-18,21.64,34.04786574870912,-0.3644241856533855
2017-12-19,22.01,34.40786574870912,-0.3603206847891822
2017-12-20,22.37,35.39786574870912,-0.36804099549940283
2017-12-21,23.36,35.76786574870912,-0.3468998076620472
2017-12-22,23.73,35.60786574870912,-0.33357421173549906
2017-12-26,23.57,35.08786574870912,-0.328257803743246
2017-12-27,23.05,34.58786574870912,-0.33358131526631507
2017-12-28,22.55,34.417865748709126,-0.34481701553950195
2017-12-29,22.38,35.799236111111114,-0.3748469958817403
2018-01-02,23.11,35.30923611111111,-0.34549702725719
2018-01-03,22.62,34.81923611111111,-0.3503590966838652
2018-01-04,22.13,34.689236111111114,-0.3620499474500777
2018-01-05,22.0,35.05923611111111,-0.37249060617645136
2018-01-08,22.37,34.33923611111111,-0.34855860137314576
2018-01-09,21.65,35.51923611111111,-0.3904711257788719
2018-01-10,22.83,36.69923611111111,-0.37791620700551976
2018-01-11,24.01,37.01923611111111,-0.35141827540861825
2018-01-12,24.33,37.21923611111111,-0.3463057670671341
2018-01-16,24.53,37.38923611111111,-0.34392882681252956
2018-01-17,24.7,38.27923611111111,-0.3547415646355999
2018-01-18,25.59,38.39923611111111,-0.3335804929568549
2018-01-19,25.71,39.01923611111111,-0.34109422524858646
2018-01-22,26.33,38.38923611111111,-0.3141306609021265
2018-01-23,25.7,38.69923611111111,-0.3359042042532422
2018-01-24,26.01,38.41923611111111,-0.32299538895627
2018-01-25,25.73,38.72923611111111,-0.33564400996232746
2018-01-26,26.04,38.59923611111111,-0.3253752503018015
2018-01-29,25.91,37.65923611111111,-0.3119881687574798
2018-01-30,24.97,37.759236111111115,-0.338704842266333
2018-01-31,25.07,37.96923611111111,-0.3397286180149499
2018-02-01,25.28,36.49923611111111,-0.30738276485999505
2018-02-02,23.81,35.46923611111111,-0.32871404601405363
2018-02-05,22.78,36.52923611111111,-0.37638991599194704
2018-02-06,23.84,35.80923611111111,-0.33424997042584836
2018-02-07,23.12,35.55923611111111,-0.3498173040681336
2018-02-08,22.87,35.299236111111114,-0.35211062562339046
2018-02-09,22.61,35.77923611111111,-0.3680692363083027
2018-02-12,23.09,36.21923611111111,-0.36249345709097947
2018-02-13,23.53,36.51923611111111,-0.35568203211017024
2018-02-14,23.83,36.72923611111111,-0.35119805029674744
2018-02-15,24.04,36.549236111111114,-0.342257115116785
2018-02-16,23.86,36.99923611111111,-0.3551218212087712
2018-02-20,24.31,36.77923611111111,-0.3390292303364104
2018-02-21,24.09,36.48923611111111,-0.33980530788189056
2018-02-22,23.8,36.69923611111111,-0.3514851391472348
2018-02-23,24.01,37.85923611111111,-0.3658086515656497
2018-02-26,25.17,38.72923611111111,-0.35010337080263443
2018-02-27,26.04,37.009236111111115,-0.2963918541355105
2018-02-28,24.32,36.74923611111111,-0.3382175366456974
2018-03-01,24.06,37.35923611111111,-0.35598254931009543
2018-03-02,24.67,37.22923611111111,-0.33734874585199426
2018-03-05,24.54,37.10923611111111,-0.3387091039405059
2018-03-06,24.42,36.62923611111111,-0.3333194302517153
2018-03-07,23.94,36.64923611111111,-0.3467803823408475
2018-03-08,23.96,36.87923611111111,-0.35031192273580625
2018-03-09,24.19,37.10923611111111,-0.34814071818748316
2018-03-12,24.42,36.939236111111114,-0.33891432062790805
2018-03-13,24.25,36.759236111111115,-0.3403018515754733
2018-03-14,24.07,36.08923611111111,-0.33304213129107063
2018-03-15,23.4,35.89923611111111,-0.34817554536327566
2018-03-16,23.21,35.63923611111111,-0.3487514735826813
2018-03-19,22.95,34.67923611111111,-0.338220717247953
2018-03-20,21.99,34.84923611111111,-0.368996211857027
2018-03-21,22.16,34.20923611111111,-0.35222172374663274
2018-03-22,21.52,33.76923611111111,-0.36273358600139427
2018-03-23,21.08,34.42923611111111,-0.38772966289551236
2018-03-26,21.74,34.369236111111114,-0.3674575736941751
2018-03-27,21.68,33.85923611111111,-0.35970203436203396
2018-03-28,21.17,34.119236111111114,-0.37952889885756036
2018-03-29,21.43,,
2018-04-02,21.58,,
2018-04-03,22.03,,
2018-04-04,22.54,,
2018-04-05,22.63,,
2018-04-06,22.62,,
2018-04-09,22.53,,
2018-04-10,22.6,,
2018-04-11,22.55,,
2018-04-12,23.18,,
2018-04-13,22.83,,
2018-04-16,23.4,,
2018-04-17,23.77,,
2018-04-18,23.51,,
2018-04-19,23.38,,
2018-04-20,23.16,,
2018-04-23,23.77,,
2018-04-24,23.94,,
2018-04-25,24.1,,
2018-04-26,24.15,,
2018-04-27,23.95,,
2018-04-30,23.65,,
2018-05-01,24.01,,
2018-05-02,23.58,,
2018-05-03,22.87,,
2018-05-04,23.16,,
2018-05-07,23.39,,
2018-05-08,23.05,,
2018-05-09,22.28,,
2018-05-10,23.82,,
2018-05-11,24.03,,
2018-05-14,23.83,,
2018-05-15,22.96,,
2018-05-16,23.69,,
2018-05-17,23.02,,
2018-05-18,22.57,,
2018-05-21,22.63,,
2018-05-22,23.16,,
2018-05-23,22.57,,
2018-05-24,22.48,,
2018-05-25,22.34,,
2018-05-29,21.9,,
2018-05-30,21.4,,
2018-05-31,21.09,,
2018-06-01,20.95,,
2018-06-04,21.09,,
2018-06-05,21.74,,
2018-06-06,22.36,,
2018-06-07,22.77,,
2018-06-08,23.02,,
2018-06-11,23.89,,
2018-06-12,24.02,,
2018-06-13,24.41,,
2018-06-14,25.5,,
2018-06-15,27.17,,
2018-06-18,27.21,,
2018-06-19,27.55,,
2018-06-20,28.21,,
2018-06-21,27.94,,
2018-06-22,28.12,,
2018-06-25,28.1,,
2018-06-26,27.94,,
2018-06-27,28.19,,
2018-06-28,28.48,,
2018-06-29,27.5,,
2018-07-02,27.42,,
2018-07-03,27.36,,
2018-07-05,27.64,,
2018-07-06,27.87,,
2018-07-09,28.3,,
2018-07-10,28.4,,
2018-07-11,27.67,,
2018-07-12,27.56,,
2018-07-13,27.44,,
2018-07-16,27.35,,
2018-07-17,26.38,,
2018-07-18,26.58,,
2018-07-19,26.69,,
2018-07-20,26.58,,
2018-07-23,26.7,,
2018-07-24,26.07,,
2018-07-25,25.87,,
2018-07-26,26.25,,
2018-07-27,26.03,,
2018-07-30,26.15,,
2018-07-31,26.58,,
2018-08-01,26.22,,
2018-08-02,26.56,,
2018-08-03,27.06,,
2018-08-06,26.92,,
2018-08-07,25.55,,
2018-08-08,25.65,,
2018-08-09,26.1,,
2018-08-10,25.99,,
2018-08-13,25.89,,
2018-08-14,26.42,,
2018-08-15,26.06,,
2018-08-16,26.39,,
2018-08-17,26.95,,
2018-08-20,27.92,,
2018-08-21,29.55,,
2018-08-22,29.07,,
2018-08-23,28.79,,
2018-08-24,28.54,,
2018-08-27,28.77,,
2018-08-28,28.29,,
2018-08-29,28.34,,
2018-08-30,28.18,,
2018-08-31,27.83,,
2018-09-04,27.47,,
2018-09-05,27.46,,
2018-09-06,27.62,,
2018-09-07,27.95,,
2018-09-10,28.3,,
2018-09-11,28.51,,
2018-09-12,30.7,,
2018-09-13,31.84,,
2018-09-14,32.18,,
2018-09-17,32.02,,
2018-09-18,31.58,,
2018-09-19,32.05,,
2018-09-20,32.26,,
2018-09-21,31.8,,
2018-09-24,31.91,,
2018-09-25,31.55,,
2018-09-26,31.51,,
2018-09-27,31.91,,
2018-09-28,32.0,,
2018-10-01,32.42,,
2018-10-02,32.86,,
2018-10-03,33.32,,
2018-10-04,33.15,,
2018-10-05,32.93,,
2018-10-08,33.01,,
2018-10-09,32.36,,
2018-10-10,32.06,,
2018-10-11,31.02,,
2018-10-12,31.76,,
2018-10-15,32.3,,
2018-10-16,33.06,,
2018-10-17,33.05,,
2018-10-18,33.13,,
2018-10-19,33.4,,
2018-10-22,33.38,,
2018-10-23,32.78,,
2018-10-24,29.82,,
2018-10-25,30.94,,
2018-10-26,30.13,,
2018-10-29,30.36,,
2018-10-30,31.25,,
2018-10-31,32.39,,
2018-11-01,33.05,,
2018-11-02,32.31,,
2018-11-05,33.2,,
2018-11-06,33.29,,
2018-11-07,33.08,,
2018-11-08,33.8,,
2018-11-09,32.98,,
2018-11-12,32.41,,
2018-11-13,32.11,,
2018-11-14,31.92,,
2018-11-15,31.76,,
2018-11-16,31.44,,
2018-11-19,30.47,,
2018-11-20,29.51,,
2018-11-21,30.36,,
2018-11-23,30.43,,
2018-11-26,30.14,,
2018-11-27,30.13,,
2018-11-28,31.31,,
2018-11-29,31.63,,
2018-11-30,30.72,,
2018-12-03,28.2,,
2018-12-04,27.98,,
2018-12-06,29.15,,
2018-12-07,28.93,,
2018-12-10,28.37,,
2018-12-11,27.94,,
2018-12-12,28.38,,
2018-12-13,27.97,,
2018-12-14,27.97,,
2018-12-17,27.52,,
2018-12-18,26.9,,
2018-12-19,26.88,,
2018-12-20,25.86,,
2018-12-21,25.05,,
2018-12-24,24.47,,
2018-12-26,25.55,,
2018-12-27,24.78,,
2018-12-28,24.64,,
2018-12-31,24.74,,
2019-01-02,25.83,,
2019-01-03,25.68,,
2019-01-04,26.14,,
2019-01-07,26.53,,
2019-01-08,27.24,,
2019-01-09,27.28,,
2019-01-10,26.81,,
2019-01-11,27.12,,
2019-01-14,27.0,,
2019-01-15,27.1,,
2019-01-16,27.11,,
2019-01-17,27.3,,
2019-01-18,27.71,,
2019-01-22,26.6,,
2019-01-23,26.56,,
2019-01-24,27.32,,
2019-01-25,27.68,,
2019-01-28,27.79,,
2019-01-29,27.4,,
2019-01-30,26.74,,
2019-01-31,28.38,,
2019-02-01,28.56,,
2019-02-04,28.29,,
2019-02-05,29.04,,
2019-02-06,29.12,,
2019-02-07,28.64,,
2019-02-08,29.19,,
2019-02-11,28.64,,
2019-02-12,28.13,,
2019-02-13,28.32,,
2019-02-14,28.77,,
2019-02-15,29.3,,
2019-02-19,29.06,,
2019-02-20,29.09,,
2019-02-21,29.0,,
2019-02-22,29.21,,
2019-02-25,29.21,,
2019-02-26,28.39,,
2019-02-27,28.64,,
2019-02-28,28.9,,
2019-03-01,29.08,,
2019-03-04,28.78,,
2019-03-05,28.99,,
2019-03-06,28.81,,
2019-03-07,28.42,,
2019-03-08,28.92,,
2019-03-11,28.42,,
2019-03-12,28.37,,
2019-03-13,26.93,,
2019-03-14,27.43,,
2019-03-15,27.43,,
2019-03-18,27.23,,
2019-03-19,27.26,,
2019-03-20,26.69,,
2019-03-21,26.68,,
2019-03-22,26.67,,
2019-03-25,27.11,,
2019-03-26,27.64,,
2019-03-27,27.58,,
2019-03-28,26.91,,
2019-03-29,27.02,,
2019-04-01,27.75,,
2019-04-02,27.39,,
2019-04-03,27.87,,
2019-04-04,28.88,,
2019-04-05,29.48,,
2019-04-08,28.87,,
2019-04-09,28.84,,
2019-04-10,30.59,,
2019-04-11,30.19,,
2019-04-12,30.02,,
2019-04-15,30.05,,
2019-04-16,29.98,,
2019-04-17,30.41,,
2019-04-18,30.13,,
2019-04-22,29.12,,
2019-04-23,29.47,,
2019-04-24,30.38,,
2019-04-25,30.37,,
2019-04-26,31.51,,
2019-04-29,31.63,,
2019-04-30,30.9,,
2019-05-01,30.89,,
2019-05-02,29.26,,
2019-05-03,29.34,,
2019-05-06,29.14,,
2019-05-07,28.69,,
2019-05-08,28.92,,
2019-05-09,28.45,,
2019-05-10,28.46,,
2019-05-13,27.34,,
2019-05-14,27.74,,
2019-05-15,27.75,,
2019-05-16,27.88,,
2019-05-17,27.87,,
2019-05-20,27.31,,
2019-05-21,28.01,,
2019-05-22,27.42,,
2019-05-23,27.24,,
2019-05-24,27.14,,
2019-05-28,27.92,,
2019-05-29,27.47,,
2019-05-30,27.13,,
2019-05-31,27.26,,
2019-06-03,27.32,,
2019-06-04,28.62,,
2019-06-05,28.05,,
2019-06-06,28.38,,
2019-06-07,28.42,,
2019-06-10,28.25,,
2019-06-11,28.97,,
2019-06-12,29.23,,
2019-06-13,29.89,,
2019-06-14,29.02,,
2019-06-17,29.52,,
2019-06-18,29.65,,
2019-06-19,30.5,,
2019-06-20,30.93,,
2019-06-21,30.69,,
2019-06-24,31.01,,
2019-06-25,29.93,,
2019-06-26,29.52,,
2019-06-27,29.74,,
2019-06-28,30.7,,
2019-07-01,30.68,,
2019-07-02,30.88,,
2019-07-03,30.9,,
2019-07-05,31.26,,
2019-07-08,31.3,,
2019-07-09,31.63,,
2019-07-10,31.65,,
2019-07-11,31.62,,
2019-07-12,32.41,,
2019-07-15,32.38,,
2019-07-16,32.57,,
2019-07-17,31.8,,
2019-07-18,31.32,,
2019-07-19,31.46,,
2019-07-22,30.98,,
2019-07-23,30.89,,
2019-07-24,31.49,,
2019-07-25,31.46,,
2019-07-26,31.47,,
2019-07-29,31.08,,
2019-07-30,31.02,,
2019-07-31,30.31,,
2019-08-01,29.94,,
2019-08-02,29.43,,
2019-08-05,29.18,,
2019-08-06,29.54,,
2019-08-07,29.86,,
2019-08-08,29.67,,
2019-08-09,29.46,,
2019-08-12,29.25,,
2019-08-13,29.6,,
2019-08-14,27.49,,
2019-08-15,27.17,,
2019-08-16,27.95,,
2019-08-19,28.42,,
2019-08-20,28.21,,
2019-08-21,28.28,,
2019-08-22,28.03,,
2019-08-23,27.01,,
2019-08-26,27.2,,
2019-08-27,26.47,,
2019-08-28,26.94,,
2019-08-29,27.73,,
2019-08-30,27.6,,
2019-09-03,26.89,,
2019-09-04,27.04,,
2019-09-05,27.4,,
2019-09-06,27.34,,
2019-09-09,27.3,,
2019-09-10,28.43,,
2019-09-11,28.55,,
2019-09-12,28.11,,
2019-09-13,27.89,,
2019-09-16,27.97,,
2019-09-17,27.2,,
2019-09-18,27.21,,
2019-09-19,26.67,,
2019-09-20,26.23,,
2019-09-23,26.58,,
2019-09-24,26.42,,
2019-09-25,26.69,,
2019-09-26,26.46,,
2019-09-27,26.8,,
2019-09-30,26.63,27.908655462184875,-0.04581573139262851
2019-10-01,26.77,27.568655462184875,-0.028969692166539218
2019-10-02,26.43,28.158655462184875,-0.06138984386191093
2019-10-03,27.02,28.148655462184873,-0.040096247712474886
2019-10-04,27.01,28.518655462184874,-0.05290065179213366
