date,DVN,dcf,Deviation
2005-11-16,58.86,61.01501079913607,-0.03531935454753021
2005-11-17,58.65,60.97501079913607,-0.038130551658205114
2005-11-18,58.61,62.92501079913607,-0.06857385869841304
2005-11-21,60.56,64.71501079913607,-0.06420474551155497
2005-11-22,62.35,63.74501079913607,-0.021884235042830547
2005-11-23,61.38,63.74501079913607,-0.03710111222019152
2005-11-25,61.38,61.69501079913607,-0.005105936364314223
2005-11-28,59.33,62.71501079913607,-0.05397449121036746
2005-11-29,60.35,62.56501079913607,-0.03540334718789262
2005-11-30,60.2,64.26501079913606,-0.06325387249745407
2005-12-01,61.9,64.65501079913606,-0.042610940205316306
2005-12-02,62.29,65.09501079913606,-0.04309102594347047
2005-12-05,62.73,66.41501079913607,-0.0554846073921591
2005-12-06,64.05,66.81501079913608,-0.0413830779351132
2005-12-07,64.45,68.50501079913607,-0.059192907961518215
2005-12-08,66.14,67.66501079913607,-0.022537656923798832
2005-12-09,65.3,68.75501079913607,-0.05025104001844605
2005-12-12,66.39,69.36501079913607,-0.04288921409889157
2005-12-13,67.0,70.21501079913607,-0.04578808380921906
2005-12-14,67.85,68.63501079913607,-0.011437468866049239
2005-12-15,66.27,66.53501079913607,-0.003983027821790275
2005-12-16,64.17,66.04501079913607,-0.02838989314179341
2005-12-19,63.68,67.53501079913607,-0.05708166406609039
2005-12-20,65.17,66.89501079913607,-0.025786837890133807
2005-12-21,64.53,66.55501079913607,-0.030426120810761792
2005-12-22,64.19,66.22501079913607,-0.030728734877950692
2005-12-23,63.86,64.30501079913607,-0.006920312952378049
2005-12-27,61.94,65.31501079913608,-0.051672820043087486
2005-12-28,62.95,64.77501079913607,-0.028174612039746805
2005-12-29,62.41,64.90501079913606,-0.03844095807729653
2005-12-30,62.54,68.10702127659575,-0.08173931515793353
2006-01-03,64.69,69.40702127659574,-0.06796173052576082
2006-01-04,65.99,68.58702127659575,-0.03786461677818842
2006-01-05,65.17,70.00702127659575,-0.06909337361298118
2006-01-06,66.59,69.86702127659575,-0.04690369242481918
2006-01-09,66.45,69.96702127659574,-0.05026684304155449
2006-01-10,66.55,68.79702127659574,-0.03266160707106325
2006-01-11,65.38,68.90702127659574,-0.05118522338149156
2006-01-12,65.49,69.05702127659575,-0.05165327450642099
2006-01-13,65.64,70.93702127659574,-0.07467216950006594
2006-01-17,67.52,69.33702127659575,-0.026205643725988548
2006-01-18,65.92,71.67702127659574,-0.08031892472735247
2006-01-19,68.26,71.28702127659574,-0.04246244579151093
2006-01-20,67.87,71.36702127659575,-0.04900052172616831
2006-01-23,67.95,71.12702127659574,-0.04466686808436804
2006-01-24,67.71,68.46702127659574,-0.011056728662657944
2006-01-25,65.05,68.03702127659574,-0.043902881409995764
2006-01-26,64.62,68.87702127659574,-0.061806117594726206
2006-01-27,65.46,71.11702127659575,-0.07954525056095751
2006-01-30,67.7,71.62702127659574,-0.05482597498269692
2006-01-31,68.21,69.40702127659574,-0.017246400358048364
2006-02-01,65.99,68.68702127659574,-0.03926536959195126
2006-02-02,65.27,67.76702127659574,-0.03684714525674637
2006-02-03,64.35,69.07702127659574,-0.06843116841515184
2006-02-06,65.66,65.50702127659575,0.002335302696153896
2006-02-07,62.09,64.91702127659575,-0.04354822850775131
2006-02-08,61.5,62.647021276595744,-0.018309270787695953
2006-02-09,59.23,62.33702127659574,-0.049842312208175144
2006-02-10,58.92,61.41702127659575,-0.040656828102265674
2006-02-13,58.0,62.177021276595745,-0.06717950121821015
2006-02-14,58.76,61.707021276595746,-0.04775828123976378
2006-02-15,58.29,63.87702127659575,-0.08746527569598506
2006-02-16,60.46,64.12702127659574,-0.05718371450279858
2006-02-17,60.71,65.60702127659575,-0.07464172555480242
2006-02-21,62.19,63.41702127659575,-0.019348453331544113
2006-02-22,60.0,63.427021276595745,-0.054030935201119124
2006-02-23,60.01,64.39702127659575,-0.06812459939339088
2006-02-24,60.98,63.29702127659574,-0.036605534192056366
2006-02-27,59.88,62.04702127659574,-0.034925468330469944
2006-02-28,58.63,62.58702127659574,-0.0632243106619208
2006-03-01,59.17,63.90702127659574,-0.0741236437244267
2006-03-02,60.49,64.22702127659575,-0.05818456472552491
2006-03-03,60.81,61.44702127659574,-0.01036700011426539
2006-03-06,58.03,60.427021276595745,-0.03966803635121674
2006-03-07,57.01,60.94702127659574,-0.06459743551253094
2006-03-08,57.53,60.11702127659574,-0.04303309148823209
2006-03-09,56.7,60.257021276595744,-0.05903081833846491
2006-03-10,56.84,62.54702127659574,-0.09124369410588107
2006-03-13,59.13,63.86702127659574,-0.07417006746064791
2006-03-14,60.45,63.79702127659574,-0.05246359798029643
2006-03-15,60.38,64.62702127659574,-0.06571587538313128
2006-03-16,61.21,63.91702127659575,-0.04235211877101297
2006-03-17,60.5,62.317021276595746,-0.029157704257571138
2006-03-20,58.9,62.16702127659575,-0.05255232130328391
2006-03-21,58.75,61.68702127659574,-0.0476116566469722
2006-03-22,58.27,63.26702127659574,-0.07898303374754068
2006-03-23,59.85,64.37702127659574,-0.07032045265259168
2006-03-24,60.96,64.02702127659575,-0.04790198287292269
2006-03-27,60.61,65.20702127659574,-0.07049886939469374
2006-03-28,61.79,66.42702127659574,-0.06980625034031895
2006-03-29,63.01,65.97702127659575,-0.04497052487648834
2006-03-30,62.56,64.58702127659575,-0.03138434373548471
2006-03-31,61.17,65.10739420935413,-0.0604753769854981
2006-04-03,61.78,65.44739420935412,-0.056035755948094734
2006-04-04,62.12,65.90739420935412,-0.05746539147524954
2006-04-05,62.58,64.85739420935413,-0.03511387155029533
2006-04-06,61.53,63.12739420935412,-0.0253042950586011
2006-04-07,59.8,64.42739420935412,-0.07182339540720206
2006-04-10,61.1,63.79739420935412,-0.042280632975423615
2006-04-11,60.47,63.32739420935412,-0.04512098192304981
2006-04-12,60.0,63.43739420935412,-0.0541856148443004
2006-04-13,60.11,65.15739420935412,-0.07746464189676738
2006-04-17,61.83,67.09739420935412,-0.07850370750493008
2006-04-18,63.77,68.02739420935411,-0.06258352622256835
2006-04-19,64.7,66.57739420935413,-0.028198673613608505
2006-04-20,63.25,67.47739420935412,-0.06264904356321588
2006-04-21,64.15,65.85739420935413,-0.02592562657317543
2006-04-24,62.53,65.22739420935412,-0.04135370180045128
2006-04-25,61.9,63.24739420935412,-0.02130355291625352
2006-04-26,59.92,62.85739420935412,-0.04673108464488318
2006-04-27,59.53,63.43739420935412,-0.061594494194686766
2006-04-28,60.11,64.10739420935413,-0.06235465126378281
2006-05-01,60.78,66.11739420935412,-0.0807260218461392
2006-05-02,62.79,66.41739420935411,-0.05461512383217282
2006-05-03,63.09,65.39739420935412,-0.03528266282242909
2006-05-04,62.07,66.58739420935412,-0.06784158267481077
2006-05-05,63.26,66.24739420935413,-0.04509451647129559
2006-05-08,62.92,65.66739420935411,-0.04183802696046002
2006-05-09,62.34,66.42739420935412,-0.06153175595707083
2006-05-10,63.1,65.79739420935412,-0.040995456457919244
2006-05-11,62.47,63.07739420935412,-0.009629348468932819
2006-05-12,59.75,61.477394209354124,-0.02809803882499773
2006-05-15,58.15,61.98739420935412,-0.061906041676697
2006-05-16,58.66,59.727394209354124,-0.017871099576397653
2006-05-17,56.4,58.76739420935412,-0.04028414465546104
2006-05-18,55.44,60.44739420935412,-0.08283887626340791
2006-05-19,57.12,60.66739420935412,-0.05847282969023848
2006-05-22,57.34,59.55739420935412,-0.03723121601928403
2006-05-23,56.23,57.82739420935412,-0.027623485913458756
2006-05-24,54.5,59.44739420935412,-0.08322306259431711
2006-05-25,56.12,60.34739420935412,-0.07005098173234559
2006-05-26,57.02,59.477394209354124,-0.04131644033873361
2006-05-30,56.15,60.68739420935412,-0.07476666725385195
2006-05-31,57.36,60.66739420935412,-0.054516833176331936
2006-06-01,57.34,61.39739420935412,-0.06608414349832381
2006-06-02,58.07,59.40739420935412,-0.022512251667546446
2006-06-05,56.08,60.01739420935412,-0.065604217930882
2006-06-06,56.69,57.46739420935412,-0.013527570199582506
2006-06-07,54.14,57.91739420935412,-0.06522037569059069
2006-06-08,54.59,56.41739420935412,-0.03239061702447665
2006-06-09,53.09,55.227394209354124,-0.038701703021724265
2006-06-12,51.9,52.42739420935412,-0.01005951597075605
2006-06-13,49.1,55.50739420935412,-0.11543316526781477
2006-06-14,52.18,57.977394209354124,-0.09999404575548809
2006-06-15,54.65,57.90739420935412,-0.0562517836250338
2006-06-16,54.58,55.59739420935412,-0.018299314631960772
2006-06-19,52.27,55.46739420935412,-0.05764457218390295
2006-06-20,52.14,56.89739420935412,-0.08361356922338614
2006-06-21,53.57,57.09739420935412,-0.06177854976044139
2006-06-22,53.77,59.00739420935412,-0.08875826969705192
2006-06-23,55.68,59.89739420935412,-0.0704103119179681
2006-06-26,56.57,59.63739420935412,-0.05143407504670949
2006-06-27,56.31,59.59739420935412,-0.05516003263173119
2006-06-28,56.27,61.51739420935412,-0.08529935763365315
2006-06-29,58.19,63.73739420935412,-0.08703515853084542
2006-06-30,60.41,63.304250559284114,-0.045719687599392156
2006-07-03,61.0,63.84425055928411,-0.04454983078927388
2006-07-05,61.54,63.834250559284115,-0.03594074559007154
2006-07-06,61.53,63.264250559284115,-0.027412804924622836
2006-07-07,60.96,63.014250559284115,-0.03259977768602462
2006-07-10,60.71,63.66425055928411,-0.046403602230943086
2006-07-11,61.36,62.85425055928412,-0.023773261887431785
2006-07-12,60.55,62.17425055928412,-0.026124167877751514
2006-07-13,59.87,63.684250559284116,-0.059893152950483475
2006-07-14,61.38,62.044250559284116,-0.01070607757038522
2006-07-17,59.74,61.834250559284115,-0.03386877887807882
2006-07-18,59.53,62.39425055928412,-0.04590568094992409
2006-07-19,60.09,61.35425055928412,-0.02060575343614568
2006-07-20,59.05,59.64425055928412,-0.00996324966299067
2006-07-21,57.34,62.14425055928412,-0.07730804565260585
2006-07-24,59.84,63.374250559284114,-0.055767926690950875
2006-07-25,61.07,66.10425055928411,-0.07615623075204914
2006-07-26,63.8,65.30425055928411,-0.023034496933986515
2006-07-27,63.0,65.65425055928412,-0.04042770325871592
2006-07-28,63.35,66.94425055928411,-0.053690205346329734
2006-07-31,64.64,67.06425055928412,-0.0361481793812205
2006-08-01,64.76,68.05425055928411,-0.048406242552247125
2006-08-02,65.75,66.57425055928411,-0.01238092133759916
2006-08-03,64.27,65.55425055928411,-0.01959065275443428
2006-08-04,63.25,66.45425055928412,-0.0482173906456983
2006-08-07,64.15,65.32425055928411,-0.017975721867921512
2006-08-08,63.02,65.84425055928412,-0.042892895511677964
2006-08-09,63.54,65.86425055928412,-0.03528849929283062
2006-08-10,63.56,65.62425055928412,-0.031455605842222956
2006-08-11,63.32,64.23425055928412,-0.014233069605759985
2006-08-14,61.93,64.34425055928412,-0.03752084356099117
2006-08-15,62.04,63.60425055928412,-0.024593490930706174
2006-08-16,61.3,62.444250559284114,-0.01832435410843425
2006-08-17,60.14,63.154250559284115,-0.04772838775839128
2006-08-18,60.85,63.194250559284114,-0.037095946839102334
2006-08-21,60.89,64.54425055928412,-0.0566162055894921
2006-08-22,62.24,63.70425055928412,-0.022985131234241063
2006-08-23,61.4,64.86425055928412,-0.05340770192230759
2006-08-24,62.56,65.26425055928412,-0.04143540354956898
2006-08-25,62.96,64.25425055928412,-0.02014264500820806
2006-08-28,61.95,64.50425055928412,-0.03959817433948121
2006-08-29,62.2,63.42425055928412,-0.019302562481834595
2006-08-30,61.12,64.79425055928412,-0.05670642885084898
2006-08-31,62.49,66.45425055928412,-0.05965382990434287
2006-09-01,64.15,74.44425055928411,-0.13828133780574792
2006-09-05,72.14,71.31425055928412,0.011579024307763364
2006-09-06,69.01,72.16425055928411,-0.04370932331227961
2006-09-07,69.86,69.86425055928412,-6.084026165154022e-05
2006-09-08,67.56,68.11425055928412,-0.008137071974413268
2006-09-11,65.81,67.50425055928412,-0.025098427806352408
2006-09-12,65.2,69.17425055928412,-0.057452744730180805
2006-09-13,66.87,67.03425055928412,-0.0024502483120751872
2006-09-14,64.73,67.88425055928411,-0.046465130472781224
2006-09-15,65.58,69.14425055928412,-0.0515480395037059
2006-09-18,66.84,66.62425055928412,0.003238301953188971
2006-09-19,64.32,64.22425055928412,0.00149086116041941
2006-09-20,61.92,64.86425055928412,-0.04539095933272441
2006-09-21,62.56,63.16425055928411,-0.009566337824541749
2006-09-22,60.86,62.934250559284116,-0.032959009455911015
2006-09-25,60.63,63.45425055928412,-0.04450845348248933
2006-09-26,61.15,64.46425055928411,-0.051412225078707574
2006-09-27,62.16,64.00425055928412,-0.02881450127403462
2006-09-28,61.7,65.45425055928412,-0.057356864179260114
2006-09-29,63.15,64.17561521252796,-0.01598138497202506
2006-10-02,61.5,61.87561521252796,-0.00607048853151293
2006-10-03,59.2,63.76561521252796,-0.0715999555138136
2006-10-04,61.09,64.92561521252796,-0.05907707150671471
2006-10-05,62.25,65.07561521252796,-0.04342049173565088
2006-10-06,62.4,64.22561521252797,-0.028425032698976227
2006-10-09,61.55,66.37561521252796,-0.07270162690133775
2006-10-10,63.7,65.33561521252797,-0.02503405236497014
2006-10-11,62.66,66.31561521252796,-0.055124501232665435
2006-10-12,63.64,67.39561521252796,-0.05572491920557221
2006-10-13,64.72,69.68561521252796,-0.07125739218034854
2006-10-16,67.01,69.17561521252796,-0.031306049189075424
2006-10-17,66.5,69.10561521252797,-0.03770482622164106
2006-10-18,66.43,71.01561521252796,-0.06457192828372482
2006-10-19,68.34,70.06561521252796,-0.02462856006178915
2006-10-20,67.39,69.19561521252797,-0.02609435882580402
2006-10-23,66.52,71.67561521252796,-0.0719298355129685
2006-10-24,69.0,72.02561521252797,-0.0420074886358166
2006-10-25,69.35,71.17561521252796,-0.025649447596297392
2006-10-26,68.5,69.85561521252797,-0.01940595911157117
2006-10-27,67.18,68.96561521252796,-0.02589138380083056
2006-10-30,66.29,69.51561521252796,-0.04640130426331379
2006-10-31,66.84,69.11561521252797,-0.03292476245101106
2006-11-01,66.44,69.71561521252796,-0.04698538774336647
2006-11-02,67.04,71.37561521252796,-0.060743647527495614
2006-11-03,68.7,71.52561521252797,-0.039504941049889
2006-11-06,68.85,70.90561521252796,-0.02899086632795722
2006-11-07,68.23,72.05561521252797,-0.05309253416606485
2006-11-08,69.38,73.75561521252797,-0.05932585878267804
2006-11-09,71.08,72.76561521252796,-0.023164996373695956
2006-11-10,70.09,72.76561521252796,-0.036770323520432524
2006-11-13,70.09,72.66561521252797,-0.03544475891375809
2006-11-14,69.99,73.30561521252797,-0.045230030508786045
2006-11-15,70.63,71.55561521252797,-0.012935605539534434
2006-11-16,68.88,72.63561521252797,-0.05170487234863008
2006-11-17,69.96,71.97561521252797,-0.02800414010462171
2006-11-20,69.3,74.06561521252796,-0.06434315301173488
2006-11-21,71.39,73.42561521252796,-0.02772350230414733
2006-11-22,70.75,73.14561521252796,-0.032751316747659964
2006-11-24,70.47,72.16561521252797,-0.023496165140896808
2006-11-27,69.49,73.29561521252796,-0.05192145807758353
2006-11-28,70.62,75.40561521252796,-0.06346497139556351
2006-11-29,72.73,76.04561521252796,-0.04360034701884741
2006-11-30,73.37,76.24561521252797,-0.03771515521925339
2006-12-01,73.57,75.74561521252797,-0.028722655515089568
2006-12-04,73.07,76.70561521252796,-0.04739698915724466
2006-12-05,74.03,75.91561521252797,-0.02483830510032925
2006-12-06,73.24,76.32561521252796,-0.04042699431817354
2006-12-07,73.65,74.74561521252797,-0.014657919523610063
2006-12-08,72.07,73.86561521252797,-0.02430921623493676
2006-12-11,71.19,73.68561521252796,-0.033868417944669105
2006-12-12,71.01,73.74561521252797,-0.037095293118705075
2006-12-13,71.07,74.93561521252796,-0.051585820728428544
2006-12-14,72.26,73.35561521252797,-0.01493566933292989
2006-12-15,70.68,70.89561521252796,-0.003041305331529909
2006-12-18,68.22,72.03561521252796,-0.052968454580011315
2006-12-19,69.36,71.36561521252797,-0.028103382932455845
2006-12-20,68.69,71.31561521252796,-0.03681683463997831
2006-12-21,68.64,70.78561521252796,-0.030311458141402348
2006-12-22,68.11,69.86561521252797,-0.025128458501187945
2006-12-26,67.19,70.16561521252797,-0.042408453250427414
2006-12-27,67.49,70.07561521252796,-0.03689750285725235
2006-12-28,67.4,69.75561521252797,-0.03376954249992625
2006-12-29,67.08,66.50955357142857,0.008576909600795712
2007-01-03,64.86,65.34955357142857,-0.007491307050682128
2007-01-04,63.7,66.96955357142858,-0.04882149270924019
2007-01-05,65.32,67.26955357142857,-0.028981217622597977
2007-01-08,65.62,67.29955357142858,-0.02495638503227171
2007-01-09,65.65,66.31955357142857,-0.010095869700139537
2007-01-10,64.67,65.63955357142858,-0.014770873942241414
2007-01-11,63.99,67.27955357142856,-0.04889380795216114
2007-01-12,65.63,66.53955357142857,-0.01366936690448628
2007-01-16,64.89,67.34955357142857,-0.036519226052776355
2007-01-17,65.7,67.38955357142858,-0.025071446268563835
2007-01-18,65.74,69.30955357142857,-0.05150160962658468
2007-01-19,67.66,68.92955357142857,-0.018418131347869404
2007-01-22,67.28,71.07955357142858,-0.053454944221200895
2007-01-23,69.43,71.55955357142857,-0.029759179105315448
2007-01-24,69.91,69.87955357142857,0.00043569867028847575
2007-01-25,68.23,69.72955357142857,-0.02150527996558116
2007-01-26,68.08,69.68955357142858,-0.02309605226239342
2007-01-29,68.04,71.82955357142858,-0.05275758212335502
2007-01-30,70.18,71.73955357142857,-0.021739103378665026
2007-01-31,70.09,71.83955357142857,-0.024353625328267348
2007-02-01,70.19,72.04955357142858,-0.02580936979137627
2007-02-02,70.4,72.01955357142857,-0.022487692454554065
2007-02-05,70.37,71.44955357142857,-0.015109311639705747
2007-02-06,69.8,70.78955357142857,-0.013978807910267288
2007-02-07,69.14,70.37955357142857,-0.017612410260183675
2007-02-08,68.73,69.89955357142857,-0.016731917611368274
2007-02-09,68.25,68.45955357142857,-0.003060983609978307
2007-02-12,66.81,68.73955357142857,-0.028070499023877593
2007-02-13,67.09,68.99955357142858,-0.027674868496819993
2007-02-14,67.35,68.34955357142857,-0.014624141917532696
2007-02-15,66.7,68.33955357142857,-0.02399128302345288
2007-02-16,66.69,67.37955357142857,-0.010233869696058218
2007-02-20,65.73,67.73955357142857,-0.029665881534184813
2007-02-21,66.09,68.06955357142857,-0.02908133618580777
2007-02-22,66.42,67.79955357142858,-0.020347531786845452
2007-02-23,66.15,68.75955357142857,-0.037951869025992346
2007-02-26,67.11,67.21955357142858,-0.0016297872509992706
2007-02-27,65.57,67.34955357142857,-0.0264226483630845
2007-02-28,65.7,67.18955357142858,-0.02216942206417616
2007-03-01,65.54,66.09955357142857,-0.008465315440049137
2007-03-02,64.45,65.15955357142857,-0.010889478710911504
2007-03-05,63.51,66.17955357142857,-0.040338041394420765
2007-03-06,64.53,66.88955357142858,-0.03527536730991798
2007-03-07,65.24,66.38955357142858,-0.01731527792534071
