date,APD,dcf,Deviation
1998-02-11,39.26,,
1998-02-12,39.52,,
1998-02-13,39.78,,
1998-02-17,39.86,,
1998-02-18,40.18,,
1998-02-19,40.21,,
1998-02-20,40.5,,
1998-02-23,40.21,,
1998-02-24,39.23,,
1998-02-25,38.97,,
1998-02-26,38.97,,
1998-02-27,38.82,,
1998-03-02,38.71,,
1998-03-03,38.85,,
1998-03-04,38.62,,
1998-03-05,38.07,,
1998-03-06,37.96,,
1998-03-09,38.07,,
1998-03-10,38.07,,
1998-03-11,37.73,,
1998-03-12,38.07,,
1998-03-13,37.7,,
1998-03-16,38.1,,
1998-03-17,38.27,,
1998-03-18,38.51,,
1998-03-19,38.51,,
1998-03-20,38.27,,
1998-03-23,38.56,,
1998-03-24,38.71,,
1998-03-25,38.62,,
1998-03-26,38.22,,
1998-03-27,37.93,,
1998-03-30,37.78,,
1998-03-31,38.33,,
1998-04-01,38.16,,
1998-04-02,38.27,,
1998-04-03,38.33,,
1998-04-06,38.51,,
1998-04-07,38.33,,
1998-04-08,38.13,,
1998-04-09,38.33,,
1998-04-13,37.99,,
1998-04-14,38.77,,
1998-04-15,39.55,,
1998-04-16,39.4,,
1998-04-17,40.33,,
1998-04-20,40.18,,
1998-04-21,41.05,,
1998-04-22,40.67,,
1998-04-23,41.14,,
1998-04-24,41.19,,
1998-04-27,40.73,,
1998-04-28,40.33,,
1998-04-29,40.18,,
1998-04-30,40.21,,
1998-05-01,40.33,,
1998-05-04,41.11,,
1998-05-05,40.76,,
1998-05-06,40.62,,
1998-05-07,40.27,,
1998-05-08,40.56,,
1998-05-11,40.73,,
1998-05-12,41.63,,
1998-05-13,41.74,,
1998-05-14,41.63,,
1998-05-15,41.02,,
1998-05-18,40.67,,
1998-05-19,40.44,,
1998-05-20,40.91,,
1998-05-21,40.85,,
1998-05-22,40.7,,
1998-05-26,39.63,,
1998-05-27,39.55,,
1998-05-28,40.21,,
1998-05-29,40.24,,
1998-06-01,40.5,,
1998-06-02,40.53,,
1998-06-03,40.53,,
1998-06-04,40.44,,
1998-06-05,40.24,,
1998-06-08,40.62,,
1998-06-09,40.36,,
1998-06-10,40.41,,
1998-06-11,40.1,,
1998-06-12,39.4,,
1998-06-15,38.82,,
1998-06-16,39.89,,
1998-06-17,40.24,,
1998-06-18,40.07,,
1998-06-19,36.94,,
1998-06-22,36.89,,
1998-06-23,37.35,,
1998-06-24,37.52,,
1998-06-25,36.6,,
1998-06-26,36.42,,
1998-06-29,35.96,,
1998-06-30,37.0,,
1998-07-01,35.85,,
1998-07-02,35.27,,
1998-07-06,36.6,,
1998-07-07,36.66,,
1998-07-08,36.48,,
1998-07-09,35.62,,
1998-07-10,35.04,,
1998-07-13,34.86,,
1998-07-14,35.38,,
1998-07-15,35.21,,
1998-07-16,35.15,,
1998-07-17,35.38,,
1998-07-20,35.09,,
1998-07-21,34.81,,
1998-07-22,35.21,,
1998-07-23,34.46,,
1998-07-24,35.04,,
1998-07-27,35.15,,
1998-07-28,34.23,,
1998-07-29,34.4,,
1998-07-30,33.77,,
1998-07-31,32.38,,
1998-08-03,32.32,,
1998-08-04,30.82,,
1998-08-05,30.99,,
1998-08-06,30.53,,
1998-08-07,31.22,,
1998-08-10,31.68,,
1998-08-11,31.68,,
1998-08-12,32.32,,
1998-08-13,31.57,,
1998-08-14,31.34,,
1998-08-17,31.68,,
1998-08-18,32.32,,
1998-08-19,32.49,,
1998-08-20,32.78,,
1998-08-21,32.72,,
1998-08-24,32.15,,
1998-08-25,31.39,,
1998-08-26,30.82,,
1998-08-27,29.49,,
1998-08-28,29.54,,
1998-08-31,28.27,,
1998-09-01,29.43,,
1998-09-02,29.26,,
1998-09-03,29.72,,
1998-09-04,29.14,,
1998-09-08,30.06,,
1998-09-09,29.83,,
1998-09-10,28.68,,
1998-09-11,29.14,,
1998-09-14,29.54,,
1998-09-15,30.47,,
1998-09-16,30.82,,
1998-09-17,30.41,,
1998-09-18,30.24,,
1998-09-21,29.66,,
1998-09-22,28.91,,
1998-09-23,28.56,,
1998-09-24,28.56,,
1998-09-25,28.73,,
1998-09-28,28.5,,
1998-09-29,28.56,,
1998-09-30,27.52,,
1998-10-01,27.64,,
1998-10-02,27.87,,
1998-10-05,27.87,,
1998-10-06,29.08,,
1998-10-07,29.37,,
1998-10-08,27.75,,
1998-10-09,28.68,,
1998-10-12,30.06,,
1998-10-13,30.64,,
1998-10-14,32.32,,
1998-10-15,33.07,,
1998-10-16,34.4,,
1998-10-19,34.23,,
1998-10-20,34.23,,
1998-10-21,33.13,,
1998-10-22,34.81,,
1998-10-23,33.65,,
1998-10-26,34.46,,
1998-10-27,33.77,,
1998-10-28,33.48,,
1998-10-29,34.52,,
1998-10-30,34.92,,
1998-11-02,35.73,,
1998-11-03,37.0,,
1998-11-04,36.94,,
1998-11-05,37.81,,
1998-11-06,37.52,,
1998-11-09,37.18,,
1998-11-10,36.37,,
1998-11-11,35.21,,
1998-11-12,35.09,,
1998-11-13,37.0,,
1998-11-16,37.7,,
1998-11-17,37.87,,
1998-11-18,37.0,,
1998-11-19,36.54,,
1998-11-20,36.37,,
1998-11-23,37.81,,
1998-11-24,36.83,,
1998-11-25,37.41,,
1998-11-27,36.71,,
1998-11-30,35.27,,
1998-12-01,35.15,,
1998-12-02,34.23,,
1998-12-03,33.71,,
1998-12-04,34.11,,
1998-12-07,34.4,,
1998-12-08,33.24,,
1998-12-09,34.0,,
1998-12-10,34.11,,
1998-12-11,33.53,,
1998-12-14,34.0,,
1998-12-15,33.19,,
1998-12-16,32.84,,
1998-12-17,34.52,,
1998-12-18,33.77,,
1998-12-21,35.21,,
1998-12-22,35.27,,
1998-12-23,35.33,,
1998-12-24,35.67,,
1998-12-28,36.19,,
1998-12-29,35.96,,
1998-12-30,35.56,,
1998-12-31,37.0,,
1999-01-04,36.08,,
1999-01-05,36.25,,
1999-01-06,37.06,,
1999-01-07,36.14,,
1999-01-08,37.06,,
1999-01-11,37.93,,
1999-01-12,36.31,,
1999-01-13,36.6,,
1999-01-14,35.38,,
1999-01-15,36.42,,
1999-01-19,36.02,,
1999-01-20,34.34,,
1999-01-21,33.88,,
1999-01-22,33.19,,
1999-01-25,33.36,,
1999-01-26,32.84,,
1999-01-27,31.91,,
1999-01-28,31.39,,
1999-01-29,31.11,,
1999-02-01,30.87,,
1999-02-02,30.47,,
1999-02-03,29.6,,
1999-02-04,30.18,,
1999-02-05,29.83,,
1999-02-08,30.64,,
1999-02-09,30.64,,
1999-02-10,31.22,,
1999-02-11,31.97,,
1999-02-12,31.68,,
1999-02-16,31.05,,
1999-02-17,31.97,,
1999-02-18,30.64,,
1999-02-19,30.7,,
1999-02-22,31.39,,
1999-02-23,30.76,,
1999-02-24,29.37,,
1999-02-25,29.43,,
1999-02-26,29.72,,
1999-03-01,29.26,,
1999-03-02,28.33,,
1999-03-03,28.73,,
1999-03-04,29.6,,
1999-03-05,29.72,,
1999-03-08,29.43,,
1999-03-09,30.01,,
1999-03-10,29.72,,
1999-03-11,29.6,,
1999-03-12,29.43,,
1999-03-15,29.37,,
1999-03-16,29.02,,
1999-03-17,29.31,,
1999-03-18,29.72,,
1999-03-19,30.18,,
1999-03-22,30.93,,
1999-03-23,29.89,,
1999-03-24,30.59,,
1999-03-25,31.51,,
1999-03-26,31.51,,
1999-03-29,32.55,,
1999-03-30,32.61,,
1999-03-31,31.68,,
1999-04-01,31.63,,
1999-04-05,32.15,,
1999-04-06,31.28,,
1999-04-07,31.97,,
1999-04-08,32.15,,
1999-04-09,31.86,,
1999-04-12,32.44,,
1999-04-13,31.45,,
1999-04-14,34.34,,
1999-04-15,38.1,,
1999-04-16,40.24,,
1999-04-19,42.32,,
1999-04-20,41.63,,
1999-04-21,41.22,,
1999-04-22,40.47,,
1999-04-23,39.49,,
1999-04-26,38.8,,
1999-04-27,38.27,,
1999-04-28,40.65,,
1999-04-29,43.36,,
1999-04-30,43.48,,
1999-05-03,45.44,,
1999-05-04,44.81,,
1999-05-05,43.88,,
1999-05-06,43.42,,
1999-05-07,44.29,,
1999-05-10,44.0,,
1999-05-11,45.04,,
1999-05-12,43.42,,
1999-05-13,42.9,,
1999-05-14,42.67,,
1999-05-17,40.7,,
1999-05-18,39.37,,
1999-05-19,41.69,,
1999-05-20,40.99,,
1999-05-21,40.53,,
1999-05-24,39.95,,
1999-05-25,39.66,,
1999-05-26,39.66,,
1999-05-27,37.99,,
1999-05-28,37.93,,
1999-06-01,40.01,,
1999-06-02,39.08,,
1999-06-03,38.33,,
1999-06-04,39.49,,
1999-06-07,39.43,,
1999-06-08,38.62,,
1999-06-09,37.93,,
1999-06-10,37.93,,
1999-06-11,38.45,,
1999-06-14,40.18,,
1999-06-15,41.17,,
1999-06-16,40.76,,
1999-06-17,41.69,,
1999-06-18,42.09,,
1999-06-21,42.84,,
1999-06-22,41.74,,
1999-06-23,41.4,,
1999-06-24,37.93,,
1999-06-25,37.93,,
1999-06-28,38.1,,
1999-06-29,38.45,,
1999-06-30,37.23,,
1999-07-01,37.99,,
1999-07-02,39.72,,
1999-07-06,39.14,,
1999-07-07,39.2,,
1999-07-08,39.03,,
1999-07-09,39.78,,
1999-07-12,38.16,,
1999-07-13,38.39,,
1999-07-14,38.45,,
1999-07-15,38.22,,
1999-07-16,34.17,,
1999-07-19,33.24,,
1999-07-20,33.71,,
1999-07-21,32.96,,
1999-07-22,32.55,,
1999-07-23,32.9,,
1999-07-26,32.26,,
1999-07-27,32.09,,
1999-07-28,31.63,,
1999-07-29,30.76,,
1999-07-30,30.93,,
1999-08-02,32.61,,
1999-08-03,32.44,,
1999-08-04,31.51,,
1999-08-05,31.91,,
1999-08-06,31.86,,
1999-08-09,31.57,,
1999-08-10,31.45,,
1999-08-11,31.05,,
1999-08-12,30.41,,
1999-08-13,32.15,,
1999-08-16,32.15,,
1999-08-17,32.61,,
1999-08-18,32.55,,
1999-08-19,32.72,,
1999-08-20,33.88,,
1999-08-23,33.24,,
1999-08-24,33.19,,
1999-08-25,33.19,,
1999-08-26,33.3,,
1999-08-27,32.67,,
1999-08-30,31.86,,
1999-08-31,31.45,,
1999-09-01,31.86,,
1999-09-02,31.57,,
1999-09-03,31.86,,
1999-09-07,31.63,,
1999-09-08,31.45,,
1999-09-09,31.8,,
1999-09-10,32.09,,
1999-09-13,32.09,,
1999-09-14,30.99,,
1999-09-15,31.57,,
1999-09-16,30.59,,
1999-09-17,29.83,,
1999-09-20,30.3,,
1999-09-21,29.6,,
1999-09-22,28.39,,
1999-09-23,27.87,,
1999-09-24,27.98,,
1999-09-27,27.98,,
1999-09-28,27.41,,
1999-09-29,25.84,,
1999-09-30,27.06,,
1999-10-01,26.94,,
1999-10-04,27.93,,
1999-10-05,27.98,,
1999-10-06,28.27,,
1999-10-07,28.27,,
1999-10-08,29.26,,
1999-10-11,28.1,,
1999-10-12,26.88,,
1999-10-13,26.77,,
1999-10-14,26.83,,
1999-10-15,25.32,,
1999-10-18,25.5,,
1999-10-19,25.79,,
1999-10-20,25.61,,
1999-10-21,25.27,,
1999-10-22,25.09,,
1999-10-25,25.73,,
1999-10-26,25.27,,
1999-10-27,26.54,,
1999-10-28,25.32,,
1999-10-29,25.44,,
1999-11-01,25.96,,
1999-11-02,26.02,,
1999-11-03,25.21,,
1999-11-04,25.67,,
1999-11-05,24.8,,
1999-11-08,24.46,,
1999-11-09,24.63,,
1999-11-10,25.32,,
1999-11-11,25.73,,
1999-11-12,28.79,,
1999-11-15,29.49,,
1999-11-16,30.41,,
1999-11-17,31.11,,
1999-11-18,30.64,,
1999-11-19,29.43,,
1999-11-22,29.2,,
1999-11-23,29.66,,
1999-11-24,29.95,,
1999-11-26,29.78,,
1999-11-29,29.37,,
1999-11-30,29.95,,
1999-12-01,29.83,,
1999-12-02,30.18,,
1999-12-03,29.26,,
1999-12-06,29.14,,
1999-12-07,28.5,,
1999-12-08,29.26,,
1999-12-09,29.08,,
1999-12-10,29.26,,
1999-12-13,28.21,,
1999-12-14,29.26,,
1999-12-15,28.79,,
1999-12-16,28.62,,
1999-12-17,29.08,,
1999-12-20,28.27,,
1999-12-21,27.12,,
1999-12-22,26.94,,
1999-12-23,28.5,,
1999-12-27,28.56,,
1999-12-28,29.02,,
1999-12-29,30.99,,
1999-12-30,30.64,,
1999-12-31,31.05,,
2000-01-03,30.35,,
2000-01-04,29.43,,
2000-01-05,29.6,,
2000-01-06,31.57,,
2000-01-07,33.77,,
2000-01-10,31.68,,
2000-01-11,30.24,,
2000-01-12,30.76,,
2000-01-13,30.53,,
2000-01-14,29.95,,
2000-01-18,28.5,,
2000-01-19,28.56,,
2000-01-20,27.64,,
2000-01-21,26.77,,
2000-01-24,27.93,,
2000-01-25,28.73,,
2000-01-26,29.14,,
2000-01-27,28.56,,
2000-01-28,27.58,,
2000-01-31,27.41,,
2000-02-01,28.33,,
2000-02-02,28.1,,
2000-02-03,28.45,,
2000-02-04,28.56,,
2000-02-07,28.5,,
2000-02-08,27.93,,
2000-02-09,26.48,,
2000-02-10,25.96,,
2000-02-11,24.92,,
2000-02-14,26.54,,
2000-02-15,26.83,,
2000-02-16,25.9,,
2000-02-17,26.36,,
2000-02-18,25.03,,
2000-02-22,25.73,,
2000-02-23,25.15,,
2000-02-24,24.4,,
2000-02-25,24.17,,
2000-02-28,24.17,,
2000-02-29,23.82,,
2000-03-01,23.99,,
2000-03-02,23.59,,
2000-03-03,24.34,,
2000-03-06,23.42,,
2000-03-07,22.38,,
2000-03-08,22.95,,
2000-03-09,22.95,,
2000-03-10,23.07,,
2000-03-13,22.84,,
2000-03-14,23.01,,
2000-03-15,25.32,,
2000-03-16,27.46,,
2000-03-17,25.5,,
2000-03-20,25.9,,
2000-03-21,26.36,,
2000-03-22,25.03,,
2000-03-23,26.19,,
2000-03-24,26.77,,
2000-03-27,25.84,,
2000-03-28,25.96,,
2000-03-29,26.31,,
2000-03-30,26.6,,
2000-03-31,26.31,,
2000-04-03,27.87,,
2000-04-04,27.52,,
2000-04-05,27.46,,
2000-04-06,27.35,,
2000-04-07,27.06,,
2000-04-10,27.23,,
2000-04-11,28.62,,
2000-04-12,29.31,,
2000-04-13,27.81,,
2000-04-14,26.77,,
2000-04-17,27.64,,
2000-04-18,27.17,,
2000-04-19,25.79,,
2000-04-20,27.64,,
2000-04-24,29.2,,
2000-04-25,30.3,,
2000-04-26,28.5,,
2000-04-27,28.45,,
2000-04-28,28.73,,
2000-05-01,29.2,,
2000-05-02,29.66,,
2000-05-03,28.27,,
2000-05-04,28.68,,
2000-05-05,29.02,,
2000-05-08,28.91,,
2000-05-09,28.04,,
2000-05-10,28.85,,
2000-05-11,32.15,,
2000-05-12,33.07,,
2000-05-15,32.2,,
2000-05-16,31.51,,
2000-05-17,31.68,,
2000-05-18,32.35,,
2000-05-19,33.3,,
2000-05-22,33.85,,
2000-05-23,35.73,,
2000-05-24,34.52,,
2000-05-25,32.9,,
2000-05-26,31.86,,
2000-05-30,32.03,,
2000-05-31,32.03,,
2000-06-01,33.59,,
2000-06-02,33.71,,
2000-06-05,33.3,,
2000-06-06,32.55,,
2000-06-07,31.91,,
2000-06-08,31.22,,
2000-06-09,31.22,,
2000-06-12,31.16,,
2000-06-13,31.16,,
2000-06-14,31.86,,
2000-06-15,32.2,,
2000-06-16,32.15,,
2000-06-19,31.57,,
2000-06-20,29.83,,
2000-06-21,28.91,,
2000-06-22,29.08,,
2000-06-23,28.68,,
2000-06-26,28.79,,
2000-06-27,30.7,,
2000-06-28,30.79,,
2000-06-29,30.24,,
2000-06-30,28.5,,
2000-07-03,28.79,,
2000-07-05,29.08,,
2000-07-06,28.56,,
2000-07-07,27.98,,
2000-07-10,27.69,,
2000-07-11,28.21,,
2000-07-12,27.87,,
2000-07-13,28.56,,
2000-07-14,29.08,,
2000-07-17,28.5,,
2000-07-18,28.1,,
2000-07-19,27.69,,
2000-07-20,28.16,,
2000-07-21,29.08,,
2000-07-24,29.6,,
2000-07-25,30.18,,
2000-07-26,30.18,,
2000-07-27,30.47,,
2000-07-28,30.53,,
2000-07-31,30.87,,
2000-08-01,30.87,,
2000-08-02,30.76,,
2000-08-03,31.45,,
2000-08-04,31.45,,
2000-08-07,31.63,,
2000-08-08,31.91,,
2000-08-09,32.03,,
2000-08-10,31.68,,
2000-08-11,32.49,,
2000-08-14,33.07,,
2000-08-15,33.01,,
2000-08-16,33.48,,
2000-08-17,34.17,,
2000-08-18,32.96,,
2000-08-21,32.96,,
2000-08-22,32.96,,
2000-08-23,34.05,,
2000-08-24,34.52,,
2000-08-25,34.69,,
2000-08-28,34.69,,
2000-08-29,34.98,,
2000-08-30,34.17,,
2000-08-31,33.61,,
2000-09-01,33.82,,
2000-09-05,34.75,,
2000-09-06,36.08,,
2000-09-07,34.23,,
2000-09-08,33.3,,
2000-09-11,32.9,,
2000-09-12,32.84,,
2000-09-13,32.32,,
2000-09-14,32.61,,
2000-09-15,32.32,,
2000-09-18,31.65,,
2000-09-19,31.63,,
2000-09-20,30.99,,
2000-09-21,30.93,,
2000-09-22,31.34,,
2000-09-25,30.87,,
2000-09-26,30.59,,
2000-09-27,30.99,,
2000-09-28,32.61,,
2000-09-29,33.3,,
2000-10-02,33.13,,
2000-10-03,34.17,,
2000-10-04,34.29,,
2000-10-05,35.04,,
2000-10-06,35.21,,
2000-10-09,35.33,,
2000-10-10,35.44,,
2000-10-11,35.21,,
2000-10-12,34.11,,
2000-10-13,33.24,,
2000-10-16,33.77,,
2000-10-17,33.19,,
2000-10-18,33.01,,
2000-10-19,30.47,,
2000-10-20,31.16,,
2000-10-23,31.45,,
2000-10-24,33.59,,
2000-10-25,33.82,,
2000-10-26,33.13,,
2000-10-27,33.65,,
2000-10-30,33.82,,
2000-10-31,34.52,,
2000-11-01,34.05,,
2000-11-02,33.59,,
2000-11-03,33.24,,
2000-11-06,32.96,,
2000-11-07,33.3,,
2000-11-08,33.77,,
2000-11-09,33.3,,
2000-11-10,32.03,,
2000-11-13,31.8,,
2000-11-14,31.91,,
2000-11-15,32.03,,
2000-11-16,30.64,,
2000-11-17,31.16,,
2000-11-20,30.87,,
2000-11-21,30.76,,
2000-11-22,31.05,,
2000-11-24,31.22,,
2000-11-27,31.22,,
2000-11-28,30.93,,
2000-11-29,31.8,,
2000-11-30,31.86,,
2000-12-01,32.55,,
2000-12-04,34.0,,
2000-12-05,33.82,,
2000-12-06,33.13,,
2000-12-07,32.9,,
2000-12-08,33.42,,
2000-12-11,33.13,,
2000-12-12,33.65,,
2000-12-13,34.11,,
2000-12-14,33.42,,
2000-12-15,32.61,,
2000-12-18,33.82,,
2000-12-19,35.04,,
2000-12-20,34.34,,
2000-12-21,35.67,,
2000-12-22,36.89,,
2000-12-26,37.81,,
2000-12-27,38.97,,
2000-12-28,38.68,,
2000-12-29,37.93,,
2001-01-02,37.41,,
2001-01-03,37.7,,
2001-01-04,38.22,,
2001-01-05,37.75,,
2001-01-08,37.7,,
2001-01-09,36.37,,
2001-01-10,36.54,,
2001-01-11,35.21,,
2001-01-12,34.63,,
2001-01-16,34.46,,
2001-01-17,34.11,,
2001-01-18,33.88,,
2001-01-19,33.24,,
2001-01-22,33.59,,
2001-01-23,33.59,,
2001-01-24,34.17,,
2001-01-25,34.57,,
2001-01-26,33.65,,
2001-01-29,34.28,,
2001-01-30,35.19,,
2001-01-31,34.94,,
2001-02-01,35.11,,
2001-02-02,35.12,,
2001-02-05,36.02,,
2001-02-06,35.53,,
2001-02-07,35.86,,
2001-02-08,36.59,,
2001-02-09,36.09,,
2001-02-12,36.07,,
2001-02-13,36.52,,
2001-02-14,36.49,,
2001-02-15,36.96,,
2001-02-16,36.37,,
2001-02-20,37.24,,
2001-02-21,35.99,,
2001-02-22,35.8,,
2001-02-23,34.56,,
2001-02-26,35.92,,
2001-02-27,36.38,,
2001-02-28,37.51,,
2001-03-01,36.98,,
2001-03-02,37.19,,
2001-03-05,37.42,,
2001-03-06,38.7,,
2001-03-07,39.32,,
2001-03-08,39.78,,
2001-03-09,39.55,,
2001-03-12,38.1,,
2001-03-13,37.74,,
2001-03-14,37.06,,
2001-03-15,36.87,,
2001-03-16,36.73,,
2001-03-19,37.44,,
2001-03-20,36.79,,
2001-03-21,35.72,,
2001-03-22,34.8,,
2001-03-23,35.92,,
2001-03-26,36.48,,
2001-03-27,36.08,,
2001-03-28,35.96,,
2001-03-29,35.01,,
2001-03-30,35.52,,
2001-04-02,36.63,,
2001-04-03,35.6,,
2001-04-04,36.72,,
2001-04-05,37.57,,
2001-04-06,37.18,,
2001-04-09,38.24,,
2001-04-10,40.03,,
2001-04-11,39.36,,
2001-04-12,39.36,,
2001-04-16,39.78,,
2001-04-17,39.12,,
2001-04-18,40.68,,
2001-04-19,39.58,,
2001-04-20,39.13,,
2001-04-23,39.08,,
2001-04-24,39.71,,
2001-04-25,39.55,,
2001-04-26,40.05,,
2001-04-27,40.19,,
2001-04-30,39.77,,
2001-05-01,39.6,,
2001-05-02,39.69,,
2001-05-03,39.3,,
2001-05-04,40.04,,
2001-05-07,39.61,,
2001-05-08,40.2,,
2001-05-09,40.49,,
2001-05-10,41.17,,
2001-05-11,40.76,,
2001-05-14,41.21,,
2001-05-15,41.51,,
2001-05-16,43.2,,
2001-05-17,43.95,,
2001-05-18,42.54,,
2001-05-21,42.54,,
2001-05-22,42.92,,
2001-05-23,42.55,,
2001-05-24,41.67,,
2001-05-25,42.47,,
2001-05-29,42.87,,
2001-05-30,42.57,,
2001-05-31,43.27,,
2001-06-01,43.71,,
2001-06-04,44.15,,
2001-06-05,44.3,,
2001-06-06,44.26,,
2001-06-07,44.4,,
2001-06-08,44.02,,
2001-06-11,43.66,,
2001-06-12,43.69,,
2001-06-13,43.81,,
2001-06-14,42.98,,
2001-06-15,43.43,,
2001-06-18,43.57,,
2001-06-19,44.0,,
2001-06-20,44.07,,
2001-06-21,43.41,,
2001-06-22,42.21,,
2001-06-25,41.78,,
2001-06-26,42.18,,
2001-06-27,42.09,,
2001-06-28,42.06,,
2001-06-29,42.32,,
2001-07-02,42.75,,
2001-07-03,42.74,,
2001-07-05,42.54,,
2001-07-06,41.38,,
2001-07-09,41.86,,
2001-07-10,42.21,,
2001-07-11,42.02,,
2001-07-12,43.16,,
2001-07-13,43.25,,
2001-07-16,42.9,,
2001-07-17,43.86,,
2001-07-18,44.04,,
2001-07-19,44.39,,
2001-07-20,40.88,,
2001-07-23,39.27,,
2001-07-24,38.46,,
2001-07-25,38.93,,
2001-07-26,38.39,,
2001-07-27,38.2,,
2001-07-30,37.68,,
2001-07-31,37.77,,
2001-08-01,37.89,,
2001-08-02,38.16,,
2001-08-03,38.47,,
2001-08-06,38.79,,
2001-08-07,39.16,,
2001-08-08,38.64,,
2001-08-09,38.3,,
2001-08-10,38.94,,
2001-08-13,38.93,,
2001-08-14,38.99,,
2001-08-15,38.39,,
2001-08-16,38.0,,
2001-08-17,38.25,,
2001-08-20,38.09,,
2001-08-21,38.26,,
2001-08-22,38.52,,
2001-08-23,38.77,,
2001-08-24,39.32,,
2001-08-27,39.89,,
2001-08-28,39.54,,
2001-08-29,39.15,,
2001-08-30,38.9,,
2001-08-31,39.22,,
2001-09-04,39.41,,
2001-09-05,39.36,,
2001-09-06,38.87,,
2001-09-07,38.21,,
2001-09-10,37.69,,
2001-09-17,34.67,,
2001-09-18,34.71,,
2001-09-19,33.6,,
2001-09-20,32.42,,
2001-09-21,31.07,,
2001-09-24,33.57,,
2001-09-25,33.77,,
2001-09-26,34.13,,
2001-09-27,34.55,,
2001-09-28,35.69,,
2001-10-01,35.54,,
2001-10-02,35.69,,
2001-10-03,35.62,,
2001-10-04,35.48,,
2001-10-05,35.56,,
2001-10-08,34.63,,
2001-10-09,34.73,,
2001-10-10,36.11,,
2001-10-11,37.22,,
2001-10-12,36.66,,
2001-10-15,36.26,,
2001-10-16,35.97,,
2001-10-17,35.03,,
2001-10-18,34.88,,
2001-10-19,34.06,,
2001-10-22,36.11,,
2001-10-23,36.28,,
2001-10-24,36.57,,
2001-10-25,37.05,,
2001-10-26,37.94,,
2001-10-29,37.34,,
2001-10-30,36.94,,
2001-10-31,37.04,,
2001-11-01,37.96,,
2001-11-02,38.85,,
2001-11-05,38.75,,
2001-11-06,39.46,,
2001-11-07,38.88,,
2001-11-08,39.23,,
2001-11-09,39.45,,
2001-11-12,38.87,,
2001-11-13,39.79,,
2001-11-14,40.54,,
2001-11-15,41.18,,
2001-11-16,41.25,,
2001-11-19,41.98,,
2001-11-20,42.3,,
2001-11-21,41.87,,
2001-11-23,42.39,,
2001-11-26,42.62,,
2001-11-27,42.25,,
2001-11-28,41.99,,
2001-11-29,42.07,,
2001-11-30,42.29,,
2001-12-03,42.18,,
2001-12-04,43.12,,
2001-12-05,44.02,,
2001-12-06,43.92,,
2001-12-07,43.15,,
2001-12-10,42.15,,
2001-12-11,42.89,,
2001-12-12,42.48,,
2001-12-13,41.72,,
2001-12-14,41.52,,
2001-12-17,43.06,,
2001-12-18,44.03,,
2001-12-19,43.59,,
2001-12-20,44.07,,
2001-12-21,43.39,,
2001-12-24,43.48,,
2001-12-26,43.43,,
2001-12-27,43.47,,
2001-12-28,43.45,,
2001-12-31,43.4,,
2002-01-02,43.48,,
2002-01-03,43.47,,
2002-01-04,43.95,,
2002-01-07,44.22,,
2002-01-08,43.62,,
2002-01-09,43.37,,
2002-01-10,42.71,,
2002-01-11,41.93,,
2002-01-14,41.15,,
2002-01-15,41.17,,
2002-01-16,40.82,,
2002-01-17,41.3,,
2002-01-18,40.71,,
2002-01-22,40.74,,
2002-01-23,41.91,,
2002-01-24,42.96,,
2002-01-25,43.15,,
2002-01-28,42.55,,
2002-01-29,42.19,,
2002-01-30,42.45,,
2002-01-31,42.78,,
2002-02-01,43.18,,
2002-02-04,42.67,,
2002-02-05,42.34,,
2002-02-06,42.45,,
2002-02-07,42.46,,
2002-02-08,43.35,,
2002-02-11,44.3,,
2002-02-12,43.92,,
2002-02-13,43.63,,
2002-02-14,43.43,,
2002-02-15,44.24,,
2002-02-19,43.2,,
2002-02-20,43.37,,
2002-02-21,43.02,,
2002-02-22,43.57,,
2002-02-25,44.26,,
2002-02-26,43.91,,
2002-02-27,45.13,,
2002-02-28,44.87,,
2002-03-01,45.68,,
2002-03-04,47.57,,
2002-03-05,45.79,,
2002-03-06,46.79,,
2002-03-07,46.44,,
2002-03-08,46.55,,
2002-03-11,47.18,,
2002-03-12,47.18,,
2002-03-13,47.0,,
2002-03-14,47.29,,
2002-03-15,48.06,,
2002-03-18,48.33,,
2002-03-19,49.07,,
2002-03-20,48.75,,
2002-03-21,47.59,,
2002-03-22,47.04,,
2002-03-25,45.93,,
2002-03-26,46.85,,
2002-03-27,47.99,,
2002-03-28,47.78,,
2002-04-01,46.96,,
2002-04-02,46.61,,
2002-04-03,45.88,,
2002-04-04,45.18,,
2002-04-05,46.18,,
2002-04-08,46.25,,
2002-04-09,46.76,,
2002-04-10,47.18,,
2002-04-11,46.96,,
2002-04-12,46.79,,
2002-04-15,46.04,,
2002-04-16,47.28,,
2002-04-17,46.72,,
2002-04-18,46.37,,
2002-04-19,46.44,,
2002-04-22,45.44,,
2002-04-23,43.05,,
2002-04-24,44.4,,
2002-04-25,44.3,,
2002-04-26,44.4,,
2002-04-29,43.71,,
2002-04-30,44.45,,
2002-05-01,45.25,,
2002-05-02,46.89,,
2002-05-03,46.91,,
2002-05-06,46.29,,
2002-05-07,46.89,,
2002-05-08,47.49,,
2002-05-09,48.04,,
2002-05-10,47.2,,
2002-05-13,47.22,,
2002-05-14,48.32,,
2002-05-15,48.28,,
2002-05-16,47.88,,
2002-05-17,47.72,,
2002-05-20,47.02,,
2002-05-21,46.92,,
2002-05-22,47.08,,
