date,BXP,dcf,Deviation
2008-05-12,99.49,,
2008-05-13,99.74,,
2008-05-14,101.6,,
2008-05-15,102.9,,
2008-05-16,100.25,,
2008-05-19,100.14,,
2008-05-20,99.01,,
2008-05-21,96.94,,
2008-05-22,97.01,,
2008-05-23,96.11,,
2008-05-27,97.58,,
2008-05-28,96.68,,
2008-05-29,98.42,,
2008-05-30,97.74,,
2008-06-02,94.92,,
2008-06-03,96.6,,
2008-06-04,97.76,,
2008-06-05,100.66,,
2008-06-06,96.05,,
2008-06-09,94.62,,
2008-06-10,95.02,,
2008-06-11,92.47,,
2008-06-12,94.0,,
2008-06-13,97.42,,
2008-06-16,100.05,,
2008-06-17,97.5,,
2008-06-18,96.41,,
2008-06-19,98.89,,
2008-06-20,95.7,,
2008-06-23,93.61,,
2008-06-24,94.17,,
2008-06-25,95.07,,
2008-06-26,90.85,,
2008-06-27,90.07,,
2008-06-30,90.22,,
2008-07-01,91.17,,
2008-07-02,88.76,,
2008-07-03,89.01,,
2008-07-07,87.47,,
2008-07-08,93.58,,
2008-07-09,88.25,,
2008-07-10,91.81,,
2008-07-11,90.94,,
2008-07-14,89.33,,
2008-07-15,89.21,,
2008-07-16,93.82,,
2008-07-17,95.75,,
2008-07-18,96.58,,
2008-07-21,96.72,,
2008-07-22,99.88,,
2008-07-23,100.0,,
2008-07-24,93.12,,
2008-07-25,94.87,,
2008-07-28,93.02,,
2008-07-29,99.21,,
2008-07-30,97.03,,
2008-07-31,96.19,,
2008-08-01,96.23,,
2008-08-04,94.6,,
2008-08-05,99.22,,
2008-08-06,99.19,,
2008-08-07,98.08,,
2008-08-08,102.37,,
2008-08-11,103.42,,
2008-08-12,101.89,,
2008-08-13,97.98,,
2008-08-14,99.13,,
2008-08-15,99.44,,
2008-08-18,99.02,,
2008-08-19,97.53,,
2008-08-20,98.22,,
2008-08-21,98.02,,
2008-08-22,101.61,,
2008-08-25,99.05,,
2008-08-26,100.01,,
2008-08-27,102.06,,
2008-08-28,103.94,,
2008-08-29,102.47,,
2008-09-02,104.35,,
2008-09-03,103.79,,
2008-09-04,101.0,,
2008-09-05,101.05,,
2008-09-08,103.91,,
2008-09-09,100.42,,
2008-09-10,102.63,,
2008-09-11,103.18,,
2008-09-12,103.15,,
2008-09-15,89.0,,
2008-09-16,94.16,,
2008-09-17,87.0,,
2008-09-18,97.0,,
2008-09-19,95.29,,
2008-09-22,87.25,,
2008-09-23,89.0,,
2008-09-24,89.54,,
2008-09-25,91.98,,
2008-09-26,94.71,,
2008-09-29,89.26,,
2008-09-30,93.66,,
2008-10-01,89.3,,
2008-10-02,81.01,,
2008-10-03,81.19,,
2008-10-06,81.34,,
2008-10-07,75.95,,
2008-10-08,75.01,,
2008-10-09,66.55,,
2008-10-10,76.18,,
2008-10-13,83.49,,
2008-10-14,76.97,,
2008-10-15,64.89,,
2008-10-16,68.0,,
2008-10-17,68.56,,
2008-10-20,69.7,,
2008-10-21,69.75,,
2008-10-22,64.82,,
2008-10-23,64.58,,
2008-10-24,61.24,,
2008-10-27,58.5,,
2008-10-28,72.5,,
2008-10-29,64.84,,
2008-10-30,66.67,,
2008-10-31,70.88,,
2008-11-03,66.49,,
2008-11-04,72.38,,
2008-11-05,64.49,,
2008-11-06,61.27,,
2008-11-07,64.2,,
2008-11-10,58.31,,
2008-11-11,58.35,,
2008-11-12,54.01,,
2008-11-13,57.07,,
2008-11-14,52.4,,
2008-11-17,49.4,,
2008-11-18,49.59,,
2008-11-19,43.6,,
2008-11-20,43.28,,
2008-11-21,43.65,,
2008-11-24,51.98,,
2008-11-25,52.38,,
2008-11-26,54.94,,
2008-11-28,53.4,,
2008-12-01,44.49,,
2008-12-02,48.94,,
2008-12-03,51.74,,
2008-12-04,50.83,,
2008-12-05,55.67,,
2008-12-08,60.95,,
2008-12-09,56.46,,
2008-12-10,60.1,,
2008-12-11,51.12,,
2008-12-12,56.0,,
2008-12-15,52.5,,
2008-12-16,61.16,,
2008-12-17,60.51,,
2008-12-18,56.23,,
2008-12-19,56.79,,
2008-12-22,53.65,,
2008-12-23,53.33,,
2008-12-24,53.34,,
2008-12-26,53.83,,
2008-12-29,50.41,,
2008-12-30,52.91,,
2008-12-31,55.0,,
2009-01-02,55.13,,
2009-01-05,52.6,,
2009-01-06,55.55,,
2009-01-07,53.36,,
2009-01-08,54.7,,
2009-01-09,52.31,,
2009-01-12,48.6,,
2009-01-13,49.87,,
2009-01-14,46.43,,
2009-01-15,46.31,,
2009-01-16,48.05,,
2009-01-20,40.96,,
2009-01-21,43.15,,
2009-01-22,41.34,,
2009-01-23,43.38,,
2009-01-26,43.7,,
2009-01-27,43.85,,
2009-01-28,47.29,,
2009-01-29,44.26,,
2009-01-30,43.3,,
2009-02-02,43.8,,
2009-02-03,42.71,,
2009-02-04,42.4,,
2009-02-05,42.84,,
2009-02-06,46.93,,
2009-02-09,47.71,,
2009-02-10,43.13,,
2009-02-11,44.23,,
2009-02-12,43.88,,
2009-02-13,41.22,,
2009-02-17,37.45,,
2009-02-18,38.52,,
2009-02-19,36.88,,
2009-02-20,38.88,,
2009-02-23,35.73,,
2009-02-24,40.03,,
2009-02-25,40.0,,
2009-02-26,37.27,,
2009-02-27,37.09,,
2009-03-02,33.85,,
2009-03-03,33.59,,
2009-03-04,34.04,,
2009-03-05,31.49,,
2009-03-06,31.73,,
2009-03-09,32.5,,
2009-03-10,37.66,,
2009-03-11,36.65,,
2009-03-12,39.1,,
2009-03-13,37.64,,
2009-03-16,35.0,,
2009-03-17,38.36,,
2009-03-18,41.25,,
2009-03-19,39.42,,
2009-03-20,34.9,,
2009-03-23,40.28,,
2009-03-24,37.02,,
2009-03-25,36.78,,
2009-03-26,37.56,,
2009-03-27,34.54,,
2009-03-30,31.92,,
2009-03-31,35.03,35.9258299795474,-0.024935540252163935
2009-04-01,34.74,38.2858299795474,-0.09261468228432324
2009-04-02,37.1,42.875829979547404,-0.13471062792959543
2009-04-03,41.69,41.36582997954741,0.007836661819982105
2009-04-06,40.18,37.75582997954741,0.06420650855154775
2009-04-07,36.57,38.515829979547405,-0.050520266097879074
2009-04-08,37.33,45.265829979547405,-0.17531612660439622
2009-04-09,44.08,44.9558299795474,-0.019482011119489107
2009-04-13,43.77,40.485829979547404,0.08111899946503986
2009-04-14,39.3,44.055829979547404,-0.10795007112010524
2009-04-15,42.87,46.0658299795474,-0.06937528274137927
2009-04-16,44.88,48.3558299795474,-0.07188026719875429
2009-04-17,47.17,42.725829979547406,0.10401600209007045
2009-04-20,41.54,47.055829979547404,-0.11721884370002256
2009-04-21,45.87,45.1458299795474,0.016040684616512202
2009-04-22,43.96,47.2458299795474,-0.06954751310263418
2009-04-23,46.06,51.0258299795474,-0.09731992564428338
2009-04-24,49.84,46.985829979547404,0.06074533581071151
2009-04-27,45.8,47.8958299795474,-0.04375808876143017
2009-04-28,46.71,49.6758299795474,-0.05970368247029789
2009-04-29,48.49,50.6058299795474,-0.04181000450743566
2009-04-30,49.42,47.7158299795474,0.03571498224348324
2009-05-01,46.53,51.475829979547406,-0.09608062621841174
2009-05-04,50.29,49.7458299795474,0.010939007765602193
2009-05-05,48.56,52.4558299795474,-0.07426877014559463
2009-05-06,51.27,49.9558299795474,0.026306639705328427
2009-05-07,48.77,53.6058299795474,-0.09021089649003555
2009-05-08,52.42,51.235829979547404,0.023112146732575667
2009-05-11,50.05,50.8858299795474,-0.016425593920416537
2009-05-12,49.7,46.725829979547406,0.0636515182663302
2009-05-13,45.54,48.235829979547404,-0.0558885372282486
2009-05-14,47.05,46.155829979547406,0.019372851075342368
2009-05-15,44.97,49.8558299795474,-0.0979991704390788
2009-05-18,48.67,48.415829979547404,0.005249729697083927
2009-05-19,47.23,47.9258299795474,-0.014518892627302549
2009-05-20,46.74,47.7758299795474,-0.021681046252693736
2009-05-21,46.59,46.5658299795474,0.0005190505669760981
2009-05-22,45.38,49.335829979547405,-0.08018168501852152
2009-05-26,48.15,46.9658299795474,0.025213437534656213
2009-05-27,45.78,48.375829979547404,-0.053659647403359934
2009-05-28,47.19,49.50582997954741,-0.046778934531633176
2009-05-29,48.32,51.0658299795474,-0.053770397556392346
2009-06-01,49.88,50.445829979547405,-0.011216585786710476
2009-06-02,49.26,51.4958299795474,-0.043417689945679294
2009-06-03,50.31,54.195829979547405,-0.0716997964790621
2009-06-04,53.01,51.50582997954741,0.0292038788822524
2009-06-05,50.32,51.61582997954741,-0.0251052822372686
2009-06-08,50.43,52.0658299795474,-0.03141849424449761
2009-06-09,50.88,50.915829979547404,-0.0007037100163503895
2009-06-10,49.73,50.07582997954741,-0.006906125763440296
2009-06-11,48.89,52.11582997954741,-0.061897315668068
2009-06-12,50.93,49.725829979547406,0.024216187461282734
2009-06-15,48.54,48.555829979547404,-0.0003260160428536496
2009-06-16,47.37,47.485829979547404,-0.002439253554108567
2009-06-17,46.3,47.695829979547405,-0.02926524142982645
2009-06-18,46.51,48.50582997954741,-0.04114618759000632
2009-06-19,47.32,45.4558299795474,0.04101058150937664
2009-06-22,44.27,46.3858299795474,-0.045613713939802736
2009-06-23,45.2,47.93582997954741,-0.05707275707366888
2009-06-24,46.75,48.43582997954741,-0.034805431851983704
2009-06-25,47.25,48.0958299795474,-0.017586347504702338
2009-06-26,46.91,47.735829979547404,-0.017300002532714687
2009-06-29,46.55,48.8858299795474,-0.04778133010168095
2009-06-30,47.7,54.299431534764885,-0.12153776472852451
2009-07-01,48.07,51.13943153476489,-0.060020837984447906
2009-07-02,44.91,52.99943153476489,-0.15263242077339345
2009-07-06,46.77,50.48943153476489,-0.07366752648430674
2009-07-07,44.26,50.16943153476489,-0.11778948562871305
2009-07-08,43.94,49.92943153476489,-0.11995793564352053
2009-07-09,43.7,49.84943153476489,-0.1233601135546809
2009-07-10,43.62,52.369431534764885,-0.16707134827225822
2009-07-13,46.14,52.35943153476489,-0.11878340448817504
2009-07-14,46.13,54.01943153476489,-0.146048029581495
2009-07-15,47.79,54.439431534764886,-0.12214366218204498
2009-07-16,48.21,53.939431534764886,-0.10621972408204128
2009-07-17,47.71,56.13943153476489,-0.15015170806538858
2009-07-20,49.91,56.02943153476489,-0.10921816208268931
2009-07-21,49.8,57.06943153476489,-0.12737872691681862
2009-07-22,50.84,59.329431534764886,-0.1430897164384659
2009-07-23,53.1,59.45943153476489,-0.1069541260421677
2009-07-24,53.23,59.58943153476489,-0.10672079546613489
2009-07-27,53.36,59.42943153476489,-0.10212837945815456
2009-07-28,53.2,58.619431534764885,-0.09245111037200748
2009-07-29,52.39,59.759431534764886,-0.12331830048412928
2009-07-30,53.53,59.12943153476489,-0.09469787531227536
2009-07-31,52.9,60.17943153476489,-0.12096211860292594
2009-08-03,53.95,63.329431534764886,-0.14810541177234504
2009-08-04,57.1,66.51943153476489,-0.14160420973895482
2009-08-05,60.29,64.98943153476489,-0.07231070381421967
2009-08-06,58.76,68.44943153476488,-0.1415560555801505
2009-08-07,62.22,67.73943153476489,-0.08148033441839908
2009-08-10,61.51,66.02943153476488,-0.06844571321783044
2009-08-11,59.8,65.87943153476489,-0.09228117779912459
2009-08-12,59.65,65.4994315347649,-0.08930507330678461
2009-08-13,59.27,64.75943153476489,-0.08476651824557757
2009-08-14,58.53,61.189431534764886,-0.0434622690235964
2009-08-17,54.96,61.91943153476489,-0.11239495199269534
2009-08-18,55.69,61.59943153476489,-0.09593321541335631
2009-08-19,55.37,64.39943153476489,-0.14020980185035503
2009-08-20,58.17,65.62943153476489,-0.11365985290933867
2009-08-21,59.4,65.55943153476488,-0.09395187527668936
2009-08-24,59.33,65.78943153476489,-0.09818342223175391
2009-08-25,59.56,65.9994315347649,-0.09756798482988371
2009-08-26,59.77,67.03943153476489,-0.10843516074558524
2009-08-27,60.81,67.34943153476489,-0.09709705614054542
2009-08-28,61.12,66.80943153476488,-0.08515910709110497
2009-08-31,60.58,63.39943153476489,-0.04447092768046135
2009-09-01,57.17,62.39943153476489,-0.08380575601640516
2009-09-02,56.17,63.67943153476489,-0.11792554289158841
2009-09-03,57.45,64.37943153476489,-0.10763424543478606
2009-09-04,58.15,67.12943153476489,-0.13376296103616847
2009-09-08,60.9,68.43943153476489,-0.11016210049808961
2009-09-09,62.21,69.73943153476489,-0.10796519801013138
2009-09-10,63.51,69.56943153476489,-0.08709905199867707
2009-09-11,63.34,71.88943153476488,-0.11892473416806015
2009-09-14,65.66,72.5794315347649,-0.0953359841548298
2009-09-15,66.35,76.1094315347649,-0.12822893743868047
2009-09-16,69.88,76.11943153476489,-0.08196897177188256
2009-09-17,69.89,76.77943153476488,-0.08973017118061655
2009-09-18,70.55,74.38943153476488,-0.05161259409504393
2009-09-21,68.16,76.73943153476489,-0.11179951901100804
2009-09-22,70.51,73.47943153476488,-0.04041173798901765
2009-09-23,67.25,70.66943153476488,-0.04838628895837005
2009-09-24,64.44,71.8294315347649,-0.10287470437780744
2009-09-25,65.6,73.51943153476489,-0.10771888967911925
2009-09-28,67.29,71.89943153476489,-0.06410942946796627
2009-09-29,65.67,71.77943153476488,-0.08511395819296652
2009-09-30,65.55,67.82703144960156,-0.03357115004057787
2009-10-01,61.88,67.54703144960156,-0.08389756482236921
2009-10-02,61.6,69.71703144960156,-0.11642824258042839
2009-10-05,63.77,69.34703144960156,-0.08042206469435831
2009-10-06,63.4,68.95703144960156,-0.08058687174872092
2009-10-07,63.01,70.52703144960155,-0.10658369273592927
2009-10-08,64.58,71.61703144960155,-0.09825918929010158
2009-10-09,65.67,71.42703144960156,-0.08060017801052921
2009-10-12,65.48,70.30703144960155,-0.06865645370138729
2009-10-13,64.36,72.80703144960155,-0.1160194459438818
2009-10-14,66.86,72.26703144960156,-0.07482016821698811
2009-10-15,66.32,69.08703144960155,-0.040051387236403224
2009-10-16,63.14,69.83703144960155,-0.09589513343554013
2009-10-19,63.89,68.45703144960156,-0.0667138400963797
2009-10-20,62.51,67.39703144960156,-0.07251107867051987
2009-10-21,61.45,69.17703144960156,-0.11169937893664938
2009-10-22,63.23,68.60703144960156,-0.07837434933402576
2009-10-23,62.66,68.28703144960156,-0.08240263678403603
2009-10-26,62.34,66.85703144960156,-0.06756254879498513
2009-10-27,60.91,63.19703144960156,-0.03618890630053451
2009-10-28,57.25,67.03703144960156,-0.14599440395804886
2009-10-29,61.09,66.71703144960156,-0.08434175393208632
2009-10-30,60.77,66.93703144960156,-0.09213183369574518
2009-11-02,60.99,67.64703144960156,-0.09840833081583455
2009-11-03,61.7,66.23703144960156,-0.06849690196417835
2009-11-04,60.29,68.09703144960156,-0.11464569428961857
2009-11-05,62.15,66.00703144960156,-0.058433645096530706
2009-11-06,60.06,69.36703144960155,-0.134170819409557
2009-11-09,63.42,69.54703144960156,-0.08809910821343425
2009-11-10,63.6,70.92703144960156,-0.10330379405217183
2009-11-11,64.98,70.43703144960156,-0.07747389884688882
2009-11-12,64.49,71.65703144960156,-0.10001853697557017
2009-11-13,65.71,73.42703144960156,-0.105097963205803
2009-11-16,67.48,71.87703144960156,-0.061174360723072585
2009-11-17,65.93,73.25703144960156,-0.10001813211121324
2009-11-18,67.31,72.02703144960155,-0.06548973843107964
2009-11-19,66.08,71.44703144960155,-0.07511902651109359
2009-11-20,65.5,72.64703144960156,-0.09838022706488381
2009-11-23,66.7,71.82703144960156,-0.07138024983253011
2009-11-24,65.88,71.92703144960156,-0.08407175060239558
2009-11-25,65.98,69.73703144960156,-0.053874266964127004
2009-11-27,63.79,72.92703144960156,-0.12529005045153907
2009-11-30,66.98,73.91703144960155,-0.0938488912982306
2009-12-01,67.97,74.83703144960155,-0.09175980549450446
2009-12-02,68.89,74.68703144960156,-0.07761764441680041
2009-12-03,68.74,75.92703144960156,-0.09465708473499501
2009-12-04,69.98,73.57703144960156,-0.04888796651255811
2009-12-07,67.63,73.31703144960156,-0.0775676720287134
2009-12-08,67.37,73.39703144960156,-0.082115466123995
2009-12-09,67.45,72.89703144960156,-0.07472226702904139
2009-12-10,66.95,73.74703144960155,-0.09216684815641174
2009-12-11,67.8,75.27703144960155,-0.09932686379387146
2009-12-14,69.33,74.58703144960155,-0.07048184312247008
2009-12-15,68.64,75.18703144960156,-0.08707660514553084
2009-12-16,69.24,75.09703144960156,-0.0779928492051285
2009-12-17,69.15,73.96703144960156,-0.06512403371066344
2009-12-18,68.02,74.89703144960156,-0.09181981336909373
2009-12-21,68.95,75.57703144960156,-0.08768578657420256
2009-12-22,69.63,75.85703144960156,-0.08208904739092948
2009-12-23,69.91,76.74703144960155,-0.08908528864847776
2009-12-24,70.8,76.27703144960155,-0.07180446519107642
2009-12-28,70.33,75.16703144960155,-0.064350438700572
2009-12-29,69.22,75.25703144960156,-0.08021883581263045
2009-12-30,69.31,73.01703144960156,-0.0507694078491846
2009-12-31,67.07,78.11749650222033,-0.14142153802773672
2010-01-04,67.1,79.13749650222033,-0.15210863414010833
2010-01-05,68.12,79.45749650222032,-0.14268630401542426
2010-01-06,68.44,79.75749650222033,-0.1418988433507974
2010-01-07,68.74,78.86749650222033,-0.12841153772308755
2010-01-08,67.85,79.18749650222033,-0.14317281140340687
2010-01-11,68.17,78.50749650222033,-0.1316752789579524
2010-01-12,67.49,79.61749650222033,-0.15232200251212535
2010-01-13,68.6,79.32749650222033,-0.1352304935265426
2010-01-14,68.31,79.10749650222033,-0.13649144492794396
2010-01-15,68.09,80.54749650222033,-0.15466025690664298
2010-01-19,69.53,80.08749650222033,-0.13182452896286545
2010-01-20,69.07,76.85749650222033,-0.10132383770782027
2010-01-21,65.84,75.29749650222033,-0.12560173898930949
2010-01-22,64.28,76.11749650222033,-0.1555161039994929
2010-01-25,65.1,75.73749650222032,-0.14045218014182026
2010-01-26,64.72,76.08749650222033,-0.14940032232350575
2010-01-27,65.07,76.40749650222033,-0.14838199157449006
2010-01-28,65.39,75.88749650222033,-0.13832972473816152
2010-01-29,64.87,77.88749650222033,-0.16713204412532678
2010-02-01,66.87,78.81749650222034,-0.1515843186148873
2010-02-02,67.8,77.51749650222033,-0.12535875048469847
2010-02-03,66.5,74.45749650222032,-0.1068730064270027
2010-02-04,63.44,75.54749650222033,-0.16026337155810966
2010-02-05,64.53,73.91749650222033,-0.12699965429616988
2010-02-08,62.9,73.82749650222033,-0.1480139110756883
2010-02-09,62.81,73.50749650222033,-0.14552932709247157
2010-02-10,62.49,73.73749650222032,-0.1525342876521668
2010-02-11,62.72,74.41749650222033,-0.1571874498878274
2010-02-12,63.4,76.04749650222033,-0.16631049125793462
2010-02-16,65.03,76.40749650222033,-0.1489055004163068
2010-02-17,65.39,77.36749650222033,-0.15481302929165608
2010-02-18,66.35,77.58749650222033,-0.14483643639537658
2010-02-19,66.57,78.04749650222033,-0.1470578431928795
2010-02-22,67.03,76.96749650222033,-0.12911289770135181
2010-02-23,65.95,77.72749650222033,-0.15152291058137835
2010-02-24,66.71,78.43749650222033,-0.14951390629720518
2010-02-25,67.42,78.94749650222033,-0.1460147188061388
2010-02-26,67.93,79.29749650222033,-0.14335252692248657
2010-03-01,68.28,79.63749650222033,-0.14261493644396117
2010-03-02,68.62,79.68749650222033,-0.1388862367123298
2010-03-03,68.67,80.18749650222033,-0.1436320748821659
2010-03-04,69.17,82.15749650222033,-0.15808048023796994
2010-03-05,71.14,83.59749650222032,-0.14901757855738484
2010-03-08,72.58,83.50749650222033,-0.13085647348953622
2010-03-09,72.49,84.47749650222033,-0.141901654269611
2010-03-10,73.46,84.73749650222032,-0.13308744024464814
2010-03-11,73.72,85.01749650222033,-0.1328843704769086
2010-03-12,74.0,85.07749650222033,-0.13020477749872705
2010-03-15,74.06,86.70749650222032,-0.1458639334823426
2010-03-16,75.69,88.15749650222033,-0.1414229872317928
2010-03-17,77.14,87.75749650222033,-0.12098677520901824
2010-03-18,76.74,86.90749650222033,-0.11699216881665175
2010-03-19,75.89,87.27749650222033,-0.1304746006541404
2010-03-22,76.26,87.04749650222033,-0.12392655660056995
2010-03-23,76.03,87.16749650222033,-0.1277712100167594
2010-03-24,76.15,87.74749650222033,-0.1321689730706661
2010-03-25,76.73,87.20749650222032,-0.12014444769611698
2010-03-26,76.19,87.26749650222033,-0.12693725552145851
2010-03-29,76.25,87.25749650222033,-0.1261495796173827
2010-03-30,76.24,86.45749650222032,-0.11817941665657561
2010-03-31,75.44,84.2122509079708,-0.10416834621315763
2010-04-01,75.47,86.5322509079708,-0.1278396296397719
2010-04-05,77.79,88.1522509079708,-0.11754947606259958
2010-04-06,79.41,85.98225090797081,-0.0764372976814165
2010-04-07,77.24,85.6922509079708,-0.09863495028328872
2010-04-08,76.95,87.09225090797081,-0.1164541139106392
2010-04-09,78.35,86.1922509079708,-0.0909855680221664
2010-04-12,77.45,88.7122509079708,-0.12695260003777997
2010-04-13,79.97,88.8722509079708,-0.10016907208965908
2010-04-14,80.13,86.7822509079708,-0.07665450986083855
2010-04-15,78.04,84.3322509079708,-0.07461262850480932
2010-04-16,75.59,84.8322509079708,-0.10894737330496085
2010-04-19,76.09,85.7422509079708,-0.11257286583636328
2010-04-20,77.0,86.6822509079708,-0.11169819434257988
2010-04-21,77.94,88.1122509079708,-0.1154464992455505
2010-04-22,79.37,88.8522509079708,-0.10671930999015533
2010-04-23,80.11,89.4322509079708,-0.104238133484572
2010-04-26,80.69,86.8622509079708,-0.07105792036761982
2010-04-27,78.12,87.5422509079708,-0.1076308960558483
2010-04-28,78.8,92.1322509079708,-0.14470775191727536
2010-04-29,83.39,87.6022509079708,-0.04808382049904081
2010-04-30,78.86,90.2522509079708,-0.1262267787602035
2010-05-03,81.51,89.8722509079708,-0.09304597162625572
2010-05-04,81.13,89.4622509079708,-0.09313705862981392
2010-05-05,80.72,86.7722509079708,-0.06974869090799218
2010-05-06,78.03,84.8322509079708,-0.08018472733147375
2010-05-07,76.09,89.4722509079708,-0.14956872965826562
2010-05-10,80.73,89.9022509079708,-0.10202470811726438
2010-05-11,81.16,90.4722509079708,-0.10292936026808164
2010-05-12,81.73,89.5022509079708,-0.08683860829335444
2010-05-13,80.76,86.9422509079708,-0.07110755522668455
2010-05-14,78.2,87.1922509079708,-0.10313130827946959
2010-05-17,78.45,85.3122509079708,-0.08043687553588696
2010-05-18,76.57,84.7922509079708,-0.09696936712878179
2010-05-19,76.05,81.4622509079708,-0.06643875964199797
2010-05-20,72.72,84.2422509079708,-0.13677520227419038
2010-05-21,75.5,82.3722509079708,-0.08342919893798606
2010-05-24,73.63,83.5722509079708,-0.11896593426589819
2010-05-25,74.83,82.5822509079708,-0.09387308801512162
2010-05-26,73.84,86.8622509079708,-0.1499184141770361
2010-05-27,78.12,85.4222509079708,-0.08548417807250064
2010-05-28,76.68,84.6522509079708,-0.0941764787405095
2010-06-01,75.91,84.9222509079708,-0.10612355197387868
2010-06-02,76.18,84.4022509079708,-0.09741743637780509
2010-06-03,75.66,80.5522509079708,-0.06073388208059005
2010-06-04,71.81,80.8622509079708,-0.11194656105075718
2010-06-07,72.12,82.5422509079708,-0.12626564932898332
2010-06-08,73.8,83.3622509079708,-0.11470720624527309
2010-06-09,74.62,86.9322509079708,-0.14163041655282715
2010-06-10,78.19,87.7622509079708,-0.10907025297252737
2010-06-11,79.02,88.0022509079708,-0.10206842228801716
2010-06-14,79.26,89.8222509079708,-0.11759058363826314
2010-06-15,81.08,89.1922509079708,-0.09095241823576228
2010-06-16,80.45,88.7122509079708,-0.09313539926454995
2010-06-17,79.97,88.8322509079708,-0.0997638899992751
2010-06-18,80.09,88.1322509079708,-0.09125207656807333
2010-06-21,79.39,85.1022509079708,-0.06712220707473415
2010-06-22,76.36,85.2722509079708,-0.10451525335703005
2010-06-23,76.53,82.98225090797081,-0.07775459013670882
2010-06-24,74.24,85.48225090797081,-0.13151561626604902
2010-06-25,76.74,83.3922509079708,-0.0797706122036691
2010-06-28,74.65,81.0822509079708,-0.07932994996983334
2010-06-29,72.34,80.0822509079708,-0.09667873742545108
2010-06-30,71.34,83.44256756756756,-0.1450406899064739
2010-07-01,71.25,81.89256756756757,-0.1299576736165543
2010-07-02,69.7,81.27256756756756,-0.14239205077342332
2010-07-06,69.08,84.96256756756756,-0.18693605928206858
2010-07-07,72.77,86.04256756756757,-0.1542558287459853
2010-07-08,73.85,87.42256756756757,-0.15525244733949894
2010-07-09,75.23,87.70256756756757,-0.14221439478335096
2010-07-12,75.51,89.57256756756757,-0.15699636562231745
2010-07-13,77.38,89.20256756756757,-0.1325361801790338
2010-07-14,77.01,89.50256756756757,-0.13957775633795788
2010-07-15,77.31,86.90256756756757,-0.11038301670556805
2010-07-16,74.71,88.44256756756756,-0.1552710187554911
2010-07-19,76.25,90.16256756756756,-0.1543053613368045
2010-07-20,77.97,88.27256756756756,-0.11671312902144304
2010-07-21,76.08,91.33256756756757,-0.16700031515355973
2010-07-22,79.14,92.16256756756756,-0.1412999649561658
2010-07-23,79.97,93.94256756756756,-0.14873521055849248
2010-07-26,81.75,93.82256756756757,-0.12867445307200054
